gender,Veteran,religious_affiliation,anos,feature_0,feature_1,feature_2,feature_3,feature_4,target
Female,Yes,None,27,-44.172963776553495,-168.70988889772417,E,86.25611751774588,79.26953329872131,0
F,Non-Veteran,Hindu,29,-8.448974134963532,27.52740894711842,D,-135.82097326511607,-173.62812720716843,1
M,Yes,None,24,133.7976172192766,-2.4503881547575936,A,42.697731988532745,-110.30567232948079,0
Male,Veteran,Other,21,-62.56792692455706,-28.164044965084862,D,-58.89869237960866,70.77488882830689,0
M,Non-Veteran,Hindu,24,6.35823486689996,28.53268139447809,E,-35.51990619549467,-106.45529538732197,1
Non-binary,Non-Veteran,None,56,32.96319165524999,-44.465123963744226,C,254.98627693709432,-91.9544163671313,0
F,No,Christian,43,22.009898557191672,-87.47383013251316,E,-183.58217907192642,-17.20372064439016,0
Female,Non-Veteran,Muslim,60,111.61232327674297,-108.00748837399374,B,86.06566982777395,-86.69688668180937,0
Male,Veteran,Jewish,39,78.81573630699043,45.966577090925796,C,-124.9163337063886,-126.83552708697998,0
Female,Yes,Buddhist,71,-361.7339066650212,-38.140361648019905,E,30.03980306568789,-20.601203066042665,1
Female,No,Christian,25,100.66247372502446,37.71616624312963,E,160.0030893205141,6.122001128118487,1
Male,Yes,Buddhist,69,-146.7990360451523,95.58231425727996,C,61.26280072719056,78.7656263907826,1
Other,Veteran,Buddhist,53,165.40836719977415,-109.22975523557226,D,115.73130660342767,220.04073223071438,0
F,Non-Veteran,Other,28,-0.4053609548377949,-128.34836514682036,A,3.4504397929137265,-35.13165603965428,1
Other,No,Other,28,187.59939263560605,-106.71970317841377,B,120.12017881935355,-52.62959846448667,1
F,No,Muslim,30,-32.55842119506295,-103.12276658158004,A,-177.27838301729045,38.51713220768123,1
Non-binary,Non-Veteran,None,21,-2.398609270698792,58.223573774521476,E,-131.30922349607508,80.98774940693285,0
M,Yes,Buddhist,40,-297.13915481851393,58.387336090169015,A,-22.364946371286745,115.0692937014474,1
Male,Non-Veteran,None,22,-27.56930383525933,60.06659804509358,B,44.00305642019621,64.72801520667294,1
Female,Non-Veteran,Other,52,6.81596227217761,-100.16497739316668,E,-53.75435752064356,-82.35705823102897,1
Other,No,Christian,57,31.291976398008224,13.852859850884618,A,3.7385421829671297,69.6496042230721,0
M,Yes,Jewish,24,-117.98323174334007,45.93365366508203,E,128.1254470548462,40.272562067256835,0
Non-binary,No,Jewish,65,-28.7815333748139,233.65032390951143,D,-8.365539265062061,41.899362859526356,1
Female,Yes,Christian,19,152.28995945889474,-22.050346117598078,D,148.6482865390473,-61.060059229655664,1
M,No,Christian,25,64.86595254727209,-163.60491920800752,C,220.1102546107455,19.46253826694512,1
Female,Non-Veteran,None,18,-32.653474101422034,-146.91807596419991,C,34.662965423181085,172.1025158596406,1
M,No,Hindu,44,-7.818140505514464,6.015229716024425,E,-83.8210886074228,-170.5618818602121,1
Other,Yes,Jewish,67,125.58076639472347,15.033294642260229,C,-217.99726077940704,65.28897518600841,0
F,Veteran,None,55,50.507405266858555,28.96521593278163,A,-52.70505641843957,-54.916714964644754,0
Male,Non-Veteran,Christian,78,91.83391401571824,-26.62486337459781,E,-1.9268960165769498,189.71407527117628,1
Female,No,Muslim,36,-85.04985631874547,70.63731577525698,A,-111.26312997195924,24.544284178149905,0
Other,No,Muslim,20,-5.968286998238116,17.129164990458534,A,222.5702586227751,139.79572160711814,0
Male,No,Christian,34,-91.27659439222752,216.60725364830301,D,12.089509861723778,63.29173526609553,0
F,Veteran,Buddhist,48,-28.02179566384883,-146.88039281827724,C,-44.76852502358085,-143.63084829018175,0
Non-binary,Veteran,Muslim,41,-1.7041204720952319,32.369375112462265,D,52.32569752531714,-88.49235998438022,0
Female,No,Christian,23,-253.08728647244024,40.786088027786484,B,15.611470540988298,-49.8683047783643,1
M,Non-Veteran,Hindu,61,-157.9463036717743,34.00927113101363,A,153.89086809273536,59.680828208814965,1
Non-binary,No,Other,50,237.421260697977,-62.317499254131846,C,-193.7067456923613,-58.15284157905333,0
F,Yes,Muslim,26,104.73884549511985,-17.00788524167212,D,-15.781369602929123,-30.301855565663367,1
Non-binary,Yes,Christian,58,-230.79872078204193,-71.71139435791612,C,195.36482396911953,139.14295373437346,0
F,Yes,Jewish,51,-12.057679335250437,-25.70898726325189,C,-132.54324481947646,13.790530298792921,0
M,Non-Veteran,Jewish,79,15.096510914537987,65.16499887389865,C,127.80153928523237,104.68493147056274,1
M,Veteran,Other,64,-155.5180383914005,229.17811652147498,E,50.383953793310475,138.715047270474,0
Non-binary,Yes,Hindu,31,-202.38369894553549,-26.59977334360015,E,-168.9382075039121,-1.352168970437099,1
Other,Non-Veteran,Buddhist,39,62.56339076660367,4.414960778424126,A,-72.68126273831257,-65.00788789951764,1
Female,Yes,Jewish,24,-51.063877644339414,3.1639924073906958,C,-59.808216543511875,73.18877707997198,0
Male,Yes,None,31,-61.73478547229787,89.71668268447468,A,76.40349220272329,-190.7799714094652,0
Female,No,Hindu,73,-23.65995550910834,52.92712225232733,B,12.183945769159815,-36.12087089654379,1
M,No,Hindu,74,-142.88533562210225,10.412550438055652,C,-104.46931649613782,-88.6171086237557,1
Male,No,Christian,44,89.8269796488691,141.68847023412076,E,-78.91345081215981,-8.5913777248883,1
M,Non-Veteran,Buddhist,73,-44.74718731052808,90.56846186821474,D,-9.59795708577806,173.01722491677504,0
Male,No,Jewish,61,73.49664396347912,-68.61179479663669,E,-75.55897588730808,-10.649716550109012,1
Male,No,Christian,44,-144.3226646666056,-44.75887338586091,A,14.198144937931644,-62.69987194797441,0
F,Yes,Christian,45,-220.8584791493763,-173.68683661916856,C,-51.447202171856986,-78.66718944140959,0
M,Non-Veteran,Muslim,57,-202.21869670766992,85.6703173838547,D,159.40242889054173,-125.62098040020993,1
Female,No,Other,45,172.73981830051187,41.26359064002944,A,-138.2048002267047,-145.20477775890842,0
Other,Yes,Other,43,-33.67656245824791,-179.02626374025667,C,156.12246969602214,-10.826323274314236,0
M,No,Other,65,-28.473657105776773,-46.27726989665846,C,-23.84587583431684,-74.82048537354645,1
Male,Veteran,Jewish,72,-101.29191856186873,-65.37497120172537,E,-2.495499289110609,150.8540571083034,0
M,No,Buddhist,66,306.51658295115215,-93.74888995983603,A,82.41016904466596,22.78054053301005,1
F,Veteran,Jewish,47,118.41086897616262,22.818092236481682,E,-69.47477809127889,83.34600093582803,0
Female,No,Other,19,100.21667360663061,27.8061950476907,B,68.7048195783709,94.33514360204556,1
F,Yes,Christian,64,-164.2678619947597,-61.1314317024711,C,93.57261616253217,98.20796291967314,1
Female,No,Muslim,29,45.26377712649695,-139.05731065369798,E,10.77796416765719,-133.29833576055245,1
Non-binary,Yes,Other,50,19.716157662874853,-97.71262911386705,B,-56.481732316538945,-30.93778325792398,1
M,Yes,Other,55,23.73222215997587,-6.990277308120853,B,-0.14461335741563947,60.790753816502615,0
Female,No,Muslim,78,189.08641387427562,-129.1497262608545,C,155.2295770655147,-146.045409880509,0
F,Yes,Jewish,53,-123.92158464046004,-107.1617341494925,E,25.99683048986347,-11.56219264748292,1
Male,Non-Veteran,Buddhist,23,-39.07928964764435,146.7957617091529,A,44.09572365280477,-87.37001357449493,0
Female,Veteran,Other,25,118.6769247510581,-36.548645064556574,E,-116.44193862034571,58.55993143728618,0
Non-binary,Non-Veteran,Jewish,79,-54.23735240742462,-73.79326208860503,E,-99.6098960721908,-48.12819115697117,1
M,No,None,51,8.626631089230383,-93.14327688595995,D,148.67357518458724,-150.86085316451735,1
Male,Veteran,Buddhist,76,-96.49501830976601,107.74491391200888,E,71.40348790807334,-9.614516881385155,1
F,No,Muslim,42,158.16181334342465,-93.5186259434549,B,51.57299341076197,-156.66862156863414,1
Female,Veteran,Buddhist,41,-69.10094185598095,9.966084431063459,E,151.64226417888767,-223.3687089197114,0
Female,Veteran,Hindu,46,98.56829607429596,-90.02526440571991,E,-133.19716860120474,92.81900422176436,1
M,Yes,Hindu,45,34.039708822835124,-76.64730975642932,E,-32.032050099647655,-46.694030312594464,1
F,No,None,29,84.47368062312356,183.26403583798952,C,213.41258502263213,165.26628485711527,0
Non-binary,Yes,Jewish,66,59.447452053421415,134.81904544595008,C,-68.92102032496594,-39.03121717589427,1
Female,No,None,28,-35.54146936683368,99.55492746636989,E,-139.01242791417206,-63.5082678549441,0
Non-binary,Non-Veteran,Christian,73,110.12875898305869,-1.0547128124086096,E,-46.468582291969135,-6.666911461119458,1
Other,Veteran,None,29,38.26468416505164,-71.02353246939776,C,143.35576281590716,-17.339608299637842,0
Female,Yes,Hindu,77,45.1280064479042,31.338139916841733,D,-58.03550563517356,-187.41594133776834,0
Female,Non-Veteran,Other,72,-215.01341638064653,-114.96775060257436,D,-146.83039392664824,6.847213811279426,1
Male,No,None,76,18.646648492107275,146.5532067760758,D,117.02601960440629,-1.7397823986102765,1
Male,Non-Veteran,Other,72,50.1121923828054,43.195553555720096,B,30.675521760691343,-120.80190207068335,1
Non-binary,Yes,Other,30,-77.09217929433709,102.9308873581756,A,37.11709482540995,15.11775199847332,1
Other,Yes,None,60,45.51543281051346,89.21972902418977,A,-104.1295131145364,19.02872242867239,0
Other,Yes,Christian,40,-108.78398985967226,55.23223946912137,A,92.04481934748408,3.6282508847386112,1
M,Veteran,Muslim,32,-43.605238022889175,-78.70158419959297,D,72.87475289647155,12.003042411318717,1
Non-binary,Yes,Christian,38,-69.85010659717095,125.0221359636056,D,-70.00342234222492,38.53744330884445,0
Other,Yes,None,76,-166.2873940588531,145.97198980393873,A,-25.38831958848376,-125.19650543991241,1
M,No,Other,49,-101.47902134587949,-116.57641711223197,B,-34.98856746297246,61.22159222448067,1
Male,Yes,None,51,-149.40888528642105,157.87804828171116,C,146.7996819154469,102.53546069039344,0
Non-binary,No,Other,40,23.97649196773068,99.98264989853332,B,50.523353967817606,-26.94546907888945,0
Female,Non-Veteran,Other,67,38.07696706369731,6.499623601560643,C,-202.53818617838726,-13.615210235079294,1
Female,Veteran,Christian,32,-2.511908018679903,-18.011695983450334,D,-64.94128636620248,10.469440736900614,1
M,Non-Veteran,Muslim,45,52.5579581370894,128.9281701403672,C,24.38740859093347,-111.78085498843902,1
Male,Non-Veteran,Christian,59,43.74823914575331,-45.81971885906997,A,-23.325992766144054,90.18820844164227,0
Female,Yes,Muslim,47,2.4154500385997335,32.180014753421176,C,54.756336144467674,-278.98017460675766,1
Female,No,Muslim,53,62.52326504204304,-23.361709493242632,A,129.8999425888315,87.16692678485836,1
Other,Non-Veteran,Hindu,77,120.1477493659443,-4.486223052507188,C,-128.42339603940573,91.40138609690895,0
M,No,Christian,65,-35.80730005620589,48.13322847677097,B,-96.82175064586119,63.637250301466075,0
Non-binary,Non-Veteran,None,21,-253.76080296135214,155.30931794053598,B,-47.37787474698488,112.73328460982475,1
M,Yes,Other,56,132.35968507453575,-119.90825851253307,C,75.66809781022683,-45.70199917327692,1
Male,Yes,None,66,212.44202929719455,-31.725209270286577,C,-114.30429872797951,60.91287907716364,0
Female,No,Hindu,29,-77.12903989281232,68.13171233820852,D,-53.79762942434573,-169.60945947372832,0
Non-binary,Yes,Muslim,40,40.41883502857272,188.37977528838798,A,16.07901915346172,58.45327948654126,1
Male,Veteran,Hindu,20,-63.610038726795615,-191.15739681027733,D,114.87868022033163,-168.38005551927353,0
F,Veteran,Hindu,50,-173.68006207600183,45.207118626627306,B,-17.013986293413986,-65.99512150555958,0
M,No,Other,65,83.10947929841176,122.79567016897819,C,-9.910081885620842,115.75519412422379,0
Male,Non-Veteran,Christian,63,152.36233633565124,-71.87077427502206,C,40.991858676719325,-10.81810197250224,0
M,Yes,None,77,-19.484406805210835,-142.2558052607646,D,-62.57764659169611,60.07965851732755,0
Male,Veteran,Other,40,16.42048312044919,-34.064723306825755,B,173.3993175952593,-120.38658536509456,0
M,No,Muslim,78,-27.161808598413835,6.853066489646197,C,76.58463059403276,33.25435884296167,0
F,Yes,Christian,22,-66.1409618468156,115.75458571472087,E,115.28447679456961,166.60284335227345,0
Non-binary,Yes,Jewish,44,-6.692505174103397,-5.951168802654719,D,87.8500187227888,34.19333991664576,1
Other,No,Christian,52,78.61735088671593,85.05188002794897,D,-341.0855418682816,-172.93297343442597,1
Non-binary,Veteran,Jewish,37,-64.32031653814853,5.1648685440057145,D,-96.66298715292486,-68.09703052780215,0
Non-binary,Non-Veteran,Muslim,41,-45.99888721097341,-13.747504915626896,B,-52.30387259176445,70.51235063134041,1
Non-binary,No,Muslim,25,-38.71143738009566,-126.88205865239321,B,151.3885930037403,16.91861743271837,1
M,Yes,Hindu,22,6.847584397907509,-50.424815325428405,B,-33.636461003491604,114.68743961657569,1
M,Non-Veteran,Muslim,21,-20.125565044061464,-29.27112405719003,E,-10.272859030320777,141.51719836313242,1
Non-binary,Yes,Other,46,118.53401657124843,36.561692710394134,A,-26.79817600037656,50.931254067558676,1
Male,Yes,Muslim,79,-14.357021238963652,167.93760773229013,E,-160.42600461918735,-18.613524582965624,1
Other,No,Christian,68,-100.81850094002813,70.42591118054841,B,-118.67949122130905,-54.76725892679279,1
Male,Non-Veteran,Hindu,39,-135.3020948737597,11.772058590846282,C,309.53628445604477,-42.216734835345136,0
Other,No,Muslim,32,-104.93119542734404,100.05066642243617,A,17.910952963458797,51.28507378889901,1
Female,No,Hindu,52,34.45789793110883,-39.48956158417617,A,-48.783825204127886,-63.178541498619,1
M,Yes,Jewish,20,87.72359066726062,42.45727387590611,C,34.61950436902353,-34.35375787690177,0
Male,No,Buddhist,26,-140.0250444241245,-22.469500877652436,E,-69.04552131437575,-61.69797017179304,0
Other,Non-Veteran,Christian,39,-155.26129282242312,-195.0621929051536,C,41.97854353176701,-76.2794387200321,0
Female,Non-Veteran,Other,19,-68.8911410987805,-89.5529981191156,C,0.3390455709017484,68.24638567646998,0
Male,No,Jewish,43,53.41155191025604,-60.27869223883271,A,-28.421418130259635,-149.97577935798466,1
Female,Veteran,Muslim,38,-32.99039446381779,48.476335215226264,E,37.438062623910845,-188.6188317639799,0
F,Non-Veteran,Christian,59,14.361849996467685,0.906838496732478,C,82.81007462560406,10.00984701420184,1
Male,Veteran,Jewish,70,-153.7366981817683,-14.317643950493665,E,-84.47437479238305,-19.84030688892626,1
Female,Yes,Other,28,112.63835138192928,-10.946253736836367,B,-37.04696096469431,-15.821322421548448,1
F,No,Buddhist,63,-6.038869513234933,-184.51313351825343,C,66.80334328055507,-90.88213915448785,1
Female,Non-Veteran,Hindu,58,-65.39482105701869,29.903893006691533,C,0.3336753778040586,-63.477790926213196,0
Other,Non-Veteran,Muslim,69,24.962429368618146,13.603514354731008,B,244.74653558466377,129.56024495327236,1
Non-binary,Non-Veteran,None,58,23.09121089830204,-5.817455907712659,B,99.50892321214906,-17.68073131678966,0
M,Veteran,Buddhist,57,-110.95853174373467,-7.075050216927267,D,79.39349747903624,168.59836889179064,1
M,No,None,39,-241.931647513353,-38.73173402186716,A,195.5026820362866,1.2063791862651994,0
Female,Yes,Buddhist,31,-110.9978860301737,-43.845958816640284,B,-3.894953858238747,21.33807540803146,0
Other,Veteran,Buddhist,34,98.40968226066934,27.131715670605168,B,37.46991450017094,94.3916249227882,0
Non-binary,Veteran,Muslim,43,21.01166538590851,-85.09438204745375,D,-92.68544127984545,-40.86451370834943,0
Male,Veteran,Other,58,-89.94909763775807,-46.096518895293926,D,4.004021508484482,-70.93756388150996,1
F,No,Hindu,24,110.52731209058075,57.22980135531694,C,166.27638632409162,-71.70513963187555,1
Non-binary,No,Jewish,32,84.43749170658306,39.73383646043401,D,-103.29380759050049,-111.63243914054699,1
F,Veteran,None,33,60.07323351293857,60.934996128683935,C,20.954331294121715,142.5532352492015,0
Non-binary,Veteran,Jewish,40,104.64591505432882,-10.933051241696907,E,-39.75847334096023,-33.51664750760202,1
Other,No,Hindu,66,-2.3556225549183702,-57.79973165237011,E,-119.1467359230598,211.3837266464822,1
Other,Veteran,Christian,39,-84.86847207024738,102.29363215831026,B,61.09629197307726,59.62818969908468,0
F,Veteran,Muslim,78,-66.83870969281901,100.69922930867253,B,-30.435503321649904,55.432113643622614,1
Female,No,None,48,-40.71410543564401,150.04167669082673,D,-56.82841805575908,72.7927437422393,0
Other,No,Jewish,44,-24.820342599396575,-186.83687942988925,E,-169.30988842900473,-22.14318140597164,1
Female,No,Christian,68,-139.21089602893815,164.84902560477616,B,21.304272862857925,112.31374058732196,0
Female,Non-Veteran,Jewish,41,59.707246491670816,-13.090481300139498,A,18.750349893665916,-66.7621855387763,1
Other,Veteran,None,71,-107.74636296153936,7.862347129647565,A,139.5026724744838,-84.44998813010963,0
Non-binary,Non-Veteran,Buddhist,61,-158.19539460030143,139.31043656532702,C,-15.535254257267713,-189.96427241127296,1
M,Veteran,None,67,-273.6267384558492,-128.87550943297694,E,-143.33449450238885,20.632894896403926,1
F,Non-Veteran,None,62,-198.08860778126444,-36.39841318132031,A,9.52758470139146,-102.52386351270795,1
Male,Veteran,Buddhist,41,111.17148904822083,-172.53434420063365,E,-14.495443271949496,-18.317112882995854,1
Non-binary,Yes,Jewish,19,35.48045434701976,-51.65212556156262,C,-184.15067988152094,-47.331326207081176,0
Other,No,Jewish,19,-2.0987517825025956,-26.238727331966967,B,20.610013559690014,-21.194849282036007,0
M,Non-Veteran,None,79,37.03779281818274,-44.92192737624154,C,11.431219390995622,-90.38500535538239,0
Female,Veteran,Hindu,18,91.239153321772,-29.878098091883505,A,-51.336765625581094,59.64493381628881,1
Non-binary,Veteran,Christian,26,-24.113007923207803,31.768779370266127,E,108.31845635003465,124.78570435960322,0
F,Non-Veteran,Other,45,-126.99319062400305,-78.47459600431846,C,193.2616899442557,108.2524184180252,1
Male,Non-Veteran,Muslim,30,135.4732223101518,-114.758968805662,C,57.79776597255525,-198.4225597367619,0
Male,No,Other,46,90.50741806374855,-108.29927506152343,C,-74.93464606550621,-54.2840947773904,1
M,Veteran,None,73,139.35669547006725,-29.181801725636404,E,-49.54078090451184,5.978320048898714,0
Other,No,Christian,54,-0.5759110950282071,-118.89402487178629,B,-22.44088248269162,-53.68443719032526,0
Male,Veteran,Jewish,38,-48.28901763269107,-27.744906401745002,B,110.51424523663576,38.281569512357535,0
