Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
92,B,B,C,83.0382545430143,A,D,116.97217530307937,0
30,D,A,C,103.49951834558964,B,B,45.27949420892517,1
28,C,C,E,35.106589893233945,D,E,-138.6457855243254,1
99,A,E,C,58.499178296234376,A,C,-0.022230819676987316,0
60,B,E,D,-80.53908215824791,A,D,97.86752693109399,1
68,E,E,A,-54.662932799584674,D,A,-54.256635138969614,1
63,D,C,D,-49.201385658766995,A,E,61.4852695054258,0
82,E,C,C,98.23637408179017,C,E,5.091731834070239,0
84,E,D,B,-71.8421866231699,A,A,-6.462375614594258,0
92,B,B,A,6.9785219683622115,E,A,-7.708834757810819,1
26,D,A,A,-27.8305761722754,D,B,-76.77883389433089,0
18,A,D,A,222.41045659552273,A,E,99.86351939303357,0
32,C,B,C,92.67766704394236,C,E,-57.648708640243754,1
39,D,D,D,-35.49896361313598,E,A,94.11928145947222,1
66,D,C,E,-67.68047764870677,C,B,64.3172590064261,1
36,B,C,D,38.16590219352375,D,C,103.21297084855632,0
75,A,A,E,-199.20297929529173,E,D,60.586116155817926,0
91,E,A,C,164.1363256274971,B,B,81.15999290910952,0
40,A,C,E,60.9759305730201,E,D,265.106687774287,1
47,D,C,B,1.9832867225769772,E,A,41.59738643294805,0
22,C,C,C,41.358939618587684,E,A,15.064253350751319,0
92,A,E,E,79.25821055131466,A,A,201.30412427338817,0
27,D,E,E,16.300790164198496,D,B,146.51497957760685,1
97,D,B,B,239.3327078043014,D,E,-20.82785933151137,1
30,B,E,D,-66.26233704324483,C,E,18.45042285255249,0
76,B,D,E,17.59386707825356,D,C,114.33259437563213,1
99,B,B,D,-140.37744713652185,E,D,-96.04226713003169,0
97,C,E,A,13.61886420763731,E,E,3.8156115450832155,0
24,C,C,B,84.05370154404139,A,B,21.51910037532877,0
56,B,C,C,67.75453870629329,A,B,-34.50645461226991,0
31,C,C,A,-12.421594800932665,A,B,8.444801285848053,1
96,E,D,D,-36.5718361062236,C,A,177.76149846841398,1
59,D,B,A,52.21448673406548,C,A,-147.25912573478573,0
48,C,E,D,-11.056282369244553,E,E,-155.26660572677872,0
69,B,E,C,-178.00736301616385,D,D,-12.457222046258146,0
36,A,D,D,-26.09540499193703,B,B,81.37577425027722,0
58,D,D,A,60.399750575720525,E,B,-183.5741161306578,0
44,B,B,D,-196.13545405816245,A,D,-55.39151695544913,1
51,A,A,E,95.25855931777856,C,D,-19.03373983841352,1
49,A,A,E,-24.42554000650165,C,A,-105.42563616367111,0
75,E,C,E,-22.525177092663036,D,A,75.66581000990466,1
18,D,D,A,-67.40077887865105,E,D,83.25665572330996,1
78,E,D,B,12.434131563908696,C,A,-25.677838306395735,1
85,E,A,D,-104.18680108573561,D,B,36.14948943951845,0
65,B,E,C,-63.8721272398543,A,E,-22.120439191956983,0
73,B,E,D,-135.67357548641652,A,D,106.88983061458248,0
91,D,A,E,76.66135347518322,D,A,158.18191476302258,1
41,D,D,B,35.14927105196195,E,D,-145.3046227723359,0
71,A,E,D,-39.55620041044928,B,D,102.69931149328298,0
66,C,D,C,-98.91542149513829,B,B,-29.344108293514974,1
84,C,A,B,96.35638467315958,C,C,-95.33008667812976,1
64,C,B,C,-86.10208778954691,E,D,-23.84469670090231,1
55,A,A,B,-98.31700058482333,B,E,-216.38192027396565,1
19,B,B,B,-21.435802013449894,B,B,-5.23849598565929,0
22,E,D,E,97.75225753028785,D,B,-85.58715990688158,0
67,E,D,E,108.45000603561421,C,D,23.88100954361214,0
84,C,B,A,-2.1821270778516024,D,B,87.01264068635372,0
78,D,D,D,-59.217605291954676,C,C,-262.17770296003107,0
55,D,E,B,137.35007049694906,E,E,-282.7838206594993,1
30,C,C,B,-127.39287620449196,B,B,-24.954990610177596,1
49,A,E,E,-201.71354694337333,A,B,-182.5990315580079,1
55,A,D,B,101.47459741156035,C,B,185.44288509227823,1
33,B,A,B,293.117815493712,E,A,-175.27256663728653,1
70,C,D,A,-87.7840490246402,B,E,98.90414603534506,1
57,D,E,B,86.71883816830366,C,B,25.81509494647473,0
87,E,E,C,116.21730481140395,E,B,-41.83886678484678,0
87,A,C,C,41.01623381304943,D,A,-37.264344710436156,1
55,A,B,E,106.45913075007762,B,A,90.28558935497958,0
97,D,B,C,-27.50377879754294,E,C,-135.4043741890892,1
97,D,B,D,-35.32876051042724,A,C,164.79141382157314,1
38,B,C,A,44.21248366250095,C,B,-34.1374013924409,1
92,D,E,A,162.39495323653477,E,D,51.76455358771247,1
38,A,A,B,-42.553326215962876,B,D,-47.138569785550615,1
34,B,E,E,71.7155198505503,C,D,-13.539232804876224,1
37,D,A,B,-124.94831937128299,E,C,-70.43418255014714,1
58,C,B,A,115.58997123344292,B,A,-224.37478588714976,1
52,E,D,C,47.46864392017872,D,B,-112.85717869203498,0
86,B,B,E,49.9875115164909,D,E,71.5245143160494,1
58,A,E,C,-200.9830298160657,A,A,-167.63902853774445,0
81,B,A,C,65.96197117607288,C,A,-149.74078787577267,1
95,C,E,E,-97.14957139719522,B,A,126.13812199729526,0
29,A,D,A,174.45403768634208,B,C,88.8494287275962,1
63,C,B,E,-151.5256186512743,A,B,44.84592201655077,0
59,C,B,C,-208.8258559474784,B,A,126.42091043053871,1
46,B,E,B,21.972654923335465,C,B,26.716884029106275,1
93,A,D,C,-141.4731763319408,B,D,249.9959224705863,0
77,B,D,C,35.86268237502924,D,D,46.00155088371602,0
63,E,A,D,139.27595665391584,E,D,-164.80168932499976,0
25,C,E,C,-28.249725935405586,B,D,-122.65689721633099,0
50,D,C,E,-46.312871165599766,B,C,44.3150750658034,1
75,D,A,A,-85.96039595210983,A,D,-53.69129936590227,0
51,D,D,B,56.890720426274356,E,C,-65.73240692308629,0
69,E,C,C,72.31468175743342,D,D,39.79021028587486,1
57,E,D,A,-17.870902675044192,E,C,-60.40382483287728,0
90,B,A,A,-46.29029435571928,E,E,162.68639257696572,1
51,D,B,C,-159.60165210585592,E,D,-86.23494207544026,1
62,D,D,B,-48.67058755898805,E,E,-61.56991368492828,0
49,E,C,B,82.00028874511224,C,D,14.21496454228302,1
84,A,D,B,115.35414941544848,D,D,100.04161695183515,1
24,C,B,E,-27.524576916977985,D,E,-123.31739600519644,1
67,C,A,B,63.55526377666012,A,C,110.45745196652692,1
38,E,B,C,30.88340529781386,E,E,94.96273237591923,1
73,B,D,A,-3.972760909824603,D,C,-45.14744308621243,0
51,E,D,C,-15.005436275872075,B,B,-78.68232302356115,1
48,C,C,E,-109.9217366502482,D,B,-39.87452732002294,1
52,A,B,D,0.8611527130362917,C,A,-25.974863902780736,1
24,D,E,B,-22.04087622788469,D,A,93.83883502102431,0
26,E,A,D,78.99754844615701,A,E,77.14278820284186,1
85,C,B,E,166.0749404562113,C,A,-4.822332363050114,0
42,C,A,C,-93.98830954689663,E,E,12.589345736126244,1
23,A,A,E,117.81010635177678,E,E,22.176104415065986,0
67,C,E,D,126.70083991142715,E,E,-121.26935033445537,0
19,A,E,A,-73.27946887045813,D,B,88.380175045953,1
69,D,A,A,-201.6384254233475,B,E,-56.141679918657005,1
18,E,C,C,0.39473111519100673,C,D,75.23382543162526,0
99,C,D,D,-130.8980439114892,A,A,11.837469283160896,0
31,C,E,D,26.138581027630035,E,C,-67.75910228175547,0
84,A,C,A,-192.07357404062094,B,B,245.80027887798542,0
27,D,A,E,27.951835598199825,D,D,-4.700826080159583,1
94,A,A,D,-85.37895513934767,E,B,83.21430353414746,1
90,A,C,B,-44.02399559172052,B,A,137.0319594824704,1
71,D,D,D,121.41708063997024,B,A,-142.1569543920287,0
98,B,B,D,-1.548377870161524,C,E,123.17612083974345,0
90,A,D,D,-13.357964220863867,B,B,153.52712090693313,0
57,A,B,C,-32.90829601990715,A,D,-40.5142160981856,0
43,A,C,B,181.48196113262415,D,B,-107.45219025829671,1
43,A,A,B,232.04863889279537,B,E,-64.72252695429684,0
77,A,C,C,68.04460595384543,B,E,124.25638525733163,1
68,D,C,B,36.91887198037463,A,B,18.501047300582584,1
88,A,C,B,-145.83266572167977,E,B,-8.200549083078794,0
99,A,B,A,-280.39678400249454,C,A,26.055475654217915,1
47,B,E,D,36.54649707232658,D,B,14.758997742195119,0
62,B,B,E,-89.02727308220211,B,D,14.138779642786274,1
22,D,C,C,20.74473840277688,A,E,-18.418361907045842,1
38,B,B,E,-22.595545856620934,A,D,23.474828773199327,0
67,C,E,C,-229.30431091610166,B,C,-110.65829713558367,0
91,E,E,C,-21.924889959199582,B,B,91.3188080094663,0
39,A,B,D,33.5827911207296,A,D,-160.01009169560706,1
98,E,E,A,-64.69328322155049,A,A,156.12496905289333,0
66,D,A,C,-79.51112426874315,E,B,34.5212617442317,0
66,E,C,E,92.93220484377345,B,C,44.64984723231687,0
98,D,B,A,-52.374071662910914,D,D,-47.49341488874095,0
38,D,B,A,146.2188945934949,E,D,-50.37863929999815,0
41,E,C,C,-112.32779578871559,A,C,116.42502314197047,0
98,E,A,B,-55.931052312486116,B,D,31.61292431224862,0
90,C,E,D,89.76185284339458,B,D,-86.78811817624138,1
87,D,C,D,-149.09229665129305,A,E,-37.67748428168425,0
68,B,E,D,12.643593577179058,B,B,70.72459617477656,0
89,D,C,B,2.6537522963608358,C,C,-42.7913799711089,1
54,D,C,D,6.284582180672073,E,C,-69.2434293690651,0
66,E,C,B,178.3173515226376,C,E,-21.09783094249001,0
87,C,D,D,121.25230572809724,D,E,82.73858140927375,0
82,D,D,B,11.16509568279158,C,A,-165.32701751913677,0
51,C,D,B,-4.4649275856244,E,B,61.802394244282475,0
53,A,A,C,-227.54203261619836,E,A,-152.13893263759945,1
84,A,D,D,128.24069523160452,B,A,-48.8621812952549,0
51,C,D,D,23.479498608288917,C,A,-9.553112101052626,0
78,A,D,D,-84.17732067581049,B,B,47.557929876393786,1
37,C,D,C,-85.45836429108746,A,B,-26.743642891591847,1
42,E,C,D,-90.73532996460902,E,A,-12.519377695207645,1
70,A,C,E,-111.42307288631916,B,C,-74.62784911032242,0
87,E,C,E,93.70737815862701,C,D,-126.74307200955282,0
23,A,A,B,32.12913359523826,B,A,-0.24560360849281782,0
49,A,A,C,-182.8473914502082,B,E,-151.17246241225502,0
36,B,B,D,35.616792250607084,A,E,37.232253969954314,0
30,C,A,C,143.32027795154363,B,B,133.0600141818111,0
91,E,D,C,88.77463997937745,D,C,-21.1436726450244,0
20,C,B,E,-56.01009060972923,A,E,-59.82805609712527,0
93,A,B,B,18.571611675978055,D,C,209.22465182239955,1
49,C,A,A,168.9085350308555,E,D,-28.10617629670072,0
26,C,B,D,-121.48960576211884,D,D,-44.20059143164705,0
26,A,D,A,60.016588393585536,B,C,50.60587270653909,1
97,D,D,B,78.04104740914545,A,D,182.8190005722601,1
60,E,D,E,70.21222421119994,C,C,-118.0903791468312,1
88,A,C,A,-6.765089066842863,D,E,-104.74495138170128,1
51,D,B,E,24.781090779774257,A,B,88.89049763097255,1
84,B,C,A,-96.71103354370535,B,A,64.8097787683227,1
66,E,C,C,-32.10259017187075,E,D,14.65727699894206,0
86,C,D,A,2.8109473682100368,B,D,2.0161648790902387,0
42,B,A,A,-28.50201746631657,E,A,-143.28490763361248,0
21,A,A,C,-202.28555587859748,D,E,-35.327133666637764,0
61,B,E,B,40.85714978698219,C,E,6.337211926851524,1
83,E,B,D,5.707182399857331,B,E,-29.245197338610417,0
49,B,E,A,63.991807230882614,A,C,-17.832851507153084,1
50,E,C,A,65.68409385064008,A,E,-17.681016092644537,0
72,B,E,C,-49.05669291527352,B,E,-50.32510558508799,1
22,D,C,D,128.49324108542226,D,B,96.99397909964392,1
81,B,D,C,-142.72809020549917,A,D,62.8244160431074,1
21,A,C,C,-4.536770840505735,A,D,98.99882911589405,0
79,C,D,E,40.11633653035395,D,C,87.03194307812477,0
65,A,A,B,-50.80747990456994,A,C,-7.878771192179696,0
69,B,B,C,-90.89492651456148,A,B,-47.60520217848973,0
69,D,C,D,6.278762080784536,C,A,-37.0175297062803,1
43,C,A,D,-8.336522660787494,E,E,4.560084744284126,0
64,E,A,B,-7.303520532278407,C,D,135.16594578449826,1
71,E,C,B,-73.03032817515022,B,D,345.4113693253249,1
36,D,E,C,3.7971809845278197,D,C,173.72227933018652,0
46,A,D,E,-123.01160636273264,D,A,29.430790322891752,1
74,A,A,A,-55.01799955187353,B,A,-7.2593219440747285,0
60,E,C,D,-34.14544086739505,D,D,66.7779721816665,1
72,C,C,C,-51.756234548979826,C,D,-58.215933241500785,0
68,B,D,D,11.155362955620346,E,D,-49.21343181348094,0
64,B,E,A,214.50396375855206,E,C,-73.81923542614584,1
87,D,C,E,-106.47216702397853,E,B,87.247110585856,0
94,E,A,B,-52.04557869088332,B,E,-44.28710684376381,1
27,B,A,B,-28.732084053283703,C,D,-21.465639069010077,1
41,B,E,E,-21.09013684572088,E,E,-192.66037946590924,0
50,A,C,B,-143.59825878552445,C,D,21.087975405852468,1
29,B,B,E,86.78181822119429,C,B,-96.57106726322917,1
39,C,B,D,-173.34859496142073,D,A,-177.65710827445747,0
33,D,D,A,-75.1112461341399,C,D,2.3173627741175724,1
93,A,A,A,161.17916493542916,E,A,-80.8635661121638,1
38,D,B,C,-131.66591940439304,C,C,-138.7083471469761,1
86,B,E,D,2.9925542928989888,D,D,-93.14218789676352,0
27,A,A,D,-7.319971786515038,A,B,-46.45657975050643,0
78,A,D,D,164.97054503602752,D,E,-131.34672283071134,1
62,E,C,E,18.18501944599185,D,C,-83.90300634293402,0
51,B,D,B,-66.48748728955121,A,C,82.8416794609631,1
78,E,B,D,9.201461138571327,C,D,51.1231429811145,1
41,A,E,E,136.07981794802313,C,C,-50.870036080879274,1
35,E,C,B,167.2229437988936,D,D,208.63463613098725,1
26,C,C,A,17.193789110393766,E,C,23.440694779600665,1
54,A,B,E,104.77845212944017,B,C,-60.101457031139326,1
85,E,D,C,54.187153459087966,D,E,49.98145812401928,0
19,C,C,E,-88.60567172781262,C,A,-28.939634645837682,1
29,C,D,A,-69.03882272444021,E,E,-242.99533970707063,0
83,A,A,B,80.36638442928326,D,E,43.03824381178909,1
95,B,D,D,25.16624820654034,C,D,44.5587727608529,0
68,A,C,D,-36.21402305598992,C,D,40.64433965572102,1
42,C,E,B,-116.26331017240115,D,C,-144.3657446218588,0
81,E,B,D,119.56204579276965,A,D,-102.22627304030487,1
39,D,D,B,-73.52954021736099,C,B,139.95695555638582,0
45,A,E,B,-100.48613456216006,C,E,-49.081684553037086,0
71,E,B,C,4.29005394998581,E,A,-18.063715914323268,1
99,B,C,A,42.006337177627934,B,B,-40.73560557532196,0
18,E,C,B,37.0567256860709,C,E,-70.198428315147,1
27,C,E,D,43.87937926170066,C,C,15.292685626127911,1
25,B,C,D,5.744125967054748,A,E,-47.99781753267652,1
25,E,B,E,-150.1046457358609,C,A,-161.17528127944524,1
90,D,C,C,-47.34969829611608,C,C,42.360330284100435,1
24,B,B,B,110.71293218971172,B,A,44.616865854644054,1
53,D,D,B,11.400398251229515,C,A,214.82339677732355,1
49,C,B,C,-23.452546132929555,B,D,-32.34829569473161,1
27,A,E,B,-136.9261013210613,E,A,-42.3213864153492,0
74,A,D,C,182.86356602650676,B,B,-63.754679839484496,0
58,C,D,A,-129.37967759311823,A,D,-152.09039573701276,1
26,B,A,D,-68.31910576222884,A,A,-159.764262844706,1
71,A,D,B,-77.30306568006246,C,E,65.44410538817638,1
66,A,B,C,1.3282080007870587,E,E,184.82673860010357,0
62,E,E,D,-18.35627483147271,C,B,147.70255144238044,0
28,A,D,E,31.222493315113127,E,C,25.77503404180799,0
70,D,B,E,289.4272255793905,A,E,208.3715418492284,0
80,B,C,A,-74.59360548917806,B,E,-350.0504936490437,0
46,B,D,E,7.274556869383157,C,B,-15.06590200256514,1
24,A,A,D,10.583158543605025,D,C,-50.901983248899455,1
51,D,C,B,-171.43528519852197,E,D,68.46230819300514,0
21,E,B,C,42.328911237831186,E,A,12.42668915131706,0
70,A,A,A,40.589564364822465,B,E,-168.1984157039728,0
37,C,D,D,-100.73118579198612,E,C,161.12692483815317,1
85,C,B,A,30.96716987133346,B,B,79.75181383613054,0
86,D,C,C,-55.899050675275596,E,D,213.2670366671443,0
78,A,E,A,-80.14075928701044,C,C,-52.90062143851273,1
34,B,A,B,7.160169054853617,B,D,-100.33452065683043,1
59,A,C,E,90.0707222644585,A,D,-36.07992809840729,1
87,E,A,E,-153.3645170279798,C,A,-11.621207091897995,0
68,A,E,A,-117.75271849621743,E,B,-120.09239888610443,1
19,E,C,E,78.22378586040652,B,B,-59.226838729712014,1
41,E,B,B,278.1378171067034,E,A,45.31623264437306,0
60,C,C,D,-39.01332179527577,C,E,-55.19680672951021,0
23,C,B,C,67.20564225748228,A,A,35.50307812939415,1
53,A,D,A,15.363104762420344,E,E,51.53836472100532,0
90,B,E,B,112.04948045854113,D,B,-107.72655083182316,1
29,D,E,D,-53.25563188891513,C,C,-204.46373133856096,1
70,C,D,C,-212.2116818320712,C,E,-90.1493354820775,0
82,B,D,E,-147.99015903557483,C,E,37.06022556733995,1
91,A,D,E,136.6089838074868,B,C,159.5698578334391,0
98,A,C,B,35.166564780690976,C,D,170.78347158486505,1
57,C,E,B,-67.42994249343015,E,A,65.16519032123969,0
90,D,A,A,25.086467524321428,C,C,62.565248360455726,1
69,C,B,C,89.08575770170107,D,D,-92.57950393500917,0
38,D,D,B,-47.48461110895022,B,B,-34.57456826147086,1
84,A,D,D,-115.55328869345239,A,E,44.06985491452608,0
60,A,D,B,-40.53380748358931,D,C,147.77119600320614,0
24,E,C,C,125.35547692446103,C,E,-134.36990512856298,0
79,B,B,C,243.83854269224096,D,B,87.87018852965906,0
21,C,C,C,-136.26266572317945,C,B,-233.2110999868323,0
34,C,C,B,77.57040179518484,D,A,66.28678562369356,1
92,C,C,B,-6.429263656526148,E,E,69.7288005120003,0
47,A,E,D,15.001012889459647,A,E,-78.78028881162939,0
64,E,A,B,-71.6929553293999,E,E,-84.95480589910854,0
25,D,A,C,129.31958809994447,D,D,4.9222910514449545,1
63,D,D,C,-7.322790063718844,D,C,89.38933411410767,0
33,A,D,C,-151.41343987828512,E,E,41.257270880003894,1
19,C,C,E,-80.86971627618452,C,C,8.291137120955238,0
48,D,E,A,67.30349892406771,B,A,-162.89460053467607,0
60,B,A,A,-65.06698654324434,C,A,109.32454713053181,1
90,E,A,E,-67.05953174308797,E,B,58.56327935907102,0
75,A,C,C,-156.95169496053018,E,A,-24.47706422321916,0
40,E,D,B,30.723065615046853,D,D,-15.32564203123569,0
46,A,A,D,88.28115512678082,A,D,-11.26452760896615,0
86,E,C,B,-192.56461188386928,C,E,81.75126405929757,1
96,A,E,C,159.94871652713593,C,D,-13.334434270927506,1
57,B,C,A,-106.32646506177016,E,E,-1.6602154394847788,1
48,D,C,A,-68.2933101322968,C,D,-32.69502413028226,1
31,E,A,A,-168.5324392600445,E,D,49.408108030768474,0
68,E,C,E,28.477616716205755,D,B,-109.0794417966762,1
36,D,D,D,35.674303985333275,A,C,-114.8059592936041,1
21,C,A,C,29.365724110539514,B,B,-51.9565229144473,0
44,D,A,C,114.61585105112175,D,E,107.93027686974001,0
96,D,C,C,-151.73381266078127,B,E,-16.60508988874748,0
53,C,C,A,66.1813663214889,D,B,-1.5295941964973188,0
53,E,A,D,-186.7551540512603,D,D,64.43420722455025,0
33,D,C,D,30.48229820141825,A,C,-157.21184897382216,1
54,E,D,C,151.6355899894243,B,B,113.34882900098626,1
36,C,A,E,-21.768402380686428,C,C,-13.932230148877442,1
61,D,B,D,-153.60066471193431,D,D,159.06372677518777,0
96,A,A,B,-177.46870827789354,A,B,-72.08706953145075,1
53,D,A,B,106.11538719713711,D,C,105.39136443875012,0
45,D,E,B,17.92486701181282,B,C,-60.50215984799804,1
47,D,A,C,-92.90169956467557,C,A,171.37949669240245,1
60,E,D,D,53.421978835021264,C,B,74.73468969539276,1
39,E,A,A,158.09266128372101,D,E,13.381890942175803,1
99,E,D,D,-43.95002365604455,D,B,-31.82487210797583,0
75,C,C,B,127.99032134859756,D,D,-239.51751234710935,0
46,B,E,B,-21.57680793579874,C,C,-34.83281885338118,0
70,A,B,C,27.046508539305353,A,C,-62.90650398079656,1
81,C,A,E,-31.285337942115227,D,A,45.45561844911955,1
82,A,D,C,159.79697400607975,B,B,99.86265743762061,0
50,B,C,B,76.90790351914848,C,E,-55.80994375033406,0
35,C,D,B,196.5120719040594,A,E,157.96771527680795,1
24,D,E,C,-128.05751960724191,E,C,34.82756312673081,1
79,A,A,B,-31.581452283744287,E,A,103.92947290989657,0
94,B,E,D,4.487180158300839,B,E,82.88280085410842,0
75,A,C,D,128.1156105930494,B,E,64.56337443287109,1
52,D,C,B,-203.55007675358277,A,E,45.08539153829359,1
35,E,B,A,80.39529431180927,A,E,27.17094513862341,0
50,D,C,C,50.11708498000773,D,E,-12.052765219506066,1
21,C,A,A,6.380394396215919,E,B,96.14279420267408,1
67,D,E,E,146.25887704739827,D,E,65.54503736636292,1
55,A,E,C,25.623332994500565,B,B,50.698179879480065,1
22,E,D,E,138.68150312581233,E,E,34.97017735942063,0
68,A,A,E,44.95159702288395,E,D,-67.64252388304763,1
21,E,A,B,107.62123703730329,A,A,-191.24098111964307,0
72,D,D,D,-69.20824667956495,E,C,-139.15627016137358,1
41,D,E,E,-25.893232937060485,B,C,16.0934165089115,1
58,C,E,C,-221.7658570829451,E,C,125.93956176774499,0
92,D,A,A,-0.6091034131499815,C,D,-41.339534099441934,1
60,D,B,D,50.709800041588316,E,C,56.378675086933875,1
97,A,D,C,-52.33353846744795,E,A,-84.96567650195294,1
67,B,D,A,8.76785992882405,E,B,41.99024254842961,1
79,A,D,B,26.013951798565042,B,E,101.9623769136834,0
99,A,B,B,131.34720254868267,B,B,116.61898931645133,0
30,B,C,E,53.827423663681074,C,C,-99.39914906483486,0
51,D,C,A,48.925065745879834,A,C,-50.2485610496475,0
88,B,B,C,209.866110773431,B,E,-69.64905642858362,0
88,C,E,E,-28.204921969590846,A,C,2.862259596919526,0
75,B,C,A,62.86172306172556,D,C,84.55528929663812,0
68,A,A,D,63.975433776667224,C,B,-4.863095546395983,0
63,E,D,C,-20.288155975635245,B,B,8.876328689077877,0
55,D,B,E,-116.20829604640579,E,C,-8.95763248975818,1
42,C,A,A,-64.17175960942409,B,B,-118.48930580896078,1
59,E,C,A,30.470820985371756,E,D,-27.4987801997481,1
76,E,E,C,24.91115247730134,C,E,-12.046808983099545,0
70,B,D,C,-42.35454403802789,D,A,-271.42500349523937,1
22,E,C,D,-193.37119623225254,A,D,107.53895952306156,0
76,D,C,A,29.851909915316448,C,C,-63.07429568195298,1
70,B,C,B,-163.89746647258627,E,B,3.0597267441862854,0
21,E,D,C,-21.628677235668714,A,B,-92.84489267784767,1
80,C,C,B,-8.96038557765811,B,D,-39.19033352456993,1
89,D,D,D,-19.68478414331987,B,E,138.82082766927343,0
74,E,D,C,-201.73730127389362,D,E,-7.835132339322959,0
91,E,A,C,47.312446880475505,E,B,79.25419488245777,0
54,E,B,C,-160.907446003923,B,B,-11.43100889572793,1
63,C,E,A,137.97709336806335,B,B,225.98899797189765,1
34,A,A,D,64.03517152699042,E,A,31.262615201652196,1
38,B,B,B,-115.65369000357511,D,C,-14.677966870236702,0
86,E,A,B,-16.650206177545424,E,C,74.10266030543097,0
39,D,A,A,-8.663837239365298,C,C,103.82580006241615,0
26,E,B,B,-63.397415279838775,B,C,61.86977331565959,1
80,C,C,E,53.56097083568976,D,B,-79.44543787323973,1
50,A,D,E,75.56376643952447,C,D,133.21205221875096,0
19,C,E,A,-215.89045695623042,E,E,31.19439798939061,1
70,B,B,C,70.62752136788987,D,E,32.52748106686782,0
35,E,B,C,24.701170890173994,C,B,38.23281296543458,1
55,E,A,C,-81.60776704286715,B,A,-5.255652273930121,1
83,D,D,E,-24.52643107965784,E,D,4.663009793829368,1
29,C,E,B,102.68634184460774,C,E,100.89184371127789,1
83,D,D,C,-35.657916284701855,B,C,260.6653182164331,1
95,C,E,A,-27.509086593254356,B,C,-141.08622911149655,1
61,E,A,A,-53.22026945431063,D,D,-116.93932364011677,1
88,E,D,B,15.718500704617963,E,C,23.41615412944323,1
75,B,B,B,-3.533639189580176,A,A,-19.520425457658618,1
83,D,A,B,259.2195382983236,C,E,-219.9446974213842,1
57,D,E,A,-44.872753907922664,E,D,30.745587520821893,1
52,E,B,C,165.73372268464183,D,B,-67.8830155030332,0
22,B,E,D,-18.43379862494513,A,D,209.6782607506628,0
85,B,C,A,177.95239032455552,E,C,44.343581547428315,0
77,B,B,C,-68.97790789254171,E,B,107.24190006968455,1
72,E,D,A,16.09729046102689,A,E,93.72251443181665,0
82,B,D,A,29.00669462918885,B,B,-90.66636238298317,1
61,E,C,D,35.660338865830944,B,E,-26.306535862196846,1
95,C,E,E,32.33902355068633,E,D,60.15967303870862,1
97,A,B,C,232.00516427876735,E,E,-101.50490182294133,0
68,B,B,A,202.32739956525222,E,E,-3.6501340380885408,1
92,D,B,B,-19.708191777201954,A,E,99.11670594949548,0
