AGE,race,religious_affiliation,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
18,Hispanic,Muslim,China,91.75438938224299,-96.92228221984219,E,C,D,A,A,C,0
47,African American,None,US,-126.33319798929806,121.63885933841088,C,D,A,E,C,E,1
42,Black,Jewish,China,-9.617096190584164,-33.67383292710555,E,B,E,C,B,B,1
30,African American,Muslim,Germany,102.56590239463968,1.372494907814841,D,D,D,D,B,E,0
34,Other,Buddhist,China,-12.4518151362288,67.55951079128685,C,D,A,B,B,E,0
39,Black,Other,Germany,-164.98953618964876,20.024673459603648,D,C,B,D,C,C,1
72,White,Other,Brazil,-116.9460110391896,44.083307380013856,B,E,A,C,E,B,1
22,African American,Buddhist,India,143.78045925556313,109.13211043096803,A,A,E,A,A,C,1
29,White,Jewish,China,-115.34994272237627,-59.29100075345804,D,B,B,D,C,B,1
53,African American,Other,China,-3.672339747705096,69.5752163321088,C,C,B,B,D,A,0
18,African American,Other,US,-126.6414324403524,88.92460522780986,A,E,D,D,B,A,1
40,Black,Buddhist,Other,19.322313185673043,5.09817247423498,E,B,C,E,D,C,0
67,White,Hindu,Other,-77.13910981444391,79.05570041266749,A,A,E,C,A,A,0
74,Black,Hindu,UK,81.60742347010745,-16.12049626597821,E,E,A,A,D,E,1
20,Black,Jewish,Other,-182.49404122131597,-21.7110262694666,D,B,D,B,B,B,1
79,Asian,Muslim,China,34.64743040729888,117.11201465484089,D,A,B,B,D,A,0
54,African American,Jewish,US,84.80760170331706,-50.36217094721393,D,D,D,D,C,E,1
77,Hispanic,Other,India,150.20085527625116,10.658861552487108,D,D,C,D,E,E,0
58,Other,Jewish,China,129.78342603924648,-65.93259921988263,A,A,C,E,E,D,1
40,Black,Hindu,China,17.79954722838747,39.74751986280819,C,E,B,D,A,D,1
62,Other,Muslim,India,-23.807288685398557,17.584957778509686,C,C,C,D,E,D,1
52,Hispanic,None,Germany,183.53592022864552,-92.83694726851354,E,D,D,D,B,B,0
34,African American,Christian,US,197.00828880095216,147.10489084377235,B,C,B,B,D,A,1
31,Black,Buddhist,US,22.915709350467893,-81.05480329300472,C,D,D,D,B,A,1
18,White,Jewish,China,43.51198266732877,-137.80613279637714,C,B,A,C,D,C,0
51,Black,Buddhist,Other,-6.229370051550591,-56.805800251166396,D,D,B,B,C,E,0
25,Hispanic,Muslim,US,-75.7028241611168,100.48858900426927,C,D,B,C,E,A,0
53,Black,Hindu,US,75.50407118643267,-164.3024019676351,E,C,A,B,B,D,1
76,Black,Buddhist,India,50.64180554795672,-48.280950425095966,E,B,B,A,B,A,1
54,African American,None,Germany,40.40154480200175,23.469861447112635,D,B,C,B,A,C,0
29,Asian,None,Germany,98.7134049996173,-40.780658848541066,C,A,D,E,A,C,0
35,White,Christian,Germany,-6.119812565984915,147.3819628881031,B,E,A,D,A,B,0
25,Hispanic,Christian,Germany,14.308142014645158,-145.06091681732372,C,C,C,B,D,C,0
35,Other,None,India,-4.0568907731108075,-16.495188075923426,B,C,C,D,E,D,0
55,Other,Buddhist,India,-65.64925184746781,-141.87365040574403,D,C,D,E,A,D,1
30,White,Jewish,UK,-6.248743278015621,14.309499956110674,E,C,A,D,C,E,0
32,White,None,Mexico,-55.44728746111569,-2.3472106452144046,C,B,E,A,D,D,0
65,Asian,Hindu,China,42.14054991092962,-16.73272505188083,E,A,E,E,C,A,0
26,Hispanic,Jewish,Mexico,88.05470861020989,6.458658842395856,B,C,C,D,C,E,0
63,White,None,UK,156.43197555910078,108.47050889819454,C,E,D,D,E,B,0
31,White,Other,UK,89.75604002882592,-79.27537211536914,D,A,D,A,E,A,0
34,Hispanic,None,Mexico,62.90074356244442,59.50708840222566,D,B,A,E,E,E,1
21,Asian,Hindu,UK,-24.08438912465452,-282.6533505249282,D,E,D,D,A,E,1
74,White,Other,Other,118.32232918838147,-40.990137369869466,C,E,A,E,B,A,0
65,African American,Other,Other,-61.42057716495075,61.32654082376521,A,D,A,D,D,E,1
44,White,Buddhist,UK,83.30066622484053,7.046725575715378,E,E,B,C,C,A,1
53,Hispanic,Hindu,India,-10.091632645400445,-11.40836086838921,A,C,B,D,B,D,0
53,Black,Muslim,UK,49.82484206322344,171.3684270238513,B,C,D,D,E,E,0
67,Hispanic,Jewish,China,-1.6536902442501797,-88.29198380021398,D,B,B,D,C,B,1
41,Asian,Buddhist,US,53.83825669839931,45.9912610607287,E,B,B,C,E,E,1
57,White,Jewish,China,180.01448710626264,-111.89839278745417,D,A,C,A,B,C,1
70,Black,Christian,Germany,96.73951408943222,70.40793473962563,D,D,D,A,C,A,1
29,Asian,Christian,China,118.07073589712502,78.7807729874418,B,B,B,E,A,E,0
66,African American,Buddhist,US,-23.824656285487688,70.98596276447606,B,B,E,E,C,E,1
24,Hispanic,Hindu,India,153.4995261032185,-67.07571052479598,A,A,B,D,E,C,0
21,White,Christian,Brazil,-41.06135113760392,84.75413304076926,E,D,D,E,C,A,0
75,Asian,Buddhist,Other,-96.04667504987361,121.21276777323047,D,C,C,A,A,A,1
47,Black,Jewish,Brazil,-43.80456170079237,173.79003612633008,E,B,C,C,D,E,0
67,Asian,None,Other,-99.74901811218338,-188.69630740435264,E,D,E,B,A,A,1
58,Other,Buddhist,China,80.34406959070408,-136.11634728230385,B,B,A,D,A,C,0
42,Black,Hindu,China,-14.94839337212441,54.76856998454232,C,D,E,E,A,B,0
42,Asian,Muslim,India,24.80321419917218,-93.97349084776242,B,E,A,C,C,B,1
74,Hispanic,Muslim,Brazil,96.11119160517777,-6.312160872162413,E,C,C,E,A,C,1
30,Hispanic,None,Brazil,-61.10375074711566,51.28053222398293,E,E,C,C,C,D,0
45,White,None,India,56.55632723374521,81.71512017943971,E,D,B,D,A,D,1
67,Other,Christian,Brazil,-86.07521380009459,-19.162203009793984,E,D,B,D,D,B,0
53,Asian,Jewish,Germany,132.115627251102,-196.39168798597112,B,C,E,C,B,A,1
55,Black,Christian,UK,31.989539685425605,-142.47517249827993,E,D,B,B,B,D,0
75,Asian,Buddhist,Germany,-29.91045555854121,-278.798761728413,B,D,C,E,C,C,0
72,Hispanic,Hindu,Mexico,-89.07628442461333,-107.74721542847112,C,A,E,D,A,C,1
28,Asian,Other,China,137.23157024549383,3.4688448220753316,D,B,B,C,D,A,0
40,Asian,None,India,34.8845659914765,-5.977437181329683,B,C,D,D,E,A,1
78,African American,Jewish,India,119.76317976610589,-129.29945277527776,B,A,B,B,A,B,1
39,Asian,Jewish,India,-129.0833178577981,190.89177574979735,C,E,C,E,E,D,0
57,Hispanic,Jewish,UK,-6.8786746998506025,187.94284939975347,C,D,B,C,E,D,1
50,White,Hindu,Mexico,117.51900826680053,-76.13481677958444,A,D,D,B,E,E,0
36,African American,Buddhist,Other,12.897095089509344,92.52250230693872,C,C,D,B,C,A,0
21,Black,Other,Other,34.45661743220303,29.40980621144335,B,D,E,A,A,A,0
78,White,Hindu,India,45.994521411956576,55.70550560495218,E,C,D,D,A,A,1
59,Hispanic,Muslim,US,21.43027099085666,-172.65864269630848,B,C,D,C,D,D,0
43,White,Buddhist,Other,89.44138753336709,-38.67166501644383,C,A,D,C,C,E,0
24,Hispanic,Hindu,UK,268.2757867879098,96.65229541737023,A,D,E,A,A,E,1
35,Black,Jewish,Other,127.13687166855945,-121.0916458351448,C,D,D,A,E,A,0
60,Asian,Hindu,Brazil,-28.192849119572454,-23.98621590535135,C,A,E,D,C,C,0
39,Black,Hindu,UK,151.44470196876185,-21.001331308967064,C,D,B,E,E,C,1
44,Asian,Buddhist,Brazil,-187.86235699905393,-53.86084825864826,A,C,C,C,C,A,1
63,White,Buddhist,India,90.05481762978376,-96.60917751354701,D,D,A,E,D,E,0
25,White,Jewish,China,96.32703542081556,77.03422022598,B,C,D,D,B,E,0
62,Asian,Christian,UK,-79.00007159401461,40.64330467784809,D,E,D,A,B,B,1
55,Hispanic,Other,China,55.24621184574408,-248.74224872447544,A,C,B,E,D,B,1
24,Black,Buddhist,Germany,50.76771905848994,-108.36659896777994,C,C,E,A,C,A,0
69,White,Jewish,UK,64.82058765817223,13.682172489050112,B,D,C,E,E,A,0
70,Hispanic,Jewish,China,35.75793531000587,231.339556417558,D,D,A,B,A,D,0
45,Black,Muslim,UK,100.82385436556206,-73.57844539398063,A,B,D,B,B,C,1
76,Other,Other,Other,-65.23288218491224,93.86635774357094,A,C,B,C,D,E,0
48,Asian,Christian,India,40.377175801797925,170.0147404663944,A,D,C,A,B,B,0
69,Other,Hindu,UK,-42.63944394619551,-31.742408515623723,C,B,D,B,E,D,0
43,Other,None,Germany,-6.989312388887331,103.71917203028475,A,D,D,D,A,D,1
78,Hispanic,Jewish,UK,45.33004848020655,110.52898543454481,C,B,D,C,C,B,1
34,African American,Other,China,46.95493794865545,-74.05432594551019,A,B,E,E,C,C,1
18,Hispanic,Hindu,UK,-131.86836817118171,20.27121622202271,E,D,D,D,C,B,1
66,African American,Christian,Mexico,-49.33409513646919,48.899684687428795,D,E,E,C,B,B,1
69,Hispanic,Muslim,US,220.0451570605887,-76.5109464937209,B,E,D,A,C,E,1
77,Hispanic,Muslim,US,-41.6335579898489,-77.24207157428374,A,B,B,D,A,C,0
66,Black,Buddhist,Mexico,68.16738043587172,33.14415366849323,D,A,B,E,C,B,1
63,Asian,Christian,Brazil,8.697009976753726,-157.8301024212759,D,C,E,A,D,B,1
67,Asian,Muslim,Brazil,-61.282000142001216,-168.38022968574887,B,A,B,B,D,E,0
23,Other,Jewish,Brazil,-33.60927277854574,-24.350888238565833,D,C,A,A,E,A,0
24,Hispanic,None,India,-80.46817222341103,52.30851652344278,D,B,C,E,A,D,0
20,Hispanic,Buddhist,Germany,-147.3288626605664,-76.32014920111646,E,D,A,D,A,A,0
43,Other,Christian,US,-53.852459626456785,88.30670364749834,A,E,D,C,A,A,0
40,White,Christian,India,79.28339144366112,-112.02399897769114,D,C,B,E,E,E,1
53,Hispanic,Jewish,Germany,97.66828848647324,-29.220519751049324,D,B,A,A,A,A,0
23,White,Christian,Brazil,40.65872063947675,-84.27742147892472,D,D,E,D,E,E,0
31,White,Jewish,US,122.12350100137854,-11.032690665041596,A,A,D,B,D,E,1
53,Hispanic,Other,US,-74.79059473498977,164.56354587485117,A,B,A,E,D,E,0
70,Other,Other,India,33.61570976491337,169.90783570341435,B,B,B,B,B,E,0
45,African American,None,India,-174.19825557314968,-47.01239530635724,C,A,B,B,B,C,0
76,Other,Hindu,UK,113.79901022970881,121.39199568442199,E,E,B,A,A,B,1
45,Black,Jewish,US,-110.18884015629351,-187.70201865132415,D,D,A,E,E,C,0
31,Black,Jewish,UK,-114.09708797743423,230.83948743268877,D,E,E,C,A,E,1
59,Asian,Muslim,Germany,-1.0999707090504736,-10.697603864198458,B,B,A,D,B,B,1
52,Other,Muslim,US,-195.07113206569502,-76.90035455364944,B,B,A,A,D,C,0
68,Black,Christian,India,-146.56348524573636,-26.217503311649587,E,C,A,B,D,E,1
77,Other,Buddhist,Other,-40.770429893424236,-78.93290015717731,E,B,E,A,D,B,0
18,Black,None,Brazil,70.96023282520089,-239.67162250745992,C,E,C,A,E,C,1
28,Black,Buddhist,US,115.39243034220641,120.52310337203431,C,E,B,A,E,B,0
33,Hispanic,Christian,UK,142.77700320985153,24.002147081222464,A,E,C,B,C,A,0
47,Black,Jewish,India,-8.164295289541073,-98.23438601444097,D,A,A,E,A,C,0
40,African American,Other,UK,-13.323178807899156,-97.8014448245648,A,C,D,B,E,B,1
48,Black,Other,Other,-1.8054494839030482,74.6303537475098,D,D,A,E,E,B,1
19,Black,Other,UK,-71.2105391786363,3.8297868603625744,B,D,C,D,D,E,1
42,Asian,Muslim,US,174.8279342308895,-26.626877945753506,C,C,D,A,C,B,1
27,Black,None,Brazil,-68.4812389609948,163.19482688913354,B,A,D,D,A,C,0
55,African American,Other,Other,62.025940312015784,-126.54277157391695,D,B,D,E,C,B,1
18,African American,Buddhist,UK,-74.07268145590236,-301.0624025553791,E,C,D,A,C,E,1
67,African American,None,China,-227.25067405768078,136.8365813474657,E,E,B,E,E,E,0
44,Other,Muslim,China,81.01346156082052,-155.79131433897336,C,C,D,D,C,A,0
39,African American,Buddhist,Germany,147.51327669801714,27.37648207249832,A,A,C,C,E,A,0
74,Asian,None,US,-27.55207412783196,101.73836939841551,D,E,C,B,A,C,1
57,African American,Hindu,Other,20.441824728286853,81.69185683684115,D,D,A,D,D,B,1
33,Black,Muslim,Germany,148.67137454378906,-99.48697155159425,E,C,E,C,E,E,0
24,Black,None,India,-73.01065453706305,134.75923201362153,A,A,D,A,B,B,1
35,Hispanic,Hindu,Germany,-105.9530378473439,-180.5705932202505,C,A,C,A,D,D,1
36,Hispanic,Buddhist,Brazil,90.22466114107898,136.44337363659443,C,A,B,C,B,B,0
44,Asian,Jewish,China,75.34689712755878,46.57392176724199,A,A,A,C,E,E,0
33,Other,Muslim,UK,44.23109424608852,32.61819309629535,B,D,A,B,A,B,0
56,Hispanic,Muslim,China,-54.37262335033848,81.99810471418606,B,E,D,B,C,D,1
65,Other,Jewish,India,-5.330553132856025,246.2320108347201,B,D,D,C,E,E,1
74,White,None,India,231.68507231966254,63.859475772067356,A,E,B,C,D,D,0
38,Asian,None,Other,112.56655873358422,-1.3072901067072409,B,E,E,E,D,E,0
25,Black,Christian,India,34.09545277956314,59.73448284207833,B,D,D,C,A,B,1
27,White,None,India,-22.075351268290795,-54.0844383668025,E,D,D,C,D,A,1
42,Asian,Christian,Mexico,78.12320367331648,-198.8503493004007,E,E,B,B,E,C,0
27,Hispanic,Jewish,UK,1.1678193708021207,-60.708546970102205,C,E,C,A,C,A,0
46,African American,None,India,32.77497408689415,89.78332629797885,B,B,B,C,B,B,0
58,Other,Muslim,Other,-176.58482969221652,57.18900988440059,C,E,B,A,A,E,1
64,Hispanic,Other,Germany,-44.66500586501826,-44.14815747902626,E,B,A,B,A,D,0
33,Hispanic,Buddhist,Mexico,-71.24182156992055,14.575494413592105,E,B,C,A,C,B,1
59,Other,Muslim,Brazil,-78.73554750694473,-37.17709824375912,D,D,B,B,E,C,1
71,Black,Other,Other,-8.91548795616279,-40.717969982225846,C,D,A,A,D,B,1
55,Black,Other,Other,39.48723746407432,-13.330573792067693,E,D,C,A,D,C,1
46,Black,Other,Brazil,178.8284645627545,29.452494099989174,C,B,A,A,C,E,0
73,Asian,Christian,US,-13.631336842208764,-140.64727164622144,B,D,E,A,D,B,1
32,White,Jewish,Brazil,151.81457165060675,267.0525844837214,E,E,A,A,A,E,0
75,White,Buddhist,UK,-10.497657911143014,53.169618539950946,E,A,D,D,E,C,1
52,Other,Christian,US,152.03273158715115,-27.052457778569632,D,A,D,A,A,D,1
27,Hispanic,Jewish,Brazil,-111.62968887670361,-76.20504824707989,E,E,B,B,E,D,0
32,Black,Muslim,Mexico,-133.1158762418965,76.87656850128555,E,E,C,A,A,A,0
71,African American,None,Mexico,5.097543393889113,-22.656549513830548,D,B,C,B,B,A,0
61,Black,None,Mexico,-39.30196060793806,97.9111922884898,B,D,E,D,B,A,0
65,White,Other,UK,-22.577295556522404,-79.54589310388725,B,C,E,A,C,A,1
68,African American,Buddhist,UK,95.00105413011718,65.24016245434758,D,B,E,C,B,C,0
52,Black,Buddhist,UK,96.19159647974381,2.7239935964867072,E,D,D,A,A,E,0
27,Other,Muslim,China,-28.32473930870808,44.63974155147774,C,B,A,A,C,E,0
72,Other,Other,Mexico,38.428583737314455,-125.49741360990438,B,D,D,D,E,A,0
19,Hispanic,Jewish,Germany,-100.20514583564962,-37.26068045907447,E,A,E,E,A,A,0
50,Asian,None,Brazil,106.45939130705942,-91.40927918949146,C,B,D,B,E,E,0
75,Asian,Other,China,112.6109401638123,31.696673730429076,B,A,D,C,E,E,1
46,Hispanic,Hindu,India,-44.60445773312339,-19.337231077691634,D,B,A,E,B,C,1
23,African American,None,India,-106.19236113458608,-66.47369291129479,C,E,E,D,E,A,0
36,African American,Buddhist,Brazil,-13.533046954259238,14.45384191491878,E,A,A,A,C,D,1
24,Other,None,India,-124.99401543743656,-89.06880379586951,C,A,A,B,E,C,1
44,Hispanic,Muslim,US,80.48458672095313,-86.53624091069732,C,A,A,E,D,A,0
61,White,Buddhist,Brazil,-127.00143067837475,65.72191157546496,B,A,A,D,D,B,0
58,Hispanic,Muslim,China,211.15947497961304,-93.99901077485274,E,B,A,A,D,D,0
45,Black,Hindu,Germany,-13.784637456092524,166.01107986755926,D,B,C,A,D,C,0
79,Asian,Christian,UK,40.56242941928885,11.73254973528861,B,A,E,D,D,B,0
61,White,Jewish,UK,-59.50764778373496,56.310113503660666,E,E,C,D,D,D,0
50,Black,Jewish,US,-217.89548337897818,-12.754124503761242,A,A,B,C,C,E,1
59,African American,Christian,Brazil,-213.01338183843424,156.17923559330927,B,E,A,D,A,C,1
31,Hispanic,None,Brazil,3.724237830246567,-32.84219269859016,B,A,E,B,C,E,0
21,Hispanic,Christian,Brazil,-8.17856151033788,-18.9548221679931,E,B,B,D,B,C,0
69,Hispanic,Buddhist,Other,31.86341832571429,-31.074804476563372,B,A,B,C,A,E,1
26,African American,Other,Mexico,122.30213513460531,-71.64788223647669,A,E,D,A,B,B,1
57,Black,Buddhist,China,37.039235132563384,2.5913568960780804,C,A,E,A,C,D,0
21,Asian,Buddhist,India,114.58709269328014,-122.16130593517016,D,B,C,B,D,E,1
42,African American,Jewish,Other,12.366680012492695,66.06997207445808,D,D,D,A,E,E,1
67,Black,Christian,China,88.64121462888741,59.658135251372194,D,B,A,D,E,B,0
36,Hispanic,Christian,India,-38.54678033375563,42.824618387281774,B,E,B,D,B,D,1
51,Black,Jewish,India,3.481314136641261,62.955782330542846,D,A,C,B,A,B,1
77,Black,None,Germany,-17.78806297613945,57.10525030235743,B,D,E,C,A,C,0
38,White,Buddhist,Brazil,-113.52215153149696,-81.04666369914274,B,A,C,E,C,A,1
20,Hispanic,Hindu,India,-114.09285480803297,138.11240458122157,D,E,C,C,D,E,1
49,Hispanic,Muslim,China,-142.4242656574004,77.57767927816242,A,B,B,A,E,C,0
73,Black,Hindu,Brazil,23.279786773260962,-23.47983150878368,E,E,D,E,D,D,0
60,White,Buddhist,US,38.260661757286684,96.83992029004573,B,C,E,C,B,C,0
66,Other,Jewish,UK,49.8107900877322,0.7721163459829897,C,D,E,D,C,C,1
45,Other,Buddhist,Germany,-16.944808578019373,-148.22106621636556,D,E,A,E,C,E,0
77,White,Jewish,Other,-18.438865484698365,-31.879796505391354,C,C,E,A,A,B,0
55,Other,Hindu,Brazil,-26.03845177446194,-114.06767315687625,E,E,B,C,B,B,0
34,Other,Jewish,Germany,11.602172530146127,-14.223229203965312,A,C,B,E,E,A,1
68,White,Buddhist,UK,15.40354454628616,9.78783353790548,C,A,D,A,D,D,0
34,Hispanic,Christian,Mexico,154.20622197316948,-49.424931276157665,B,D,B,C,E,B,0
48,White,Jewish,Mexico,62.1643256743179,-94.1341232359607,D,D,E,A,C,A,0
74,Hispanic,Buddhist,China,19.53870029813381,-15.252437027642134,C,D,A,D,B,A,1
67,African American,Hindu,China,9.421067420167788,111.76040978941353,C,B,E,D,B,D,0
37,White,Muslim,India,-29.823124529037326,-31.031561851178207,E,B,E,E,B,D,1
72,Other,Jewish,Mexico,-61.78721562531892,-76.27607260208048,C,D,A,D,D,B,1
67,Other,Hindu,India,12.101671190799017,83.90672290393097,C,C,C,B,C,B,1
37,Hispanic,Jewish,US,-32.23472251655687,-119.5578296516558,C,A,D,A,D,B,1
69,African American,Other,Brazil,118.95856631872765,90.88079054757038,C,C,E,A,D,E,1
61,African American,Other,China,-10.018473164814127,-220.1306295847437,C,E,D,A,D,C,0
68,White,Christian,Brazil,-72.0226925135534,4.157738522050723,A,E,C,B,E,B,0
61,African American,Christian,UK,-73.37552211091804,-149.8360455435927,C,D,B,C,E,B,1
27,Hispanic,Hindu,Germany,37.85380615543898,-26.366531933209515,C,A,E,A,B,A,1
52,White,None,China,-50.458793326851406,-78.90882012601209,D,C,A,C,D,E,1
23,Hispanic,None,US,117.7558178370447,2.657112260073308,E,C,B,E,D,A,0
48,White,Jewish,Other,-66.76200126598987,-10.693256749642304,E,B,C,B,E,A,0
31,African American,Other,US,-67.37960139351132,-80.99444586875367,A,B,E,D,B,B,0
68,Hispanic,Buddhist,China,-86.90591082610736,2.286244396353684,E,C,E,C,B,D,0
74,Hispanic,Other,Brazil,-151.13462612435544,-127.92806962974501,A,D,A,A,E,C,1
53,Asian,Christian,Germany,-17.044576868191736,61.89772482843614,D,D,A,E,C,B,0
70,White,Christian,China,72.70086573052535,37.70751202183922,D,D,E,B,E,E,0
69,Other,Jewish,Brazil,-23.660877879706185,35.649880653296904,B,B,B,E,E,B,0
36,African American,Hindu,US,29.139385279706232,-28.74869627261284,C,C,E,D,A,E,1
25,Other,None,India,-8.02247803537222,-41.19422580568394,D,B,C,B,D,E,0
61,Black,Jewish,Other,-176.40761082099246,184.11120124313473,A,C,C,B,A,D,0
76,Hispanic,Hindu,Other,-273.3152031933927,149.22546524099323,E,C,E,C,C,B,0
47,White,Jewish,UK,240.6803924477496,-41.27200879388872,A,C,A,D,E,E,1
73,Other,Buddhist,US,49.73951393453654,50.0585996456675,B,C,E,A,A,A,0
65,White,Muslim,US,16.50963645597474,-24.047407850448668,B,E,D,A,E,D,0
60,Black,None,Germany,-6.539880958899509,-31.67752801358641,B,E,D,A,D,B,1
25,Black,Christian,UK,-51.19867050065021,-126.60259839655103,A,E,A,B,E,E,1
66,Other,Jewish,US,55.57969497131803,-34.720176435674865,E,B,B,B,A,E,0
29,Other,Hindu,US,-229.73938847944913,176.55264076221715,D,E,A,E,B,D,1
39,Other,Jewish,India,23.417164597955562,59.71673885405513,A,D,A,E,A,E,1
59,Black,Other,India,5.8547288009706655,-47.024166628442174,D,D,E,C,D,B,0
39,Hispanic,Christian,UK,-78.82802152001442,-9.654559916488715,B,E,B,B,B,C,0
70,Asian,Christian,China,-189.81199820691552,3.7357354483527407,E,E,B,E,A,A,0
34,White,Buddhist,China,-67.77823005496603,-72.18915554388808,D,C,B,B,A,A,0
69,African American,Buddhist,Brazil,-161.00627631787972,-265.629038268911,D,C,A,B,B,E,1
66,Black,Jewish,Other,142.53733084578633,327.7203530542331,C,E,C,C,E,B,0
23,White,Christian,Brazil,-38.89959074801903,95.03277879425686,E,E,C,D,C,A,0
66,Black,Christian,China,124.70275794740147,64.02154566725002,B,E,B,C,D,C,0
35,Asian,None,Brazil,-17.985431950356645,17.88259964572076,A,E,B,C,C,A,0
33,African American,Jewish,Other,139.260326771946,-14.776093700787435,C,D,C,D,A,C,1
55,Other,Buddhist,Brazil,-123.79422251643442,-5.945309074255761,D,A,B,D,E,C,0
77,African American,None,Other,49.10190295941595,-69.62653042618308,B,C,E,A,E,C,0
28,Other,Muslim,US,81.51728181199692,-15.181754467313802,D,C,A,D,B,E,1
56,African American,Buddhist,US,27.268847375194227,-26.511943446893277,A,C,C,A,C,C,0
68,White,Christian,US,-101.89535811223817,10.673532480030765,A,B,E,D,D,C,0
71,Other,Buddhist,US,-0.4047878840021412,-143.4590876073356,A,E,A,D,E,E,0
68,Black,Jewish,Mexico,123.11866776076477,121.93751907205682,B,E,E,E,B,E,1
72,African American,Christian,Mexico,103.59789011578316,-32.08216756805674,B,C,A,D,C,A,0
24,White,Buddhist,China,83.2306140492298,30.4607179274967,C,A,C,D,B,D,0
18,Asian,Jewish,Other,60.88426582669584,6.688244150055792,D,E,C,E,C,D,0
29,Asian,None,India,-37.03211576136212,3.758645570136049,A,C,C,E,D,D,1
50,Other,Hindu,UK,-97.1734000826909,35.36665801226876,D,B,B,A,A,A,1
64,Other,Hindu,Mexico,2.281825299662286,141.41891796801366,E,C,D,B,C,B,0
47,African American,Jewish,UK,-94.82608906118605,157.58952946014682,B,A,A,D,E,C,0
51,Other,Buddhist,Mexico,37.26115519379297,90.1025521464246,D,E,D,D,A,B,0
44,Black,Hindu,Brazil,-21.193540937794744,152.177412718185,A,B,D,C,B,D,1
79,Hispanic,Jewish,India,-73.32871459481856,-112.99247996249169,C,E,A,E,B,D,0
72,White,None,Brazil,-67.14405739339455,234.18139734627226,E,B,E,B,C,C,0
25,Other,Buddhist,US,-78.27143435590374,-91.3678896311925,E,D,C,D,A,A,0
23,Other,Christian,UK,-176.77141925092903,50.37278198738746,D,C,A,B,C,A,1
