nation,RACE,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
China,African American,Mental,-90.63951846808388,D,-7.977391515679525,B,E,B,108.18576011453334,B,-35.502108848548545,41.99141223251728,C,A,111.61231611586962,E,A,1
Brazil,African American,None,40.141386434981015,C,-42.11113068888414,C,E,B,-237.41304632496286,D,-71.48882507875194,-63.125926242978394,C,A,-88.99306916615853,C,C,1
UK,Hispanic,No,10.291887477363568,D,154.48389692301467,C,E,C,62.210560567528375,C,-181.4671905765891,-18.16808324831814,D,C,34.76014337949267,D,D,1
Germany,Hispanic,Physical,5.765954401163146,D,-81.59879014375632,B,B,B,99.41140949251758,E,51.00452203332784,91.26054334140848,E,B,20.21212167855471,B,B,1
Brazil,White,Mental,39.53822411049916,B,-25.63042904659939,D,C,C,40.51509772707807,B,54.424981041489396,8.459736754716685,E,B,42.62019214739042,E,B,1
India,Other,Both,137.73479553313766,E,167.1573582571054,B,D,A,-102.2476241326637,B,-26.82560724697285,122.13764555063035,E,D,9.681063923905407,C,D,0
Germany,African American,None,28.12371418204311,C,134.07248146760338,D,A,C,-34.82888971706903,E,85.00548431308529,43.480689552692766,B,B,2.3946540070925346,D,E,1
Germany,African American,No,75.49249452739687,E,15.281735938709765,B,E,D,-81.81733082532706,C,-30.76626973597217,-56.54166850571936,D,B,-83.63313427383594,D,C,0
UK,White,Physical,122.11193381952089,D,82.9478417339523,B,C,D,-109.7457125036931,D,-2.7228178882457024,-5.710508074871263,D,C,49.711193970353584,D,B,0
US,African American,Yes,22.241088945095186,A,-8.772216380409633,C,C,A,9.754859421712016,E,58.26818991102052,217.50960441705973,B,D,21.541058741809398,C,A,0
US,Black,Physical,79.8797670701616,D,-110.08433825253967,D,E,E,-24.738579414815433,E,-17.815226435493596,-86.96382393733987,C,B,23.066973329632294,D,D,0
Germany,African American,No,-101.67212525990922,B,-72.78365838768568,E,E,E,193.6527898815413,E,28.54653315205187,-66.32387109699232,B,C,97.92939938112283,C,A,1
US,African American,Yes,77.31597881211437,C,18.197639428494796,D,B,B,-113.41560656708313,B,-252.3177910320377,-5.313726209223479,D,A,49.63466389513804,C,C,0
India,Asian,Both,-61.925732849660385,A,2.665615597468781,B,E,C,-83.90341036428406,B,47.347955096016534,150.44133769509952,C,D,27.155542060513255,C,E,1
US,Other,Mental,-15.076539991223466,A,-24.46672408954777,E,E,A,-143.55236299561184,C,-40.277085753777556,151.06759258739842,E,D,-76.19684767427206,B,E,1
Brazil,African American,Yes,-289.0537293008816,D,68.25216196469242,C,A,C,-83.04883798536021,A,-57.518856578189194,-29.655565049928157,C,B,-38.42798755289991,A,D,0
UK,Black,Both,-157.32447457601583,C,-78.86406665897371,D,D,D,32.311041296624076,D,-45.602688224453665,-6.7447506398970365,E,C,64.0774591089605,D,C,0
China,Other,No,-6.4870203868436445,E,151.35824221266546,D,E,A,89.19746136073822,D,1.6567385995366266,-7.067199229683252,B,A,43.794920509202065,B,D,1
China,Black,Yes,-87.3690231341865,A,-116.28126388292128,C,B,C,-33.87460783812552,E,-75.74549416848309,-180.478942775981,C,D,-90.46038637326986,C,B,1
Mexico,Hispanic,Mental,137.14745739018718,B,-97.19669799656805,B,A,B,-102.88951024294019,D,168.95265450931805,14.720841196243803,D,A,-105.04305103668152,D,B,1
US,White,Yes,48.44432550243788,A,151.78893827339226,D,A,A,108.50966086631975,C,76.39916960225752,154.61364427717965,D,B,290.3822752698944,D,D,0
US,Hispanic,Yes,85.6565995583002,A,-43.66656158188779,B,C,E,0.40289540249222244,D,-97.07619666785118,-81.53211581024303,E,C,13.197905806131994,E,A,1
UK,Black,Yes,-104.41354847283633,A,-47.263207656061404,D,E,E,-256.44531834127145,D,72.07680610579588,67.06515042579818,B,D,95.47965632623135,B,B,1
UK,Other,Yes,-71.06750117667679,D,-10.190332326637005,D,B,E,148.9727008746292,B,8.397139035086882,-142.47423086884353,D,D,77.07823890284723,D,C,1
UK,Other,Mental,39.619825714881976,A,31.289328114400465,B,B,D,-4.239018050902845,D,155.59868271527137,-162.68040012168132,A,A,24.24330860118794,B,D,1
Germany,Asian,No,-100.43129711315662,C,-2.176264619034562,A,A,C,47.908056639260494,E,29.9678372691514,17.177191176326417,E,C,137.07528765598207,D,E,1
Mexico,Asian,Both,-35.45691300681998,B,-5.887713143495669,E,E,C,-71.65463469707515,C,-105.40938544064913,135.0624826946495,E,B,-57.77141501540418,D,A,0
Brazil,Asian,Both,-107.48088851917494,D,-20.773830116540076,A,D,C,29.863109591012805,D,-26.297290778032263,-1.2126540778878547,E,C,89.95036396882898,E,A,0
Other,Other,Mental,98.97669585250476,D,-60.661484450658165,A,B,D,-84.7352560224544,A,56.066737984572555,-13.195986968565352,B,A,93.90059636481885,D,D,1
Mexico,African American,Mental,-34.5823769270691,A,-33.36162181579568,A,B,A,18.138949241070154,A,-117.38793771316276,25.781464058264174,C,C,-63.7447226995261,B,A,0
Other,White,Both,-5.421617633661052,C,-53.417458748894575,D,C,A,143.74508943313654,A,3.876112680199055,-142.53020385011723,D,A,-65.37348184671443,C,E,1
US,Asian,Mental,102.66419384059091,C,21.855279187569643,A,E,B,44.21090380700939,B,-23.583729276466457,-135.2443245351153,C,E,77.15903306537483,B,E,0
Brazil,Black,No,239.40861301973055,E,145.93307674402143,A,D,B,-30.159543662940795,D,-193.15230371028505,-24.001996163094493,C,B,14.230648470065843,E,E,1
US,Black,Yes,-96.37105153015695,B,21.077462904135377,E,A,D,-5.979801574651402,B,-102.43862629983312,-129.10838715840254,B,C,-30.598647904535692,E,D,1
China,Black,No,29.757045223661816,E,-166.66299337700815,A,A,B,-104.11877688328204,C,3.885284908190185,33.24527220639875,C,C,44.22487881770272,E,A,1
US,Black,None,-76.14724710704137,D,-65.57818895979216,E,E,C,-131.37508657251996,E,-55.03764151030597,81.00604479932659,A,B,-27.150930099000497,B,D,1
US,Other,No,-125.17636162951193,D,50.57080232857264,B,C,C,-41.44684005938687,A,-164.36874050855909,14.932250282335053,B,E,-94.81255412318514,C,C,1
Other,Other,Yes,-50.38237227712264,C,-130.04633555401918,B,D,B,159.83431774588405,E,-6.4496094662493935,227.31682761714725,D,C,35.89183382847176,D,B,1
Germany,Asian,Mental,2.0759195257397716,A,-35.13846763639781,E,C,E,81.61400858437104,A,53.28181313194834,-152.7409506339251,A,B,103.13349860304398,E,D,0
Germany,African American,None,118.82278440638542,B,14.725675978120078,C,E,C,-162.39924924120203,C,23.74183561998376,179.38658629354128,D,B,73.04659634396668,B,B,0
Mexico,Other,Both,22.49701120949754,D,-32.47594533893083,C,C,E,42.379860294089156,B,97.9543656477679,25.816363721111742,C,B,1.4389491729144683,C,C,1
US,Other,Both,-262.81087584431316,B,143.02282725394326,C,E,A,-56.14416873156524,B,-44.55229174548478,-164.07025050318657,A,B,-33.73471611441041,C,B,1
Germany,Hispanic,Yes,-150.9050832275763,E,-85.85822672610476,B,C,D,-77.50409063845628,A,-229.95899979603317,1.0914185281433062,D,E,-38.740926012124206,A,A,1
Brazil,Other,None,-83.74714840870848,B,-16.395308321854333,D,E,B,130.20499806970923,D,170.91373420529985,47.096034804249705,C,D,-4.717561830654633,B,B,0
Other,African American,Physical,3.698506639430369,D,2.907600236496168,B,E,B,132.48063685290475,E,-17.899305792945675,-216.3390791399303,B,C,-222.88260928295105,B,A,0
Other,Hispanic,None,129.37298745995625,A,38.34503656528499,D,E,A,55.949253912110805,C,-62.680029429617434,-87.90659151771652,C,E,162.56739269437765,A,B,0
UK,Black,No,152.6860908182661,E,46.402445118146204,B,C,C,-25.385246759424373,C,125.06665400687432,-126.80425591408002,E,C,-80.05830185550005,C,C,0
US,Asian,No,-82.78537230102604,B,78.76168824574347,B,B,A,197.3341000961594,C,-93.84093546055098,83.52472979822137,B,A,247.61070784160268,E,A,0
Germany,Asian,Physical,28.490735908480957,E,32.196290843370136,C,C,B,-95.62170428891915,D,-141.4995504448774,42.06971937220056,E,B,112.12842433050206,C,D,0
China,White,Mental,153.56667503121034,C,33.39227172742753,E,B,C,-146.05040225399748,B,126.51208163893489,142.94457659377784,E,D,-39.63305395702346,C,B,0
Mexico,Other,None,38.007623869438675,D,-94.94968373695023,A,B,A,70.84027827703837,C,158.7873126858209,112.21891974197572,D,C,0.5927611076686959,C,C,0
India,Black,Mental,-195.1617986857029,C,165.4159300455773,C,E,B,242.79452309801783,E,-44.806192491120186,-20.077380143753658,A,C,-98.60589856158522,B,C,1
India,Asian,Mental,52.10126335174669,B,-144.09489412933968,B,D,C,83.61952528245423,D,-33.50140131904198,-39.695752312841094,E,B,-42.47404648935396,E,B,1
Germany,White,Mental,20.623542468374186,A,105.1662839685342,E,B,B,148.69765258700707,D,-18.25024853271539,210.19294782793477,B,B,-12.119278172442236,E,A,0
UK,Hispanic,Mental,-27.59800635208765,D,-137.65391216794228,A,C,E,58.09722679067012,A,-65.98520352274832,-30.841021383069155,D,A,53.261724106825206,E,E,0
Brazil,Other,Physical,198.35691915762905,D,-140.48213882535947,A,A,B,-39.59975068495052,C,75.7141771145432,-49.91309929740845,B,C,-190.07378336096542,A,B,0
UK,Asian,Yes,189.71600899000435,C,100.12611123894139,C,D,D,-1.0027073899575005,D,-140.0598330298321,-71.62684298550788,C,E,-9.762505881153022,E,E,0
Brazil,Asian,Yes,43.74885803517332,B,-18.61378795363425,B,A,D,18.489338618848873,E,-10.23427089885793,102.88030287238914,C,B,126.38545888944712,A,E,0
Mexico,White,No,74.21022306258303,E,102.78941111685941,A,A,E,29.640152484795575,A,29.852685827551856,91.73740657278574,C,E,120.00389748206648,D,D,1
Brazil,Other,Yes,6.105822614089158,B,45.35075314317466,D,E,A,-2.5670851784073876,A,-43.10986488818435,-24.54872554386888,C,E,30.209090178562896,D,D,1
US,Other,Mental,85.86686343322846,A,-89.08477275035565,C,B,C,-97.27427064929411,C,99.62763875059653,-46.56709569380881,C,A,-48.79651072008005,C,A,1
US,Black,No,29.120051222631748,C,80.42665513230676,A,A,E,-40.96906802177549,B,-106.16240652899816,17.052473549559316,D,B,-51.092330923775776,A,A,1
India,White,Mental,99.66091842778091,D,-21.5712506607983,A,C,E,-3.001517995622127,D,-13.229244871100077,176.29842788041265,D,B,-19.537154934095113,B,E,0
Germany,Hispanic,None,8.62007294547763,E,-152.20725369146788,B,A,E,-69.55554510347997,A,38.655974963042354,-187.41219541044697,B,A,38.118653075877674,D,C,1
Brazil,African American,Physical,64.1437984274387,A,120.36463199474842,C,E,C,9.896675712714634,A,-11.61046789283002,162.4003388426787,C,A,-20.85341943964468,A,A,1
India,Hispanic,Yes,22.450206390673426,D,-71.14561418743425,A,A,E,16.869456357581058,D,-105.53719050504569,-46.469156691465955,C,A,65.57865062794494,A,C,1
US,Hispanic,No,54.55118399495061,B,119.16629782167153,C,A,C,-133.8884388184907,E,-129.178049670727,-115.2608890866931,B,D,18.936375791262535,D,D,1
Brazil,Black,None,-38.04946293680976,E,-0.9714859352640791,C,B,B,73.85518828442342,C,-139.40677091542813,26.461284148326236,E,E,-8.659660807552655,B,B,0
Mexico,Black,None,71.44317528195594,B,-107.83421086714576,A,D,A,199.3403918149175,D,-26.103532958148218,-20.40020162900357,A,E,9.556056883468191,D,E,1
Germany,Hispanic,None,-23.04812086212635,A,53.412770072570105,C,A,B,-28.543076424804344,A,-194.50746171962737,38.979850177846345,C,B,-145.07315374718172,E,A,1
Mexico,African American,Both,129.53256660308224,A,11.270821109181416,A,A,B,-34.90420883902387,B,-102.05100357013231,-49.90111008441636,D,D,-4.367754732066226,E,C,1
US,Black,No,82.05606331741386,D,-35.7704456021123,D,B,A,-175.3430592603881,D,86.80462778689201,-151.94828837712703,B,D,99.2449383401467,A,B,1
UK,Hispanic,Yes,-146.09735737152815,A,115.10131084206385,B,A,E,67.51272379893601,B,97.07514057932293,61.56146395052572,A,A,-143.7617140860453,E,D,1
US,African American,No,-6.101949531524376,E,44.56891658011639,E,E,C,187.8626175150482,B,-148.89349332164286,285.2119581343892,B,D,70.59614035023307,A,D,0
Mexico,Other,Physical,-139.10489498882293,D,49.934133418794595,D,C,D,-196.57294793666716,A,-78.26843635592276,29.140613914146474,A,B,-179.41558563682005,A,B,0
Mexico,African American,No,-45.063177967074196,B,-2.9242265479776512,D,E,B,-215.5441184450568,D,57.008907632423735,96.77924490124394,E,A,-30.123554825007353,D,E,1
China,Asian,Mental,102.05933649920014,A,-104.83259286685929,B,A,A,-29.322176956450207,C,44.87401330208769,70.54181751860766,E,C,-12.27909901312375,E,D,1
US,Asian,Mental,-32.953581882407626,B,-86.91175738566898,D,A,A,5.326641368259068,B,-104.02718411008837,-11.8538675025268,A,B,8.45769670856164,C,A,1
Brazil,Other,Mental,-132.5261991473477,C,33.876674105170174,D,D,A,-43.599570271160005,E,190.97359870314784,164.90627253768636,E,B,37.71870091494246,B,A,0
Mexico,Other,No,-120.37716477179532,D,84.58605607116948,A,A,D,-51.58559708973366,C,169.4050431765396,-40.969351319401945,B,E,46.669369247921026,D,B,0
US,Asian,No,80.24724589826249,A,48.39869852337334,B,A,E,87.07954887640379,D,-46.3516182059342,-28.89295802845215,E,B,-70.49260918505308,D,C,0
India,Hispanic,Both,9.772970299513316,A,252.7537770920734,B,B,C,-41.71893138330915,E,5.224630468777791,14.274400784547826,C,B,-33.92320818414125,D,A,0
UK,Other,Both,83.84272821082132,C,-13.472996827858857,E,E,C,-20.163267571058338,C,-83.36052768948939,-85.90525012025827,A,C,-17.647299121226673,C,B,0
China,Other,Physical,185.69571289703904,A,45.980493073982245,C,C,B,-9.90060569978824,E,-44.51305565130944,83.82557742296359,A,C,43.82881650878166,A,B,1
Brazil,Black,Mental,67.8844206784531,B,-10.760916746925583,B,E,A,132.44633248997027,E,28.138313740087305,-81.04983999293181,E,B,38.00868432876744,E,D,1
UK,Other,Physical,42.8826965340248,C,34.26989123418568,D,E,C,-40.185842838399275,E,-60.66517907717673,94.11689903021494,B,A,339.93232814745056,C,A,1
India,Other,None,22.056322380869634,B,3.810167913302643,D,A,E,-84.47939857458995,C,182.7676047492489,-244.05445822390286,C,B,132.02747434448716,A,B,1
Mexico,Other,Physical,-39.983337161630075,E,53.06625418074227,A,B,A,-62.599684386843094,D,13.775186996909362,-9.872272828116268,D,B,152.8624848661642,A,D,0
India,African American,No,114.49945385243967,E,177.99104448134744,E,D,D,10.26426147411401,B,119.4856586757123,-10.840408359863167,C,E,215.79064342743578,A,E,0
China,Black,Mental,-294.31703311483284,C,86.29066370129456,E,E,A,-198.24347148373732,E,109.98480478005052,-111.57667991145959,E,D,17.522467508760585,C,C,1
India,Black,No,-2.3896711354959246,C,-11.286472063249887,A,C,D,-95.20578929719493,E,36.65616390806491,-44.01610954235507,A,E,208.12238744566426,E,C,0
China,African American,Physical,146.12323216338973,A,-34.18307736680682,E,C,A,-217.69329074463815,A,50.61680505821563,74.8944638670951,A,A,-102.26459366074525,B,D,1
US,African American,Mental,39.191830686018406,E,-33.673431118186386,E,C,A,1.8832260100497533,B,152.39734838271264,-46.34779878923202,A,C,49.73161722148583,A,C,1
Brazil,African American,Yes,146.11103119961734,E,-6.256644703420733,C,A,C,125.55348874260292,B,-73.4206560053834,17.312066475512772,B,D,48.81105510058475,B,C,1
Other,African American,Mental,19.928300288265238,C,-60.949034202982624,E,A,B,-18.32697830526654,D,191.29732209201262,-131.86249361609174,B,B,55.080854701119385,E,C,0
US,Hispanic,Physical,38.325312340840725,B,-176.05907245810312,D,C,D,4.601849737540353,B,93.24455559892502,-147.80463955356686,C,C,-218.7371226385375,E,B,1
Brazil,White,None,-38.89323630878225,D,-49.06943731951179,D,D,E,-113.10641617785322,C,79.01072224116396,-85.43861949494274,A,B,157.63334238427979,C,A,0
UK,Asian,Mental,-43.05458812314358,E,-180.26167675969435,B,B,D,60.7434074753443,E,-99.51434117476275,96.61050802448689,A,B,-105.11535548692832,D,A,0
US,Hispanic,Mental,69.28836362151658,E,86.72242307093858,B,E,D,101.40162032030236,A,-100.6931539219654,175.1720547040079,E,C,221.20944765371848,E,E,0
US,Hispanic,Physical,212.18530889019337,B,73.52794178206918,C,E,B,-21.125274173147833,D,50.03477938871956,19.5266415688943,D,B,-122.18210567507288,B,D,0
US,Asian,Yes,-168.65490081997297,C,63.67996796202148,A,D,D,58.65453517581013,C,-3.8510043121753554,65.04252849931915,C,A,10.07893216658497,E,B,0
Other,African American,Both,-25.516436606892878,B,127.5812835916017,D,E,D,119.22783260865786,C,88.77536482062038,-156.16989089274026,A,B,-80.22240766795295,B,E,0
Brazil,African American,Both,-42.39173364573443,A,-46.0496741206101,C,B,D,-53.092953787325214,C,103.74704791462759,-20.855585099619546,D,A,127.25230499037113,A,B,1
Germany,Hispanic,Mental,-87.75554462067025,C,22.38757088376775,A,B,C,-159.7741928983303,E,56.84690805413795,-130.45642719344787,E,E,1.7495027542636135,B,C,0
China,African American,Both,-146.84950353170342,D,-54.63884814690733,C,D,D,-75.67830534784639,D,-141.7983388970311,99.49661189463008,E,C,-33.90505584452124,C,D,0
US,Hispanic,Both,-30.085715466201933,B,156.16696591128044,D,D,B,61.431754005133534,C,59.597858383030335,-41.07207373683828,B,A,-64.25411465957474,D,C,1
Other,Black,Mental,-319.9323876063377,B,-58.848056396460294,A,C,D,49.936750425673765,D,-88.80460103538176,-132.085376030498,E,D,-61.30303558242244,B,B,0
US,Other,Both,3.530055333951577,A,-92.61684128810025,E,E,E,-7.852810879503895,E,73.42688673565398,-139.6278962189443,D,A,-59.90811848014322,B,C,1
India,Black,Mental,-9.286185139044965,E,-42.030439007976845,A,E,B,27.32539061430879,A,-94.01645535353663,-10.784266903747566,C,C,-27.939069786206876,C,D,0
Other,White,Physical,-55.96326450670279,B,71.73103436902305,E,A,D,42.42330480681106,A,-156.25469912144322,229.78808756657426,E,A,91.02831801422857,A,A,0
China,White,Yes,115.34440220910705,C,7.409987740159071,E,D,E,-151.8203322005366,B,97.43735221069895,125.02566213909392,D,D,18.115073114629627,A,A,0
Germany,Black,None,-94.76903009913478,A,-37.74335796953248,C,C,D,187.48036861903776,A,134.8579258491905,-84.24213986689378,E,B,96.85947698493229,C,D,1
China,Hispanic,Yes,67.45904138086028,C,-136.34761554444052,A,C,B,-127.95045997215631,B,198.3831455167764,-86.29442455834635,E,C,-70.54841385251537,D,B,0
Germany,Black,Both,-181.00697985352676,E,117.8760626179973,E,C,E,69.04863394627962,B,-67.7927434806367,125.91248620313304,C,A,-160.71646914032962,A,B,0
Other,Asian,Physical,-1.2068031550275626,E,-217.6541914362816,D,E,A,-161.15443348478345,C,36.5896890840568,-163.61705385213864,D,D,61.608084323750965,B,B,0
India,Black,Mental,10.829681459264808,B,-40.584848032581114,B,A,B,-53.68007172835586,D,-0.2352056726339505,124.9909121657033,B,B,70.64491347167457,A,D,0
Other,Asian,Both,159.04257700761582,B,-143.31069874436224,A,D,D,74.0602062586614,D,-172.9146068027959,-118.72508153445193,E,D,57.59445230129273,C,B,0
Other,White,Both,71.8000598931048,C,3.597001919521385,C,A,D,-131.6091298137299,C,162.52269032860335,193.25451486497843,C,D,-31.915988171434424,A,D,0
Germany,White,Mental,31.76977680316678,C,33.44911669717846,C,B,A,-171.0170623321949,C,-38.997610164848176,109.4691300521809,A,D,-58.08328028873587,D,E,1
Other,Hispanic,None,-26.255512192618706,D,-43.45125833217252,E,D,C,44.135633405784134,C,-20.408408398463,-25.990283098269018,B,D,17.53374383092625,E,D,1
US,African American,None,282.2522659189438,B,-77.74250285962933,E,D,A,-56.43857778839383,A,73.03841528581349,20.465306295896255,B,D,-129.1337241577104,C,D,1
US,Hispanic,No,125.4974373017966,A,-130.14217561714108,B,A,B,27.8627493100496,A,-18.5721033857299,102.85873480963339,C,A,-55.404239866745776,E,C,1
China,Black,None,372.8855084165728,E,-208.64131311795623,E,B,A,-138.02414259582858,C,118.106081163386,-65.40858180709527,E,C,-0.3874455994948714,A,C,1
