gender,country,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Non-binary,Mexico,Muslim,D,-58.31560773787835,47.35338601481674,B,-53.9384442763289,-5.775456561372475,-108.67355388898112,C,135.02379407782087,C,-55.917312586652926,E,A,1
Male,Brazil,Hindu,B,30.277424259077634,86.22640261857525,A,-78.27803251770645,101.80736609508816,-47.57517757310414,E,-168.47579243692516,E,-178.1045147309294,C,A,0
M,China,Buddhist,C,-89.03461901950551,27.98917506408657,A,-28.930994430109223,-76.53296086761439,-38.55208444356934,B,-15.063530477303516,A,119.73037662323847,B,A,1
Non-binary,Brazil,Other,D,-104.04681499518279,-119.08737300896381,A,55.38202963619682,123.22258100454808,171.49287277227373,E,-51.18442891203793,C,-40.92699574520437,A,D,0
Male,Brazil,Jewish,D,-51.33599515415725,28.647253399147576,A,-47.26644669354915,-65.94070730327931,49.95413355647543,D,232.26292219006234,E,-170.4739438599135,B,A,0
F,US,Other,D,80.56078159759232,147.35552316292586,E,8.544577705456819,-110.8943727296919,28.209774296289776,C,276.1506522553669,E,43.41703406365642,D,E,0
Male,Mexico,Hindu,E,51.441741267474015,65.36254959470295,D,32.1467918154325,120.18116876317846,-71.45858580920729,D,20.03398810973165,A,-113.98008077327238,D,D,1
Female,Mexico,Buddhist,B,-4.091629397560433,-172.521660151139,D,-63.22755799074492,40.889090354988674,-47.65501365262285,C,-45.86105113264621,B,-61.73023105864907,B,B,0
Non-binary,Mexico,Hindu,D,-11.494916342672665,-77.31825753098708,B,-36.457898086630486,-39.78322806045465,210.87782307870785,D,-127.48560019140396,C,-17.821676876523348,C,B,0
F,Mexico,Hindu,B,137.20037407230637,6.062149687236945,B,182.63936913433366,-101.55396923269386,-70.99070392722008,C,-6.488430641591164,C,-166.6258888431465,C,C,0
Other,Germany,Other,C,-194.5156508592006,106.14125200229216,E,62.34176150422085,79.46823628447285,-146.43443161104278,A,-64.60683444715984,A,-10.08026694139515,C,A,1
M,Mexico,Jewish,A,-13.272392612414134,-5.530795901455294,C,-33.481662787226966,170.4766171525093,-37.72274939476251,B,79.83098717806939,B,-188.34632195972796,A,B,1
Female,Brazil,None,B,-70.25861261243197,53.44540029319384,A,61.526867950931965,150.87786536838053,-10.746289953885249,A,53.62066484179858,A,60.090522566631186,A,A,1
M,Other,Jewish,E,-286.1235878318036,141.400371111914,B,79.60989811864326,-81.25739964388406,66.53959439590858,D,-92.83519392210953,B,3.397811582593184,C,D,1
Male,US,Buddhist,D,-71.5428844833956,104.56158084547023,A,-22.823231736829523,27.900881566369623,-270.9003867403095,D,-69.5256301008074,B,-44.74218343478212,C,C,0
F,Brazil,Buddhist,A,8.514451803992177,62.532387132361265,E,-190.2303280403086,-81.3733587052096,-1.276420015681701,A,-44.70458798493169,E,-45.77276600694179,B,B,0
Other,Brazil,Jewish,B,-63.78223599753849,-107.42503092253206,E,83.41628997341206,-37.83735412696071,-65.53152741306451,A,6.02974324494153,C,-42.76812967766037,A,E,0
Other,Brazil,Buddhist,A,-39.29054954031437,167.48401756570865,B,-87.66836289656713,93.40454620145258,-44.73592726602176,E,92.7856716552067,D,87.2535012654039,D,B,0
F,China,Muslim,C,14.330790534279144,-37.61897852642409,B,53.519498617239535,-66.45746983482496,272.828551852596,D,-13.67337257732838,B,183.57251809213395,C,A,1
Female,Germany,Other,B,115.29241275850765,141.10497466621888,C,38.824284836148074,34.439964765058875,-48.75574247406644,E,-129.49941849350404,D,-148.92220236730586,B,C,1
Other,Germany,Christian,B,56.890371210250514,208.01643584224556,B,55.547764455362355,133.33335951285957,10.296118318903392,A,10.73987458960786,A,14.82215970393084,D,A,1
M,Mexico,Hindu,E,-115.29840562900067,36.7588108713797,E,25.100060939482425,-35.6333112138392,-63.69478741010334,D,-57.39660737170985,E,137.50254284467647,E,D,0
F,US,Hindu,A,145.4541875203995,-54.44218771569743,B,162.56019742116757,-34.84502288101812,-113.28523763012682,E,-102.76862380480097,B,42.9149089324554,C,B,0
Other,US,Hindu,A,5.904422514020493,52.496787242761066,B,-6.030696429899245,33.90124066392794,-87.65409005984905,E,-37.879047251279104,B,-38.168380682490415,B,D,1
Male,India,Muslim,E,97.48703503258989,-31.611418509866436,E,17.831045344730498,6.033432221151395,-6.483689282617757,D,-119.08063950110008,E,99.46853604949926,E,B,1
Female,Other,Jewish,D,-31.845086600447793,-151.76757559285917,A,76.83010995588046,-59.940125267140765,-2.096443554956149,E,42.911204752460826,D,94.17407157612031,E,D,0
Female,Other,Other,C,8.31711257262017,62.59387482390333,A,149.00822511992925,-99.5647755396479,-159.9817058657931,C,189.68515683291355,C,-61.121375672456516,A,A,1
Non-binary,Other,None,D,-79.89982538695683,35.700164833568834,C,-82.2915700169762,77.71920325493049,122.37071990851065,D,47.51169881091785,E,-143.07078963424632,E,B,1
M,UK,None,D,-29.96335259033311,175.35947372068827,C,64.58210361461747,-222.16091999063724,71.01899334539698,D,90.2755133002751,E,38.52306164028519,E,A,1
Non-binary,Mexico,Jewish,D,5.9890110721927075,21.907200228568584,A,-79.13357509815711,-40.66688528572853,-43.28087016575096,C,37.2149087648082,B,22.924609965304214,E,D,0
Male,Germany,Jewish,E,8.84110472841591,-46.09622578456863,D,58.33839509797906,-16.756817771020657,-55.04856930951804,B,-186.74783339130286,E,-45.2038418957176,B,B,0
Male,Other,Hindu,D,43.14851323624396,0.5651012270141155,A,12.676841168730713,6.045133036186899,-70.12544438830844,C,-52.71364825778656,C,14.200226082165285,C,A,1
Female,Mexico,Muslim,D,63.06829899070584,-146.32953138684982,A,-125.91658241941117,82.87644303186421,-133.62538120867848,A,214.53986472230463,E,20.48321050902066,C,C,1
Non-binary,Other,Jewish,C,36.563751970900725,-113.46581653141028,A,-80.9715058444711,41.57555451333549,22.73105718570955,E,-205.20762392962624,E,-108.89267401832035,A,E,0
Male,Germany,Christian,E,-39.118699512761005,164.59901511321587,D,239.99809013044282,-99.89716691546067,181.22760352345318,D,-250.28109774819413,C,-69.4403949312621,A,D,1
M,US,Muslim,D,84.81712807352652,-46.22066153166753,B,1.3656195514763447,97.6422462858853,-67.38019379266315,C,-79.91693541580781,C,-58.515473978100516,E,E,1
Female,Brazil,Hindu,B,10.908285373543189,151.37327555682177,D,-127.02052167626043,-166.416191640646,109.3486699517671,D,96.50488672210894,E,1.7461951838642347,E,C,0
Non-binary,Germany,Hindu,B,-156.78004329575487,-175.44067676477633,B,20.39341990087514,-66.20794122000078,-16.86388085854539,A,-2.5523595570210564,B,-110.32427387884867,E,B,0
Other,Mexico,None,B,122.28525965862582,73.57856516302039,C,82.93733467453279,5.367201566391973,121.01583101816038,E,-168.30291219351898,D,-1.6651253970056752,B,C,0
M,China,Muslim,B,29.7350759790932,239.4201398523919,A,-76.8695102566384,-18.09931198748997,10.235054136558638,E,46.45373385606245,A,22.132451256634507,E,D,0
Non-binary,Mexico,None,D,-4.217226881753868,123.28620400460015,C,-172.79433747306888,-86.70901037621984,-112.29123503647722,D,217.59666917398795,E,57.924885085136204,B,B,0
Non-binary,Brazil,Other,C,72.94009487468051,70.93567503916985,C,34.78820523147396,9.789989414719226,-109.00204072347532,B,104.68729519497796,B,33.696931745226536,A,E,1
Male,China,Other,E,-35.80301690706869,7.227343437947253,C,-74.12772952470668,-126.58505424217145,-67.98223471753059,B,94.75464700532432,B,-151.5378732013868,A,D,0
Non-binary,Other,None,C,5.3512563525902195,-27.45355199231263,C,-132.85341275377985,-85.18215333954382,21.568954373834067,A,-5.1511634671041735,A,44.02630347383378,E,E,0
Female,India,Hindu,D,-7.269859793855604,-61.51253584602947,B,-11.181383038576664,82.32277180040428,7.43484773400354,D,127.44986579583171,D,-66.20399604001432,D,D,1
Non-binary,China,Jewish,D,-252.0757147107359,-107.87654718420573,B,-118.80415426083266,15.75057450438711,-101.1797411021637,E,-103.9554263632277,E,54.41809857965634,D,B,0
Non-binary,Germany,Other,D,143.8668564655338,8.094161646492646,D,0.46082940144916873,-37.23909498740638,6.920142100621801,E,-62.73275683788785,E,-40.01341079237622,A,C,1
Non-binary,US,Christian,D,73.98231335159336,78.52226473041628,B,231.59982196790224,-34.055229957430285,27.899131645146547,B,-28.054019332933233,C,-63.61783233767634,C,D,0
M,Germany,Muslim,E,-39.1529347497207,-59.57850647560073,D,-71.97967141856165,-46.63641425080902,-128.45248304581932,D,68.35181057806277,A,-104.76275851679264,E,E,1
F,Brazil,Jewish,E,-39.02503166535276,34.983923927094764,E,-97.83340665648758,49.83430343458158,-8.39341161344267,B,-165.17641953323525,C,101.32241997787847,A,D,0
M,Brazil,Jewish,C,-166.87363092292594,-143.83185822593165,C,52.42679226504109,-81.638491838665,188.5250765719561,C,-75.89725398066271,E,-263.7495919916581,A,B,1
Male,UK,Muslim,C,-6.4018234557638305,-208.5957502428046,A,-33.135950856791005,-17.672097368053894,-35.077908724534865,E,-157.45266260337826,C,12.919298593736997,E,D,1
F,Mexico,Buddhist,D,-14.285899295840498,-11.308094507811962,B,-41.324173914066186,78.98324229652846,35.6499024519013,B,-111.43582920375046,A,-105.8654903722529,A,A,1
Non-binary,Brazil,Hindu,A,-26.83695171951646,-126.49123557507049,A,-105.47264282551356,-244.34244531665485,31.328207403005305,C,150.9363527935348,B,-29.04372933386348,C,A,1
Female,US,Christian,D,-253.733656128927,-19.542340022128357,C,124.20215130999608,33.04522135404038,-81.84975960122406,C,37.98404855625764,B,-63.556486267676036,A,B,1
Non-binary,China,Jewish,A,-5.025682619367042,9.248080782247946,A,223.6586807736511,-40.519015701202484,-22.28229279494475,A,-28.56583411804999,B,-41.235584704547286,E,C,1
Non-binary,UK,Buddhist,B,-128.83846801017228,-38.216721409670576,B,-124.5023541986463,272.603137198239,67.8908767667241,C,-79.45431094590394,B,86.36175849353755,E,D,1
Other,Germany,Hindu,A,167.4171156032846,52.61269132354227,C,-130.65224851129608,-87.96022233052149,7.113649208142251,C,205.3618810564017,B,-58.17329029809735,D,E,0
M,India,Buddhist,D,-125.43231637139445,-57.76357881556174,C,184.86426942509436,158.78212355468816,-6.52246754021172,D,-185.8053849116831,D,160.90616232029248,A,D,0
Male,China,Muslim,E,-56.79640431756459,-31.66099645686585,B,-91.55777301420235,137.76810687475648,-89.81408033673578,D,-30.062087605381464,E,90.06579811640727,D,D,1
Female,US,Hindu,D,5.291270356802729,-36.62818937264935,D,54.768421830627325,-62.13896322293514,-201.58909285527477,B,-14.225560228727602,C,-86.25009655654307,A,D,1
M,Brazil,Jewish,C,105.65795565155456,-129.0137866083203,E,5.964905457397958,35.473866439209296,99.97740503790496,B,4.421378273018214,D,-61.105229979619615,D,D,0
M,US,Christian,A,-125.85113612719738,117.00874537594808,D,51.992842675143876,-118.90431619608349,-39.506235622353216,B,103.60940498971394,A,-29.94176711628719,B,E,0
Female,Other,Christian,D,190.86803352310244,153.1364618098808,D,37.166801008630976,49.62571486333349,-44.403963753017614,C,133.78317572839038,C,3.9232189245975366,B,E,1
Female,Germany,Christian,A,152.25109801935278,103.88649436659666,B,132.75138418227323,-52.86468576326692,-63.98455066225927,D,-116.26369248434109,E,7.492771179611736,D,C,0
M,Mexico,Other,A,-99.72073255060953,-63.40958656578229,E,-97.54418494545807,-90.09167092766025,1.2459717515435442,D,-73.7976355156531,C,-21.424998793229204,E,E,1
F,India,Buddhist,B,96.61774936985832,122.98903625300383,D,-49.686345374680286,129.14401146193876,65.79737146531518,E,64.7983574087482,B,168.96797968820695,E,E,1
Other,UK,Muslim,C,137.51468799012207,52.78147785571363,D,110.85731958672005,-41.07480580008784,66.63822475469163,D,-131.29657907438664,C,18.65394093399122,D,A,0
Male,Germany,Christian,B,34.11423280361026,-154.61940999118553,C,-141.05522526090442,111.29119297785313,99.92871827122086,C,-173.74077893628632,D,-199.43253772989024,C,C,0
M,UK,Muslim,E,-59.26320897383661,-51.06376394361636,C,-256.9595572222656,-60.863964510833554,-106.1823337926287,B,-179.49731846950726,D,-52.23694517158637,D,B,1
Female,Mexico,Other,A,-184.05002319000894,99.7035524946441,D,-10.608356231565194,14.297311247346478,-164.91265048293002,B,-58.58163916127338,C,-16.70930027444246,E,C,1
Other,China,None,E,81.44302935477451,-8.202569624019135,B,115.90062469493223,-87.1739223061163,52.65855670403976,A,-87.9638996552094,C,-37.02195135245424,C,B,0
Male,UK,Christian,E,-37.96762360682009,36.047955634873745,A,24.003881777953797,159.3154275814943,-76.72375679371277,B,-90.13657236466688,E,-125.84092674516288,E,E,0
Non-binary,Brazil,Buddhist,E,-187.221918311128,-25.437677109613414,A,-23.813928132747087,-21.854303965747228,-155.19189586111483,B,98.2862402886954,B,51.10863067346241,C,D,1
Male,US,Other,C,68.93260610793116,58.05473357449961,C,74.06703015485886,-176.35552856038373,-22.873368704911652,B,74.41248022049271,E,-21.11910598153994,B,C,0
Female,India,Buddhist,E,-114.66683643083975,36.47037967869311,E,-58.480871942129895,-23.12917503481423,-83.85834120742707,D,-25.50723575467141,D,150.52902380675383,D,C,0
Female,UK,Muslim,B,151.26231450373314,-239.86912870922094,E,0.3285186273475032,55.37567454377611,123.25090446950546,D,104.0116982097476,D,-186.48994265991675,D,C,1
Female,Other,Hindu,C,-9.412185875464514,93.15449550853954,A,-80.83940807738631,7.876438883598354,194.90562553483227,B,126.14446997092867,B,52.12104879250998,A,D,1
Non-binary,UK,Buddhist,B,0.9123936617145213,-103.94798915660732,B,118.93089985006252,-111.29648810273525,30.0036234009133,B,61.69870167783559,E,-65.51172470877002,C,C,1
Female,Mexico,Jewish,C,52.8899807568491,-35.73850786559226,E,-31.58910726324275,42.08588709449078,197.73481282106354,D,47.90185484169627,B,7.803230278842865,B,D,0
Female,Other,None,C,55.52366181493903,30.418457855651397,E,75.48735399884127,102.38648050797703,77.29128528564934,D,-93.93525205004204,B,-66.73728040026997,D,B,1
M,Other,Hindu,C,-1.2999926077438744,120.547179963079,B,0.8789387129190998,-1.89552458437886,81.76650141682342,A,-67.63126009825199,D,-103.7244252788212,D,B,1
Male,Other,Christian,E,12.598312508863424,114.68340115221778,A,105.44899145669598,106.89900901084384,96.7785173907563,A,-64.3430774808931,E,-7.392968569865857,B,D,1
M,US,None,D,199.3098464187358,37.51839488222511,B,-148.91570681568305,-170.30945856852776,11.023137704221725,C,5.720792301881924,E,40.7884497365608,C,C,1
Other,Germany,Other,B,1.1790422356516672,37.07086788560198,D,-157.0597413002891,-85.6553894050924,32.61227017665196,D,13.561582808963651,A,-11.335413402899043,A,B,1
Female,UK,Christian,C,116.4948003944078,45.3452137963847,E,9.691981559162814,10.201189312861873,-62.861639075702826,C,-40.54603060219537,B,79.756643231742,B,C,1
M,Brazil,None,C,287.4381430154636,55.528269070357496,A,62.03906225065505,291.3220084659214,84.1890615367301,A,141.22591979593219,C,0.9810879682014202,A,E,0
Female,Other,Christian,D,-115.04092063080617,102.25759336991788,E,91.50189842757027,-98.51327604740321,75.34397869066841,D,-123.70816871161185,B,-62.09044227316809,B,C,1
Non-binary,India,Jewish,B,154.10464707390955,-49.541539239057855,E,-196.36406460921594,-105.11351023544344,-61.177639473379145,C,-14.852202277919716,E,-22.086674247381502,A,E,1
Male,Other,None,E,-73.14885269161579,113.51505301816252,E,56.787735535619035,25.50572355991902,-105.85741476241411,A,-153.48044765176908,C,-26.112517047746515,B,A,1
F,China,Jewish,B,-51.04517140837075,5.755826254436153,B,-55.01390218818455,32.68446148688403,-5.695444996107071,B,39.83490272098419,B,1.5719220300286731,E,C,1
Female,India,Christian,C,54.7096553142407,43.89441602654838,A,76.93993653315756,-51.86338458312466,-35.32094073955515,B,134.99173457895787,D,14.151456762236561,E,B,0
Male,Mexico,Christian,B,-27.505151576135656,-73.4981475213766,E,-33.03123471819988,180.43786557893998,-66.97434949409772,B,-100.5871078851962,D,-11.397761368701726,B,E,0
Female,Germany,Christian,A,7.061835996225558,13.113494073349989,D,98.1300939609723,-11.779892325576483,-41.39032850253576,B,-55.46950681299897,C,-267.43014663198187,E,A,1
F,Brazil,Other,B,-137.80519283495823,184.01880245850327,E,-25.07914515462713,26.468926943054207,-172.34438686745932,C,143.22827452073943,B,61.242015388692096,A,D,0
Non-binary,China,Christian,A,102.11291419304833,27.0535612618992,E,97.25457795084392,66.06460482069487,-36.003091769194846,A,-221.22304775000384,C,-84.60763926516616,D,D,0
Non-binary,US,Muslim,E,124.7671889369655,88.89179546032182,D,123.48282369458066,-171.1198189201992,-8.704137510217839,E,-8.098846921814346,E,-51.94752701888855,D,C,0
Non-binary,Mexico,None,C,-17.786483779029364,101.20553940080109,A,37.482925460888424,75.12936638472374,130.528844273844,B,6.797871251012598,A,48.606816931473524,D,D,1
M,UK,Jewish,D,10.40497370705804,-107.17346987861285,C,45.02294615825509,12.011990491919837,67.0206952261157,A,33.16172230128532,A,34.19622997463737,E,D,0
Female,Brazil,Muslim,D,61.995962832965375,-51.8461519135376,B,176.10145030187664,-40.935490881967695,16.057404937666636,E,111.32961506075031,C,-56.43336100107737,C,E,0
M,Germany,Buddhist,D,68.34816551715184,-34.541902037114305,E,32.797103648273136,-170.02851445749113,-104.36371184593816,A,92.74318306877426,E,-114.28498626476046,E,E,1
Female,Brazil,Christian,A,-39.92442932035857,23.188702893544775,B,49.447596043929174,-79.37685526653311,44.45100906807657,A,-167.11233942392292,A,-13.537675919007558,A,D,1
F,Brazil,None,A,72.07580459118303,90.3630593102197,C,-4.320386795582973,79.45584910563602,-32.300300798434414,B,38.98291869431647,E,-231.30151138411605,D,C,0
Other,China,Jewish,A,34.01143908092377,94.75585474476517,B,56.15681921635212,224.76317435323173,42.301313005437585,A,1.435458979963501,E,103.15716606858788,A,A,1
Non-binary,UK,Muslim,E,-293.35452088769233,50.221418385260776,C,73.46567619012026,-124.90166013384642,-55.64482293358369,C,-58.298202686060755,D,-78.33091069664069,B,D,0
Male,China,Buddhist,C,167.032086304581,25.763721525716203,A,29.861352718724387,62.3179837256361,-126.14050353773298,B,-30.35292785463278,B,-87.736795399794,C,D,0
F,UK,Christian,B,-107.61628138035155,-78.27689665951061,A,30.717611021978573,0.8171158185680353,51.11161422121457,E,-14.2233267019346,D,146.95506862599495,E,E,0
Female,Brazil,Muslim,E,95.13600111163014,84.57470555353144,A,-64.95423926624791,159.7716433897848,-107.81926051793754,A,-95.1557683142048,E,195.7313541611051,C,E,0
M,India,Buddhist,C,-110.56480394480563,31.37766030104137,A,-249.13673817446792,-88.90597989615358,-96.3201486323306,D,-25.04197809790166,D,-24.78084312716593,A,B,1
