anos,religion,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
78,Muslim,Homosexual,-252.77029765912266,A,C,E,B,D,-46.74165172488612,A,C,124.39887741112898,B,120.56173789326334,B,C,A,1
64,Buddhist,Other,-193.74440605772924,B,C,E,B,D,46.32458432913816,B,A,23.03534250698905,D,102.03212671723169,A,D,E,0
31,None,Bisexual,156.79277387753197,B,A,A,B,D,155.85766467819093,E,A,-6.714212484713474,E,56.41247203537807,B,E,E,0
65,None,Homosexual,-114.23605280325673,A,E,C,D,D,31.556356333835446,C,E,17.347127593826414,B,129.70965742679687,C,D,E,0
27,Muslim,Homosexual,-89.37683445603389,B,C,D,D,A,10.610753844384313,C,A,-78.86324753440792,C,55.136342420780004,A,B,A,1
73,Other,Other,222.40034393283173,D,D,B,D,A,149.56504371175583,B,B,-85.77208530653817,C,72.85744517662548,D,B,B,1
56,None,Other,-126.97354745379215,B,A,E,A,C,-51.22874071817017,B,C,-119.8829489809949,E,-24.084876992250877,C,E,C,0
56,Hindu,Homosexual,-55.24607694160878,E,B,D,B,D,120.61840962594357,D,A,-133.60736316560832,E,167.32073130704606,C,B,B,0
28,Christian,Other,-131.18349074072563,E,E,B,A,C,44.2654480116709,E,C,193.11930325694416,B,-37.78152488481658,B,B,D,1
78,None,Other,72.53055098135577,B,D,C,C,C,-125.3199280765219,B,C,43.6537949679765,B,-141.29188501767155,C,E,B,1
46,None,Heterosexual,-31.889379415834966,E,B,A,C,A,-2.177809365385245,A,B,-26.670962816549782,B,44.9810970646301,B,A,A,0
75,Christian,Heterosexual,54.74678759642912,A,E,A,C,A,367.2282728680737,C,A,130.67766329356567,A,-76.23369526601846,E,A,B,0
27,Other,Other,86.38413994822754,B,D,D,D,C,-101.69578562591927,C,E,-194.36537156560402,E,-86.28606683959147,E,E,B,1
43,None,Homosexual,50.8969031754245,D,C,B,D,C,99.47146904540939,D,B,-115.5442635057083,D,31.1262522277704,A,D,E,0
33,Christian,Other,-173.3118534839009,D,A,C,D,D,42.8263539607241,B,C,6.427337287102464,E,91.87414181277789,E,C,C,0
39,None,Other,-34.954495056189906,E,A,E,D,E,55.308737243653994,A,B,53.482854537778614,A,-70.58733927281109,A,D,D,1
63,Christian,Homosexual,-47.43141411638304,A,A,D,D,B,-52.081498829788075,B,D,-116.19149761759355,C,172.8420348321694,E,D,B,0
19,Muslim,Homosexual,35.89055524300485,C,E,A,C,C,5.29576509918779,C,E,-16.414339840468337,A,-120.58010979775851,E,B,A,1
18,Christian,Heterosexual,183.88554770112228,E,D,B,C,D,71.88452662591668,B,A,128.1796469743632,A,30.04981294627729,A,E,C,0
43,Other,Heterosexual,44.746019505489336,D,A,B,A,E,69.34508729109155,D,C,-85.7221280952695,A,88.87232993898581,B,C,D,1
62,Jewish,Other,-73.62729132659784,B,B,C,D,B,43.76234860302354,D,E,-205.76179646903466,D,-22.299816181873435,B,D,C,0
48,Muslim,Other,-220.1253085967055,B,B,D,E,B,103.08669735558409,D,A,10.129276505367347,B,175.07260442425195,A,A,E,1
25,Buddhist,Bisexual,-54.22277430040625,B,D,B,A,A,-12.989323822630697,A,D,209.84329917615767,B,29.391855290544612,A,B,B,0
73,Muslim,Heterosexual,103.92470380443424,C,E,A,D,B,190.32128355908534,B,C,30.67068518431354,E,-101.17957074788437,D,B,D,1
78,Christian,Heterosexual,25.315835051941516,A,E,A,B,D,-195.25261588310426,B,A,-15.124229487748634,E,72.32099616538731,B,C,C,0
30,Jewish,Heterosexual,-149.6633502526552,D,D,B,A,B,83.58899771993849,B,A,5.065189483497785,A,48.49610476619977,B,B,A,0
53,Jewish,Heterosexual,-7.175532437346773,A,B,A,D,B,-42.49408326889147,C,A,-76.40311019660538,B,-114.25152978588049,B,D,E,1
42,Muslim,Other,-76.44547606490404,A,B,E,E,E,-79.09298156590128,C,B,56.243300664311114,B,-166.94645484682815,D,A,A,0
47,Other,Bisexual,33.86183911157946,B,B,B,D,D,16.665389135889058,D,B,-103.15843479783902,A,54.74687749680022,B,D,D,0
68,Buddhist,Other,-166.99667725500862,E,E,A,A,A,-48.813779273331235,A,D,65.75839718336545,C,-190.41494240444464,C,D,E,0
20,None,Bisexual,-11.551089777938842,E,C,E,E,D,-7.465659843908499,C,E,-34.69256562975089,B,253.3073711698598,C,C,A,0
39,Christian,Bisexual,22.379783289817034,C,D,C,B,A,80.62340120830682,E,C,36.8935058072006,C,53.55355717050136,A,E,E,0
31,Jewish,Bisexual,139.09315689758213,E,A,C,D,C,-51.981854715193954,E,D,-0.0004078969499379807,E,130.48206474800133,D,C,B,0
50,Hindu,Heterosexual,165.47458226626395,B,B,A,C,C,-8.280098250041421,C,A,132.74075296374562,A,-8.163204721798543,A,A,B,0
76,Jewish,Bisexual,-56.91739718241278,B,A,D,E,D,-168.0455280439583,E,B,-46.21377398805599,A,92.89176074733342,B,A,E,0
22,Buddhist,Heterosexual,-71.8898022613123,A,E,C,D,C,-168.91705524139502,B,A,-32.10047296362451,A,-5.619993169154826,B,A,B,1
78,Other,Bisexual,-71.30747801125004,B,B,B,C,C,1.6952496687962206,E,A,110.14273735539244,B,-26.28652989851173,B,C,B,1
77,Other,Other,119.99668071514458,D,A,C,A,B,-6.158208557548152,C,B,49.57362768554787,A,-40.89187134904198,A,D,B,0
35,Jewish,Other,48.022954361706084,A,A,B,A,B,66.00475867937097,E,B,-24.668920976531403,E,136.64129974688214,C,E,B,1
30,Hindu,Heterosexual,95.02897539346161,E,E,E,C,C,149.28643990351753,C,A,55.59147372148263,A,-102.86501357533437,C,A,E,1
35,Jewish,Other,-48.961820879793066,D,A,D,C,E,-94.3209618444946,D,C,136.60544273915104,A,226.62737283710334,C,E,C,1
43,Buddhist,Homosexual,79.0183912395823,A,C,C,E,C,111.7387345283258,D,C,-41.56095248785761,E,68.7858444446565,C,A,E,0
51,None,Heterosexual,49.44932395579272,E,B,D,C,D,84.78237781864412,B,B,-123.96720585116879,B,2.7224873992995526,E,B,D,0
63,None,Heterosexual,-40.3837812595145,A,A,C,C,A,64.07608720349482,B,A,-73.8214779598226,B,57.00428256060399,A,C,D,1
44,None,Bisexual,-220.50036517663085,A,B,A,E,B,33.82331789947715,E,A,-46.115720505729826,D,98.46265222951718,A,D,A,0
30,Hindu,Heterosexual,74.96428998091477,C,E,D,C,A,37.87082522628345,B,D,70.30463207448317,D,148.12676785518215,E,D,E,1
46,None,Homosexual,68.10682579063129,B,D,A,A,A,-74.19945879112396,E,B,-10.585999288053129,C,-41.39083549347574,E,C,B,0
20,Jewish,Other,-129.48331632130666,D,A,A,A,E,-8.939811048876344,D,B,-3.8732126021127766,E,-13.425050614360764,A,C,E,1
35,Buddhist,Bisexual,-117.06697980185703,B,B,D,C,D,-163.03590707328328,B,B,33.42564830445136,E,-86.49664901631343,D,D,E,0
48,None,Homosexual,-72.80722282814405,A,B,B,C,E,-147.0258394587044,D,E,-97.45025438046763,E,-216.8172105481221,C,B,C,1
72,Muslim,Heterosexual,15.702779017588526,A,E,B,B,A,-8.724902358807011,E,C,111.72698963499164,E,-40.25381879480075,D,E,D,1
78,Jewish,Heterosexual,1.8958383775237044,E,C,B,B,E,90.0542300855309,D,B,-181.78501209831407,D,0.8997637729319471,B,C,C,1
42,Other,Heterosexual,106.97391859892709,C,E,B,B,B,-80.76864452239656,A,C,2.688395071197335,C,-11.560670953092371,E,C,A,0
22,Other,Heterosexual,22.99306928341589,E,E,D,D,B,129.30383650239014,A,C,-7.339920536825038,D,-118.20931562517893,A,D,E,1
48,Muslim,Homosexual,-141.49124709058998,B,D,C,A,B,97.3777413759916,C,D,60.81539217797047,C,24.475896515445843,A,E,A,1
25,None,Homosexual,189.08141299354065,D,C,A,C,B,94.46607450530315,C,C,-139.425359801852,C,50.6632542257191,C,E,A,1
68,Buddhist,Other,252.36322820070018,B,E,A,E,D,82.45828712315505,D,A,121.47689691055956,D,-38.202812937925366,C,D,E,0
21,Christian,Other,14.547507419080342,C,A,A,D,A,-63.04488590112339,A,B,-204.8847734188378,A,97.46629299453939,D,B,B,0
55,Christian,Heterosexual,-111.43610401573963,D,B,E,E,E,27.91925973694815,A,A,-58.08309046702816,A,-24.106613247791934,B,B,D,1
43,Christian,Heterosexual,-76.47910125039911,E,C,C,E,C,11.963899316292528,E,B,-109.35228571947407,B,72.14309579973136,E,B,E,0
70,Jewish,Heterosexual,-79.0747534971311,C,E,B,E,D,-118.19130551978402,A,E,-41.69039652443953,C,-27.775096420169653,C,B,E,1
72,Buddhist,Other,-67.21054362589814,B,C,E,B,A,-130.62476554605288,E,A,174.1981022312487,A,89.05990165179244,E,E,D,0
34,None,Bisexual,81.52528806579909,C,B,E,C,C,91.45476493970084,C,D,65.66483349763864,C,-39.63780664531053,B,D,E,0
44,Buddhist,Other,27.793989392256467,A,C,C,D,D,262.26128527809135,E,C,-107.56943518340525,C,-29.676730037720926,B,C,B,0
72,Other,Bisexual,-19.42223640586587,C,A,E,D,E,-36.603663928239236,A,D,-84.84384988436298,B,64.22425290312864,E,C,B,0
68,None,Bisexual,99.2278016704013,A,E,C,C,D,-229.7891897995173,A,A,26.6398274318723,C,20.01132997731876,E,C,D,1
49,None,Heterosexual,-138.41407710837473,E,A,B,D,D,23.18163568529584,C,B,24.09845644940709,B,-27.607187189911926,B,E,B,1
79,Hindu,Other,-105.77099749036753,A,B,D,B,C,37.87905487841826,C,C,-70.33662084623478,B,-19.0529850067936,E,E,E,0
47,Christian,Heterosexual,-49.6266154502041,A,C,B,A,E,-116.49723160465184,A,B,-81.84507878468605,D,-64.95429881761594,C,D,C,0
68,None,Heterosexual,172.8758982749738,B,D,E,E,E,47.80722848446622,E,D,-278.30448574695254,E,58.261634024387966,E,C,E,1
26,Hindu,Homosexual,-145.73827025882787,B,B,A,C,A,-186.3193003301406,A,C,-44.661469470783246,A,9.538320831335504,B,A,B,1
72,None,Homosexual,32.655144712429404,E,B,D,E,A,-208.69475089082735,B,B,-6.45020467793051,C,-131.2813182945109,B,C,B,0
67,Other,Homosexual,-222.62037357312755,B,E,A,B,E,-183.56741259174098,E,C,0.4533674642040038,A,73.35639657158873,C,D,B,0
51,Jewish,Homosexual,-160.13655274512493,D,D,B,A,C,-95.26087653496627,E,E,-79.12631762560054,C,-151.74985856683438,E,B,A,1
67,Jewish,Other,-157.78910527217835,C,B,E,B,A,-70.62726557795335,B,E,-203.28604595448482,D,203.15087531865856,C,E,C,0
75,Muslim,Other,84.39572460925308,B,E,E,A,C,-165.94693513611537,E,D,10.950480618329907,A,93.8922489457717,A,A,C,1
69,None,Heterosexual,46.81263810645548,B,E,D,C,A,34.670671321272664,C,E,91.93704945840089,D,-103.38311936770626,A,B,D,1
60,Christian,Heterosexual,181.68597584484027,C,D,D,E,C,114.32547436319507,D,E,83.23409097812262,A,58.74502350204711,A,D,D,0
55,Jewish,Homosexual,60.590901038785994,C,D,B,A,B,-117.85498889917685,E,A,-14.043588420953007,B,-28.23811716391411,E,A,B,1
33,Muslim,Bisexual,250.94714342394755,D,C,D,C,A,45.216588815035436,C,E,112.55019323720839,B,15.429966119648203,C,B,B,0
35,None,Bisexual,75.85234127615111,E,D,A,E,E,-122.7574121987167,C,C,28.214704485750904,C,-83.17860926835029,A,B,E,1
55,Buddhist,Other,-2.3197193557522864,D,C,C,B,A,272.6225530365086,E,D,62.55778712133523,E,-77.00957862916596,E,D,C,0
64,Buddhist,Bisexual,69.01767594469464,C,D,B,C,A,-45.80291780030847,B,E,-68.43972873745675,E,-63.45601571762843,A,E,B,0
50,Muslim,Bisexual,-45.860472643980295,A,C,D,A,E,-141.15756624740473,D,E,195.3709739722716,E,24.36196857911077,D,B,D,1
24,Christian,Other,-191.96788304308743,B,C,D,E,E,-156.86958301140027,E,E,-24.119011294232138,C,64.36371365870383,C,B,A,0
57,Jewish,Bisexual,197.98684416394374,B,E,E,D,E,-58.78347595985284,A,C,-89.55859408724604,D,-7.969895150344616,E,A,A,0
53,Christian,Homosexual,62.34518792799617,E,A,D,C,B,-153.0347866825946,A,B,28.362168646789236,E,-130.5298661150132,E,D,C,0
36,None,Bisexual,-75.68622546397741,D,B,B,E,C,77.5679856867915,B,A,-97.18529456785986,C,111.81093830221407,A,B,D,0
58,Jewish,Bisexual,-144.02642532318177,D,E,A,E,A,-123.47630426331176,A,E,222.74908202478935,D,-117.23006130450868,C,C,D,1
59,Muslim,Heterosexual,-58.350815222848865,E,E,D,E,D,-33.42423066818591,E,B,161.7024538755372,D,-78.27221434420501,D,A,E,1
22,Buddhist,Homosexual,23.150528687489015,D,C,A,D,A,-95.12887532671691,E,A,8.650980144121066,A,5.031074723532596,D,A,B,1
38,Christian,Homosexual,260.38616099875543,C,D,E,D,C,-58.0138092797323,A,E,-59.26825919648828,D,185.60239082960786,B,A,C,0
38,Jewish,Bisexual,59.75945869719589,B,E,A,C,B,-51.37641543890261,C,E,-44.62473864593337,C,-99.98976044530657,B,C,B,1
56,Hindu,Other,-207.67177643156649,C,B,C,C,A,-2.323293354963605,E,B,113.83132489755037,A,-108.71069948284209,B,E,E,1
51,Jewish,Other,-115.48916838612975,C,A,D,E,D,164.42941694443098,D,B,8.103248171321455,D,-49.517978495667094,A,C,B,1
56,Christian,Heterosexual,-42.72062842937702,E,C,B,D,C,55.57543052459584,B,E,-1.5015233731666031,D,60.05454931607294,A,A,E,1
30,Hindu,Heterosexual,16.408660624008178,B,B,D,D,C,-54.03265756920751,D,A,206.61853111423457,C,14.425222896558898,E,C,C,0
67,Jewish,Homosexual,-98.72455082436747,C,A,E,C,A,218.5691937948693,D,E,65.8617129350807,D,75.55269688031824,A,D,C,0
22,Hindu,Bisexual,-43.728611856759365,B,C,A,E,B,-27.638534560835083,E,B,12.945101265220641,B,63.675418351752235,B,B,E,1
70,Hindu,Bisexual,-90.01533181568448,B,C,D,B,A,140.43126215265093,C,E,17.26682907088065,C,-20.89309227932453,D,D,B,0
63,Hindu,Bisexual,44.363188673040725,A,A,C,E,A,18.726261484776416,B,B,-116.84818876012048,B,-64.64133809538907,C,E,A,0
47,None,Bisexual,5.03629289748348,A,D,B,D,E,-68.27720161432559,A,C,9.397781593330375,D,-18.69840677311898,B,C,E,0
38,Buddhist,Bisexual,59.2231800335135,A,B,A,E,E,111.59586093612998,E,B,-28.614144448433223,E,-117.97101651051489,A,A,E,1
66,Hindu,Heterosexual,-39.09275493869171,A,E,B,D,B,82.71603611132065,A,B,41.39064191809929,A,-5.626737058481893,B,D,C,1
47,None,Other,-128.77936909750167,C,E,E,D,C,-41.57255139032448,D,B,23.725568085977688,C,-0.3297439755461723,B,A,C,0
61,Jewish,Bisexual,-56.170694593854364,D,B,D,E,C,95.18771996839047,E,E,-116.28460523124859,D,-43.34965521613228,D,B,A,1
46,Hindu,Heterosexual,130.63088779345605,A,A,B,A,D,-117.21308376829494,A,A,-72.57337234657204,A,32.16764995308666,E,A,D,0
39,Buddhist,Heterosexual,35.630244143863585,C,B,E,D,C,20.70780561284601,C,D,71.8631614504636,E,95.20186292055128,C,D,D,0
74,Hindu,Other,-21.37678827413267,A,B,D,A,B,49.31666407250027,A,E,-224.61020039650668,D,-77.57762720751026,D,E,E,0
36,Hindu,Bisexual,-105.34023577464676,E,B,C,E,C,35.20496618419535,E,C,72.84616536551032,E,-183.87353263759482,E,E,E,0
78,None,Homosexual,-3.3339930832597062,C,D,B,D,B,43.86919902911263,B,B,-60.10073743639095,D,6.706528910358818,E,E,B,0
47,Other,Homosexual,-293.7248139747882,B,C,E,B,C,206.7455187054003,C,C,116.37423887601057,D,173.32889692013003,B,E,E,1
39,Muslim,Homosexual,-183.11662129512564,B,B,B,B,A,-133.6143608973356,E,B,-19.021244310397996,C,-9.632075686362768,C,D,B,1
29,Christian,Homosexual,21.71606110943567,D,A,C,B,D,-61.69933052020223,C,A,4.587036322990677,B,29.7565734846816,D,E,C,0
20,Hindu,Homosexual,-64.02129660098868,A,B,E,D,D,-147.9598905782226,B,D,12.185483337680452,D,-25.66375783070352,A,E,C,1
31,Christian,Bisexual,-6.291196368061669,D,A,E,E,A,-93.40669137429029,C,A,104.20843955848498,B,-52.29521774791127,B,D,C,1
28,Muslim,Bisexual,80.26708541998596,B,D,A,C,A,63.11911284605961,D,D,42.1328669935375,C,66.65559387032,B,D,E,0
68,Other,Heterosexual,-101.4465245109329,A,A,D,C,E,-38.109925202337614,B,B,217.5397321420484,C,84.00089724980579,E,D,E,1
35,Jewish,Homosexual,26.609231242474163,D,A,D,A,C,-94.39151242932128,C,B,-91.77301024503822,A,-62.25897066446865,B,B,C,1
26,Hindu,Heterosexual,-12.973022483127028,E,A,D,E,C,25.710302188356142,C,A,126.301758177975,A,-35.431608208001244,D,C,A,0
29,Christian,Heterosexual,-185.4237907318794,B,A,C,A,E,-77.83799347331085,A,C,-236.32499881610408,C,122.2106676795438,B,C,E,0
73,Other,Heterosexual,16.305844655841035,C,C,E,D,E,-81.15051837136804,E,C,-67.70271827261666,C,-15.784857975867245,B,B,C,0
22,Hindu,Bisexual,-66.28414160717902,E,B,A,C,E,30.179748948566676,B,D,-14.466547926618931,A,-57.28627512286625,C,E,C,0
32,Christian,Bisexual,249.2405547115642,C,B,D,E,A,-93.26387154624166,E,E,81.92604211343931,A,-74.2937290866868,C,B,C,1
78,Jewish,Homosexual,-39.39106294693966,E,E,A,A,E,30.24779659709956,E,E,-110.30455085113519,C,202.72033841672732,B,A,E,0
45,Buddhist,Homosexual,-16.54250342703899,B,E,D,E,E,-48.578637110168856,E,D,143.72382799296614,B,-142.83746145231075,C,D,A,0
39,Hindu,Homosexual,-84.73361538973812,C,B,E,B,A,-172.7017982476973,E,B,39.686745546251004,A,114.08557023097823,C,A,B,1
32,Hindu,Homosexual,-53.09380844777728,D,B,B,B,B,-48.2611844164096,D,D,50.494036573160294,A,-166.12025273799668,A,E,B,0
47,Buddhist,Bisexual,17.510834342790847,E,A,C,A,E,-140.12712159798713,B,B,-26.66528560591154,C,-155.1535142909455,B,B,E,1
31,Christian,Heterosexual,28.188204273227026,B,A,B,B,A,29.035469261378548,D,D,65.88678320102534,C,-51.68562037853558,B,E,B,1
62,Muslim,Homosexual,69.4572440531829,C,A,C,C,C,57.46070493055765,B,C,-107.54567124221461,A,32.798154271216546,A,C,B,1
26,Buddhist,Heterosexual,4.27834216753755,D,E,E,E,A,-94.5733843267318,D,B,-2.863611876723662,A,-78.9752309108339,D,C,C,1
52,Buddhist,Other,192.26889858312452,C,B,B,E,B,-47.70373145710427,B,D,93.58469429030319,E,-40.13976323232308,D,D,B,0
34,Buddhist,Bisexual,-85.70850763840137,B,D,E,B,C,-42.2569570397464,D,A,8.023532549719038,B,-2.520966436532177,A,B,B,0
55,Buddhist,Homosexual,-60.11425949486691,A,B,D,E,D,-101.90154105527778,C,A,123.53941308037581,E,-33.736088436280376,E,E,A,0
69,Muslim,Bisexual,16.38266631380599,D,B,C,A,D,-99.64711415769602,A,E,79.12299799154758,B,115.92434403229915,C,A,C,0
56,Buddhist,Other,-162.3090878346297,E,B,B,E,E,82.05292802287097,A,E,-14.858547046543046,D,-70.46190043451372,C,C,A,1
24,Hindu,Homosexual,-99.76711848029996,A,E,B,C,E,73.87760260995492,A,A,-90.6095705547051,C,196.8034356375432,D,B,A,0
57,Christian,Bisexual,-317.2604178751163,D,B,D,E,C,105.91909533446444,D,B,-28.726838361326106,B,94.02649275664845,D,B,C,0
25,Buddhist,Heterosexual,5.857190775356533,A,E,E,D,B,131.9361083406364,D,E,-44.88896785927104,D,84.62788463054244,B,D,E,1
31,Christian,Homosexual,68.54782920660719,E,E,A,C,A,-134.9074882194856,A,A,79.42332928748338,C,37.401996227461545,A,A,E,1
56,Jewish,Bisexual,-15.672935362237766,D,D,D,A,D,-78.23123511374826,C,D,64.39997217963764,C,28.428420625225975,D,B,C,0
43,Jewish,Heterosexual,-79.65011391508143,D,D,A,B,D,-17.28656833410417,B,C,-98.0021643705617,C,83.06500438635197,D,D,D,0
47,Jewish,Heterosexual,82.46514168076808,C,D,B,A,A,-7.038830792760287,A,A,10.86083727614665,E,101.83617635147948,B,A,C,0
63,Buddhist,Homosexual,54.21970306904096,E,E,D,D,D,-73.54681351500946,D,E,-139.3149868631203,D,-153.51083923102743,B,B,A,1
72,Buddhist,Homosexual,87.78156752114353,C,D,A,D,C,-13.293922939158318,C,E,-1.1677323367729406,A,88.65444973916917,C,D,C,0
63,Jewish,Heterosexual,99.70845652548789,E,E,D,B,E,-94.97225705403525,E,C,46.05788563110583,D,-17.509019569808917,A,E,B,1
30,Christian,Heterosexual,6.059135131510434,B,A,D,E,B,10.495883495802834,D,B,-94.79228559462565,A,63.01047440991009,E,B,E,0
69,Christian,Heterosexual,42.15421612270718,B,D,E,B,C,-76.86149135680868,B,E,-114.07647233301206,A,2.025524686033901,E,C,D,0
73,Other,Bisexual,-69.00672505936832,E,A,B,E,A,-120.06981463208358,D,A,17.090423274141813,D,-15.435467275745514,B,B,D,0
77,Other,Bisexual,-229.54539299744084,B,B,D,B,A,10.598402051619463,D,D,193.94705224168683,D,-108.10722818075789,D,D,D,1
49,Hindu,Heterosexual,86.93005089077633,A,B,A,D,C,-35.862298144304035,B,C,47.27337443814213,D,-16.84307389532146,E,C,D,0
68,Hindu,Bisexual,68.00558493621847,D,A,D,E,C,49.70030339872047,A,A,18.886004104745496,B,76.77846903300933,A,A,A,1
26,Muslim,Bisexual,92.6384199917313,C,D,D,B,D,78.6826847829628,C,C,-55.02343921094071,A,-174.32117811947006,D,E,A,0
42,None,Homosexual,32.180198747123676,B,E,D,D,C,-69.92592478318655,C,C,-63.22886694754987,D,-81.90970303140958,D,B,D,0
37,None,Heterosexual,-16.16152969532733,D,E,A,D,A,248.85795819250635,E,A,118.33057154600846,C,22.009412950156694,B,A,B,0
76,Muslim,Other,-104.44986968423484,A,A,C,A,D,-23.041672873868162,D,C,-22.103656025718173,A,-51.63978136651677,A,D,B,1
36,None,Other,44.28774928398389,B,D,A,B,A,-133.40371381972219,D,E,63.04650805585983,D,36.66665101621251,A,B,A,0
33,Christian,Heterosexual,81.81055582363277,C,E,A,E,D,-33.437866808637715,C,E,34.3729991198202,D,-17.53079376545851,B,E,D,0
56,Muslim,Homosexual,-25.74882262060048,E,E,A,E,D,100.54387999536026,E,A,84.7894602487824,D,-79.05108897089704,E,D,A,1
70,Other,Other,-61.2023263146114,D,B,B,A,E,-62.54662921422839,B,B,-60.538667677560554,B,67.03057362745591,B,A,A,1
69,Other,Other,91.23942088489454,D,D,A,B,C,-84.84133731876612,E,C,92.22520348563299,C,-8.853052673686703,E,D,B,1
50,Muslim,Heterosexual,-217.95741862689636,A,C,D,A,A,62.482860180496615,B,D,-79.54091113868714,E,-10.776397879200227,B,B,D,1
19,Jewish,Homosexual,-98.65117497987156,A,C,D,E,E,232.60567869246032,A,E,-63.061411570811174,D,-72.9355282147449,A,D,D,0
49,Jewish,Bisexual,72.08192118491829,B,C,E,D,E,33.082372989682376,C,D,71.93321038486823,D,149.74027565626167,D,D,C,0
41,None,Bisexual,-208.64563941958986,D,C,E,C,C,-139.4835867243022,C,C,154.17939098473386,B,-60.240667129105205,A,C,E,1
35,Other,Homosexual,-9.131728918187322,E,C,C,C,B,-24.50214123188193,C,B,142.90958989589052,C,23.515848527828716,D,D,C,1
65,Other,Heterosexual,-5.616406604579679,B,B,E,A,B,27.231951701029733,C,A,-14.590427737060093,C,158.45024204691506,D,D,A,0
68,Other,Heterosexual,106.15000739216383,A,E,B,B,D,46.12165637062328,D,A,60.571454106314725,E,-65.57851186629013,B,E,D,1
44,None,Heterosexual,182.39395235937684,A,C,B,B,D,52.2365123350679,E,E,36.41031068336707,B,3.164945089123685,B,A,D,1
47,Jewish,Heterosexual,-82.75646331428007,A,A,E,E,B,-4.555577208099939,B,E,72.84431393704642,B,81.49928981749184,C,A,E,0
21,Christian,Other,23.903605263056782,A,B,E,C,D,-46.97979923753587,A,D,-133.92528471985682,A,34.87784473192118,D,D,D,0
37,Christian,Homosexual,-92.16573540683271,C,A,A,C,B,-78.02129896609802,D,E,-164.0656568204189,A,-84.21186375245074,D,E,E,1
28,Muslim,Other,40.43817725845301,C,E,C,D,B,41.39156123820268,D,D,-189.4184235622511,B,-30.12612477274707,D,A,E,1
42,Hindu,Bisexual,158.5034303613111,C,D,B,B,E,-31.857050697767654,C,A,-183.07139317010342,A,164.17846366225893,A,E,D,0
25,Other,Bisexual,-127.69389790068723,C,D,C,A,E,116.8924716774888,C,A,-3.224738506418695,A,32.467830223057895,C,E,C,0
27,Hindu,Heterosexual,-69.95366643829075,E,D,C,A,D,150.83299880228182,E,D,72.62994561745522,A,-90.38507894865,C,C,A,0
63,Christian,Bisexual,17.978559200953644,E,D,D,E,C,-47.148155679785745,D,B,-65.07513799988531,B,-23.26407588777319,A,D,E,0
