Race,religious_affiliation,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
White,None,36-50,E,E,D,-145.70996349176806,A,-252.07337871913214,74.6047702020536,A,232.21440170794742,D,B,C,-7.4334333586082355,1
White,Buddhist,65+,D,A,C,81.44458793014788,C,-46.54348538963408,-94.87682966667627,A,-9.482030490396061,A,E,D,-84.4503934824048,0
Black,Jewish,18-25,E,E,C,114.95357740208752,E,-25.690824878888808,22.17819466764744,D,-223.9930178054997,C,C,C,-148.5060570291787,1
Other,Christian,65+,B,B,B,42.25239394817291,C,34.80523779963458,-13.661310928013846,D,-132.35931967315514,C,A,A,86.16395482344016,1
Black,Jewish,36-50,A,A,D,90.71144888660353,B,-104.41647084483847,141.4999980798127,C,-152.9238701509749,B,E,B,6.828769701453287,1
African American,Muslim,51-65,A,E,D,284.5287412831641,C,116.25448477648179,97.21286836296595,B,6.00838547935753,D,C,A,-40.9906779145548,0
Other,Hindu,18-25,C,E,E,-144.0858793320357,A,28.502138307070148,68.28065449714617,C,72.7738014174942,C,C,B,-84.25987132112172,1
Black,Buddhist,18-25,A,A,A,-208.84797134451838,D,36.55216157011587,-62.409134218601146,C,115.56844984500991,B,D,E,-67.29512769027679,0
White,Hindu,26-35,E,B,D,-85.85292375496066,B,92.09727641447074,56.191931005089465,C,-175.23506371883863,C,A,E,157.58633174546915,1
Asian,Other,36-50,B,A,A,-52.78744474965038,B,-146.33712941231053,19.716805604506895,C,-16.959217708713087,C,E,A,113.89124264120143,1
Asian,Hindu,18-25,E,C,E,-94.83686083746632,C,-48.70071588058919,-79.0167360051838,A,12.869184012955841,C,A,D,-96.98617749498777,1
White,Jewish,65+,A,A,A,-68.89008701194582,E,-80.03638909659313,160.0023475587615,D,-187.15093714589833,B,A,E,129.0781669899506,1
Hispanic,Other,26-35,A,E,C,41.84534330395404,C,47.950272807004964,148.59647072968772,C,-155.60574843656357,B,A,B,-156.55928264158518,1
Black,Christian,18-25,E,A,D,-172.9658580571166,B,77.6237726569515,-68.76396127526984,A,83.82297920631335,D,D,E,77.942057522897,0
Black,Muslim,51-65,A,C,E,3.6977164789000914,B,-42.1558752117817,7.328080676400211,D,222.75765354385442,A,D,C,-23.50752356241839,1
Black,Hindu,65+,A,A,E,-93.794151701749,A,-65.69564292036951,-0.5970201794920271,B,67.44267318223666,C,A,D,0.7285295783144375,0
Asian,Other,51-65,C,C,A,32.32573940138259,C,15.97952187520573,3.5208930074175333,A,45.1734749903064,A,D,E,-61.62618340251132,1
Asian,Jewish,26-35,A,B,C,-85.9395178053606,D,-15.953290262028622,26.336589986781167,E,3.7659928448562905,D,E,A,-20.394875107244957,0
Other,None,26-35,E,D,C,-92.4267958604938,E,-14.422467821477555,17.638130205569112,B,-36.37446198956293,D,D,C,38.025233661926315,1
African American,Muslim,51-65,E,C,A,-38.50125578303975,E,31.41021369074832,313.3089939690645,A,28.45805058478389,E,E,C,-134.81151372416497,0
African American,Muslim,26-35,B,B,B,8.400027918584481,A,-103.92493452958182,-160.25813899871167,D,-86.40573760118471,B,B,C,35.59289217514038,0
African American,Buddhist,18-25,E,E,A,-46.620767492765516,A,-17.717678588731527,-26.63818047060919,D,79.19834672605367,B,A,C,28.389186567684,1
Hispanic,Other,51-65,C,D,D,-4.971141651258141,C,71.085286722267,5.951193896384012,E,-41.85669920138586,B,C,D,-72.98006029322825,0
African American,Buddhist,18-25,C,C,A,-36.40823132347772,B,-145.27167481095458,-10.940040963794917,D,149.6381998313205,A,D,B,141.2607304594498,1
Black,Jewish,36-50,B,D,C,9.288086683489553,A,-30.41607404225029,36.77363940965502,C,-134.22578508201644,E,A,C,71.84369953616924,0
White,None,51-65,C,D,B,4.167763797582357,D,33.12609700307706,112.22179826294523,A,49.95970981546354,A,A,A,-82.44200565699336,0
White,Hindu,26-35,A,E,B,-28.517785264815526,C,-11.450365837953182,38.549243175661836,A,-36.76481267742938,E,A,D,-31.92418588350419,0
African American,None,26-35,A,A,C,43.767063640973895,C,138.35133189572494,-43.02861038982863,D,-247.37857137933622,D,B,B,-35.5599481910669,1
Black,Christian,36-50,B,B,A,-22.644611176806563,B,57.33803264154596,31.911347638780637,D,-155.09391782344903,E,E,A,-88.86809563941145,1
Asian,Muslim,51-65,E,D,D,-71.16299902878745,C,71.95103803195614,100.88289781620223,C,44.973512736118835,E,D,E,111.43200097157435,1
Other,Other,26-35,E,D,B,43.35785517213816,E,9.186912788558885,76.25125840376965,D,92.78697146488918,E,C,B,-21.49397986898159,0
Black,Other,18-25,A,C,E,-15.504876751968407,A,117.04918291731398,-44.99700053385791,A,-167.7178818006774,E,B,D,71.53414256594137,0
African American,Other,65+,A,B,D,-13.722440503643169,A,-122.51794369466073,-151.19503976321684,D,19.065246073311265,C,E,D,-74.21331621895115,1
Other,None,18-25,C,C,B,-175.86590273491282,E,5.287677367541853,24.089276902896998,A,-52.024704123070585,B,A,C,54.33961722055882,0
Other,Christian,18-25,E,A,E,-54.92166821629465,E,-24.7582298718154,-88.52517419975132,D,76.40730492554356,E,D,A,-26.980933747881288,0
Asian,None,51-65,E,A,E,61.20756921215506,D,17.111238125668468,53.34528445881798,E,127.91587634386563,B,A,B,85.96383063977665,1
African American,Jewish,26-35,D,D,A,73.9831710051453,B,-71.71143215976625,-166.08708004061873,E,26.718211465129283,D,C,E,-72.52877897512984,0
White,None,51-65,B,D,D,129.37261127971243,C,93.89495779878534,118.45048234830134,D,-132.22634712864084,B,D,D,19.07130902095229,0
Other,Other,65+,A,C,E,11.692447563150791,C,-149.1547268211321,113.63404812546109,D,-79.24062426790994,D,A,D,-45.54167506569486,0
African American,None,26-35,A,E,E,195.65180960487436,E,-19.461523157407008,-7.236746244121038,D,-55.52816325515173,A,A,B,74.40052013806171,1
White,Jewish,36-50,E,E,E,91.68118101721674,B,-82.13881665626155,-44.25327818430041,C,-59.2247105278245,D,A,A,58.64170925989638,1
Black,Other,51-65,B,B,B,22.71243262752309,D,-19.22262523816279,45.676648169851624,B,-52.84224340071588,C,E,D,-91.3542329471026,0
White,Hindu,65+,D,C,D,46.31953701081977,B,-18.048143621678452,72.39176927204592,C,-118.83507065607843,A,D,C,-89.86403355959244,0
Black,Other,65+,D,B,E,29.022634487027677,B,16.36533931847108,-186.50251810853925,A,154.20492900052193,A,A,B,34.44413218860953,0
Other,Jewish,26-35,E,D,A,-189.08507739171185,A,-272.72039296924487,75.36951954186468,C,-33.82084637197214,D,D,C,131.50364404138776,0
African American,Buddhist,18-25,C,D,C,183.27848453833792,D,-75.7911202453835,70.04844739710579,E,52.61404808780294,A,B,C,-6.173959707392742,1
Hispanic,Buddhist,26-35,B,D,B,-184.43079487202425,E,57.24329271420762,-42.542573666374935,E,75.46715958200745,B,E,B,5.537530591158242,0
Hispanic,Buddhist,51-65,D,B,D,32.11024530969252,E,-36.73422537075875,5.002298959418652,D,-96.98189892634812,B,C,C,147.92294882906432,1
White,Jewish,18-25,A,A,D,154.31522778745304,C,2.0566504033941895,23.67835440350376,E,12.789778240215544,C,D,E,-127.02757436931664,1
Asian,Christian,51-65,B,B,B,-147.28679355723287,D,13.803575673182438,-126.82720277923663,E,13.640809449967332,E,D,A,-21.938806455787667,1
Other,None,18-25,D,E,C,91.20388968633752,E,-27.355288005017385,66.99316071112523,C,81.64794631845288,A,A,B,-113.49333292089455,1
Asian,Christian,65+,C,C,C,-111.47542873102498,C,-102.71150723755535,103.3652719933323,A,253.5800483881006,E,A,A,198.24927311398525,0
White,None,65+,C,A,E,56.992226093572626,A,-64.75429692860702,52.632544898944246,E,334.13488021161265,E,E,C,-72.00864391890428,1
Black,Buddhist,18-25,B,D,C,-51.796908553273205,A,108.55228481672401,35.51893767882658,B,-55.12288867641103,D,D,C,97.90695121491233,0
African American,Other,36-50,D,A,D,-8.935691317686855,D,-9.277606076205053,-47.49706738967283,D,140.35272707386352,A,A,B,159.97195594320146,0
Asian,None,26-35,D,D,A,63.881843580657595,A,105.64719648350834,-24.327185680983714,A,-106.06196832664627,A,A,B,32.14669599575946,1
African American,Other,18-25,A,B,B,130.27898413773102,A,-37.44998381009525,22.969951584747275,B,-88.62722595335161,D,C,B,127.72497961460583,1
Other,Other,26-35,D,B,A,-80.09762516607496,D,18.538729211523012,10.922421357264724,B,44.31649531880527,C,A,E,18.638293105373812,0
African American,None,65+,B,B,D,-66.93853154167225,A,211.8555129881069,-107.63610795245411,A,128.2927308310255,A,D,D,-225.15024118099834,1
Other,Hindu,18-25,D,E,C,-142.53442595480223,B,-48.86746967388404,158.6851524439447,A,-25.3119570414922,E,C,C,-129.54584191308814,1
Other,Muslim,18-25,C,B,E,19.22646340364632,E,80.83012123901659,-64.40809691911862,E,26.928532330153054,B,E,D,23.42409998096724,1
White,Other,26-35,E,B,C,204.3967260353154,D,114.07578353544905,-66.4382852687019,E,226.325407258321,D,A,D,-15.272708163262125,1
Asian,Muslim,26-35,D,A,A,-27.238661627037956,C,-135.42408250562835,-37.57213694966145,D,37.37811623934799,E,D,C,11.541410891016442,0
Other,Jewish,51-65,C,C,B,69.80930725353109,D,10.114847953611127,46.3109955168292,A,-261.50555127346837,A,E,C,46.72639796500463,1
Black,Jewish,36-50,A,D,E,89.6543243948008,D,-107.98492170688554,102.21788644327981,B,-111.8298530974982,A,B,E,34.9974036562676,1
Other,Jewish,36-50,D,A,B,-151.3979456628296,B,11.185437226978614,205.57576200708553,E,93.97821895972707,A,A,A,-64.61320481716294,1
White,Christian,18-25,E,A,C,-160.5788679983647,B,188.99060836365885,-77.14349302615962,A,-251.1828184835736,B,B,A,112.96005037233736,0
White,Christian,65+,D,A,A,-27.146881273600826,B,-16.84553241093317,-169.51362016124992,E,-43.227255060912675,C,A,A,74.6489543584436,0
White,Other,36-50,D,B,E,-2.5975500185492684,E,-217.5622946364435,-28.309321890792127,A,51.10869909153829,B,E,B,11.339327781901098,1
Black,Hindu,51-65,B,E,A,19.072235323496546,E,-97.55428150945755,-51.58959101154479,C,-101.40474488941642,D,B,A,125.73701630674061,1
African American,Jewish,18-25,B,A,E,97.05294918412294,A,-137.84436991437843,16.634103246642503,D,49.23436406895246,A,B,C,11.409934371959961,1
Black,Other,26-35,B,B,B,-130.01041590415582,C,50.59550502252637,35.27177242579372,C,82.60654704622758,A,A,D,-20.22023745581774,0
Black,Hindu,18-25,E,D,C,-137.42407149169023,A,-44.12669555227871,9.587926154167977,D,-48.37658772797813,C,B,B,42.678638547579915,0
African American,Christian,36-50,D,E,A,38.46352958250507,C,120.27750187971368,-60.4730014114525,D,93.79224601528706,A,E,D,10.44313646640877,0
Black,Hindu,51-65,B,B,C,-77.37167696575608,A,-165.49969604119278,52.6454436279266,B,191.37137804415144,C,D,C,-83.30070733331357,0
Other,Buddhist,18-25,C,C,B,22.760599013309434,E,-8.166051346638028,28.243454183262134,E,288.8401485711505,D,A,A,-87.21503676307405,0
Hispanic,Buddhist,51-65,D,B,E,29.379642816324402,D,53.74165181020223,129.50706812247824,D,-157.73061409541134,B,A,D,115.32752683183934,0
White,Christian,65+,B,D,D,-56.897516263114575,E,6.264235484905212,0.3872062052687652,C,26.381770518894932,C,B,A,-70.12058635203006,0
Black,Hindu,36-50,E,D,C,127.8550823156627,A,9.72918378787359,-89.76370413741925,E,-42.667870160942485,E,A,B,-178.48432738401115,0
Hispanic,Buddhist,36-50,D,B,D,-0.6447431640320226,A,-67.61678687378263,99.60068316019232,E,-30.683781610765504,C,B,B,-51.015658975617505,0
White,Christian,65+,C,B,C,33.25489257030544,A,-218.29154178993883,135.30961172354105,E,35.21505228802887,E,B,B,35.432801347957536,1
Black,Jewish,26-35,B,E,E,19.292573968630442,E,146.89640878873206,30.43517612208417,C,-133.77093352971005,A,D,E,189.1713351094957,0
Asian,Jewish,18-25,A,B,A,-31.89081578007772,C,15.02424947546966,80.06371193668743,A,68.9328859578672,C,E,C,-117.73931002954463,1
African American,Other,26-35,A,A,C,8.03615946358797,A,123.29105761616258,-76.95759596588448,D,-148.19346799455946,C,E,A,160.2558842480756,0
Black,Other,65+,E,E,C,-133.86714908566714,A,133.57036535430632,34.89178054398045,B,141.35321267900792,C,C,D,-84.104122093056,0
African American,Buddhist,36-50,B,C,B,36.424021951250445,C,118.18855572104876,49.691489287682714,D,-114.25188495921081,C,C,C,137.82963768615727,1
Black,Hindu,65+,D,C,E,31.025062723892876,B,271.6617559446806,-133.97429272363271,B,55.90066679361654,C,A,A,126.8836516837264,0
Black,Hindu,51-65,E,A,E,136.53121147563888,C,98.78438071567085,87.47265433251516,C,107.59295690703668,A,E,B,-24.3579925327525,0
African American,Hindu,65+,A,E,B,19.5892673122708,A,40.92460184398638,5.271397824999922,C,12.289981323995008,C,D,A,-51.87553638032421,0
Black,Buddhist,65+,A,D,D,99.74780158274997,A,-8.220861501037408,-46.838873303878245,D,77.02746149446186,C,D,C,-328.19731546829524,0
African American,Buddhist,51-65,B,A,A,-75.65691804293013,D,-27.740071267924797,62.22451091093125,C,194.05646702493334,E,D,E,-271.23817681636757,0
Black,Buddhist,51-65,A,C,A,-116.17998529407025,B,-27.538263538765378,27.814530019363104,B,53.58798151258577,D,C,C,90.1193005796292,0
Other,Hindu,51-65,D,C,D,-159.2906500816483,E,137.80716842694702,81.67028402201922,D,0.7914411081837134,B,D,E,22.969389928534063,1
Hispanic,Jewish,26-35,D,D,C,-35.25855133826711,D,-153.309128409008,-131.74590493872515,E,245.27676636587245,E,C,A,-171.35852738252947,1
African American,Christian,36-50,C,B,E,-0.7152881241654335,D,98.77001918102818,-97.29690920074826,E,-139.8843715569449,A,D,A,-72.82207950418672,0
African American,None,51-65,E,A,C,-117.98800144086428,B,-205.85139400427076,-79.03345737378558,D,-8.749068920325573,E,C,A,-156.73784326991108,0
Asian,None,18-25,C,E,A,185.70170797022678,C,-172.6521687754858,-54.50792740969646,E,38.843958221909084,E,B,B,132.8168507038713,1
Hispanic,None,18-25,E,C,D,-57.96724587727249,A,-26.71127044396483,-52.308508986526846,E,49.16262763978104,C,D,A,32.43539671588008,0
African American,Muslim,36-50,B,C,C,1.0087773489933864,B,24.244139449569012,13.85711057038243,A,255.6056951566623,D,E,E,198.464438876555,1
African American,Christian,26-35,E,E,E,-84.4367805347285,C,15.325603915278329,-22.82121363123695,D,-98.77500181551174,D,C,A,-42.814406800276785,1
White,Christian,51-65,D,E,E,-61.312581244398466,E,48.011535949799814,-87.32575849581886,C,1.112306769947799,B,D,A,-92.28571835776354,1
Black,Jewish,18-25,E,C,B,77.96966496798184,C,-61.217194868599215,146.3746979061859,D,-66.03692184712835,B,A,B,-172.4819922715426,0
Hispanic,Christian,51-65,B,A,B,-181.17831934093599,D,33.96831481989757,23.694146365489477,C,-109.72363917608668,B,B,A,-124.84027783718183,0
White,Hindu,65+,E,E,B,23.788764055101115,B,32.04600215352924,66.51761389964338,B,67.90583883981131,C,A,B,-251.36762776212814,0
White,Muslim,51-65,E,A,D,-168.80183274647,C,-76.75386994081957,172.27239285040253,E,-111.81075910088818,A,D,C,94.73472231098762,1
Black,None,18-25,D,D,E,59.115896727351945,A,117.23085497060832,114.39823124480218,A,129.72098559473807,D,E,C,95.63179731178447,1
Black,Hindu,18-25,D,A,A,-210.97302389068017,C,34.64094077377941,89.49034584687227,B,111.35003493446189,A,E,E,77.17994158320678,1
Asian,Christian,65+,C,E,B,-51.78572762773743,C,-51.10213842925667,-145.33105221168194,D,149.00119318767713,A,E,B,150.30830037555856,0
Black,Buddhist,26-35,E,A,B,124.39551713684985,C,-2.6289622480611943,-26.754908756353192,C,153.94168250228978,B,B,B,41.77845496538052,1
Hispanic,Jewish,36-50,B,E,B,-52.50334270981032,A,-28.557851506209868,-169.50742298175797,B,-152.51047038396612,C,D,B,114.11053062226968,0
Black,None,36-50,A,A,B,-120.56902254221646,B,-109.55832003693887,-23.974300794477347,A,-100.46944063939007,B,D,D,-139.41079472446268,1
Other,None,26-35,C,A,D,145.79281551907113,D,-125.1926564810617,78.53128560925562,D,198.63850899718744,B,C,B,12.064101782836131,1
Other,Muslim,36-50,A,E,D,-43.67678318293303,E,106.47478103432839,106.94245289432939,A,41.10792059463048,A,C,A,-109.50881197195095,1
Other,Jewish,18-25,E,A,D,230.30588071604976,C,-72.51803459880858,242.4306067329951,A,-1.3927084348318994,E,D,B,-22.61544689052059,1
Black,Christian,36-50,D,D,D,50.56403258966953,C,174.4416203303868,92.4951659268079,A,39.43404431841561,A,B,C,-46.21063245577312,0
Black,Hindu,18-25,A,C,B,69.24094699977084,A,88.86675694438914,-143.8038098869106,E,9.853908194336139,D,A,B,-242.37531941518756,0
White,Hindu,65+,D,C,A,102.86647949937391,C,125.61417557187498,30.216266237327766,A,100.17069472751898,E,D,D,-44.39310396252695,0
Hispanic,Jewish,36-50,E,B,E,-34.659402796234744,B,93.310563172302,15.01652178739957,B,106.46961209418637,C,E,D,87.99074856099587,0
Black,Jewish,18-25,A,B,B,37.927094102623535,D,10.87638929823623,2.8157083366441635,E,-153.40729553462785,E,C,E,-40.24136523864602,1
White,None,36-50,B,E,E,-65.32118101076944,C,-59.006554445780615,-39.246926145361435,A,43.56420082583317,B,A,D,-106.94938911363863,0
Hispanic,Hindu,51-65,B,D,A,117.33333933946403,D,99.90109777180926,-100.1564406827166,C,-71.94740514886362,D,B,A,68.31793604636263,0
Black,Muslim,26-35,B,B,B,152.33526674097433,E,207.27128391856903,183.87283231836477,D,49.808856979347915,B,E,E,195.08392765936563,1
Asian,Christian,51-65,C,B,A,22.38603888895474,D,-130.92619162124078,81.89001052880317,B,54.16605300635948,B,E,B,159.18941197869316,0
White,Other,26-35,E,C,B,1.3138621367954793,D,-119.11150264235242,91.31907032455493,D,-19.20399195186887,C,A,E,-47.332904375377204,1
Other,Muslim,26-35,B,C,E,-57.09415009173943,A,30.532096572297917,89.01674775459364,E,-15.6176440889239,A,D,E,-90.4577785825165,0
Black,Hindu,26-35,E,A,A,112.20879256745195,C,-176.99469065446442,18.12801328090358,B,-10.075947305236717,C,A,D,22.227666447289643,0
African American,Christian,18-25,C,A,B,-23.697965708033013,B,-64.60717304371185,104.75695769677829,E,-71.17984168410999,E,A,C,-124.55065916820513,1
White,Buddhist,18-25,B,D,A,-70.4641936675264,C,-226.03655329964306,25.493446175582825,C,34.6280616166764,E,A,C,116.93015842748568,0
Other,Other,18-25,E,A,B,39.79634659938955,D,-90.18042716045312,-30.80799353966832,C,-127.76553630830196,A,A,C,-98.52848032768323,1
Asian,Christian,51-65,B,B,E,-143.22412789835425,A,-92.16998927083284,40.62229167435126,E,-132.0882567613709,D,B,B,165.30169626658346,0
Asian,Christian,18-25,A,E,A,-25.328484711164812,E,22.883309572170912,-13.38948918302533,D,-64.57380919669691,D,E,E,73.70067490415576,1
White,Muslim,51-65,C,C,C,96.23585194278915,B,-54.42476971179787,5.016965327153718,B,-30.86393550089772,E,C,B,-59.77001010987792,0
Asian,Buddhist,51-65,C,E,A,-58.13059733469069,C,-26.222658602787924,-26.949446252097342,C,-49.08068577918245,E,E,B,25.697138297209634,0
Other,Christian,51-65,D,A,C,120.06971225456296,B,-49.38083330377345,11.640509484349062,C,246.48205441913294,B,B,E,6.767886941722219,1
Hispanic,Buddhist,51-65,B,A,E,-196.56954967536643,A,-21.4297531945657,-50.578766023053014,A,223.143372044101,A,B,D,151.0353489174278,1
African American,Muslim,36-50,A,C,D,34.36678977681275,C,5.246717933370226,6.320143609626346,B,59.80358396041348,D,A,E,-69.81701483234532,0
White,Jewish,36-50,D,A,C,103.32819787735288,A,14.903118075945528,98.38068416042196,B,30.751437575942926,A,D,A,44.76631611044832,0
Other,Buddhist,65+,E,E,D,-80.90475880530504,A,-27.68638761151173,3.1838768649809968,B,35.73284379334723,A,E,D,74.91356494020623,1
White,Muslim,51-65,D,A,D,-167.38779678584243,D,-106.48874747287054,-37.32602643959067,D,-148.30981519936682,B,B,E,-80.73900250465175,0
Black,Muslim,36-50,C,B,A,-265.41617510708863,D,-12.987888306552547,-45.32549893437042,C,-18.054473059954372,C,B,E,-31.422779448957467,1
Hispanic,None,65+,E,A,A,171.21242052572015,C,-34.28084773649937,97.86290505107071,A,72.02232841253718,C,E,D,-97.89163115896719,0
Hispanic,Christian,36-50,B,A,A,82.94904959492555,A,88.98381600317458,-200.07747440063866,B,-53.21270878406486,B,A,A,-6.439251225773186,1
Black,Jewish,51-65,D,A,A,-195.64903552407793,C,274.7392004585767,108.25449070630808,E,-59.99194983076175,D,B,E,119.67735469189782,0
African American,Jewish,18-25,A,E,C,185.74753835328897,A,14.071628913283682,-36.83191163833677,D,-47.17180610473287,D,B,D,82.05437549571636,1
Other,None,36-50,A,C,A,108.31433192953868,E,64.56983248113602,-10.741065687488405,C,41.82239216260576,D,E,B,150.1839539718771,1
White,Hindu,51-65,B,B,E,240.64184330244734,D,-110.33004497149561,80.15312285896832,C,-80.66208940820869,B,E,E,-43.767488733882445,1
