sexuality,religion,Race,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Bisexual,Buddhist,White,UK,B,34.436482634175114,A,26.800876291105897,33.76676290818209,-156.22260917320494,-42.90819894720578,A,-106.29529684919581,0
Bisexual,Hindu,African American,China,C,-33.098551421978144,A,13.729148167520416,73.5933664035869,14.352574687109549,61.61558082505254,B,94.33018549407677,0
Other,Christian,Hispanic,US,D,-76.90023221503934,B,26.68032910455781,156.735995920147,91.7508683300293,11.59518830521313,C,37.502356421385954,1
Other,Hindu,African American,Mexico,A,-73.54434092652734,D,113.82145450738473,204.82510589460082,14.878065322626377,149.32574818436365,E,-29.164707594112222,0
Homosexual,Muslim,Black,Mexico,E,162.887647495902,E,-60.503549504125075,-33.30898404230408,138.21259604802944,164.2543955100487,E,-47.840704432244515,0
Bisexual,Hindu,African American,China,B,100.07835626125055,D,54.47452904066421,111.90661999954507,49.59540959175597,-22.495191704461753,A,-14.370010382874357,0
Homosexual,Jewish,Black,Brazil,B,-181.35050826064983,B,-11.960075408591809,-120.63437224904254,-28.592255063514884,6.078986040266881,C,55.778476334734336,1
Other,Buddhist,African American,US,D,126.99063587018927,D,-65.89135051028701,-149.65162557717855,163.12970453591464,-97.4772648375015,A,35.43403405462031,1
Homosexual,None,White,UK,B,-120.79157151907694,C,192.12834978301566,-161.18437470662147,-108.04018532301708,-112.21535898322807,A,-229.83682686729335,1
Homosexual,Buddhist,African American,Germany,D,-41.2393707395282,C,-132.5717089470706,47.718455660570044,67.36640078204609,-110.09029872979352,B,143.4952555558053,0
Homosexual,Christian,Hispanic,US,C,214.79343381012245,C,-99.45032139581272,-162.88678188772118,22.467191078257123,73.28148401606805,A,54.209151914520625,1
Homosexual,Jewish,Asian,India,E,199.22730944787975,E,17.9872881565512,-107.32955728949322,-38.81247026943294,-185.29572041069514,D,6.69657229321978,1
Heterosexual,Buddhist,Hispanic,US,D,11.35983016299422,A,-44.37127960407229,179.85864994404906,22.512130406826007,80.6001195736435,B,-18.9979423976032,1
Homosexual,None,Other,Brazil,B,46.874738660977755,E,-218.6196031338482,193.74702004546188,151.64700530099756,-21.676266323475225,B,27.100632473491252,0
Bisexual,None,Other,Germany,D,50.44634949535695,D,66.9350439887705,-21.570395518957426,56.313411567788826,-140.46543519577665,B,73.01767845286669,0
Other,None,African American,Brazil,C,-50.939012126054116,B,113.81689218468749,-45.53908607030185,54.31044657934688,-35.8757408480713,E,-11.730313029575765,0
Homosexual,None,African American,India,C,-44.558623591303494,D,66.12037900992136,86.01869974738298,80.52569873344197,17.643430769319767,D,-48.20262612815582,0
Homosexual,Christian,African American,US,E,-0.3306431301408501,B,-41.983969441168675,15.795790753155824,9.215239337056747,128.77938160882312,B,-38.22184755451682,0
Bisexual,Hindu,Hispanic,Mexico,A,-88.96653717059284,C,-47.79589045118315,191.38051619956323,-191.8052153389312,-50.450387002918085,D,5.51356015609477,0
Heterosexual,None,Asian,Germany,B,168.6062234364464,D,-226.0601131352038,62.95292070442454,37.47864940213561,-59.710302636827464,D,63.25462841369761,0
Homosexual,Jewish,Black,India,A,-51.213794766038944,B,-40.97813218918579,99.9766164011233,-38.582333301925246,115.69857763689863,D,-44.64870142929686,1
Other,Jewish,Other,US,C,72.38255690606171,A,61.054913929073884,-33.91214464190487,-93.33942514989792,48.288292912271125,A,-57.27856694813648,1
Heterosexual,Christian,African American,UK,B,-34.33955119119675,D,125.62026630637786,38.20301981577503,182.31357113038104,5.9362396885548945,B,-36.90238534978481,0
Heterosexual,Christian,Hispanic,Brazil,D,-248.48469570758854,A,87.71653530669779,92.69775179716879,-84.62521795920975,-12.893482022177066,B,-141.19124564826203,1
Bisexual,None,Hispanic,Brazil,A,110.372726003725,D,2.109571146652995,32.98550939089188,72.26407131046366,57.4226728207458,B,28.914328581069938,0
Heterosexual,None,African American,China,E,-83.85265132757633,D,164.36924497187658,29.466505885292243,-8.751777149572723,206.1042914653675,E,-141.84601821099398,1
Homosexual,Christian,Other,Germany,E,-14.201417789477466,C,-204.26706212755016,180.48824954287315,-57.45267230565895,-10.684588260484036,B,149.32815061833637,1
Other,Other,Asian,Brazil,A,-193.82484593386576,C,-5.808506120843212,142.01356690046043,49.09608341844079,84.99456848282651,C,6.788090336212438,0
Homosexual,Buddhist,Hispanic,Brazil,B,119.49755261362299,C,120.6249760459994,6.207794145555683,-91.01773516783727,136.7800646387561,D,200.52600630174032,1
Other,Hindu,Black,China,D,84.506017483227,A,12.333532794716175,-31.398862165311247,76.16748890498489,176.9510202145354,D,191.92810752050812,1
Bisexual,Muslim,Hispanic,Germany,C,97.66027656414525,E,70.06350116499797,-116.94831860997976,-52.93078517410324,95.39048789358313,D,-112.69392419569677,1
Bisexual,Jewish,Hispanic,Mexico,E,-94.22483713068974,B,140.3837829353025,144.22689563418817,-51.39356434654707,-0.9684952961717563,D,-6.060652986628492,0
Bisexual,Christian,White,Other,A,-39.91782197411848,B,-36.78048546594426,130.5137432600584,1.6632081440518032,16.70626609343078,B,-208.43733763661808,0
Bisexual,None,African American,UK,A,-42.95435483739815,D,-12.657356828019884,170.87476822691804,-60.2950687025257,-101.58524358850445,E,74.87769231986702,0
Bisexual,Hindu,White,Germany,E,46.295671323957386,C,-246.95096962739748,-21.576772542566232,94.40871259835467,-69.689512229576,A,176.3033687348318,0
Homosexual,Buddhist,White,Brazil,B,56.70785225860469,D,72.08352297683773,-27.19023160888604,-25.729224021916426,82.5154774835666,C,-75.06595059629953,1
Bisexual,Other,Other,Brazil,A,-109.3709153249118,B,-232.52676039303037,-158.60361917614057,44.74602714520478,0.8890248041867116,B,19.63063975350924,0
Other,None,Hispanic,UK,B,24.442413682441693,D,13.105207383621616,6.920115394699514,-161.14583600225322,-5.037739634966805,A,-182.7679496835698,0
Bisexual,Buddhist,Other,Mexico,C,-265.8876782196894,E,84.8238050493804,-73.74761141329593,-139.5303460668838,108.94998477419249,D,-183.31111216194265,0
Heterosexual,Muslim,African American,Germany,D,-41.66503653202155,C,-44.085420888686016,-43.293844405768816,-26.497109499718597,-143.61489321919746,A,-158.34473700777957,1
Heterosexual,Hindu,Asian,Other,E,-83.14649881174873,A,47.27870907348957,-199.5783476879392,41.818760792548915,-67.89499301048876,E,106.32066980352732,0
Homosexual,Christian,Asian,Brazil,E,-60.074212694879094,B,-61.5281743630977,70.36253260667836,-63.6311986892517,-67.25941059953443,B,66.45119967994569,0
Homosexual,None,Black,Germany,A,61.006649546955884,E,-179.88866476524623,89.8741869223621,89.96949366868692,-7.138053064183095,A,54.19724276951413,1
Other,None,Asian,China,C,3.3281037982455763,D,-2.684705900518589,156.65534078036185,-72.8681785031816,-52.61164427212835,D,4.819276670883609,0
Homosexual,Muslim,Other,Mexico,E,67.21071135467562,B,109.65892073462334,130.18129140175546,69.81775057425787,50.1800173772047,B,-30.55076284475356,1
Bisexual,Jewish,Black,China,C,11.913819934953846,E,50.69412791832001,-31.2547669041099,75.46184193326599,-25.162350032763193,D,16.317644852881745,0
Homosexual,Hindu,Asian,US,B,-54.79181209661409,C,150.9162235271649,14.492997300854608,-22.34065616458203,-40.81687301913151,C,38.464541855764416,0
Homosexual,Other,Asian,India,C,-34.563904820059435,E,-1.0204254750475346,-20.275449921548397,9.96018972133049,53.00647184066853,C,40.870372051911275,1
Homosexual,Christian,African American,Other,D,128.57740197214122,A,-381.59390819077015,-65.08662470220993,125.72126901883145,103.18797157588757,D,206.20449448364795,0
Homosexual,Hindu,White,Germany,E,25.000538000437977,E,-181.06563267361244,70.99283571220751,-64.57079047369412,178.43740515824769,D,91.983405686769,1
Other,Christian,Asian,US,B,-102.60781115083604,D,-61.358187096479554,293.8073153579969,-39.41977173411293,33.25780387235457,E,-228.2973567952682,1
Bisexual,Other,African American,Mexico,A,89.43234683972476,C,111.93686150233108,53.949502365267755,81.36163574844029,-25.622466688037772,D,-124.77737284350927,0
Heterosexual,Buddhist,Black,Germany,E,1.4825705615290312,B,-39.85912951755546,76.89393407564027,65.7424307823097,-13.737408486209377,B,-41.849161827261085,0
Homosexual,Jewish,White,China,C,-161.80408992126473,E,89.5535491182459,-47.75475575496068,-77.64554795654797,78.02627348196849,B,119.35199476451083,1
Other,Jewish,African American,China,C,186.85624417297856,D,-3.294557628449361,-41.24419052312833,-96.57199049803964,-46.23723778359475,E,118.28853252740888,1
Other,Jewish,Hispanic,Other,C,69.6988367493088,E,-23.853070046508012,-72.90191715527683,85.07099774709562,-32.1961029813696,B,85.26849443909987,0
Bisexual,Muslim,Hispanic,US,A,-7.767459221936374,B,-116.88705128130748,46.38068030766606,272.8875997624505,39.97912664161502,A,-26.512712075229096,0
Homosexual,Hindu,Asian,Mexico,E,-166.97155915774871,C,207.73149470643736,169.75797359711174,69.24515090088417,-164.11606643638578,A,-61.14742675075845,0
Other,Buddhist,Asian,UK,E,-55.05286454301792,E,-55.179007968372474,21.865840332486954,-107.80034418137564,94.43239630147512,C,-3.5482398365226695,0
Heterosexual,None,Black,Germany,D,-53.24016229611125,C,-22.238010218414388,-81.50370395060324,202.01887926885672,11.105429911755632,A,-26.901559944475988,0
Other,None,African American,China,C,-173.62387786359866,C,118.74035016779834,26.156907909823733,48.15776355711018,-37.62027305040261,B,27.573111443684205,0
Other,Buddhist,Other,India,C,28.844416422050795,C,-25.081408573533302,72.58623224494654,-8.475262773956214,143.47963138808163,C,-87.96076443044609,0
Homosexual,Buddhist,Asian,Brazil,C,16.07463649776516,A,-134.96800143128888,-165.25284379048855,-44.47894028014001,-127.25072867298258,C,91.0674195731594,1
Heterosexual,Buddhist,White,China,D,113.9219474855294,C,106.31511646013627,56.379200354689274,112.56226422318034,-139.99798216801113,D,-123.74170793990523,1
Bisexual,Muslim,Black,US,D,-110.89032197389056,A,-96.49751610554966,-18.67160711517737,-142.80045660642787,1.9069900242706204,A,-157.6891796052383,1
Other,Other,Asian,Other,C,-187.0818072864539,B,-54.63219522081133,88.92281891316038,116.44145760070369,-129.69552728553842,B,99.4749600607979,0
Homosexual,None,Black,China,B,119.69351575326105,D,-108.29331979116567,-51.26601033801785,-70.2788620253808,-95.11986747002182,E,-58.55388477843421,1
Bisexual,Hindu,African American,Mexico,A,-118.98055954376787,A,87.65687359980836,181.12728315359166,87.12221772844015,15.202439458929545,B,93.64043367253068,1
Homosexual,Jewish,Other,Germany,E,61.42936252712056,E,189.07298227576192,6.223464474295616,22.188990947117755,-97.04468022875255,B,80.52600853968896,1
Homosexual,Christian,White,Brazil,B,-189.21408153177828,B,52.001302725632016,-122.4404172119279,-50.37464958536092,-80.13505159601061,A,-4.431713932535107,1
Heterosexual,Hindu,Asian,UK,C,67.90947519977496,D,-51.47281607312472,0.4556835976289304,-28.77177191969082,29.67784878070167,C,167.92814664988316,1
Other,Muslim,Hispanic,Other,D,-15.102735366825277,C,232.0000828332509,57.41521295572956,81.15011121037212,130.83030294259433,D,100.4734470617234,0
Other,Jewish,White,Germany,D,55.03143339646308,D,193.08131371064619,-72.10275345324817,-21.112973190409583,-35.62069173137591,D,-0.1172590231634243,1
Other,Buddhist,Asian,US,E,55.766389775416,B,75.97377617684045,-133.04503514894876,-94.36059704135045,131.94955838761945,B,166.58802016278582,0
Homosexual,None,Asian,Other,B,27.429596719374082,E,-69.3382676550877,-26.80353458871624,-58.9386519380201,83.47501890355774,B,-58.92215086623275,0
Heterosexual,None,Asian,US,A,25.56925650798908,E,-0.6104926509591482,-90.4844858307802,-7.678155271978055,160.3232264384408,B,123.75822621314472,0
Homosexual,Jewish,White,US,D,-22.716756417172483,D,236.1859450048505,31.112840863775876,125.00229667537361,-97.93803926839524,D,-37.400007931262365,1
Bisexual,Hindu,Asian,Brazil,D,-127.272068136688,E,-7.9608033815166985,176.6314620597178,66.19187996918197,63.63771031548882,C,-34.356857596741484,0
Homosexual,None,African American,India,D,-54.81464761170941,E,-20.353867865452212,108.65025240642647,-32.13550209214907,-47.0505166472625,B,9.742588058888956,1
Homosexual,Other,Other,Mexico,C,68.56565425685339,B,86.65158161222072,-38.38773306899024,-145.57098375287413,218.28578329147996,D,-95.34689745330303,1
Bisexual,None,White,Other,E,16.210997753663367,D,32.79828091973786,50.885281280833205,-39.1035846839236,-34.74865051090061,E,-25.30641623085326,1
Heterosexual,Other,Hispanic,UK,A,9.51523064455597,D,24.04120423347438,-38.552433452946914,60.879110430491636,-117.12571304923503,B,155.2122602422992,0
Heterosexual,None,White,Germany,B,-42.43927114108299,D,48.972971990765885,-66.3089867313346,164.50153000804104,127.4245038073635,E,-355.25111947571713,0
Homosexual,Christian,Other,Germany,C,31.61168028145581,E,4.587628569986569,30.030475381812806,-159.6309382423771,137.0733197088427,C,75.3931507355095,0
Other,Other,White,UK,C,-52.08076701817591,E,10.731933791923003,-153.09069868595168,-47.241386008362205,192.59029236642925,C,4.94368536626921,1
Homosexual,Other,Hispanic,UK,E,2.0552784393679064,C,-66.11961286816148,-53.89616108204448,-12.568214342781268,-185.4150996626727,C,-9.002567895621077,1
Homosexual,Jewish,African American,Mexico,C,177.2922684544731,B,-44.68612553184128,-66.68321952616024,-136.78191450785556,-147.107553075644,A,-94.84663637758152,0
Heterosexual,Buddhist,Asian,India,B,-67.28032414982394,C,27.853010106227504,-131.56645380072632,-38.05470535140746,58.00426835414903,A,134.68108607626846,1
Heterosexual,Christian,Hispanic,Mexico,C,20.065800709402083,D,-0.4004543014040888,-163.10642963870717,96.68135695424934,94.05337524987209,A,-40.23038112960671,1
Heterosexual,Buddhist,Hispanic,India,B,10.18014712240437,C,179.74191160689662,63.26083377043478,-56.19792074385701,9.399584775135404,E,95.57115417095268,0
Bisexual,Other,Hispanic,Other,A,98.53071965183616,D,-16.90237289210326,-11.103541847850593,-44.17776041494473,21.630743319852368,B,30.58404344536454,0
Heterosexual,Muslim,Other,US,A,39.342641789819396,C,24.756040922329433,-99.78180410431233,133.27077174116354,189.57282742515375,A,52.464230457727076,0
Heterosexual,None,Black,Germany,B,-80.00091076712027,B,-81.26824800429014,104.35581371824642,-54.22589022129397,58.89921160158909,A,14.923484684157929,1
Heterosexual,Jewish,Other,UK,A,41.70960979662915,E,-164.21532133538727,96.88864841831297,-42.92455591826405,-9.390899993292333,D,16.02301968786211,0
Homosexual,Buddhist,White,Mexico,A,41.39214352613321,A,-32.06657379376736,68.35130690725731,151.62615627150888,-192.11696498571092,A,18.525782427138925,0
Other,Jewish,White,Brazil,B,88.82649535560654,D,-113.65938580568007,65.63902702354295,119.66496914060716,-35.596190659901026,D,-21.34425822347799,1
Homosexual,Buddhist,Asian,China,E,130.02441719947188,A,-161.5495112515414,67.94698378397503,97.55384129069694,44.61670015818884,C,64.9803666653222,1
Other,Christian,African American,Other,D,-82.52117702806832,E,-25.84384337830945,-184.50828731736132,-19.916828705226347,82.92608228229729,C,71.32961490456391,1
Bisexual,Buddhist,White,China,C,22.104273856980175,A,-81.34619934073885,-75.33281510842443,-64.61075824986621,-51.18191760231304,C,100.82701850010851,0
Homosexual,Other,Hispanic,Mexico,E,-68.97734677093027,A,-8.324808466192358,130.63504097492262,-61.404477350750966,-42.411493339312514,D,36.95328233567008,1
Bisexual,Hindu,Asian,Germany,E,39.005258161458485,D,93.8880916182356,76.68311241980666,-11.409309064914735,65.22516302325668,A,-111.80385148615015,0
Heterosexual,Hindu,Hispanic,India,B,-40.83613399085298,E,85.67875195198454,-59.11535540981523,-182.25748269312024,46.84278997021683,E,-27.573009464229177,0
Homosexual,Hindu,African American,India,C,-196.43310138433162,A,34.532618802861634,20.787034249562016,79.47274048140245,1.737188413758535,E,-33.576167271681726,0
Bisexual,Buddhist,White,Germany,B,-91.33118912466199,A,7.0609596874654,186.89427519356246,-72.57442157954182,30.9281342519857,A,83.01500124363609,1
Homosexual,Jewish,Black,Germany,A,-5.524766919363116,A,-83.21213916188609,29.000336718278025,327.586661039797,-85.5428526165658,B,-23.36322151233581,0
Heterosexual,Buddhist,Asian,Mexico,E,19.76256340964797,E,-8.60190825291778,77.10079813289057,31.42920242480811,123.58490739897319,C,51.76493190048224,1
Other,Other,Black,US,A,102.90000812228142,B,99.4585143193389,-17.49216775470029,-204.625457033438,146.73893471831988,A,-176.58074295917197,0
Other,Buddhist,Asian,China,B,-3.1951406422170474,C,-135.92637236712656,77.2768807658885,-116.43988653203385,-145.18141098295774,E,-17.821866980269153,1
Other,Muslim,Black,Mexico,A,124.42686000980456,A,203.4698891859109,72.49603747249989,89.981317441633,-229.60376260712434,C,-18.45702638348895,0
Other,Christian,White,India,B,135.47228265694525,A,-69.05799600320164,36.68128896954424,-161.39389193929247,46.345977251998185,E,-46.97239163738926,1
Bisexual,Jewish,Black,Mexico,B,104.21862030487313,C,-99.8701495018607,30.032517142355502,-135.49122569988126,16.863514598297556,C,57.88694137544992,0
Other,Muslim,Hispanic,US,C,-144.080122099578,B,-67.30791656879192,37.05195017033845,8.140618623748091,-101.47111944827176,A,-185.35142138806506,1
Homosexual,None,Black,India,A,-123.87803105670831,E,15.173076131114877,42.45891397075861,93.223372805179,82.72706856416218,D,159.37377884598894,0
