AgeGroup,genero,sexuality,age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
65+,Female,Bisexual,35,21.86243319695328,-136.58809870338058,D,D,A,-199.1277771356433,E,-18.381585024224982,D,-22.718143721217253,D,E,-38.03410221315753,D,B,B,-10.161874993588146,0
18-25,Non-binary,Heterosexual,22,225.58045686773465,256.6222090659372,B,C,E,44.42918027115944,C,-132.7546622373294,B,-34.20909896811292,C,E,157.524981266449,B,B,A,-71.10924484967103,0
18-25,M,Other,55,-133.02961377723338,181.48200452821595,B,C,B,-177.5066718212347,C,-168.27716354820072,D,100.84210571942415,B,C,-109.95412340550472,A,D,E,90.36398546644875,0
36-50,Other,Heterosexual,73,123.41962295722213,-113.72926778718393,B,D,A,38.67213557347695,C,114.94673362569763,E,144.61086521675855,C,E,160.85493450674076,C,B,C,-102.33967498221533,0
26-35,Male,Heterosexual,21,-90.9898557489432,-25.621087739285304,B,B,C,-6.153097230235679,A,-131.24180833681487,A,-84.14432138298598,A,B,-51.58831887310165,B,E,C,-88.32530929714619,1
18-25,Male,Heterosexual,61,11.670331549175595,-67.04829836958798,D,C,D,82.25946811800777,D,-143.22752327597686,E,-19.309366014231742,D,D,40.17278862927585,C,E,C,10.37647807800072,1
65+,Female,Bisexual,25,66.1531418098048,-30.513824828271908,D,C,E,41.13866658942804,A,-123.49300234692151,E,-18.076702893676106,D,C,126.02791291455885,D,D,D,107.81323410872908,0
36-50,Female,Other,28,12.13429783818102,-18.85690081023475,E,A,B,213.77025174826437,A,197.2683407901617,B,-56.9765577985291,D,D,-117.42728544918654,B,B,E,46.2612224768896,0
36-50,Non-binary,Homosexual,51,-108.9433699343503,-136.76600319278435,A,C,B,59.98281317665861,E,110.99727436836841,B,6.231081262070303,C,D,0.5419022613521425,B,D,E,-141.04689238146,1
51-65,Male,Heterosexual,74,-132.378001129243,-184.40561377238802,A,A,C,17.747727859903545,E,-13.30888093404532,A,-13.307131055188776,C,D,103.37307724461428,B,A,E,-154.27795813014149,0
36-50,M,Homosexual,79,31.792564603093243,-192.64984102525656,C,D,A,-180.8259075079365,C,-136.53505074685114,E,-18.731402128352244,C,D,100.84269651552091,B,D,D,-7.3696110188194535,1
18-25,F,Homosexual,59,170.03656058631472,2.845658140354292,B,A,C,3.5792782353442467,E,-125.58426637722178,D,22.03150442065115,C,A,-41.450630366733435,E,A,E,-36.24760363564674,0
65+,F,Homosexual,78,136.1467282514164,-138.24251485618913,C,C,D,-66.65836737355444,C,156.5936620996271,C,-52.51043243875768,B,E,190.30872178101777,E,C,E,-100.00157031873371,1
36-50,F,Homosexual,42,9.835682675379765,-18.720315789572073,A,C,A,-18.507644996745753,D,7.983771408283818,E,-185.0451389426689,D,C,-83.88865015780723,D,B,B,8.685191410880982,0
51-65,F,Other,18,-119.96410774251875,-45.78695295938442,B,B,C,-69.22076203055187,D,103.16703310381004,E,78.62889698617911,C,E,-32.881112611361345,E,B,A,12.707253017185947,1
36-50,F,Homosexual,29,-13.06549150753907,-104.93570001199568,A,C,B,5.42560323717746,C,-41.77214970690407,B,69.88869497232606,E,C,21.07282930258026,C,E,D,-16.06110090459453,0
18-25,M,Bisexual,38,-58.302204762576125,-71.36801411333748,C,B,E,-134.86889967433,B,-25.171360662596058,A,98.23776036296364,B,B,26.371896802418732,D,D,C,-0.7595675062674279,1
65+,F,Homosexual,38,59.615924830203696,80.09629447774033,C,D,D,-26.71723305251611,A,-128.85314326895232,B,15.450512879022881,B,C,-103.69959416274892,A,D,B,-107.7669474876799,0
36-50,M,Homosexual,40,-56.96806857761002,45.074614667442965,A,E,B,56.94352139254947,D,98.82577350229755,D,66.48894984482357,E,A,68.52715006041255,D,D,A,79.24065760577805,0
18-25,Female,Heterosexual,62,121.82467318379433,105.4136016034618,D,A,D,-128.29305717996672,D,6.788062278148092,B,145.87064977267806,E,C,-25.351361238132707,D,D,D,52.82397485210167,0
36-50,Male,Bisexual,79,19.738927667971122,-148.22791341836324,B,B,C,-26.899501535288795,A,1.9260553340578448,C,-47.616269577138134,B,B,-46.378912842441494,C,B,E,-115.18597835364449,1
65+,F,Heterosexual,49,-9.002139927090367,-39.54741971937916,E,B,B,22.84437178282552,C,198.87696594451853,D,101.8569323507024,E,D,127.19907911166759,A,D,C,-19.979052240937378,0
65+,F,Homosexual,30,36.6601582793197,-92.58900671705358,C,E,B,2.6565128305014327,E,14.922747669250164,A,-38.87580371704255,B,B,-24.455940004313778,D,E,E,-64.74382369191542,1
36-50,Other,Homosexual,48,48.724310501317554,54.254452448203196,E,C,E,9.802251264944626,B,154.97297941152306,A,-34.98807863660034,C,D,-48.06804735790309,D,A,E,167.1193923405361,1
65+,Non-binary,Heterosexual,52,40.098682818774265,29.100357212581745,E,C,E,107.77581371807324,D,28.159695352873992,D,47.110769496785224,C,D,68.79439940685099,A,E,B,-90.43195373200209,0
51-65,F,Bisexual,23,-63.42968030268577,-46.83042814436345,B,E,B,-115.14361673471765,E,-54.612065470267844,D,226.86622860162058,B,E,103.04192626274495,D,A,C,-0.018459051626006993,0
18-25,Non-binary,Bisexual,42,-86.00645390201855,70.89566963904663,A,A,B,-108.99309371428913,B,109.87118699808045,D,46.23919296060845,B,A,-62.635931276288034,C,C,B,-38.27048344065299,0
18-25,Non-binary,Bisexual,62,-170.8636369568483,-86.66956838493634,C,D,A,-56.1057037315861,E,-99.58396877957654,A,26.90246120915679,C,A,53.6716105154956,D,C,E,58.992805164012694,1
65+,Other,Bisexual,74,53.90826888441711,-51.90333166073876,B,C,E,65.41923610440199,A,138.04636794532118,B,153.00731248553626,C,E,97.14039765149569,A,B,E,109.29293874695551,0
26-35,M,Heterosexual,68,27.48247640031301,83.42772088289713,E,C,B,-95.38391949472536,B,80.62422433714761,C,-94.99957703988515,A,A,28.164971300009007,D,C,A,-2.473258458950062,0
51-65,Other,Bisexual,21,145.14955577121015,-117.7948442232018,E,D,B,-48.6884200938195,E,-53.269391268587505,E,-29.946394333261882,E,B,50.5773743038473,D,A,A,30.007986524592933,0
18-25,Other,Other,57,11.056609277860266,23.04069766511385,A,C,D,16.627821712467142,A,1.320541340589506,C,-14.168222118205884,E,C,-125.46805538151213,E,C,C,45.54059153014052,0
65+,M,Other,73,40.204108803327266,-13.70172634932498,D,C,B,55.7198427401991,D,50.92981123368938,E,239.52612230040629,A,D,34.94060857962681,B,A,C,-182.47055809898126,0
65+,Male,Other,47,21.390083307343076,21.655120361800854,D,B,A,-7.877667964141612,B,102.07993675305791,D,-81.10685371898605,B,D,106.4785162175756,E,D,D,27.62914533241787,1
65+,Male,Other,77,-44.2613509681619,9.684350700003094,A,B,D,79.06087636714513,D,2.4020672530842697,D,-166.9051256227681,D,D,22.57558292722872,D,C,A,-7.802166171256017,1
51-65,Other,Homosexual,28,-49.266537890991394,61.72355378666796,A,A,E,176.47747945802325,B,107.491205586605,B,92.08339586003714,A,B,-19.922718921213388,C,C,B,122.0272814187052,0
26-35,Non-binary,Bisexual,79,54.349255846606034,-31.070248991587444,B,B,A,-3.3890812437286875,C,4.192496610814425,B,-13.324996007685815,D,E,101.52783017497309,B,B,A,-43.246299984568296,1
36-50,Other,Heterosexual,67,3.0310209186370147,115.9363067860863,E,E,E,10.058082650571007,A,-111.58003843535462,D,96.13028689453739,D,C,-92.02592058788704,D,E,A,22.788791845368742,1
51-65,Non-binary,Heterosexual,38,-82.46729729291725,-43.24626006093553,C,D,D,-57.096761350306416,D,52.29427094674606,C,-110.01016177346743,C,B,86.60120995466477,D,D,B,-5.123032914394505,1
26-35,F,Bisexual,63,4.378895759739424,27.951450938952355,C,E,B,-104.56707035522301,C,80.77577194155377,E,56.18727999682043,D,C,-173.1202265941079,D,A,C,-14.495957193602816,0
18-25,Male,Bisexual,67,70.86565399289225,0.17766905117890558,A,D,B,7.039165715925823,A,177.29709801564596,D,-65.93382658485808,E,E,-91.85134014259974,E,B,E,-88.26010922579394,1
65+,Other,Bisexual,70,-171.27619192018787,71.78744293938294,C,C,C,-26.7759916993257,D,46.8502263824437,A,-13.591894296877502,B,E,108.31950197932736,D,B,E,15.966872932730775,0
26-35,Female,Other,39,-186.17561674400403,84.5097530433664,B,A,B,-7.173100863039086,B,91.44264752107138,E,62.13902918860609,D,C,-51.91145512789753,D,A,E,-5.409680073282283,0
26-35,Other,Homosexual,38,153.28289123640624,-31.358802770234746,A,E,C,151.97977581376125,D,-49.58449095374153,C,107.78054222557556,A,C,40.10536192593331,C,B,C,54.25399197524497,1
36-50,Female,Heterosexual,58,7.971008439781125,25.812429926556845,E,B,E,-84.49844890129559,B,-17.919409248542124,A,-52.555906944933874,A,A,-79.39596920480167,D,A,A,36.93930711492236,1
26-35,Non-binary,Heterosexual,28,-53.6357152251122,143.24473771435763,B,D,B,88.62940639523053,E,-11.60520421818184,E,-74.22013372676606,B,A,-110.21157245233444,A,D,C,-15.644718979341793,0
65+,Male,Homosexual,58,81.83603281641145,-207.220010572635,A,C,D,38.15658242566422,D,19.5191659899565,B,157.25018533227927,D,E,62.183796700279125,B,D,E,-226.0930849140069,0
36-50,Female,Homosexual,43,48.74756967453985,82.88606337320536,A,C,C,92.0788060657487,D,-99.36564510780424,A,48.543065008331816,B,C,-107.08618662977341,C,B,A,-126.03090805546296,1
65+,Female,Bisexual,64,37.024193643062475,-18.237123794393657,A,E,A,-27.45851330089432,A,133.17293434485003,D,-69.79614960516928,B,C,-24.59513401307701,B,A,A,35.582629304769895,1
65+,Other,Heterosexual,74,-142.52771643929543,-65.60570877761045,E,A,C,29.82963880593783,D,-36.81727621762992,B,108.74903850038599,D,A,-174.24221362941682,C,D,D,112.01350594767965,0
51-65,Other,Other,43,22.092851619101292,-137.29143946260896,B,D,D,-24.181992004283114,A,-81.0445136894526,A,-150.19327745495215,C,A,-226.2475163633831,A,C,A,-58.462534114422624,0
36-50,Female,Heterosexual,54,51.963463972819135,-107.11531534950818,D,B,D,7.673293180966157,B,132.34322774953594,A,-121.71302238252402,B,E,145.997636698861,B,B,C,-219.02948635924525,1
26-35,Male,Heterosexual,69,12.27229617469026,-17.059146693067273,D,E,D,110.43094310089944,B,-93.40219452214252,B,-82.11309985604807,A,A,118.03053333846158,B,B,A,-182.93228654967064,0
36-50,M,Other,19,-45.12159976201338,39.21589792490974,B,E,A,87.7158555167997,E,112.70429162796809,C,24.70643052394068,D,D,2.6836121340360406,D,D,B,127.13349523675635,0
65+,Other,Heterosexual,43,145.905431115781,-166.54229880790044,B,A,C,-26.252191101625392,C,203.38438852105503,B,78.63303162470395,E,D,-9.36479418635366,A,A,C,-91.29568181410723,1
26-35,M,Other,62,-38.20897369590983,92.57437693884984,C,B,C,74.83602115780712,D,-22.380546070931942,E,-53.277762989919886,D,A,3.6596593306122074,C,D,C,53.34247633927826,0
26-35,Non-binary,Heterosexual,79,-127.58974174410423,-98.48911541124356,B,A,C,92.17490475093288,C,-120.70458606424042,D,11.93677699591008,C,C,12.127981903453664,D,E,C,-14.864228232830227,0
26-35,Female,Other,40,62.95030925025142,54.54587851458991,E,B,B,135.53622505017822,B,-85.38219728752345,E,26.61422863910031,A,B,105.58044781327803,D,C,E,67.95590138243142,1
36-50,Other,Heterosexual,76,-143.14893478073262,43.27055615022755,B,D,D,-40.871562238654874,E,76.07198431927957,E,-74.99866197351515,C,E,-57.56902925580951,D,A,B,150.60812262283983,0
36-50,Male,Homosexual,42,-79.21777288227983,82.31592596322174,A,B,C,-44.284388304721595,E,-73.93332912538925,A,14.81058485249441,A,E,90.68369406634356,A,C,B,-15.490762150042395,0
65+,Male,Bisexual,67,189.79642617583667,19.71976069644796,D,B,B,172.85449577781424,D,-62.869796006999564,A,41.4959708630007,A,B,-87.51369465460715,E,B,C,-68.3934604071602,1
51-65,Female,Homosexual,66,-202.4812959218138,50.597017053842244,E,C,B,81.76082045788812,A,-29.579973442523073,E,89.52420832312843,A,A,-58.62147668654224,A,A,E,61.504574812952406,1
36-50,Female,Homosexual,22,122.41188653553647,26.68193404204084,B,B,C,82.08649049024599,C,-165.82623174720362,A,179.88215371767737,B,E,208.2319150784079,B,E,B,-75.19812771615278,1
26-35,Non-binary,Heterosexual,66,-28.149565687642454,-217.401408205055,E,D,E,-54.94314694219803,A,-81.94520974515717,C,-60.340861772498414,B,A,60.64064739121903,D,B,C,76.06330224402718,0
18-25,Male,Bisexual,79,-33.48037896199092,-194.56612865992778,A,E,B,-39.71349991447582,B,23.667564304193125,C,116.94500451945578,D,D,-128.532886216717,E,A,D,86.89944844746749,1
26-35,Non-binary,Homosexual,39,-74.92223597257004,148.49654047793547,D,D,E,108.54151668604676,B,15.046150501933758,D,116.97825149887697,A,B,-107.52947985762748,E,A,A,-67.7149052388821,1
36-50,Female,Homosexual,32,-62.6358266133303,-45.47952662954853,C,B,A,25.06326403133957,B,17.51122667228667,A,187.10232925203553,B,D,-80.65473167910524,D,C,B,-171.7581396360127,0
65+,Female,Bisexual,50,52.123286675322376,174.01155448433835,E,D,B,55.38414541904082,D,-45.88191683497402,B,-18.665627736265073,B,E,38.830821297862336,E,B,D,-55.96574505413414,0
18-25,Female,Heterosexual,60,-25.274788888597378,52.99791889915244,B,A,E,139.52669911173547,E,57.20466251524893,C,112.34945250619708,A,B,84.20238206742718,A,C,A,27.45523326641097,1
51-65,Other,Heterosexual,42,187.552052482718,103.17589400023496,E,A,C,74.67213291583208,D,-23.0388316180784,D,-13.37770732618632,B,E,46.16303600520721,A,B,B,134.22867100255155,0
65+,M,Homosexual,58,146.8612554819532,74.39471210683972,D,A,D,258.68170334342943,A,73.85066760722563,C,108.74857264642293,E,D,168.92479933299393,C,B,C,-128.8432490942082,0
65+,Non-binary,Other,18,156.29066717735748,46.76058176934488,C,D,B,-19.979812742807496,A,98.68248382848836,C,-64.9743320994992,A,C,110.49646326617741,D,A,E,120.8342533447845,0
51-65,M,Heterosexual,46,23.3916781051324,-121.09476585218219,B,A,A,-27.251402216847335,A,-24.92995837669255,E,-13.413804976729285,D,D,-144.23650781621348,B,C,E,30.93428124478174,1
18-25,M,Bisexual,73,-179.299650549366,-48.660950471575454,C,B,D,58.58891543647358,D,-127.03358287923487,E,-100.69525634784267,D,B,-9.246780882502346,C,D,B,-42.22014633072854,1
18-25,Female,Heterosexual,67,63.07093841493781,121.11252900127245,D,B,E,118.97311788985382,A,238.68986889786132,A,-110.87532564353569,D,C,-171.66903369896093,A,E,D,-123.32422144477022,1
26-35,Other,Other,28,-100.96709399397355,-43.22278337881664,C,A,A,-78.38777308954808,B,-200.50068668608222,B,-59.376731418968085,C,E,85.89425166807176,A,D,B,35.524980964132496,0
26-35,Female,Other,72,-59.382684494582925,121.90480191099782,B,D,A,80.32308560699911,E,-11.29494542461189,D,7.877921040373778,D,A,-19.687915517756657,C,E,D,-216.15901757331005,0
65+,Female,Heterosexual,58,-113.26386439810831,-66.37004404297561,E,E,C,-114.23277010419628,E,-44.53053596280001,E,-78.47002941611585,B,E,-41.98304471716418,C,A,E,36.24233605530003,1
51-65,F,Bisexual,24,114.80510989567938,-84.60422920375996,D,B,E,-6.900731807408403,A,-99.06092851850251,E,-44.2474548863211,B,E,39.40746055803476,B,E,D,79.71445830183133,1
36-50,Male,Homosexual,30,14.206764830515798,154.91082543222404,E,D,D,88.99272866683255,A,-30.98589607522172,C,21.268693254053932,A,A,-81.63716698455269,A,D,B,-68.48363781038395,1
26-35,Other,Bisexual,50,-2.1013630650997666,-133.74706815771873,B,B,C,-14.385625067591834,B,212.2073726470282,B,138.6458845649808,D,A,276.3073818194947,A,C,B,-74.36718145674087,1
18-25,M,Bisexual,32,-185.56716947215642,104.15417631561385,E,D,A,-12.671491694198645,A,-260.73676298417155,C,-7.749569798035492,C,C,-17.196241598583313,B,D,A,-52.21674432879573,0
26-35,Male,Heterosexual,53,-92.11478458563988,-16.37973037126291,B,D,D,-138.19027952489228,A,6.210333072153879,D,139.87877099414015,D,C,135.13748425483158,C,E,C,-14.731638766286235,0
51-65,Male,Heterosexual,62,-17.1699749226889,41.3532670463907,B,C,D,58.43540493003655,A,-91.01722881941707,B,-10.036040053714308,D,C,-118.11486187428378,E,B,E,-13.270544046000499,0
36-50,Other,Heterosexual,38,74.8030543915771,90.04112727860687,B,A,E,-76.7245655761929,A,7.434166159490147,C,-41.00799204885791,B,E,7.629018607824137,D,B,C,-19.477493715677497,0
51-65,M,Bisexual,19,6.940112257654202,-142.52883748973028,B,B,E,-103.53621943603513,B,-103.61270045724962,A,50.37012375901357,C,A,27.955273020908418,E,C,D,-42.963857764199574,0
51-65,F,Other,52,124.99714461021742,-136.14346964146853,E,E,D,25.728381985215144,B,51.986760332377976,A,-11.035616652367647,A,B,5.207951153010406,C,C,B,74.24844222013184,1
51-65,M,Other,43,-74.42973324670209,-43.92891294808162,A,E,D,-84.55309746996255,E,-103.50300546352824,D,-73.30732075238043,E,E,-6.929935522636786,A,D,D,-13.377669016228202,0
65+,Female,Other,47,-270.1816413777278,65.26368063969554,A,C,C,-59.82562949377108,D,163.37070354245512,C,-21.719740840874845,C,C,206.576056121904,E,A,C,-10.044371915807542,1
36-50,Other,Other,35,-54.794098456256144,168.27316127506285,C,E,E,152.54162809761834,B,-13.770250283322685,A,0.2517272111737998,C,B,-35.464768960571206,A,C,B,139.86764261973047,0
51-65,Female,Heterosexual,26,73.35775864790368,-36.01988145726027,B,E,B,-64.61978138287596,C,-2.100429713190066,D,1.884817247349467,A,E,-26.839347381014704,A,E,E,188.83238559161603,0
36-50,F,Heterosexual,57,247.42334853786113,112.89988218534339,B,C,D,-89.07986621013207,A,42.50154040823503,D,32.726201742745744,D,B,122.50470920382188,E,C,C,-36.04549718583509,1
51-65,Other,Other,50,61.642659410778265,31.926804721856193,A,D,C,41.6307979643216,B,-154.38088835205272,E,96.95269733015536,B,A,9.809430569509164,C,C,E,-58.22826327473292,0
18-25,Female,Bisexual,56,120.41234711954736,-36.07031418863835,B,D,D,-59.371964475953845,C,59.02689386547456,A,153.8543425733078,C,A,108.13676764390951,B,B,B,28.647610559886655,0
36-50,Other,Other,60,-104.79642560248253,114.54394283450513,E,C,E,-7.243098657327842,A,-109.79732355902121,E,161.66764629876675,E,A,-22.348846386446343,C,A,D,92.16216897932426,1
26-35,M,Bisexual,79,203.71229487152016,-28.035894223363805,B,E,C,5.2650685205003125,D,78.8235909351793,B,-51.33976631319322,C,C,130.48877404783397,D,A,D,3.362074865721597,1
18-25,Other,Homosexual,54,11.889099996775082,-62.690228037999304,D,C,D,-39.186789470618,C,-99.9568019945152,B,-90.37492347667808,B,B,54.870098006136644,B,E,B,-30.213936165064652,1
26-35,Non-binary,Other,54,185.06726293348922,3.990158112136266,A,E,B,0.8123042576554144,D,83.13053928443188,A,-113.76333077659118,B,D,-84.97273879694183,B,D,C,-34.37487894722689,1
18-25,Male,Bisexual,69,35.01836720102161,-17.424546453013438,A,B,D,110.87494558833562,B,-134.79487191547847,A,-118.93669075966939,B,A,8.54387703903052,B,C,A,-227.98128018821626,0
51-65,Male,Homosexual,69,196.17328901986048,1.5820867081591823,E,C,B,3.9848748231807876,E,-7.209044298208091,B,129.02506797952807,E,D,33.318979623358324,D,C,D,96.59068916333015,0
51-65,Non-binary,Bisexual,45,-238.03949007772883,18.903704497996618,D,E,D,130.87974707570498,A,51.95435710461523,B,78.86520402570811,C,E,10.432743169961082,D,A,B,-101.34852948865753,1
36-50,M,Homosexual,32,10.178378857047575,28.49220783638362,A,A,B,248.02584608297465,C,-62.50752111971018,B,41.806247626675784,E,A,-137.63237662066985,C,C,B,99.99909178275131,1
51-65,Non-binary,Homosexual,74,194.33582340025353,-26.96996267880249,B,A,D,73.67119482106507,C,-91.8466936672192,B,16.388181013461036,D,E,63.87937806690758,C,B,C,-22.316557155488024,0
65+,Other,Other,37,-4.704644044632126,-48.63960812904081,E,C,C,121.061705040249,E,115.11175521891926,D,-210.85721665597438,D,C,-172.23594270492265,B,A,C,-46.752615035026956,0
51-65,Male,Homosexual,24,-68.81398597635011,-146.9903104097701,D,A,D,23.59460686320492,E,250.22008016783607,D,-79.30645246566385,A,E,159.8512928934285,E,D,B,61.75689867220361,0
36-50,M,Homosexual,43,83.13339909238906,-68.21675431699722,B,E,B,-38.570821359659725,B,16.69923745419435,E,-23.768999418620794,B,B,128.10577892377836,E,E,D,148.62692104794723,1
18-25,F,Other,79,78.59975051309539,-69.40384947606493,C,D,C,153.935107470355,D,125.93513755202723,A,115.34275154872553,D,C,-75.13018213463906,A,D,E,111.19164612493759,0
65+,M,Bisexual,22,-265.1716036344005,30.067447151193548,C,D,A,43.01702014082577,A,156.6239023668139,A,-64.63735590935838,B,C,58.908991735207074,E,B,E,-18.514688039491762,1
51-65,Male,Heterosexual,77,-48.90718322682436,-301.6702017585963,D,B,E,50.004906327860745,A,-18.888128036570755,B,-5.5546012695902744,B,A,-180.7185725208878,E,C,B,-48.259560594094715,1
