married,military,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Divorced,Yes,Male,B,55.036738440538024,115.77867623355363,B,-111.56005021406517,-28.857891144355552,-53.57777020742258,-90.0010744236081,140.22590963564355,0
Single,Veteran,M,C,99.66519673166118,-8.610212664143724,A,128.59000235330328,-113.07118666615392,54.6826261138171,78.75862773171187,65.56260168648006,1
Married,Yes,Other,E,257.3482446856907,-2.44590520483943,E,-63.60965323928613,11.32439492537272,119.56957412849975,-44.61911251516419,6.158923837707532,1
Widowed,Veteran,M,B,-62.92739351348019,-92.60513920925393,E,14.40314840765327,-4.254905256379539,-116.66372570804062,-0.6228889055775138,-139.18993654091076,0
Divorced,Yes,Male,B,-86.76626208635564,-8.850212675181995,A,-11.255445470792983,86.2284100088968,-138.94654448401826,55.53220885539395,-19.19029635865553,1
Married,Yes,Other,E,-35.53322898568963,30.3492478765144,E,159.90734072609115,93.96334021304285,104.7416488024592,66.858530322342,79.80945145563264,0
Married,Yes,Female,D,-12.453847377180049,66.51479774562586,D,15.45902514054367,-141.11901697116497,-148.92011799089087,-92.25122850870957,81.79174343185967,0
Divorced,Veteran,Other,D,-74.1833322496447,146.62181955834973,D,74.82820814185823,-68.27720841069099,-55.69555163072785,86.7590815987582,30.729051886224866,1
Married,Yes,Male,A,173.74524043504024,43.83397586097792,D,188.40840073760302,-12.313375431903914,40.201085260051194,24.012703979681145,122.11535202193528,0
Divorced,Non-Veteran,Female,E,49.923060750127085,125.68699949387646,B,14.504601497730278,-120.14732265729893,-89.5681498403695,87.76509492194774,-35.1187369413047,1
Divorced,No,M,E,-86.64906322203737,-179.51524493494202,C,-124.85286337646117,203.44211819742983,43.0372875289625,-30.435990259230504,-236.5659733420705,1
Married,Yes,F,D,-15.219005722210596,-51.670445373352734,A,-106.71786422761878,62.24261236552302,80.43481291408608,206.3807587761905,-153.68986613858254,1
Divorced,No,Non-binary,D,78.97305930705753,-53.35979300037859,A,8.192752638184448,30.43642397079286,85.28563625386627,194.75086549947787,83.95190960740351,1
Married,Non-Veteran,F,B,-44.94077796710367,-96.35051186872508,E,55.21436143667876,18.212351797185047,23.80037501005449,215.37102025235657,-29.33940497292787,0
Married,No,Male,C,12.988278629266139,131.5157885347219,C,111.8233305727645,-27.87439185595516,-188.78916493680686,-36.33481394191229,-45.78913080208578,0
Married,Non-Veteran,F,B,-26.921306810309115,-3.658826051251561,D,66.45028167221841,-73.57280090187184,-45.81520734369827,188.68817631444043,-36.76033747067591,1
Divorced,Yes,Other,C,221.6997855811121,56.9277701501172,B,135.7467994230116,205.06518206352317,-18.89755035561448,66.79294209486349,-64.48766180927674,0
Single,Non-Veteran,F,A,-82.66264955523339,-0.1101914012011519,D,-99.06178768300309,-129.35787122640437,170.14440167048477,50.40142259829218,158.9549306647063,0
Married,Non-Veteran,M,D,-84.63766646485861,-108.32453262560348,A,-64.02521449939917,-70.96314835699616,-31.578805346251265,18.79581535886068,-21.847844309202433,0
Widowed,No,M,C,-55.91998870387811,-256.5934239881343,B,78.56157389546456,-67.43185985636792,46.68926793230536,172.25359065109797,-31.458729081392107,0
Single,Non-Veteran,Male,C,-26.422472455581264,50.743495429522554,E,-47.53054803172286,-26.47026431639283,47.84094702109736,-72.59083276171025,58.1981936452587,1
Single,Yes,Non-binary,D,-4.296346732521602,-92.83336708214497,D,-1.2494792913480197,-65.38347002348566,-42.63655399585947,59.73523899853214,-126.77347509982557,1
Married,Non-Veteran,M,A,51.46132691162929,-94.50299397640588,C,81.93148113354712,44.421663408035876,-4.676656739617523,138.33492814838016,30.46494274760941,0
Widowed,No,Male,A,90.48628173966448,-103.83700806388853,D,-250.75925226745372,144.6202388727628,103.47107254113912,-115.8948105568617,-83.92418362375193,1
Widowed,Yes,M,B,55.929043089191566,114.70741185098909,E,61.658805522722524,91.0389751848719,105.48525370949282,-101.97051455661999,13.411553839516218,1
Divorced,No,F,B,12.826828901687875,-20.79712272223467,C,-191.99358903488854,47.878767132927216,13.101871939591547,-34.737141954127445,-22.98048052436817,0
Divorced,Veteran,F,A,109.4357288304434,96.4212515972196,D,129.22991683874537,70.98672696929953,45.19901508214554,-35.36234812786015,42.682584160494315,0
Single,Yes,Non-binary,A,-103.04819974982513,-45.062569145981946,A,66.93751959830698,193.5662535717205,106.3736574778426,228.3101452954305,-161.44022730824622,1
Married,Yes,F,D,106.57523950814569,139.45741478161665,B,102.27631197550147,4.835779083960447,16.336320331203535,-13.344630221015336,42.12733593152231,1
Married,Non-Veteran,Male,C,-167.99675672934455,-72.50832759613274,D,14.781302180254563,60.38686714166456,-75.80577267132426,-14.212314087886988,57.937041583075676,0
Widowed,No,Male,D,41.6539774705107,-21.287004476692715,B,-20.479825291924154,-137.15561419269596,-98.2719371864478,28.823486529027146,-15.125108976530575,1
Divorced,Non-Veteran,Non-binary,E,230.2950061035455,123.46300478808602,A,31.832573312486247,-127.59847797337088,43.21701797622157,-60.05413712477584,-17.990639315360585,1
Married,Yes,Male,C,28.342848444230174,-123.04085333297692,D,50.760085131997315,127.11719129081287,-63.302968223098446,-73.50040592228684,-22.39220731542363,1
Divorced,Yes,Non-binary,D,-38.43041357225464,-32.73838694407416,D,-88.5468370519063,-45.45148899120676,74.83591216942726,-32.690771742112155,79.78070528578372,1
Widowed,No,Non-binary,C,-111.33232668850238,34.40994891183768,E,-9.41361981147177,6.723382993299372,89.17388823047683,-126.43019570625309,5.85559411354378,1
Married,Non-Veteran,Non-binary,D,25.833614850664315,65.84954358517605,C,-96.28425999622782,-109.61158862250923,-60.15513763471765,38.20109904536533,1.7449089525120354,1
Single,Yes,Other,D,98.11691649986503,-28.279266718375602,D,125.11082098911355,45.675339553763756,44.00537060443768,-28.922100639248942,-32.58912767213335,0
Widowed,Veteran,Male,D,21.003196803769857,-9.906444838414416,A,-83.15685982511006,-79.11464864553318,44.40110847255255,167.5475439940323,100.11139553528035,1
Single,Yes,Male,A,-189.40598012524953,-1.6408981441799724,D,74.3548539582106,-2.9868506157761447,271.4559509968893,-99.60276258799311,-116.9783108544814,1
Divorced,No,Non-binary,A,39.549975528252325,-15.034672693035589,E,-20.848205042500663,88.31342783834599,-92.23691643960883,-239.5428554163109,88.8472687696319,1
Single,Non-Veteran,Non-binary,E,-127.98715230631234,41.62980112433207,A,54.58811782368501,50.20260675405991,105.51745399662184,-20.055467323906715,83.15495490317825,1
Married,Yes,Male,E,-57.44785978297035,-73.4312924909906,D,191.06035776839443,-22.710762508817883,99.0737132108802,-152.73982430366914,-21.7603424531459,1
Single,Non-Veteran,M,E,98.08183683678952,41.04997962091202,A,6.379313551097687,-118.32481207477798,88.27052977128844,86.53091158770194,81.74481604774022,0
Divorced,Yes,Male,B,3.4470871629923785,-57.41862075204524,E,103.88778457727746,-30.219081044534217,258.14081431405833,31.73376629237527,-175.32904117612358,0
Divorced,No,Female,C,145.44642462175003,70.80965535164138,C,-69.85860215077886,-16.378610607373908,-38.43540232836805,-32.18644402216297,-0.10527328721157392,0
Divorced,Yes,Male,C,138.29293811052037,138.36003739984838,E,22.701190411126642,-48.70558308824186,-101.45036885866294,-166.413816477519,-5.380496122300515,1
Widowed,Yes,M,D,-2.0732922519266204,76.70550862103536,B,185.2126717661507,55.76810270488036,16.866881993788336,-132.22310724713665,-87.8365420766387,1
Divorced,Non-Veteran,Other,D,-12.749697572944333,169.4387703570847,D,-105.96151651354404,49.66036950020165,30.176829077425772,75.01043874606428,-27.860619610184678,1
Divorced,No,F,E,-164.63406862405947,-39.64585300261862,C,-203.38240444951526,-10.010287566014334,-139.6135823428721,53.84485033377119,121.81661284305507,1
Widowed,Yes,Non-binary,E,-86.6262665545373,-67.04676419471596,B,-10.633154869882487,120.25066889135074,104.69564163223428,-131.2654055775738,-138.8946873823877,0
Widowed,Yes,F,E,54.5925278181243,-46.25009283671242,B,-86.49652460806747,7.6273228395955766,132.67063978743164,-0.013140543688971811,-27.5781756981251,0
Widowed,No,Male,D,-3.0612925956374237,215.89020147563164,E,53.88889013439767,26.5643057586192,95.19190167352502,-39.70642910145761,-91.10408180287311,0
Married,Veteran,Non-binary,E,167.85977071310586,-106.3845227872905,A,11.19735763113722,69.84713107294908,-186.36336957287403,-47.16131455329326,67.62649898389232,0
Single,Yes,Male,B,20.683813265162996,-20.27425591673714,C,-17.134777926220305,9.108155643498108,78.4200985872618,-15.820425884562395,108.64126921035748,0
Married,No,F,D,-75.12862875664756,53.53970716662511,E,21.139576046015474,-60.72069160658942,4.714451636885001,16.95544429893053,-65.8614074171618,1
Married,Yes,Other,C,-191.47395620831787,-119.35162876837428,D,-2.6249085442536164,-104.2437885832781,-228.3090171592082,-7.45326093158655,25.441502286787642,0
Divorced,Yes,Male,A,-53.03644752325,-21.823449700865876,E,164.79044556718029,-85.5942552379598,230.50916340760682,9.551435468522426,28.05690420440709,0
Single,No,Male,E,-93.73823633310758,163.05786459160794,E,101.63231190798538,175.8933488537527,95.69856168589055,-43.8740097415018,131.9481785162478,1
Divorced,Yes,M,C,-41.639175878267274,-37.54986973451088,D,76.7713901633541,-65.35912763360719,45.28069297234288,-20.968619066352826,49.74988970391123,0
Divorced,Yes,F,E,73.14646771438919,151.62968894856675,B,57.17657354883999,-83.48186476882084,-1.9784474164063233,-17.189179578092965,-92.81535003578149,0
Married,Veteran,Female,C,2.8327380748128954,11.29951117243232,D,-174.60634796259347,-141.69027442937866,195.00030809191767,-26.748628587004262,96.28963786607562,0
Single,Yes,Non-binary,E,152.80319880105978,170.15975578079545,C,-12.025453984084656,-48.30723165558487,19.745538640352827,-51.62051405438686,2.9670273873599213,0
Married,No,Female,B,93.21990709944419,-97.26623438318714,E,74.0548197167354,-68.23632746742881,32.346711105717404,-136.4654661716032,143.55651552823076,1
Single,No,M,E,100.32667023881143,3.9061146995301397,B,68.11597162834357,12.814899407640926,-138.47318645709885,-77.20940191201963,-65.65375368300349,1
Widowed,Yes,F,D,-26.270635759054155,18.6392136672249,D,49.26803187954854,173.7365743470729,-201.33232725871645,-81.60192657988115,65.57136460273932,0
Married,Non-Veteran,Other,A,-5.191605028024975,62.88354369027951,C,24.373108735899006,-78.43377892775878,-56.16082848669548,109.75385329237606,144.10778386066815,1
Married,No,Other,E,45.59978809045964,-112.97754399946113,D,64.75660809511842,-125.58065323750785,42.74638372693556,31.67636176304377,123.615886825556,1
Married,No,F,A,-22.854375491108645,-92.78193091594305,B,19.962805012875336,192.5192370279661,126.62353230096532,-29.89824674549571,-52.86292346652459,0
Divorced,Yes,F,C,94.4357728947478,84.71529233173155,A,-6.996728716829677,-153.31710955554692,36.60647697513249,121.89658900519535,-69.94098931588061,1
Divorced,Non-Veteran,Male,A,40.3648370238117,-54.10231809782531,D,-52.83459309767462,-8.30890788737981,89.12340725266301,291.4634732013453,15.971423096324052,0
Divorced,No,Non-binary,C,74.40987381756754,16.47297499271727,E,-61.985126885045204,29.64763664918848,12.365220066551778,130.6789987959344,-70.01860076130401,0
Single,No,Female,E,-268.8960444078142,5.543034195039001,B,3.2370990853509287,48.86325577594225,-50.49236067941282,-212.61714430831358,67.47775718994392,0
Single,Veteran,Male,A,11.160455442674493,93.60011634025602,A,-64.75177128249456,49.38607536258287,-207.43322712505332,20.594665472916684,-26.27218954190379,1
Married,Yes,Non-binary,B,50.001233937801196,4.0669344875021824,A,-177.25644691552614,109.49857506959427,17.019501023686665,164.06562062034251,33.69297788330598,1
Single,No,Male,B,35.89272255053327,-222.1935690548973,C,79.73265547337273,-105.3489149276388,44.686523364203,79.74599753623455,126.14799914478631,0
Single,Veteran,Non-binary,C,-48.550356273949674,41.460230863082174,E,-104.24851253733947,30.795655567693508,-108.20983154273391,172.6407733980578,-28.400442437184214,0
Widowed,Non-Veteran,Female,E,48.5120243301383,-7.240683354811295,C,-81.1636866771925,-19.273433620935563,81.99440632191948,94.4601448860989,-158.08878186877473,0
Divorced,Veteran,Female,C,11.451061799209974,103.94304726355395,D,61.81334838824382,-18.86450686343706,-114.86022367080935,111.32194044391727,83.1445391281594,1
Divorced,Yes,Non-binary,A,7.513040658404245,183.15012739532673,D,-99.23069238030088,-119.746122686557,116.38172101345951,53.74763708121346,-73.10360434568524,1
Widowed,Veteran,Female,C,-54.61042383519191,42.21089012968591,C,-12.400103267072325,-139.40573797547293,-5.284729870050566,21.522451570848304,-37.85042008187547,1
Single,Yes,Non-binary,D,-62.27498564233051,185.42245529678044,B,-46.2810570513186,-11.221766430226547,6.030881645715107,164.060881872479,-130.0816887253545,1
Single,No,Female,C,-112.89920693711349,144.9054507148406,A,-50.32210675355691,26.97942995108398,-182.78700658834595,-44.604810240029764,-43.17483950731376,0
Married,No,F,B,68.19594907802022,-22.07735780250689,B,213.34156390362162,160.50776193088194,-23.15967751688815,-19.032542336416775,317.1902393249938,0
Single,Non-Veteran,Non-binary,A,-22.66114220979143,129.98545212033338,A,17.359908010918094,173.737869420254,-132.27097004756695,-144.0230280277377,78.33879091622534,0
Divorced,Non-Veteran,Female,E,112.65638538223435,130.30561772942713,E,-271.04223953999866,-77.32269570849684,213.91140026984564,78.79586638190784,62.70933943241273,1
Married,No,F,C,-108.36855423545563,110.22509554170901,A,124.63341250749158,20.723141553986697,-31.80141396811496,13.045837792538602,-35.5993291496304,0
Married,Yes,Other,A,-150.0574382024783,-17.753874768370746,B,18.87252812297068,24.633469394566323,31.124203929101093,70.86947274346171,131.8669772191818,0
Married,Yes,F,B,19.33263691969948,26.644000430943827,B,-83.16223598187128,172.0174198296364,-38.13628190994227,-76.15609108835842,6.647093101102479,1
Single,Non-Veteran,Other,C,-144.04642976605854,81.90062020638635,A,121.65573361035467,-87.80158532963566,-37.88259242299547,-89.5287861910256,119.66798662932278,1
Single,No,Other,C,-67.0767170654128,179.64174128715945,A,149.96775511934715,56.86182451816476,157.90801899795485,47.10849862417979,-13.83164702894819,1
Single,Veteran,F,B,-34.15329778181559,-68.83699466523187,B,182.94153209158887,90.55693258782763,-116.04223957022299,-109.6918737561281,24.661249754301306,1
Single,Non-Veteran,Non-binary,E,28.92811194136816,-95.70759093826167,B,110.7202186819019,120.58528214972235,-36.44558394456167,-122.25931599942692,-5.976112936398837,1
Single,No,M,E,114.80501259854428,134.34440838662908,B,138.44577371504246,4.001496320263518,-2.205009677511842,27.226035008646132,-137.7916958058219,0
Widowed,Non-Veteran,Female,C,76.83557442845114,-3.883697608927562,C,-38.81339166802552,2.372814436881474,-54.14539091059092,-70.06687157044246,-97.87710253188615,0
Divorced,No,Non-binary,C,37.68376246448321,-79.30141393480338,A,59.184381416422106,76.41583865423054,-7.254350561652856,-49.558048516954415,-96.26946467088474,0
Divorced,Non-Veteran,Male,E,203.00679706304373,-86.40867045008956,A,32.35317456634135,22.06421615276105,-88.447380542517,42.94148700508112,-39.54225359284289,0
Divorced,No,F,E,60.23785857134519,-31.665242010233257,C,24.66811247020387,33.43673239335585,-92.2188300657491,-141.9663494982339,-61.624152041621684,0
Married,No,Other,A,-169.12938909225258,94.01551470222066,C,33.81574129465522,-47.10294694252179,19.753206084671803,3.3507595824348266,135.9043419499549,0
Single,Yes,Female,A,137.35029839070984,-36.406870948138554,A,18.98615619685302,-22.996901342553457,-9.491409144341072,24.676126145670263,-111.90173592454198,1
Single,Non-Veteran,Other,D,-70.05249287956505,-111.78726055715715,A,151.50205677970948,-169.20416660148663,-198.96218107871076,90.99586830272766,69.74471032179103,1
Widowed,Non-Veteran,Male,B,140.73493051735292,236.67542377919432,E,56.54936872624364,94.96573462810993,178.250698541408,26.24487007325984,30.971969514568443,0
Divorced,No,F,D,63.20903637382571,-125.85021441075399,A,-40.10933280001996,-24.567245690577593,37.18222590773073,88.29872369229149,3.7661169895790443,0
Married,Yes,Other,E,-12.072643469235143,3.287915056925749,B,-21.668714163059615,-103.33987268441798,-110.01158483751388,59.61387769866209,92.58108200105669,0
Single,Yes,F,A,157.3979852069682,-77.65938296339519,A,-16.489368583528456,-56.84061256115033,300.61896680972274,152.43784192517487,41.4412770165301,0
Married,No,Other,C,-278.95389140192697,35.48378383045354,A,-14.66419824376765,35.60190681949239,-66.58093613325906,-94.87727690613357,-17.490867129936806,0
Single,No,M,A,47.247146877476084,44.58481965199969,B,-179.51151943696829,-38.46559472579605,-91.07052510259626,34.0914073830454,154.19400159887172,1
