SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Other,A,159.81668867251346,20.646118452687208,-28.311051299200233,A,B,142.29603991990885,E,B,44.54181127226578,0
Non-binary,E,-27.79481099793492,43.694051529518326,30.329718474609564,C,B,-58.125226018575525,B,A,-5.038272800748757,1
F,C,43.25884182235588,184.8157925997041,-18.18973601207014,E,E,182.25065795073695,A,E,60.317165590694664,0
Male,A,222.31865732124612,88.39639601838746,74.29243237052151,A,E,57.38537549863175,B,C,-294.9841942409423,1
Male,E,33.9169776702005,45.46786267167268,15.27811430870511,C,A,-62.10500731005028,B,C,195.66537404372713,1
Other,C,40.7998789874052,-17.74453161068589,100.43663511681547,C,E,-61.39725051932554,A,B,64.14404624721246,1
Female,C,-35.292212659923734,-120.93437508491658,31.68236219175266,D,D,-135.788866568308,D,B,-27.728182909990178,1
M,E,244.16826356410928,170.5833729052136,143.51701035988944,E,D,0.5474828036520111,E,A,-99.28936195456538,1
F,D,-11.360973962545518,4.914780267399813,-33.48744176104753,B,B,97.85048618418963,E,B,92.89806224212175,0
F,A,-5.104152003640054,58.338598089703375,-37.88964496172808,B,E,-79.52109231927554,B,D,52.84385903782191,1
Other,D,15.793395470791797,94.47601989872638,-188.64770538821506,E,A,39.219430455983655,E,C,22.543021512598113,1
Female,B,-94.14810705939813,-59.090402266506594,-133.12429104501499,A,D,29.915749520400503,B,C,106.5315692562268,1
Male,C,-3.1310035024904552,119.01588833821049,35.352968052246176,C,B,50.98541351811815,D,A,-103.53883098812389,1
F,A,45.88209728507997,117.19336206372554,-167.5763229689651,E,E,122.75733474581739,A,B,-168.41892549402084,0
Non-binary,E,225.21555321219765,22.628452302718127,-37.37692662388004,C,D,-58.037781381157586,B,E,37.32814392532541,0
M,E,-97.58141945497968,149.72972691435731,31.320970219276724,C,D,8.070893032529021,D,D,-6.31721285864752,1
F,B,-87.10319626894777,93.52769927799194,80.97197111238198,B,A,-90.61015255118733,B,C,-26.294199910560785,0
F,C,-56.00968451174777,62.27809302984273,43.953872047249305,C,D,-56.777047926609946,A,D,35.11681160640936,0
Female,B,-8.888027288067704,10.485005266390964,48.72325451505927,A,A,-182.78170092197757,C,E,-37.72505106445751,0
M,B,-181.84685065069436,-90.53260027693311,-136.7886701335336,A,B,73.86665119088644,E,B,83.23392633669226,1
Male,A,161.56678187137757,16.641035629375935,51.06843365616576,E,C,116.94377976167026,A,B,-192.06852011963292,1
F,E,69.078899634169,72.31344686448217,41.874949882469046,C,C,-95.26351850130524,C,A,133.8242874484063,0
F,C,-17.972452352277728,99.81802478756177,80.38073485330823,B,B,20.125706209834174,E,D,66.20229809993596,1
Female,C,87.36116574423306,102.38142020700485,-91.55217811901896,E,E,-23.153846597332233,E,B,35.330353279739164,0
Other,B,49.093604611559435,-32.440091544692436,-117.87198894469397,A,D,-20.259724316702236,E,E,-52.75599297846281,1
Other,C,90.41650081692762,-43.12952908142487,-20.875399476110015,E,A,9.53939040668685,E,A,186.58218008928185,0
Other,E,-140.54570287535003,-81.74936072832362,-254.671461759099,A,B,-111.84665844789731,C,D,34.97349839206079,0
M,B,77.14579601868927,22.00248745336831,8.775802970154722,A,B,142.7805808072142,D,C,-101.13197478939122,0
Male,C,18.984753979695366,213.05842658116356,4.711084797077913,E,E,44.3360064558884,C,C,57.93169426973758,1
F,D,-145.56350154209824,-134.57906084191777,69.12466293273191,D,A,63.302553866019466,B,A,132.17663398606902,1
Female,A,-48.5690780424585,-270.02899145947555,-46.049007132645755,C,D,-107.02847221208238,B,E,-59.53093999410899,0
Other,C,-119.08129441801685,12.238045666761147,-53.53190577025879,A,D,-168.22701522730094,C,D,189.35545111182518,0
Male,C,-140.33192254429343,130.30392262674994,-18.4322168465888,B,A,161.49778344676037,D,C,-31.254350316402864,1
Other,C,-3.3992874146034113,-148.2269976310868,4.01297304640185,C,B,16.086304683891406,B,A,155.8458638458416,0
Male,A,47.95116993800425,222.85937963109106,56.33987146094742,A,B,-50.33572393888218,B,A,59.461156415991034,1
Non-binary,E,69.03321832541728,-25.80934641331022,19.401137043489072,D,A,15.172905720963906,C,A,-163.72966699065,0
F,B,226.93644753879187,-60.97358271927445,-106.53398757620936,E,B,83.41954827178697,A,E,39.83518763181579,0
Non-binary,E,-14.813459418970531,-97.09950959694403,-64.68171552218737,E,A,-63.97837074679701,C,B,-17.286521044369284,1
Female,A,-22.39949151755352,43.11151521747019,22.05234350291153,C,E,-68.29375754464743,D,C,21.970448401979162,1
Male,C,60.538556050577085,7.066014913322132,30.70917283918958,B,D,92.19719571186052,C,D,-27.23760363630448,1
F,E,-90.7700003299235,152.88755175551933,-100.41130280805346,A,B,-43.308082409406104,D,E,138.61548306164772,0
Female,C,-67.91643179074549,42.929264042870265,38.12201457866127,C,B,-13.910594341478056,A,E,-15.638387920576175,1
F,A,172.57049077371244,181.55783811137246,-0.36779286062787514,A,E,133.8736375571829,D,E,101.12206831149122,0
Male,D,150.93658070819515,22.628703500942233,3.9493081428958234,A,E,-130.10133139185805,D,A,-37.631148008140705,0
Non-binary,E,91.60947355288354,-132.97310763181812,56.828201134365386,C,D,-129.7286725168584,D,E,29.454637642284236,0
Non-binary,E,-66.76066491831615,-114.81906291278992,41.533312631213995,C,B,-52.55431459231655,E,C,-83.60532986427978,1
Non-binary,B,45.99498232913545,17.054926151696296,-138.9522287500893,D,C,-121.37507168798172,C,E,-48.370633841227715,0
F,B,-47.559222919400014,-78.55097243819394,-23.476237416354078,B,B,113.9372355451054,C,A,-143.65203736519138,0
F,A,-42.19785848710075,237.55358370297822,125.46659609631443,C,A,-106.08787018697667,D,C,-128.94260396480416,1
M,A,85.29953801046761,79.68115054192258,110.66963478025112,B,A,57.2032554856751,B,E,11.292313555456639,0
Female,D,122.3970212238537,148.09970672417785,-236.5448791143536,B,E,-18.95161678453982,A,B,142.23620392939134,1
F,A,-73.46494347689791,-64.21283328760538,153.42296792088587,A,E,-171.79569703059653,C,C,-37.145099866411705,1
Female,D,0.7401092416583066,-111.98720248741245,138.42725357059572,C,D,-5.36126108112792,E,B,31.189330368868745,0
Male,D,90.62545675879751,-128.25607851433458,63.073992946166456,E,E,14.756675935752735,C,C,-141.2621905178416,1
Female,B,60.3000279289647,-137.71127180263042,3.8495739462072716,A,A,-155.6722449631643,A,B,-65.52814399156603,1
Other,A,-60.87459018541217,92.8759706404355,-140.70218794991237,E,D,-71.87851512260579,E,B,38.37613226891357,0
Non-binary,D,19.77672181550009,-22.916427560954478,-107.69483439708216,A,C,-126.95183525773663,B,D,-43.333737534077855,1
Other,D,227.53312621993035,-52.41109545139258,-58.34423460243521,B,A,-7.997723175720604,D,B,35.21153935829384,1
Non-binary,C,-21.25100665788222,31.77976568211955,-0.1415388709047494,E,C,78.51475300175872,D,A,-125.07034463787052,0
F,B,-29.80603120343264,21.89979114993621,-68.47626670957658,E,E,-32.1914971497092,E,D,-50.74994510707748,0
M,C,130.3137620031733,-191.40457133868148,99.09778885085342,E,C,-30.829600969282072,B,C,79.8583346288319,1
M,D,73.49554731866897,57.727419926087165,160.05092477688393,B,D,-95.09995513330672,E,D,105.81177339968883,1
M,B,190.71274481342795,40.94850302920192,25.093996130220276,D,B,-177.1216269904237,E,D,-79.68380808610165,1
Male,D,29.910190258501697,-44.322129189541435,170.6262550224153,A,D,-37.683759628026934,C,C,-8.706126958839757,1
Male,C,83.15120046305007,-67.46814815619109,190.7190304120875,E,D,-71.55981456491729,A,C,61.74560253694052,1
Male,C,103.66973407337181,97.66957846369992,-29.964491033406293,D,B,72.97809559149111,A,D,95.77537757959487,0
Other,D,-42.63710185997986,-142.74324037794997,-45.327829706002355,C,B,-42.37817577852991,B,B,17.38630323171294,1
M,A,-125.62949735117171,-38.65213555383725,2.727403797301206,B,E,-171.92880539895052,A,B,18.40846338209248,1
F,D,51.25382661767905,67.40725457011361,-23.18501151671033,B,A,-83.75362809304373,E,A,42.54522653012476,1
F,A,-144.46864192512086,-32.0152753960022,-111.96713173218168,A,A,193.60959312615066,E,B,86.82984333542568,1
M,E,-109.121791395563,-53.87175658709855,141.315226313641,C,E,30.640634956535955,C,B,-85.52607860466806,1
Other,E,3.72302644685057,-67.91182688899853,-110.66792045736543,C,E,43.35989081643312,A,B,-57.44151903662811,0
Non-binary,D,-28.992957811002228,30.261528605737826,-34.67794801881568,C,C,-77.57204085795087,A,C,146.9899333242063,1
Female,D,-39.55775918732002,35.37409288522888,302.63224087356326,C,D,-125.8880582907898,B,B,54.9494360002042,0
F,B,-11.09524210562559,-32.72600521619505,22.664242649481906,C,E,-55.09030543461707,A,A,-47.87863476722548,0
Other,D,-88.23962184641451,169.78859293700032,141.74809696505642,D,C,18.861989562080808,D,C,137.3160266991675,1
F,D,105.93210770442487,-37.114386197312044,-29.142319203441318,E,D,100.87777207723698,B,C,-29.98353457447452,0
Female,E,-40.12089381184259,-24.376104916393636,-45.87613974831529,D,C,-51.48411138366139,B,B,-36.9733040595224,0
Male,A,70.68211518094532,-41.239243111487184,-43.2105657380647,D,E,-119.2403499238984,E,D,207.5261283362197,0
Female,D,-174.47257959050674,-39.22443045100875,45.68224556341779,A,B,-54.26080525849203,C,C,8.125019392126324,0
Other,D,27.02658936319886,-91.15378524816789,-66.03095748541912,D,C,-70.79058676805812,E,D,-28.81490940612036,1
Male,B,7.322546372093093,-47.77671229268052,78.0729306244865,E,D,22.607679309314697,B,C,103.77390631782663,0
Non-binary,C,-7.798093498155355,106.53441956264204,67.65787341588289,E,C,92.19340720206147,C,B,-77.1295288420625,1
Non-binary,B,132.13586141840327,85.14127457961817,-147.0583820503676,A,B,-165.79807216348098,C,C,-182.2598326178976,1
Female,A,-135.82859650976664,49.141047893714195,113.84383446359196,E,B,-17.792689810539766,E,A,74.20533043139159,0
Female,B,-162.49673852367314,140.30870577234873,218.13293780007453,A,B,-69.37519718533393,B,D,-22.622468801215312,0
F,B,-39.18104713205387,74.96308358314803,23.033252304342476,B,A,29.901087965912083,D,A,-120.73826740386826,1
Non-binary,A,185.25342120384084,-39.901218616784526,175.5162379674514,A,A,-31.041976193340037,A,A,101.96737031055537,0
M,A,-86.45193691088072,75.83053316296484,60.350664911775844,E,C,1.1709582728474328,E,A,135.05341815701215,1
Other,B,9.459778835919762,-50.0454561969339,-61.273260100569246,C,A,-71.98943029104616,D,E,-70.08621337162474,0
F,A,-119.51616235392936,-56.7778920741136,272.1680180248026,A,D,86.9002968371333,D,D,78.99151696592722,0
Male,C,-0.8258862795955261,44.20256773486651,-6.846979637862861,E,B,-94.1472269802473,C,C,117.93897102633049,0
Male,C,-46.18463951110916,-91.07643113662637,150.31552079914806,C,D,65.04673997198232,B,B,83.33198342574487,0
Other,E,39.974823351468615,-216.1266275952284,116.41870990870001,B,B,-136.30286586008654,B,A,17.827300751809613,0
F,E,88.27771678929776,165.53234367835321,-75.80710011362484,C,E,-70.40715453644512,B,E,261.16057185402127,0
Female,C,-70.97996650975978,-157.43818684647303,106.02410040474228,C,B,-102.3069854575281,E,A,1.1667457595895445,1
M,C,17.377806683913217,-22.263486090009195,-75.34440151113274,A,B,-76.88920352280853,C,C,43.92439799072757,0
F,C,36.02744346882467,26.95437627207788,-93.12643357044342,D,E,-57.27089204926944,D,D,183.1026503513823,1
F,E,168.5668318357048,72.03869214458247,99.26326433769819,A,D,-68.31890856841815,B,D,11.116192320196545,1
M,A,-76.17701241912982,20.838971108760273,-107.09680233871262,E,E,145.9862995299763,E,E,86.82764727256644,0
M,E,-37.29664011810314,89.81221335873445,35.6070350090433,E,E,89.75612402730422,A,D,12.764320282263892,0
F,B,-170.8768895926779,69.31793268799883,-236.76138656237345,D,B,-175.51994167144437,A,E,54.53174447017709,0
Other,A,-5.299260501981023,87.29377544773791,106.6106814236949,C,E,-34.01910187354634,C,D,18.01892495281588,0
Female,E,220.69289360685156,-120.30552789463059,16.220784610076592,A,B,-57.88483558956686,D,C,-98.07271020944557,1
Male,C,34.540321557361885,47.17336171605184,-50.23912870109508,C,A,25.123924576798302,B,A,128.9291056749002,1
Female,D,146.90472629636605,190.97637759696892,-46.8571676013336,C,E,-122.03700192011253,C,C,144.77737118094552,1
Male,B,-49.537263778210885,-75.54767137018214,115.26855529374535,E,E,18.02383174866602,A,A,16.389083327277135,1
F,A,54.51327168733246,116.44618249978215,158.11574189034434,D,B,22.912636894640634,A,E,66.2028960283456,1
Non-binary,C,29.419078157665318,179.21878611357224,86.83985300627121,D,A,37.8982195393165,E,A,57.383228434517854,1
Male,D,-30.963017933545554,88.99915609449685,-125.0679185723861,B,D,56.30297516504451,B,A,40.87152164954263,0
F,D,-0.22470452227618432,195.35168322767908,-6.425610094489362,B,A,77.77832382913408,C,D,117.1622887972367,1
Male,B,25.626404781667155,-103.73979834835471,119.57109231396295,B,C,39.841509612674095,E,D,85.97803649710191,0
Female,D,-76.16337886239575,188.60942929205336,110.84439524459704,C,E,86.11540346814681,C,A,-43.39774791888832,0
Non-binary,E,-139.6973987123968,110.85048954947334,67.43972652208686,D,E,197.73268693820575,B,A,66.34292099951607,1
Other,C,-148.20564300162948,-55.44106929702427,-23.946484610336302,E,A,-27.407253697220263,E,D,-126.93968367707753,1
Other,B,-107.12895721944282,130.62953826663542,64.9788398435652,C,E,-58.359979833050076,C,A,-137.44008281227588,1
Other,C,-68.55920610636338,24.932089898309762,-67.52321139663545,C,C,-57.3997688519593,C,C,-42.57766965846997,0
Male,E,-124.54351385312235,70.41425547655771,-54.660192181591746,B,D,-13.367426116072862,A,D,-79.73600549280813,0
M,C,-173.49237949373875,116.39785912338377,-181.7226911702336,C,E,19.66492973607689,B,A,-14.653123691080062,0
M,B,57.62024793105729,-2.702629540562029,75.18909501393219,C,C,-117.241872629566,C,D,-32.08717955664156,0
Female,D,-33.3841351691276,132.54453063965593,120.01647882922404,C,E,189.03022468049033,E,D,96.41173823271546,0
F,C,27.011578261343335,144.21205815039798,-39.04129610178199,A,E,38.72327031233122,D,D,-264.66644898796994,1
M,D,343.21192303246556,-40.07807940566251,-20.176709236252567,D,A,19.227477644398373,C,B,-59.57690739174749,0
M,D,160.00408077055195,-117.20590334823657,19.460739660018586,E,A,-89.32141028234261,B,E,-188.76135281022704,0
Female,D,-77.74489274668265,24.043061997990137,82.8591477351018,A,D,-155.2713280610078,E,A,-27.949345862290553,1
Male,D,-127.98337923362806,143.21738607248443,119.7769424168561,D,D,208.99563620489144,A,E,61.11310137753796,0
F,E,-82.68840202241516,80.077979415415,-124.36750517309673,E,A,-210.5781457670276,C,C,24.116005507372805,1
Male,C,-25.02239061045721,-9.188132966005691,-196.23793802137993,E,D,-27.157259201693652,C,D,132.64234183932427,1
Female,D,-36.6230954376819,-181.02961288809868,54.23756772056429,E,A,118.14091684015797,E,B,-74.353974333341,1
Female,C,128.00451830843627,-83.03435726954397,-106.50058823002861,D,D,13.492912691140987,E,B,-13.156344808975224,1
Female,C,-15.561230209533477,-195.30799931655392,-15.631065133101632,B,B,47.31990875921955,E,E,-130.80368273618294,1
Non-binary,C,66.19350047238572,164.2729161044334,-38.585786727102146,E,C,60.76723328021539,E,E,85.70572163423319,1
Male,A,-59.02131773140664,0.8737802590468058,4.74959580244309,D,D,-39.84598491665178,E,A,25.191208085640344,1
Other,D,-15.490958787378439,-139.92284389603518,26.67223702081683,D,A,75.13105332938552,B,E,40.215520397380395,1
M,A,122.30394909581727,-42.48620530689464,73.25272426485367,E,C,30.965872883479438,E,D,5.333826423165915,1
Female,C,-246.0645407633668,136.24335826599977,124.20753670505269,D,D,-9.122846431931741,A,E,143.4427285965323,1
F,D,-9.443558462611422,-131.07604166251562,164.98961911813208,E,B,-121.38401806798151,A,B,316.6266574668188,0
M,A,70.75255093427764,-56.688786280994876,12.877213491359429,E,D,-27.409771577566715,E,D,100.10166851290624,0
Male,E,-106.42231123938393,-22.817761923873768,140.77491505949786,B,C,52.59844403513502,D,E,126.85631966454882,1
Non-binary,E,-160.89256223917226,-26.766870242595463,-22.828631310094433,D,D,73.32617291477348,A,A,78.20993498050875,1
Non-binary,B,-21.816652394820775,-69.1385575841077,-74.29383841786007,D,C,-151.42187504840896,A,E,164.84645126920543,1
Male,E,-190.8123317451167,151.98744154552273,57.98546416819502,A,E,-39.96024514743228,E,A,264.8717860102658,1
F,D,-62.56835156002206,-35.12687500269679,183.14524102862805,E,D,41.606631529698525,A,E,221.4785273750743,1
Non-binary,E,-184.5506229831336,-10.276810333991387,-73.8857884233851,D,E,127.63991600231898,D,E,29.28728036648256,0
Female,D,170.31314564490222,-49.766345027805805,-18.7687281183978,D,D,-12.316460500281073,C,C,-57.97374139934372,1
M,E,14.903811266014126,20.723248309295425,45.38054801854018,E,A,-3.5614644962510202,B,D,89.5089563588242,0
F,A,-232.28355581307366,26.18376286978423,27.45160384087031,C,E,-65.61230193302983,E,B,55.454190076826336,1
M,D,5.004190615389913,-42.19289032767083,-76.09056814552896,B,C,35.51845872560347,E,D,21.162135430383795,1
Female,C,24.70557821711195,-15.966476076317033,79.73879377427713,A,E,6.42017722319239,C,B,200.8269854154657,1
F,E,-116.5780826823598,-32.8676182107795,44.08619619741075,D,D,25.05324710820923,A,D,-135.78465844071584,0
Other,B,-171.82273204563583,170.9553172340599,137.1262749579185,B,B,-51.84060636599421,D,C,-6.044501472134998,1
F,E,-230.3503568593492,73.54177539602695,77.74644712389242,E,D,-112.60033915086038,B,A,-204.15628721998598,0
Other,C,-53.67293267945996,152.87109093077802,9.973886334775377,C,E,38.62410658337139,D,B,-109.9112636573635,1
M,B,-139.58961406527558,-48.71068697642374,156.01015269853133,D,A,-19.770124150115283,A,D,120.58789220387922,0
Other,D,-112.635937529514,-104.6244982094257,-77.81389901032266,D,B,-29.64761844302507,A,A,-11.541536464585137,1
F,A,-126.66692942436153,-169.41515919349192,-12.617785530738757,B,B,-56.33655455743668,D,E,-9.098685054661647,0
Non-binary,E,79.48579059074507,26.137822494248265,13.270858271411424,D,D,57.48114253170205,A,B,127.2080297530372,1
Other,D,6.5364233870942225,-120.31513393697466,104.16388600711193,A,D,55.12066964058897,D,E,64.31157591805466,1
Non-binary,D,45.25303649881521,165.3745762346038,1.5232780190763886,D,C,-143.77859709486756,D,B,122.49661352234394,0
Non-binary,C,23.841183958276414,171.46433248683607,-136.3556568160162,C,A,28.190553109328185,E,A,-38.80699286637149,0
Other,B,158.53766942395077,-64.66939267027146,-119.02303364794753,D,C,-118.90349505098405,C,B,-115.78672678027519,1
Non-binary,A,46.811589774490606,116.02716223980896,-34.60442229646482,B,B,138.0342481588776,D,D,-90.56048701254315,0
