AgeGroup,Religion,civil_status,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
36-50,Christian,Widowed,Brazil,D,-3.8664585371844242,-172.7588108438874,-17.156420845544005,-58.086824397574155,E,A,1
65+,Buddhist,Single,Mexico,D,-161.48848553727652,34.27943500872443,-116.11843055215178,-37.16249904950343,A,C,1
65+,Muslim,Widowed,China,D,44.03757453712011,136.6339883206863,34.210950874507304,-85.96827211460415,C,C,1
26-35,Christian,Single,Germany,E,125.98231839629528,46.76760492526385,25.209181489239995,-118.05330008705359,D,E,0
65+,Muslim,Divorced,Mexico,B,-108.71620846462504,28.2270286552096,-14.492812585735257,25.08148319193701,A,D,1
26-35,Christian,Divorced,Germany,D,0.29603269906206475,51.66302039368878,49.08747938156828,-8.954603122023277,A,A,0
36-50,Buddhist,Widowed,Mexico,B,-9.228062190974484,33.96237160033455,9.110291808461334,55.89811066374561,E,D,0
65+,Jewish,Widowed,Brazil,A,-47.78740322161402,-92.13768373745648,-144.68654482746442,-212.80773835140155,C,E,1
65+,Christian,Widowed,China,E,34.3326957775724,-32.257473170987005,-197.13122152452445,6.386799994217257,D,E,0
51-65,Muslim,Divorced,India,B,172.60102686864244,26.268258349378804,-81.55684942770131,56.68519034939932,D,E,1
51-65,Other,Married,Other,C,-156.26329335249918,-21.42076691555222,20.425151136964782,109.3509428502372,A,E,1
51-65,Christian,Divorced,US,C,98.22238298495229,-46.788309617392436,69.65881328243972,12.253236182098941,B,C,1
36-50,Buddhist,Single,US,B,-22.952054455593434,9.027722225545244,301.5919764145169,62.18503321996186,D,C,1
65+,Jewish,Married,Other,A,201.85116994357676,-34.032384622402226,128.0771700052898,-67.81932737214701,B,A,0
65+,Christian,Married,Germany,D,1.8603577240995313,-92.6426110783969,29.17631881322728,135.46245692015248,E,C,1
51-65,Jewish,Divorced,Mexico,C,137.60312340117733,-135.8869090620485,44.49359170691525,54.622357271629205,C,E,0
36-50,Christian,Single,UK,D,141.3558695484451,-80.40330614567563,176.27276725466427,-61.142781850819794,D,B,0
51-65,None,Widowed,UK,A,94.4768776328385,38.563907353346984,84.81449316578419,-105.3824519558773,E,E,1
18-25,Christian,Married,India,C,118.2686826330704,-115.05393970609444,-257.3613837532336,9.676328364294386,E,D,0
36-50,Muslim,Single,Mexico,A,-82.27515401081052,-51.33311206918311,-65.23973953748371,-119.7792439187722,A,D,1
26-35,Muslim,Divorced,US,A,-39.94805378225348,88.64484662093167,81.00827251750952,-22.597159001323476,E,E,1
51-65,None,Married,US,A,142.47667039641735,116.52122510236391,-17.430089289733054,136.0677530633456,A,D,1
26-35,Buddhist,Married,Germany,E,78.32707335184878,56.948347179628435,-103.8287265736826,-132.9019875191142,D,B,1
18-25,Christian,Single,US,C,-133.3644373012149,41.13868915613148,-239.18501423995392,46.907920374770654,E,A,0
51-65,Christian,Widowed,Mexico,A,-23.394254301994565,-51.540603217246286,29.470921686107427,-32.62650687644704,B,D,0
26-35,Hindu,Married,Brazil,B,-51.61781646002439,-39.99343873911978,-54.39384265898624,13.468394383523979,E,C,0
51-65,Other,Single,UK,C,0.33091943137138413,0.6856719546528032,-151.5091378371719,-5.536838014845665,C,C,0
26-35,Christian,Divorced,India,A,69.64859263516283,-205.35805580689095,-67.57619814308478,-128.47668327584176,A,C,1
65+,None,Divorced,Brazil,A,-13.984004093849261,-135.7793749582656,-45.8744090994309,0.1660167681866882,C,B,0
36-50,Other,Single,Mexico,E,229.4848057822149,60.13283316348831,-102.06523861328513,-69.60581374094717,C,B,0
18-25,Christian,Single,UK,B,83.75708811816047,47.374078349821694,12.237408397842378,46.69417079387194,B,B,0
36-50,Buddhist,Divorced,China,B,46.26478694880089,6.263137186391503,-9.294927074392035,-123.27188955237267,D,C,1
26-35,Hindu,Divorced,Mexico,E,81.18110114579672,-92.80412535691806,49.881237864666964,58.09288820144188,E,B,0
36-50,Other,Married,Mexico,A,101.67977419381049,15.678321025068701,-20.76498482149034,123.00319936408033,C,C,1
26-35,Hindu,Divorced,India,D,21.493031489001698,91.87291354411533,-0.2458970483800613,-21.05521506054552,C,B,1
18-25,Hindu,Single,Mexico,C,-72.48622905114664,-38.117440442791526,162.94667701124757,-3.745618772925763,A,B,1
26-35,Christian,Divorced,Other,B,129.65788700845877,143.39045548356873,-16.946403027654345,96.60797943312915,C,D,1
36-50,Jewish,Married,Germany,C,-69.71195496082325,38.35228828307903,-106.48803836734852,143.06505444378115,C,A,0
51-65,Christian,Divorced,Brazil,A,35.55493953822035,12.21782488001382,155.77443364244286,-79.59082886328927,B,D,0
26-35,Other,Married,Brazil,B,-176.62164078742015,-41.395060600075986,4.014408641216604,22.868247106019982,D,B,0
65+,Jewish,Divorced,Mexico,D,44.07761332623813,-11.894299901237948,-38.13339881381161,-26.956080640477797,B,C,0
51-65,Other,Divorced,India,C,64.06399516572078,217.80515270806183,69.77090287383426,-29.705524674810203,D,D,1
65+,Hindu,Divorced,Other,E,86.5379454211314,144.7408521782568,-135.25263093720955,11.369774856709068,D,D,1
51-65,Other,Married,Brazil,D,58.61073356190241,-64.9705706965371,-151.90801102751897,156.83082549991465,D,E,0
51-65,Hindu,Married,India,A,-99.8741531672965,95.2209768969854,11.961394371830453,118.06732210190344,E,B,0
65+,None,Widowed,Brazil,E,-70.28023013388427,-70.33607433940416,151.83916319735607,-63.82689797561877,D,D,1
18-25,None,Widowed,Germany,A,-232.71570234701042,-7.407783118771345,46.96576608184424,-43.06643663515892,A,D,1
26-35,Hindu,Single,Germany,B,-14.363315125242734,105.89124403752245,-32.66598749107757,-122.91589324090279,D,B,0
51-65,Hindu,Widowed,China,C,16.926613452023325,44.42978957251108,55.41904697885918,159.609617602341,C,B,1
18-25,Other,Divorced,UK,E,-14.824467618297565,107.33582543522509,142.99389366765107,-117.36815528837126,A,A,1
51-65,Jewish,Single,Germany,C,-41.2425256974646,-109.56068529435477,-73.06134495483117,80.20059824012704,D,B,1
65+,Hindu,Widowed,UK,E,68.2127318342817,4.563386551878682,193.988863430912,47.21425990425179,D,A,0
65+,Muslim,Single,Other,B,137.09713677166974,89.40709893697533,-45.87637313447417,84.93980329516224,C,B,0
51-65,Buddhist,Widowed,Mexico,B,-203.08083366503274,204.22934519658503,-45.16480253115733,116.51266218335476,E,D,1
51-65,Muslim,Single,US,D,-74.89458636664081,23.628076169401886,-49.71140712266154,-18.93522789124383,E,E,0
65+,Buddhist,Divorced,UK,E,-0.46484987280603646,-158.93809242873084,-11.821638597256575,-96.15537128546892,E,C,1
51-65,Buddhist,Single,Germany,B,17.79213337319534,-125.70173434259017,68.35789997407196,-150.24436447870434,C,B,0
18-25,None,Widowed,India,B,37.17191109309647,110.13688560239576,-214.1943088865521,-65.54993648153501,E,C,1
65+,Muslim,Single,Other,B,-11.436100169361305,-59.092190250267905,-112.43890255574914,-88.8738218723989,C,D,1
36-50,Jewish,Divorced,Mexico,A,71.24527006604274,-3.0306382260034472,-86.36651731496426,-3.8175991557333555,D,E,0
26-35,None,Single,China,B,-35.30842878172616,-120.20321182569643,208.84472274476386,-16.045997390735053,A,B,0
36-50,Buddhist,Widowed,UK,D,-6.323511816941734,-40.30587175723906,59.3399143984211,-41.21129719877779,E,A,0
26-35,Muslim,Single,China,E,97.63788171266515,-99.99833953144368,118.10379436164666,108.83071452324222,D,C,0
26-35,Buddhist,Single,UK,E,4.280101491806267,-4.322997694420797,-68.92110072723234,-157.15488600396816,B,C,0
36-50,Buddhist,Widowed,China,C,-40.19365678867354,198.70093997480825,71.64663801013697,67.40794927988709,A,C,1
65+,None,Married,Mexico,B,-293.7732519850335,-5.149301788565336,30.172679520595374,-48.421378096280776,B,A,0
26-35,Other,Single,India,B,63.236781235695425,10.000496584952634,73.283599060666,80.70108248107502,D,D,0
51-65,Buddhist,Divorced,China,C,166.05018695106207,-200.41066194210484,11.146999260702401,-95.78496093175353,D,B,1
26-35,Jewish,Widowed,UK,A,-108.74695051154033,94.99479141664787,-89.10467095486665,-60.40521254492353,A,C,0
65+,Buddhist,Widowed,China,D,111.5978979412667,24.24259461169264,-12.485272533424833,-98.67613924235934,D,C,1
18-25,Other,Married,Mexico,A,103.95969473726348,-94.19987431336278,11.448643319082688,-81.66609968261886,C,D,1
36-50,Jewish,Divorced,Germany,C,-82.08030807768186,-14.746084117914357,-26.75620728610112,-59.91973224346351,E,E,1
51-65,Jewish,Widowed,China,D,120.4742876802744,-75.65652620649342,-123.16367463060602,123.44212082594575,E,B,1
18-25,None,Divorced,Other,D,7.331498114011708,-67.9630467616148,135.84180113531934,-62.29302346068337,A,B,1
26-35,None,Married,Mexico,C,39.32055773857036,142.85577864423513,-28.909172205616112,-35.22834212094165,A,D,0
51-65,Muslim,Divorced,US,E,-39.420925294514504,38.06933938165863,-233.98381482311765,-95.75625826268985,D,A,0
18-25,Hindu,Widowed,Mexico,E,-21.33001709274337,86.84934683346566,-1.5002087359601413,-48.14511923609103,A,E,1
18-25,None,Widowed,Mexico,C,54.64755857286852,57.50678211925183,138.601945016035,-186.41939553772917,A,E,1
36-50,Other,Single,US,A,31.2669473395051,33.48698540868694,-18.683237320404825,-1.6003566872813209,E,A,0
65+,None,Divorced,US,A,20.89515675384474,51.642933438808114,-59.80905445997994,-57.18799136908599,D,D,0
18-25,Other,Divorced,UK,D,-35.985572580461664,8.919096662801811,27.903339587832082,91.27315303326186,B,B,0
51-65,Muslim,Single,Germany,C,-127.27893155141734,-91.30212182874658,-123.01091204437348,-100.41318538985666,A,A,1
26-35,Buddhist,Widowed,UK,E,65.81587713770148,-86.76983303917945,61.992060869233136,84.48916586070293,C,A,1
51-65,Christian,Married,India,C,89.68417218109236,138.51771538140824,87.79183539625318,-99.78663529563484,A,B,0
18-25,Hindu,Widowed,Mexico,E,-89.23873765620655,-113.31102991542834,147.2870696576739,47.487077108459424,E,B,0
26-35,Other,Married,India,C,102.0305053073904,51.58480090635622,50.2510666678649,32.5077001673848,D,D,1
65+,Other,Divorced,Mexico,B,97.27289647542786,89.544329237438,-177.25285164742252,78.91489536429748,B,C,1
26-35,Hindu,Widowed,US,C,-54.34153049970284,61.287187436033776,26.943059966388738,59.89509482506641,C,C,0
36-50,Muslim,Single,India,A,-101.19942033468999,52.20357892057251,-62.91393538452208,125.6895470530184,B,D,0
18-25,None,Single,UK,E,-152.14693179184457,109.86159809819964,-7.017308963593913,1.6759004681853324,D,D,0
18-25,Muslim,Married,Mexico,D,-114.16007681942469,113.28609682092782,-118.45204537216915,81.84002260352365,C,B,1
36-50,Jewish,Divorced,India,A,-89.72217463118626,90.35106842018997,-12.118695587887718,54.3409405020786,E,A,0
65+,Hindu,Divorced,India,C,86.63386041241701,-75.89420574993274,-112.65591048695795,-107.35010258701601,D,A,1
36-50,None,Single,UK,E,-97.63547487997127,-8.369075962858249,105.92816420920148,-74.66925866074156,E,C,0
18-25,Jewish,Married,Mexico,C,-177.0371725851259,120.26123403463794,29.918535760397713,-34.834775061772696,C,B,0
36-50,Buddhist,Widowed,US,D,66.75628618456136,-83.34714937475948,-118.17070880555136,9.807206182812124,C,B,1
51-65,Hindu,Divorced,Other,C,-74.68249168759277,5.252618475378521,-194.4550972238334,-26.138923647209804,D,B,1
26-35,Christian,Divorced,UK,E,-29.149982779068935,-119.09477322785744,112.45436061679399,51.222501134393895,B,E,0
26-35,Buddhist,Single,China,D,-38.29712051321215,99.75180785769712,126.99887050648913,129.11622528900966,B,A,1
26-35,Hindu,Single,Mexico,C,178.55926260622564,-30.00466789068088,73.80443618244831,29.130666143706403,A,C,1
65+,Muslim,Widowed,Germany,E,-201.20933358041418,-4.826455968751244,-22.41221911622133,68.21429973647841,E,A,1
36-50,Hindu,Married,Germany,A,5.7381939814814755,-203.48405863813804,-117.80013297067609,31.752228614519378,C,E,0
65+,Hindu,Single,Germany,B,-23.954960043925507,110.94252732279601,120.14971036741187,115.79376161881132,E,C,1
26-35,Jewish,Divorced,UK,A,47.9047855615946,301.31707508722826,-63.88286045654502,-52.28902026133896,A,D,1
36-50,Buddhist,Widowed,US,B,183.66437329299094,-4.206772437171315,-83.43333855927705,-10.024457041735298,A,D,1
65+,Christian,Divorced,Other,D,-27.879724689570107,30.049195537599406,-5.999781467644188,-77.8853455020883,A,E,0
18-25,Christian,Divorced,UK,A,31.20440893464842,53.76341468988658,-55.13851359164321,-82.63241193713449,B,E,0
36-50,None,Widowed,Other,C,139.87370221674004,178.1992083997717,60.54496876017662,-29.741635490349633,C,C,1
65+,None,Divorced,Brazil,B,-78.61413697406103,34.14911256047045,41.731302280511265,-110.58656754648236,B,C,1
26-35,Jewish,Divorced,China,C,58.46272286478668,14.224426819050331,-75.03326189827756,-49.989411291011734,A,B,1
26-35,Buddhist,Widowed,China,A,-26.182748434550344,-83.7975148096655,-24.490793024520965,-126.07263475591222,A,E,1
65+,Buddhist,Single,India,C,-87.29601994322887,-50.861800130116976,-7.850183829788543,-108.74474845076317,C,D,0
65+,Christian,Married,Mexico,B,202.97016844274543,11.39497244235646,5.82274719498067,26.937132441074084,D,A,1
18-25,Jewish,Married,Brazil,B,19.024340283465893,182.00820809720742,79.41839034955971,1.9455796215810937,B,A,1
51-65,None,Widowed,China,D,-89.54668747378511,-13.035381687233166,47.29371370837895,-105.84240393428195,C,B,0
51-65,None,Married,Germany,E,-5.792748925355517,-15.489536742531989,77.97120219178927,116.1344019880787,C,C,0
51-65,Buddhist,Married,Mexico,E,-141.8593415682306,82.06721332680637,46.248595070110895,48.155336572701195,D,A,0
18-25,Jewish,Divorced,Brazil,D,135.1713702554184,-73.54628009794976,53.449578522902854,231.3351822884386,B,B,0
18-25,Muslim,Single,India,A,109.60964217485179,55.22173327975648,-98.67056646544299,-105.53036282452743,C,A,1
36-50,Jewish,Single,US,C,-1.4760472417829085,-281.42634561202453,49.49241590303507,149.5821848349723,A,A,1
36-50,Buddhist,Widowed,Germany,C,-50.80791667060366,137.63900999001928,58.14433434203254,-49.852261268778776,D,D,1
26-35,None,Married,US,D,6.422260613920352,-16.035343454948848,244.9934951071253,-54.763227083503594,D,C,1
51-65,Other,Divorced,China,B,37.04722172973464,109.89408320081809,-12.053874070511338,85.95161598461415,D,B,1
36-50,Muslim,Divorced,US,A,8.705736390837844,47.463858606828765,56.92617877636938,-206.1701063529206,E,B,0
51-65,Christian,Married,India,A,24.785220853686145,205.77781741916823,54.086993676903596,29.93425208600044,A,C,1
18-25,Jewish,Single,Germany,C,89.41565795831622,-13.62644003440196,15.134910158437018,92.73172995136125,E,D,0
18-25,None,Widowed,Other,A,176.82795127259675,-164.3431802825652,19.926723682109042,155.02905029453518,A,D,1
65+,Christian,Single,China,A,136.43594375529747,-16.255902356077918,-62.43843166539298,-17.20272108867151,D,B,0
51-65,Buddhist,Divorced,India,A,82.70007221381206,-54.03305734878753,128.66050812744197,-14.313509598708293,A,D,0
36-50,Jewish,Single,Mexico,E,-203.7855983967025,-50.99217844161784,63.988260683097394,-106.44614286917671,D,C,1
65+,Hindu,Single,Germany,E,-43.02797649221933,-44.47325005078458,3.1472591825256595,25.76193974211609,C,A,0
36-50,Other,Divorced,Other,C,-155.66637518259134,35.416845774545166,-37.01830161261892,55.32839613114008,A,B,0
65+,Hindu,Divorced,Other,A,60.954380650611874,-86.84586433608332,197.68214298512555,11.97150605468747,E,C,0
65+,Other,Divorced,Germany,D,94.04304212728918,30.17921558548384,-6.913595885269053,-19.131387036793416,D,A,0
51-65,Jewish,Widowed,Other,C,-12.843404618344401,-29.61235046014106,-10.855384126519516,29.956209002426487,C,D,0
36-50,Hindu,Widowed,Brazil,D,-138.86935565288502,-72.017397657117,10.272346712106028,-79.12940724634174,B,E,0
18-25,Hindu,Widowed,UK,D,0.880156661328699,63.23683187871877,45.118445349758716,48.51380743890744,E,A,0
65+,Other,Married,Brazil,D,60.34526343471502,44.81148779056881,100.79110179301287,-167.16136366773404,C,C,1
36-50,Christian,Married,Other,E,-24.930505723203826,175.26622904851502,69.75788973612015,-53.71738694832248,A,C,1
18-25,None,Divorced,UK,C,-103.7567125801878,-162.33718779471212,12.070590579303058,-42.92647423428884,B,E,1
26-35,Muslim,Married,Other,E,84.7137556552984,-155.73963661954315,-136.94162871017124,2.814174238366118,C,A,1
26-35,Other,Single,US,E,-90.30225105967892,-24.933575828639235,-10.813485839754037,-142.867645327068,D,E,1
51-65,Other,Married,UK,A,-106.79081844893649,187.14048907634978,142.77379456960438,-23.82030158734977,E,D,0
36-50,Buddhist,Single,India,B,227.2094888273653,-155.74013686745752,-9.506975549895083,44.159892322608954,A,C,1
51-65,Muslim,Widowed,Brazil,D,-27.543389807697142,-102.68260752782561,-40.8029341679743,24.799669870499695,D,A,0
65+,None,Married,India,B,25.237745113160436,70.13249131630491,-66.94094816458282,66.302439465985,B,A,1
26-35,Hindu,Married,US,C,23.44873703895047,-72.76016465609668,41.460105277338336,69.95219550124617,D,D,1
26-35,Hindu,Married,China,C,79.57224109259784,-35.558364382585935,-9.86722601149118,-145.0354254391799,C,B,1
36-50,Muslim,Widowed,UK,A,-172.54161571167302,-158.45596206478527,-27.070938432721736,25.00609074570064,E,C,1
36-50,Hindu,Single,US,C,-6.273368748483074,194.33936882768288,-24.353527590618874,-75.58555094906247,E,D,0
51-65,Buddhist,Single,UK,B,25.535440460230703,-258.35617250787044,-25.018714153534543,81.53045498327634,C,E,0
26-35,Muslim,Single,US,B,129.01415912225008,112.72383674440563,-77.50719481858579,-119.68133196135685,E,D,1
65+,Other,Single,US,B,25.177863923924303,-14.715695923430253,-68.4280982853404,-118.10384009145818,A,C,1
36-50,Muslim,Single,UK,C,8.324644841487887,-54.963058095089124,-66.2885274340795,23.293058784170487,D,D,1
36-50,Jewish,Married,UK,B,74.43640838148524,-122.67826554877553,54.698427934002616,-50.14413970003935,C,C,1
51-65,None,Widowed,Germany,E,52.758489076563734,-155.53249507778455,96.45328143344713,-82.27922994199012,E,D,1
26-35,Buddhist,Single,US,A,34.908972431595984,61.43738481922141,-90.22455240233772,121.90213121075104,B,A,1
51-65,Christian,Single,Germany,B,-70.2570851073045,-39.18783132582863,32.092067863374076,-26.52469407103013,C,C,1
65+,Muslim,Widowed,Brazil,E,85.51953330703881,35.73444775260656,-6.9012678150914235,45.62040506935206,B,C,1
65+,Muslim,Divorced,Mexico,A,-48.29946234747126,199.08642589244593,71.41069260073691,37.36239330386757,A,B,1
51-65,Jewish,Single,Mexico,A,-98.72506980959625,178.7713719883183,64.61989896018234,48.30209684830536,A,D,1
36-50,Muslim,Single,India,D,-35.99178934432042,-50.82931573626692,144.2187658496973,35.02812045646092,D,D,0
36-50,Other,Single,India,E,-14.068896652279218,-0.555986208605447,-119.05919398213389,-57.83510458724632,C,D,1
26-35,Hindu,Widowed,UK,B,-137.27409521914737,9.191356583672155,-9.938905853085991,-254.49835127717031,D,B,0
18-25,Other,Widowed,China,E,0.20723578462662795,26.995852801109827,10.157877666172427,20.79622478214548,D,C,0
36-50,Muslim,Widowed,China,C,13.915370380295034,-1.7611418914684325,14.046336843986698,22.37093166075072,C,A,0
18-25,Buddhist,Widowed,Brazil,B,307.4233063778585,114.19164645242226,52.08268721824491,36.598312622809416,B,E,0
