age_group,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
51-65,India,B,-228.48993277738933,D,A,-8.396033281628222,-113.20693440588414,-0.8600163788135246,C,110.05846338134046,30.902837297845004,C,A,A,B,-62.45210488242417,1
51-65,US,A,149.15033939233277,B,B,103.76934687030605,-210.46574734606685,-79.56969327212293,B,135.24737322586674,73.10457500444369,B,D,B,D,229.875096403999,1
26-35,Other,D,-23.37892769517124,D,C,-3.198939262487552,-0.931443978955826,-191.63518673119177,B,-39.62962403911953,-80.00577839245294,A,C,C,B,-164.01820168994888,0
65+,China,E,61.27240770538437,B,D,-132.53646934828373,259.92410719048,17.082432280036443,C,-81.58161802112403,124.98809735728884,C,E,E,D,96.33413787872449,0
26-35,China,C,250.53386412318193,D,D,-259.7404582416665,-128.45984185227502,-18.196378222825025,A,156.10656911837958,-67.32088717443455,B,A,E,C,-59.71226172091166,0
26-35,US,D,109.84376051682567,C,C,-113.71984492340366,-145.34712954710776,69.09916039250776,B,143.61813279878265,45.0790325079995,A,E,C,D,-31.219627374657478,0
65+,US,E,-91.59272380491771,A,E,11.95898363396423,-15.853852932203544,-60.698787722261535,D,-50.9950227190143,17.39157300970997,E,B,D,E,273.4201565680207,1
51-65,Other,C,-255.58980188265733,B,A,37.31928147349829,353.1919277976534,74.8851098699568,D,-69.13925397955721,52.645194336112446,D,E,E,B,-118.15892440375293,0
51-65,China,A,5.696811905382951,C,C,165.42977083417495,35.82873878301144,94.62755057737664,E,-76.84603437378262,-58.579388022658506,C,C,A,E,-36.953390076578394,0
36-50,US,B,4.340416217991709,E,C,-30.448244846591848,-97.86921201628816,-17.7295632379383,A,55.56759909647371,151.20931217317408,B,B,B,D,40.33925788476519,0
26-35,India,D,-178.2044148007,B,C,38.10404503380166,125.87526574385221,-189.22689552120846,D,298.2704874215586,-15.79069038085145,A,A,B,B,24.24022448017978,0
18-25,US,A,-37.76900196806019,E,B,28.082535884512694,58.861292091733944,76.8962224344933,B,84.31751814922143,150.41454037077065,C,B,E,E,112.67245514785138,1
36-50,China,A,29.480966606045538,B,B,260.53185149083384,46.083869086539174,150.6428437939322,A,20.56739321811601,211.0145078087556,B,B,E,E,-32.28361967245915,0
18-25,Mexico,D,-37.904163260946596,B,C,-0.43901143382713603,-139.89670623689094,-126.46565159884749,E,135.96913535356921,-98.36757935272486,C,C,B,A,214.6710205971763,1
18-25,US,C,175.94020750003094,B,D,60.989679579455014,132.1557097116144,113.72877380687318,B,79.20047928558819,-25.528009746932256,E,C,A,A,-198.2955667611608,1
26-35,UK,D,40.00557845832939,A,D,-124.9032431946271,61.808417503802474,24.30982314427654,B,61.88407292036791,12.003284611521496,D,B,D,B,-47.40496817127587,1
36-50,US,A,16.554979325778685,C,D,-65.7796462928799,89.94002080223513,-109.91554946628442,B,164.95727142336904,-85.47711655564146,D,D,E,E,-116.41554209752383,1
36-50,Brazil,E,15.478722016774988,E,B,-112.94854618111077,-69.03315564036683,-113.54382784051904,A,14.199694009731836,49.8203030735824,E,E,E,A,109.33972868093984,1
26-35,China,E,-54.17555536299042,B,B,8.637370854334932,-97.4211274758927,-154.89700277047024,D,-94.76726451058862,109.6383292449783,C,D,C,E,10.547650628693749,0
51-65,China,B,15.238744000760187,A,C,-102.04028917658339,100.00182238430351,84.85645579976871,B,-89.83542472693749,31.725213824967685,D,A,E,D,-37.073575342025755,0
65+,Brazil,D,142.95099011430347,C,C,-99.32764858788417,48.863901520240574,-11.778454282997302,D,-37.405715236436926,-241.28790929810063,E,C,A,A,-167.43179921372973,1
18-25,Mexico,C,155.59843913462316,E,A,54.79442854139771,-27.133492070919107,107.47681756796091,D,-73.98759683711526,183.00052261338985,B,D,E,D,-92.24057622279537,0
26-35,Mexico,D,163.13810562033788,C,C,-111.55088493551948,-199.932266093329,-59.25271273336058,D,-167.55141217338115,57.85881803097953,A,C,D,B,-48.09044101347208,0
65+,China,D,12.39362629208182,E,E,8.59660553899268,-251.3613052779296,86.5223169540584,E,-102.50564521240068,20.460753673070727,C,E,B,A,-8.986395669413723,0
26-35,China,E,-6.636444418930974,B,B,-76.99343347173442,-73.53186874705887,-129.37775001098558,D,-160.78671477043144,67.02552015960109,D,E,E,E,102.80602681290021,1
51-65,Brazil,A,137.52717854163612,A,E,-105.45446577801584,-91.79679576126155,5.0907278232847775,D,-51.37440347141977,-14.420426753621344,B,A,E,A,95.65773981718284,1
51-65,India,A,-17.155270698662907,E,E,-75.56442371362856,15.791931101398598,186.53121435279957,C,-147.426435065699,178.8533450472773,C,B,E,A,57.487664943487935,1
51-65,China,C,118.96023691549506,D,D,137.05513605468514,62.792848084399424,3.378675841319084,E,63.75411365318355,-51.50182788710331,D,D,D,D,-69.63337605113601,1
36-50,India,C,5.215797356850552,A,E,54.21091631534549,106.63326598256103,-184.5466833343332,D,-106.88775376765149,-4.142847344026104,B,B,E,C,-35.38694884629624,0
18-25,Germany,A,69.55624325690283,B,C,-69.7736116120064,20.964754912681446,-66.70031306919316,B,-117.05702352940486,-12.375095302176792,A,D,D,D,-117.5636420199952,0
65+,Germany,D,-2.582610227854901,B,C,-97.28811927098675,-30.21305013710499,-111.49636215980263,D,109.47914148860166,38.571738966296024,B,B,B,A,73.50559072136411,0
26-35,Mexico,E,-54.60638755617243,A,D,-6.372374701597655,-146.12937607394383,90.92952441643519,C,72.6501212836266,123.2599824026766,D,D,B,B,99.01347004046306,0
26-35,China,E,-147.01946321105152,E,E,154.75822373964334,4.879083220279132,109.63848792046711,E,74.98067698678938,-63.07167190586532,D,A,C,E,102.18183162304429,0
65+,Mexico,E,-143.7410358523097,D,B,44.88069844087422,-14.320837347495265,-195.82391601634833,E,-52.43346610375309,48.834019394971676,A,A,D,D,-59.8083404208232,0
18-25,US,A,50.04467384033489,A,D,48.67855366445183,-95.38091300540317,-155.1386200205241,E,-5.96190465425505,-48.1319400096281,D,D,E,A,-52.84051228554929,1
51-65,Mexico,E,36.51796558275512,E,A,141.28529406922996,-175.0547589428914,100.17520592760741,A,40.90060643641782,-73.7648567921606,C,A,C,A,20.628614043318276,0
51-65,China,C,124.19661442408136,C,B,-88.88687644611385,208.15695612504226,-179.29725438942071,C,240.48211136022007,100.59334003647345,E,B,B,A,-69.00513574680538,1
65+,US,A,47.06045307023116,C,B,25.46591321215938,3.7152375973664915,78.44765910233934,D,23.376931913345047,-10.58324567516309,A,E,D,E,38.513954779761285,1
18-25,India,E,77.90486300722593,D,E,38.50750891052171,-68.74261880876229,-139.94238729114085,C,31.69971064502411,-145.76934020043265,B,A,E,C,-31.70056382010668,1
18-25,India,D,15.587704213173875,E,E,235.45751461743976,-10.920796253685056,214.8970448192021,A,165.91704062580953,41.692299525039274,C,E,B,D,122.23003495567659,1
26-35,Mexico,C,135.8708931667067,B,D,-160.26523574375892,60.030692725204446,65.67513729075912,E,-236.22899702102708,-17.644211091450586,E,C,B,B,-47.85234712878809,1
51-65,Mexico,B,-5.605804969533496,D,C,-0.22530964675779352,18.923096845775227,9.796281431524722,C,-175.63467030737996,85.32097599204852,B,C,E,E,76.00805267428566,0
18-25,Mexico,B,27.242461876373618,E,E,-101.34716201902224,101.78796181751592,-108.53968890225528,D,26.684401365034876,56.31639152498635,B,E,E,A,83.75612332476562,1
51-65,UK,B,4.027110904278511,C,D,-84.93782849522536,-229.76187625164718,62.77767460560615,B,-74.11090479659177,-173.93190512400344,B,A,D,C,21.886245739249425,0
65+,UK,B,-132.3339300300773,A,C,18.75475078363924,52.12788092801362,25.516494832066183,B,2.6628442621877335,-1.4984010965591543,C,A,B,C,27.706696497295596,1
26-35,US,C,-11.565956427511612,A,B,123.8413398580033,90.56707199089198,-7.221458984159197,C,1.1594157855060736,42.90912465221853,E,E,E,D,-79.02372723897972,1
51-65,Mexico,C,-42.056246562717185,C,B,189.59003672247292,20.782318844157373,-185.86104950179268,C,27.234993460408912,-16.43440951076169,A,A,B,A,-62.60218569889402,0
18-25,Brazil,D,-43.90408441293987,A,E,-165.23615257394138,-40.816285289622144,-51.456095839328455,D,172.89049044693084,-137.2901576168195,C,C,E,A,32.57366171007467,0
65+,Mexico,C,-165.29486220927475,E,B,1.5612831243370815,-3.7853463714630076,155.57516168640473,C,-28.93529040774705,-13.112238006241316,B,B,D,E,32.23096020138183,0
18-25,Mexico,E,-32.626116881329615,C,D,30.254687132701573,116.1659302804227,-7.400436758135445,E,176.21151808521097,-79.24748180229446,A,C,E,C,46.903136183888435,0
36-50,US,E,58.31985500392909,A,C,-8.529572058475479,115.19977485308976,-94.76481922514083,B,67.15348100567763,145.43468438804177,E,B,E,D,-148.87242106882854,1
51-65,Mexico,E,-15.667046643315501,B,E,114.20821777297468,57.371436600385294,153.38457389036736,D,72.36017466432736,-186.57635853572373,D,D,C,B,48.63398797394077,0
26-35,UK,A,-64.95459972269079,E,A,-62.16298811818257,135.4588380302135,-78.2000479312739,C,-12.703360108797504,15.872411095484546,D,C,D,E,119.67391819710444,0
26-35,Other,E,114.1807560559634,D,C,78.48810972262616,-3.9968421649547494,114.88076768776851,C,174.77860378043502,46.62004863690568,B,D,E,E,60.2145943182808,0
26-35,US,B,8.944858402788872,A,E,-115.65457284893785,-25.85435393078243,73.81605590119592,C,-34.207766224573014,78.15409215155917,E,D,B,E,-28.346873274213568,0
51-65,UK,D,66.61182937473814,A,B,97.61418314846094,40.65421372558945,-25.354731390229233,A,46.27230245764213,-69.9067669084964,E,C,E,C,-131.26268700825938,1
65+,Other,D,-58.25176829687623,A,D,-11.38216946329082,14.767652543713355,247.27106861624804,D,-86.9794403411831,52.98077069720198,C,D,B,A,6.859334294243114,0
36-50,UK,C,-75.68761964767484,E,C,52.62965065820826,100.06259931885837,119.92468535356409,D,-53.69067051435486,-7.410320627541271,B,E,D,C,-39.13121008418333,1
65+,Mexico,B,-0.6735765473238571,B,B,29.670034477918538,-88.9740294298354,217.928989406828,B,-55.72355716981164,87.08390475320795,C,C,C,C,91.79145605104871,0
51-65,Brazil,A,-116.17683428247074,E,C,76.62360020209438,80.00727757990471,-101.25088368028696,A,156.50053496357958,-52.01274029686802,A,C,D,C,26.85243021235567,1
26-35,Germany,C,165.34133825497796,B,C,-61.24824048152644,104.18140497597592,-66.14316214978452,E,-163.56755491957006,104.99442775101483,E,B,C,E,66.3784974085624,1
26-35,India,E,39.852267594227925,E,D,-71.223030579414,144.95600959775035,124.50214949903862,B,-110.36437021861542,44.75047838384859,E,A,E,B,-18.228302080077714,0
26-35,US,C,-83.78057112415131,A,E,-31.360339114832392,59.56089886864557,48.34220179172475,C,-28.66972680813084,-48.33104991302004,A,E,B,C,153.08485339684677,0
18-25,Other,D,99.00734815567787,A,D,45.592480340832346,201.42066976189054,-12.04769597654812,D,72.2481272211408,109.86309656063659,D,B,D,B,152.49321527221986,1
26-35,China,A,-81.00573017487993,D,A,8.574566259325799,30.435298671329807,20.54287255207747,A,-129.08485416269582,70.16094376084023,D,C,A,B,11.76189622592291,0
36-50,India,B,-47.12701890154403,E,D,53.905482204876,-87.5180329619394,84.60453187187905,E,-69.60313619557424,-62.54646275901524,C,D,B,D,-9.037438565937725,1
26-35,Brazil,E,-175.21568973111437,A,B,73.9076123487182,20.014902675540785,55.351951132224464,E,112.39267708413767,-48.80613717482794,D,D,A,C,-29.66574593863629,0
26-35,Mexico,C,-33.28261748002224,B,E,-33.55424067167845,86.30131406583827,70.58051381536717,D,17.731104896041813,104.19867342527873,E,D,C,C,-25.8505719115833,0
18-25,UK,A,41.28009501991022,C,B,-14.784437674980863,40.91531811809241,-26.617789191458762,C,178.43043580184636,97.25199821303862,B,C,A,C,91.46927300021247,0
65+,Other,E,123.14188701176205,D,E,91.75010229398136,-40.97825677074372,-74.86539244083679,B,-128.8241551888124,-27.996022369022928,E,E,E,A,-212.2706908133962,0
18-25,Other,A,-39.3100863311874,B,E,-20.504561679690276,49.46082952261012,16.795885207915024,A,44.51150367817653,-69.69399915600364,A,E,B,A,-82.10354196536072,0
26-35,Brazil,E,22.093564794047566,B,A,-28.06092063460613,-71.57260283411804,-78.39306834338836,E,-148.9654802853863,-33.62443391658127,B,B,C,B,-142.23434068844733,0
18-25,Other,D,-106.2340177253666,D,A,-129.71592626592476,-19.127143020405754,142.44119219235415,D,-107.25690223704574,9.352715181162594,A,A,A,B,-73.69016261567901,0
36-50,Brazil,C,94.45949910223949,A,E,129.6483602927643,-2.108737270336358,20.715506944125792,E,18.999781876328687,-9.610691450186204,E,A,D,B,-71.51354049829878,0
36-50,Brazil,E,-18.860568317166216,E,D,-95.17630078049758,-143.39797628951632,-157.14190007174267,E,28.584915379665798,56.489980831340134,B,D,C,D,4.398522809003112,0
51-65,Other,D,-145.63357910965033,E,A,16.17003289563737,120.92900003975483,114.1746791103845,E,-171.5000939266018,-50.093952915969076,C,B,D,E,12.260935757781029,1
18-25,India,A,-22.79289021259547,D,B,86.27704007396392,157.30831814404388,-104.52706073554894,A,50.53264158890214,34.27404105478916,A,A,B,C,-48.2035670505287,1
26-35,Germany,E,-15.738214135993703,C,A,-17.89612839504012,123.77789187350055,46.38070835340759,A,40.78011668949943,-32.31591561372355,A,E,D,B,74.5647646167751,0
18-25,UK,A,14.768582798520061,D,C,-53.18271566967508,-75.8947404420867,-69.69395536782156,A,157.14574913051578,-51.66841837661209,B,D,C,B,-88.52793445420909,1
26-35,Germany,D,-37.876864251539935,C,B,68.69249930302803,64.84254631776135,22.356051460219074,D,-16.26095018223644,-21.026965118613486,C,B,A,E,-31.683801257226484,0
65+,Other,A,-158.26649194568603,E,B,-174.64608151940803,-70.09163716313768,53.12474108957742,D,60.38234836337519,63.80617193867162,E,E,B,A,170.561502717093,1
36-50,China,E,45.18510743235001,B,B,-155.36868785456048,90.83792575825576,186.63984271115785,A,61.688685437918856,-30.661634822651234,C,E,B,C,-91.0677848324275,0
65+,Mexico,D,-170.50334118075972,A,B,136.1905512217486,162.28781841461418,-135.27929683842314,D,2.9605830753913787,-35.89371663325419,D,B,C,D,-73.71285045861542,0
65+,US,E,-40.18812374027517,E,D,-129.9354695531768,6.583049880609559,46.83274693640864,E,82.48604233712868,-253.68187085831005,C,A,E,B,73.14134364489445,0
51-65,India,B,161.27856413854965,A,C,-8.278841714618226,111.68779647805087,6.192393318740373,E,-51.95115109621317,57.581488254384226,D,D,C,A,13.644660457522345,1
65+,UK,C,104.87922416739927,D,D,-54.31066191040216,-26.315317507342588,-6.923214904945395,A,-49.7203712421097,-179.20562303182894,C,E,C,A,-23.99400290991602,1
51-65,China,D,-105.22903044944414,E,D,-48.251531022983286,-119.66138868699406,89.55334123405024,B,-13.563423997335677,55.80410312866967,E,B,E,C,117.65215101636812,0
26-35,Mexico,C,-8.827755246539901,C,D,-86.39029203717892,-103.04206033955853,-160.04507179123954,E,-17.582714020817562,-58.54341010764268,A,B,C,C,31.15259922736352,0
51-65,Brazil,D,-56.75686969206327,D,C,-84.92257996180524,-101.76337566604572,-12.51073402726392,A,-32.78524332015774,-75.0527046110179,C,A,A,B,4.767647250993697,1
51-65,Other,E,-181.7569033516901,C,C,12.780041461458522,48.75013478092614,-63.59771979642221,A,-23.80272015732516,-106.41016743488719,B,E,B,C,-117.21671564402358,0
51-65,China,C,5.235296323420088,E,E,125.21039747892584,-7.398714501834215,45.9165561127379,B,-195.71124662547518,-40.1950495263937,D,D,A,C,-14.212400472160471,0
26-35,India,E,-238.77596070699857,E,A,74.22501830542296,-128.18050705423073,-5.196572842758363,A,-21.076995544775812,90.31156551466076,C,C,D,C,-125.49706050879001,0
26-35,India,B,-37.56237532869036,B,C,-148.93159713203522,-52.158877274402336,-13.090870202156783,E,22.91430870852109,60.91146755209059,A,A,C,B,-194.51280918568685,0
36-50,Germany,C,-15.722445946610705,E,D,82.59836307176475,7.757528725849372,-14.976467578354246,E,-123.59269616854488,5.596656103989757,A,D,A,C,-60.604586454210065,1
26-35,Mexico,A,23.807768137654413,A,E,-41.65694668668844,-118.53215962302521,-193.15523432595367,D,-365.61247368465155,116.11829522841369,C,A,E,D,160.4476753137723,0
51-65,Germany,B,6.150685173105502,A,D,20.565021265285896,67.00120911898482,171.77902029460682,A,-35.19052556582205,-165.0300593094329,D,A,D,E,-104.50926123210273,1
18-25,Other,C,48.54285152870407,C,E,-87.29523441210446,95.64182624824451,-76.43072997204274,C,-87.68931581568067,-52.82265556768968,B,A,E,B,-47.55860682891402,0
51-65,US,E,15.768031461980335,A,B,-76.64302811906718,-45.07580804052265,169.29999133533101,B,118.99339205436767,-101.69231067899133,A,A,D,E,-59.99447849111028,0
65+,UK,E,-105.89825204243802,B,D,-5.917353365692598,90.2205233445306,-62.97443181152236,D,82.34472728715158,-48.412010306502516,E,A,C,B,80.25568937746307,1
65+,US,A,6.884619045697373,A,A,135.69189363155033,95.84927896902713,-34.06280248287552,C,140.77826570489748,20.837163341820805,C,C,B,A,-2.057873479394228,0
18-25,US,E,25.251468858399118,C,D,-169.85231307726804,-74.5323010079508,-34.83356206547275,B,60.70671513296871,-18.914483880425596,D,A,E,E,28.94819484753021,0
36-50,Germany,C,-15.247640310937458,A,A,-0.011609276748250602,76.2691808808167,-98.22366566173567,E,-197.44411069412192,70.20547706390039,B,A,B,C,-175.0125368054295,0
36-50,Brazil,D,30.277489359060517,A,E,-66.53832947033183,-83.75849477083044,14.505721955325404,A,78.59819649777702,-8.942661259225412,E,D,A,E,0.09648357411463022,1
36-50,Other,E,87.14083558228606,A,D,184.8391486025999,6.341359601713235,-214.08976687428424,D,99.50969250158094,-43.221343744563576,A,C,E,E,4.888299640688757,0
51-65,Mexico,A,-98.17292737158381,D,A,-1.4150890301838501,232.77306489092163,17.459873633730894,E,119.33829332352927,-2.93044917704937,E,C,D,D,150.9376829487821,1
51-65,UK,D,56.442234364774976,C,C,79.49037506332678,-131.80735856483582,59.591924040274016,B,47.5532423194991,15.563268519039653,A,C,B,A,241.0382640864889,1
36-50,Brazil,D,45.9616173044467,A,E,-69.48600800093975,15.624602061996024,-102.80458452118435,E,92.30594051064611,10.112950621898587,A,E,B,A,-19.66443433266977,1
65+,US,C,-89.76405510285277,D,B,5.125278930332926,78.64477494152372,61.84466988765222,A,35.75079173337791,57.97251241798074,C,B,C,E,-69.74797605108682,0
36-50,China,C,59.998141259117524,C,D,16.42841802421319,90.30683254894885,163.52991110967906,E,-387.9895077824284,244.06645940187528,C,B,A,A,151.9525267241407,0
51-65,China,E,7.481440522400866,D,D,112.38526634407584,-160.01305784894083,-49.13953742314657,C,-127.80844119463958,60.42174200662498,D,C,C,D,37.92498225717619,1
26-35,UK,B,70.58531412710873,C,E,92.3576945316134,61.21732225507667,-11.471934215389409,D,77.11538644525606,-54.72879599487048,C,A,B,E,93.31369566134764,0
51-65,Germany,A,-91.60948127006456,C,D,-25.143649539727242,23.57855892916581,-153.08363384994027,A,69.56560627956236,33.79360518918501,D,C,D,D,38.06437935157184,1
26-35,China,A,-78.01585518474995,E,A,63.36550124177687,-59.23322996329416,-106.30855781864012,D,65.26122436959781,-96.68202374328318,E,D,E,B,-102.40476343973326,1
26-35,US,E,-39.39392034544999,A,E,-43.30680440599345,-34.83989346931793,282.20332742624714,E,-56.421058999070375,-73.39090732928123,C,D,B,C,-4.375562032376836,0
26-35,Brazil,B,-94.5253380847098,E,C,41.19845889223506,102.97098938168654,-161.964984391204,B,-2.8783675899376604,100.60660804782056,C,D,E,E,50.44567329026716,1
65+,US,E,13.705796128150649,A,D,-35.135264695959364,-199.61954161901298,90.8046673803135,A,36.09139390758898,86.42167136593154,A,B,E,B,17.59013350132572,1
