religious_affiliation,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Other,Single,-17.06668196542461,C,D,85.2970827911945,33.299176851284486,-96.39851861382031,E,225.65836470729263,64.61206028559478,D,D,103.6900570250804,28.829725252398465,B,D,0
Buddhist,Single,-286.25429723679554,E,E,22.43034356194194,-116.99669783195996,96.24792845128601,A,46.904554890035975,86.61144983514433,A,D,247.19648647053907,139.57081298689198,C,B,0
Christian,Divorced,122.31606517950182,D,E,10.238137958921365,-124.05615274958062,-58.713234480514195,C,14.622577068259881,-3.1318184172585974,A,B,-81.50897743692151,-258.4859323851099,E,B,1
Muslim,Widowed,-134.2039332288886,E,C,-94.56452754625285,-49.27434621831034,47.423899076122055,D,-4.089196313549475,-50.87237468463586,C,C,-51.359022258345554,-22.411614443646165,E,C,1
Buddhist,Married,-53.71650153047651,B,B,-37.15242506173343,-80.4611065332975,122.4806313424151,B,12.890394596686402,-169.20802531878326,B,D,90.1387569535941,32.777554716847554,D,A,0
Christian,Divorced,-251.4438419750208,A,C,42.318857967906006,-94.00780843780551,181.04613877369275,C,15.64487746370579,-62.34938087406192,B,E,6.30579586887223,-131.06390608684063,A,C,0
Hindu,Single,53.45234442525015,D,B,-33.84169127549953,-117.88738144727643,-64.08317174214497,C,43.50123905461542,134.6259810873591,B,C,-59.099608477904944,107.32056695117527,B,E,1
Muslim,Single,-209.29593733315798,E,B,159.89977478170258,4.366249415183108,9.148357445604598,A,9.01763894467291,56.27922231503614,E,B,75.77089726259528,56.8585778748196,B,C,0
None,Divorced,23.902842629679824,E,D,-44.0104210117708,19.556005270704873,4.976032277680733,E,-118.30901984529218,-17.446925598094975,A,D,180.62068295001828,-67.61701176743038,C,D,1
Buddhist,Single,-185.17200010259398,C,E,18.974085756396704,28.985173806368504,-23.103157980894,C,-28.61645420231999,195.69927553156936,E,B,112.77476948752438,-193.91123071949045,B,B,0
Other,Single,-125.53370768068433,C,D,85.57998524056408,55.07312441292377,61.22857905219362,E,-95.50690185929837,-49.94443022732226,A,A,57.46686066573796,-31.612598468988867,D,B,0
None,Widowed,8.333360160569736,B,A,65.23837219345171,-88.51195220414283,103.19510854980945,D,-45.18783630296375,-159.45686744735437,C,D,140.1083802406018,92.2873725284917,C,C,1
Hindu,Married,98.3930237044139,D,E,-127.43596252014228,-118.44410857932381,39.54696389083641,E,50.15108156023614,195.35497409444696,C,E,70.34484622308017,99.78136621146969,D,D,1
Hindu,Divorced,155.1693302746875,A,E,181.91060973547977,-41.63133894383543,-37.934440687222036,B,171.30569878174336,20.329027584526095,B,E,71.29398574055757,55.52234878992151,B,D,1
Other,Single,31.45035664379941,D,C,-66.25988528776394,61.970946672178464,-0.4985257562097477,E,-30.395058724528106,-215.252033826219,C,D,25.78137442311753,69.84545137047598,D,C,1
Jewish,Widowed,72.56989119094084,C,D,-102.74518789355638,-95.70543137909307,-70.828438997544,C,107.99656511473279,89.42676455679582,A,A,-52.99722344531066,-4.925665549794857,B,D,0
Other,Widowed,-25.742080895167213,B,D,120.88496680026653,-66.70230956063595,225.84853017094056,A,-42.20443385137954,-123.84333450637178,E,A,-21.352322745384427,-5.464816627023344,C,B,0
Hindu,Single,77.97353724426435,A,A,-69.28404052856513,102.80112238514083,-77.33517452641037,B,-70.52141507056555,-84.83543279254049,C,A,16.41467701754769,-119.10828604691103,A,D,0
Hindu,Widowed,36.008223335200974,C,B,167.15695885222428,48.28181469236057,-140.94977039343686,D,-69.76274471453175,-199.7352019366306,D,B,34.471672003218714,173.22788149696882,E,D,1
Christian,Married,37.17448628708625,E,D,136.42150957884132,31.429291317224074,-73.44244092779921,A,-7.0819637260247,-94.15696621047026,D,D,-161.57611161421775,-104.69590119911287,B,A,0
Other,Divorced,18.891012039861582,B,E,-223.03440355662713,6.546179623416143,69.11433878407597,C,60.60833000244401,81.58881845823764,A,E,113.18078542035175,4.869145500781056,A,C,1
None,Married,146.76093901895953,D,A,89.58252792433457,35.37259273041439,-90.27209769684553,A,61.47038664744263,-73.13643548920334,D,A,43.464328492422254,99.84886334770238,D,C,0
None,Widowed,46.63193063863205,E,E,-118.55515753860935,-230.56771855169194,207.33239461934252,A,58.493469377251785,-106.59009456342199,E,B,-15.714732677179475,-312.5540678935325,E,E,0
Muslim,Widowed,-166.28787445966898,C,E,-19.559142229447108,-45.583443322644776,-17.243683179271397,A,-98.67517264164393,52.1811682791438,B,E,82.90425631526487,-36.20428269181375,A,A,0
Buddhist,Married,131.90113454232423,B,D,-55.13257679360041,-46.09515515587734,151.7241493176931,D,52.124764608838895,-40.14009848585935,C,D,53.799591724605555,-5.1027107782585714,D,D,0
Jewish,Single,12.995924046182106,E,B,38.79616420374969,154.70896389710796,37.36959520011924,A,-28.75159314713736,-150.20647292740213,A,D,177.1749316228625,64.2992581065349,B,E,0
Christian,Single,138.85621896163866,B,C,-89.89006380569126,19.452356235472237,-71.66654677587854,E,150.47973115667426,-28.298057055971526,E,A,-172.7428510806849,41.39605063925569,B,D,0
None,Divorced,13.801997798994115,B,D,-142.96723002412716,-18.10672257103677,62.89279136506419,A,27.14928234794709,-124.97050267830807,A,B,12.238274267188581,40.61242829625614,D,C,0
None,Widowed,-45.15164071749211,A,A,106.70267158520753,-44.65222656552472,108.0612023107274,B,-89.39113399252902,1.710394214823666,A,E,12.535864768265292,-126.37012238144605,B,C,1
Hindu,Single,-2.8060745588830347,E,A,-117.80910815822949,72.98671417130315,52.69216780502961,D,-92.07134985976467,158.05777879267416,E,A,200.36227146364857,-303.64839408704427,B,A,1
Buddhist,Divorced,-125.91503118976597,C,E,129.77879753823848,0.2841426404621982,100.27789300179725,C,-177.3852856434633,121.44452171374516,A,E,-118.39590611477797,178.9111843753078,B,E,0
Jewish,Divorced,-78.7854669091471,B,D,-116.86795207196607,211.87017084660022,131.35129204892732,E,173.35598430869538,10.938419042477138,A,E,37.83227306387603,75.45511665776374,A,A,1
Muslim,Single,-44.03080108155644,B,E,111.6141880278799,-60.33373826151641,130.79425684026813,E,34.967258875179525,18.598467324179072,C,B,32.450488828285195,-53.916071880727436,D,C,1
None,Widowed,50.91619234428858,A,A,62.284189545053415,-139.8740490504121,-30.59157143345897,C,-78.0770552576615,-25.815093376450733,A,C,89.13145974406582,85.57562807263224,E,E,1
Christian,Married,-65.41883591482004,A,C,60.3585644466059,-69.00993498101757,94.00708922615706,C,115.08170403483493,-60.32927048539128,D,D,182.4137500658191,-136.4777008853322,A,B,1
Muslim,Divorced,-69.69356195834226,A,D,203.35574974317626,92.98973431891538,26.763288084460157,E,39.29505787187248,90.83717072836977,B,D,26.76308992747766,-55.259272783966786,C,B,0
Jewish,Widowed,-28.601789073203364,C,C,68.74733951686152,113.11035176468214,190.63550907229336,D,7.115979247512179,132.59942532439874,D,A,-155.26945364724466,-134.94072683125256,B,B,1
Jewish,Single,36.25448471367752,A,A,-46.61777721702044,-40.08166422524236,6.711460813588152,D,123.02960723972573,43.042585772965666,C,A,-26.339101535255438,-123.55146499201766,B,E,0
Muslim,Widowed,47.071745405947055,B,A,-12.332737689302444,95.07422243298498,122.72205498068209,A,103.51616714039773,-8.87413764285146,D,B,-68.35909513856339,-68.2689279682958,B,C,1
Buddhist,Married,-151.87800258714498,E,C,90.86743502267561,160.82264743030547,-23.56214947085672,E,-204.7487464815314,-100.33099627979996,D,E,-44.27807887787484,-167.34659479669395,C,E,1
Christian,Single,-101.1255196873516,C,D,-0.06645700454375235,215.66792070656447,92.2350820370026,B,160.45723638058013,-111.05047875781922,B,C,-73.36450899610627,-186.16742376232014,A,E,1
Muslim,Married,13.975019067473305,A,C,-67.43211231720822,-134.28635180766685,154.34686764867388,A,148.4298421229543,166.66152122641077,B,A,216.33040211870912,174.28337875029516,B,B,1
Christian,Single,43.56504218627781,C,E,59.117398964678294,91.18552481927034,-170.8595470496087,A,4.821423485772995,-18.110589513898447,D,C,11.12159229776528,73.87763456105458,B,C,1
Christian,Divorced,35.23771423443828,D,C,-18.949433473227938,38.11137368242471,-57.005586304984035,A,-22.57208584185586,157.28060561437053,A,A,40.852193061842335,-120.53555674957369,C,B,1
None,Married,-4.5532090738114634,C,B,178.32448913365457,-98.91512185380198,-120.49230972669478,E,-22.29231373827898,29.91354691691231,B,E,17.093120743682018,87.28057317261329,B,B,1
Christian,Divorced,-122.82925382872266,C,B,-31.03787759154927,9.588656066744145,21.065838729873963,D,139.46578757212694,-3.079089789214171,E,C,-17.807341057221226,36.10454757847446,C,B,1
None,Married,-3.4189824848596935,C,C,-93.07234011754755,-70.19962850841492,55.54798344256409,B,21.512399357229572,-37.294167764499406,B,C,-24.719236024251867,49.424364890616964,C,C,1
Jewish,Married,132.50611630106874,E,E,119.88198136208908,-50.5543299866021,-9.360198771521294,A,96.74104085781272,-200.55605227476465,C,B,29.34380901749929,0.2600267049977861,E,C,1
None,Divorced,39.198089343575596,A,E,-26.978978166890094,0.8322213835488415,-49.156289921309245,D,-95.76967545313249,43.2641725521616,C,E,6.0963893513195515,174.85363948396667,E,C,1
Jewish,Divorced,-145.10324595127565,C,A,19.825691460789187,195.31570382669705,-62.85157075846103,D,-49.03106481127584,-262.511181881787,E,B,-30.877918822378035,59.82543255846669,C,B,1
Hindu,Widowed,23.223786247800447,A,C,30.371320311512605,-54.51199276754255,74.9154274593189,D,-56.61888790846456,-67.96465952127548,A,D,117.36736436923965,110.66402797160855,B,C,1
Other,Single,-16.67357545145197,C,B,-213.39046382389574,95.67746889290862,152.0778099445543,E,2.779843828069374,40.56156158414592,D,B,-134.27460235170832,143.46839679404448,A,E,0
Other,Divorced,-112.73604455359126,D,A,30.080243399418887,-61.72395665834169,3.8771269830267636,C,215.63270791813127,62.14027556675823,C,D,-35.021921487972946,87.61982758875824,A,A,0
Jewish,Divorced,37.584033185568195,C,A,63.74204464029217,-10.27848231945139,-63.05622097391872,B,-11.551396695832953,11.516899926044436,D,D,-1.201071428760865,52.17503283963413,D,B,1
Hindu,Widowed,71.87631621637411,A,D,121.39814824701278,84.54021107834801,69.24082819126906,E,124.03228594269471,0.7706395647285571,A,C,-70.08677770718499,133.23473673956042,E,C,0
Muslim,Widowed,-25.172876386646674,B,B,113.64851467155815,-56.46422504262909,-19.001622463675858,A,-20.748695420188664,-142.42648349124877,B,A,-74.39929112916063,-86.47089775707482,A,A,0
Muslim,Single,-116.08484905947662,C,D,-63.81852831005942,191.42885075769556,69.2858147267783,C,75.63927189859875,-48.49468096638013,D,C,-48.250309961020456,10.401493887732489,D,D,1
Other,Widowed,10.150749981026893,A,B,116.59793096804678,91.27518856420565,53.71541116505251,E,-130.54372466221548,95.47404129858425,B,E,55.1183202512739,76.16377321373243,B,B,1
None,Widowed,-231.63349927372266,A,B,-44.27224017820114,109.52654455536603,76.2239371808129,C,102.33818402288739,138.3229350870335,D,E,-45.76995177093931,147.68590702561883,C,B,1
Hindu,Divorced,240.91623084807134,D,D,26.213813683429194,82.67820825808076,44.55406280439311,B,-23.798839860464565,-44.968186236440886,E,E,-105.1285130194213,-208.47602627800862,E,B,1
Jewish,Widowed,-93.77803851345415,B,D,35.71414454713739,-34.563079697204145,73.60422066670797,B,68.85209014160847,-20.909664361837695,D,B,11.636908334079175,81.76801741153726,E,D,1
Buddhist,Divorced,-41.234209932377354,A,C,61.660251019416975,-41.56122607716857,-103.03014290114008,D,-19.771054202550847,99.8342898773542,A,E,43.75676074138901,-4.871628643825269,E,E,0
Muslim,Single,-29.161478362896048,E,C,123.56943195848503,24.356725112454487,-19.66270016237033,E,72.52780992996838,26.62617768915552,B,E,-213.16256261098707,-17.474876404339298,D,E,1
Christian,Widowed,0.11680623677690696,C,A,162.56384822708932,-45.553407583205164,-108.20949629586718,C,44.565122787864105,-154.56593370308354,B,D,-48.106477176098736,-6.276727262819029,A,E,1
Hindu,Married,65.26471257027687,C,E,44.32988794062936,-145.1224157619994,-47.6500482965619,B,87.24418318326413,-96.78066019872382,A,A,-46.12585132060968,33.52648806920634,E,A,1
Muslim,Widowed,-101.53480568209532,D,C,20.038988458050746,18.14450223058504,76.53599678101762,B,-295.8111063817023,-142.88222177163783,A,C,-253.31524901711333,167.93482743745562,D,B,1
Hindu,Married,121.34461807029501,B,B,-66.88951034640476,3.15327172044748,-64.26538138957018,C,95.16306693403969,222.51669722190596,A,B,-11.102469090301927,-55.198598143628885,B,E,0
Hindu,Divorced,-69.72134751916572,D,E,-174.29289999058676,-103.2739366308881,-185.95962127221023,A,-100.99467451402117,-25.886553605098108,A,E,34.377219293956244,-222.9091209899988,C,A,0
None,Married,27.32295054725823,B,E,85.17081168282876,240.8458495200202,-15.39936139665787,B,91.87054097883288,94.12120166131241,E,E,-181.03710110783396,127.70549509033495,B,C,0
Buddhist,Divorced,-194.50315232301227,C,C,171.16131972461287,135.68588534213947,25.963519448091553,E,127.65062931265281,52.0528101020841,A,D,272.90743237005626,-4.569242399708392,D,B,0
Other,Widowed,-10.926269961077907,A,D,26.218120785941796,-1.7657355488689928,-56.043441330940205,D,96.8793288902382,-96.32009919231331,B,B,72.50683468966368,-87.06252329906683,B,A,0
Jewish,Divorced,0.6798741303116955,B,D,74.29321027108014,-72.72029013537227,79.82120717663214,D,37.05112595063493,-9.673041089672129,A,B,201.21238320475845,-75.01235920536533,A,D,1
Muslim,Single,-43.909965963467066,E,E,141.42296445576653,21.259913409894864,-160.06837398661972,B,114.6254971561995,-23.074212157126343,C,C,24.99566208196379,-123.88711951870835,A,C,0
Buddhist,Divorced,74.82545343314085,D,B,98.76506741259917,60.38290300467204,-47.45381561915784,C,122.2348530689987,-90.37268371541396,B,B,-41.41470781560977,-133.54546818808453,C,E,0
Hindu,Widowed,85.85040837288241,E,E,-56.67884802631572,-32.516136376201196,41.07798690292032,B,15.381792997200625,-41.895723548836244,E,C,107.2712511132225,54.47706109218584,B,A,0
Other,Widowed,174.58161645201866,A,A,-240.20968642231537,-179.6983029369615,-20.119584529858525,B,196.09567853680886,-70.55936395351021,E,B,-55.94002566978102,-5.527902744860521,C,B,1
Jewish,Married,-5.9915336603234755,C,A,-152.9336678665515,34.77027038816453,-18.529864983988965,A,42.213884062498686,-93.4872996897167,D,D,94.16221235561362,171.0898050320406,E,E,1
Christian,Single,-176.8086327313895,E,B,-57.48245671731183,-70.43348537414116,141.76912759283348,C,15.287060491195458,1.944689842073941,E,C,12.23895937912495,113.5832334923692,D,D,1
Buddhist,Widowed,62.99835809345977,B,D,-126.64705786120362,19.292899077172443,12.288839672078533,E,-75.40883856769472,21.43828718792683,B,B,28.07812548971182,-142.61995919511028,A,B,1
Buddhist,Divorced,5.638235393896115,A,E,79.29402670363793,154.44641335517068,-80.18957806238404,E,46.68385649645649,18.887249671341134,C,A,110.04196211856079,1.4278954435678572,B,A,0
Other,Widowed,-139.0293102585567,B,A,59.11596821735942,-68.28786870546716,-86.60322239006064,B,79.94297717096697,68.6464772108073,D,E,-51.449521693320285,24.25698891099553,E,A,0
Christian,Married,13.700298538484896,E,D,66.16234911691772,-123.91546480119611,72.87392852764822,B,24.653079578990198,-98.79762401701788,B,D,146.92258101169412,88.717467820251,D,D,0
Other,Single,122.2731206119755,B,A,38.41659017403569,-147.58154399782617,-44.200601714299424,A,58.445164709401,-3.090867297018752,B,C,-71.16294421112929,-4.277043469649015,D,C,1
Other,Single,-56.72095328580774,C,C,-5.0543859083679985,-54.150702142178595,108.87293308249042,C,-29.242973488576414,-16.230421993156437,B,B,162.74082630085368,-161.88483782032404,E,E,1
Buddhist,Widowed,80.30365426927185,B,D,-43.11892125739408,89.59781673168993,-93.85092441235147,B,75.09368422069362,139.30708677713875,D,E,-44.01502171346775,-32.427768516944724,A,A,1
Muslim,Divorced,133.09795757256856,D,A,-37.6682860029196,1.7604053295676663,-85.72191509998677,A,-7.006912261877568,-26.631192297361846,A,D,112.1345448977575,165.1195481538819,C,C,1
Christian,Married,216.5902240954586,C,D,60.52295443467462,-10.334104073232417,-3.2976424570052427,B,3.1598120139321804,113.92711307091912,B,D,9.443711784296502,-254.73966630221437,D,C,0
Hindu,Married,41.76295940824639,B,E,77.17417919283247,131.74967821395697,-77.90685599301523,D,15.2161014335536,177.49114001841843,D,E,-214.1269231750581,-76.75968227342139,D,E,0
Jewish,Single,11.085718007457482,E,A,-3.1580330432610335,-3.8328740999753252,-29.079761181066615,C,-2.708447070462056,10.780963796529898,E,E,-91.71141386957218,80.34215035591859,B,B,0
None,Divorced,131.22363146417075,D,E,146.59599498953017,-128.28605773761922,82.76958276373826,B,114.41676969375428,24.597554705894588,D,B,94.34289643858055,63.17725684238804,E,E,0
Buddhist,Married,-148.4053573308748,D,D,-73.55468789739402,-28.986260605394502,3.5503576125417005,A,-57.89925547641651,208.68611897487136,E,A,-114.9572596078246,199.41005206608966,B,D,1
Other,Widowed,-89.73166889975892,E,C,-126.50262983953877,-34.33815681979577,41.57928476986428,D,6.953674450012322,-39.3582751707031,D,C,-115.01174106296035,-42.216310353094045,A,C,1
Buddhist,Married,-224.72861244573127,B,E,-58.10397620275442,15.519694124325781,71.31786404051337,D,-112.83773185379383,67.69607969766359,C,D,15.814000499577496,114.85370166770808,B,D,1
Muslim,Divorced,-149.44351688011386,E,B,86.73178233993116,-62.373135248685976,72.33887840769178,A,-229.28215994222066,3.39530357315668,A,B,-33.239505263317334,138.83961879629652,E,D,0
Jewish,Married,-4.267901670192424,C,B,68.53592523051385,28.405376898643688,-46.43766734917099,E,78.14330477334119,-113.05085200686334,E,C,83.62248897138288,51.79638097196361,A,B,1
Jewish,Single,-5.543875204745998,D,E,15.266422279348948,83.51735668705345,104.84797669690809,D,19.86274678441087,74.97266017301834,B,B,-40.1537727892278,124.30911980849646,E,A,1
Muslim,Widowed,-2.408099981813787,D,B,-161.97645740101197,-31.033824806230186,87.54597269101843,D,-79.04494083374271,36.18833057716706,B,D,-11.368808464241742,-14.592296267908727,D,B,0
