age_group,sex,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
51-65,F,Non-Veteran,B,C,94.33337140939483,124.25031103268316,-57.76612118834213,40.837082343951934,A,-126.5393303722793,21.747959715703786,E,A,0
51-65,Non-binary,No,E,B,-132.654004788815,-73.50797339463611,95.639989869285,125.49948410332523,A,-67.73041413523273,101.00859783777918,C,D,0
36-50,F,Non-Veteran,D,E,-47.31218763942721,84.6492626618372,-15.920091928464656,72.60468916587438,E,-104.91752954900615,-93.21496269660553,D,B,0
51-65,Male,No,B,D,87.7751711937494,-19.430162821092768,86.92677574775158,28.057512836816922,C,154.03275820334602,-26.91783659558577,C,B,0
18-25,M,Veteran,A,A,-118.75625931772763,-67.75009304590074,2.4094275423508584,-231.1350304966262,C,1.606615230222529,-99.54187497875272,A,E,1
65+,F,Yes,A,B,34.19802276266202,-45.44551521107258,-13.256309926755153,131.12958140610934,E,78.29575381425994,-166.62845309544977,B,A,0
36-50,M,Veteran,D,E,-82.51670065822327,139.60207377459278,-14.403205863006368,-24.280147642954688,D,-172.60083402213363,23.312533296516804,E,D,1
26-35,Non-binary,Veteran,A,C,-51.79903142449701,-54.57410382670673,-144.65270068597323,8.093779578358342,E,54.11365359326782,-111.17122248810789,B,C,1
36-50,Non-binary,Yes,C,C,-113.93635768148702,77.13010030635037,50.1569391811161,87.2946734420845,E,-30.23390567674386,-12.713304019757068,B,B,0
65+,Non-binary,Yes,C,D,-6.753229451293617,47.39430502840241,-10.323708210041257,-65.83060700499736,C,113.0481714798438,369.45708262015125,C,B,0
18-25,Other,Yes,E,C,-42.83604439353347,-55.0075537101273,-24.304437482443497,8.142399182454236,B,105.38635609125875,178.30279218675275,E,C,0
36-50,M,Yes,E,D,84.85765639413412,-15.4741762837392,-18.62313959020033,22.549674155554914,D,88.69964545700171,-0.29886517378309135,D,E,0
18-25,Non-binary,Yes,D,D,43.87032706703858,3.912244965732295,45.91650312725191,-5.045382322893466,E,6.169047331349817,141.24675730880497,B,C,1
65+,Male,Veteran,A,A,38.96895033868683,-111.42261621991673,-34.3541163866326,97.38640521399434,B,-30.37178654148028,41.41009450612741,E,D,0
26-35,Male,Yes,D,A,49.724103702818596,61.71431741327259,77.7816085958201,5.089147364416167,A,21.363129003523596,27.68189521226068,C,E,1
65+,Non-binary,Veteran,B,C,165.62284130867204,141.75249426235175,25.74365336919137,-150.43920174051613,A,39.09673207973438,40.01757351287991,A,B,0
51-65,Female,No,E,D,89.81401294293325,-1.2340047238629865,67.16134126491153,17.775300218768,A,5.567672079118656,-104.46730200347325,D,D,0
26-35,Male,Veteran,B,C,-231.1236893847144,21.598404662086274,157.3492314550479,-70.54914461067524,C,227.02361729289188,31.868109347746554,A,C,1
51-65,Other,Yes,D,D,-28.72057665916054,-122.65791595449105,67.48285302557692,-135.22132062767918,A,73.45247844625659,0.7865571340784593,A,C,1
36-50,Male,No,D,D,116.56604183134978,27.935171133622834,17.926333305085354,141.56768776983486,D,12.819976283774928,-252.40218128283024,C,D,1
65+,M,No,D,C,-25.675953168927418,-4.553737793875079,75.53140164169368,-34.0624834049008,C,40.926422472988925,28.082242087720083,E,D,0
26-35,Other,Non-Veteran,B,A,-19.992757819964883,-153.08473998065506,214.05093190630126,-12.148375653162102,B,-75.04628533247512,218.08026745069333,B,D,1
65+,Male,Non-Veteran,D,D,-75.9221998750643,61.79917046605091,27.248073126612432,145.45690376377203,C,-58.085913401218356,61.562951112641905,A,D,1
65+,Other,Non-Veteran,A,D,-16.296946211665794,-92.13597080328148,-218.1074475136468,-58.1123826919265,C,35.68234933315686,-42.94617009421367,D,B,0
36-50,F,Veteran,C,B,176.51775666616567,-94.85339148212688,92.77419147042505,114.59978718723127,D,-72.19850068708696,18.35301664033451,A,B,0
51-65,Other,Non-Veteran,B,D,225.1542630308434,158.5417272971037,-208.88740631276056,-33.16383584299365,E,-39.5913455342065,39.048988574609965,D,B,0
51-65,Female,No,D,D,-11.975705739401054,3.0738846116097136,-140.20474124163894,-83.53013722459029,C,-1.461084091953001,201.62428745837877,D,D,0
65+,F,Yes,C,A,52.01449693856173,-106.97109320161606,85.10759478804076,-21.723253788471006,B,-156.48860177656087,2.0718984436545878,C,B,0
65+,Female,Yes,D,E,137.75276568480427,-221.36203938163473,53.08331175492968,50.24160639062947,C,19.408294549734066,-81.86640534705481,C,A,0
18-25,F,Non-Veteran,D,D,149.58941243524973,-53.67729054544379,44.124543335717696,-49.729376392269046,B,-82.9580028466781,-68.74255589709368,D,D,0
26-35,F,Yes,A,B,-109.57121801765457,154.18353348960204,-29.249726183187335,-151.23467804131155,A,-197.76951810958133,-120.48322361995922,E,A,1
51-65,Other,No,A,A,-166.14885136116456,-128.41257016864978,-47.96907417769105,-57.54672630732456,A,-23.977850255867423,-113.31548923136194,A,C,1
36-50,M,Yes,C,A,28.4549514962386,10.750911787153479,5.2899404514315504,-37.70567931728199,B,-98.06357587129666,-36.407494911195776,C,E,1
51-65,M,Non-Veteran,C,C,47.59270450911061,67.49522098168207,-60.81804740384482,253.55344425270897,C,-149.98173692249074,72.05033049843973,D,E,0
26-35,Female,No,C,B,177.20030888681094,-115.54512064836749,153.05842464995692,96.74474060733179,C,-142.13990294365385,-199.89782537454198,A,C,1
36-50,Other,Veteran,E,E,117.72660645762707,47.36944462587993,-65.93810038586835,-116.40677427746449,E,42.419171255873756,-56.331264884102474,C,B,0
26-35,M,Yes,B,A,-27.343305999151074,185.90804804545434,-42.908650344405636,11.738422826397525,A,102.63555169796344,-60.80296075004319,C,E,0
65+,F,Yes,A,E,38.97517412437137,164.5631158505463,12.64459978507567,327.85336209005476,A,-87.9107164726785,-85.48334252807395,B,E,0
18-25,M,Yes,C,D,127.19022907481869,43.412398808721,91.36089344984416,183.2501726210799,D,58.98741483799624,-123.44851154530852,E,B,0
18-25,F,No,E,D,11.87602839984435,-49.86654452328963,-132.129593257823,-78.78981890844491,B,120.31415094342202,-29.16190150802742,A,B,1
18-25,Female,Veteran,A,D,90.68720106141647,-4.538626617806825,110.30670183759179,31.819467484966246,B,202.7359877541854,181.8734331654126,E,D,1
26-35,Male,Yes,E,E,-55.40650861148422,49.46326470026155,-5.606110618990854,36.75575274409864,C,-28.98663625450456,84.29287958368243,C,B,1
36-50,Non-binary,No,B,A,-72.47344836318415,-0.31242251956530903,-9.263016858019986,25.273364756575827,A,-107.40744439995524,95.0621882234616,B,B,1
51-65,Male,Non-Veteran,B,D,17.153643812556034,-54.858433065922476,-24.749895499197667,43.655093655655335,D,0.20518074014961438,24.094177931151485,D,D,0
26-35,Male,Non-Veteran,D,A,75.0110497504172,3.7272517985572,-10.572826968352466,34.02459371043317,D,56.29318091719752,-22.7015854376103,A,B,1
51-65,Other,No,C,B,92.6024840950424,-255.1676081216239,73.53432676350864,-108.89787130474727,D,-238.49085018788418,-5.090902148072811,C,A,1
18-25,Non-binary,Non-Veteran,A,A,-77.8982361899414,-30.719065645017903,108.60310884853955,-109.56748226939715,B,134.2224460724462,1.8198945072143942,C,E,1
51-65,Non-binary,No,E,D,-78.9428546901281,-97.9559523517715,12.884975977815802,9.5738320592051,C,127.5298630141684,-77.62143750493577,E,E,1
65+,F,Non-Veteran,A,D,-51.757990989617696,-35.84465454544608,-179.6399618004943,221.2482159389862,D,-8.761522340967543,155.85744176024446,D,C,1
26-35,Non-binary,No,E,B,-3.699551642420227,-18.762533567244414,-10.979818846515222,20.55628717669813,E,-199.1056919854757,-133.81635987031552,C,E,0
26-35,F,Veteran,D,B,-66.09128264693153,55.0246375378079,56.703605212022104,-19.514549205732106,B,-83.83606398806742,-2.959955789487952,E,E,0
36-50,F,Yes,D,C,48.1160757637131,-21.869936724145965,-27.46207947131728,-170.9105394272139,E,154.0259945676108,53.975538351678246,C,C,0
18-25,Male,Yes,B,A,147.5256608789689,178.6999954804338,52.755575789054,-241.75512306785794,C,73.59831055284262,-73.64755419336595,D,A,1
36-50,F,Yes,D,B,-2.733466489974756,285.6469449312137,30.18806718140653,104.8578724350402,A,-120.65030679435186,-131.32616935637571,B,D,1
65+,Female,No,A,B,-248.01251518334166,125.15028681860476,-51.78472554554503,-131.21614469573203,E,52.29898080059399,-13.75645125250173,D,C,0
51-65,F,Yes,C,A,-14.804239617674083,-21.77325319994308,103.80024013884591,-47.778396583430684,B,-100.42461851845974,-64.18188032196711,A,C,0
51-65,F,Non-Veteran,B,D,-95.88410331921963,-64.13705745610086,-17.875038046784915,156.30153203817565,D,-160.98796092129962,133.33839418918112,C,B,0
65+,M,Veteran,D,E,66.38569381634738,-70.87193762657755,58.06327052666028,75.11603964086089,C,-149.19715355968847,97.05340701332014,C,C,1
36-50,M,Yes,E,D,158.65728577257238,36.651070819480466,179.39138341649215,236.22308511565717,D,23.625813309145997,129.15460661110563,A,E,1
18-25,Male,Non-Veteran,A,E,-163.5302984301095,113.29228535593512,-8.483478129564094,-56.984927862761815,B,-19.472733562273433,12.314790023004972,C,E,1
26-35,Female,Non-Veteran,B,D,-109.4923256915945,-179.6672774924058,-16.314903578485918,14.38346425705997,C,-87.09788075784599,-105.55877079838412,D,A,0
26-35,Non-binary,Non-Veteran,B,D,187.7041365905524,-87.29101307364814,210.5399592124523,-58.0132400686043,D,36.08727866513818,24.82866420922234,D,A,0
65+,M,Yes,E,A,-101.97020630244154,-37.93207019192943,-149.14738254183706,3.0156843408947926,D,-119.03174459760658,-38.7083499267644,A,D,0
65+,Female,Veteran,E,A,29.04985381656448,71.51003925928227,129.33813492319052,-197.56905151163141,E,-84.59554804899327,27.440282052886822,B,B,1
51-65,Non-binary,No,B,A,33.06566353931232,141.48893024113994,37.22256166727432,183.2918959416724,A,70.01664735837349,-40.509679930264404,B,C,1
51-65,M,Yes,D,E,-67.17625805200224,74.99918418012491,-24.46417927032736,131.91421177945455,A,-114.85399068211485,-121.69985902084962,B,E,1
36-50,Male,Yes,B,B,4.89532411434075,-95.37514245744902,22.250073745702394,95.25106590856258,C,-34.90276027036323,-31.844720341923814,D,D,0
51-65,F,Yes,C,C,-30.484453687089104,57.02718677702864,-112.22951057525911,-97.92739623862154,E,73.99843885059111,-86.15694817517429,C,D,1
26-35,M,No,E,E,-39.86648283136844,11.90714381061797,88.40185166617789,-36.70832788975779,C,57.803507718805015,-12.46543132616944,D,E,1
51-65,Non-binary,No,C,D,-27.05075075117611,114.39906242077211,132.20739630530088,-100.85487061526237,E,13.950487555485303,-159.53396288111162,A,C,0
65+,Female,Veteran,D,C,4.793446944214575,-138.45324092715555,-93.83474080091642,-114.52335647232358,C,-148.2114138814376,58.75432522656872,C,E,1
36-50,Female,Non-Veteran,D,A,-27.958333067842965,64.50084994764175,238.63958493504768,112.82909546518111,D,82.24054282284797,77.05026311963896,E,B,0
26-35,Male,Yes,B,A,136.33518997234668,-199.361473983254,144.286756456668,16.68068216254671,A,225.39247962065593,51.17825904001659,D,E,1
26-35,Male,No,B,A,94.84076701948612,25.58845797505922,-61.55102451856101,-105.56272081439737,A,-29.915734113795327,-99.70965870981424,E,D,0
18-25,Male,No,B,C,153.90220992009463,194.35615079851078,91.35680886838186,143.49157532373908,C,58.63664567300976,13.63123468732833,D,E,0
18-25,Female,No,A,E,95.97112535781353,38.058833634778736,-85.86066448117296,187.76371029779318,A,-35.2251900002442,-105.37635700578933,B,A,0
18-25,M,Veteran,C,D,92.11356908961334,-37.96183835959791,-161.9224876274561,191.65706956381072,C,36.34069487787571,-8.66927638283881,E,D,0
36-50,Female,Yes,A,E,154.61969447977313,25.033623426714257,-211.05362631594394,-134.47748604584368,D,64.43148734013472,35.706554567225815,B,E,1
51-65,F,Non-Veteran,A,D,-10.840479244059603,136.8707673350583,46.01446947470457,-24.110165094953242,E,15.58060342387979,44.20700659539399,B,C,0
51-65,Non-binary,Yes,E,E,57.09623139405322,88.39341814813557,16.027966844039305,6.37310051443173,A,-71.08402901636465,55.82725276737689,D,B,0
36-50,M,Veteran,C,D,-12.168695378680098,-27.133805211579286,83.44715496728313,-1.8896152364947991,C,-158.15098229702807,174.30096651800287,B,D,0
36-50,Male,Veteran,C,E,104.39339182879198,11.353049109360128,88.94877510009859,3.1851847466896954,D,98.1426270419865,5.763551009173649,A,E,1
18-25,Other,Yes,B,E,94.82069658169284,124.04533014022702,190.48376803895698,-9.13369924484366,B,-11.581827161689047,10.84503706164768,C,A,0
65+,Non-binary,Non-Veteran,E,A,-23.54212054087879,177.45230691865032,-52.3380321437138,-29.30297446424491,B,32.61243590030911,-144.37192850436654,B,A,1
36-50,Non-binary,Yes,B,B,-43.843087108419375,91.92026383285092,6.073796128810689,-182.53014026853572,B,-80.33414009197843,-12.119623236483731,C,E,0
65+,F,Veteran,D,C,112.08888245531526,-45.203283818957715,-99.58628618954552,151.43795789291815,C,-120.05624477106505,-156.49074910357393,B,D,0
65+,Other,Non-Veteran,B,B,-120.86846564193185,-31.780511074694317,-26.278944191400015,-57.46616651292465,E,41.839948606924125,145.35131502697428,B,D,1
36-50,Male,Non-Veteran,B,D,37.65501751491436,22.038151589172323,133.5451018585875,-85.57934840331811,B,-20.219754960215035,-48.836031184859614,A,C,0
18-25,Non-binary,Yes,A,B,-129.24751431409842,105.51058256374523,-47.204990135553935,-32.239674543161506,E,-71.7338101714663,97.87179590615985,C,C,1
51-65,F,Yes,B,D,-125.61277013865664,174.43868476172776,-50.958667124396406,-72.02529608853602,D,-82.51449279785842,168.5185048241656,C,C,1
36-50,Male,No,C,E,-183.9715370884512,91.69069597844934,-57.136193662573135,-158.06845138510664,D,-109.07343679335264,-90.40370355074991,B,D,1
26-35,M,Non-Veteran,D,C,93.65127125694934,78.04821706949198,60.16139092831815,-57.22184466604906,A,185.36742508476405,88.15735862196351,D,A,0
51-65,M,Yes,A,D,68.50792083230087,85.33314905833716,9.46439583698502,-5.94920984086011,B,92.56596118280872,-96.89037304781301,C,D,1
26-35,Female,Non-Veteran,B,E,3.4204399970974007,-99.29436158244366,7.189273165724459,35.69656685779252,D,-102.38723930341081,9.999479448812902,D,E,1
51-65,F,No,B,B,1.8682053388471005,-134.36581686829854,-84.67808839196374,-61.27563824227248,C,-25.09469331410099,-53.37248369512262,A,B,1
36-50,M,Veteran,A,E,3.3769823594300767,64.21971090948999,-125.45301731766241,34.183419844672805,B,-4.543855818343596,-80.14712235133044,A,D,0
36-50,M,Yes,A,E,-77.0725617075027,39.16776632614607,-4.526256739092592,-89.8886016898926,D,-129.05509771212306,-44.287000818705316,C,B,1
51-65,F,No,C,B,-32.531432346987835,148.64935588197093,-47.99466748952615,91.25716621737828,A,-89.39620920127444,76.71505888731801,D,C,1
26-35,F,Non-Veteran,E,B,16.552392773166765,61.84646408979383,-44.750075291237565,-19.565253528579927,B,63.12333716554374,64.95238101532163,E,E,0
51-65,Female,Yes,E,A,-1.7219391592161157,-124.5044871171536,-13.118486715890471,-128.36477080838804,D,-52.03378329582715,95.37739470302236,E,B,0
18-25,F,Veteran,E,E,75.62750826575775,23.992331354118114,-64.60272178877912,-97.85575619369376,D,5.862428346662192,-176.33937464954553,B,A,0
51-65,Male,No,C,A,31.547547131466814,85.75179091671521,42.93766075845956,145.5373878447387,A,2.1530419901659044,-139.26818082380842,B,C,1
51-65,Female,No,D,C,-162.93320752876247,74.70381155657489,-139.02447743220844,-131.2661218475989,E,81.2034694608497,-110.36408342835584,D,C,1
18-25,F,Yes,C,C,-3.552406508860523,-55.901267871951944,-104.12131827250599,-54.355621693777145,C,-16.188608268366558,209.7668462263372,A,E,0
18-25,M,Non-Veteran,C,B,88.3911378142067,-51.003760999956086,140.4123554667899,17.867152833637473,A,-2.2404851669788672,17.76422943311381,B,A,1
36-50,Other,Non-Veteran,D,C,-5.8736711056242115,-11.84455583246589,89.85419079531357,205.63274545708126,A,4.988111748389889,248.5703566714335,D,B,1
18-25,M,No,E,B,16.462924974423878,104.57875362968593,-26.315548080080486,60.36866373774171,B,10.313657071075003,-44.51136621069566,E,D,1
65+,Non-binary,Non-Veteran,C,A,7.931141297416764,-79.83552133558238,-63.85169469771843,9.199622889981224,D,-134.15663609610192,-155.9582750305168,E,E,1
51-65,Other,Non-Veteran,C,B,-102.75784363888701,-36.52371756259661,11.326826647275722,51.03030224277559,C,-30.772765110873262,-72.99113673459655,D,D,0
51-65,Other,Non-Veteran,A,E,121.03125855797097,224.55108308601274,145.2205784695203,82.53882199674845,B,-39.513223656269034,49.85446070644737,D,D,1
51-65,F,Veteran,C,B,-224.86876220261695,87.74878838364461,146.09432184699978,-108.80047533430755,A,13.831078201340516,-83.22650054220718,C,D,1
18-25,Female,Yes,D,E,-84.63962541072587,76.99397599142034,134.84885361614093,-62.471894754445934,D,-80.20732189955578,81.72657004807263,C,E,1
51-65,F,Veteran,B,B,-5.9444965658274995,-173.38873467682077,-61.99608284394918,-126.32170570167776,E,50.17346172074515,79.51192299465663,C,B,0
36-50,Non-binary,Veteran,E,B,126.53606527287195,7.048162905517252,45.83020117782374,201.56709044079162,A,-218.89971421003312,-62.83638516558106,D,A,1
18-25,Female,Non-Veteran,A,B,-13.70601437374416,132.61234276179084,-66.61184308661059,-99.21587820073191,B,-84.56249074926406,112.2318884402038,C,C,0
36-50,F,No,A,E,-97.78296060286614,221.53092866470487,-46.95400659472315,-282.5149767389544,C,107.72204164507077,20.480152657358804,B,E,0
26-35,Other,Yes,B,D,122.17301577536695,-7.730960396074547,178.92860977548597,41.027700289853634,E,-96.1224648757005,-31.500245433197822,A,C,1
18-25,F,Veteran,C,C,39.22497240530622,118.72871213014098,-61.53349209772926,-128.67370121187147,C,-26.466965291302085,-103.488687811484,D,E,0
26-35,M,Veteran,B,D,-99.69185562047929,195.78973803656638,252.29431146696157,-152.75575128444763,E,72.97968432119289,-42.534685465443886,B,A,1
65+,M,Veteran,D,B,-161.17020711038617,-133.82697146408796,26.984236677688443,29.198519710868997,E,44.38341549659823,-137.33747139065312,D,D,0
36-50,Male,Yes,E,C,-123.97354067830793,-39.67190621379765,-132.6399455492233,29.99902290421465,C,-92.0469935080363,-69.02564472092058,A,C,1
65+,Female,Veteran,B,E,87.1106075294473,-92.68629991338298,65.62789066702412,-63.0461881898945,C,-53.91671590090235,-2.5617717909617794,D,B,0
36-50,F,Veteran,B,E,21.765023145752696,-47.9488801524657,-314.28237997644845,81.13680349711944,C,74.12141226877002,59.238117453680175,A,A,0
51-65,Other,No,C,D,-51.67617755160963,103.93716469715604,-59.5031371372087,-93.51370465619662,B,30.708948056520637,-39.53791355376953,A,C,0
26-35,Other,Veteran,A,A,36.74551919253346,64.80985726893805,-36.14434436729551,-43.31352663204154,A,-0.8558499428701455,38.88885486039709,C,E,1
51-65,Non-binary,Non-Veteran,E,B,101.66837998540919,44.14540575582742,51.69400071968864,-41.12448108990747,B,-28.573929656445934,-16.790940412991173,C,A,0
65+,Female,Non-Veteran,C,C,7.421254821222368,10.179486067053857,-79.61953252618284,120.22016227625147,A,-126.17625499114502,105.96622300613205,A,A,0
51-65,Female,Veteran,D,D,-52.15374598028786,-50.88915546709734,-130.5207821727223,80.42564451629926,D,-103.23477274927733,91.11842087844472,B,B,0
51-65,M,No,C,E,27.520198749576032,-12.679088305062514,129.63287526442372,-144.88298058358043,A,266.0154123970897,22.810606779995297,D,D,1
