civil_status,Veteran,age_range,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,target
Married,Non-Veteran,18-25,Bisexual,E,E,-55.544169679112635,D,E,0
Widowed,Veteran,18-25,Bisexual,B,B,-25.951734827388073,C,C,0
Single,Veteran,26-35,Other,E,A,202.74664320970692,B,C,0
Widowed,No,65+,Bisexual,A,C,-56.8459863219838,C,C,1
Divorced,No,18-25,Other,A,E,25.101871970827045,E,C,0
Divorced,No,36-50,Heterosexual,A,B,-110.27711744782751,B,D,0
Single,Veteran,26-35,Bisexual,B,D,-145.7925571507075,D,E,0
Married,Non-Veteran,51-65,Other,C,B,10.07747592751539,D,A,1
Divorced,Veteran,36-50,Heterosexual,D,D,-106.56674790203171,B,B,1
Divorced,No,65+,Homosexual,B,A,-176.86980549226527,A,B,0
Single,Non-Veteran,65+,Homosexual,C,E,-18.09809892286916,D,E,1
Married,Yes,65+,Bisexual,E,E,1.8731582755945484,C,C,1
Divorced,Yes,36-50,Bisexual,B,C,195.6725340465721,D,C,0
Single,Non-Veteran,65+,Other,D,B,173.31980972693316,C,D,1
Widowed,Yes,18-25,Other,D,A,-95.56558512932145,B,E,1
Widowed,Non-Veteran,36-50,Other,E,E,99.859430611007,D,B,1
Married,Non-Veteran,36-50,Bisexual,E,A,-32.57134136622689,E,E,1
Single,Yes,18-25,Heterosexual,A,A,30.120424996870653,E,A,1
Widowed,No,26-35,Homosexual,B,A,-61.152207159945036,C,D,0
Widowed,Non-Veteran,26-35,Bisexual,E,C,39.54293509251073,A,D,1
Married,No,26-35,Other,E,C,2.166489455407823,B,B,0
Widowed,No,36-50,Heterosexual,E,E,-20.080905556795006,B,B,1
Divorced,Non-Veteran,18-25,Other,E,E,-87.65752163013596,E,D,1
Married,Veteran,36-50,Other,E,A,-225.87804627484022,C,C,1
Widowed,Yes,65+,Homosexual,C,B,139.90249861078178,A,A,1
Widowed,No,36-50,Bisexual,B,B,-5.829176142347668,C,B,0
Widowed,Veteran,36-50,Heterosexual,E,B,-24.74315948285274,B,E,1
Married,Veteran,26-35,Heterosexual,B,D,-40.38263827817653,D,E,0
Single,No,26-35,Other,C,A,-105.3869233154067,C,D,0
Widowed,Yes,18-25,Heterosexual,B,B,212.36915925779928,A,A,1
Divorced,Yes,18-25,Heterosexual,A,A,-194.35500528443242,A,B,1
Married,Non-Veteran,51-65,Other,A,E,48.31746416988972,C,B,1
Divorced,Non-Veteran,36-50,Heterosexual,B,B,99.61462286641326,A,C,1
Single,Non-Veteran,26-35,Bisexual,A,E,-121.21241520478208,C,B,1
Divorced,Non-Veteran,26-35,Other,C,C,48.97384471733092,A,D,1
Married,Veteran,36-50,Heterosexual,D,B,-75.97160676844484,D,C,0
Married,Non-Veteran,26-35,Bisexual,D,C,29.30342725876803,E,C,0
Divorced,Yes,65+,Heterosexual,B,C,156.27681829421957,C,D,0
Single,Veteran,18-25,Bisexual,B,A,181.372537585827,C,A,0
Single,Veteran,36-50,Heterosexual,A,E,48.11699746461069,D,C,1
Married,Non-Veteran,18-25,Heterosexual,C,B,-14.371343345999144,C,C,1
Single,No,18-25,Heterosexual,A,D,150.81248943800387,A,A,0
Married,Yes,65+,Heterosexual,E,D,34.26155778277568,C,C,1
Widowed,Yes,26-35,Other,B,B,-21.02799520733863,E,D,1
Married,No,36-50,Heterosexual,A,B,-4.04146092889937,D,C,0
Divorced,Non-Veteran,36-50,Bisexual,A,D,-40.538922661353766,A,C,0
Married,No,26-35,Other,B,E,-76.35355910552526,C,A,1
Divorced,Veteran,18-25,Bisexual,A,A,-127.51013192324545,B,D,0
Divorced,No,65+,Heterosexual,E,C,14.221847354887313,B,C,0
Divorced,Yes,18-25,Bisexual,D,D,190.07832233732438,C,B,0
Divorced,Non-Veteran,18-25,Bisexual,B,A,-191.3039488188739,D,B,0
Single,Yes,65+,Other,E,D,141.24490176149723,E,A,1
Single,Veteran,51-65,Other,C,B,185.35800795975464,C,A,1
Widowed,Yes,26-35,Bisexual,B,A,141.3856132176526,A,A,0
Single,Non-Veteran,36-50,Other,D,C,-220.89600609557897,E,A,1
Married,Veteran,18-25,Homosexual,E,B,13.112717161500045,C,B,1
Single,Yes,65+,Bisexual,C,E,-94.9396928956554,E,C,0
Widowed,Non-Veteran,18-25,Other,B,C,39.41524779439965,B,A,0
Single,Veteran,26-35,Heterosexual,E,E,36.94844691147855,B,A,0
Divorced,Non-Veteran,36-50,Heterosexual,C,B,-82.92102575689965,D,C,1
Single,Veteran,65+,Heterosexual,D,C,17.802530340916714,E,D,0
Widowed,Veteran,18-25,Other,B,B,-101.09354552152581,D,C,0
Divorced,Yes,65+,Bisexual,A,E,135.72655804530893,C,A,0
Widowed,Yes,51-65,Homosexual,C,A,-163.98257635899978,E,B,1
Widowed,Veteran,51-65,Other,C,E,31.86579549721525,A,C,0
Widowed,No,51-65,Heterosexual,C,E,-19.709341886987122,A,A,0
Single,Veteran,26-35,Homosexual,B,B,42.50037396984291,A,E,0
Married,Non-Veteran,65+,Homosexual,A,B,42.667078909378986,D,D,1
Divorced,Veteran,51-65,Homosexual,C,C,50.313475823063754,D,A,0
Divorced,Non-Veteran,65+,Bisexual,D,E,89.23003174503451,C,A,1
Divorced,No,18-25,Homosexual,B,C,136.3107565448894,A,B,1
Widowed,Veteran,65+,Heterosexual,E,B,120.51194702029717,E,B,1
Divorced,Yes,26-35,Bisexual,C,D,-10.46588230029506,B,A,0
Married,Yes,26-35,Homosexual,A,D,-29.469775575126693,A,E,0
Divorced,Non-Veteran,65+,Bisexual,A,B,-30.793448968489944,C,B,0
Widowed,Veteran,51-65,Other,D,D,35.36686721598176,D,C,1
Divorced,Non-Veteran,18-25,Other,A,A,204.073116661012,E,C,1
Married,Veteran,26-35,Bisexual,A,E,-64.64302016354814,E,D,0
Divorced,Non-Veteran,18-25,Heterosexual,B,C,240.07209529987946,E,C,0
Single,Non-Veteran,65+,Homosexual,E,E,83.70510870599449,A,E,1
Widowed,No,51-65,Other,C,B,102.54375444995063,A,D,0
Divorced,No,18-25,Homosexual,A,E,185.67951499053342,B,E,0
Married,Yes,51-65,Heterosexual,B,D,62.53037856028594,C,A,0
Single,Veteran,51-65,Heterosexual,B,B,-111.15144973733761,A,D,0
Married,Yes,36-50,Other,C,A,65.18430663899348,E,E,1
Single,Non-Veteran,65+,Bisexual,D,A,201.75707466557742,C,A,0
Divorced,Non-Veteran,18-25,Heterosexual,A,B,-136.53479608336724,B,C,1
Widowed,Non-Veteran,36-50,Heterosexual,D,B,-73.6257912471284,E,B,0
Single,No,36-50,Heterosexual,E,A,-106.20959438951742,B,B,1
Divorced,Yes,51-65,Other,A,C,-77.45436126895044,C,C,0
Widowed,Yes,18-25,Other,B,B,-202.53726385535447,B,C,0
Single,Veteran,65+,Bisexual,B,B,-27.05902080757074,B,E,1
Married,No,65+,Bisexual,E,B,-5.142372568248533,B,E,1
Married,Non-Veteran,36-50,Heterosexual,D,E,27.671044016290473,A,E,0
Widowed,Veteran,65+,Bisexual,D,E,12.583804621089815,D,B,1
Single,Veteran,36-50,Other,E,A,-124.89002283870099,E,D,1
Divorced,No,51-65,Homosexual,D,B,-42.20051467699098,E,B,0
Widowed,No,65+,Homosexual,A,E,-56.49996690587182,E,B,0
Married,Non-Veteran,65+,Other,D,C,82.38638000877782,C,A,1
Single,No,26-35,Heterosexual,E,E,-45.00198140441853,E,E,0
Married,Veteran,51-65,Other,E,E,-130.80981160472757,B,B,1
Widowed,Non-Veteran,26-35,Homosexual,D,A,-27.08459889983762,D,E,0
Married,Yes,18-25,Other,A,B,8.143182008415534,A,D,1
Married,Non-Veteran,51-65,Other,A,B,135.27822126209796,B,A,0
Single,Non-Veteran,26-35,Homosexual,D,A,-35.605408740447906,A,A,1
Married,Yes,51-65,Bisexual,E,A,153.95794678183336,C,B,0
Single,Non-Veteran,51-65,Other,C,A,25.728814803547596,B,D,0
Divorced,Veteran,51-65,Heterosexual,A,A,131.36986871628577,E,D,1
Widowed,Veteran,18-25,Other,D,A,196.64283044165649,E,B,0
Widowed,Yes,18-25,Other,E,E,-92.45543192800257,C,D,1
Married,Non-Veteran,26-35,Heterosexual,C,D,54.350753338135846,B,C,1
Married,Yes,18-25,Heterosexual,A,C,-5.3431597094949135,E,E,0
Married,Yes,36-50,Homosexual,E,E,-89.05333814053452,E,E,1
Widowed,No,51-65,Bisexual,B,E,54.1696219189866,B,D,0
Divorced,No,51-65,Other,C,E,-72.85211228560962,A,E,1
Married,Yes,18-25,Heterosexual,D,A,98.98915895880668,B,C,1
Widowed,No,51-65,Heterosexual,C,D,26.009059302421267,E,D,0
Divorced,Yes,26-35,Homosexual,E,C,27.50261036131205,E,E,0
Married,Non-Veteran,18-25,Bisexual,E,D,-71.73556334129101,D,E,0
Single,Yes,18-25,Bisexual,C,A,-6.347184062755747,D,E,1
Married,Non-Veteran,18-25,Other,D,D,-67.3868321391427,E,E,1
Widowed,Non-Veteran,51-65,Heterosexual,A,C,22.742548547219606,E,E,0
Single,Yes,36-50,Other,C,C,97.91613941961945,B,C,1
Divorced,Veteran,65+,Heterosexual,E,C,-175.52356659999631,C,A,0
Divorced,No,36-50,Heterosexual,C,B,-161.56729272583834,E,C,0
Divorced,Non-Veteran,18-25,Other,B,D,-187.00947660719544,B,B,0
Single,Yes,65+,Homosexual,D,B,75.55696560584032,C,B,1
Widowed,Yes,36-50,Other,A,A,-19.73168781591477,D,C,0
Divorced,Yes,26-35,Heterosexual,B,C,71.44742847880539,D,E,1
Single,Veteran,26-35,Bisexual,A,A,4.049843086536888,E,B,0
Widowed,Yes,18-25,Homosexual,C,E,97.39860480402511,D,C,0
Married,Non-Veteran,51-65,Heterosexual,B,B,-293.1795994097394,E,A,0
Widowed,Non-Veteran,26-35,Other,B,B,-187.68886535071323,A,E,1
Married,Veteran,36-50,Bisexual,C,A,25.328869099354044,D,D,1
Widowed,No,65+,Bisexual,B,E,120.48017147270791,A,D,1
Married,Non-Veteran,26-35,Homosexual,B,E,8.166281567268916,D,A,1
Married,Veteran,36-50,Homosexual,D,C,107.09002084765689,C,E,1
Single,No,26-35,Bisexual,B,D,14.045102827039305,C,D,0
Married,Non-Veteran,36-50,Heterosexual,E,B,-20.215147912372306,D,E,0
Divorced,Yes,36-50,Bisexual,A,D,26.289427290898033,E,A,0
Divorced,No,18-25,Other,E,E,15.469607481212302,C,B,1
Married,Veteran,51-65,Heterosexual,D,E,19.482156432574705,C,E,1
Single,Veteran,36-50,Homosexual,C,C,29.400038142613,C,E,1
Divorced,Non-Veteran,26-35,Other,A,A,22.112145298890113,A,D,0
Divorced,No,36-50,Heterosexual,A,E,-53.617816740202116,D,E,0
Married,Non-Veteran,51-65,Homosexual,C,C,51.56929504996046,D,E,1
Divorced,Veteran,18-25,Bisexual,E,A,-62.389055675340344,C,A,0
Widowed,No,26-35,Other,D,B,-21.71977556695649,C,A,0
Married,Veteran,65+,Homosexual,D,B,58.24300845120906,C,E,0
Widowed,Veteran,26-35,Heterosexual,E,C,12.332009556358623,D,A,0
Widowed,No,65+,Bisexual,E,E,115.34752006805869,C,A,1
Married,Non-Veteran,51-65,Other,A,D,113.48133785334824,E,B,1
Single,Yes,18-25,Homosexual,B,D,83.4314030581277,B,B,1
Divorced,Veteran,36-50,Heterosexual,A,E,-77.21857420623579,B,B,1
Single,No,51-65,Heterosexual,E,B,-9.381722090282015,A,A,0
Single,No,65+,Homosexual,B,E,-68.34307503405269,A,A,1
Divorced,Veteran,65+,Homosexual,E,B,-28.094506411139815,B,D,0
Divorced,Veteran,65+,Homosexual,D,A,-60.88820916324157,E,D,0
Widowed,Yes,65+,Heterosexual,A,E,48.304878602328266,C,B,0
Divorced,Veteran,65+,Homosexual,C,B,-23.489056539794618,D,A,0
Single,Veteran,18-25,Other,E,C,24.5746072106438,A,C,1
Married,No,51-65,Other,B,B,2.3913533429068843,D,C,0
Divorced,No,51-65,Other,B,A,-125.3643521833621,D,E,1
Married,No,18-25,Bisexual,E,C,55.46480681030984,D,D,1
Married,Veteran,65+,Homosexual,C,C,-54.55710583758897,D,C,0
Divorced,Non-Veteran,51-65,Other,D,B,27.23889106206336,A,C,0
Divorced,Yes,51-65,Heterosexual,D,E,-157.0349473581203,C,C,1
Divorced,Non-Veteran,65+,Heterosexual,E,B,134.5514236059239,A,D,1
Widowed,Non-Veteran,26-35,Homosexual,B,D,79.49112323760309,B,C,1
Single,Yes,51-65,Heterosexual,A,D,-43.24917451276239,E,D,1
Married,No,26-35,Heterosexual,B,C,47.966887882118485,D,D,1
Single,Non-Veteran,26-35,Homosexual,E,D,96.02715920385268,C,A,0
Single,Non-Veteran,51-65,Bisexual,B,A,-82.62124060738587,A,A,0
Married,Yes,65+,Homosexual,B,D,75.63201673321933,B,E,1
Divorced,Yes,36-50,Homosexual,E,D,-2.064870751578791,A,A,1
Divorced,No,51-65,Homosexual,C,D,60.50202909515414,E,B,0
Single,No,65+,Heterosexual,C,C,-36.95471278347501,A,B,0
Single,No,65+,Bisexual,C,A,-12.491511597852528,B,C,0
Divorced,No,18-25,Heterosexual,D,B,-107.42949681057976,A,C,1
Single,Yes,65+,Homosexual,E,A,54.03284844775037,B,A,1
Widowed,Non-Veteran,51-65,Bisexual,C,A,-20.731878856572038,D,E,1
Widowed,Yes,65+,Bisexual,D,D,9.279677918971133,B,E,0
Divorced,Yes,36-50,Other,D,B,68.176777986054,C,B,0
Married,Non-Veteran,65+,Heterosexual,A,D,-211.78127831079578,C,D,1
Widowed,Yes,36-50,Homosexual,A,D,-62.568037446430594,E,A,0
Single,Veteran,65+,Homosexual,C,B,40.366728239670266,B,C,1
Widowed,Yes,65+,Homosexual,A,D,47.023379548651405,C,A,1
Married,Yes,65+,Bisexual,D,B,102.21228065141548,B,C,1
Widowed,Non-Veteran,65+,Homosexual,D,E,11.401905328377342,B,A,1
Single,Veteran,36-50,Bisexual,C,E,95.57488516339727,B,C,1
Divorced,No,51-65,Homosexual,C,A,137.17215883827626,B,C,1
Divorced,Yes,65+,Heterosexual,B,C,74.13779617836302,D,B,1
Widowed,Non-Veteran,51-65,Homosexual,C,C,-29.90767046242243,C,A,0
Divorced,Yes,36-50,Homosexual,B,B,-16.66848146195558,E,D,1
Widowed,Non-Veteran,51-65,Other,E,C,4.067811453116037,D,B,1
Single,No,36-50,Other,A,B,55.257893201974326,D,A,1
Married,Non-Veteran,26-35,Homosexual,D,E,-129.19720362392502,C,A,1
Married,Veteran,26-35,Homosexual,C,C,-32.458392271940504,A,B,0
Widowed,Non-Veteran,26-35,Homosexual,A,B,37.03905572001462,C,D,0
Married,Yes,18-25,Bisexual,E,E,65.73797707960011,B,C,1
Widowed,Non-Veteran,36-50,Homosexual,E,C,141.60636275640036,E,B,1
Divorced,No,26-35,Bisexual,C,E,-122.4586594199147,A,C,1
Married,No,18-25,Heterosexual,B,A,129.2745419745571,C,C,1
Married,Yes,18-25,Heterosexual,B,A,193.9552153198181,C,D,1
Widowed,Yes,26-35,Heterosexual,E,C,64.09031451063765,D,A,1
Married,Non-Veteran,65+,Homosexual,E,B,-53.18941639659226,D,B,1
Widowed,Yes,65+,Bisexual,E,B,50.1490567511012,C,E,1
Divorced,Veteran,18-25,Bisexual,C,D,-38.06451637061127,C,B,1
Single,No,36-50,Other,B,B,-62.2277407784267,C,A,0
Single,Yes,65+,Homosexual,C,B,218.95059006268087,E,E,1
Married,Non-Veteran,36-50,Homosexual,B,D,-24.043504067958004,D,A,0
Divorced,Non-Veteran,65+,Heterosexual,C,A,-65.8065751584393,B,B,0
Divorced,Veteran,36-50,Bisexual,D,A,-23.69110023778897,D,C,1
Divorced,Non-Veteran,51-65,Other,B,A,-60.31059192345843,E,E,0
Married,No,18-25,Heterosexual,D,A,30.9627938241253,A,B,1
Widowed,Veteran,26-35,Bisexual,E,D,-56.57572166224786,B,A,1
Divorced,Non-Veteran,26-35,Heterosexual,D,E,-53.90427517528813,E,C,0
Widowed,No,51-65,Homosexual,D,C,-30.591283298483535,B,D,1
Divorced,No,36-50,Heterosexual,A,E,2.5241635638771602,A,E,1
Widowed,Yes,18-25,Other,E,C,117.7605201465273,C,C,0
Married,Yes,51-65,Homosexual,A,E,-46.14699050244943,A,A,1
Widowed,Non-Veteran,65+,Bisexual,E,B,-80.87278803133341,C,D,0
Single,Veteran,36-50,Heterosexual,C,A,62.40680481941963,A,C,1
Married,No,36-50,Homosexual,A,E,-141.94364142600222,D,D,0
Widowed,Yes,36-50,Bisexual,A,E,-72.28571965914482,E,A,0
Divorced,Yes,18-25,Homosexual,A,E,-7.86088692651343,C,E,0
Single,Veteran,36-50,Other,B,E,-44.50875681020155,A,B,1
Divorced,No,51-65,Other,D,B,-40.087251725629486,E,E,1
Divorced,No,26-35,Heterosexual,C,E,21.67777234707171,C,E,0
Divorced,Yes,65+,Homosexual,D,B,92.75797482189354,D,C,0
Single,Non-Veteran,51-65,Homosexual,A,E,55.78487230196609,A,A,1
Divorced,Veteran,18-25,Bisexual,C,A,23.08831202746109,A,D,1
Divorced,No,18-25,Bisexual,E,E,-214.22373811887482,D,C,1
Widowed,Non-Veteran,51-65,Bisexual,C,B,-76.36626571376125,C,E,0
Single,No,65+,Other,B,C,-27.168074915820846,C,D,1
Married,Veteran,18-25,Bisexual,A,C,-217.04867884252067,B,D,0
Widowed,No,36-50,Heterosexual,D,E,-58.703091898266955,C,C,1
Single,Non-Veteran,18-25,Other,B,E,159.92098548784898,B,C,1
Divorced,No,65+,Bisexual,C,D,13.549460339754054,D,E,1
Single,Non-Veteran,51-65,Heterosexual,C,C,9.965963271159728,A,A,0
Married,Yes,51-65,Bisexual,A,D,-36.712657571317415,A,B,0
Single,Yes,26-35,Heterosexual,C,A,9.737281176511708,C,E,1
Widowed,Non-Veteran,18-25,Other,D,A,-113.55883581208994,D,C,1
Married,Yes,36-50,Bisexual,A,E,18.804534987758935,A,D,0
Single,Yes,51-65,Other,B,E,52.370363996140426,E,E,1
Divorced,Veteran,51-65,Other,A,E,11.373787743324566,C,C,0
Divorced,No,51-65,Heterosexual,C,E,-120.90459409044227,E,A,1
Married,Yes,51-65,Heterosexual,C,E,-111.8202497327031,D,D,0
Married,Non-Veteran,36-50,Other,A,D,-72.10247457703414,B,D,1
Divorced,Yes,65+,Other,B,C,127.16753473930456,D,B,0
Single,Non-Veteran,36-50,Bisexual,E,C,16.214509718283495,B,A,0
Widowed,Non-Veteran,65+,Other,E,B,-41.84894530313271,E,C,1
Widowed,Yes,26-35,Heterosexual,A,C,49.216280844550376,C,C,0
Married,Non-Veteran,65+,Heterosexual,B,E,-35.10415943143745,E,C,0
Single,No,36-50,Homosexual,A,D,-53.63799948736162,A,A,1
Single,Veteran,18-25,Homosexual,E,C,41.3387641563277,E,C,0
Married,Yes,36-50,Heterosexual,D,E,-100.17123449512941,D,E,0
Single,Veteran,36-50,Homosexual,A,D,-56.36145504405808,C,C,0
Single,No,18-25,Bisexual,E,B,-3.6130363894598365,B,A,1
Divorced,Non-Veteran,36-50,Other,C,A,31.70250448571877,B,A,0
Divorced,Non-Veteran,26-35,Other,E,D,41.00792219913497,B,B,0
Married,No,36-50,Bisexual,D,B,-166.09322601711685,D,A,1
Married,Yes,65+,Heterosexual,C,C,177.73077892858524,D,A,0
Widowed,Non-Veteran,26-35,Bisexual,C,E,-29.37711170012225,C,E,1
Single,Veteran,51-65,Homosexual,A,E,-21.846448734837363,B,E,0
Single,No,65+,Homosexual,E,A,26.40146920940027,D,C,1
Widowed,Yes,51-65,Homosexual,B,A,20.205190454725955,A,B,0
Widowed,No,51-65,Homosexual,E,E,-133.7313487244607,C,B,0
Married,No,36-50,Heterosexual,E,A,-104.12475675713407,A,A,1
Single,No,51-65,Heterosexual,A,B,64.1894888112065,D,C,0
Married,Non-Veteran,26-35,Homosexual,D,B,-78.64421153576555,E,A,1
Divorced,Yes,36-50,Homosexual,B,D,12.399765926848083,A,B,1
Married,Veteran,51-65,Other,C,D,-132.39040827765604,E,E,0
Divorced,Yes,51-65,Homosexual,A,B,-59.87373665621679,C,E,1
Married,No,51-65,Other,E,B,126.65250382119343,E,E,1
Divorced,Non-Veteran,18-25,Homosexual,A,D,-5.362902080602351,E,B,0
Married,Yes,36-50,Bisexual,C,C,7.5758200534439935,A,A,0
Single,Yes,18-25,Homosexual,E,C,-22.27800633539984,E,B,0
Single,Veteran,65+,Other,D,A,130.5701514829343,E,A,1
Widowed,No,26-35,Bisexual,B,C,-111.23430415075613,B,D,1
Single,No,26-35,Other,E,C,27.631579659827523,C,D,0
Widowed,Yes,65+,Other,B,E,13.938284174065025,B,D,1
Single,No,18-25,Other,A,D,-33.917655460829046,C,E,0
Divorced,Veteran,51-65,Bisexual,A,E,-61.51959419180682,A,A,0
Divorced,Veteran,18-25,Bisexual,E,B,-18.908309309967635,D,D,1
Single,Yes,36-50,Homosexual,E,B,3.553072075383623,C,D,1
Widowed,Non-Veteran,51-65,Other,E,E,-7.977231529456792,B,E,1
Single,No,65+,Bisexual,C,A,161.63232668578692,D,A,1
Single,Veteran,51-65,Other,E,C,48.193441572839106,E,B,1
Single,No,36-50,Homosexual,D,E,11.66637964136245,C,A,1
Divorced,Veteran,65+,Bisexual,B,D,-63.8652914654687,B,D,1
Single,No,26-35,Homosexual,A,C,51.545958348789064,B,B,0
Widowed,Veteran,26-35,Bisexual,C,A,-3.0685982421885005,A,B,1
Single,Non-Veteran,51-65,Bisexual,E,B,116.12658194725817,D,C,0
Single,Veteran,18-25,Heterosexual,D,A,-110.45363568587128,E,A,1
Widowed,Yes,51-65,Bisexual,C,C,-27.648815925563152,A,B,0
Single,Yes,26-35,Homosexual,C,A,-22.66121629832789,E,D,1
Married,Yes,26-35,Heterosexual,C,C,29.3313697340025,B,A,1
Married,No,26-35,Heterosexual,D,E,29.65684005471896,C,B,0
Single,Yes,36-50,Homosexual,C,A,-141.68063617319942,D,E,0
Single,Non-Veteran,18-25,Other,E,B,23.357867082055353,E,D,1
Married,Yes,51-65,Homosexual,C,A,37.690093273773314,D,A,1
Divorced,Yes,36-50,Bisexual,E,D,-105.02248660002537,A,A,1
Divorced,Yes,36-50,Homosexual,D,B,117.00324179861987,A,C,0
Widowed,Veteran,65+,Bisexual,C,E,-44.849311043818645,C,D,1
Married,Yes,65+,Heterosexual,D,E,-75.78343183621516,B,A,0
Single,Non-Veteran,26-35,Other,D,A,6.17469761560895,D,B,0
Single,Yes,26-35,Bisexual,A,C,44.110128849790144,E,D,0
Widowed,Non-Veteran,18-25,Other,C,C,154.36671467580118,A,E,0
Widowed,Non-Veteran,36-50,Homosexual,A,B,54.42506062673337,E,E,0
Single,Non-Veteran,26-35,Other,E,E,-82.87541801455815,B,C,0
Divorced,Non-Veteran,36-50,Other,C,D,-19.890286603860133,E,E,0
Divorced,Non-Veteran,26-35,Homosexual,D,C,-130.50169257028986,D,D,1
Widowed,Veteran,18-25,Other,A,E,24.675554626231953,A,C,0
Divorced,No,65+,Bisexual,D,B,-27.23698161161105,C,D,0
Divorced,Non-Veteran,18-25,Heterosexual,A,E,36.294437337407544,E,B,0
Single,Veteran,18-25,Homosexual,A,B,152.32361133608464,D,A,1
Single,No,36-50,Homosexual,A,B,-6.852126665485183,D,C,1
Divorced,Non-Veteran,26-35,Bisexual,D,D,112.3415898151966,A,C,0
Divorced,Yes,26-35,Homosexual,C,B,-215.60020909852153,A,A,0
Single,Veteran,26-35,Homosexual,B,C,55.223136961592175,A,E,0
Married,Non-Veteran,18-25,Bisexual,B,D,113.03929899225913,C,B,1
Divorced,Veteran,18-25,Heterosexual,C,B,113.58689538619413,C,B,1
Married,Yes,18-25,Other,E,B,11.60719054768207,E,D,0
Widowed,No,26-35,Heterosexual,A,D,-5.582394922301714,C,C,1
Single,Veteran,51-65,Other,B,C,-126.63717728936422,E,E,1
Single,Yes,65+,Other,B,E,-33.62432891784819,C,B,1
Married,Non-Veteran,26-35,Bisexual,D,A,-82.13995231136138,A,D,0
Married,Yes,65+,Other,A,B,113.05095896308279,B,B,0
Married,Veteran,26-35,Bisexual,A,E,13.995318923716393,D,A,0
Married,No,18-25,Other,E,D,-182.78133314587052,D,B,1
Widowed,Yes,18-25,Heterosexual,A,E,-99.59243352963286,B,E,0
Divorced,Yes,51-65,Homosexual,B,B,17.16205742263327,A,A,0
Widowed,No,26-35,Homosexual,A,B,-49.50123808725176,C,B,0
Married,Veteran,18-25,Other,D,E,19.974069171550198,C,C,1
Married,No,36-50,Bisexual,D,D,-31.279697246454173,B,B,1
Married,Veteran,65+,Heterosexual,B,E,-168.1198384563078,E,E,1
Single,Yes,26-35,Bisexual,D,C,-129.42916599175481,C,D,1
Divorced,Yes,51-65,Homosexual,B,A,14.08826463962662,E,B,1
Married,No,65+,Bisexual,E,B,162.02605966787942,B,E,1
Divorced,Non-Veteran,26-35,Other,D,D,-64.57355329025783,D,E,1
Married,Non-Veteran,51-65,Homosexual,C,E,41.618998415210214,B,E,0
Widowed,No,18-25,Heterosexual,A,E,22.806855628103285,E,A,1
Widowed,Yes,26-35,Homosexual,B,D,-111.46880014416838,E,E,1
Single,Non-Veteran,18-25,Bisexual,C,E,-3.1321491239110086,C,E,1
Divorced,Yes,65+,Other,E,A,-9.1817635468655,A,D,1
Single,Non-Veteran,36-50,Homosexual,C,B,83.13296047779875,D,C,1
Married,Veteran,65+,Other,C,C,26.798255824742512,E,B,1
Single,Veteran,51-65,Other,C,A,-78.57653847916042,D,D,1
Widowed,No,36-50,Heterosexual,B,B,58.30144518618228,E,B,0
Single,Yes,51-65,Homosexual,D,C,-95.26145119613678,B,A,1
Widowed,Veteran,36-50,Heterosexual,B,B,156.52831845212646,A,D,1
Married,Non-Veteran,65+,Other,A,D,111.91949533064005,C,B,0
Widowed,Yes,18-25,Other,B,D,-13.022085729845328,B,C,0
Single,Yes,65+,Other,D,D,12.197499620775714,D,A,1
Married,No,26-35,Homosexual,D,B,18.163014031140783,C,D,1
Single,Veteran,36-50,Homosexual,B,E,20.739386950539775,E,E,0
Divorced,Veteran,26-35,Heterosexual,E,B,35.748528824454425,B,D,0
Widowed,Veteran,51-65,Bisexual,D,A,-65.96404911536892,A,C,1
Widowed,No,51-65,Homosexual,A,B,66.75563761950268,C,E,1
Widowed,Yes,26-35,Homosexual,B,C,-72.98162862051193,E,A,0
Divorced,Veteran,18-25,Bisexual,A,A,-83.17632130349281,E,D,1
Married,Non-Veteran,36-50,Homosexual,E,C,-79.88415327740604,D,A,1
Widowed,No,18-25,Heterosexual,A,B,48.13960168834338,A,D,0
Divorced,Yes,18-25,Homosexual,E,A,147.40324938088543,D,A,1
Widowed,Veteran,18-25,Homosexual,B,E,-52.851187911687646,E,E,1
Widowed,Yes,26-35,Other,B,D,-29.90535857795989,B,B,0
Divorced,No,36-50,Homosexual,B,E,-104.28112846224403,E,C,1
Widowed,Yes,36-50,Homosexual,A,B,13.701179508097184,E,B,1
Married,No,36-50,Heterosexual,C,D,231.512840876251,C,B,1
Widowed,No,65+,Heterosexual,D,B,2.247630859357285,E,B,0
Divorced,Yes,36-50,Homosexual,A,A,19.64317714404697,A,E,1
Married,No,51-65,Homosexual,E,C,-50.8007891034451,E,E,1
Divorced,Non-Veteran,51-65,Heterosexual,E,A,-0.46773937039488056,E,A,0
Married,Veteran,26-35,Heterosexual,A,C,59.55230810431773,A,B,1
Single,No,18-25,Bisexual,C,A,-36.21690919452931,B,D,0
Single,No,65+,Bisexual,E,A,48.00559195759308,C,E,0
Single,Veteran,18-25,Homosexual,E,D,64.70116503045207,A,B,1
Single,No,26-35,Homosexual,E,D,25.503053716075424,D,B,0
Married,Non-Veteran,51-65,Bisexual,B,D,-137.80550658919265,E,A,0
Divorced,Non-Veteran,26-35,Heterosexual,C,D,-96.62433869707827,D,A,0
