nation,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Brazil,Buddhist,10.355897069592316,233.98752231612363,D,D,B,B,D,B,E,2.2964320519381607,-109.17472804583208,D,D,C,-157.58915758894815,D,73.38383112987077,0
US,Christian,-131.6958282561403,-28.83513087885074,A,B,D,D,D,B,C,-124.02553985939232,117.14182440904968,A,C,E,-92.91478300717387,A,-1.6353243516764098,0
US,Hindu,86.09821072869259,-20.0629070377189,B,D,E,D,C,A,B,-80.48489684643762,-19.087479738070034,B,E,E,96.59222510550967,B,86.50379454877152,1
US,Hindu,65.44735207408753,-15.030870625311653,E,E,C,A,B,A,D,-154.91813863428908,-104.68235721378217,C,B,E,-75.4415581972422,C,112.75052080223178,1
UK,Buddhist,38.5318392308294,-108.82444892429946,E,B,C,A,D,B,C,-23.612938292080393,92.50048245331746,C,B,E,84.24331886784238,E,125.52004181096828,1
Germany,Christian,33.10745110575704,74.43084142707642,E,B,C,C,D,C,E,97.2872169535652,61.25841235540541,B,C,E,2.843268297787928,E,104.48690407012697,1
India,Christian,212.23708560603058,-11.698826072080857,D,B,E,B,B,A,A,-11.024067280843001,-91.80734280616966,C,E,C,-17.530249192494658,C,134.98268749083863,0
Other,Muslim,-125.90278901647724,-44.86741326631436,E,A,E,B,C,D,D,-54.33763640814661,-96.99890875506867,C,A,C,15.31602699679811,B,-9.17880407262586,1
Germany,Buddhist,-105.73636575960184,71.86418366848689,A,D,E,E,B,B,E,79.43607648655356,147.2085528223911,E,E,D,-71.66700811996297,B,-185.50769834714376,1
Brazil,Other,93.58550013536482,63.83530518214121,C,B,C,A,E,C,D,57.45712936908907,30.634461007250742,D,B,D,13.418790939175821,E,77.67206269406911,0
UK,Muslim,11.193789329890127,56.073367415120366,D,C,B,E,D,D,A,-105.72291955358789,-158.38022383586116,D,D,E,-7.622051251895861,D,-155.30877316901262,1
UK,Other,-7.353065045940324,-90.99950487575134,E,B,A,C,D,B,C,93.90155737705253,-105.09500188697291,D,A,C,-32.970873681246076,A,-80.13926883948362,0
US,None,230.89942669362128,141.59896196485283,E,B,C,C,C,B,A,11.820122224791895,-22.6854829194342,B,B,B,80.4636404658332,A,210.5352462911281,0
India,None,110.43000746545748,41.25745740488207,B,D,E,A,B,D,D,11.735829837916867,22.467940809715703,B,E,B,-57.41110588758524,C,-36.80759865244002,1
Mexico,Jewish,143.71486843770109,94.59310891746392,B,B,E,C,B,D,A,-88.73395181083336,132.0146276252081,C,B,B,203.1533454483682,A,-60.078959241850804,0
China,Hindu,-110.22651773375705,-55.85261951930157,B,C,B,D,E,A,E,52.06296571459711,78.96521546143994,E,C,E,54.74258152916964,D,-241.43714700657432,0
India,Buddhist,-251.81291354406446,-13.706811844198857,E,C,A,D,A,E,E,-61.05305608541839,119.06693732889397,B,C,D,189.44997110678293,C,13.698448123668971,1
UK,Other,-21.213750811214233,-81.87207916737697,B,D,D,C,E,D,B,-189.73652448625876,40.740810961830064,C,C,D,33.70395899110785,B,-77.71283608416101,0
China,Christian,155.50663841275056,139.1336942790648,B,C,E,D,C,E,B,-26.4678706298422,41.05339580367824,A,B,A,-37.58422349001111,E,-10.636618706655065,0
Other,None,173.03390252974498,90.90948823342073,C,E,A,E,A,D,A,105.2186160679315,67.66742930020023,E,B,A,61.056946817968104,A,-69.14412955357328,0
Other,Buddhist,-171.3088265136687,46.03360849814453,C,A,E,D,B,C,B,96.5294236425909,-146.7098716271457,E,A,A,92.56934377902847,B,-100.64055466469877,0
China,None,-22.955979924667332,-33.40551608234606,D,C,A,B,D,B,C,-44.688554236441405,3.821691128784351,A,C,D,-47.2914944012977,B,-72.8750995334813,0
Other,Muslim,-86.71589305817533,-45.32460973691478,B,E,B,E,A,D,A,37.44608803177116,-129.0137768616039,A,B,B,-76.18168199526993,A,-45.21262822027916,0
US,Muslim,198.63158047116713,-154.2984474125071,A,D,D,A,D,D,D,0.4318183360922536,44.40597304962944,D,C,D,162.4685722752585,A,-101.95279092543721,1
Mexico,None,197.09156316676612,42.28467073852645,E,D,B,A,D,B,D,-39.971923436325895,-105.81638630877663,C,E,E,-5.463571048654545,D,-29.309072752538373,0
Other,Buddhist,11.90869333606629,-93.46751208718366,E,C,B,B,D,B,B,101.72251591438639,-179.76006768875868,D,C,E,-155.34434752824507,A,25.934712640669268,0
Brazil,Hindu,-20.66812307182286,-163.33228516893146,D,E,D,C,D,B,A,-16.923336611273413,-101.71792730236015,A,A,C,-11.199496939225526,B,6.919693135966461,0
UK,Muslim,-14.087358894827029,220.7945564881709,D,C,B,D,C,B,C,110.21887640273458,101.63862572355325,B,E,A,-90.19859732372989,D,-30.266937045152865,0
US,Christian,-51.3524273805156,-105.28005691139765,E,D,C,B,A,B,E,132.56386130905747,-21.65355645900837,E,A,E,-97.39137851462849,D,82.94591331803895,1
China,Christian,-93.72787209270525,-4.352943431302874,D,A,D,E,B,B,D,-71.08081162536877,-113.17195278837131,B,A,C,39.10315304364952,C,164.9666509548692,1
India,Christian,73.62363780017971,142.88326088032713,B,A,B,E,C,E,D,56.04279008375934,111.22072600834815,D,D,D,-19.571351950719805,C,-27.653763348233685,0
Brazil,Christian,21.97949875876003,28.219089872354992,C,E,D,E,C,E,B,-83.31833752991031,-11.299477202000215,B,B,C,-208.60303080370045,C,-51.16888930199194,0
Other,Hindu,80.37786852390977,109.24858586412454,B,D,A,D,C,A,E,-75.09314049144773,-10.918793234555398,C,A,E,12.647353865932153,C,101.29435569847529,0
UK,None,-97.94119661100163,-23.899907265361342,D,A,C,D,E,D,B,86.7960836655673,-5.369190943677076,E,B,E,-106.98212718954527,A,16.44037383315286,0
Mexico,Other,-44.29546308699967,125.36132787006696,C,C,C,D,C,A,E,13.933383155893686,-35.97095211918522,B,E,D,17.394807474513826,D,17.432037542621902,0
Brazil,None,-23.524873393327837,-21.531314022185597,B,B,C,E,C,B,A,58.1663392459683,129.64682538908292,B,D,E,-42.068093357343095,B,-209.78009681021845,1
UK,None,-15.098555798553548,108.15293123942634,A,C,A,C,B,D,E,-24.17652907910674,-148.33695439904278,D,D,D,20.134038941560178,D,23.13081606305337,0
Mexico,Hindu,205.97407705744274,10.961017360449288,B,D,A,E,D,A,B,-95.75048820253791,104.19857152183806,E,C,E,0.13335518831547707,A,-92.84706372685092,0
Germany,Christian,-182.58560608679636,54.851259544468554,E,E,B,A,B,B,B,-77.83706556063606,207.3558308626565,E,E,E,-202.1509838163867,E,101.60946375448407,1
Brazil,Hindu,74.98575711922759,19.958515656013454,D,B,C,A,E,A,E,70.94857593744962,-46.00411504734058,D,D,A,-219.91641495170188,E,-11.85660651422014,1
China,Jewish,124.0784351455493,-173.52460048684998,D,B,A,A,A,A,B,167.5117949930106,117.06928896603199,A,E,D,-27.660753429372765,C,-10.179770942041522,1
Mexico,Jewish,-117.27965801736626,-107.6705576710815,A,A,E,A,B,A,A,139.13326226283974,-2.238968621050342,C,D,E,-193.19203813329295,B,5.265352273900215,0
India,Christian,-87.25793775073394,14.783143110164962,B,B,A,C,D,A,A,20.161882345790062,107.48726669877662,B,D,E,-19.665234203795446,E,136.674280357697,0
US,Muslim,74.07343554410907,17.406391883007995,B,B,B,E,D,D,D,4.326294726411503,-8.679292236315261,E,B,C,110.96694444254555,B,43.162124744385345,1
India,None,232.31052275882487,87.08025371551757,E,B,C,C,C,E,E,124.34688379504226,-39.77441091216319,B,A,C,31.299580309060893,D,-55.312007862894006,1
Brazil,Other,-5.809212147689713,-15.10931369030206,B,A,D,A,B,B,D,14.773151903184822,-219.43109184957515,C,E,A,19.687039509420764,D,80.60888360152151,1
China,Buddhist,30.541921409805038,66.6158635326431,B,B,D,B,A,E,C,-10.822275877242541,119.8366584218608,A,B,B,106.33495395984427,C,55.663958681229374,1
US,None,-79.45977607173393,-82.20578058078473,E,D,D,A,C,D,B,-127.15392053950949,-72.28133981929321,D,C,B,42.06099901887196,B,-26.23510174673278,1
Germany,Other,-226.98535494341422,-26.31155795253941,E,B,E,C,E,D,E,-37.843934875025845,-293.70739124230386,B,E,D,-70.42859330040488,B,87.84195597324893,1
US,None,-35.40047948402782,-54.02026603615584,E,C,C,A,A,B,E,119.2919123472409,-42.71413215718449,E,D,D,-113.22632706695805,C,-0.48048853787179285,0
Brazil,Other,12.499545347753168,-75.18857744024442,A,C,A,A,B,C,B,-23.655764777097993,-40.5357106527087,A,D,C,11.83060769330326,B,28.22195493546582,0
Germany,Other,-40.35312493628806,63.22461620031186,C,D,B,D,A,D,C,13.722327871570089,27.605907598580494,A,A,C,-31.662265566629383,C,-95.72359456154113,1
Mexico,None,-31.577402121435433,-29.273787121141474,A,C,B,C,D,D,C,-83.54428329203583,104.43309792880935,C,B,E,-11.500700633800932,E,-8.381246857238779,0
US,Jewish,54.443985737017144,-143.1557234382195,E,B,D,D,B,A,B,-36.02099047741484,38.982319544605595,C,D,B,-109.9758569118657,D,-46.82601588760701,1
Mexico,Jewish,50.79317950370578,-22.293622965520505,E,E,C,C,C,A,E,-32.99707477764019,24.52956739770811,D,A,C,47.00410929206978,E,11.102843079035367,0
India,Jewish,-89.8252591224957,-97.51789971348148,D,D,E,E,D,A,D,-89.19604703168876,91.39256162479569,B,B,A,10.631980242613045,A,57.43487055259789,0
Brazil,Muslim,-63.55990943284203,67.05509631826257,C,A,B,D,B,B,C,1.7181595971966057,21.995764367361282,D,E,A,108.38438382493524,C,36.99643473668651,0
Brazil,None,-69.10161604875971,-105.62349232775456,C,D,A,A,B,A,C,84.7350981956992,-51.94454426684892,D,D,B,69.95983141853058,C,-49.456426308129906,0
Germany,Christian,-155.80736747236753,7.744534838806169,D,E,C,A,B,E,A,14.828174202757276,-176.27271177840348,D,B,E,133.75530390371395,A,-37.301027190795075,0
Brazil,Buddhist,79.34119022921327,5.843391191355027,D,B,B,A,D,E,E,-18.342534443343695,121.43694483101761,A,B,E,89.27073177658484,D,43.26364583204618,0
India,Buddhist,-97.85687567253063,-170.45742678091926,D,A,A,E,C,D,C,-117.75843586793214,-77.48837165081956,D,E,D,52.9984611589972,D,8.001080580650488,0
Mexico,None,-122.87765955559802,-135.41251141100824,C,C,A,D,E,D,C,-31.31780913327919,192.09928007209678,A,E,D,11.532414921038637,B,37.15316197425816,1
Brazil,Muslim,13.160921078235747,42.65616647287621,A,C,C,C,B,C,C,-132.17124450211028,98.16308963439859,A,D,A,71.03599703865343,B,1.7096453996247767,1
China,Jewish,8.385281780131189,4.3306749917536695,D,B,E,C,E,D,B,-10.664348890573065,68.13833728140033,A,B,A,-45.93306590712379,A,-0.8658261636278551,0
Brazil,Muslim,2.1713655922412896,116.62926371453837,C,E,B,E,D,B,C,78.11533244249273,181.20149710126447,E,E,B,0.716545845868682,A,-33.3057082911076,0
Other,Christian,-66.7284798014949,82.84137515879692,A,E,E,B,A,C,E,-58.32932204420527,57.251695269140534,E,B,C,130.8604339972822,B,274.8153612482005,1
Germany,Buddhist,51.35833379121364,235.1548803027052,B,C,C,C,B,A,D,-168.6451472975835,33.849713080245664,C,B,D,154.12009677122117,A,-29.97611485758027,0
Mexico,Hindu,-123.97435757697673,138.79243433529552,C,A,D,C,D,C,B,72.11744518797731,33.01325378320962,A,A,B,-41.12225343429242,C,2.782272881533597,0
Brazil,Hindu,-74.44971259958204,127.69083955783873,D,A,B,A,A,C,E,-33.62784895208423,-134.5608913934793,A,D,A,-47.421588170898744,A,-22.49019149541902,0
US,Christian,72.27130778168629,173.4289309452693,A,C,D,C,C,D,B,52.18617932439661,-76.76408298580589,E,D,D,-3.160075178045278,B,-55.387058585834225,1
UK,Other,64.53021779660463,83.17426095295414,E,A,D,E,A,A,D,0.4070607583255266,27.226125242986964,B,A,D,-31.408966199894657,A,-95.52557351018865,1
Other,Hindu,74.88374364911495,132.09290670314195,E,E,A,D,B,E,D,-89.55906019038203,-137.96392379312354,C,D,D,19.581892863832113,D,10.437594676059266,1
US,None,117.43643051212396,-245.62833904977083,D,B,C,C,C,C,C,-58.13169686131866,-79.0706900410996,E,A,D,-79.09404279286242,C,132.13737025978892,1
India,Muslim,69.79725160038507,20.13820077236084,C,D,D,E,D,C,C,22.00509100246952,-52.93147354757713,D,D,E,-86.95242975474319,B,-86.54898234592171,1
Germany,Other,-41.598621151513804,-23.302721129822736,E,A,C,D,B,C,E,94.17108966071652,-2.0814331178141865,C,E,B,68.07890293044227,E,-0.06163818252661231,1
UK,Christian,-112.90408693434722,157.70101410174058,B,C,A,A,D,B,D,-42.69788177456103,-19.34508234629112,B,C,B,124.1355529041679,E,-54.40751975889977,0
US,None,15.082572635064103,-89.03008247088884,C,C,A,B,C,D,C,30.40657092308063,30.96815669233336,A,A,E,-79.44657581628759,C,-52.860071178019155,1
US,Other,64.48836219664696,84.55641850031022,A,E,C,C,D,E,B,-93.32121904286026,-3.8442924385736092,B,E,C,71.68132256403112,B,-30.96795911768758,0
UK,None,-77.1072071943265,-19.43908812533769,B,A,E,E,D,D,D,-102.89628085353297,115.12429848066878,C,E,E,41.787248157516395,B,40.797870407950114,0
US,None,145.92290364496196,-96.89081000130622,D,A,B,B,C,E,B,-165.6150039035262,-25.47521715496812,D,A,D,68.94357894379756,A,58.21954657044659,0
US,Muslim,110.57697543588807,-80.79641386675334,D,E,B,C,A,C,B,-106.399401060267,-103.21895079650865,C,E,E,-91.4888447150935,A,260.1756960787414,0
Brazil,Jewish,-1.970334563473214,113.54414385511372,E,A,D,A,A,E,E,13.657278575301115,-55.5768470764612,C,C,A,-6.9161283130708515,E,39.23743815012555,1
India,Other,-121.87440839697423,-23.711499098154246,E,C,D,D,A,B,D,133.9078942801962,-52.52617682741558,E,C,D,-46.390021408503124,A,-46.930593345736455,1
Mexico,Buddhist,-55.331351763429495,-95.68009618272364,E,E,A,D,B,C,B,102.51664168166768,-26.33624568518462,C,B,A,-120.5230239930218,B,-75.70004747649128,0
India,Hindu,171.7210052051483,16.454003102242027,C,E,A,A,E,E,A,-57.32784830422426,-22.71467697192902,E,C,D,-22.10311798754509,E,-84.37978539946414,0
Other,Hindu,-44.749603757174036,-30.491008380600142,B,D,C,D,E,B,E,-511.9945291428541,-158.6466096488961,B,A,C,169.89440253240338,C,32.91160939672441,1
Other,Hindu,130.05946111667342,50.2125619963523,E,A,B,A,D,D,A,-173.03913751370533,-139.39100738228956,C,E,A,-120.87304911530686,E,-88.5639107998017,1
US,Christian,-53.893121294941814,163.9505397265689,E,B,A,E,C,A,E,57.6804128865574,-252.98125583302448,E,C,B,-102.75393848025949,A,21.101272255782884,1
UK,Christian,47.95855141967462,-69.3128984906905,A,D,A,A,D,A,B,184.0826183597324,-155.29293620101708,D,B,B,-28.087533790824263,E,41.73310782945479,1
Germany,None,75.60452128248055,108.70818735070762,D,A,E,A,B,A,B,-82.56352519588619,-91.07788522973787,D,E,D,108.66169219667307,E,62.05477602076967,1
India,Jewish,45.04882988605518,46.236153324387445,A,A,C,C,B,E,D,-20.90849781878637,50.36375723980807,D,B,A,14.215596850287545,E,22.961970002587275,1
Brazil,Jewish,-146.98889984664214,-40.844964091427094,C,B,E,E,E,B,D,-67.25749200464719,-63.99857089568059,B,D,A,15.961299155860884,D,-102.12146638391107,1
Other,Hindu,76.49423336072091,-58.59134528847822,C,B,C,E,E,B,A,-42.86260022088334,-132.4493424583623,B,E,C,-11.987868513109483,A,-46.69693241604616,0
US,None,51.85389907482853,76.07809702402615,D,B,E,C,E,B,C,5.554327704076122,56.9213036657115,C,A,B,91.5923613805768,E,-98.3355203677584,0
India,Muslim,-85.57636346554438,-195.9660577083143,E,B,C,D,D,E,B,99.9312820674223,9.48658090852531,D,D,A,-91.04947103562195,C,-233.02694237275344,1
Mexico,Buddhist,56.53603200731683,29.676182241215947,B,C,E,E,E,B,B,54.03553803922385,14.565021562524965,D,E,E,73.86089744914527,B,-216.78837411057992,0
US,Hindu,-119.18983171872186,39.67746053573325,E,A,C,E,E,C,C,143.40717099991053,-23.178465927214216,D,A,B,-13.100515446156185,C,-162.6648181425406,0
Other,Buddhist,-77.78849778023869,-110.21259182447261,D,C,E,D,B,E,E,-55.90785779442986,-38.20146845217631,D,D,E,141.03250663377358,E,108.59283089229208,0
China,Christian,183.3441584414378,-58.90602160554285,C,E,C,B,E,D,C,-114.78236237928958,75.8674516789855,D,D,A,-13.134203794421712,B,-5.4511276682836725,0
Mexico,Jewish,-22.466290252086072,-33.885332404218595,B,B,A,A,C,C,A,245.92587915258665,-184.71779242608463,C,E,C,141.5771575762276,E,-121.31068480531594,0
Mexico,Buddhist,45.73275315198531,137.17532637113663,C,C,A,E,D,B,B,100.86654054518489,91.47522505909485,B,E,B,-35.0087821373237,E,-132.4281874590261,0
Mexico,Christian,-217.78751175204158,-15.0329670923475,C,D,B,B,E,A,E,21.984658253710485,-55.33416716653693,A,C,E,-62.15374077495166,D,-98.58755530851673,0
India,Christian,106.63636805511652,166.95289844101652,D,C,B,D,B,E,B,-2.4973952475619865,-89.7685099019067,E,C,B,53.30574758073754,C,-75.82286926537046,1
India,Hindu,154.1396968476946,39.59561418647562,C,B,D,B,B,A,A,12.743500842049905,-39.208735028012974,D,C,D,-89.0362736748565,C,25.6242542300809,0
India,Other,36.1650253845612,160.85706830653942,E,D,B,A,D,C,B,-157.36765037015755,-45.113347153940445,E,C,E,-12.970039935312544,E,-76.97688840241503,1
India,Christian,-61.88853749079604,24.22142508300325,D,C,C,D,A,E,E,47.174265961385196,79.58208058524828,D,C,D,-148.02665191267988,D,120.25070007630947,0
Germany,Christian,97.70096926080645,-93.33365083121184,D,D,B,E,A,D,B,-150.94871285038005,-185.76275553994176,B,B,D,-111.46972985289882,B,-8.826510823278642,1
China,Muslim,118.44873066721127,84.13981980395354,E,E,C,C,C,A,D,22.93349946690703,-31.671534199758895,B,D,D,119.93639721396447,B,123.14441740065025,1
Other,None,118.30692157195814,-112.38944598603369,B,B,E,A,C,C,E,-31.47151434251815,-170.15076785871253,E,E,B,204.8191233562008,C,71.84311530702001,1
US,None,-17.00439777525726,133.17167619204648,C,E,C,A,D,A,D,-28.620134991499224,-178.17629213946276,D,A,C,10.320802645545918,B,164.5643102296755,1
Brazil,Muslim,143.59516797224973,29.277473646262653,D,B,D,B,B,C,D,-4.155125075014332,-3.9620485000126546,D,C,E,-4.035427116528516,A,-137.48660776933343,0
Germany,Hindu,-27.968926575923327,-89.81976610234472,B,A,C,C,E,D,A,76.12340527382035,-110.63234054189863,E,A,D,-9.50366411592528,A,34.4626559683541,1
China,Other,-64.88731711083096,-209.13086085690122,E,C,A,C,D,A,A,-123.87502071600767,91.02557780141852,B,B,E,48.50375150898636,C,-107.32323598173879,1
Brazil,Other,31.79908039818108,106.77978280471905,E,E,E,A,A,D,A,78.41476067925267,-92.34258271421457,C,D,E,-42.06912683329045,E,-176.28437406311863,0
UK,Jewish,-25.50405882436934,-214.87512016329134,E,D,C,C,D,D,C,26.772774341875355,-73.52938855279754,D,B,E,-65.42286353542617,C,94.94750749234989,1
China,None,-132.32518536990656,2.5641677801449734,C,D,E,B,A,E,C,-7.175204077103533,28.65235642952171,D,D,D,109.88676365175778,D,-76.83821365527174,0
China,Christian,-29.92634348370456,31.87623772120281,C,E,B,D,E,E,B,-239.6848933158895,-279.2304117517774,D,A,C,-118.79188624895218,D,-69.81702362063919,0
Brazil,Other,-13.954343677137022,49.91370117821085,D,A,C,E,E,D,E,13.874215142657837,-26.969804728770452,D,D,C,152.58689459141962,D,63.177684179844604,0
UK,Other,-104.74299666387736,119.88079305454873,D,A,A,A,A,A,D,-44.36630293065812,-48.63780350339872,D,A,E,-17.162505255580154,B,-130.1183945977924,1
UK,Other,98.11650430592266,36.223847073415236,E,E,A,A,A,D,B,-24.788947803731027,96.35662190786695,C,A,C,103.66685443069625,E,38.07674321946589,0
India,Other,25.933284961920172,54.08011084748868,E,C,D,B,C,D,D,-29.47228556151446,-116.17894648791658,D,C,E,36.98624926268215,E,-6.712283363430484,1
Other,Muslim,27.055221992593413,24.24726526874451,D,B,D,C,D,E,C,59.63795042773491,-175.5383752691718,D,C,C,146.45047618831305,E,-69.72898257386312,1
Other,None,38.27240134954036,54.89715840901801,D,C,B,E,A,B,E,-8.544653397873953,110.50003033067199,D,B,D,12.647573910593243,E,-21.145396390550086,1
Mexico,Christian,-55.220024657325006,99.55811652630874,D,D,E,B,B,B,E,129.6617376767396,185.5878217742702,D,A,C,-80.89682917395136,D,29.256892003428568,1
Brazil,Christian,-11.726158114401365,-93.91237234905962,A,A,C,C,D,C,D,-58.894805017355075,-5.6476689353028515,D,D,B,30.97365841784898,D,-77.26398770194224,0
Brazil,Christian,-44.56376300549211,-5.446643364909731,C,B,A,C,E,A,C,-98.79165625326614,-103.823611876913,B,B,D,-150.52722026751104,E,-15.567290621106306,1
Germany,Buddhist,33.45823730779411,-116.70583943029752,E,D,D,B,C,E,D,-38.98371726833336,-78.5405914840824,E,B,A,67.69937818989827,E,-77.01197285083103,0
Germany,Muslim,34.48397264350273,-22.093779044520623,A,E,A,C,B,B,B,-116.3032079130217,-86.97425631220894,B,C,E,52.68816521935309,D,-37.52330184328739,0
Other,Muslim,153.47610734764535,-152.33421527791393,A,A,C,A,B,D,A,-106.16973335189846,73.56118121114805,E,A,E,19.710471908962376,D,-186.77306292013895,0
China,Buddhist,-173.57556721266513,-129.09476009667685,D,A,B,C,D,E,A,110.00461736560054,-67.10362248328364,E,B,D,-18.689991229511456,E,-29.903292283337237,0
Germany,None,-6.253542175998997,48.639914796289254,B,A,D,D,E,C,B,167.59251143781265,39.39730770542482,E,C,B,-3.4910207881423405,D,78.0618078881576,1
Mexico,Buddhist,-69.24535669646608,135.41875530597312,A,D,C,D,B,C,E,22.183084671953296,168.52646529189045,E,C,C,-5.105826308860168,C,56.53661744436982,1
