RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Asian,D,222.43576154427066,171.45828763203727,E,A,A,A,114.17629977070874,D,27.28809996372191,155.42175600812524,E,C,D,A,C,D,D,1
White,B,-63.236950263730144,88.94251567545612,D,C,B,A,-147.56709409444196,E,-19.98086187993897,53.918758831838886,C,D,B,A,A,A,B,0
African American,E,46.04302308495784,-38.48073500269187,E,D,A,E,-129.47777706750497,C,62.340596701754016,-172.2441925070352,C,C,C,B,B,D,A,1
Asian,B,64.75710189954836,45.04177519629721,E,A,D,D,-86.34524033403709,B,-31.417343521102204,186.13994773140772,B,E,D,A,C,D,D,1
Other,C,3.477468213865841,-75.36723881318437,C,D,D,A,-85.90383560494526,D,61.40035007490713,-164.04233491498522,C,D,D,A,C,B,C,0
White,D,355.8805528813433,-166.24464681925707,D,E,C,D,190.67027108881703,E,122.56512936460841,24.650519446495803,C,A,A,A,C,E,B,0
White,E,267.78660403102305,-65.31384472806685,C,B,E,A,-15.161438632248394,C,-196.23642822482782,46.374986513656886,B,A,A,A,D,D,A,0
Hispanic,E,-70.54092788270894,-91.27899032125501,C,E,C,D,-79.58881773333054,E,17.277560437336717,-23.105568882675446,B,B,E,D,A,C,B,1
African American,A,142.33493343360567,29.10333978175668,C,E,A,D,-8.479325483365898,B,-28.345733504544217,-38.491026860976,B,A,A,B,E,D,C,1
African American,D,-11.330261963716588,113.51863230342222,D,A,A,D,43.51352757219442,D,-83.00805216057718,-76.37507450974113,D,C,D,A,C,C,D,0
Asian,C,-9.195578027006052,41.310426811295784,C,C,C,A,10.377581072998888,A,-97.66914291172677,66.33308356414878,C,D,A,E,C,C,E,1
Other,E,44.85991190762526,-86.42640912359364,A,C,D,E,-42.66891413763118,C,104.23468178416933,92.71251978107195,C,D,D,C,C,B,C,1
Hispanic,E,80.28100374093647,-163.91060715396063,E,B,E,A,-33.83442734956497,D,211.91821283354062,-313.11143749137113,C,B,C,B,A,C,B,0
African American,E,145.83551011697898,-97.72427021155714,E,D,C,A,-67.9599281448229,A,114.36153018778438,-12.904962418082317,C,C,D,B,B,A,A,0
African American,B,-12.814504579984101,42.811778657887025,B,D,C,A,57.47433617726788,E,-168.8758533595036,-54.86643474764479,C,B,D,D,D,E,C,0
Hispanic,C,-174.36901610146296,-19.734670821053644,C,D,E,A,210.88511638217636,E,108.49100487108166,-44.187865946197164,B,C,A,D,B,E,D,1
Asian,C,60.197310595092354,61.543621339464224,E,D,C,A,42.360222179172254,E,-80.64801099181284,-128.5345382870078,D,A,C,C,B,A,D,1
Other,A,182.35729550642202,72.29246971850684,E,B,E,C,-81.12664177988681,B,253.23589645880676,-18.136267441513343,D,E,E,E,A,B,A,1
Asian,D,165.87544909776548,70.67729888314244,D,C,A,B,7.854656754118877,A,-53.84546614346581,92.78782514522878,C,D,B,C,E,C,E,1
Hispanic,A,-73.24708925892148,-166.99147282863822,B,E,B,C,72.37499035678077,D,-15.604047498727406,-3.131092607752474,A,E,D,B,E,C,A,1
Black,B,-17.28200704198072,177.5795765638976,D,E,E,A,24.994376818032542,A,48.49238355397185,16.818226479744677,E,C,B,B,B,A,C,1
Other,D,189.73823166313227,21.828511245382753,E,A,E,B,12.96364144947932,C,48.6413886600685,48.4702502359173,D,A,B,B,E,C,A,0
African American,D,-50.95250546290531,-34.648190607142624,D,A,D,C,87.3366735488731,B,-48.46405334517821,12.410911828084279,E,C,C,A,E,D,D,1
African American,C,-114.01920096738843,111.57016394647141,D,D,A,A,36.04408817804704,A,78.52346115861873,-27.311885593366508,D,B,A,A,E,E,D,1
Other,D,-125.52710231395598,178.70004373845217,E,E,E,A,-47.48933383525988,D,37.90035439481165,-144.32447357082737,E,E,B,B,B,D,E,0
Black,A,56.73165699608476,49.17988081022296,A,C,B,D,122.46908404737881,C,51.25597351120679,-74.93472630137319,B,C,A,E,A,B,E,1
African American,D,0.8310892100770325,-130.0343034030288,A,D,A,E,-130.26567807705317,C,-6.827512680661611,267.87908248048376,D,C,C,C,E,C,B,1
Black,D,58.60266287079162,40.40918381299532,E,B,E,D,67.61005480160135,B,-24.540744117076326,2.927750970703913,C,B,D,D,B,B,C,0
Hispanic,E,-36.6919524797911,0.04787297919287329,B,E,A,C,-86.19195506066114,E,-126.48880406118876,-8.43770239814767,E,A,B,C,B,E,A,0
Black,B,-19.016982570133507,-263.3710637967619,C,C,A,E,-88.31090215407674,C,-13.78067656383454,-51.37947663435906,D,A,C,D,A,D,D,0
Hispanic,A,-67.87432377513309,-34.07978767377636,B,E,E,B,40.1506140898331,A,-61.4347641231301,196.30027145766454,C,D,A,B,D,D,C,0
Black,A,-122.68335814900901,158.6718703195787,C,A,C,E,-52.200204223241954,A,-69.05303204320649,42.28870943545888,A,D,A,E,E,C,B,0
Other,C,-80.13861228391352,16.54805686289894,B,B,B,C,38.125978714969065,E,161.13880207198903,-107.01596424345962,B,B,A,E,B,A,C,1
Hispanic,B,21.502100585157553,3.096644036211631,A,A,A,D,-79.78905871271536,D,-159.58248252620749,18.803409195354075,E,D,A,E,C,B,E,0
Other,D,184.30195695320126,-104.83211793498049,C,B,A,E,79.85955067625451,B,47.736139841437826,-141.91799288105017,C,E,E,A,B,E,A,0
Asian,E,6.9361532522358145,35.47770233454049,A,C,C,D,-62.00561315077019,D,61.97614714453956,67.84436907305022,C,B,C,C,C,E,E,1
Black,D,-23.888001014692875,-63.04421271627636,C,A,C,D,9.368219261674616,D,25.013754684501098,47.51666364573916,B,C,C,D,B,E,E,1
Asian,A,-73.8971958694793,170.73334321178467,E,B,D,E,83.93806370698901,C,-2.106712152411374,-30.93077760280468,A,D,A,E,A,A,D,1
Hispanic,A,-8.843372397315608,-67.06594774099527,D,B,C,D,-21.565555356134265,D,67.34861632163516,9.404293136438516,C,D,B,D,D,A,D,0
Black,E,-44.54047920395334,-75.94420261845617,A,B,C,B,12.317192009806872,A,-113.35565173890201,-9.604429300260668,D,D,E,B,E,B,C,1
Black,B,39.61657313244678,-179.9564235960821,E,C,B,A,-1.0727226289584106,E,-72.680525049986,20.364067713751638,A,C,E,E,C,E,A,0
White,D,-18.283740150842092,-12.758582300582605,A,D,B,E,44.64262211438349,B,-59.67645201208428,41.14865007050827,D,A,A,D,E,A,B,0
Asian,B,-6.062591341665325,-16.13684407715767,A,A,D,C,-176.21887333128612,D,-249.53148561666256,84.65841651193837,C,D,E,B,D,E,E,1
African American,D,67.18155800243146,-59.58670453432685,A,E,C,C,-78.7986345909511,C,4.663765946275087,34.17899717477332,A,A,E,D,C,D,B,1
Asian,C,-64.65437937098142,67.36405172106382,C,A,E,E,-33.86673689276133,A,123.35955340999638,78.56892563383094,D,A,E,E,B,B,B,0
Black,A,-132.08445936059928,94.57780148006573,D,B,C,B,74.82168984926972,B,-54.92227024437689,55.8363102341758,D,B,D,D,A,E,A,1
Other,A,115.5455424568852,145.0461781616354,D,E,A,A,-75.65678793406377,B,74.6487110494497,-74.31203382154628,D,A,D,B,B,C,A,1
Hispanic,B,215.63691171195086,95.35077196459673,B,A,A,D,196.82343601397054,C,-3.6023249420713404,99.76707613609923,B,D,A,E,A,A,B,0
Black,D,-91.6064961765096,-7.4069014348353335,C,E,E,A,46.39259024798368,D,-55.12254664971255,29.49081189401787,C,C,C,E,E,C,C,1
White,B,39.955194152514146,66.29365934925787,A,E,E,C,161.8687501497416,A,2.6327211252307117,-114.23244412193401,C,E,D,B,A,D,D,1
Black,C,-1.8467609398283231,5.5192936829199315,C,E,E,A,65.54140666067185,C,-38.40286477052643,68.46275012961313,C,E,C,A,C,D,C,0
Hispanic,A,80.66013710954995,12.299489341949965,A,B,A,A,66.96577030138346,B,142.29132562835952,14.895115955332955,E,A,A,A,B,E,D,1
Other,B,-72.20933494072628,74.66705193235558,C,B,C,D,28.3979203808439,C,-74.22503611756719,84.63855451088872,A,D,C,B,D,C,B,0
Hispanic,B,143.51481638262163,-137.98140645796184,D,B,D,C,24.241962030336605,B,20.394842624487303,-99.57016094064649,B,D,A,B,D,C,A,1
Hispanic,A,-48.926283520133794,115.00667674172193,A,A,C,D,-72.95411304958563,A,27.134562563188197,-24.1545345346351,E,C,C,B,C,D,D,1
Asian,B,-100.27720639557349,54.735609463140875,D,C,A,A,86.37157666384391,B,102.88583804419929,116.93369439128641,E,B,A,C,D,C,D,1
White,A,86.8610825914987,-143.57217468306854,B,A,C,A,-66.88744121517215,A,95.32589742739431,-169.72210386251297,E,B,A,B,A,D,E,0
Asian,A,-122.76001240745833,-142.1881708984983,C,A,B,B,-228.80757502710952,C,6.182681363441634,59.947251672181444,B,D,E,C,E,A,E,0
Other,D,18.929693742521852,-31.79447848988935,B,A,B,B,-42.50871165602528,E,-191.2758061320699,-60.43887616826981,E,C,C,D,B,C,E,1
African American,C,-46.17260359627606,-7.466341250485186,A,A,B,B,137.812194260128,E,-155.3009230478864,-23.985130458230596,A,C,A,B,A,B,E,1
African American,C,-183.1331628976734,-50.221934648433965,D,E,E,C,139.70822555285645,E,123.50029470785009,115.82223147142088,D,C,D,A,E,A,A,0
White,C,-220.5613561637281,39.17366718421696,E,D,C,E,-136.29032107768003,E,-135.33817950668845,-86.68210090833934,C,E,E,E,E,C,C,1
Other,D,-159.5835212537593,124.19114209526332,D,E,C,E,74.47835705907102,E,83.56514836107604,5.082290685657116,C,E,D,C,C,C,B,0
African American,D,188.4704193939877,25.461593062990744,C,E,C,C,-0.28238584273827627,C,37.37591566595356,-88.47690082202917,A,B,D,D,E,D,D,0
Asian,A,-24.955644921072082,91.73573624239674,C,B,B,A,-109.31470752583962,E,-31.86502435141475,-89.18606066661259,A,D,E,D,D,B,A,0
Other,D,-13.59265771416798,100.46477857715116,B,E,B,C,57.98707576312957,B,-43.580522946525555,-78.17561268714634,A,D,A,D,A,E,C,0
Other,E,-195.42733363177362,-110.00957919140393,D,B,A,A,-10.328763920961972,D,-89.91632015349425,-119.91295436500764,C,C,A,B,C,E,A,1
Black,C,73.04600278648262,-94.23077368223879,B,A,D,D,-184.77834454410853,C,249.1474258147023,152.41070684748868,D,B,C,D,D,D,C,1
Asian,E,64.83025488973567,-117.15812143100955,D,D,C,C,9.331379213704555,B,-84.93605445666276,102.90198917327122,C,C,C,B,B,D,B,0
African American,C,-137.28960882908194,84.31917887250448,B,D,C,B,55.19621116773007,A,141.96896035736071,42.743201642241765,A,E,A,B,C,C,D,1
Black,B,67.18233328982657,50.92324539350672,D,D,C,D,191.5968450253605,D,101.13222272552198,47.48026414235429,B,C,C,B,E,D,E,1
White,B,-202.16497736636603,57.27343761868086,D,B,B,A,-10.35955604460252,E,62.74329419461695,34.351287966222735,C,A,A,C,B,B,A,1
Other,D,-14.897941357633758,210.65757808835917,A,E,C,D,287.8663538998151,C,-92.87052407296783,49.3716996429369,C,D,B,E,B,A,E,0
White,C,-62.07532826243506,116.97447093930585,B,E,A,E,164.9038330024386,C,-36.673716277024674,-61.90630740939662,E,C,E,B,B,B,C,1
African American,C,230.5662265916629,126.71577381667834,A,A,B,E,105.58657652152321,B,70.49143615640081,100.58221349286735,E,D,D,A,B,C,E,0
African American,B,-42.56889655796007,-21.462044489655757,E,C,B,E,-101.87401305491758,E,-22.52352322813901,134.63517119215416,A,C,A,C,A,C,D,0
White,C,-99.85995285043236,-14.460823310607463,A,C,E,D,46.49253707173264,D,94.79458198287965,74.79888986078235,E,D,D,D,C,D,A,0
Other,E,100.67337052959829,26.044337798988426,E,D,C,D,-51.04111373839007,A,-143.96022436455735,119.4099549437544,A,E,C,E,D,D,A,1
African American,C,-57.171870654176615,-13.75654128469059,B,E,E,D,-29.45127692989254,A,-68.69628026353242,182.159890165526,B,C,E,B,D,A,B,0
White,C,152.32056875737095,-32.09745602201718,D,A,E,B,131.25093464180358,D,50.020661186062135,11.717437918189368,E,D,A,A,C,C,D,0
Black,D,166.83927845588744,-33.079703935663936,D,E,C,E,-68.80904540286433,C,11.020686042035656,-13.923138022549807,B,C,C,E,E,E,C,1
Black,B,-92.62458431546932,-90.70201062810892,E,B,D,C,-163.93037938719272,E,18.77060169334292,112.19683210126077,B,E,C,D,C,A,B,0
Asian,D,-76.7275914443629,77.13019325371268,C,D,C,C,54.44363205227612,C,98.92021175794777,35.58331709694046,B,B,E,A,D,B,B,1
Hispanic,D,28.40248129665372,24.295882819483978,D,D,A,E,-100.09884583919796,D,-148.13079138109757,178.21715042339878,E,C,A,A,D,E,D,1
Asian,C,43.138558230411675,83.46499820476679,D,A,B,E,14.832194722510646,A,24.192745377069155,-57.21299433076547,B,A,A,C,B,C,C,1
Black,B,-54.20088764258675,50.038022774383315,A,D,B,D,-0.35817628929063233,D,-150.86307365605805,-135.72624142168024,E,E,B,D,D,D,C,1
White,A,56.860934724635015,18.85687221655661,C,A,D,E,52.535186142440516,D,6.809337908168329,-155.6172844656644,C,C,E,B,B,C,A,0
African American,B,-169.1961635478989,-3.4498288535361556,B,B,C,C,-85.95073052345114,C,63.034257526709844,33.8632742100973,A,B,A,D,A,B,A,1
African American,B,66.16410057881376,133.14326530457578,A,C,E,A,78.93017906671902,B,25.773623629494157,28.275733769548832,B,D,D,A,A,B,C,1
African American,C,141.842202789418,28.80985532311458,D,E,E,C,-72.62173729946944,B,-41.88032439631787,-41.81712572029056,C,E,B,C,E,E,A,1
African American,B,54.19240593350012,-118.05792679922622,D,C,C,A,-33.40403772613561,A,-76.256972005833,-7.818209375635125,D,A,C,E,E,A,C,0
Hispanic,C,2.5264890646423606,26.338342026550233,E,A,A,A,99.34573944035304,A,-2.802460533386111,-20.112246177995345,E,C,B,B,A,E,A,0
African American,E,-134.8176808690565,19.431665978034644,B,D,D,C,57.678120354327575,B,-107.04040947747866,-191.16592824398106,C,E,C,E,B,A,E,0
White,D,0.5707089767732693,-40.48388706684757,C,E,C,A,-139.42538872389667,A,94.34411475216858,95.28298075842233,D,D,A,D,D,C,E,0
African American,A,9.6422251293506,-39.07212502319077,E,D,C,D,-65.80187786945845,E,46.4619053398197,-38.71904696369823,D,A,C,E,C,E,B,0
Hispanic,E,28.1776403640484,25.134515449153433,A,C,D,A,-1.3992707901545662,E,165.95216927214435,-73.26030500374145,D,E,B,D,C,B,D,0
Other,E,-62.14586430386041,171.74256442240886,D,D,E,E,-74.11237734259524,A,67.11844983228346,205.61740381926828,E,B,D,D,E,B,A,1
Other,E,-32.58451008886304,-29.418174006125895,B,C,A,B,-53.58445079646176,E,78.98469553212158,-72.27809963347313,D,D,B,B,B,A,C,0
Black,A,52.75024558548943,31.661802701183895,D,D,E,C,52.8542172498771,A,9.467162591299576,-46.72352378358218,B,D,D,D,B,B,A,0
White,E,-16.351490807478513,131.76730969031294,C,D,A,D,22.497150834733052,A,-54.957758524382136,148.6304958525278,A,E,E,C,D,C,A,0
White,A,16.663584030072034,3.6306305957229448,E,D,A,B,-172.66715612929627,E,112.78772390656577,-21.91894157788419,B,E,A,A,C,D,D,0
African American,D,-81.99021862496856,119.64150283332017,B,B,C,D,119.99581860854896,E,-73.98655900569588,32.738238909445215,B,A,C,B,D,A,C,1
African American,B,-99.80994473840778,-188.13851186389405,B,B,A,E,-130.52524904202815,D,15.445797924417025,122.28906440028864,B,B,D,E,C,A,D,1
African American,E,134.11169653486306,110.86254293042022,A,B,A,B,-36.53653905967128,A,-11.37614412615905,126.55364458193307,A,C,A,D,A,D,E,1
Black,A,95.90259137859017,-122.31481088519888,E,B,B,A,-91.29314811092509,E,74.40675615163396,59.12681782539539,D,D,A,E,A,E,D,0
Black,C,-32.67849041695586,-30.929670670839243,E,C,E,E,-151.58743647194606,D,-21.632615095516414,-147.36321267902156,E,B,B,C,A,C,E,0
White,B,220.50137579879413,-87.41406719569132,E,D,E,E,61.91672950038687,D,-133.7035926781134,80.0283206552592,C,C,D,B,A,D,B,0
Asian,E,100.02159908379684,98.19501784663336,C,A,A,A,-44.25436580846569,A,62.90321615757539,-221.68696642730805,A,C,A,A,A,E,E,0
Other,C,130.41597899010102,72.58784572185675,E,A,B,C,-58.889133129731405,D,113.2318322774588,118.74924375305615,B,E,B,A,E,A,E,1
Black,E,32.94604172330175,-76.26095089183212,E,B,B,D,-41.22347452221137,A,212.46415121741867,-13.179950778503608,D,A,C,D,B,A,B,0
Asian,B,-66.3225007194673,104.41860177249038,A,A,E,E,-221.48826298416427,A,31.106283869434765,-6.987036025274677,B,B,D,D,B,A,B,1
Hispanic,D,-66.66684869790667,-17.89754120707293,C,D,C,C,20.535553327206895,B,-57.977922858094935,105.63345357939437,C,D,E,C,C,E,A,0
Black,B,52.10057727654783,118.64114656842418,A,B,A,C,84.1233139800771,D,42.26325373307951,39.114599626376396,A,E,B,B,B,A,A,1
White,E,-171.94668820100472,97.0705770096826,B,A,D,C,-91.3624838634545,B,148.08185609496624,-181.3751559086534,C,D,D,B,C,B,C,0
Asian,B,79.24509013599071,5.244162845921122,A,B,A,E,141.5514348343906,E,33.50339866991,-42.87679144604222,C,B,B,D,A,B,D,1
Other,B,56.3298351695116,-70.4279104495043,B,D,A,D,73.6949984924407,A,1.9772277568035739,-94.92922472199461,A,C,E,B,D,B,E,0
Asian,C,134.6627486283236,291.4322691510727,D,E,C,E,-14.10767805228123,D,-59.9192357074266,21.35550174337043,B,C,C,C,D,D,B,1
African American,E,12.427601155613168,33.99503676039281,C,A,D,D,-40.98245131068311,E,14.456861540345093,-114.10723314913108,B,E,A,A,A,C,B,1
Other,D,-163.4760377265877,-135.88244462984184,C,D,A,A,140.4662409885386,B,46.73944537539133,-23.888196857269893,C,D,C,A,E,C,D,1
Other,A,-70.11084675164624,-53.30118856786304,A,C,E,A,144.28500853535098,A,152.11687270842515,-53.04394787405231,E,C,C,E,A,B,E,0
African American,D,9.688469981548934,-54.15032884513854,C,A,E,D,-51.14210785706137,C,15.378244947046849,53.89438252550474,B,B,E,D,C,D,B,0
African American,C,76.77066104906905,-100.96665554814813,C,D,D,D,-125.48710586796878,D,-22.26727777510614,19.258290842808695,A,C,D,E,C,A,D,1
Black,D,39.45511087622054,-6.502587517256398,B,B,E,D,-97.29386349182307,A,114.72433796794881,49.878086051092694,D,B,D,A,B,E,E,1
Asian,C,44.14318912633481,41.59361029399014,B,A,B,A,-166.36159662752172,C,-49.6501360472479,120.1660182631292,B,E,D,B,C,A,A,0
Other,D,31.376496362674615,-51.44120511585314,D,A,E,E,23.420570070808463,E,-89.93220119393274,134.1039559378998,D,B,C,E,D,A,E,0
Asian,A,23.492044792996712,42.21060334721172,D,C,E,B,-35.50025035974057,A,37.52948053277272,79.07884717376047,E,E,C,A,C,E,C,0
White,C,80.41438658609351,106.87364839750866,B,A,B,E,115.38907263461596,D,9.350923810712676,50.790590890491714,C,C,E,C,D,C,A,0
Black,C,47.26197302514581,-54.25897384193672,A,B,E,E,-86.1909515936147,D,-21.54136470732686,-29.608319742942076,A,B,E,B,A,C,A,1
White,D,28.640028050814305,-19.539459970747476,C,E,A,C,-51.49591441794369,C,-93.99916334949356,-108.87242735538636,D,C,B,B,A,B,E,1
African American,E,160.6748424250615,-54.81932881036363,A,C,A,B,-199.95081989820576,B,105.75390107274262,-191.2582686119774,C,A,A,C,A,E,C,1
African American,B,132.45257342099163,-179.70920918496245,C,A,B,E,-1.1407514321267405,A,-64.55817302508734,45.35985301086045,A,C,D,B,B,A,E,0
Asian,B,47.71165739698947,-81.75129226426886,B,E,E,E,48.13601680644615,E,-16.861112660064602,191.81639203117663,E,B,C,E,D,E,A,1
Other,A,-47.73205970467983,131.07112026168568,D,C,B,A,-81.17907827108613,D,21.736799173344888,17.621312277087892,B,A,B,C,C,B,D,0
Black,B,10.400273672812018,-17.17237491079172,C,B,A,E,80.35686394267843,E,53.213219314438085,95.0795071397236,E,D,B,A,A,C,C,1
Asian,C,-52.11745739066767,79.01181200227589,A,A,E,D,91.67710720525758,A,8.783808125236598,-3.6596619839040905,A,D,B,B,B,C,E,0
Other,D,146.69737727825364,-37.68596820466964,A,E,E,E,98.35461693436163,D,26.290191468759755,58.305623425853824,C,E,E,E,E,A,B,1
African American,B,-32.03781227218469,130.90711406380248,B,B,E,A,-120.66657382417065,C,-82.91632493191081,-36.13405762407609,E,D,B,E,B,A,C,1
Asian,C,-66.98848626532134,94.96085204793579,A,D,B,A,-101.75521618211265,D,220.61235945527162,17.418648352298487,A,B,B,D,C,B,A,1
African American,B,-52.437107406060456,5.559435627448171,B,B,C,B,-116.00589229629539,A,137.8641914838319,70.58566910051721,C,C,B,D,E,C,B,0
African American,D,-46.05775678406769,-169.24634272514834,E,C,B,B,30.172114221643465,C,8.89645602077413,53.967374257008096,A,B,D,C,C,A,B,0
Asian,A,50.59897070943965,-72.49470600026494,A,E,E,E,-54.18140585936998,D,59.77850536967133,230.4686895288123,A,D,D,D,A,D,C,1
Hispanic,E,45.239087051110474,166.4753702877797,C,D,D,D,-128.85804912715614,D,-241.64872325814545,188.88184424528575,C,C,E,D,C,E,A,1
White,D,53.08267171344055,74.55352004448108,A,D,A,A,-64.68969077484323,D,-47.73890994785396,-46.95264378276409,C,C,E,C,A,C,B,0
White,E,54.09906314853055,117.61393290554787,A,B,C,E,210.717115034464,B,-81.9621754498322,22.69017077164647,E,E,E,E,A,B,A,1
African American,C,100.53699043639594,156.68489400765898,D,B,A,C,-19.838118355937848,D,-102.83412381812744,-51.29753558841435,C,B,D,A,E,A,D,1
African American,A,65.1512438867109,-37.67512861272066,B,A,C,D,41.83686043476536,E,-10.96203663991185,86.28860771561031,E,E,D,C,E,C,D,0
White,E,56.569357361073614,27.780457277198913,C,D,B,D,142.69564649786585,A,-1.6955958662403177,-179.7727466593223,B,E,D,D,A,D,A,0
Black,E,-97.32050376455864,123.22864729160534,B,E,B,E,-27.6640533135584,A,12.211495053344555,-244.59158651265992,B,A,A,A,D,A,E,1
Other,B,-98.3447515540124,-105.25500114822839,D,C,A,D,32.833884633706276,D,-95.72718642105875,-49.18330974564115,E,C,C,A,A,C,D,1
African American,D,68.03789981601452,-30.28567253806852,C,A,C,B,75.37127525646044,C,155.6452202961216,-26.825401913514863,E,B,E,E,A,E,A,0
Black,D,47.93968695947555,-38.05863986660769,D,D,D,E,98.12018298760333,E,-245.7840670066198,-7.754182390942105,A,A,E,E,E,C,B,1
Hispanic,B,-110.1976279028041,-123.1308054994807,B,D,B,A,-170.56003345605083,D,259.31811954220257,-174.23969237465982,B,D,D,A,E,B,D,0
White,E,-169.39442858219223,174.08100492708832,A,D,E,A,101.41033400707491,D,129.04165155712025,77.78208541973211,D,B,E,B,C,A,D,1
Black,A,82.91655838988534,-72.57835293673426,D,C,A,E,123.83048029503256,D,99.44849412358498,-191.71142391386684,C,E,C,D,A,E,E,0
African American,D,-160.12098076755086,-30.17803127227844,B,E,C,E,60.20318199135999,B,-15.180505975247991,90.56391019232234,A,B,D,B,C,A,C,0
Black,B,175.9393805409167,3.2045268519277124,C,B,E,E,90.94524055821725,C,-198.29428176168366,65.04665546298124,E,D,B,D,A,C,E,0
African American,B,-99.68737255310891,195.44832365226802,E,D,A,C,107.33898719489412,D,123.74597125230129,36.932732109689326,B,A,A,E,C,E,D,1
