nationality,military,orientation,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Other,Veteran,Bisexual,Muslim,-48.752655309873845,-36.6765505192627,C,B,E,-142.08566037597606,67.20459648463654,C,D,105.4226764520034,1
Brazil,Veteran,Heterosexual,None,-22.507958916525762,73.19955595273083,C,B,E,47.97960196364738,-54.06303680842716,D,D,-139.84477944838122,0
China,Veteran,Other,Other,21.32668827077393,45.329049335451266,C,B,D,-48.037400336948444,46.38196521944164,D,D,13.423478713361522,1
US,Yes,Other,Muslim,3.9741731643083944,-10.33353738801486,E,D,C,-178.32318593754778,49.21524380551776,D,E,-117.09637757305826,1
US,Yes,Homosexual,Buddhist,-31.33250230821705,232.57461676686552,C,A,B,35.751171964452276,53.948070373913396,D,E,-23.774594633291265,1
UK,Yes,Homosexual,Hindu,115.49135789713583,98.31596336778074,A,B,D,-14.551312160464128,-77.37968228454439,A,D,32.59634154692646,1
Brazil,No,Heterosexual,Jewish,-21.448935846937577,31.86517041023635,C,B,B,100.15522709341842,111.15732490737071,B,C,-233.27401784878487,1
China,No,Heterosexual,Muslim,-94.87447068243124,113.98115407680282,A,C,C,55.68763943088379,-19.21717017484206,D,B,23.701044552304886,1
UK,Veteran,Bisexual,Buddhist,-84.46921140510284,-115.90854876757675,D,A,A,35.82137342932945,-129.62068236024786,C,C,24.74116640383901,0
Other,No,Homosexual,Hindu,70.81070910696717,-19.529242415714002,C,A,D,-88.19801695509376,60.270660198426796,B,B,112.35249148389946,0
UK,No,Other,None,73.60713723389696,-38.85729680300898,B,D,A,-24.89275383440684,-57.49340827277574,A,A,14.935516736867891,1
Other,Yes,Heterosexual,None,149.47647628953357,-49.99079690141171,C,C,E,-42.03863066134742,-72.52789903687355,D,C,-21.39307081037993,0
China,Non-Veteran,Homosexual,None,104.70337514274468,5.416522381811785,E,A,D,-26.75338189979816,-4.12682580869977,E,D,25.98751471648158,0
Brazil,No,Homosexual,Hindu,24.962660419940182,7.6190448215585045,C,E,E,-50.49744024715533,15.042061209949189,E,C,-50.44698462542193,0
China,No,Heterosexual,Muslim,30.234326398536027,-33.44883777393322,D,A,D,-129.32953221766462,74.60348748259243,B,C,-119.96526102935444,0
India,Non-Veteran,Heterosexual,Muslim,-29.457165760008984,52.14300222591206,D,D,C,151.82006477803066,44.38783161954351,C,E,-139.83121850878547,0
India,Veteran,Bisexual,Christian,120.43549320568215,16.13753307125531,B,A,E,13.86797917656605,52.03795220265872,D,E,-109.03358972328903,0
Germany,No,Bisexual,Buddhist,43.817605535434815,-31.943507058782934,A,A,A,192.30149157746,-27.881567847422733,A,C,147.63913178591181,0
Germany,Yes,Homosexual,None,-24.73430380501535,112.62498967359787,D,C,C,17.871770611565015,-30.007987234210017,C,C,136.93949732660818,0
India,Yes,Homosexual,Buddhist,150.74836869779818,-52.94817052057055,D,E,E,48.49859091575061,167.71134438030816,C,A,-19.279387868364907,0
China,No,Homosexual,Hindu,26.206773188234006,-31.699470057322742,C,E,A,52.37743196793856,21.438044431662046,C,B,-113.0490146602732,1
India,No,Homosexual,Buddhist,-112.84818172898623,-7.919459151205794,A,D,A,-159.3310865926591,-21.803769793835208,C,A,-202.2051094516165,0
India,Non-Veteran,Bisexual,Hindu,-83.14151651948495,61.280222454677116,D,C,D,-129.19262880703687,102.29100036023749,C,B,-185.1346092216359,1
Other,Veteran,Heterosexual,Hindu,-58.93256446321502,188.81459935547215,B,A,E,-111.0983784831121,81.97135490071308,C,C,153.15648274026293,0
Other,Non-Veteran,Heterosexual,Other,-84.09978611799502,-68.94811672719462,C,C,C,42.659580686487075,-129.2862616535294,C,E,63.046909169805346,0
UK,No,Heterosexual,None,2.0229504475566698,-198.9596241326481,D,A,A,-33.423690831773456,-214.61560190623018,D,D,-110.33954970081594,0
Brazil,Non-Veteran,Bisexual,None,-47.426529405558966,29.682594872222072,C,A,B,74.34645016355181,-14.786567993725292,E,B,-203.18502959602478,1
UK,Non-Veteran,Homosexual,Other,-11.822743646837246,-168.45876690697133,A,C,D,-165.94076493481583,-8.590524891177411,D,C,125.07574658566266,0
Other,Yes,Bisexual,Christian,-80.3169451034694,-23.291613576296694,A,A,C,-58.19099216467373,127.2257026030359,E,A,68.06282222405157,0
Mexico,No,Heterosexual,Other,-363.0765945761838,53.63509223763625,E,E,A,-15.880948452978371,119.5993362427325,D,A,-50.882115737678355,1
Germany,No,Bisexual,Muslim,12.668543930023258,-52.03047153050725,C,A,A,-174.03756145751385,-87.69235514175823,A,B,59.32153464338026,1
Mexico,Veteran,Bisexual,Muslim,-89.26232062078428,131.86128979765817,A,E,E,174.2324559800162,-11.851461035075037,E,E,119.04416415399979,1
Other,Non-Veteran,Bisexual,None,74.37942921111107,-33.39891637653309,E,D,D,78.39475054293482,-32.07493296120968,B,C,23.550275372319227,1
India,Non-Veteran,Homosexual,Buddhist,-24.95020115285286,-93.73184020377462,E,A,A,31.961707789081473,120.23447306050092,C,A,-79.23566946197118,0
Germany,Non-Veteran,Homosexual,Buddhist,-68.14012769640392,-13.688581862180227,C,C,A,3.655521081086241,-71.5010164468857,B,B,-13.043752862248345,0
Germany,Yes,Homosexual,None,18.913812104579687,-91.60986264062738,B,E,A,21.60174174172309,144.65530181928256,A,E,-5.261805427126813,1
Other,Veteran,Homosexual,None,88.96309568045606,-148.8444004282996,C,D,B,-60.71449384660049,87.86674954960667,C,D,28.44481326795077,0
Other,Non-Veteran,Heterosexual,Muslim,183.1539334233778,118.70929959039232,A,D,E,268.688081512837,-30.311342645225846,B,E,-100.46719414768378,0
India,Non-Veteran,Homosexual,Muslim,-29.405796444946645,103.42302622360373,D,A,A,-72.0271901730341,36.5535107011428,C,D,-65.05656453667562,0
Germany,Yes,Heterosexual,Muslim,-57.20969535632157,16.769968981148526,D,C,D,40.87415120452272,9.611587983833786,C,A,13.98226079520582,1
Germany,Veteran,Homosexual,Jewish,8.632456045751798,7.151856463104017,D,C,A,-141.09191292943802,63.699552285051574,E,A,40.110632438044384,1
India,No,Bisexual,None,27.012122550802502,-45.70055524411764,B,A,C,-23.389995715168048,215.7231888401688,B,E,17.44452902000521,1
Mexico,Yes,Homosexual,Hindu,-216.67049647669137,22.241563538581445,A,A,B,42.844301638658514,-1.6832654315236644,A,D,91.94998904287765,1
Germany,Non-Veteran,Bisexual,Hindu,-54.84928543998634,-23.902697792048443,E,E,A,7.027095127044094,-12.997016191182004,D,A,147.04019583798495,1
US,Non-Veteran,Bisexual,Other,56.635957323076504,-81.5954047913447,D,C,E,-111.5192818723821,102.6645539157148,D,B,19.30540395422829,0
India,Non-Veteran,Other,Hindu,85.73205717604397,109.80448918387799,B,D,B,-19.20835864037042,-30.901587190011035,A,B,-182.66297380531165,1
Other,Non-Veteran,Homosexual,None,46.63613900651701,-113.35372743541056,C,C,D,-11.942065918471304,47.14542105155219,A,D,-47.35887566036643,0
Mexico,Yes,Other,Hindu,135.22427229762872,-65.41975202898865,D,E,C,-0.9850716610992886,-47.54471576740655,E,C,45.22151468347283,1
UK,No,Bisexual,Buddhist,-152.8183876458139,117.69002421691836,A,C,A,22.215330103379177,112.7508225614584,E,C,19.352554180726766,1
US,Yes,Homosexual,Jewish,139.87897413355063,-160.06028228693197,A,C,B,81.91813000040264,64.47743737410623,E,E,-139.05110135540158,0
UK,Yes,Bisexual,Buddhist,0.16358559535464395,-39.069700786424924,E,E,C,-30.731063070095054,113.25022801227642,C,B,-49.641085708624566,1
US,No,Homosexual,Jewish,-103.9893076960017,-109.6480251289295,C,B,A,-20.276590327980472,31.88746828216919,D,B,157.77526495499473,0
China,Yes,Homosexual,Christian,-11.595252349632737,19.508404696302122,D,D,C,6.320670389213451,-31.642905152268995,E,C,-10.63408413906084,1
UK,No,Other,Muslim,-129.020451645779,111.39479942279986,A,E,A,19.4051882501935,-70.59035882483435,D,C,-222.98690228306012,1
Other,No,Homosexual,Buddhist,21.674553707323035,57.367732454458334,D,A,A,13.883879422762293,12.962133528049929,D,A,117.07614121804684,0
Brazil,Yes,Homosexual,Jewish,-84.57009782854547,-140.0173290596519,E,E,D,-11.664092310746838,213.23425075956024,D,B,-19.436439167361062,1
Other,No,Bisexual,Jewish,67.13113221051852,-57.34329656130737,D,E,C,71.69165720035886,62.95552857220545,D,C,31.10888834549707,1
China,No,Homosexual,Muslim,-80.62703677340075,99.8147600434046,C,B,A,-0.6542847862429761,34.651686355396606,A,D,30.19206638826295,0
Mexico,Veteran,Heterosexual,Muslim,105.7218461303575,52.98967113168956,B,C,B,50.99313031238982,68.3435015237984,A,C,77.5884882484481,0
US,No,Heterosexual,Jewish,29.761342775243683,93.96567829650671,D,E,D,6.002332569966644,49.535264657610796,E,D,45.378013316587236,1
China,Non-Veteran,Heterosexual,Muslim,-66.57217107701804,89.45961860302354,B,C,A,-264.21820618894094,-12.065968323861535,D,E,-91.52377473051413,0
Mexico,Veteran,Bisexual,Jewish,-18.360714957587877,-5.649779967153506,B,D,C,19.34243889696384,176.04571342284336,B,D,-9.207649145885503,0
US,Non-Veteran,Bisexual,Jewish,111.96734770793482,-122.3020400395719,C,A,D,-14.936651661328984,-167.53541964044177,C,C,-28.733464250452943,0
Mexico,No,Homosexual,Christian,134.16861975338392,-112.70208626897875,D,B,E,104.93867446652392,39.71248674897403,D,A,41.07713125717203,1
India,Yes,Other,None,14.438621312349445,-145.803868238667,C,D,E,9.664275217006244,138.44521609349997,C,C,120.26792588827895,1
UK,Veteran,Heterosexual,None,-149.92103324637512,107.05556224942698,B,E,C,123.67343923332035,62.37373599841328,D,E,174.3837778548801,1
Brazil,Veteran,Homosexual,Muslim,-79.65117868571174,-46.487803963305346,D,E,B,14.721336331996248,-48.03237793208754,C,C,-194.3080854584755,0
US,No,Homosexual,None,46.1376661614373,-57.33110681694039,C,E,D,68.37831629021271,-24.72870200791098,D,A,-98.03736547607492,0
US,Non-Veteran,Heterosexual,Muslim,89.73467903362162,-20.77066914896068,C,A,D,-0.32001472126691544,80.70063252731231,B,D,49.26594443109618,1
Germany,Veteran,Other,Muslim,108.72123762478554,70.23216754096597,E,B,B,-95.57585907717619,13.328036544088853,B,B,44.88175862005988,0
China,Non-Veteran,Heterosexual,Hindu,-21.528522902302285,49.1217388735227,D,A,B,-27.94121633708182,40.80725364909831,A,B,-97.6854298974453,0
UK,No,Bisexual,None,-38.44484530377151,-26.541413659941316,C,B,E,-99.31459147350992,19.52160650478813,D,A,-104.57454838140889,1
Brazil,Non-Veteran,Other,None,65.89688300917544,270.73224886454875,A,C,B,-121.97950064647523,69.56193803205085,D,C,-211.59634264349353,1
Other,Non-Veteran,Bisexual,Christian,-229.35625308890945,-148.0693432065762,C,B,B,-71.08079418637692,-182.34576113399427,E,B,-38.44863184941317,1
US,No,Other,None,1.6506632872896512,60.46220402966489,D,A,E,-16.21083246890286,-107.29496187755939,D,C,-68.2592277563719,0
India,Veteran,Homosexual,Other,52.16629105822813,-103.730418623628,C,B,A,211.67600843201328,42.195667710241615,D,A,-127.53459412595522,1
Mexico,Non-Veteran,Homosexual,Buddhist,160.5047852713391,81.03865418812978,A,A,C,-217.40800976759917,33.04489756049189,E,C,112.90904141382767,1
UK,Yes,Other,Christian,-159.31249289716646,-39.317695529600165,B,D,B,51.758011304327844,122.48214876068837,E,D,-135.17435777370147,1
Germany,Non-Veteran,Bisexual,Hindu,-43.32684438374056,70.79935380259052,C,D,D,-75.32994901829173,-101.62191461482828,B,A,-116.04848722305138,1
Mexico,Non-Veteran,Homosexual,Muslim,-146.44790405416802,15.733908863062618,B,B,D,-65.33415033429826,64.1099840521922,D,A,-81.05802441510808,1
Germany,Veteran,Bisexual,Buddhist,70.97519065763362,-2.108251712435293,D,A,A,69.30257007081528,-98.73905070832004,C,C,107.73063245443566,1
US,Non-Veteran,Heterosexual,Muslim,-126.95242635976565,123.54194494547153,C,A,A,82.46812519813994,-258.1165742459157,B,B,61.36650658069283,1
Germany,No,Heterosexual,Other,33.630620660951415,102.89662834685775,D,C,B,77.83389241917395,-201.7681421167131,D,A,-143.86981925571675,1
Germany,Veteran,Other,Hindu,-21.749690482318638,98.87506251120821,C,D,E,-33.582304771852684,56.25232249953706,C,B,-43.018839647448345,0
US,Yes,Homosexual,Hindu,-20.696592326435752,131.0007459294229,D,A,C,77.2216075696829,13.178626934289554,A,C,-105.43295487376885,1
China,Veteran,Bisexual,None,-25.204384247509125,-72.65170296708473,A,A,C,19.041358140406818,-25.845045848590193,A,E,59.845308135000906,1
China,Veteran,Other,None,138.98018388057122,0.9702351762302293,D,A,C,-57.81275760538625,4.346703840273227,E,E,54.76673433877066,0
China,Yes,Bisexual,Jewish,-220.53323722063536,10.785703934067627,A,A,B,-50.77911151759843,56.99187643025005,B,B,-53.73798563592512,0
China,Veteran,Other,Muslim,151.58724908393927,0.930772914993276,A,D,C,10.618699971530871,54.30063110654313,C,C,-74.68555069922851,1
Mexico,No,Other,Jewish,-75.89278359538817,-94.16750152619842,E,C,B,63.94386640112789,146.2808629526003,E,D,-10.151137678429576,0
US,Non-Veteran,Homosexual,Muslim,-93.04821405375704,-27.017912764580938,E,C,C,-153.67775457786414,132.53388172777895,B,B,-48.50683847854759,1
US,Veteran,Heterosexual,Buddhist,0.5219741635192465,43.601734906150305,D,E,C,29.427272416859918,7.6709618671981366,B,B,-110.9707685023056,0
UK,Yes,Heterosexual,None,-8.584053605258147,84.6552291531026,A,B,B,-40.93251203962919,-40.01183402029701,D,E,-26.734835058608585,0
Other,Veteran,Other,Christian,-1.3536223368247902,-125.34942010735497,E,E,B,164.4263033464972,-23.965653323408763,B,E,-6.7760647081050385,0
UK,Yes,Homosexual,Christian,-101.53918824929329,-127.25564320027618,E,C,A,-46.458242685524176,121.8232846184289,C,A,15.928414513664144,0
China,Veteran,Homosexual,Other,47.60870691664018,53.06114672140908,E,C,B,-8.909724713284442,-113.23306495335974,B,C,-92.77549828212067,0
Mexico,Veteran,Bisexual,Muslim,-64.63980011229584,8.314478818226814,D,E,A,-84.96552198477339,151.72697990979464,A,B,50.95545912919055,0
Other,Yes,Bisexual,Buddhist,94.0553697774768,99.7637533956319,A,D,C,-60.64240198322187,-134.4303382988897,E,A,88.55391289000856,0
US,Yes,Bisexual,Hindu,7.4600528496101495,-101.17266020670885,B,B,E,110.3630430968793,58.04557210439745,A,A,-29.44179564308151,0
Other,No,Bisexual,Christian,-172.86995753166462,-53.08481995969016,A,C,E,-74.860721162757,-17.497186827112422,A,A,33.975577285156255,0
UK,Yes,Heterosexual,Christian,-10.895102643412633,4.9935750228723075,D,A,A,-107.92528395678139,104.94942540788689,C,C,74.4419700950203,0
Mexico,No,Bisexual,Hindu,25.48620690119414,-43.83816507813869,D,C,B,74.12537763367979,19.347545761345774,D,A,-125.43883461718386,0
China,Yes,Heterosexual,Buddhist,-4.377095833090981,54.197915492587335,B,B,C,64.41562226536999,114.09535509285345,D,B,-96.53493310583123,1
Other,No,Heterosexual,Jewish,-214.27661914069748,-73.96164123790638,D,C,B,41.14854685024753,100.26096918170677,C,B,-4.4050294730693675,1
China,Veteran,Heterosexual,Christian,151.77243902940413,-24.9303673436995,A,E,D,-44.61835592498169,207.78144364458643,D,D,70.56543191580953,1
India,Yes,Bisexual,Muslim,-41.24441259821448,15.489476443554281,B,E,A,-151.80231937780545,-68.96725349583728,D,B,-159.5880276464217,1
UK,Veteran,Bisexual,None,54.17289592283158,-113.11196341200133,B,C,B,-32.61208365741371,41.16968866480409,B,B,16.135541979190517,1
Brazil,No,Other,Hindu,-1.9751779220523296,66.81340422792746,A,D,C,27.670743390020824,146.00363391367028,B,E,53.088243207777964,1
India,Non-Veteran,Bisexual,Christian,41.99672836983257,-72.21810204246658,B,A,D,-56.57084421265998,-40.88547771028283,B,B,220.45883261281455,0
Germany,Yes,Homosexual,Christian,147.8996100620733,110.12346926142398,D,D,E,161.1571115236852,-131.4553393916307,D,B,-90.08760400590181,0
Brazil,Veteran,Heterosexual,Hindu,173.91549434962735,55.34958599381411,B,A,A,145.56043212002754,-119.19260422666629,D,C,-55.424367459145486,1
Mexico,Veteran,Homosexual,Christian,-77.06761056455608,31.260205630350672,B,D,E,-120.69730954196065,-90.44578882512201,C,E,39.982198737083486,1
China,Non-Veteran,Bisexual,Hindu,-55.37775856807784,138.65837308897616,C,E,C,116.53332552638882,53.6348125203147,E,D,74.34837062654225,0
China,Yes,Bisexual,Muslim,132.46498042963097,159.08585454430087,D,B,D,-359.8581166266857,146.4106236479001,D,B,-47.46237621305047,0
UK,Non-Veteran,Bisexual,Hindu,72.41830801638811,172.84132761622294,E,A,E,51.994668698750445,213.14667179090404,B,E,53.320021941855,1
Other,Yes,Heterosexual,None,-86.7819366545704,36.83010108940877,E,E,D,-73.12723943446323,89.93084802685969,B,D,227.08189835080867,1
China,Non-Veteran,Homosexual,Buddhist,-182.12145806307228,-105.26785169631539,B,C,A,-103.07626820671992,17.160747294203198,D,B,68.2580514280279,0
Other,Yes,Other,Muslim,-66.4342996306505,-21.118356438980822,C,A,D,71.09726505689345,10.376164248327731,C,A,66.02039276829869,0
Brazil,Veteran,Homosexual,Christian,-43.33567247992109,-18.969389958390803,D,A,B,20.64934064270639,167.00784799471134,E,B,59.198952311723495,0
India,Non-Veteran,Bisexual,Buddhist,0.7659466773556942,-35.081935015276436,B,B,A,-73.48803905729648,-167.79669423493294,E,E,-96.49113532229386,1
US,Non-Veteran,Other,Muslim,-152.15054508554277,32.81312858763355,C,D,A,75.14095347671311,75.56912088732469,C,E,10.376790120676983,0
India,Non-Veteran,Homosexual,Buddhist,17.3032027925487,98.11440498977221,A,E,A,52.17488543743446,-145.7631101007313,A,E,-4.201010202361777,1
China,No,Heterosexual,Jewish,-44.98022063800367,-50.964092593987885,C,E,E,-69.16030475759179,167.36571327058988,E,A,99.94956235055501,0
India,Non-Veteran,Heterosexual,Buddhist,147.57360358496499,-23.9437285569144,B,E,E,-44.0735273537806,72.9271778728519,A,C,54.77798191875824,1
US,No,Other,Muslim,-4.5552263490111,239.80559926545843,D,D,B,-106.38405084391927,86.68841368989693,B,E,-112.214023596242,1
US,Veteran,Other,None,-24.69213749656929,-124.76921246311743,D,E,A,-130.8244362070438,20.323729829142074,E,C,-5.970518911579844,1
US,No,Homosexual,Christian,23.834772129177967,-100.95899945765869,A,D,A,-60.43205184482279,-117.20777539562775,D,E,-108.58124157836706,1
Germany,Non-Veteran,Heterosexual,None,-21.27537440988445,-253.12201324036798,D,A,E,-80.60300922392713,-45.382694428125404,B,B,-17.410491590763712,1
US,Non-Veteran,Heterosexual,Hindu,-27.303237949358856,288.4555609372958,C,E,C,111.97427954886192,-34.183349884748374,B,D,215.8829228966051,0
Mexico,Yes,Bisexual,None,-88.64791556362414,46.52993212663999,C,E,B,178.79480203319383,41.067467916374525,E,B,58.445742060462656,1
US,Non-Veteran,Bisexual,Jewish,-69.35150884845802,38.93281042823873,C,C,A,202.56671998152012,88.68906109587604,A,D,-3.35601138219227,1
Other,Veteran,Heterosexual,Jewish,82.54586976484448,192.84569846568152,D,D,A,78.86580859495128,169.60602298033308,B,D,45.81094876898246,1
UK,Non-Veteran,Bisexual,Muslim,-8.057355754787219,115.78787071282535,B,B,E,-94.15388985103735,187.3323850191332,D,C,138.90351008401606,0
Mexico,Veteran,Bisexual,Christian,69.15415007945379,-3.377998373614477,A,B,D,1.555387622281623,188.61334494220182,E,A,-34.291691949599716,0
UK,Yes,Bisexual,Other,-73.00874114250327,199.35773093556537,A,E,E,76.52081488092338,13.467830769445552,E,A,-26.60262160624561,0
China,Non-Veteran,Heterosexual,Other,-182.99088018241878,-119.6185682181894,D,B,C,-354.5502686048775,-199.82376147648205,D,C,-41.80180735707855,0
Germany,Yes,Other,Christian,9.664371110543694,-111.22504483247504,D,B,C,156.08785376924638,-10.15279517946481,B,E,148.48786342543866,1
Mexico,Non-Veteran,Other,Other,-71.79752684367622,-21.138733802585442,B,C,D,-109.443325353535,-30.603524627642447,A,E,1.0348051383803738,0
Germany,Veteran,Bisexual,Hindu,65.55704234471513,-108.41692141176185,D,A,C,63.53549625486833,-61.63561968590702,B,C,25.25207825259212,0
