country,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Germany,No,C,B,A,-76.05055615841215,13.54723920850282,B,-89.88497937767325,60.86783537993681,181.7342499089342,D,E,E,D,61.35600576652279,135.86861097527617,133.9592513322422,129.15018332235013,1
US,No,C,D,C,-130.6866398020634,-112.93108554352696,A,137.3381881002324,0.54084063465597,99.13676222215418,C,C,D,B,92.79352140953809,154.0884187890329,-8.256251608402534,174.81817570227665,1
Germany,Non-Veteran,A,C,E,-129.38295463201,-193.5296063676454,E,-0.5816003097218087,-32.60402075707419,-7.603290386491373,B,E,B,D,-18.792458963908658,89.92652639964328,22.86767405282947,5.736480760723137,0
Brazil,Veteran,A,B,D,33.68661150404903,222.5849614849285,A,0.4946269410700444,-48.22207329328651,-15.658169641192227,D,B,B,B,-70.47714122884398,25.062649036995886,-77.79678152408465,-1.8545466331619476,1
UK,Non-Veteran,C,C,A,141.00145159071639,-30.713798324487048,E,-49.737893442861015,4.064165531297852,38.12039533702578,E,B,C,A,157.2268744358182,-47.095428576410384,-43.60891437308985,-146.9010055227121,1
Mexico,No,B,D,C,-72.24838006926042,-157.13322268846025,A,-6.7434057139859105,-84.63978105856343,1.7009340208569559,C,C,D,E,109.55278364293383,-157.7207694803452,-23.698667808952365,-178.36257443088934,1
Mexico,Non-Veteran,A,E,C,-37.88990731832041,-26.827122424064942,D,-115.11700362293082,-113.9061035302763,-125.5540795264092,C,D,E,C,7.706594636485276,-40.77761192555328,-86.97764364362737,147.07413529625816,0
UK,No,C,E,D,-174.4758893286666,100.72624085982405,C,-46.10301656289879,106.28457051992231,8.43921367836103,C,C,C,E,-63.282123512153674,-81.288336753147,-188.49217664078267,-51.79160341649737,1
India,Yes,D,C,E,153.71561838062044,38.49311547556387,D,22.623989824841757,-105.59118531902723,83.96010566335062,B,E,D,E,131.7818526410978,-270.70514802505005,24.27104160732545,-97.53493060322043,1
Mexico,Yes,C,E,B,-75.08343501427932,-218.08629107433202,B,-5.250486908144179,235.89667147248227,-74.01004320223132,C,B,B,D,13.399780286208163,-49.47913608047635,11.518717868009915,52.56330677656601,1
Mexico,Veteran,E,D,B,88.93879214466388,-114.07582864545446,A,-17.467409438571554,2.389798799611432,-2.73472932452878,B,A,C,E,67.4588323997619,-29.976471257371834,51.92415401918309,35.41220568727247,0
Mexico,Non-Veteran,B,E,E,-79.7273477090364,-76.21282005849292,B,64.60510162455957,-46.19681989715811,82.34553322921995,E,C,D,D,182.35783716434966,120.25287070962627,41.152508087771125,-8.050548937409635,1
India,Yes,A,C,A,31.32613253842332,-21.527492548675635,B,-231.84526874453022,38.1406953072084,44.403342901693065,D,D,E,B,89.01586944366086,-3.0873092522224406,15.644421049060767,-46.69237080492209,0
UK,Yes,A,E,C,-65.81019424015722,-21.8924048000802,E,48.84086780355496,-169.66583878876466,-154.166159183047,A,D,E,E,-50.818949549181845,40.59132112138825,261.7992229112334,4.197157589971871,0
UK,No,A,E,E,85.27571069091728,-169.47098986575494,A,27.749610045445472,149.15031098119533,-67.59232704621844,E,B,A,C,-127.48593294316828,71.04682961513709,43.975251615887686,162.96479984163318,1
Germany,Veteran,B,D,A,-58.05591537006616,-169.66254964175587,D,128.1173157969127,84.90315685387012,-33.91324905776354,B,A,C,A,-15.74184297657006,-0.36718324048963646,-201.75295104337584,23.82716688296443,1
Brazil,No,A,D,B,-2.9539562892246254,184.2613235477237,E,76.05427252006308,95.10938358088363,212.35762718952373,C,C,C,A,51.667665659953585,-44.92203682680389,109.64401297461718,-242.4922607475244,0
US,Veteran,C,B,E,-84.38105956374199,86.316376646697,C,116.5277635705095,-136.91201362219266,-18.34404909259744,C,C,E,E,79.55718273784422,-79.36687288763169,108.54010996666364,42.48109835282394,1
Mexico,Veteran,A,B,A,75.31443991016388,-75.89700635223797,B,105.70435826851805,-28.61885499023599,-53.044599094907404,D,C,D,C,-44.065379278321885,-10.233033046425334,-72.05020623046813,46.21646307641226,1
China,Veteran,C,D,A,-8.115208453335903,-120.38292529760295,D,24.04106220731676,-115.20839582760172,-97.5478088244192,A,E,E,D,33.348998956446145,-42.07319351351297,-233.3649767463246,-66.81604100693957,1
India,Veteran,A,E,C,-36.82227911873178,-69.37101099280922,D,15.590468412972022,-13.067453348480035,-73.60813360906116,C,B,C,E,-80.64154615571478,-70.56302690773602,-3.8597776432941946,179.23834204202296,0
UK,No,C,A,B,-126.56036293986959,-10.319720511583128,D,-31.057584180209254,-140.5950557249978,-1.6509047756172905,E,A,B,E,-37.237261353397116,-146.4485157538932,2.779915199712543,-43.64373911471992,0
China,No,D,D,B,127.11968366759427,25.053625240784207,E,83.51322718147865,22.894467280143555,-114.67198973826139,C,D,B,E,-48.42935495240147,28.947635751679957,152.3351474417312,130.57057698667526,1
China,Non-Veteran,A,E,B,131.99467010574546,-100.59051756809852,B,122.283672827396,200.21857361994316,-38.891304175644,A,A,D,B,-16.87164708909225,19.351257371318813,72.09286214740932,74.99088237849624,1
Mexico,No,B,B,A,-74.63597508846657,-133.05800120031557,E,-36.42082851166059,-60.92618902146361,28.65220107094151,D,A,D,C,36.95940774656531,-64.93618826849928,55.67818736650161,31.271421398443305,1
UK,Yes,E,A,B,84.10945734865197,77.02486490761595,D,-32.7510993661612,-99.2186213099477,-90.54998962482526,B,A,E,C,-127.56562336459668,84.37369633367824,178.42117373031712,162.991104779872,1
UK,Non-Veteran,D,C,D,-43.009782458313275,-45.823932301634215,A,71.39685387828358,140.59821155661595,-46.27134395444894,B,B,C,B,47.89037684107987,-142.32948200333448,-113.80525428390857,119.36065163618912,0
Brazil,No,A,B,C,38.78586537916065,27.360323713925403,C,107.96411161674777,102.72054163459157,-38.72390503540864,C,D,E,B,70.41692108057441,42.866802189615235,130.777431270332,32.32223616264836,1
India,Veteran,E,B,A,46.30094110608896,11.02724431907374,D,6.337985841201017,-175.05962298180702,-21.855428767627245,C,D,A,C,-28.37673514481271,-87.04268804239179,-106.87908562144301,66.03905887884979,1
China,Veteran,A,B,D,32.728963598583036,349.66580794713917,C,-46.62238146058949,65.98040853319378,202.5249679898136,D,B,E,C,123.93730954095446,144.12912058368693,-57.520341419021584,109.02524643723214,0
US,Yes,E,E,A,26.610008840433302,107.01762525693492,C,179.16262405376258,-39.702793817765595,-181.41034517852728,C,C,A,C,66.08155766782355,-79.70141471826436,124.52853791317644,-10.645699746550687,1
Other,No,E,C,D,-57.85928348749765,-3.6448910658404285,B,77.7570696746513,-130.62956817227052,-154.65281665715688,E,C,B,D,-18.894541677409972,-43.45426227904537,-107.24369016185837,36.20031675064278,1
Mexico,Non-Veteran,B,E,D,31.265338615144323,116.625715183439,A,-212.5978474065878,-274.86346268734667,-93.50488695358979,E,B,E,A,-171.38054511685777,32.61378359912382,20.82684009263923,-30.436893723816162,1
Other,Veteran,E,B,E,-39.23823377817508,83.77585877831672,C,11.197291365381798,32.9334278167538,-85.90848792663209,A,B,C,C,103.39068899770334,10.553870631992195,-34.84640265707881,3.8240080801385674,0
Other,Veteran,B,C,B,28.81857926101143,68.40348830397852,B,277.33790342939886,54.45760135287193,91.5764564110562,B,E,E,C,-253.3535538411353,-55.21728838425673,-70.82072320459987,58.7503918806346,0
Brazil,No,D,D,B,-58.74070283440208,176.24948244883407,E,-248.32328328558347,-76.92105327211414,-165.9748367430503,E,B,B,D,-46.48858755952237,57.48129171101628,-164.40142695873982,88.97150263484505,1
India,Veteran,A,E,E,-70.37734729362931,-44.248881552908074,A,-147.346963450873,-5.452184492473182,-27.671545009206618,D,A,E,D,-130.4148822569218,30.611882162320153,41.30158379005706,-180.36055564695923,0
Germany,Yes,A,A,C,-269.3331477987527,-61.81536360566635,E,55.922193328283,-24.182703124518685,4.6202752380106284,A,A,D,A,110.2750324186236,13.056547884995299,103.83403729361717,8.202898452565567,0
Other,No,B,B,D,-15.915584298194535,50.321879903256814,D,230.89959077679327,66.4532326095562,158.95173756899203,C,B,E,B,-80.35062306316311,138.48908981644357,-21.864476149275394,-23.55656500410757,1
US,No,D,B,A,131.12409124415828,-128.79964246344647,B,-32.548842158980364,-129.7852293742371,59.07975344180071,A,D,B,A,282.15350228460494,102.13042760064235,-159.4697966780894,4.223948997633742,0
US,Veteran,A,B,B,72.3141044255692,-59.845857389746456,A,134.43752947313394,-107.96295457594209,75.9158460912478,E,C,D,E,32.70015391187249,-85.87708875718032,52.06005956382674,-12.944064288342085,0
Brazil,Yes,E,A,A,5.050221014975994,-24.57048045993451,B,6.575504188910057,-68.52829810315389,106.3107763168599,C,D,E,B,91.89519334338897,31.996793881490465,4.019381922091757,16.720136378125854,0
India,Veteran,B,D,B,40.97010788259733,157.98624299746731,E,-18.743239694031637,-14.557388510964078,69.95933566615312,B,B,E,C,8.44033918498555,39.58980393656038,-27.721365823547572,-20.58203540746444,0
India,Veteran,C,B,C,-12.052751727361224,11.786666723372319,A,-88.87877563774725,-113.41379284659676,-17.34076712789287,E,D,A,C,-26.705584574250036,-153.79169559503808,113.1991858914432,20.35890766814889,0
UK,Non-Veteran,B,C,E,9.712455185331816,-96.34275734840676,A,-78.5077368840504,-93.02933763023142,53.23191355416073,E,D,A,A,-27.778403241610842,69.37154387919625,-59.34255980404388,-99.30884532101472,0
Mexico,No,C,E,E,75.78238948010541,-38.505648768168605,B,-51.24055321213212,50.74216379827162,-189.84023538989575,B,E,C,B,5.159677129968638,109.96456474702032,-253.55546373412014,-202.3805557480771,0
Mexico,Veteran,A,A,B,177.52448757232557,182.69907104417726,A,-8.26707734630789,0.5568587756118868,-178.50408034098592,D,A,E,A,119.24598844476277,62.9086763691148,62.883088112219134,109.800599560108,1
India,Veteran,E,A,E,-62.6824165569606,36.05231690052489,D,-148.37614389248245,83.49485897139142,-164.4208787613634,B,A,D,C,24.44268124367194,-14.233633688982856,-121.2035583753536,-106.99121053965716,0
UK,Yes,A,B,D,109.25187175149289,-54.386751891552606,D,-43.92618042998445,-62.68305244779751,-352.2623837168144,E,E,E,E,211.7713365604706,-92.36614611164048,69.66674844479536,57.6522098344364,1
Mexico,No,C,D,D,49.51540644132026,61.75479816367526,A,-32.71430313898106,155.12655211065996,135.29593366837483,A,C,B,C,21.85669754425105,60.41916157980247,-81.07542658034626,-99.4425123223494,1
Mexico,Non-Veteran,B,E,D,46.966994281135456,38.87105847123007,B,83.42142465707254,18.444363379788513,54.871914407785425,E,A,A,A,-62.153709890150445,102.95869771247565,-96.53609836487973,54.58143439756399,1
Brazil,No,E,C,C,15.81478991262425,-37.64708863365692,B,116.02843991716566,105.65687222421032,-27.65873618938158,A,B,D,E,-155.75581976769857,61.37440757863517,77.30156897689663,48.7366949504993,1
China,Non-Veteran,B,E,E,96.89637397981397,-126.18396962544685,D,-28.040867481009958,-62.64139424406938,31.123591908894895,B,D,B,A,-143.82440034730567,-47.15678412756432,-10.695834888551216,-44.25625324646846,0
Germany,Veteran,E,C,B,25.145409568793553,52.50417341427135,A,4.960020297293031,144.45543255148775,-57.61250290123817,B,B,D,C,-126.62547126097962,110.925167593364,-209.77719416885517,0.8898505521773151,1
Germany,Yes,B,E,A,4.567503156833457,116.13755981005505,C,-48.531670060060044,138.7713412210011,-94.75058238763268,B,C,E,C,52.82913940658269,-56.34636404784441,-37.789275319492624,-110.7004228571721,1
UK,Non-Veteran,E,B,A,-67.11223628479416,-55.79484952893008,E,-54.155213351728094,85.92756587573759,-121.6678027563822,A,C,C,B,131.4504155066934,37.73687273306241,46.17482464331225,-60.536391906418984,1
Mexico,Veteran,E,B,E,-140.86201594538298,-69.21689894971345,A,-80.09779644854375,-91.95579757782161,6.7105884564266125,B,A,C,C,-3.991958446676057,51.03829834730287,75.31569403711967,-150.1640378384208,0
Brazil,Yes,E,E,C,-165.21481115041996,-2.7034798645680183,B,28.619577421054544,131.2226011719705,-19.20135368814846,E,B,C,C,128.66185827599605,-47.87307624044209,54.78442886943825,23.357386659005684,1
US,Yes,A,E,A,52.76740566751006,29.16689022140892,E,-12.739876633363972,16.755663715003934,-20.48563846176409,D,B,A,E,4.566226803050182,-56.45397291313227,85.50670403919834,86.10603022043217,1
Other,Yes,D,A,B,18.320096429371812,3.6012086430726273,B,-70.0542176317768,62.08823719721332,-82.22591150026403,E,D,E,E,41.27549650680592,-72.42913347926451,-24.859967699407537,-196.75795430792627,1
India,No,E,A,C,125.83037122594132,-128.2912248730246,C,60.595857702371156,-31.322529900062452,-51.07558428719259,B,E,E,E,-24.34114439672604,6.44904192940714,82.64597700879162,-9.09157559978072,0
Germany,Veteran,B,E,E,82.87047126089563,175.29516245502,B,83.77762614479224,-150.41452362604525,-7.821810479986,C,C,B,D,120.99463202922836,-98.08272794514863,100.78674696369177,-87.57351595063258,0
Germany,Non-Veteran,B,D,B,261.5465305606677,16.751278480245983,B,29.430817655862768,-132.08526902680077,-15.090941053172324,C,D,D,E,-90.60108331871221,-12.335919412342617,-121.17179790586829,100.54156396370134,1
Other,No,C,A,E,210.83803204406536,-279.28974964592646,D,38.2798731043724,-172.34570323524377,-96.66321456339574,C,C,D,E,-51.384006135562096,138.79595028656422,-94.93905810710314,-7.948142798518119,0
Germany,Yes,B,C,D,-69.19377007971137,52.78302770559653,C,-85.40695467024642,-6.96105404255701,-64.92780550020252,C,A,D,C,-103.09712008528373,-100.3343876068755,252.4125034353473,-25.718396429976604,1
Brazil,Veteran,C,C,A,95.52247396968235,-72.38836804704245,E,135.6039540108442,38.68226267396958,201.07226009376436,B,E,D,C,44.364948316421085,182.58372590846722,26.996650260798123,-0.9470310261550045,1
UK,Yes,D,A,E,-95.16575844172867,-163.40544125108784,D,27.40361589464252,19.968121332958724,-26.941665626219535,E,A,B,A,145.8302990098287,-142.0728039992833,-90.76436336060421,-70.26769425874826,1
Mexico,Veteran,B,E,B,-72.84662520959078,23.02485335407777,D,74.27799674113909,47.34746981529213,-95.44953682933954,E,E,B,B,40.333470325566076,-28.07604840707508,60.465394961174624,-37.49321357028595,0
UK,No,A,A,D,-109.78881269676346,37.816736736389664,B,153.787709300639,42.25491080304544,191.32117463208368,A,E,E,A,-11.703021362453457,-42.94110875081832,161.54447363987808,87.58811716425254,0
Mexico,Yes,C,B,C,-29.53804116995537,-225.40740489393252,D,139.37966359684154,93.08506299563943,-135.62805866760903,D,C,C,E,-109.97933542003425,-112.4160664511453,-44.60872815809001,-107.89894089234538,1
Germany,No,D,B,A,9.524371463744485,-66.43317107172618,D,31.108600672876076,-162.33763142986507,-0.1441470327231874,A,B,A,C,71.98602444513716,122.7085214924029,23.477504495461123,-50.00680373904481,0
China,Yes,D,D,D,0.13641119833813975,133.6327808385408,C,-153.96401056799874,87.44735549220498,148.8859671530926,E,B,A,E,-90.5399245073845,139.89835903759504,-29.13208361182867,19.26307122732463,1
US,No,E,D,E,51.81506199613004,53.224954915947706,A,-19.771952759955973,39.1706934821621,205.55845859519636,C,E,B,A,-10.059826646039605,156.050733309167,199.3079229802059,133.48365229060576,1
Germany,Veteran,D,D,A,-34.33499273502018,43.224126256084595,D,64.4307511966995,188.45378662720478,-47.348563770702555,C,D,D,E,157.28810163432797,35.18556604150595,-43.7016103393835,-113.35720860617629,0
US,Yes,C,B,D,-37.87546738457105,0.834719905683574,D,-18.977356576860853,76.63762209079202,47.87421951980898,A,E,D,D,-91.38795830172158,-87.28101432879338,69.42433566830029,-192.7820753435678,1
China,Non-Veteran,A,A,B,-135.56528698976754,47.75993326748494,D,-162.05816700497874,116.51795029481346,34.40253276464907,D,A,C,D,157.3208187844001,-81.94607376309487,166.62188130924457,-54.77733473246893,0
India,No,E,C,C,14.305167195620157,83.11912059292507,D,-72.107590929477,5.787137875155334,22.236700991831132,C,E,E,E,79.17788190941528,-98.76391641676987,57.38465754810835,31.053664922156905,1
UK,Non-Veteran,A,D,A,-87.75372768454802,15.646376069408852,D,-81.08007097251746,46.785505731420066,-76.84750219829397,D,B,C,A,-40.75704606439853,76.4336098719821,-83.34756653206388,-169.7620086894831,1
Mexico,Yes,B,B,B,120.17944143864543,22.66569964793205,E,21.95539845231188,-11.799924784048697,-2.3187043480802796,E,D,B,B,-50.934697001737405,102.70922412090302,-44.38273693409118,53.077927574903924,1
Brazil,No,D,E,A,35.450944788598825,110.5512751074012,A,99.86509553872209,7.442241828703078,151.26114699958765,C,C,E,D,-213.9455769007338,91.83560287379721,34.411202169782044,-68.05438356665128,0
Mexico,Yes,E,B,D,72.92229948466814,12.104914308083213,B,64.38016658976122,123.64806873996741,90.80274264487677,D,D,C,D,17.92076355575557,-121.03797657195794,104.16241583792916,118.72052305257476,0
Mexico,No,E,A,A,-138.6835059663602,-63.96495272361695,D,-84.75737717898487,-69.3741358452634,22.749499462130444,B,D,D,C,29.209402476355663,-74.60543817235694,-41.671558226476414,-28.996468402332848,1
Germany,Yes,B,B,D,-86.68309813771312,-3.6646534300210485,B,-94.78865735258478,189.18419568077945,-65.50537162790746,C,E,E,B,-129.15417642802137,134.04206440879634,1.2499026652797671,78.85196527918812,1
US,Yes,E,B,C,75.20486562598117,32.76859814117228,D,110.37623736170448,-19.580617432118924,172.9456274720831,C,E,B,D,28.597632803571244,77.70253317772209,10.559462641836785,13.839254184528013,1
UK,No,D,A,B,-60.00592371490726,25.36481877424142,D,-5.368861799025462,11.734029429388691,-31.073453492250625,C,C,B,C,19.29627643020887,30.056836644240057,-48.80432344950961,-49.28065350237464,0
Brazil,Veteran,A,D,E,-25.548108934738107,153.76637674713243,A,-38.123238490869596,-60.346348421683906,-282.8749637258209,B,E,A,A,92.96791053061656,186.983907734477,-76.31798921024597,-57.14951272952058,1
India,Yes,B,A,D,-87.78190385379094,-259.7893061053323,B,-29.3308425791853,38.896897674233,-106.85399068194276,A,A,B,B,66.26798418794331,99.07116881555768,13.70486651623522,-117.21291501583076,0
Germany,Veteran,E,B,A,233.6508317072432,-22.34277566721721,C,-160.22860483088763,-169.91469099142444,43.090517140209435,A,C,A,E,59.72149554915899,-141.98769866064004,1.3714211469249389,123.55919423333562,1
Germany,No,B,B,C,82.63421167551157,164.17772642058125,B,-38.27686424005412,19.823540067958145,51.05443606901907,D,B,D,D,-19.822131039871266,-20.547596800803422,66.63337330462204,-145.51674522804728,0
India,Yes,E,E,C,38.62859866312444,17.70570848797223,C,-22.148648580678323,-82.69350684238809,-49.189308382745395,A,E,E,C,-0.5761126444231048,-28.806109046606426,-105.69072670234878,-125.74745282835576,0
