ethnicity,country,civil_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Asian,Mexico,Widowed,Male,D,-6.020914099269145,A,D,-65.1840338261877,B,-2.6263479924299222,D,-164.11744699077607,B,1
Other,UK,Single,F,B,-14.745512856622197,E,D,192.49184229410744,C,-216.06897987710062,D,11.032144969325014,E,0
Other,India,Single,Other,D,-3.101304432448116,B,A,-5.719895710551514,E,49.452848481035346,D,51.94490748430144,A,0
Asian,US,Widowed,Non-binary,C,-19.441373449590984,E,E,-43.97826620104379,D,86.75496055051954,B,-103.56241941997588,B,1
Other,India,Divorced,Male,A,-36.90956697314109,B,C,-130.69615428823417,C,-142.49688280896802,D,-81.72004842798685,D,0
African American,India,Married,Other,E,35.909615925528215,A,D,87.25798401233104,D,173.83574431256534,A,7.833700771817766,C,0
Hispanic,UK,Married,Other,C,45.213942420939816,E,E,-67.12489092988228,C,-124.71920969434882,D,45.52104623156262,E,1
African American,Other,Widowed,Non-binary,D,11.45405378020695,A,A,139.44095614371938,E,121.81234500618012,C,-75.30080439100374,E,1
Black,India,Widowed,Non-binary,B,-210.42379954221738,D,E,103.25026317781013,E,70.15423715178167,B,-122.82385978628645,D,0
Asian,Germany,Single,F,A,-83.12762000593672,B,D,-4.151739782398834,D,6.341125010392819,A,137.36899227638656,A,1
Hispanic,Germany,Single,F,D,143.05901719594917,C,A,30.66902082346661,C,-41.74882783892507,D,-1.5088667769584343,D,1
African American,Germany,Divorced,Non-binary,D,184.44326602889402,C,E,88.08684515634819,B,-45.96839055553863,E,-101.73493687396278,B,0
Hispanic,US,Widowed,Other,E,67.53169631501773,B,B,-16.50971604064924,E,37.51404506206114,C,-119.85534955491195,C,0
Hispanic,Germany,Single,Male,A,41.16330264425162,B,E,19.420058326875267,A,-16.09685359964349,B,-191.24679783287976,D,0
Black,China,Single,Non-binary,D,92.84164094282137,A,B,144.36432086976757,C,27.28458912153855,A,-144.58155117110599,A,0
Asian,China,Divorced,Non-binary,C,95.29198447026191,D,D,-201.9787272748629,E,30.99835756225214,D,45.32963554907619,A,1
African American,Other,Married,Female,D,37.56030478822527,B,A,66.19006423505654,D,87.9019633173987,D,186.99747295906135,A,1
Hispanic,Other,Married,Female,A,39.237722725765146,E,A,-117.28906287311169,A,-32.76163149718698,B,78.02511741215027,C,1
Hispanic,Mexico,Married,Other,D,45.52455719947706,D,A,27.334993487780636,C,-160.39473328860402,D,-165.17961138233085,E,1
African American,Mexico,Widowed,Male,C,-151.3190981164584,D,B,76.11982517263026,E,-34.951594640973994,B,-70.74871984183002,E,1
Asian,UK,Widowed,Female,E,89.2046007532878,D,B,28.04455183605293,E,-72.95948859311791,A,63.62348836548182,D,0
Hispanic,China,Single,F,E,100.4071499384912,A,C,45.124981876234656,D,122.72311835676358,B,21.135251804451787,D,0
Asian,India,Divorced,Non-binary,A,-137.07803779433664,A,C,-9.27029667529647,C,-32.786056377318715,E,-14.358597383980024,B,0
White,India,Divorced,Other,A,60.4454165930539,D,A,29.106805894465882,C,-114.7953277508216,B,249.68622059011568,E,0
White,Other,Widowed,Non-binary,A,34.44515093123343,D,D,-47.994920763881574,E,-86.30888726009387,A,17.098028713157642,A,1
African American,UK,Divorced,F,C,176.91907779034375,B,A,37.13400103299164,D,61.89056696149263,A,-85.66643844344726,B,0
Asian,China,Single,M,B,-112.92175927360985,B,E,44.26625806349448,C,1.9916046226666233,A,117.66366217023064,D,1
Black,Germany,Divorced,F,A,33.71197000780763,D,A,-95.55228943084042,B,71.3626980166671,D,-15.871510716633525,C,0
Black,Other,Single,Male,A,-24.44405838561223,A,B,31.882848276711496,A,210.60735206009252,A,63.53906673941682,E,1
African American,China,Single,Male,A,13.987895315261515,E,D,-37.45415135212755,E,1.0999786988751143,A,214.1268534599738,E,1
Asian,India,Single,Male,B,360.3885425443928,A,C,131.7965843172363,D,-112.17429185079442,D,-68.67800917752172,E,0
African American,US,Widowed,Other,C,29.22018228441667,A,E,-13.279406497303645,A,-186.0628125910361,E,58.632317595685244,E,0
Other,Mexico,Married,F,D,28.22406646076739,D,C,-16.17547080926615,B,55.208786687088995,E,152.25527652495614,B,0
Hispanic,India,Single,F,A,-13.077578216075162,D,B,-15.22201464198519,C,-86.96781491913315,C,-320.8910077313087,B,1
Other,India,Divorced,F,A,141.71224113998818,C,D,-171.5383401102741,A,59.46948817803599,B,117.24302701189319,A,0
Black,US,Married,M,B,-23.49023218329036,D,A,-169.88705070052507,B,3.3522444166406413,D,85.19352953596476,D,0
White,India,Widowed,Female,B,43.171719894018004,D,A,50.83076072948253,E,58.075594237595226,E,17.442921182702968,C,0
Black,Mexico,Single,M,A,37.99583408084082,A,A,-273.95923101761827,C,23.134222930429306,E,-65.70300301294745,D,0
Asian,US,Married,F,D,55.38061588218385,A,D,-51.375243722470124,A,11.613673989051634,E,53.87539349135824,A,1
African American,UK,Divorced,Male,A,-42.890199887286606,C,D,-122.4071564748422,B,-93.22479343523096,E,-120.25094257596693,C,0
Black,Mexico,Single,Male,B,73.45350730242795,E,B,-94.88681704615033,D,-43.59316881977678,E,-57.50555882030524,B,1
Black,Germany,Married,Female,B,-248.80871439583828,D,A,1.393777170287319,C,55.02036889500038,B,-40.89174330661792,D,0
African American,US,Divorced,M,A,-136.4863831554024,E,B,-134.54853314419867,C,-154.10058717745653,E,32.32190015970469,B,0
Other,Mexico,Single,F,A,79.00398818891459,C,C,-123.09729193065655,B,-24.652422884925222,E,-36.75809322331989,C,1
Other,Brazil,Single,Other,D,53.002627150183336,E,C,-261.61594809783224,E,41.12930019008482,A,17.40586998740058,D,0
African American,Other,Single,F,D,-3.9510419749454044,A,E,61.61548253992962,E,-106.71608392011113,A,-112.66740971591358,B,0
Other,India,Married,Female,D,149.02578225430076,E,C,-88.75422000387839,E,194.49374944149122,E,86.25304087139246,D,1
Black,China,Married,F,C,55.70701937849676,C,E,-25.107323290901917,A,28.23892698601233,C,-47.745333128779265,D,0
Other,US,Divorced,F,B,10.392922607996411,C,B,-103.67651663476754,C,89.86470653463874,D,-17.471077379330804,A,1
Hispanic,Mexico,Divorced,Non-binary,A,268.3596684699887,D,B,-29.75968681322106,E,35.64655653392885,E,-131.36836292245874,A,0
White,US,Divorced,Non-binary,E,15.136470801227503,E,E,15.653464470267009,C,-110.08037032496742,C,-25.288039356129392,D,1
Hispanic,China,Widowed,F,A,39.43947851068653,C,D,-157.46489806699807,D,-141.53167933288034,C,66.6212653627117,B,0
Asian,Brazil,Single,Non-binary,A,-55.09523306182924,C,C,-61.433052260868614,D,-119.61024543498704,A,-75.48613274014431,E,0
Other,US,Widowed,Non-binary,A,-66.74486318733351,B,D,116.99230783814143,D,93.82621466017007,C,-68.50280720759939,B,1
Asian,Brazil,Single,Other,D,-51.87788804822255,D,A,120.67688634960409,C,-131.1785873153171,A,-180.82854624373647,A,0
Asian,UK,Single,M,A,5.901856000732357,A,C,75.62221631346532,E,123.10042415137268,A,-90.16865471080038,C,0
Other,Germany,Single,Non-binary,B,-40.8695413226411,B,E,-111.74233058539924,B,-59.12081690573338,E,23.968472833830596,C,1
Hispanic,India,Single,Male,A,-34.44584060172955,D,D,-148.28704900634918,D,-105.99825344546699,E,87.71597243569042,A,0
White,China,Divorced,Non-binary,A,140.75011243582964,B,B,-13.108944130611079,A,99.54746145066112,D,57.3317061374979,A,0
Hispanic,US,Widowed,Other,E,42.39989985245197,A,C,-31.161581196458464,A,-170.815801329994,B,-153.45017243016684,C,0
Asian,Germany,Divorced,Non-binary,C,-70.05230195196219,A,B,106.71530258703359,E,132.01095510899685,C,-158.96030370186185,E,1
Asian,Germany,Married,F,C,95.00248222040346,C,E,57.662931198922585,E,-190.09265080079354,A,116.43988247785526,D,0
African American,Brazil,Single,Other,A,-119.50337957453887,A,D,15.595162031322504,D,-134.0766638287417,C,-70.91754070680898,C,0
Black,Mexico,Single,Female,A,110.0925914472816,B,C,93.9765590016294,D,8.91010151905714,C,-36.41526421627961,B,1
Asian,UK,Divorced,Male,C,-180.67668537716423,A,B,-167.99193309988627,A,88.27102443742227,A,198.76267451437627,A,1
Hispanic,US,Married,Male,B,52.518616283623686,A,C,34.55284082114517,E,17.856017473046077,E,52.4419974084597,A,1
Other,UK,Married,M,C,16.508958559365073,B,C,251.66054642929416,D,-80.0444970181553,D,-32.03677990707197,D,0
Other,US,Widowed,Other,E,-116.39150559854863,D,D,179.831796037613,B,-12.061897039559634,A,224.2492856030311,C,0
Asian,UK,Single,Male,A,18.723373159938898,E,E,33.63166985545129,D,198.47035502039506,C,43.38507870641707,D,1
Hispanic,Other,Widowed,M,A,-18.664141611592175,A,C,72.41471891958578,E,-38.98072723841669,B,33.8676257347396,A,0
White,India,Married,F,E,108.99813962751945,E,D,25.52850125660041,C,16.16617973662488,C,-100.58879632090125,D,1
White,Brazil,Widowed,Male,C,162.20516562189712,D,E,103.92677643849181,D,-25.371574691564398,A,25.714465319434094,A,0
African American,China,Widowed,Female,C,-120.87735775457038,A,C,-133.9004875729463,E,190.6215493185931,E,69.3994065743564,C,0
Black,Brazil,Single,Other,C,39.002576176083195,B,D,-277.0966899185266,C,113.24568716885739,C,51.059016980653006,C,0
Hispanic,Brazil,Widowed,Non-binary,E,-8.613825043414746,E,E,-63.230053928677044,E,124.47621182519879,B,107.562762999029,D,0
Black,Mexico,Widowed,Male,C,-91.75787539636639,B,C,49.42560064834698,D,-182.53624226001372,A,63.615715494130995,B,0
Asian,China,Married,Female,A,17.229940166207086,B,E,145.83632274135434,B,121.46656405444445,A,-90.43882336234212,E,0
White,US,Single,M,C,26.767131397778982,B,D,-9.22724460247113,B,73.57773494062843,E,17.642803214876217,B,1
Black,UK,Divorced,Other,A,-116.37261720425758,E,D,213.73049199845764,D,-91.98851509679209,A,-38.28520982455472,B,0
African American,India,Widowed,Male,C,29.68091115568009,B,B,-77.381020873113,C,257.1222570508838,B,49.736314609061786,C,1
Other,US,Married,Other,C,-62.32966308109087,C,C,-71.63372259750608,E,-88.56903293481649,D,12.78746568757779,C,0
Other,China,Single,M,D,-38.892981750698745,C,C,-60.729082581633755,B,-57.316033111428496,D,127.39700913567869,D,1
Hispanic,UK,Single,Female,D,-13.950616530806489,D,D,-6.655091394294861,C,-6.923012852981161,E,-9.212077462517824,E,1
Asian,India,Single,Non-binary,B,-113.05651569791083,E,D,49.93910023550881,A,-204.80668375746654,D,-55.48105294716994,D,1
Black,Germany,Married,Male,A,-116.20053212702605,C,B,126.37497364455348,D,-20.007598188025465,D,76.68383615753078,A,0
Black,Germany,Single,Female,C,100.38851349023665,C,E,-238.36215390299876,C,134.5520026266887,B,-8.370878766557933,D,1
Black,Brazil,Married,M,D,175.62090651508842,D,C,-178.30571292389953,D,77.86902235340088,E,155.42644022988515,D,1
Asian,India,Single,F,E,216.78830891439222,E,A,66.45184581990907,C,42.117012669621225,B,-102.25959281736291,B,1
Other,China,Widowed,M,D,113.83759203040941,B,C,-80.19480142600634,C,125.40352356327476,C,-58.221607949602635,C,0
White,India,Divorced,F,A,-4.455948565382218,C,E,67.40009276944546,B,-27.489123095529777,B,-30.985452264744723,A,1
Black,Brazil,Married,Other,D,31.637579508953532,B,A,-69.25126667844782,A,55.178137850312524,B,144.14751276951716,B,1
Black,Brazil,Divorced,F,A,-20.17955742237855,B,B,-116.49482104968175,D,-39.86307168424697,A,19.36834104386036,C,1
Asian,Other,Married,Male,D,50.495541675742494,D,D,-185.56039831711226,D,55.6717306391182,C,5.393785322601468,B,1
Asian,Brazil,Widowed,Female,E,-44.636926663106195,E,D,-16.770918813341588,C,94.26018088942766,E,-59.402682536345665,A,0
Asian,China,Single,Other,E,2.5390465927360606,D,C,108.03999518436804,B,46.38856448670979,A,112.33093710065864,B,1
Other,India,Widowed,M,A,90.442055239076,B,E,-23.41090303192221,C,49.966491107701636,C,9.954874779348554,E,0
Hispanic,Other,Single,Other,D,-49.75625629689077,A,B,62.23158568129755,C,3.412926476117399,B,-162.77576432712777,C,1
Hispanic,Brazil,Single,M,A,68.668931326605,A,E,-20.305443036317243,C,-8.063918077529213,B,-165.99821751100376,C,0
African American,Brazil,Married,Male,A,38.99968007300741,E,E,34.97764201455896,E,123.39987598789324,A,45.57638093800255,E,1
Asian,UK,Divorced,Male,C,55.01915051798204,E,A,-12.359981031471815,B,-101.07558457166195,D,50.20225528650746,D,1
Hispanic,Brazil,Divorced,F,A,-8.250039941495018,C,C,78.03536046241855,A,75.04710179571038,C,139.59786881842894,C,1
Black,US,Divorced,Other,E,-109.3041535130038,D,A,-70.78307576323134,C,-41.64502938268718,A,-33.79748955107268,E,0
White,China,Widowed,M,C,-55.978648659147936,D,B,-107.97816992082832,E,-74.48923750264595,E,87.19329883187098,D,1
Black,Brazil,Widowed,M,D,-188.84816907246227,D,B,-36.37829819600748,D,201.36838114413985,D,36.94628629079846,A,1
Asian,Other,Married,Female,B,-129.12308154118736,E,C,184.18662871064214,B,-209.2389810483054,A,-151.0886806451871,D,1
African American,Mexico,Single,Male,C,82.52923763183678,D,B,-83.04221336698467,D,11.046317115224987,D,101.25743600401451,C,1
Asian,Mexico,Divorced,F,A,133.75378258776206,C,D,173.54377663209175,E,68.2537721333864,D,71.10134194401294,D,0
Asian,Germany,Married,Other,C,49.8325802112299,E,B,-26.450083354056908,D,-144.15960447253838,B,-21.27420437986721,D,1
Other,Germany,Widowed,Other,E,-51.76398882595552,B,A,57.20493491836673,B,174.52754834093156,D,127.74682651099842,E,1
Hispanic,US,Widowed,Other,D,-18.94241331149635,A,A,70.93582456846505,B,117.50725822078016,E,157.4747375302102,B,1
White,China,Widowed,M,D,19.55285122789866,E,C,114.08380039185089,E,-10.30959026859181,C,-12.572727413874937,C,0
Black,India,Single,Male,D,3.9581838523851958,E,C,-209.0451840900882,D,-40.659942375846256,E,-27.152320231435397,B,1
Asian,Mexico,Married,M,C,8.070061146413627,E,C,-77.33674461226796,A,-50.6740880062059,C,-19.847782191897256,A,0
Black,UK,Married,Male,C,228.04852190527006,B,C,-11.080419603433509,B,-199.7252140054419,E,-7.274478602567832,C,1
Black,UK,Single,Male,D,5.999442619200043,C,D,32.02335897151606,A,192.96706471413816,B,-112.86370586412325,D,1
White,China,Widowed,Non-binary,E,38.56117522225135,A,E,-243.38994006742462,A,83.26711983269247,B,82.61814892532098,D,1
Other,Germany,Single,Female,C,-44.809605287880764,B,D,-27.935256619734762,C,-31.66747442163874,D,-126.66697719185973,A,0
Asian,US,Married,Male,D,-123.25565311790785,B,C,42.01965008161216,E,-93.08159811924823,D,36.92361539507597,B,0
White,Mexico,Single,M,E,-34.792827331262835,E,E,-101.01432559918028,A,-58.86137312620199,C,97.05373239453343,E,1
White,UK,Widowed,F,D,-83.82534216306121,A,B,-2.2000468807705795,D,-4.060447319142963,A,104.43199376718506,A,0
Asian,China,Divorced,F,C,-192.95539345869207,B,D,7.436050406403849,B,-9.150573253767453,C,103.92220027063902,C,0
Hispanic,India,Widowed,F,A,-139.25920552924796,B,B,66.81568599766481,B,-62.31101547236002,C,-91.96838195082171,D,0
Hispanic,Other,Single,M,D,118.34620899742467,B,C,-112.07384647452088,B,84.72223257662522,C,-123.53206130327976,C,0
Black,China,Widowed,Non-binary,A,121.09996565241441,E,A,-0.1639256004915916,C,-191.33045315409,E,58.62410492950069,A,1
Hispanic,UK,Married,Female,D,-83.33571577378174,E,D,2.2845997603509383,B,129.87090733162853,B,79.91721624467678,C,1
White,China,Widowed,Non-binary,A,115.1033568475557,D,C,113.37619774982137,E,-47.10102234016747,B,36.59382287794291,D,1
Hispanic,India,Single,Female,C,-9.99616753240996,E,D,-144.60274727976338,A,28.69676385140943,B,-99.47353178466449,B,1
Asian,Germany,Divorced,Female,C,291.9462189692638,E,D,-110.61748325029596,B,-18.387946741015767,A,-119.84842038554,A,0
Hispanic,UK,Widowed,Other,B,-3.434189079338395,B,B,-5.022826749972409,D,29.147494771136305,D,113.02376082800514,C,1
Black,China,Divorced,Male,D,-186.20302173105915,A,C,-45.42350770630817,D,56.16026646551568,A,-51.279858646448595,A,0
Other,China,Married,Male,B,-126.77154491485685,B,B,-31.604128468743852,A,14.8861744823939,B,-265.53749196161647,B,0
Black,China,Widowed,Female,A,-108.33291779918748,D,C,51.99123382105649,D,129.90515931238508,C,-67.80883843049067,E,0
Other,Other,Single,Female,A,-206.51155373811062,A,A,-18.039064685453827,E,0.2814299746353239,C,-87.05831827338454,D,1
Asian,Mexico,Divorced,Other,C,-169.84857837384368,E,D,-52.78017399953586,A,96.93855614368665,A,-144.67758018520226,C,1
Hispanic,Brazil,Married,Female,E,-118.89203815822415,C,E,-104.78767986815593,C,54.38716882893899,C,-43.278760040339456,E,1
White,UK,Married,Non-binary,B,-145.96470360701065,C,D,160.64834352631055,B,84.31269960664834,A,-108.08580562383325,B,1
Other,Mexico,Widowed,Non-binary,A,12.529073442122824,B,B,133.54794872389164,C,-22.858000163501604,E,-129.84494836278336,C,0
White,Mexico,Married,F,A,-137.15020511161097,E,A,18.808943173262623,D,86.39290370533061,E,92.56100176919843,C,1
African American,China,Single,Female,C,20.513966091889102,A,E,36.96709878692569,B,5.8592683553979565,D,-56.32558260131929,B,1
Asian,India,Divorced,Other,B,-52.25478492218235,E,A,-75.24255594167029,C,-1.1984508631152464,D,126.2632413182622,E,0
Black,Mexico,Divorced,M,D,-18.258305972728493,E,B,48.377375407172565,A,21.454750900924385,D,114.0825640203605,D,0
Hispanic,China,Widowed,M,D,-15.629927791807626,A,B,128.8076845956297,E,-56.07192075603669,D,-176.7612692091266,A,1
Asian,Mexico,Married,F,E,94.15561619738698,A,E,119.53633557217071,B,-30.872904215801555,B,-8.372092287617898,D,0
African American,China,Divorced,M,E,-87.01326390288958,C,D,-92.05129340166859,A,-202.75975776897656,D,97.81285005662376,E,0
White,US,Married,M,E,136.03973553779738,B,C,58.94998319430541,D,198.62851005236317,A,-199.40414980286988,E,0
Asian,UK,Widowed,Other,A,91.34593280494127,D,B,131.48455698596976,C,16.824309246613662,C,39.16916795975672,B,0
Asian,US,Single,Other,A,-41.23266167757239,D,E,45.911030321246834,C,48.432979166671025,B,-26.61444848400037,C,0
Asian,China,Widowed,M,E,-41.88292942053676,D,C,15.460385004569385,E,143.98713503069266,A,-29.00713292515185,D,1
Other,Other,Widowed,Non-binary,B,5.672915880715916,B,B,-40.34573189968913,E,-8.564001234611045,B,161.7144676227244,D,0
Black,China,Single,M,E,-4.383848446196738,D,C,4.34523269482827,E,-113.05045084683685,C,-25.98786611253148,D,1
Hispanic,Brazil,Married,Other,C,32.482304518055564,D,E,146.0782454449518,E,110.36625979869356,B,28.354372218292912,E,0
Other,UK,Single,Male,B,-14.212448617495172,B,D,-134.81340791542445,C,-85.25681457968467,B,-78.85090829184195,E,0
African American,Other,Divorced,Non-binary,E,-13.952539492621998,D,A,-123.02971477582028,E,-109.91683915611065,A,-88.52994982218554,B,0
Black,India,Divorced,Female,C,70.1698829529223,A,C,-141.5424425913782,B,35.474673815982165,C,-102.46099592248832,D,1
Black,India,Divorced,Female,D,255.50720364109424,E,E,75.3403280709201,C,-39.668863949991746,A,-57.65751840892385,D,1
Other,Germany,Widowed,F,B,54.097730425232704,E,B,48.163738727303254,C,111.27258767198096,B,73.01781030862459,D,0
Black,China,Widowed,Other,C,31.56348564005179,E,D,-36.6214002334078,C,-93.79542088630156,D,72.9110302529899,A,1
Black,Brazil,Widowed,M,D,15.174070051735534,B,C,81.87406169794585,D,47.39398000868722,B,168.77373799042837,C,1
Other,China,Widowed,F,B,-47.401719087711555,B,D,-95.8210674834817,A,-28.146547106024116,B,75.99307249672808,E,0
Hispanic,China,Single,F,C,-30.670247906109438,C,B,-61.447484417003,D,88.83309148878119,A,-50.66465722495786,A,0
Other,Mexico,Single,F,C,-61.70860622615807,D,D,-63.88880823400872,E,170.82505354432243,B,-86.24181334980223,C,0
Hispanic,Brazil,Married,Other,E,32.67197685971241,C,E,-92.32688463010183,E,-137.23385121370652,C,-78.06538687352902,D,1
African American,UK,Divorced,F,E,-181.52820233370207,B,E,-199.7131672913654,C,61.42593203796767,A,-23.29671330054324,C,0
