AGE,RACE,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
79,African American,26-35,116.04873723439424,A,84.41147424507261,C,D,38.84192410782029,115.22160222812383,A,E,A,E,17.21511205371819,B,-79.7325423855386,E,D,D,-3.965982098772786,0
36,Black,51-65,-91.50438653709631,B,-182.18627774029432,D,A,54.19672778118628,-52.27330032592362,D,D,D,B,-52.506646765592805,B,-132.59923264663382,D,C,B,76.48068401793765,0
82,Black,36-50,-138.51422427142472,D,-14.860975490760495,D,E,1.6834013923078477,79.598876568463,B,C,D,E,180.41340056760487,A,14.18280340761093,D,E,C,164.50151427746476,0
46,Black,26-35,-111.23319560745377,B,-157.90270903522,A,D,-27.756502484052923,91.64348441612137,A,B,B,E,-69.92089187424145,D,-218.88568935227192,E,B,B,59.723212828962836,1
71,Black,18-25,-62.07001187842695,D,-52.06641569379023,E,C,-107.02591365186154,-214.21286329116268,D,B,B,A,121.35717224735608,C,125.55594484620158,E,C,C,26.956675098983883,0
21,Other,51-65,-122.28774044402103,B,-15.633324346998842,A,E,151.15031458542433,-1.9171320188224987,C,D,E,D,72.85840419998163,B,-22.108119483967627,C,E,B,118.92076719326322,1
47,Hispanic,36-50,101.63893973315545,D,67.4983592210135,B,C,-102.22764060760927,-56.26657692729473,E,C,D,C,132.6525134315095,C,-132.70425963933567,B,C,D,-164.05229354659895,0
49,Other,18-25,-30.38945380027821,B,-69.10783357807529,C,D,-169.98421586676795,26.691693851051024,B,B,C,E,-99.87487888437272,C,23.368865217924693,E,C,E,-60.787205187948565,1
45,African American,36-50,-90.14093758054523,D,-26.20789776977681,B,C,-206.74708060907722,73.7366452679548,A,B,C,A,11.442266922883745,C,175.28356260533832,E,A,C,19.800711616276846,0
92,Other,26-35,18.21081474427002,C,-116.1867036608866,B,C,29.913854538331545,-74.04121775973283,A,E,C,A,-77.94626516153416,C,21.39235521738599,A,A,B,143.90735269558408,0
32,African American,51-65,132.91937407537947,C,-28.133981232791378,C,E,85.23570970034491,231.34692200978546,D,C,C,D,-4.864868642839866,A,-25.69996526538033,D,C,B,-255.45127664001183,1
32,Hispanic,18-25,-42.85150114335636,C,79.39478983516724,A,E,-132.01664173301248,65.75210903186668,A,D,A,B,118.91508125832803,D,-105.61111267612586,E,E,E,-5.2450655379749165,0
24,Other,26-35,122.57835766487806,E,78.11552149698856,E,C,55.19432137406587,-23.300341733013955,C,A,D,E,135.71694872414233,D,-30.61423940822378,E,D,C,-15.850440574305294,1
73,African American,51-65,-15.215173063922524,E,105.4615131756479,D,B,-68.83809097713487,-128.81022106869668,C,C,B,B,-81.45394456800827,A,82.58778273495614,B,B,B,-137.8444037735777,1
57,White,65+,-40.70433969134747,D,21.275120321708123,D,E,0.9580463259597265,128.70948511914239,A,E,D,A,-1.1247720056270534,E,-27.5288322056622,A,C,C,-15.847089506416776,0
57,Black,36-50,90.60212851600262,E,-118.26173272455571,C,B,-56.72905868859909,183.7781783161939,E,E,C,C,29.833426319325806,E,146.71126363289187,B,D,A,-83.59596432412958,0
85,White,51-65,-141.23650864810176,C,-107.93388269327787,B,A,125.2169606828058,-34.746978165799334,D,E,B,E,-34.30793294864179,A,7.239903990350081,E,D,C,25.705916679420486,0
62,Black,65+,2.5695985674037383,B,-228.7540480043814,E,A,-8.401809143479296,-107.17106254775277,A,B,C,C,-1.5263702597763957,E,-11.407462097561142,A,D,E,-129.91061936039688,0
83,Hispanic,26-35,-35.23954440579235,C,-68.44402486265253,D,B,-103.59476117609758,19.50318974600691,D,C,A,E,-6.235873036201038,C,-57.58855197419442,E,C,E,-197.65183855735705,0
32,Other,18-25,-12.040438484762724,D,3.807722836721048,D,E,-17.356638677935738,-52.20895139562975,C,B,D,A,-116.53870100727003,B,149.2603770536706,D,B,A,-151.58238504578006,0
82,Hispanic,36-50,-20.1061004670337,B,65.38411338719263,D,D,41.21427230556267,119.1906223907192,A,C,E,C,50.39013728215799,C,-93.11369181329495,A,B,E,79.96748634524567,0
36,White,65+,120.51611561420057,D,-122.60610963873668,E,B,31.819609353468365,69.36708974829068,C,E,B,E,70.88988780745701,D,83.35174092136054,D,C,D,63.48638374809258,0
37,Black,18-25,100.20845211130394,B,-10.699695997048293,B,D,94.80681003192852,-267.37302748826164,E,C,A,E,-13.72427540867022,B,-128.1804327884656,A,B,A,-44.80015111304913,1
60,Hispanic,36-50,-88.00222803013126,B,87.78039627438167,C,B,-77.65693896994598,-55.70414326729437,D,D,A,C,-147.9883155123779,A,-24.94850692975814,C,A,A,25.154312777738298,0
50,Black,65+,35.783590975114166,B,-66.66696756155335,B,E,-50.31770678176984,78.18432899472667,D,A,A,B,13.828022538128684,C,284.7655508213934,A,C,D,-168.68213787311143,0
31,Hispanic,26-35,-53.95311664419252,D,127.5609758529476,B,D,27.88030230701643,-62.62780213882896,A,D,B,A,-74.5574679670071,B,12.218311751808578,A,E,A,-50.56548817048132,1
91,Asian,18-25,87.82988235938377,B,71.46569008079919,B,E,127.47837691495023,43.84085116102161,B,D,B,D,-209.5799980457683,D,108.91990279504196,E,D,C,-139.96583145041467,0
74,Asian,26-35,59.33409212201752,C,77.9160526746453,E,E,174.72251125450165,21.58013549714185,E,D,C,E,-124.92348105635133,B,6.115483771571538,C,B,C,99.57664687959593,1
88,Other,36-50,-12.302421747597336,E,-88.61132282136451,C,B,67.81934102980493,-75.0480505445785,B,D,E,A,37.20142026741481,A,119.7178702236624,C,E,E,-206.681552150455,0
60,Hispanic,65+,11.261741090025826,B,-66.5773906409129,C,D,41.0801100477442,-33.88369075991861,C,D,A,A,-4.85459026951602,B,20.594541042465302,D,D,A,29.36657529877519,0
45,African American,51-65,16.402311541036312,A,147.31520671850618,B,D,161.07735569894487,146.38929547150565,C,C,C,E,40.218861705371445,B,75.34695871047923,B,E,C,-18.282579763850265,0
80,Other,26-35,-92.79036812903364,D,-46.74611204610722,E,B,-26.355393285713614,-119.03882159455685,C,B,D,A,273.66705653365216,B,81.50754370969034,E,E,E,-2.321360107052921,1
33,Other,26-35,83.76175900621197,A,79.56396821560094,A,B,43.50881866143821,29.609159671110678,C,E,C,A,-68.02401691885683,C,-43.595808124442925,C,B,A,159.94217439442272,1
80,Hispanic,65+,-112.34658907182124,E,97.67360422790267,E,D,150.90794023688642,-35.30994892919514,E,C,E,D,66.68793315180588,A,-65.74550896428578,B,D,C,-83.35899857939036,1
84,African American,51-65,113.67896263259385,C,141.91398019350842,A,E,-97.15693735900207,-139.68511494504693,E,C,D,D,56.947732910573656,A,29.904426038849767,A,C,A,-60.52000259843929,1
42,African American,36-50,78.77571027872789,A,-54.555512576331786,B,C,96.93837232865143,-122.94054557900003,D,D,D,A,-158.30732812752262,E,-93.75394095560108,D,D,C,-86.30535836761649,0
57,Hispanic,65+,-150.44150855777463,D,-122.01040932455686,C,E,146.30111955821386,-5.094331654898776,B,B,E,D,-8.788699979837332,E,43.94707316837451,C,B,D,-41.97849072482468,0
43,White,51-65,42.630065519955416,A,129.28255307726957,B,E,-141.46167242289243,47.17546351347789,E,A,B,D,-43.68627326252796,A,-192.33039849919493,C,C,C,97.8883735152698,1
70,Other,26-35,-160.38837623230242,A,-45.21005775484321,A,B,-243.96631980553508,7.634748575718824,A,B,D,A,-141.41866668682525,D,-109.1909951134406,A,B,C,-80.02565152220878,1
68,Other,18-25,-0.564691082166349,D,-79.92000094289801,B,C,-118.7999910826045,-37.519757176385674,B,D,C,D,147.38720480335533,C,171.96225401594475,A,B,C,138.0104904702177,0
20,White,26-35,-24.864002988289823,A,60.586573727310075,A,B,64.54345859918223,180.76247215358444,A,C,C,D,77.6094916022883,D,163.42625543990792,C,D,C,147.9780884743536,1
92,African American,18-25,-39.66675152393291,C,-46.36779261036247,D,B,-51.86391207234814,40.37651647546164,D,E,C,E,-47.38841524952828,E,171.8468568270757,B,A,C,69.63417606353653,1
56,African American,18-25,223.9029664943422,B,-115.88361651431318,C,B,-14.388992757075902,-28.36053117708702,C,A,A,C,-84.8725879883081,B,258.3609220989522,D,B,E,34.01222110101986,0
72,Black,26-35,-186.91979193382224,C,39.63681062341301,A,B,92.40664600044018,-87.95177194155134,C,D,B,D,-61.32969659888886,C,4.898894850723135,E,B,E,65.15125857510566,1
27,Other,51-65,19.01004153693733,B,125.36452088460419,E,B,89.87756958844484,-3.42478893373359,D,E,D,D,47.0300221712409,C,61.259898546296,B,D,D,-114.4650860352236,1
77,African American,65+,-153.3194072616479,B,1.3253081674950227,B,E,-181.23006763440853,-92.03744342980738,B,E,B,E,71.48968476694453,D,62.092836361698936,A,C,B,56.97510035274881,0
22,Hispanic,51-65,-101.90409527279564,A,75.5343724769888,C,C,-81.80305860427136,133.67193711305603,C,A,A,C,221.98695078414582,A,-155.5561952069028,B,D,C,171.18016133374365,0
28,Hispanic,26-35,183.56144138235206,E,-17.5425971466855,A,D,-81.86376336614639,113.26850811592412,C,C,D,C,-66.46302468880117,C,-130.5360053640539,D,A,C,100.4375128178249,1
24,Asian,18-25,71.96386597703899,C,4.410713473523253,B,E,42.40639101417691,82.99780783906864,D,B,E,D,-102.22674180665479,A,69.47648573677306,C,E,A,-12.391673913659353,0
74,White,36-50,-4.352382251566867,D,33.91979851762695,C,A,31.761010838212613,-154.0534133217833,A,D,D,A,25.467269703054317,B,-101.86907169346632,D,A,A,22.166693300403033,1
56,Black,36-50,47.945375366159645,A,82.14138186367404,B,C,8.827785236238526,114.88271823838103,C,C,A,B,192.83968213603598,C,100.60512279556535,A,D,D,-132.3325593162123,1
82,Asian,18-25,0.7182901426010994,D,-4.257436675980335,D,B,-10.245285992130801,129.5272892100673,C,D,B,C,204.42232659261768,B,-10.145270979231475,A,B,A,-13.893327156212742,1
58,African American,51-65,-51.16665941421979,E,71.65175912413527,B,B,-142.55497553377342,-100.99150321506049,D,B,D,C,87.72789330373453,D,30.724953697078,B,E,C,-63.255675986387914,0
50,African American,65+,-114.03526749765791,C,-63.77603787047732,D,B,2.590268491714274,115.06672084748108,C,E,E,A,-35.00538476811788,E,-0.4495294077122717,E,D,A,-161.54690903883406,0
57,Other,51-65,29.969598124449696,C,-7.271347082144923,B,D,127.42906367614088,38.87579356520523,A,C,B,C,-68.48113494543612,A,108.5003540142944,B,E,E,46.375558318085,1
73,Asian,26-35,214.4729717078815,B,143.72466440232273,C,C,-13.056059295909538,-272.75636633812314,A,B,D,B,111.54071702559256,D,-19.241918508213494,B,C,D,-86.43041949304013,1
67,Hispanic,51-65,-108.79678134009177,D,0.1017060200119478,D,D,132.4586333772278,12.36818582795083,D,C,D,A,18.058178747358642,C,169.71067982621076,E,C,B,-129.69274459586578,0
75,Hispanic,18-25,42.385757766370105,A,-169.86837526320647,E,E,-168.59668720098227,-17.286881749456175,B,C,D,A,66.79813480787267,E,79.30262518439214,D,C,B,120.3583552282737,0
64,Hispanic,26-35,13.856330565602375,C,222.5447228455617,A,A,-145.20905060329497,61.353213171882395,B,E,E,C,10.375510770408509,A,-33.597277511206855,A,B,B,-131.41607922285849,1
36,African American,36-50,68.56356107390994,D,-53.451895749781144,B,D,19.226602779250566,-59.09583042449995,E,D,B,E,-49.76032199973752,E,5.5526794939355435,B,D,C,71.24060335443507,1
28,African American,65+,55.95427756159674,E,186.54503919165515,A,C,-13.648771572481028,-96.92112995931826,A,E,D,C,20.489826524102387,B,30.1875313088176,B,E,B,-15.855545781960295,0
96,Asian,18-25,57.79618301688353,E,-18.15907457495543,B,C,53.927342063101506,55.82318411339807,E,E,B,D,58.32325205205656,D,-25.38199595630582,D,C,B,37.100368133789274,0
83,Other,26-35,-13.35782940759214,B,-124.50092069104932,A,E,-66.71159564528438,-74.93489842942735,E,C,A,C,-22.143087051616163,A,105.85772436332203,B,B,B,-101.20310728100259,1
30,White,26-35,-47.89083869275246,C,85.42206945482084,E,A,28.096641515201785,-47.35290273652761,C,C,B,D,29.651182981374536,C,-176.79060090504137,D,A,E,-158.32154718722137,0
19,White,26-35,20.438018497141748,D,-30.103839395741566,C,D,-19.56151809364863,-83.7532094364289,B,D,D,D,-67.14695769373502,B,-49.96642452005505,A,D,A,97.42197195646767,0
82,White,26-35,128.04492389483596,D,93.36245243851438,C,E,-154.7353453401039,-56.5090833236836,A,D,B,A,34.15603128006058,A,-54.56645280643148,B,D,E,51.132997875282896,1
40,Hispanic,18-25,86.12222447024703,D,-70.21443370680987,A,C,62.96725682330235,-117.1111907630723,B,C,D,A,68.08837171246851,A,-145.60901803023597,E,E,C,155.53121938424087,1
56,Black,65+,34.42450619466968,C,-5.315941385672025,D,A,-45.23120338753588,-86.47703241527466,A,B,B,B,-36.63117523509911,B,35.68656457105002,C,D,C,-17.202739303618063,0
90,Hispanic,65+,75.49065674564083,E,22.48899007606884,B,D,-121.7554888205019,7.2387611045406,B,C,A,B,50.20694390596706,D,86.72286290519686,E,A,C,107.59846032230878,1
89,Black,18-25,107.36197815844575,E,21.54063872610666,C,A,23.190713883162303,195.88034896106538,C,C,C,C,221.74669531928615,D,4.002864659373591,E,B,C,-193.85512800908427,0
56,Hispanic,18-25,174.8945367209514,A,63.38385941326056,E,E,-31.183348286996438,-128.2916820428878,D,C,C,C,20.989595288334105,E,28.46116520432902,E,B,A,-192.1433368875164,0
40,African American,65+,-109.93116448672697,C,68.3223791936636,E,E,22.307727749580295,29.487477190002302,D,D,E,D,94.81206627822993,E,24.657734514068036,A,E,A,95.28773274637724,1
77,White,51-65,-106.22896238731028,E,90.22494743207288,D,A,83.91296341709085,47.383072427308484,C,B,C,E,74.4648241745719,E,-186.91234685220772,B,C,E,-93.85648480732259,0
38,African American,18-25,35.52638427941938,E,-42.246515426238325,E,C,-86.84764109697686,31.140818772363854,B,E,A,C,224.69976528583348,B,-51.28169438243025,D,A,C,-17.738691892877686,0
47,Asian,51-65,-107.02949434010986,E,216.0857981148419,B,A,-117.08427826014318,73.94614716294367,D,C,B,A,47.83940954261926,A,13.876587104075169,C,C,A,43.7303120323491,1
77,Asian,51-65,-83.2601737087501,B,99.28273245629212,D,D,-33.15947850521319,234.18524429784702,C,C,A,E,-235.2830826516976,D,22.33346434315154,D,C,E,-78.60830764792759,0
50,Black,26-35,-152.60284075406793,B,75.95537481950501,C,A,27.974427926126044,-99.76097444613843,D,E,A,C,-111.49830121480639,C,-20.87807040068803,E,D,C,-9.759119808802561,1
75,Hispanic,26-35,-120.58870369202286,E,37.42608647260244,C,D,84.45844545473025,-139.5029310736001,B,A,A,E,-10.512941345266446,E,-211.94210133026837,E,D,D,39.285496733285754,0
46,White,36-50,14.68137120098572,B,23.86084911044826,D,B,-65.53657793652138,154.95524373902603,B,B,E,B,64.18924557856889,B,59.11628591647366,C,A,B,-38.844331796276286,1
39,Hispanic,26-35,49.631043285200704,B,-121.21477222726381,A,E,0.9753979023773489,-49.41447080987499,C,A,D,C,25.947279016702424,A,32.10045724406069,D,E,D,-2.832265946385722,0
23,Black,51-65,-64.04048877438034,A,-49.160879482677366,E,D,13.890449587933057,22.788994670233382,A,B,C,D,-61.13296655723004,E,-29.224404747194477,D,C,D,36.06042228599191,1
18,Black,51-65,-5.037618170766408,C,-21.044680415180437,A,A,67.17808286295785,-108.91568315675619,C,C,B,C,6.423343566244551,B,8.928304584969643,D,B,E,-179.94800846407503,0
49,Asian,51-65,-70.43302464235676,E,-25.438174868148778,A,E,59.702485627049505,113.7648828939428,B,B,C,A,67.3360455700752,A,55.36617140128024,C,B,E,28.65274973547717,1
90,Hispanic,18-25,95.82253825531375,C,-14.561938440661837,C,A,77.96985957724299,-29.444094296605833,B,D,E,A,57.46047867711147,A,86.98103044400962,A,B,C,-79.99626171288031,0
56,African American,26-35,-75.70012251737849,D,133.72672513248398,A,C,4.28779132594359,-44.88786130189099,E,A,A,C,89.2957211780986,A,103.99837435231154,E,E,C,29.60494600454921,0
52,Hispanic,65+,34.113812515951345,A,-13.123893852709175,B,E,-86.70548463120899,4.51609106841015,A,A,A,E,-33.947895530775654,C,41.45759477252301,D,B,E,-79.80845607824291,0
33,Black,51-65,-169.98320875016444,B,108.02215188233963,D,E,18.974296914281858,54.30846136032351,E,B,E,C,-48.92843123174751,A,-36.61798576268672,B,B,B,-165.27301857229696,1
26,Hispanic,36-50,3.048149051854322,E,55.36468208550821,C,E,56.04440164578776,38.02455802695851,A,D,D,C,126.62879861917237,E,-8.25051688342672,A,D,C,-138.80804964888253,1
96,Hispanic,36-50,-151.42864539438773,D,-13.356031133130324,D,B,142.3742909458308,45.059950221317294,E,E,B,B,-30.462250307961558,E,58.78607089738017,B,A,C,-144.9799241402967,1
62,African American,26-35,161.6058437991125,C,-70.5301728966487,B,B,-104.89647208397517,-92.27539961400423,A,A,E,A,-89.2419415584137,D,-106.62141525371493,D,C,D,-12.835085090404046,1
19,Other,51-65,18.26982014500731,B,67.75969008779107,A,A,36.62159927580755,-21.656871577376187,B,A,A,B,55.19922146945768,A,69.99220635074084,D,A,D,-149.8339790671388,1
24,African American,36-50,-118.04091772218548,C,52.22607277369838,E,A,-4.677354581297401,74.14714805357156,E,D,B,E,157.17213870191068,A,-73.31089794065065,A,E,D,-24.096956746050044,1
95,White,36-50,-173.74605280259732,E,33.88914262891031,A,D,-126.60207718454852,155.3066423355207,A,B,B,C,-59.26865440877215,D,262.836999967564,A,C,A,23.96296419283992,1
83,Hispanic,18-25,114.34167342872574,B,-110.5636912857508,B,B,4.59885083445386,-3.0108693029279454,A,E,B,B,100.31119305499116,D,214.3842686295338,C,E,C,72.89632666868957,0
29,Hispanic,26-35,104.06154819554074,E,-114.76272678487709,A,D,-28.73279663914375,-107.36097679715238,D,A,E,B,13.278138591844254,B,70.43853666396896,E,D,E,4.421040650663329,0
36,African American,51-65,-32.263368387226535,C,85.84716688715433,B,B,-87.07821096206897,-9.477177134075319,E,C,B,E,-49.61896916609928,B,21.485310500597183,D,C,B,36.919431966379626,0
27,Other,36-50,76.5908671058699,E,-93.36853348067099,A,C,99.03799487539322,-11.64055088284525,A,C,E,B,-297.1125054062911,E,-15.71102599142084,E,A,C,-70.39639290328735,0
99,Hispanic,65+,-18.20322944777185,C,-138.22445283869794,E,D,50.72410600690531,-89.87130292430481,B,C,A,E,-77.26335230886193,B,-57.78887124093555,C,C,D,-44.119327947538956,1
66,Hispanic,51-65,266.6849263521678,D,27.762391060625696,B,D,-124.0085075217884,-61.18180803691193,B,D,B,E,-94.42706772672828,B,94.61909713720357,E,A,E,10.18788407760453,0
67,African American,26-35,105.69252732139296,E,1.326432579930687,E,E,73.01335267068107,85.27431680293385,D,D,E,E,151.30720614726002,B,-122.26287945901475,A,B,B,7.737072868009215,0
46,Black,65+,-22.070812770312603,E,121.04015173892668,E,A,192.9897801499862,63.80062064954786,D,C,C,E,47.92934370993734,B,-68.77400854769535,D,A,B,62.23011870057669,1
21,Hispanic,65+,-3.8174978803928323,E,-81.82005104824307,C,B,25.566260479591335,32.39512488205843,C,D,B,C,-63.403334617025564,C,-96.00440121776587,C,B,B,190.25307768466953,0
47,Hispanic,18-25,5.419120762776189,C,70.0513421534555,C,D,51.881749448830796,47.08724043166528,C,B,C,E,-34.63878861790376,D,69.85640725516546,B,C,A,-212.40811146520247,0
85,White,65+,-3.65921727906042,C,76.79378546260446,B,C,153.38768258304515,54.73367932204488,B,E,B,E,21.554802142801513,D,-54.99742103877329,A,A,A,-100.72265712646012,1
65,Hispanic,26-35,-112.00522177067747,B,-153.74982628164358,C,E,-3.3508974527199338,-188.68861946945478,E,B,D,D,-28.659760835559773,D,89.50661732821365,D,A,A,-75.95904298730233,0
84,Black,51-65,68.82892123593287,B,-27.086297836747953,A,D,-12.676758781117513,-57.27318772700768,D,A,D,D,16.266417970537315,C,115.18239861947733,E,A,C,-126.14141776347087,0
78,Black,36-50,41.907535057415345,E,67.13696960671179,A,C,54.3916947368406,-28.640779687330074,B,E,E,E,73.78371117692176,D,-67.80262836586633,C,A,B,-112.92172308621886,0
33,White,26-35,35.72854023370144,D,30.35889810064738,D,C,-36.19207166161682,45.21851297867461,A,E,A,A,-110.6546670959534,D,-95.23450261916514,A,D,B,-48.30971001008141,0
49,African American,26-35,-199.8338550772496,C,-133.3403981991001,D,E,12.461600322198818,19.917552345348298,C,B,B,C,-109.378784268247,B,58.68035238089401,A,E,D,-107.28165342325768,0
84,Hispanic,18-25,-129.70984792122383,A,-117.46559441011908,A,E,86.82696371921018,-134.43284810806318,B,E,E,A,-20.755884086846706,B,-51.03477322646138,B,E,B,46.36443229554437,1
76,Asian,26-35,-13.234109047218409,E,-150.0531838678371,A,E,-74.20485695462278,92.56136687621851,D,B,B,C,-49.607074813867996,C,-190.5284358612936,D,B,E,97.07905466650783,0
