civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Divorced,D,B,23.751580476622042,A,57.86648487569912,169.1298785481809,D,-152.64756352351435,A,6.225233139167837,188.06978893665158,B,-153.0134649036817,B,A,E,-164.43918238343142,0
Single,A,B,-47.502776186381155,B,88.79086791465751,132.0497890163943,E,50.52282021725397,C,9.622763002573343,-13.63338747575801,C,35.99972079397803,C,E,E,-32.645831886710496,1
Married,D,B,-100.54614919117286,E,-27.012533820911273,-69.00656206465719,D,-34.23219570224561,E,74.86280419440976,13.600407673232418,E,-50.204223599081985,B,E,C,-143.52837773471296,0
Married,A,B,45.51387845250056,A,89.00803211736468,-8.876880421441781,A,37.09697120588342,D,-60.550588002174536,-57.07614293837059,B,-117.55367812747208,A,B,A,-101.13142491414852,0
Divorced,D,D,-50.242529900608005,D,-14.840804137401667,1.936790837921067,A,43.569367194381186,B,-3.0272107709714446,229.6460324356612,B,218.15213877277787,A,A,D,23.20234361838954,0
Divorced,D,C,-16.130067931970853,A,-39.879695678923454,-14.686319079476995,C,49.635696840850876,E,42.39903378353263,65.0840907951273,C,74.25376527388897,E,C,E,-161.8198718542061,0
Married,B,E,128.33840177057925,C,269.361824201791,-5.0896352827598195,A,27.906337856930318,C,-60.665962053813224,-146.2632345507621,C,30.091936914387702,D,C,C,129.83113537265058,0
Married,A,E,-7.639735154645501,C,-170.28751687073444,-162.338882436437,B,-29.28157926502042,B,25.684638255953722,-148.09300672310505,B,236.0208890802423,C,A,E,-207.20365252475125,1
Married,B,E,52.06348432881613,B,-183.90188740580427,-162.69165036977992,C,-85.03299923434024,C,89.03865164163179,149.00141310108094,E,-35.17246914928924,E,D,E,-160.5246513871175,0
Single,B,E,-12.703289920121414,B,-10.718379579652087,175.46851929693966,E,-114.15999684130134,E,44.06449239874578,-53.00135285888181,A,62.15420957719289,B,C,A,68.84998766453059,1
Widowed,E,C,134.53632910533685,B,29.71723255587979,1.4337118766883927,D,-91.91598270209334,B,126.00702650808215,148.86282620164283,C,3.535978567295967,E,D,D,203.69733487939112,0
Widowed,B,C,63.80342271925118,B,-85.83849907668771,-59.11310043282767,E,-39.47069370108633,B,-66.82834574742905,-65.38391541572997,A,123.85321314959079,D,B,E,1.9825262925525464,0
Single,D,B,8.510397261387883,B,-106.93523988250494,71.11358971634407,D,-70.86310735924131,B,-86.31707146336652,-1.940092305655842,D,17.099829771824652,B,C,C,-3.39236042052344,1
Divorced,B,B,234.83744425907776,B,-20.829515466981753,101.24436043957259,C,82.45704858625804,C,103.41780495536963,12.977142909207636,A,43.16665385305982,C,B,C,186.02671369127765,0
Widowed,C,A,77.22336101440955,C,55.5927801176779,47.92302426469288,B,-21.06228924635114,E,11.425655309614747,117.46948414026318,B,84.32973596085642,E,C,E,-37.02975704725695,0
Married,A,A,81.57923407797536,B,44.13624347511306,-54.578787440929844,E,-15.626985737659465,E,34.757282651171195,-234.27377996638336,C,69.94646849520149,A,C,A,56.6144487324058,0
Single,C,E,-64.89751174618935,E,-41.42329304237145,149.21562781064176,A,-8.607460820399913,D,47.28346413496243,-21.173375491191994,D,-105.99407264765163,A,A,A,-28.626904214882064,1
Widowed,A,E,-31.739306815076922,D,130.30713389985772,2.2468171665259824,B,-4.946081699197559,C,-158.7912617595383,81.83762008775875,E,93.02054407352273,C,C,D,66.5350927703761,0
Divorced,A,E,62.731568660887135,C,139.39987597536464,51.15167489995764,D,-32.90731208936306,A,105.72866629067646,33.4466608780654,D,-82.31437680120807,D,B,D,-180.77409171549414,1
Divorced,B,B,21.91645034894819,B,-151.1191162581504,-134.73389045990183,D,31.759502910508953,E,166.88343150170667,-51.11813524658139,B,-139.0595139930717,E,A,D,202.38097680626828,1
Widowed,A,E,-44.700120382716605,D,84.27762070113903,87.13387193240007,A,92.71847120985012,D,164.36694716324055,46.797880995701334,C,25.064071481014555,B,D,C,31.760573382639823,0
Single,A,A,49.31865887235202,D,24.918344582766945,-90.73135757341655,E,148.35958116613654,A,-134.05610682015632,-23.773278339293398,D,140.9454878428253,E,B,B,-44.32988809012711,0
Married,B,E,-112.02711561520044,C,-40.780171862573035,-58.76574217661834,A,-135.7229572754779,B,-144.7880103097081,-85.10372686220529,B,-77.31510361438492,D,C,E,-42.94871526060235,1
Single,B,C,46.92746976538538,E,-54.75693406801523,14.25822707773386,D,128.17398839698535,B,121.37300064588786,-84.5628872048633,D,42.25182909052013,C,A,E,-49.596066062750374,0
Married,E,B,51.58912627383734,C,103.33909878378391,-85.13355999984843,E,59.2131129290826,C,38.74552475627338,91.93994145026839,E,-151.74863219978016,A,A,C,55.849769270471086,0
Divorced,E,D,68.51114058364047,C,53.49364595379906,-150.8800053581526,B,116.78331943594225,C,-41.441326679106446,-18.074098704005827,A,19.122985933691318,C,A,B,-11.141185085729145,0
Married,A,C,63.45306637836933,C,-91.69946804491221,-13.091180939355196,C,95.4432415046109,D,194.6962714574757,131.37253858902426,E,4.6258666994263455,C,A,B,-110.9747531811873,0
Married,E,D,63.57195664617945,A,-151.9764381952437,28.675458081427905,A,-88.05464997462839,D,-73.902204558227,-2.0076709347110144,B,-22.168910377242554,B,A,D,-110.6328579775209,0
Single,D,C,-80.3138108330805,D,30.298021798638526,28.984666884330668,D,-24.437536846116288,D,-7.606178382744723,-0.4713685337990481,A,125.59228284146029,C,B,D,-123.83847839871487,1
Single,E,E,-57.425997585356704,D,-131.39010552121485,-154.9571215030725,B,27.407095150152085,C,-93.6472810485034,-37.45095956158342,E,22.225965772838148,C,A,A,-45.40403891979371,1
Divorced,E,E,-127.67297211048468,D,-59.795101059555876,8.198819313708874,D,-113.13779844479657,E,55.54254950844223,103.55452425946487,A,169.32078503501504,A,E,D,62.67699367140579,1
Single,E,B,72.0997318544347,A,-149.89424775533814,41.89394855231065,E,-86.45924567635349,E,37.44493485637787,-83.57063766745347,A,-65.10237404299639,E,B,C,62.921750703254176,1
Married,E,A,2.1485912769456754,E,-191.8718647389495,90.95701182292397,C,80.8930598400732,D,1.128751905553957,20.769430274864842,E,-68.77305153843345,B,B,A,-7.347795450141681,1
Married,B,E,145.58643092165627,D,91.10893016764703,-331.66519841222157,D,-58.59169224671446,B,51.317208333770736,29.445166218159773,C,-64.92219480297994,A,A,B,-25.700156406950864,1
Single,E,C,102.06141881512791,D,136.23460855172667,-36.126388941035316,C,-85.64187816274969,B,-9.25817043255374,55.837022865150466,A,-1.6021599359310805,B,B,E,-136.25461720645177,0
Married,C,B,54.06729852406315,D,-0.6995725491333066,74.47071151968808,D,16.582111518271113,D,51.59017155107243,-120.55245503197953,E,-90.29655166243774,C,D,B,-25.74769920646338,0
Married,E,A,-33.34378371569382,D,19.96521648221863,-161.17581511385004,A,132.41932883233656,B,173.15334479015385,2.45295385582838,B,-54.29363200878553,E,C,A,3.3815186395934957,1
Divorced,D,B,40.88616840461828,A,-72.86528975408395,56.82686429458991,A,56.527005755126595,D,45.9768690743225,106.77362665430236,E,188.9929626637476,C,B,E,-123.91496492340973,1
Widowed,C,A,144.18585907998508,C,73.86962917562357,106.38677900858808,A,122.4079146958937,C,-87.32779926446086,-2.043252712672692,C,119.43372819138844,A,C,B,78.06703174440347,0
Married,D,E,51.71805656633346,B,109.17938505564476,-130.06930768419568,C,84.86593036846355,B,153.84946962189048,5.796168330564566,B,-116.39677993544963,B,C,A,32.53764937231943,0
Divorced,E,D,-98.83562274537195,B,47.60284971911087,163.066797768612,A,-109.90880932199434,E,151.8424657368811,-30.354293112644125,E,133.0473518609281,A,E,D,69.30502199519444,1
Divorced,A,C,10.12174292837915,B,-67.33169064615156,-61.19850418973102,A,-55.5370851269554,E,-30.711341880875636,-34.16984844751185,A,141.48746285924258,D,B,D,35.287499321870705,0
Married,B,B,-242.5500899663549,A,97.85317388098939,-72.1528210092848,D,-190.13441728949644,D,-90.87905167852574,8.375785811720423,D,17.62164870785595,B,E,E,-121.31659703712548,0
Widowed,A,D,-68.33791397116865,B,-24.7726729389041,-70.33167975657214,C,77.85263791481617,A,-35.14032495848595,127.98532607085843,B,-20.56537426872691,C,E,B,-91.80102971232942,1
Divorced,A,C,78.68825951108632,D,-107.11157106460017,1.0571645706128165,C,-8.204064204165562,E,113.46591393135579,-26.257321490260942,E,-161.35743728474924,A,C,B,-196.2811596961976,0
Divorced,A,B,-28.369386234299366,C,-81.0413235273782,120.41608110733239,C,-91.99854456801329,C,-23.209638534555943,-130.29105978118557,A,-200.23966166788622,D,D,E,45.971510684460945,0
Single,E,E,-108.05128324123359,B,108.13982499864862,-25.519724384749097,A,-38.784783352116676,B,-185.01459829527064,-111.23965069826664,D,89.77997137006739,B,E,C,101.43779812563727,1
Married,B,A,46.20173905677159,B,232.142262457093,-71.38624587422166,C,160.02494354701855,C,117.3620958706579,-7.425641475907333,E,-156.33232503478624,D,D,E,31.1876181751234,0
Divorced,A,A,51.48855759770712,C,-11.88070123588667,-157.26382723886934,B,55.88205426950863,E,-11.153497549348344,-26.70145702650908,B,-9.299950474087519,E,D,C,-157.05000474543326,1
Single,A,E,53.97577949919694,E,-14.946034220235797,-3.332724317650045,B,-123.44039312565815,D,100.99378133611452,251.39923308653974,B,262.1954740434832,C,A,A,173.88928740309302,0
Widowed,D,A,-119.3278723269038,B,27.058448123864693,70.38804185603092,A,107.61502677162153,B,10.911853037878712,102.29762286779807,A,158.00556421421737,A,C,A,67.33459256277922,1
Married,E,D,33.543981598037234,C,18.684766313743705,-61.17451142820739,A,155.63390929495128,B,35.44028025800367,-89.95532944311148,E,55.99256132423827,E,E,A,-112.6673017607619,1
Widowed,A,A,4.92781195352828,E,-187.09792948961345,4.5071692713318035,E,-18.432832873784932,D,-15.356676983865725,-253.65147258334716,D,98.58738164713029,B,A,E,-135.55425108104006,0
Single,B,D,43.68174805774385,D,42.50904018834348,-33.665353374247296,C,-115.23941455063851,C,-63.8790690363894,-78.42495784568239,E,151.8274077918248,D,E,D,-24.833666874437125,0
Married,D,D,0.7675898432751238,A,-70.90624190040106,-96.46490211749213,C,-111.63905441454207,B,19.192861543666762,-127.81851113549503,A,-99.14438416712602,D,C,E,-115.88068019560953,0
Single,B,C,70.3909348833743,E,82.74552581538572,-133.79451702038858,B,-8.310036643098108,E,-19.739790432551768,53.705196821072576,C,57.99224601340721,E,A,E,112.80088423185495,1
Divorced,A,E,-55.29142205704135,C,-49.76423741800834,59.79646030960419,E,-141.08297537309198,D,-160.4445160327616,-140.92575785726893,E,119.52409622666833,B,E,B,71.62503156401056,0
Widowed,B,C,104.43819714278335,E,-146.20121928325221,98.4277362392396,D,62.34769960474551,A,-51.99186812795503,51.882628861808186,C,105.14532330483004,A,B,C,5.121910793984759,1
Married,D,A,-19.74838017048804,E,233.07055477382633,-31.645069930250045,B,-102.06811372142887,A,59.741060148665106,-154.252799430232,B,2.8975624154893387,D,E,E,-75.75689551240895,0
Divorced,D,D,17.59019185125022,C,-1.679049643205241,-109.2206066794589,E,44.59620078184798,D,-69.16836721832908,25.710661079189993,D,-194.25491813491755,C,C,A,-24.00449673004264,1
Divorced,D,E,-61.6954637064884,B,58.796060970794294,195.12113139353175,A,-135.12289903862623,C,-57.030619813237216,155.6262710425246,C,-104.84348966132416,C,B,B,154.3072762627292,0
Married,B,A,58.233798631525616,D,141.73595928970454,-23.548788249804566,E,-137.29903413879643,D,12.117169321931483,81.5573383324708,D,-9.876690317740271,C,C,B,-87.17841749390436,0
Widowed,C,B,119.06919869787482,C,92.22064054956445,82.01414461964555,C,102.92406396084648,B,-135.46235893060432,29.366908006671448,B,-127.4450103260365,A,B,C,-38.61064515701856,1
Divorced,D,D,-59.89065288518236,D,91.01125188317776,-4.34912058788717,A,-179.79167370829427,A,-65.05076687307847,-52.75633722571479,D,36.74103375578962,A,C,A,73.2836157231917,0
Married,D,E,105.34852910914458,E,108.01756209238687,-26.180809806550307,A,-109.33172735114177,D,-23.090310171603708,44.10737203725505,A,186.22981293610036,C,B,E,-164.5124510945099,1
Widowed,C,B,-117.95796847619187,C,36.548066257808365,-124.01891982052642,B,-70.96612654154077,A,99.72575636439687,131.24836976955092,A,-6.561411882683972,E,E,A,119.83937885908466,1
Divorced,D,B,-22.68351451044818,D,-159.51622563197026,75.12882540947724,D,47.75048281962613,D,165.7771700336932,122.87465755580915,D,-22.797938816412493,E,A,A,34.35473525844161,0
Single,E,E,-32.36662815228255,A,-20.378914311017756,75.41469847430609,B,-83.12768563034311,D,20.698024971451794,3.9402623368101457,C,-174.35656313391004,D,A,B,-55.10473077461063,0
Widowed,B,D,18.792977808537497,E,16.270694558795345,-40.48328763944104,D,-35.951805129503114,A,73.3241875765539,-47.8176725854347,D,7.2032029764596635,C,C,C,112.06294016534555,1
Widowed,C,D,7.183342670518922,D,4.356891597199077,134.48384532515146,A,142.436859112715,C,41.21333370036683,88.86130592722795,D,-15.568154872937976,B,A,D,81.48769807709975,1
Widowed,D,B,-26.433630052115394,D,-2.739298454876364,-50.707644004474325,D,-25.984944961709367,A,-36.946248912697534,-95.68171243600155,C,78.32901437986412,E,A,E,62.012541572146084,1
Divorced,C,D,-246.74021397121683,E,-32.847251196072875,41.21696117440687,B,180.00434318734713,A,16.718291401549944,123.26537931555839,D,-67.22298700791374,E,A,A,69.04715319928938,1
Married,E,A,-89.06464652291172,C,-126.866651662745,-47.45642002768779,B,199.1695601646979,B,-101.25416990793093,28.187551835155812,E,219.89627375640333,C,E,B,30.542509671643792,1
Single,B,D,-73.73492186115395,A,110.30087966783051,-75.26049713796262,B,66.89486741014996,A,126.03723956295288,114.27861542091095,E,56.15104681188047,E,B,C,-79.49970858198711,1
Widowed,E,B,78.23680621923216,A,216.86748727741963,-32.90287134952664,C,-26.478702564220075,C,133.152011526069,5.374935279682647,E,77.57640278128561,B,A,E,17.161888032967664,1
Married,B,B,-191.43805134782613,A,-22.213566571592246,-138.35751996090204,A,84.84993185440719,D,-106.16045515170913,-26.11792795882506,A,44.96357521935545,D,C,B,-44.197704844395645,1
Divorced,C,B,15.659425140981448,B,-20.23470385429768,-99.69906392743306,A,-167.58911800435848,D,149.08367772941605,-149.03923650044263,D,102.33539265532386,A,B,D,-88.02960738698687,0
Widowed,D,A,7.287125172739079,D,76.41179436389059,-75.14994427228847,D,-44.65987643640537,B,-76.82787132235008,48.6840884355049,A,-8.479384698397249,C,B,E,-23.896314387547964,1
Widowed,C,A,-0.6564406834140397,E,-1.2462448400347517,18.036279923778824,B,-54.126933277093116,A,92.72192721439743,-21.07468630326799,C,-81.90294371529727,B,D,D,-55.34472258223584,1
Widowed,E,A,55.602470369859546,E,-6.637715059077677,-148.81646324082354,E,47.47794776906144,C,-119.75086313427585,-166.15027658635313,E,58.65335163020434,D,D,E,43.73761714221511,0
Widowed,A,C,-147.06785608601066,B,94.66652792613709,-45.2098872450949,B,-42.82129129974898,A,94.52028609483187,14.143984114162103,C,79.78508678516855,C,C,B,63.719434433088885,0
Single,D,A,178.1636564594161,E,115.66911991808225,-17.559876056244896,C,-18.429985731457993,E,72.74006507885305,-20.115252738371712,D,-130.66110887226367,A,B,B,77.84472885281313,0
Single,C,C,46.5766272173227,C,-102.51831189065885,140.36970559713606,E,166.51750474805755,D,-54.37871952018991,8.381997082458984,D,130.22704101810126,B,B,E,79.28720708518003,1
Married,B,A,-143.93960330902976,E,-104.84224589348143,-21.97713307679957,B,-138.33773411443735,D,-142.38888075702368,-111.15685897557111,D,-91.28283506750059,A,C,E,-9.1982120602592,0
Married,C,E,21.49940336273536,A,-72.85923134053027,34.718749647713274,E,-76.414229109759,C,11.56353299094305,200.8155877904267,A,176.6882397563515,A,C,E,-4.187055489654188,0
Divorced,B,B,76.57472038501223,D,90.00169806584437,-47.276538209139794,B,10.167241518486218,E,1.7381035847603814,61.19010141139532,E,12.15102444884212,B,B,D,174.15537434067733,1
Divorced,B,B,-20.786790016874477,A,71.14887599787475,-31.78594582634366,E,145.95498465952758,D,0.39771756676618925,42.88798648484982,C,-94.48996240330226,E,C,A,95.52544512947449,0
Widowed,C,A,-78.0305360391034,D,65.19828188268751,41.075465919575734,B,128.6269665327184,E,-68.64046288495913,-99.42090847067443,D,180.30484729145195,A,E,A,-43.83860014098395,1
Married,C,B,6.73583511562425,A,23.9540113198018,-55.032708131702776,D,-33.24831658726153,C,50.12081298348019,-111.12466261343113,E,24.34898602413609,D,C,E,-131.07210165734807,1
Divorced,B,C,118.0680155357084,E,90.78149986812353,176.3459841935327,D,49.29272869956275,B,98.56860784300554,-39.68000850723324,B,-228.99239647411864,D,E,C,51.98849699613125,0
Single,D,E,-196.78570237000395,D,-26.908071883409164,-0.09006700132058297,A,-15.327972095406325,A,-154.7120804326095,-131.3685331754334,B,-96.63719844036491,B,E,C,-24.327472428955105,0
Married,A,A,126.22916018497537,C,-64.09073927168981,14.392911657163793,B,55.27298665001135,E,109.66620372408062,151.89463062741297,C,29.832423576619004,B,B,E,15.195236143169048,1
Married,A,C,30.159095110810856,D,73.54319059090868,182.71547939808852,B,95.90345188880741,C,-185.36137068636805,78.66800858478058,E,-11.595134343795465,A,E,C,210.52024660939173,1
Widowed,E,A,-82.30590448357341,C,153.73989226398143,8.118456371478054,A,59.41000792570287,B,54.08485131694341,-1.111217751409266,A,-71.42220039139858,D,D,B,-5.0738091120121025,1
Married,A,B,-145.1777347107954,C,-41.638319204213424,10.222640032219807,C,-29.34269880068514,E,-122.14946474149741,60.50271384902855,D,-259.9066921056972,B,C,C,69.321774237073,0
Widowed,E,B,104.74437492548248,D,40.039061328429206,91.08183385543869,E,-179.2462662261611,D,-43.305405989574616,-98.38783576715409,E,166.23689625490937,E,B,B,-15.999717653658799,1
Married,D,A,21.65192635579361,D,-58.278431663084554,-3.7122187996152007,B,135.21460350024367,B,-97.43242902448219,-90.79326377432298,B,175.14624142555726,A,E,E,55.12850216605126,0
Divorced,B,E,40.101688082046,C,-61.77901669647727,111.1653427623468,E,-65.69204314944994,A,-76.55825434786456,-67.27424367076408,B,55.575987840044725,D,B,D,-26.901850376826513,1
Widowed,E,E,114.33423296263057,E,50.97954953853302,152.99853289986336,A,183.7214819504771,D,26.628508071920397,-146.16297636961053,C,56.30903101281831,C,E,C,-138.02854843288227,0
Divorced,E,D,66.87884742634404,B,16.596909180024465,-99.88027314570637,D,155.16191512911573,A,-32.64729445984417,1.4975804605888916,E,-32.20468781902382,D,C,C,-154.07935698438538,1
Divorced,E,B,-125.88125050613286,B,-10.04295347217964,-11.490627218697222,B,-20.694694465775086,E,262.7721754233257,-80.35872232251442,C,83.90688684052692,B,E,D,-27.265558352133368,1
Married,C,E,-20.79856665647123,B,-64.82547697690761,147.4341951674199,B,45.75145027640328,A,53.82602452661094,-84.40973765986918,D,-3.516751687910818,B,C,A,66.88202660386845,1
