handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Both,-62.51035945440899,-52.89624119275923,D,D,E,-1.100632623079973,58.52323470644246,0
Yes,-22.5130818337368,-84.72539916242819,D,A,E,67.30797996382057,23.370687463324114,1
Mental,-138.55921564330907,111.66429048992805,C,A,A,2.8266644257509976,-156.5810380955473,0
Yes,108.3086412950134,-54.17585071892924,E,E,D,-89.52614778092496,-45.09539376499222,1
No,-17.607742700577354,-18.840147395069877,A,E,C,-147.86419067026057,38.83611463239905,1
Mental,72.96508927614119,82.98276094721876,D,C,E,75.56794681233787,3.2257184650386446,0
Physical,112.44748376352733,-169.62331470733153,A,A,E,7.89285624014042,-131.06499417087554,1
None,108.77872467971488,-92.55838012256088,C,C,D,-176.08554308830082,66.74130785850694,1
Mental,-120.66027572842974,-65.07069835240453,D,D,E,-49.96956053450008,-63.94503411498377,1
Both,-135.3295307861889,136.79530401117307,C,A,A,114.68316132378764,-0.35412264696647394,0
No,-134.9163022117249,25.16931324863182,A,C,C,-120.17929418991302,45.50353729451559,0
None,137.06462396457493,-152.7441145848916,B,D,A,135.5896178046194,-249.9377252121074,0
None,-94.39075097218054,-45.48232595157807,E,B,B,-137.18160568900862,139.58894250387516,0
Physical,-190.6788208888003,24.134269684595118,A,E,B,-211.0066274186455,-90.52446882560716,1
No,6.575357946801924,-17.462327498435013,D,C,E,-237.41862019145063,7.60098822483157,1
Mental,13.974610047338956,237.8615886795731,D,B,D,47.58872963474728,6.23283994629179,0
Yes,-43.76983749211608,-104.12445067881653,B,E,D,119.83694471177726,-107.55603090172417,0
No,-184.88999681717635,-66.63342903521465,C,C,A,222.4273592350654,35.51160078554704,0
Mental,136.2843813738608,40.055659325224845,A,D,B,165.92052983230337,78.39688238671255,1
Both,72.64110658874661,104.44616441657759,C,A,B,9.327469153520797,8.7300717054179,0
Both,66.46352740554411,2.0593031645702204,A,E,D,150.28046207394908,-9.156270471997395,0
No,26.972212952536207,10.067468834525235,D,D,A,-29.520817667308634,23.720455950724194,1
None,-6.992978366809935,-29.25690571136752,C,E,A,-215.11759210617467,-57.79648954753495,0
None,-100.79268770366356,141.45808345632335,A,B,A,23.11373063619338,200.46640358895354,1
None,-26.53433445397543,-21.67509883921419,E,C,D,28.213038314701937,-19.26080980211689,1
Both,222.5982043259995,48.96528101455487,A,D,B,-124.68309427585092,-54.74334507662284,1
Both,7.96465544276463,22.738832610113846,C,D,A,-23.936293809265603,-222.37180999416788,1
None,122.27722105850435,109.34590298661351,C,E,C,-106.72815361575671,-160.77349307944274,1
Both,-15.254940832824829,-129.25320206019296,C,C,C,-13.43185456317722,-57.57232191043842,0
Mental,-25.611370856407223,17.618251064387632,C,E,C,40.235478035332015,-52.277866604804224,0
Mental,218.95277409440445,14.752791623665587,E,D,E,-98.56367044604094,55.35762326881253,1
No,159.9176125273984,89.2974626212187,D,A,C,4.055377492150335,-2.7558500865638353,0
No,-39.65947850118888,-36.84049464650855,E,C,D,217.5876400903638,-92.61222439007129,0
None,41.087859428636136,-50.6214943680742,D,A,E,147.57890554954628,-26.62661434562249,0
No,70.95639371113211,-141.33903607157242,D,E,E,91.4513918074677,53.70432834052765,0
No,99.7076921519806,1.5859114329928803,A,C,A,-159.24507317488687,-62.47644292043611,0
Yes,1.0628464556858392,-55.76806750910905,B,D,B,128.89407851033252,-122.84108166157293,0
Physical,170.07000008005173,-161.00298363508,C,A,C,-11.740474641989481,-66.74484197452331,1
None,-46.020868077694175,-40.27502054425665,A,B,B,16.172180916167523,-104.77637437246021,1
Physical,-88.56256682927818,-154.80695292129383,E,E,D,10.959232918510557,-80.89257643466595,0
Physical,130.98029762593671,225.43403700094848,E,E,B,-18.589246984147135,-71.57091461438509,1
No,-129.7856011999364,-162.5427726767032,E,D,C,12.03577118256979,51.32101993611051,1
None,-14.42210286398859,27.790517471331967,A,C,A,20.226129135861047,53.49395260187938,0
Both,92.44543409075487,-13.535416267687072,C,B,A,-84.72490641713532,-4.91384635252584,1
Both,-77.77451066075608,29.902159203534083,A,C,D,-69.73638651449691,36.54078421151328,1
No,-20.755845396249505,-103.88627591986155,A,C,B,-69.04130226413263,-16.8414085652296,1
Mental,-36.122319269348054,83.52762484592148,B,B,E,176.1459452422637,-105.27061291881274,1
None,152.33462763461938,-98.09669632225858,C,A,D,73.48084660088978,99.33240664194891,1
Both,35.884224067298554,118.33741216435875,E,C,C,80.82779244693782,-152.1507174589555,0
No,225.23484397446677,15.140575229082396,C,E,E,-57.285507274499324,91.93185633444082,0
Both,64.07313481502678,-0.1943160943303538,C,B,B,-18.783254102452442,-71.70232278458116,1
Physical,-59.854021440115424,8.418372464185241,B,D,C,3.2871578600489353,140.39188774299654,1
No,-57.41786189002224,-93.31400135628584,A,A,D,29.20174392013923,-102.4165180853706,0
Yes,-150.22565806164263,1.6247107294316059,D,C,C,-9.283815554558068,77.06285690686178,1
Mental,131.75489392129808,-1.1673272074685037,A,C,C,110.00638319099419,-51.446643342660494,0
No,-120.39527331352195,-102.73082542877441,A,C,A,-8.287797808594727,-141.6084831353848,0
Yes,53.10296770764504,-64.73271041789307,C,D,A,-176.57068106248298,-21.67744090544233,0
Mental,87.42580955320463,-15.090514460243481,E,C,B,56.202147160661475,61.66748055806656,1
Yes,-44.51974429762075,138.67333459401328,C,E,B,200.2470641635593,-271.9852547977466,1
Mental,146.28496214387624,-3.4487285273722885,B,E,E,-24.766639124946046,19.011779738078914,1
Both,72.94186156579035,-13.773884556645816,D,A,B,-139.37631216690866,-98.69522866821366,1
Both,-125.74316130967244,-16.642538810124947,A,D,A,-175.37406020486753,149.58310151675755,1
Both,-40.1874055031357,65.18386624849519,B,D,A,-152.3988280462316,-50.428341909793396,0
None,44.113112859636914,54.24103076824333,A,C,A,-169.52049573152595,-106.69680159652731,0
Physical,-246.1149842550035,-52.86381724881617,B,D,E,6.7244540527369265,-12.583101121183635,1
Physical,91.9985231454809,-2.303833936021844,D,B,A,1.2403753228643999,-15.784684302787586,0
Both,-22.643304180377317,67.41657677357932,E,D,B,-104.67232720066528,69.10200746327625,0
Both,131.71271736886047,-67.6866813844159,B,A,E,-205.14427398583953,-9.068385388460728,0
Both,-29.466412930461267,91.42830753675149,C,E,A,-8.229977257284684,5.83432661019615,0
None,6.2956663491131675,158.90965910602074,A,C,C,67.47004235728708,46.53055617015551,1
Physical,-121.66457337441214,53.851325582441014,D,C,A,173.97177378700837,119.82596654673203,0
No,-44.15231030156197,144.29428064046408,B,B,A,82.33104899726924,-182.7296113640322,0
None,-44.850785282858226,-159.7685491999664,A,A,C,-10.374075681908947,93.84620697950312,0
None,11.211259864056046,49.60994254246687,D,E,B,-115.33344716122495,120.99060816653937,0
Both,-61.205850725375555,129.23894625702013,C,E,E,-93.94329395055007,-22.06632720892339,1
Physical,-120.39893111744797,-82.40254564152933,C,C,D,-165.9475032887901,-27.696604304724907,1
Physical,-177.22451485201643,-119.28433044140915,B,D,B,-113.05675325863001,13.315554006006138,1
No,-6.0565161663749745,111.07737696168695,B,E,E,80.34702702804836,-110.60323240299918,1
None,5.369320943593161,-0.3476963980667228,A,E,C,58.036886043598045,183.340279966462,0
Physical,-44.37360142186807,44.923191172848846,E,C,D,49.332949922308174,-46.34392748510942,0
Yes,40.76524567104288,-192.26562606751256,B,C,D,72.4158896450682,55.098286715147296,1
No,-16.889948345298674,-2.067778515613475,D,A,E,-115.67028825120975,-80.45263383272471,0
Physical,-87.39520243580847,-58.80931564476225,D,E,A,-108.67843750997059,-11.121681641399153,1
Yes,-6.119251941912861,-45.391166060056705,B,A,D,71.46192358628628,-21.88598036566682,1
Physical,41.172781169125805,-128.82395449308143,C,C,E,25.565081595673227,-5.875673806936483,0
Physical,-209.17304904657775,86.79744708971494,A,B,C,-34.925615753366316,-36.48956521314843,0
Both,119.63073962180543,196.24676985394018,A,B,A,24.175817275559066,107.3313246674396,0
Yes,57.00922002958298,38.958003316925385,C,C,E,91.43178933674719,-114.55820317760221,1
Yes,-126.05542349293437,177.1187108352831,B,A,C,-158.2770235646904,-111.7909731509425,0
Both,66.87878656010928,202.42834761802717,B,B,A,-74.53373914605149,-10.533885089047024,0
Mental,86.99664303129356,8.162278119772608,E,E,C,73.10765699594921,65.07323334526603,0
None,151.08621671262506,96.91679827637387,C,C,B,-174.88473084338875,19.37432294045822,0
Both,165.40907725606877,56.63912712479684,C,E,D,70.42426921003123,194.0305199515493,1
Mental,62.529529119789665,-61.89994407048116,E,D,A,4.01967303817124,4.549816586583263,0
Yes,219.85895380422505,-87.52282266390216,A,D,E,284.4467376790258,-28.8597514067149,0
Physical,-62.61185664974719,-57.71931418217077,A,C,D,95.95657052469119,49.125052689631374,0
No,2.569308828789421,17.57529454733941,C,C,E,-88.70137699624348,112.14858790000552,1
Both,-60.718812590725115,-16.794162172968015,B,E,B,35.48876439316513,116.45149128207133,0
None,89.37313892637341,70.82795062514678,B,D,E,-76.20243404700133,36.75625953726112,1
Physical,9.838378911926151,-26.041170797845663,D,C,C,77.66490410456825,64.63229882306307,0
Mental,-21.910184450515064,-44.129420089505764,B,B,A,-100.13705569269781,98.92465201775467,0
None,72.7001823061492,106.8068373124184,C,C,A,-1.1906743022618933,-45.38049633637578,0
Physical,-20.770394197953195,49.76923119958267,C,D,C,-32.79784357670203,-33.94588861353539,0
Physical,104.79327833455034,-174.7831365824418,A,B,E,130.02637992504663,-27.25158867056762,1
No,120.00149457586247,-45.35374543629832,D,C,B,-183.79321772894397,85.17045364336599,0
None,-50.31768493572045,-124.91300600563864,A,A,D,-71.61676436038451,-85.61134824332643,1
Both,35.71922463182438,-12.943111956666403,A,B,B,-120.47333715546695,-9.953156421929403,1
No,175.38873820204304,-55.57375545508937,D,A,D,-77.68367930114636,149.0101249834574,0
No,-296.2320782571515,50.57722920100941,D,B,D,-11.878299074206804,-115.43666021177815,1
Physical,43.775808596461616,-184.87973105036016,D,C,E,86.94093399134998,48.633974643851495,1
Physical,-22.147911410667998,-60.641265113083406,C,A,E,-52.65861042642877,-283.1168141721894,0
Mental,53.05265683962423,-90.82749878763356,D,D,A,118.3431904104225,-104.79568588116767,1
Both,-85.50830854681254,38.855517143897615,C,E,D,-55.12563467899928,65.81872011025752,1
Yes,268.71299881011555,167.64474834592485,D,B,D,153.71127263480696,14.294122746754145,0
None,-28.42449814253976,-49.0543204783462,C,D,A,-5.242520838345769,157.77865676786277,1
Physical,-22.459947356201486,-34.716361381558,C,E,A,-38.69018547938414,12.366680561943367,0
None,-133.1039760802369,-84.43774264474317,D,D,B,51.894243689860296,-82.78025621429992,1
Both,-121.84340048724773,-71.22496661328653,D,A,A,3.047231705562453,-28.138421198425505,0
Both,56.51482782573799,92.44798887645838,E,E,D,-41.41952979638917,88.2285732325997,1
No,-164.34211105020927,48.2556891399115,E,B,C,116.21536565255579,122.6482324178809,1
Yes,-81.20959106089009,-95.97428549989718,B,D,A,-23.777897287066565,60.04221187703258,0
Both,-58.27211117164078,199.778410317844,A,A,D,51.07341584529351,93.70129802658823,0
Mental,64.5810365515792,-16.968841958006582,D,D,E,101.6424757182436,94.80645320709775,1
Yes,-74.9576433753697,-31.228242447400767,C,D,B,26.147230037588177,24.530122103146883,0
Mental,102.20731204764819,60.962675377048804,B,B,B,15.339987415111208,53.28358434040275,1
Mental,-59.85778779405728,236.0296944836847,E,D,D,-78.59895225109392,17.300056571271025,0
None,-102.28458284176646,27.408372362271827,C,B,C,-119.10386119973302,28.322846266910794,0
Mental,130.61869289015502,-40.40869880988447,B,D,C,-172.62802284592348,-42.883660023920775,0
Yes,-29.204886031189037,-35.45024078757945,E,D,C,170.81253367240535,-77.43652959857098,1
Physical,154.07349492334703,20.202269811485348,A,E,E,35.070893563628594,-135.39715357103123,1
Physical,22.19576077445228,-36.99635790098694,A,E,A,-108.22343699613239,-16.621331262138142,0
Yes,-158.31342318810576,-96.67913132113384,D,B,D,-63.377158205323425,-124.02432767877698,1
Both,52.614066838070805,-92.47015964616597,D,A,C,75.6084057630311,-37.27969849316582,1
Yes,104.09330754070503,55.850117001380816,C,B,B,167.27298115135213,-247.61271774648935,1
Yes,-78.21972480405557,-133.2257738753038,C,C,B,35.18702047134211,60.31807834721149,1
None,1.3393129132947192,-108.70306363505047,E,B,D,-17.295037149394805,47.70896470603194,1
Physical,41.129457388337535,69.50640483870791,A,A,E,-101.52098111341903,21.754139606724703,0
Yes,-75.57577919360568,-49.68947063686275,D,D,B,-92.51982685680676,202.80177831074232,1
Both,-11.748893671780188,-156.26505123455667,A,C,C,-175.64330567707975,-81.48829904801808,0
Mental,174.5354247688595,54.217140965312396,A,A,C,-50.457611719742864,-61.73832698119579,1
No,46.173406837691914,-146.93485262004955,B,A,B,-38.40753023761893,-20.93693197885004,0
Physical,108.67431802663457,-203.05462078272427,E,D,D,-166.40549172631444,114.72593215771631,1
Both,148.51156100155274,-72.32467225267737,C,A,E,138.35756932932898,139.66760931727603,1
Yes,-170.2948072853641,-11.332638187694636,C,A,C,-325.03843016341705,-32.04923497563765,0
Yes,-37.94167485871728,94.47853448650872,B,A,B,-129.21324486495368,-125.39525324273396,1
Both,-185.60648302415055,17.86061315738714,D,E,E,-30.78796527876212,-97.33585478552844,1
Physical,-4.217858145934897,-218.16020403876325,D,C,C,37.069831153906904,253.98177796975037,0
Yes,15.660553340452587,86.18104607731894,D,A,E,87.91196194949227,-2.0113943355181325,1
Mental,-62.37176461829231,-6.296559203737864,B,E,C,108.91849038688758,33.29229842740683,0
Both,113.5184624810526,138.49319729031743,B,B,C,-96.4398272940799,-119.90468417163956,0
No,77.36577730986713,-28.346600064282452,B,B,E,13.462196159192096,131.86291082576162,0
Physical,92.51813067988368,45.11846558817012,A,D,C,74.58975940454026,149.3476664862564,1
Physical,8.870393665237069,-153.38670341566686,D,D,E,79.95154801575534,53.52182144829851,1
Yes,165.89064970449115,-99.70425730636308,E,A,A,61.026629257313225,-80.72858715118694,0
Both,162.73916287445374,12.697608003622257,E,B,E,-7.875288279540321,-126.7987579404844,0
Yes,35.714895760782525,-146.574940280362,B,B,D,-54.673766149785706,162.9092541943714,1
No,-138.83032763075565,-147.63444745040374,D,B,B,214.4233983061801,0.30297316582189227,0
None,9.996969866520391,20.602383049600416,C,D,A,-59.51061420042687,70.60918261285273,0
None,-185.4050073826457,48.43421082687012,C,B,A,105.06991802191814,-40.24457437187413,0
Mental,-55.36658204167645,-49.07465550158503,A,E,C,-96.40375891082499,24.858638584230704,0
No,53.097722665335375,-99.6829544963905,C,D,C,-55.3428660954008,-19.211165220705432,0
No,-150.0817687319531,-119.25677251770894,E,B,B,-71.34225373072418,77.46341959823478,1
Yes,-24.49410549543862,-109.13460103011059,E,A,A,-88.36254849880119,68.79224162479815,0
No,-61.44711640005649,0.7572278357540508,A,B,A,-72.62935720826424,50.75482163037761,0
Yes,87.5216910615812,161.66364713661974,E,E,E,10.055140913894158,61.386779613842805,1
Physical,66.9923316132926,73.89398945309668,A,B,B,18.067522150329513,56.8564347713287,0
Both,-23.275738184323036,-148.51242337667418,B,B,A,53.916375663296314,16.933981475294573,0
Mental,17.702492763188047,62.17463049057519,D,E,D,4.0208903178220545,-155.12997209846532,1
Mental,97.4665866415773,46.448286180099245,C,E,C,-39.56585721502412,153.61337128235485,0
Physical,94.61692602411462,-136.92218904694647,D,C,E,-33.31643198825026,304.34533514251876,1
Physical,-141.76411210190795,-16.756155825258205,A,B,D,126.07670852619638,-189.8453200344588,0
Yes,118.08369822504217,-75.45955338608378,E,E,C,-24.289441177085035,217.2833711846093,0
None,47.375173764177255,-89.03095941426209,A,E,A,68.03949000546771,-54.5426985078906,0
Mental,-34.87579079678795,-13.691125366590978,B,C,E,-81.15485834468483,16.774398587439276,1
Physical,38.626947155351345,105.99895756753624,A,C,A,-147.8231816231482,42.98877841656791,1
None,-111.93387882766055,-19.86823435732964,E,B,C,-103.35754027061914,-123.81519175126124,1
Physical,-6.315703457917787,-44.806328690699196,C,E,A,33.50072324995498,16.872031989215692,0
Both,-149.28612495521273,138.8211184613854,A,A,E,-87.10467720064872,174.2288077143006,1
Yes,164.3906787978074,-24.931409703081428,B,B,B,-83.32387189562169,-112.7709209089885,1
Both,31.113402424645,-44.26907524013343,C,B,B,-23.000516843520273,-102.00330284404163,1
Mental,-68.05923299027722,-115.43945205784803,D,D,A,-86.3205640571931,10.856488115799882,1
None,-35.124448388239784,209.63375285077097,A,E,D,10.634491279687952,70.6534450949737,0
Physical,140.6117019649806,51.24603997321976,E,C,D,-16.01338010971802,-192.32916073242907,0
Both,174.89048316224168,-144.9334634885086,C,B,E,-93.15903328233783,123.53192999718554,0
Mental,29.02946624562461,83.61137180278627,D,E,E,20.02351270938903,140.2278425232897,1
Yes,-117.27888321209731,88.92250253103718,A,C,D,261.68267389742164,-12.98494937892597,1
No,8.354895452576917,59.62460746433622,C,A,E,179.27298208592438,-30.881052073714947,0
Physical,-56.6922531046629,106.1372016702012,E,A,E,-40.25914636986424,175.9666753939159,0
Both,-116.54431143915926,-35.486208935584365,E,E,E,-90.30538433362298,-44.19567808577106,0
Both,64.30435459088494,123.53475181738452,B,E,C,-61.93014977001757,25.606507392177804,0
None,226.26967803680324,21.881206162643128,E,A,A,66.93604116934019,112.12326182986969,0
Both,-79.28572374862448,-129.2781168620222,C,A,B,-53.25599701558311,-30.779227671306337,0
Both,-92.32396881634108,-50.75862688154141,C,D,C,43.558022485097226,41.96625965802616,1
No,-106.38894215555888,20.294142666553967,C,A,D,-63.24270115386841,153.78303073018847,0
Yes,11.166507940633908,51.97782980600499,B,C,C,69.12411227491349,27.162880491978093,1
Both,3.016022583007834,94.45715967575207,D,C,D,78.98090498261251,-127.79210890049751,1
None,-36.83235826918897,-11.74729093955187,B,C,D,-65.59812521444539,34.5399185813383,1
Both,-65.0535598145218,66.37237260808548,E,A,D,94.66285481976175,-140.46354981243684,1
