nation,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
US,None,132.96092585716758,46.11943580210571,15.174966338258889,-139.160733870745,C,35.799077008763156,B,D,A,175.4197091220936,58.34539233487639,0.6495273911919783,-53.82064869016393,E,1
UK,Christian,68.13380687848434,69.19305241495469,-52.33981810237013,-77.59791162137869,C,116.28468048702835,E,B,A,-170.893864583652,-53.15454079943053,80.41319577294225,58.60077533755792,A,0
Germany,Christian,-37.55151550668333,-78.7003604788295,-69.14712199591526,-13.572686144365706,B,-50.147628808571056,E,D,B,95.16952183579014,-122.18230228076456,120.26453189961536,-39.36203921443207,A,0
India,Hindu,-20.212095271350286,87.63024431809406,21.842755092863285,-224.07254552009417,D,68.980594391458,A,A,E,-131.93506606155128,157.39146549917643,-83.94768543513256,-19.41947093006994,E,0
China,Hindu,98.375562917147,166.04772125740914,0.08976291001081103,-12.843928871355532,E,5.16084931448566,A,B,A,210.67764988255965,-5.212605186943479,70.35579538652237,-20.819805253316336,D,0
UK,Christian,33.103978789001225,110.35699496583587,34.083747203997454,-18.254732875089687,D,11.016110878956166,A,A,C,-107.37062422540104,60.93923552528497,-132.74861308826164,170.6796119014558,E,0
US,Christian,43.848069906146335,216.8696530755178,-84.01624753946714,-23.523389457569078,D,-59.802506846002466,E,C,C,65.80502080429042,-134.92611186362987,-97.2534948903746,-41.170837864397726,E,1
US,Christian,-87.64031924554472,144.5081075585907,-212.94614196270732,-125.97200052222186,B,-29.73957587072417,D,E,A,8.128480918780653,118.17477445963245,3.588778445369855,8.887271086191571,C,1
China,Other,-146.96540165197655,-28.842874486140975,-16.180152905541892,-4.048771438024943,D,68.64989935472134,A,D,D,-174.73490520118594,-34.02628278532261,-69.111565262439,85.33150805569892,C,0
Mexico,Buddhist,120.77719000316856,-44.237961342537766,91.75861799362507,-25.036349704623966,B,115.20056319732326,D,B,D,113.84982728379993,-144.65621341848828,-72.11517357072869,28.32264942833372,C,1
Mexico,None,69.53122296776151,-62.10699799151259,86.20218334242719,-108.22501164801366,E,-177.9285650707954,B,E,C,99.49626417609987,-1.3099502383115924,-160.8541020592901,53.81041786556688,C,0
Brazil,Muslim,-113.0162139890439,68.29256953962634,-24.347018127145745,73.75932568085048,E,18.020585253683084,D,C,E,-68.1413352164775,8.969691056588523,10.688102898596723,249.4439910802818,E,0
China,Jewish,125.87947226731491,40.31521297635246,-86.40828227418082,14.966496519192535,E,171.06517125696513,C,B,B,-67.4168539715893,-123.86728460279971,52.20186523004895,-52.75924603228657,E,1
India,Jewish,51.225448871241554,302.7285889223692,-13.684485936026158,66.15814649469425,B,125.68744724399706,C,C,E,113.68753955528845,151.35676645926623,-69.65225493496712,207.16237448034022,B,0
Germany,Muslim,100.29361815062363,105.340990707301,-69.80819382268771,-71.23171290400356,D,21.606644499246144,D,D,E,11.136266169032307,127.39606288944512,170.60531763734562,-44.0958619573031,B,1
Germany,Muslim,-86.37005936099187,-95.42085868082494,117.9889085359254,-35.069993725593854,A,-72.21552561444304,D,D,E,-48.35472203161593,-126.19744339132521,88.81639784615241,28.322565259684225,B,0
US,Buddhist,115.68896718301713,-9.692265476804609,1.1697420892347214,26.805334645754712,E,-195.1366657112966,B,B,B,-72.86530975238425,-122.19209668990023,52.79092628352349,44.939857606286786,C,0
China,Jewish,-35.385287141634926,-205.32091813791337,-147.90708485119893,75.55387497414537,B,109.87328002727936,D,C,C,-52.753927438559145,159.6765776137638,17.667747642063144,85.29857881317022,B,1
US,Buddhist,40.089846130705105,153.51090180594016,-51.396172757192524,-278.6610621270287,C,-182.32059273353158,C,E,A,-37.92854984352177,41.7213993286982,148.22065020909642,-8.977341030315946,D,0
UK,Buddhist,13.954223041420635,35.41725164520429,18.184103713253197,149.41325342195756,B,17.099343318489087,C,C,B,-40.22644107292126,12.972354855901791,-21.511137155308614,18.59201509894071,E,1
Germany,Other,-25.607133605268995,-159.07930615048699,-92.84647498274717,58.8073094912839,E,156.10753928364602,D,B,A,74.52661490884904,-163.40263214783081,-264.37241094254534,146.07862707775888,E,0
US,Other,126.893486475922,83.62804356214782,-56.41034479362466,28.319351738233205,D,-93.7366680717056,E,B,A,8.494802523472869,-157.73025254064774,-73.93109481490151,-34.55009912154698,B,0
Mexico,None,67.27826713994929,140.32748515295782,-83.59391824060901,-60.7245626896997,A,-81.70784683057332,C,B,D,147.99642551147315,-123.03423594498028,25.59280317574751,60.34033857355908,B,1
India,Hindu,165.89444211246422,-3.381891737636796,-16.234168589693528,-32.109091243097744,A,21.631658587400057,C,D,B,123.74495294044634,-111.21294089390854,-5.120828379489517,219.21614920392062,D,1
India,Jewish,84.82745282247011,97.52866334161475,-72.2374802198527,-93.0924193409417,E,39.21949332885866,E,A,C,9.11037144008485,-26.901386632754416,-13.444116023103616,-219.27606367526673,C,0
India,Buddhist,4.498715127630735,15.831593541953884,-139.8797253099941,-9.153968640951103,E,-8.5030751225434,A,D,D,41.744467832772706,-130.9697911766858,-58.96075905583221,31.70639962023397,B,0
Brazil,Buddhist,-40.07319119405155,-36.4929279903709,-36.21143083019439,5.360043826784256,B,-37.336050460703596,B,A,C,-224.15971955963175,131.24784661999428,92.17370763796853,41.709752593192896,D,0
Brazil,Jewish,-164.97668207002016,80.74214865355809,-136.08413950438464,79.10316613453985,D,-156.44329813873233,C,B,C,71.76898491361297,53.90479449724198,-96.027139043671,-83.46423996469412,E,1
Brazil,Other,-76.07494262168402,-52.66217442367993,-337.3122355363872,-110.50980351249366,A,28.572981055420154,A,E,B,-32.70634943422493,-188.50662124954266,60.60555658361429,58.12306191360498,D,0
China,Jewish,40.59580985991641,-145.12581151103558,16.475326593504423,34.03286989008214,A,-12.937992340605778,B,C,A,-38.25982439743375,141.11137292348067,-55.28797948954052,62.51427966673704,A,1
Germany,Christian,66.74492867700303,12.886716350326177,155.86165579753342,110.10002019906973,A,54.844348685326175,E,C,D,-60.14383538294285,11.194904028136394,-26.26334765237179,25.308755575046277,C,0
India,Christian,77.92127073295642,-7.873033335662124,9.938520738634205,49.343034714696685,E,-49.78565026425095,E,C,A,-96.54576129860651,-355.15295350342905,-82.6279439975098,46.80219935687824,C,0
Other,Hindu,38.271766028934294,0.3878137358637514,-85.93937077368636,-42.59632116598006,D,-90.86705418030083,D,D,E,86.89352972377301,-89.69681811087437,91.6041659472852,93.42459062293574,C,0
UK,Christian,5.876528105963581,124.09304323123766,-109.38162681883732,7.372710123864157,B,145.95849255333,C,A,B,80.70284452112153,3.967299717168274,119.03532841441924,-124.68565006530747,E,1
US,Muslim,-81.52771002612992,-99.11271225948221,41.313594567437576,53.41671906179045,A,-89.88504271984107,B,C,D,225.82094392052673,80.55089216413747,68.56630496061861,-147.86836257725747,E,0
Mexico,Buddhist,105.2041603216669,-93.29923552121795,76.35463489170897,99.17908759301311,D,40.86806685432402,C,E,C,-153.28951452181883,-50.544530864741674,-126.9465524705182,-132.129907823265,D,0
US,None,-34.66003252585309,-24.79653824252649,29.853461913771135,68.99741183379614,C,-37.98680746361443,D,E,E,51.05986641285896,63.259383222823985,8.96727623487729,158.69971239011613,B,1
China,Christian,18.0959475460219,45.33029823949965,-109.04243213618423,-69.10430702722068,C,-53.8563835044963,A,D,E,43.43169928694416,9.365895202210545,170.04419624372645,22.23030299539362,B,0
US,None,51.68672806979119,42.47778393293311,133.09803413757092,4.074199027592559,B,76.66143575111333,B,C,D,-52.584170333883776,-132.53058187050698,191.67969257108012,-59.920066665762896,D,0
China,Jewish,34.824794888789164,-114.50173375801458,-16.1099067735223,-14.45490998002511,D,-75.87061156948077,E,C,B,12.81907827022419,68.14633226427709,-157.48309858474914,-12.758349778665776,A,1
Brazil,Buddhist,-121.44477430584688,-160.7097255391314,188.33631414221588,3.0046905688012666,B,18.70793059168892,A,C,A,-37.66531113278034,-63.08460576549224,27.47602116862135,0.5880958769350535,E,1
India,Hindu,31.845265427871873,-270.46648191232873,-116.78528950292402,147.62136377762,E,-21.61464500586206,E,D,B,41.72092461184914,-63.245362858605006,144.76146541854084,55.954915452760865,C,1
Brazil,None,-37.503226238811514,5.223535945879363,-33.27322537898635,4.088679160872895,A,-62.47085370606597,C,B,B,-44.521851603867766,66.71916688651196,-39.75396557457933,-37.02800445949674,D,1
Other,Buddhist,-189.12768330433323,192.23333972721633,-174.47427255207842,-32.54201713730343,B,-10.579731497511746,A,D,C,35.89375374660317,-20.73421978158426,-34.22809246219027,-143.77724730765314,B,0
China,Other,-50.09552033259865,160.37654776982745,71.34796480099477,105.77311241255593,B,-67.26426103436819,C,A,C,-129.33148486934596,-7.882055126252556,8.679312501985015,-127.50912686177172,E,1
Other,Jewish,-42.483719511400444,-52.15895673064783,135.79701890940888,-130.8393973545928,A,-22.179781735415666,C,E,D,3.186006950553075,45.956418955184766,34.55482546788298,-275.4452711976387,A,0
US,Buddhist,-176.85091036081332,80.22007583424995,182.71085919590385,92.5179136920938,B,19.617823005893612,A,A,B,-60.63003752935134,18.034590757522285,168.21591745137874,-51.92141697106849,D,1
Brazil,Hindu,-125.6823671427722,-44.52885843275235,-218.76866706117815,-145.57102763598175,A,-87.87354932450711,E,E,E,75.47965478588038,35.476471335006764,-23.74950613381713,116.66616552712208,B,0
India,None,44.596136862233074,163.8611556558752,-70.7878318361093,68.50838938345667,B,-24.081019979835926,E,B,D,125.10630415286093,23.30151823722846,82.54611561295111,-145.26412070730782,D,0
Germany,Jewish,-50.166001463391076,-53.62087484552088,-19.072964994944712,125.52970295517302,B,40.19086540755267,E,E,E,-60.49788638021176,10.761352169396293,-151.02041792642072,145.8497223275586,A,0
Brazil,Other,-18.231328839401854,46.12682823288779,89.00698199697,-10.735997816777678,E,110.02319703744337,E,C,A,2.603163400160774,57.839213580233185,59.23760288646444,2.7908134958508977,D,1
Germany,Buddhist,148.71549757669138,54.640225189302804,-71.05530004985044,55.91730182065911,E,38.623467357907074,C,C,D,0.2775170211502251,-8.800069435594954,-18.545875592754424,-248.75845535230488,C,0
Germany,Other,-2.0699406609895883,-15.157012391500995,86.37297476086735,25.49345792299167,A,-68.72119793898906,D,E,A,-157.79221293899514,163.62527051545294,-11.315090467846888,-240.09343199570986,A,0
Brazil,None,-106.62275897729756,-230.1546085285619,-27.220554711541915,-44.36240500233841,E,31.16780686500394,D,A,A,-73.31650710059935,117.87769200796814,4.383622611744989,-164.86435412070114,D,1
Other,Other,55.04751674950435,0.8793375355688124,34.24622288927604,-70.59252067944851,C,49.53091950134107,D,A,D,-285.70654175122297,26.142793290755336,-2.7079364523689744,-92.92677772147371,B,0
Germany,None,-169.34755723340876,46.49784006584893,7.075912092371637,3.5949917365382786,E,77.33470210948525,C,A,D,154.2981215900292,-112.267285702339,-17.971568630097806,-10.000195261267487,B,1
UK,Muslim,-169.29670028693,150.87723308141764,-187.66503509478346,50.34117962639749,B,-43.01835542427474,D,C,E,59.928493616896226,89.96806329255533,-142.71261237015625,152.97325729881433,A,0
Brazil,Christian,210.6732002402581,-28.953028810707554,-112.66004186327623,-21.855917690810628,A,93.05679303606075,D,D,B,257.62691492522276,190.93929219451454,-33.43415493017788,195.60202280163833,C,1
Germany,Christian,20.536211716296897,3.627866384322397,96.66921785140813,128.8277909175086,C,130.28593220896954,C,E,D,86.45123514867124,-56.423936117496865,194.0990115342384,-15.239210403383277,D,0
UK,Buddhist,35.483679181225966,-151.08429001334855,162.68596543584994,35.86019184348926,E,98.67216086521442,E,B,A,-102.83671577498725,-163.71589370284985,-179.47692740882678,38.79567100928211,C,0
Germany,None,70.68515257747757,-29.280572351634433,-99.93926081020913,167.52807440067988,C,-8.823599074375913,D,B,E,43.087412987483845,-14.201556003285127,-14.896187549389083,-81.62165038649229,E,0
US,Christian,87.95169175813704,95.47501783121072,128.71911088629173,-139.1182796921322,E,6.551278518534734,E,D,D,-13.062430870477273,-182.82298024683647,-137.89995186095834,-19.83439554519564,D,1
China,None,53.393268407504046,71.20275989235982,-41.00275051523361,63.05037815946052,D,-74.08185590035356,C,A,A,-10.461748363484013,97.5573812178623,-291.8089436255475,76.46204549266265,D,1
Mexico,Jewish,143.82038072261574,118.80541648696412,-144.84237424371028,47.63105839431635,A,-68.51177084897341,D,B,E,88.45764347522302,69.8150157542552,62.90639391303956,-82.04613009342019,D,1
Brazil,Jewish,216.41906759928528,-101.79662048528388,-22.974224535977157,211.27936732878402,B,9.52558173723894,E,C,C,106.50109004852932,80.81028323132648,19.28411571044934,158.18007956074624,B,0
Mexico,Other,-59.68089050817095,20.912220528211,-8.124841358393443,-174.13476144344284,E,-150.41499906686363,B,E,A,121.42586891807771,-102.38336060496633,-74.9589103076158,-103.597756523078,B,1
Germany,Buddhist,105.62504443947248,1.1652004920131058,-93.23292611722816,-80.33962857605255,A,-29.58645086036078,C,B,D,-99.99485653441947,122.48919064686143,44.47016864702037,-8.396964449033733,D,0
Brazil,None,-48.911081944352055,52.832940756869085,-224.91629152118003,80.24512379604907,E,87.00065704916277,D,B,A,65.35239164026851,-130.5635947929265,64.26789069363511,-36.49811974556704,A,0
UK,None,-46.532625678055915,255.86507063452655,159.510774313463,105.1586479608044,D,111.17424374047546,E,A,E,52.887121844765815,71.27399680275731,101.3980106261547,-86.7731335953001,B,1
Brazil,Hindu,66.22651007149832,5.983684701513016,-91.75617434132435,167.16474425549217,D,238.50533025772882,D,D,D,-52.90362413194717,-6.030232104402673,5.554472691677365,15.974041569949337,C,0
UK,Jewish,15.672622118558014,58.20033156691397,142.25780790581055,86.95547191531303,E,-29.362671377843718,E,A,C,126.55550713959852,-24.86598058361739,-6.043122369888614,-264.65272414956934,B,1
Germany,Muslim,-109.10549887075422,60.16384208457798,-42.760958639010276,81.02075935951731,A,69.23213413965625,C,A,E,-24.02596760235273,58.82315834058206,-20.90283571871136,-12.92382277594287,D,1
UK,Other,68.20694743767609,64.73300360554452,-39.613047295936006,-115.84802716168927,D,-142.29468619569292,A,D,E,3.8164007560563,60.10507883693327,-184.63716457192197,148.33071590390568,B,1
Germany,Other,-31.841387020175706,-39.405254869809674,-18.018713547483898,48.40298862223321,B,-30.830967956065237,D,A,E,-20.144901335676586,14.267894012005877,-163.8946096451685,62.680594207192684,C,0
Brazil,Hindu,21.58495527398039,63.358850349500365,-9.836915778426524,-27.45456075391245,E,103.26905518902672,D,D,D,-100.97586492684671,-87.27265790279178,-10.24588881362407,-143.5917119505007,B,1
Brazil,Christian,16.046933203332394,83.26620915500396,107.28124654349669,-42.295916883504134,C,-66.14908939834429,D,A,C,-42.71994857568913,73.63641718664961,-245.23375126645735,57.867613680701716,A,1
Other,Christian,24.001718571382717,46.635406165432855,97.3746540637512,-20.054005047803688,E,-25.498192593233064,C,E,A,-67.40472427289367,-63.892480908781835,130.98220172438812,66.04836150737722,A,1
Other,Christian,-36.3143055657293,-210.53240193244034,104.86019504702513,81.59475935942982,D,-4.007739249224226,E,A,B,-146.18694843286,-129.71364912663597,157.81444881797267,-37.01662334070491,E,0
China,Christian,9.77674455236371,127.42588955132108,-92.92001570822934,132.81126717211032,C,-66.11160756862758,C,E,E,-26.689309486210433,2.5278848035420998,-107.31500660370573,-36.0460757524304,D,1
UK,Buddhist,25.556396661353197,-83.52942234203852,-60.62702561994331,-30.246219938856218,C,-109.56191369975245,D,C,C,-101.03163570027223,-175.23322766994505,40.78907683715961,-52.982923193885625,E,1
India,None,-182.75562233916213,130.50717987060403,-161.5911334888506,41.898006974865055,C,89.01885218086973,E,A,A,-50.334238796467154,-33.85362831262665,168.33184343051312,109.40125999857835,C,0
Germany,Jewish,24.21603689967839,8.571282923481366,25.49618580709193,70.40880383229815,E,75.28576041891667,E,E,B,-106.06232483674731,68.62658067824081,-168.95681159771755,0.02914325259329349,B,0
UK,Muslim,-0.5233495042348879,-31.01970728200203,-68.64081809557436,-66.52002811413085,E,46.58142422524839,D,E,D,41.81283287437242,11.797188242448966,153.16071750515576,18.000409244547935,B,1
India,Jewish,-121.37384610813928,-169.98517956518234,-8.653509654520324,-109.7061126152167,E,4.27290583959624,A,D,E,43.11272795965114,-141.82631692377225,-173.37451419720963,-103.47663161057044,C,1
Germany,Other,59.87094040354526,66.46232530721056,61.622287049403425,1.1973249315655297,A,75.19492399580446,C,E,C,24.62485393691265,144.26143315059534,-68.88016383292612,67.0318613581414,C,0
China,Hindu,-75.0281933260156,82.84391163340544,-0.25004698808463877,201.1241439525802,C,178.0082572509465,B,C,A,136.84453291692714,-41.89829459444556,65.18759030021533,70.28312306691218,D,1
US,Hindu,45.59813623395661,63.95531631403868,-132.8875852786104,4.303263961019216,C,-104.32752930315195,D,C,E,-28.31207482316168,63.93399607364654,-116.30912524193968,4.921800163993018,B,1
