nationality,AgeGroup,orientation,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Germany,26-35,Other,Veteran,B,D,C,D,E,90.86727689628995,-71.83686424614417,139.5561610916466,84.12128462720281,184.66666992595947,-146.19030697017857,0
Germany,26-35,Homosexual,Non-Veteran,C,C,C,D,E,-2.0019410258181014,123.17679198994074,99.90978398543747,68.83626246959227,-65.40617866152235,142.73425680276318,1
China,65+,Homosexual,Non-Veteran,E,E,B,C,E,248.6488235117338,78.48088036063182,-33.327674632489156,53.453843054355474,-87.00216725963355,-51.10513503820552,1
China,65+,Bisexual,Veteran,E,B,A,E,B,-93.18783197488608,-66.65174707865094,-19.82386666765228,32.579800624885664,-114.14631152313129,-162.1918975573054,0
Germany,65+,Heterosexual,Veteran,B,B,E,A,B,-79.32092782267831,-96.87187691701816,-25.483457713666148,-74.97278934400269,-163.86318028167267,55.87498993796448,1
Germany,36-50,Bisexual,Non-Veteran,E,C,B,D,B,63.06489949836429,-106.65191543568137,-135.32311384082874,6.529405361268228,45.6552344349065,-53.183277984494495,0
Brazil,65+,Bisexual,Non-Veteran,B,C,C,D,A,-24.739262392432266,-27.873288401037872,-6.791099852240554,-135.9007367894232,-51.76358326684055,84.28779766423435,1
UK,26-35,Homosexual,No,D,E,D,C,A,45.57342144678454,-25.525271954036572,-29.291510094940286,46.24131419703466,-140.0837707460348,-76.72911971133922,1
Brazil,65+,Bisexual,Non-Veteran,D,A,D,A,D,181.925976410989,25.171763653736257,159.23671588154684,-186.32645955982255,-40.28599267796389,76.86744591932319,0
China,51-65,Homosexual,Yes,B,D,C,E,E,-97.48136676446562,65.35886503896543,-65.21851962833458,143.64142340725405,39.76042218881136,105.9952385816032,0
India,51-65,Bisexual,Veteran,D,A,C,E,E,57.357531721916224,-20.659655360571513,-53.352793983303506,10.68089316145531,-33.760179363473526,92.1903265124075,1
Mexico,26-35,Other,Yes,D,C,D,B,C,135.40735343826876,12.906030359139184,47.92836652940197,69.07048374106586,10.692502572735329,-48.24673360580441,0
Mexico,26-35,Other,No,D,D,D,E,B,157.21714050367083,60.24055141223641,0.7212293792075015,76.4485735250477,110.46463008380516,62.28788377592727,0
US,18-25,Homosexual,No,B,A,B,E,E,69.2654129512897,50.23399083413652,138.4888270874668,-20.712484107066928,-137.54371914787754,-83.93813194882512,1
India,51-65,Other,No,B,E,E,D,D,-64.49237150455421,-25.26506042942069,89.26707537672682,-92.27673227031904,-115.77225728403164,-5.557162072343557,1
US,18-25,Other,Non-Veteran,D,E,C,D,C,146.09848382074298,77.45706522977707,7.889433222186096,-5.550482472026485,28.612386396323945,56.15188015417205,0
UK,36-50,Homosexual,Veteran,D,D,D,C,D,138.31286075700984,-100.48738839970184,-52.142801911229,21.594184647597892,115.46067244837579,42.35468029403792,0
India,65+,Other,Veteran,D,B,B,D,C,-2.083144291945803,322.34250048758577,76.6862841770662,7.527439915029438,-1.1968588762315666,41.14768009197012,1
Brazil,36-50,Other,Yes,E,D,A,D,B,55.012658800051426,-132.37806380647726,-17.9903747238827,128.19605587455558,166.70071761265973,-56.4834738463305,1
UK,36-50,Heterosexual,No,D,E,A,D,A,82.142037245005,-89.0623320826325,240.66660934659046,-39.165074881567634,-72.71896741384953,-34.059599728192794,1
India,51-65,Other,Non-Veteran,D,B,A,D,D,40.4939538145098,-25.47556276782117,-158.8909054388491,147.51933498020526,2.014587723494309,96.33242862764408,0
US,51-65,Other,Yes,D,B,D,D,B,135.1780773084704,18.53482139286042,40.22216335293124,-62.22900516891752,-74.77821478790503,151.1183008858267,1
India,51-65,Bisexual,Non-Veteran,E,B,D,E,A,127.67701572419554,25.855300243151756,54.03598890121457,92.74254894536736,98.14260634592392,-113.29513753593842,0
Other,51-65,Heterosexual,Veteran,A,E,C,D,E,5.04387341634441,7.0949629922632855,55.4508755580317,10.957150262014979,172.1646231646514,67.7199117712953,0
Other,26-35,Other,Veteran,E,C,C,A,C,-12.905956256580605,-91.17240937007475,7.471414156216544,-158.82831093921862,21.641778549319536,-36.26683862475677,0
US,26-35,Heterosexual,Yes,D,A,A,C,C,-16.832138286424637,39.60819699072267,-86.04813200862496,200.12040854119815,74.14956887734728,-35.763507121621544,0
China,18-25,Other,Non-Veteran,A,E,B,C,C,-36.04871082874764,-95.2869373696563,124.90632329615823,-98.8867629610689,57.232111867442526,57.608319327126075,0
Germany,26-35,Heterosexual,No,C,A,A,A,C,99.70821948376764,30.093123190244587,-209.86193664626728,2.503876869846438,-118.13621645149321,-48.62698855828136,0
US,51-65,Homosexual,No,C,A,B,D,C,-90.33413193725728,44.380630472486175,196.9763286982012,14.255010793295744,-106.88559089614186,51.2109551561672,1
India,65+,Heterosexual,Yes,B,D,A,E,E,-67.42364200562537,-104.84146989120595,13.175325026438585,-21.921903172285283,-312.6505670212713,92.78689403291631,0
India,36-50,Bisexual,Veteran,E,C,D,D,E,7.6864619455222885,-27.680996088269836,-32.09940014382419,12.239636931421877,180.56621801921213,-40.56592134362784,0
China,51-65,Heterosexual,No,D,D,B,C,A,-66.10896404908492,25.86889726331572,53.401471336895575,66.83794844750275,137.8345248241712,81.84321537205099,1
Mexico,26-35,Other,Veteran,C,C,E,A,C,122.56531403545617,-145.14408531222455,-133.99016800529176,255.08047661758565,-251.5948090702914,-81.13252283067676,1
UK,36-50,Heterosexual,Yes,C,B,B,C,B,55.38103947193924,256.2698759792272,180.4967011359872,20.83208762798602,46.070874950017796,3.2050638120908763,0
China,51-65,Homosexual,No,E,B,A,C,E,-138.85179088398104,-0.9527987931545542,166.11683386855194,-3.931001644519991,26.085207812449546,-40.12844533873163,1
Mexico,65+,Bisexual,Non-Veteran,D,C,E,E,E,-175.80666410436825,-1.7349208903727473,-46.117118754435374,-120.36342544471059,71.17860591994611,173.37182167183695,1
China,65+,Other,Yes,D,A,D,E,B,106.82942851290782,-70.7275117979733,-38.714169787542765,129.25165795746906,116.83001811538006,22.592868823780773,1
Germany,36-50,Heterosexual,Yes,B,C,D,A,D,55.061429421735866,38.8674923823522,-103.45726984103567,-150.47405778686644,-3.0343133292086066,47.657867669968816,1
India,65+,Heterosexual,Veteran,E,E,B,E,D,-6.902609253721111,90.9297213542412,48.745244138415764,84.69648292327089,40.608796406132974,-99.26481592643086,1
Mexico,18-25,Other,Veteran,C,B,C,B,D,112.42458011001466,-2.9985851435750397,-142.27785695527072,74.35953415997167,-7.220979959628431,46.69005884992534,0
UK,36-50,Homosexual,Veteran,C,E,B,E,D,161.75810214693118,62.438565783552704,81.08855537065028,-146.31765688335173,-60.95053340533896,9.069503138133507,0
Brazil,65+,Homosexual,No,D,B,C,E,E,71.54203581644182,83.56851866909855,-212.50975274683452,27.872719312602378,-11.855325451681207,-117.23402060746058,0
US,18-25,Bisexual,No,E,C,D,C,C,106.32215106255536,-41.56717505781549,-57.72229387942996,25.074226633213293,-97.64068950973214,75.94284170962574,0
Other,26-35,Bisexual,Non-Veteran,A,D,C,B,C,-103.49689631821322,193.4436053510374,109.33492598197397,148.1562436890276,50.60564606545314,-127.73518871099714,1
Other,65+,Homosexual,Yes,B,B,D,D,E,65.85178731984762,-128.41779710934355,-38.29599167652651,-9.76783253038678,15.52370558827762,-136.9139446530591,0
India,51-65,Homosexual,Yes,D,C,B,C,B,104.98778365070609,48.85669428929421,-27.68688326813325,-37.866099232435786,73.81810943611916,-34.09564420617458,1
Germany,18-25,Heterosexual,Yes,C,A,B,B,B,-28.239259584366227,16.288219413548525,-107.68288186518747,1.131290577954582,75.00718125554255,-33.44567437021723,0
Brazil,18-25,Other,Non-Veteran,D,B,B,E,B,-51.68170612557279,-85.51608365342041,-35.84667121558224,-87.6008595420721,227.8839559908204,-152.75717906506208,0
US,51-65,Bisexual,Non-Veteran,C,E,A,A,B,-111.70725802974128,80.97261940699264,4.550591100932703,-29.753568711300986,13.641703462728435,100.47361199246016,0
Other,65+,Bisexual,Yes,B,B,E,A,D,85.30174157815442,130.50937094547442,-22.490815142930963,51.17515426529478,119.29097508218372,-0.47282205659474885,0
Brazil,18-25,Heterosexual,Non-Veteran,C,C,A,D,E,48.184820087619805,-122.2601425618588,81.59004029540164,-83.36397889369968,61.66411261875704,-28.674912648417067,1
UK,51-65,Bisexual,Yes,D,C,C,E,B,-56.264468854883475,14.635521523647524,-115.40985284989225,-128.93139122603958,199.5554268144754,-6.105951403242846,0
UK,36-50,Homosexual,Veteran,D,E,C,A,A,12.204151368981375,6.559396914787777,135.10871826005294,4.069043598826864,46.106658995429825,-28.041927281333585,1
India,26-35,Homosexual,Yes,E,C,E,D,B,33.78175004290458,-96.5338330835876,-32.79728227380037,18.915858358701307,-7.601586358812656,-82.19450896059448,1
China,26-35,Homosexual,No,B,E,B,A,C,83.65222955155134,-99.3545292860781,-145.03092262302067,-97.461745038296,8.150224017527737,-48.74910457958094,1
Germany,36-50,Other,No,A,B,E,B,B,-44.49778558305857,37.750347205397375,-198.71695374102728,154.81876005256808,101.24478980225098,32.90289244052044,0
Germany,26-35,Other,Yes,C,D,E,D,E,31.73083555130885,-2.6356211460009127,12.779148207921176,31.253106840724314,-95.59933727673645,69.25083975573219,0
US,26-35,Other,Yes,B,A,A,A,D,-93.98087750621535,31.60732937256417,-24.501854057853517,25.331484983810498,-66.77435959405767,-144.42759430964028,0
Other,18-25,Homosexual,Veteran,C,B,E,C,A,56.06755817512313,-31.635557355067238,97.52132469181147,10.689516870089824,-19.990747115653456,103.38848927821344,0
Brazil,51-65,Bisexual,Non-Veteran,D,D,D,E,E,-53.66800085122602,-10.712140938091705,-218.43697337116396,136.67889907268912,-26.402657586936552,-116.43071505293108,1
US,36-50,Heterosexual,Non-Veteran,A,D,C,B,E,-42.77410557591061,-149.2770928347328,-90.29491351041905,-16.03070356874077,4.510490039511527,-74.78051462874019,0
UK,18-25,Homosexual,No,E,E,A,A,C,107.49217561821646,175.6747988849167,180.63443573256004,-31.690587391484605,28.404090026902335,-83.4114862174833,0
Other,26-35,Other,No,B,D,E,E,A,160.34224358618417,144.8774422895473,-95.57115217549746,-220.6421348633396,-31.865492178895387,70.19231906441695,1
China,18-25,Bisexual,Veteran,B,A,D,E,E,-90.27399808061345,79.7897535042954,-110.32368737810916,19.8909187924425,-131.81594378008467,-57.22517320107207,1
Germany,26-35,Bisexual,Yes,E,C,A,D,D,9.158674665516555,-53.84137613567346,76.02776787587163,-227.95826062638142,83.12740617608834,6.769522400245857,0
Mexico,18-25,Bisexual,Non-Veteran,C,A,A,E,A,2.4570401016198984,-146.4535955127242,247.73750141095198,11.037053524786518,149.76671189903996,63.176243586945034,1
India,36-50,Heterosexual,Yes,C,B,C,C,B,-42.54524620477901,-150.13027386187582,62.38889316898552,-142.161521303143,42.69776939198419,-76.41111271222583,0
China,65+,Homosexual,Yes,E,A,D,A,C,-86.46304767260192,-57.38400364989541,338.53193536156294,-42.11290446965853,-165.68400068010024,-29.47423561415579,1
India,51-65,Homosexual,Non-Veteran,B,E,C,B,C,36.73879619830951,-118.82141408112955,-25.900919777767133,261.48970066737763,55.60389975864075,4.79789498615817,0
UK,36-50,Heterosexual,No,A,E,A,E,B,-20.137166875104224,70.58490652589677,-126.05755630286994,-9.35167206625456,-53.39478003530398,2.344886501450103,0
China,18-25,Bisexual,Veteran,B,D,B,E,B,64.84888409248268,72.56996512207839,-76.42719805312966,-8.916187897953206,63.05281022546415,148.3915993810791,1
UK,36-50,Homosexual,Yes,B,E,C,B,D,-134.9567126877079,56.99249050433287,-120.99625512672532,125.41482358579263,-14.521661237143471,174.57988176485034,1
Mexico,18-25,Homosexual,No,A,C,C,B,B,87.603917948684,90.13082140546871,-179.10222198600644,-22.60870198063077,-57.905488716242516,-67.5410801310762,0
China,51-65,Homosexual,Yes,D,E,E,A,D,23.349382995708904,48.21745248303099,-74.40738568261497,77.05494200474212,-115.70290051094541,-197.4143344050411,1
India,51-65,Homosexual,Veteran,D,E,C,B,E,65.37092671349836,60.96246479561217,13.628349291950355,-7.212391686384449,150.45627798778798,12.030462632946353,0
India,36-50,Other,Non-Veteran,D,B,D,D,C,45.02647966127558,10.421864747015386,-10.919659067440604,197.4829752541798,93.37545382850797,170.68947058328246,0
US,65+,Bisexual,Veteran,C,A,B,B,C,-57.32858785934282,15.092409922322844,-109.29287803358547,-109.21556773291121,-170.20640752216113,-94.7914989314026,1
Brazil,51-65,Homosexual,Yes,B,A,C,A,D,-14.538895696583317,163.2523379540985,-74.43289627729219,18.02660564552536,-11.349595952894573,-13.842767277804333,1
US,18-25,Homosexual,Yes,B,A,A,B,C,40.637839818102485,-89.24431943687983,-15.852205151316545,33.46273110300629,189.48539773183612,83.16334011466358,0
Germany,36-50,Other,Veteran,D,A,B,D,C,8.633334850026163,-71.1612480096252,-83.9060027782383,-70.42020604647249,-9.765605324426078,13.414047236192717,1
US,51-65,Other,Non-Veteran,A,E,B,C,B,-80.82197686167837,163.43375517374164,-165.40586897756972,95.47761397813234,18.870083096452962,-136.4597951100887,0
Other,51-65,Other,Veteran,B,B,E,A,A,-125.04544668736722,-77.68047270984853,-35.1517979795625,66.41468407333427,2.4021816518234456,60.53856873173583,1
UK,65+,Bisexual,Non-Veteran,E,A,E,B,D,7.388485102211536,-67.98699913571888,-23.700941178513087,-72.84568122825355,134.6692073506186,98.64486277485791,1
Other,26-35,Heterosexual,No,B,C,D,A,E,-69.87185445381395,34.76598606917664,-51.529146119211056,68.89553934120327,-15.462645975594604,17.80555555543839,0
Mexico,18-25,Bisexual,Veteran,D,A,A,D,C,46.06169322827757,101.36807839683321,-159.61390794032909,-6.272432641031604,-180.6080748319333,7.903865260414592,1
Mexico,18-25,Other,Yes,A,D,C,D,E,-7.588313766359256,17.281931340385057,121.48433634236358,81.5460781261926,140.96690599040753,93.65507722400608,0
US,18-25,Homosexual,Veteran,D,B,A,A,E,-129.01387578413963,59.86182193886287,71.08913426779758,-22.724125486099176,117.6392155082058,-84.32870939928732,0
India,65+,Homosexual,Non-Veteran,D,A,C,E,A,98.04012639344658,-39.8811222457122,-136.09105747724223,194.47181947467652,-7.179316058793253,72.51507809899971,0
Brazil,51-65,Other,Non-Veteran,C,D,D,E,E,32.395547574620196,-18.12917984305498,-126.54999557556476,16.67376293467921,-86.38997768819443,-64.31255739920428,1
US,18-25,Homosexual,No,D,C,D,A,B,-164.43325997195254,57.16071721045316,126.94489919733923,196.30740281666922,79.9926481929314,120.17033301853759,0
India,51-65,Homosexual,Non-Veteran,B,D,D,D,D,89.87982841244761,-51.134497985371716,-12.735587865506945,-47.70709644708323,4.423584281057997,117.57460478499908,1
India,18-25,Heterosexual,Veteran,A,E,C,E,D,8.490753557476726,41.12485205853666,189.46069643702475,10.120975321726089,-2.492121959582313,110.25195544327266,1
Germany,36-50,Homosexual,Veteran,D,A,E,D,E,6.483621152367195,-72.07111568936702,-89.84546126026511,0.7041998360445352,0.5068911349318661,-163.01678337015144,1
Germany,18-25,Heterosexual,Non-Veteran,E,D,B,D,A,-42.13249686650679,231.76339417171695,-32.35356853565943,160.8773975540358,-29.717388250053023,-196.26271319220828,0
China,65+,Heterosexual,Non-Veteran,A,B,E,C,A,-19.468831327231154,106.05631487962874,130.95733168584212,-49.88609156810604,-161.8212717072499,-84.54603024328328,1
India,18-25,Bisexual,Veteran,A,C,D,B,E,-105.965391852555,-20.123901297727816,-84.84412830345083,-87.3270332409321,116.94377003662477,-52.98888514524709,1
Germany,65+,Heterosexual,Veteran,E,E,B,B,A,-10.21488283695228,102.54113007484985,15.559767105300553,-206.8254082567061,97.82488192174365,-33.129057904088405,1
US,65+,Other,Veteran,E,B,D,B,D,26.568934779795388,222.31416620331385,-59.272949595580094,1.1876859836442952,198.58334833358103,267.3270722406506,0
Other,51-65,Bisexual,Non-Veteran,D,A,D,E,A,-15.416833888065328,-7.726837999679645,-205.55726314730452,100.34376275127543,-44.09482767621113,16.926738301618002,0
China,51-65,Homosexual,No,E,D,A,A,E,-136.77495344882834,-73.73925324221419,26.232553902811723,30.60890217398791,-107.67722067967833,-128.7337686128249,1
Mexico,65+,Bisexual,Non-Veteran,B,C,C,C,E,-19.544324111811147,-122.80441532271458,-107.35390827863465,9.017836465955446,-7.29536262385647,-105.80643377071422,1
India,51-65,Heterosexual,Yes,B,E,A,B,A,35.78539313056737,-145.92414610401272,19.84239315365011,-191.85712629217045,-22.167924719144494,-1.2530597993025123,1
India,65+,Other,Veteran,B,C,E,A,B,23.159496113848938,-72.1546787239186,78.79264080006342,11.822708339575803,-28.13750435074654,-135.94277352851952,0
US,26-35,Bisexual,Yes,D,A,B,A,E,45.28617309075947,93.58846907577225,63.173111854091566,-79.42309647670996,24.436458223800958,-130.9058224794676,1
Brazil,65+,Bisexual,Yes,D,B,A,E,C,-138.33027380973672,66.18602722785518,94.10409683278314,59.73460657428156,-166.25211261056594,59.66910755521007,0
UK,51-65,Homosexual,Veteran,E,A,E,B,C,-63.21968898300231,32.058940109090784,-56.40349059090411,-38.91116107666281,25.712293115837443,32.77969731936843,1
China,36-50,Bisexual,Yes,A,A,D,E,E,-45.092720014843685,-145.07963478561342,239.26061152865637,-57.159491860109334,-56.60820255682978,18.736586703129372,1
China,65+,Other,Non-Veteran,E,D,E,A,C,-90.87030154871776,-167.61580376257095,52.33248951591688,113.64294917173015,-44.864236771657716,-152.1594230157477,1
China,18-25,Other,No,C,C,A,B,E,132.2449334656385,43.97682173056493,-71.32028145598449,118.69382524362075,-12.039330652660055,45.5578647129127,1
China,26-35,Other,Veteran,A,E,D,C,D,76.67630221714077,-9.259651191531216,-224.12446164235234,371.16430736721367,-56.06809928671448,-38.35192680946276,1
Other,18-25,Heterosexual,Non-Veteran,A,C,E,E,D,47.233268736201154,-55.13920826579681,89.22797257506653,130.63307990066372,-69.7606643062361,30.71919370038372,1
China,18-25,Homosexual,Yes,E,B,A,A,B,14.170513937636493,37.2709277311746,-26.85817567529898,-3.9515904304420544,92.7274648642742,-11.022236658129152,0
India,26-35,Heterosexual,Yes,A,D,C,D,D,-59.805606010393575,73.56775853864059,26.27381003596646,120.29261354678853,74.48131019346317,-37.03502058137838,0
Germany,65+,Bisexual,No,E,E,E,B,A,10.152019560365247,-155.18566561463612,-197.8161545646131,91.13598931150983,-50.58028272968175,-122.86070970794827,0
Mexico,36-50,Bisexual,Veteran,C,A,A,B,C,51.648953462678335,-124.15337774891199,111.08738507628404,126.40488714554485,34.859439412341125,21.880247196528877,0
US,65+,Heterosexual,Yes,B,D,D,B,B,-26.36495656544871,11.982424618513438,125.5676912159006,-196.22433374781042,110.26973324015505,182.98695720135484,1
India,65+,Homosexual,Non-Veteran,D,A,B,D,B,-84.65785048373772,-33.349636860514195,-8.34326307060646,-27.98848691370366,97.93422634557348,119.49466102491786,0
UK,65+,Bisexual,Non-Veteran,E,E,E,A,C,213.50102721859648,-5.661137031672032,-7.143522114994935,116.13571121858055,-30.0906996100763,36.60127322709672,1
Other,51-65,Other,Yes,B,B,D,B,A,10.907261631505747,132.29575812395052,103.70890862449707,1.5238525729502663,-22.151443397213725,-81.13396490340013,1
China,51-65,Heterosexual,Veteran,C,D,D,B,E,-27.079110285445175,-196.88533816449393,-55.55566653322668,-18.801789164448692,-35.14738456030956,-165.1927897992341,1
Germany,26-35,Heterosexual,Veteran,C,A,A,E,B,41.29104953771421,178.39210051633685,95.04947928246446,56.02317554896001,142.84566033219204,94.98416016214125,1
US,65+,Other,No,B,D,B,E,C,91.30830756127281,-3.328091986782099,-24.424757690672063,159.84908080224852,19.60579124033525,119.98178355745365,0
