handicap,race,sexual_orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Mental,Black,Heterosexual,26-35,D,B,-22.785380812604647,E,-36.40253245111014,B,B,B,25.13301760471713,-38.38902195850007,-95.79961625350289,A,39.16472924797273,-78.64531180459025,71.86259804299603,7.188900602298695,5.561840364078071,178.0145323811224,0
Both,Other,Other,36-50,E,D,-174.0652333751421,A,-141.38454802918193,B,D,B,-98.06950787064396,38.53686016726655,-64.49131858482822,E,-68.90163236895455,-262.1631275468304,-95.90149105520923,-25.28970572971395,13.857779482506633,59.9009182280947,1
None,African American,Bisexual,26-35,E,A,-8.080600868852468,D,25.29282300633413,C,D,E,24.93065344728803,-22.77115598306107,42.43864341162365,C,77.78799509997211,67.42417722918425,178.1051650837043,37.38507364251188,-34.2558943844347,38.75704165339202,0
Both,Asian,Heterosexual,18-25,A,E,38.90039986712206,B,55.98824905930141,D,C,B,91.63289872399771,111.45736277521226,67.07831242016375,A,-111.77318428666972,116.37140595998862,-33.01642039471758,-35.02143145837338,175.51421260341638,80.5747675475997,0
Both,Asian,Bisexual,65+,C,C,-118.99960556744395,C,190.05871432799316,A,B,B,75.33092922873773,34.7744289066121,54.81279059807839,B,176.97021691663065,105.8564602191941,-32.48188135976343,-41.54544278183007,-77.24127135954544,-60.602143569853304,0
Yes,Other,Bisexual,36-50,A,B,-55.786149559822306,E,52.994327744151846,D,A,B,-25.361407839354328,74.52333653931294,-118.10102973379098,A,-117.32053891703518,136.77467757521094,213.2591121282947,-141.98081110040738,71.32857563556439,-105.17837560378356,0
None,Black,Homosexual,51-65,E,C,67.5830212169335,E,-127.31808302780206,D,D,C,-1.4861636015488888,-180.41326369605406,-138.95803043990034,E,-33.90048602822805,18.73921536527858,-44.50182923521494,-52.657016254476275,-84.46594478670836,-86.81323491613475,0
Mental,Other,Homosexual,26-35,E,C,-11.9799546773452,E,-56.955683773401475,D,D,A,0.9366700060945395,161.7366964047033,-131.73595536760024,C,-1.0314093460964264,57.75469810729735,-183.87594563238056,102.81208624840967,190.61168680045546,168.36159954367085,0
Mental,White,Other,65+,D,E,148.733214815174,A,-31.721217811638436,C,A,C,6.178090423053075,-32.62575337737045,72.50247568949213,A,-67.33507801360629,32.69506183961925,-2.7406180996359484,-234.71022386570363,-35.923530499030235,36.22088261471947,1
Mental,African American,Heterosexual,51-65,E,E,44.3187387105734,B,124.00298362473801,D,E,C,124.41957813680304,101.40640025567397,71.95439753103314,B,132.3820823744429,29.394680534245555,74.25676476545729,-81.28480369046406,-134.79031826555868,-142.47851414795352,0
Physical,Asian,Heterosexual,51-65,A,C,-48.16137765456719,C,-94.50473497914182,D,B,C,-0.017941619664858532,141.31823266096777,-12.462823631350334,D,36.95552475517438,10.982828902046776,-11.081500723671542,0.788128977817665,42.52055631664688,94.51591640914397,0
No,African American,Bisexual,65+,C,A,-77.50872115137207,D,140.86463477394094,C,A,E,-110.41577498534974,61.14980586896095,-63.20369904829383,E,45.4448614294897,7.97678273480531,-98.05940376144788,-57.28603477615734,-45.50831817542939,207.45149666224924,0
Yes,Asian,Heterosexual,51-65,E,B,-138.53380820517845,A,37.42775780575104,A,C,B,57.49780249817622,-61.44002504610684,-258.88853099009935,E,31.037392408831604,-34.75545168384392,-25.163724499390515,66.56841494041963,16.961883882793927,6.477610759062305,1
None,African American,Bisexual,65+,B,B,-75.80765223498419,C,-66.54811715760214,D,A,D,-9.234374602212952,-160.4954250227295,4.29803999759724,D,76.9076088078578,-107.30236350664903,95.82677304863068,22.916366394621612,14.679797628185076,60.92731598436014,1
Both,Asian,Homosexual,65+,A,E,4.534474356929319,A,-46.561406460266156,B,A,C,-31.50566965904744,3.2851098008174526,21.547104246398828,B,-96.4988710654764,54.342490058691126,94.26271048627642,-21.254341466722394,-22.857917071683218,7.478622190739843,0
None,African American,Other,26-35,E,B,47.27887689692667,C,45.39597993904201,D,D,A,-69.66064364863122,-62.10679411525004,-84.3352516940706,D,33.074194951933755,169.97265696840097,107.46150869090765,110.24801816108243,19.39393723794314,115.8481139108064,0
No,Asian,Other,18-25,C,B,35.0118042615257,B,102.05842033317157,E,D,E,128.71992648980458,140.80895922009742,115.86621018867326,A,64.61824025419142,-149.66652870615295,-128.15897786230474,-70.91523315377344,313.3803860774254,-36.509915110501446,0
Both,Asian,Other,36-50,E,B,-219.94112056505946,C,-41.508848960080954,C,A,D,-61.58835178544733,154.59526839657505,100.27613118335748,C,-89.36945429438717,80.02779636258953,25.323534897465937,-128.73624476188272,-29.532572188838724,70.10564513023758,0
No,African American,Heterosexual,65+,C,E,-174.11720330673418,E,12.123037233762105,B,E,C,-23.94245650182031,-61.092137627405286,-132.70071590338566,D,-115.83135142750474,87.50372287354881,-117.10679067581329,54.45725367212505,36.24642289587624,33.318422789982066,0
Physical,African American,Heterosexual,51-65,A,D,46.60481067628407,A,6.032842926609392,B,B,D,-92.8676366665177,-57.75111861835745,33.30031067282181,D,232.8399000626229,-66.25622293326677,7.821293545811117,-22.267626774838718,101.11733402384175,58.037887694995426,0
Yes,Hispanic,Homosexual,18-25,B,D,-65.88141446493033,C,-72.76930769687621,B,B,C,194.99668162203082,-117.59091066727925,57.05309097692671,C,-73.59375371489413,58.11316214137751,217.50580325207315,57.44988587155356,30.103884145423216,74.29432036597757,1
Yes,Hispanic,Heterosexual,51-65,C,E,59.787518989639,B,221.58200906295497,D,E,C,-47.142170308383044,-185.81498826427463,-68.8547122093343,D,-29.679070920649547,114.28544715642153,24.560595036123832,-176.27298429262834,50.382082549336516,78.58484934415117,0
No,Asian,Heterosexual,18-25,B,B,47.808101131393265,D,66.23145587905346,D,E,C,179.23625882104767,108.83945662210633,-99.19799228375179,D,64.32761127134226,212.27015275201273,111.71311290808121,-104.0048907762849,160.12759478619876,38.22398607720085,1
None,Other,Other,36-50,C,B,-65.50302909554043,B,-101.57422394114641,B,E,A,147.40057773066872,73.36289969374484,136.12882458777443,B,-118.4827058784919,-4.895492312418562,-65.0935665655974,25.802841531469333,-17.12503331817888,6.79916525017592,1
Mental,White,Homosexual,51-65,B,D,91.11991088693063,A,56.16673701434425,E,D,C,30.670508216162922,6.701512608938653,-13.24731100208211,D,69.32446083887724,41.70492842767862,46.586503124893305,-51.53397761630683,-187.08161623079047,117.36956344832127,0
No,White,Other,26-35,C,A,-87.05813310408355,C,98.71968824715745,A,B,B,-17.178556893214303,92.18009892448515,146.13332405008885,A,116.28360742400798,125.26666906001608,-18.458852600481553,152.37554163960277,7.482292008716823,-144.01310470827923,0
Mental,African American,Homosexual,18-25,C,E,-75.5245353326256,C,-96.08473968186613,A,B,C,6.274058075673474,-182.67346710528432,72.62536516629295,A,100.42638380886437,47.55356568054215,-84.69313837703604,118.18885555153513,-48.790466253255495,-16.735896119853216,1
Mental,Asian,Heterosexual,18-25,E,A,23.676007233568,C,78.84258094557342,C,B,B,-73.51769294139073,157.82266606261948,-88.82839077114792,A,145.62885583721362,-76.29603358576898,-30.72797654144753,138.26460316532595,22.468179844675223,28.122003836786195,0
Yes,Other,Homosexual,51-65,A,C,30.21503101401773,E,186.27700891601523,D,D,D,-121.72231060647928,42.331231527885436,44.685774577596824,B,-39.77330450392592,113.47928354856309,-13.377680896368622,39.741265733242095,82.90576561813998,-74.29524478586251,1
Mental,Black,Homosexual,65+,D,D,48.078418324202424,C,-97.92246447832468,A,D,C,48.10745151861654,-53.78498322902037,32.46761269281367,B,-32.06509983353546,15.736065651057737,-16.745358305663164,79.73245657261143,4.615387253712325,49.4031074689951,1
Both,White,Bisexual,36-50,A,A,30.51559993834767,A,-148.91219158562023,B,D,B,-96.23702722789534,-114.97474851305032,31.254551174712315,A,19.444800081968662,132.20430710712543,109.38365649617057,54.475382114446845,218.6482405851149,176.98722130265242,1
Physical,Other,Bisexual,65+,D,B,-109.47499776438094,B,149.44799057832253,A,C,E,-93.39484603220652,133.26237516241503,29.424013498338446,D,179.53568141019042,23.16322276932092,55.79106683106831,-115.6039374274114,113.15330111663455,-62.59229746547723,0
Mental,Other,Bisexual,26-35,C,A,63.37765116499894,D,4.160837562608421,C,A,C,-66.45479894270845,123.49636061760067,-43.14658052698816,A,8.817225166153133,23.34027238667879,-59.75896101558955,-212.72430489218323,-181.00823868935584,-97.25566084030235,0
Yes,Other,Other,65+,C,C,21.578931918333115,C,60.060685632274925,E,B,E,-63.59709280224073,-121.78954448715618,42.0142489429696,A,-101.06370620316538,-62.3575445574834,-27.511584954101277,333.0126256750535,186.45830874958313,-49.60826595117968,1
Yes,Hispanic,Homosexual,65+,C,B,-189.46051778763234,B,67.27977786252572,C,A,A,106.41910178434837,-147.77809752406998,-193.98635435260908,C,31.616641813959777,-257.9987465077286,11.38077528603975,36.20345965822743,11.450222228732404,-47.98878387646074,1
Both,African American,Heterosexual,65+,B,A,-21.36210249956042,B,-157.73029513911627,B,C,C,-128.81627176375966,-13.540526569705897,167.15042349558502,B,20.410548836337806,-74.24983339578574,-43.30358773520109,-130.11346210185698,33.528000735373844,102.76147023897049,0
Both,Black,Other,51-65,E,B,-0.7952991814826273,E,72.2627616316478,B,B,D,96.87083181401019,140.13556612319042,129.3700079179034,D,-180.97796019549045,-19.01702207305805,-19.878833211158092,-238.2147249181174,-2.728678854578325,-63.769089038943825,1
None,African American,Bisexual,18-25,E,A,183.23548362590628,C,2.5054473102626664,B,C,B,-16.7451016567801,-120.53129094271704,-79.83971583746393,D,44.787507431589646,7.766804532559932,41.840314417723555,42.48140183229499,-71.79628022778142,-75.99876906381262,1
Both,Hispanic,Bisexual,26-35,E,B,200.51194194234486,A,120.67793164543306,C,C,A,-13.754891516512647,138.42853183808094,-9.17103263816768,A,66.79785051145114,-9.105658076828224,49.30970236199729,25.741229883513917,-248.96118954497842,39.32879300470293,0
Yes,Other,Homosexual,36-50,D,C,59.23476837896799,B,53.30759908874657,B,E,E,-20.628976447144204,-216.43999329278873,42.867463547604565,D,119.95031780412084,58.03091372056637,53.31317629495209,-16.439382639730113,147.87188603156463,27.339736901782796,1
Physical,African American,Heterosexual,65+,D,C,-146.98969423886345,A,15.28601101258944,E,B,A,-64.14621495956371,89.1692782378496,139.98428219107413,E,-180.73411764815216,6.083026932961521,15.721515089827994,107.65191468158119,-14.11679391246104,33.568102565989456,1
Physical,Asian,Heterosexual,65+,E,E,-246.12118649925097,C,-183.11044993294564,D,C,B,39.645969024343046,17.53561005793591,70.63447224371548,E,-85.51312518501317,-102.85595108184135,-132.03071768264357,-110.90301081625536,-29.076735115588807,11.966072325625586,1
Both,White,Bisexual,51-65,C,E,108.84776705160837,B,190.44026721491923,A,C,D,-80.36542259331569,154.38311542421502,-2.746162466322917,C,-217.35395741248382,-171.6276617457067,65.94076263246139,-31.572839830824268,17.017197612680203,26.209323995887,0
Both,Asian,Homosexual,65+,D,D,-152.5326380286554,E,-90.03855132110588,A,D,A,173.405688680095,-13.487960883165655,85.3922880741751,A,5.354119789293845,8.051673666125433,15.741281798292478,91.64876267052193,103.44019907841286,27.89164366781815,1
Mental,Other,Heterosexual,18-25,C,B,-9.847152275296855,B,209.85811141319286,D,B,E,184.4408478359701,-32.71399665793353,-43.10206579900588,D,24.21625856688165,14.349754309392074,-31.280037542686085,-16.679466772804496,-20.337960053331187,-176.94819738889643,0
Physical,Hispanic,Other,26-35,E,C,29.477974318062333,E,-139.17113973689538,E,D,A,-90.45790547210139,24.957389715070725,48.979519148628405,E,220.08886219529313,67.08733805368414,-43.79191999965899,139.79284146351893,45.61678109270024,71.84374332423667,1
Mental,Hispanic,Bisexual,65+,A,B,-53.31570083332715,B,-32.02362527460178,A,A,C,123.48618313120213,39.71151976022199,-52.79312882109788,B,170.76959095141459,-65.65334262039548,-56.81057216171715,95.20966391391698,164.09755224062695,35.0244779787637,1
Mental,Hispanic,Other,36-50,A,D,-118.41199791446506,C,111.850647048155,E,B,E,-61.212007582282,-31.002106807000864,-46.942115384574706,E,228.14897806142787,-73.10157642743604,47.830711422863104,-42.18995414109997,264.20965516590064,1.970791381041314,1
Both,Other,Bisexual,18-25,B,D,128.42683866893282,D,107.05653140585257,D,A,C,6.764796631255408,51.17828015201602,-96.12106684993289,A,107.22479594777677,7.212267335439614,129.26444086869154,6.953162892499319,24.610063618415882,204.34645858459297,1
Both,Black,Homosexual,18-25,A,A,187.54187993636788,A,-126.01758177381103,C,D,B,60.72928552994472,79.28301349036451,-101.80281303591588,D,3.214252617940743,93.92177403303825,158.93338278203737,32.5510220965365,105.71329058443727,53.22881362710338,0
No,African American,Heterosexual,51-65,C,B,-143.79058253832497,D,98.04383354028461,A,D,B,-187.54094888678043,99.72312411018935,-22.676183528064122,A,-213.05732605383514,-31.391032078311483,-28.440218889195567,38.76159832083583,-50.78033986241197,-25.873384292475894,0
Yes,African American,Homosexual,65+,C,D,44.44765406583512,E,-33.06718753057144,C,D,E,5.031087567154886,-8.960300995714942,-201.50247572202343,E,-39.72328496867492,56.77888921519166,36.54818257909924,-27.531487312053404,105.361217797616,163.59434946034256,1
None,Black,Homosexual,36-50,B,C,-197.8128178272675,B,-59.952255270863006,D,E,E,-17.555962404194243,63.83475077410932,50.365993588114456,D,51.679652501080284,-75.77837052217076,49.51715933930904,41.27799843624726,-56.27051800923355,-343.5512860219786,0
Both,Hispanic,Homosexual,18-25,D,B,99.05670473360296,A,23.511383636573385,C,E,B,-9.619808263040287,-5.2914153281172664,-63.54051699553857,C,123.59862411293501,42.814005800175195,-151.29803533308043,10.816153472689301,-28.694654533835568,-113.75348238504918,1
Physical,Other,Heterosexual,26-35,C,A,-105.3294026915933,A,-217.14920892344676,D,A,C,-93.34667455541444,96.7820621539238,16.026798024471585,E,68.60756231981617,27.752347881891964,-146.92861805497742,-129.08489409882657,131.828332730867,-6.663980411053521,0
Mental,Hispanic,Other,26-35,C,C,-110.36003496901048,D,-47.36364497402859,E,C,B,66.1873705713839,3.2312789129206596,10.846214513981755,D,106.19737969371346,45.661444221026905,-42.26619946422795,-180.29073122386737,122.70315057550117,-114.37133134657198,1
Both,Asian,Homosexual,26-35,B,A,-62.24459774286779,C,-37.436464738139286,E,C,D,-57.168473480211944,-44.15004155563158,-55.8355805640112,C,15.985039916087128,-188.6350396439013,-223.24528542241794,-109.63253886190066,60.08386264558695,184.88528959724704,0
Both,Hispanic,Other,51-65,A,A,16.036923956879342,A,2.010795281629768,C,A,A,241.58369485276458,139.98423325677368,-66.56787812409604,E,133.45416798833497,39.7863783727636,36.70221047977891,8.554436459371733,-13.703520718811163,105.10950104324077,0
None,Hispanic,Heterosexual,36-50,D,A,-55.00508932365844,E,-9.918406178842009,D,C,A,194.48365102803433,-121.73308297297231,-105.95467475649531,E,-130.20667849086982,26.08716347161492,-32.096695077530654,-88.11819124146099,97.72319659714047,-69.58367891033681,0
Physical,White,Homosexual,51-65,E,D,-171.3521040774075,E,-66.32805892336393,A,A,D,-39.98063619116435,-102.34504369400128,-68.54985147671809,A,-18.450646921694215,78.31685725393737,-178.92519647160233,72.09406298489847,-4.639734862208932,-95.43896397128458,0
Yes,White,Heterosexual,26-35,A,A,-34.06500645987781,D,128.1481311165551,D,A,A,-59.66889919720737,-65.75151044113282,137.00073637114767,E,-107.83197083595056,-78.53539667681746,-56.62923587220511,-31.35245269606685,-83.80901064298556,7.364901127338556,0
No,Asian,Bisexual,26-35,C,B,-5.425213073043735,B,82.06241797571082,D,D,E,-16.338084000013588,-12.552110709966838,-107.8363181714129,C,-120.86429687202116,-31.235808797324204,-47.69132501239754,-311.18864557953503,181.49087502399016,93.58933190912808,1
No,African American,Bisexual,65+,D,A,59.172773330737215,B,14.194097211657574,C,B,C,-217.0204664837798,-47.903980338003805,0.5128002296074704,A,162.81347716882814,-50.02266757375524,132.8368357373175,61.37464857902009,139.01886693565925,-15.646161834324761,0
Both,Asian,Other,18-25,B,A,-52.32448727261427,D,24.77269011006135,C,B,D,-110.07015461255867,-111.52175860520266,38.065506433038735,B,-3.189703365239857,134.6457274172388,17.650477201810595,-33.53123665164623,220.187802526923,80.00054422765352,0
Physical,Asian,Heterosexual,26-35,E,D,113.18486640522099,B,89.63650244622995,C,E,A,75.56926582132851,3.4076490308922036,-49.013987018680886,B,128.64113219493848,-9.943521729907296,-82.80307870096011,-49.98533272557485,-42.169106943102555,44.74223235565836,0
Physical,Black,Homosexual,36-50,B,E,-23.050010855894236,B,-66.23381609693976,E,B,D,-123.38904462937911,-174.0936579058714,-19.28834814433304,A,5.984055490324229,-9.06549101484582,31.075772590692168,-3.517164789643179,-91.3213973349742,145.44054134067815,1
Mental,White,Homosexual,51-65,C,E,163.75485678892824,E,-12.402379407439877,C,A,E,-53.050353105626236,122.07577647416134,-195.1745152148449,E,101.18052158785642,69.84129645341743,-148.77015871544518,-106.86554522312481,-13.83755449409541,81.44426326379006,1
No,Black,Bisexual,65+,A,C,12.264124160143318,D,21.652252606025314,B,E,C,115.51024898732302,-34.49648444711714,-13.480304392754924,A,-127.73680519632168,28.61754340715521,186.1704741067481,-6.962268147131207,-38.43238288107595,114.51716125648007,0
