disability,feature_0,feature_1,feature_2,feature_3,feature_4,target
No,59.72848406135064,152.05449662313575,187.42158982234432,-33.28290409559752,C,1
Yes,-74.50108950353331,39.76724626880036,12.717254001211614,-58.17075093618156,A,1
Mental,186.82270444811212,-185.01452992417907,95.7651078897453,12.70801488069828,B,0
Yes,-4.846059526026562,-13.147110901499403,-26.87736201435601,-94.00985192466928,E,0
Mental,-53.37255390099336,150.66013066887638,-146.62607123670975,32.489901710885064,B,1
No,32.79022558086815,77.4711800454319,-33.31226213621751,152.36683263713843,D,0
None,-111.98863928158183,11.286375635697484,-69.43490565223466,26.938491830382294,A,1
Physical,78.28265443507908,-76.92550462968775,-71.80742420469393,23.29554351249331,D,0
Physical,130.135058510884,44.25306699765885,-40.902882771519664,-38.80914287326077,C,1
None,-96.35040877918047,254.93194957344357,-23.940915237123907,102.8428732352202,B,1
Both,-152.11938685117696,23.935580939682318,217.52436835465926,161.87237561701693,D,0
None,-35.39097015639107,-14.787859247421625,-28.09378579259097,149.83199228551698,C,0
Mental,-100.97673722274129,-60.939382647497276,-2.7112048054459454,275.04462303371383,B,1
Physical,-113.45843052055584,49.23275256338086,42.04778377313892,-111.97932927558702,A,1
No,22.483324591198983,6.792798750675217,-117.70376235925508,-101.51930897633225,E,1
Physical,54.62087315594331,253.3731385657743,2.913167528364501,-142.84554313173473,D,0
Both,43.77351434980598,-0.45083503487555454,28.34497312138678,-5.955875814582346,A,1
Physical,-76.5945708353538,14.449078694758008,-89.20408358438918,24.104609672981862,C,1
None,-54.11289964708883,1.9094584437820967,24.11407232717857,25.035105025596614,D,0
Mental,42.55937889334183,-218.58879104778356,-122.06123401646538,47.90107570523212,A,0
Mental,42.707828444633314,123.23498785575534,75.7856789889237,-22.34665820808499,D,1
No,43.517292819706825,-22.06761758323676,12.844140817168684,57.499461461941536,C,1
No,-69.19621381405511,-15.366449936528959,38.75501011404308,148.35337847412177,C,1
Yes,-108.75670295651535,-168.92672170456288,91.74675702509721,-19.506103209784303,A,1
Mental,-226.32656020837572,41.780905467039005,47.972109387639016,-79.46598712083778,D,1
No,269.88848542860245,-41.196837304664285,201.55371240884975,-40.160701681403395,C,0
Yes,84.2448806785907,-181.97184401813865,-79.23374709102337,-10.52335657828925,B,0
None,-176.3973044046111,-56.01944424933575,-88.57226845512919,-99.85427664973363,B,0
Yes,83.95012387230388,72.96482253660564,-76.0836690703411,-330.72954493791394,B,1
Mental,-39.63778224830008,-14.585993581307852,107.27369051258633,-194.82992833662954,E,1
Both,7.540034844910994,15.431225206005555,-125.51704926980183,0.6830403675436773,A,0
None,-151.7290559640724,82.92510919706231,-58.70527193505919,71.23513667236251,C,1
None,135.19128281154036,84.49749903932909,-58.41572810150127,-139.8573995113147,A,1
None,81.36746428374556,-321.60861288682156,5.658037455558437,-78.65831925167245,B,0
Both,-111.06866342103707,-82.1420751603917,-19.410737533216786,143.18136086896766,A,0
No,42.9826757739786,-150.28539910927122,-101.4318293029214,35.50516143985891,B,1
No,-56.916905966241494,-19.997958092761543,196.1578496221863,-125.35332728853564,E,1
Yes,-89.83636301619303,-102.7214168318062,48.806759929072506,211.22436000331564,B,0
No,-206.99168183823576,7.869472622065418,-118.66698085023909,63.489711703151286,D,1
Yes,19.329796701233374,-111.09202218226864,214.47350993116544,-86.70873494008855,E,0
No,-24.27219653149232,-83.40386782528546,37.10931924694837,157.06190884988453,B,1
Both,-93.71681281812762,-98.79734023965545,70.40425339584881,147.41965624558262,D,0
Both,-28.62888037187276,13.838956783492412,25.891406311943,143.64292224706253,D,1
Mental,-6.632390916735753,-9.545327960754344,-18.456120390685108,50.20079971058157,C,0
Physical,-137.92267297806478,124.84007597151525,56.81734098284106,-114.62529368849141,B,1
No,23.578250699237948,210.8584855016653,6.3846381129715395,41.845165186240614,D,0
Yes,163.2692290456201,74.22124782592802,52.629920054086256,-40.830114707879794,D,1
Mental,53.48262507032771,-4.603219001983857,-46.7111668487943,-120.93400730795314,C,0
Mental,52.550133615241194,41.04904816120133,4.547212942529655,-42.744565795555204,A,1
Yes,192.7179093055249,-63.68384797423972,-49.591048220495374,-108.99414903144908,A,1
None,-24.26508727252689,26.31956851727194,-57.108229117916544,-99.62615956351875,D,1
Physical,96.78074080728858,114.20527062404877,65.10321736765114,23.736660498446575,E,0
Yes,156.91781973022046,14.703809509769291,173.63168484731904,192.49767326566277,C,1
Yes,42.38894017291734,165.08893084160727,-49.883996367989354,8.130826656369736,B,0
Physical,23.961539938250993,103.45515327759706,61.84233633023977,-1.108838406560121,C,0
No,37.877303276137575,8.621605914983988,-87.97892230790234,11.359199518813986,A,0
No,73.32985717396579,-131.65430295137034,-64.29458114947315,-68.16947211295017,C,0
None,-76.95494860683634,45.9768746584307,75.16678970774613,95.08195801521092,C,0
Mental,165.7493397443554,-1.5552253116299282,82.51462920402277,41.26488085819488,D,0
Mental,267.2033710348187,-42.57101627248604,-70.0005076370971,-39.87037615943045,D,0
No,13.837222133661223,-40.37486098906189,118.42356723241328,-53.680373361944845,B,0
No,-88.99238927817046,222.6638769135622,79.22574907588185,-109.19971130123167,A,1
Physical,35.99765407539468,-64.53881511335851,159.81737858416562,66.03785158124052,C,1
Physical,136.84611508336536,37.22512700858536,-68.05014721602444,22.46118933037109,C,1
Physical,55.63028838111988,19.878228651261033,-44.94551449139072,97.24655170755672,E,1
Physical,-49.041769705807575,-63.44385376041528,-41.829605910424625,170.62484270803887,A,0
None,-66.94789444515877,76.20427585507338,-160.26166290086442,-59.48419677489222,A,0
Both,24.701853842434453,115.42205414821798,72.1371324067247,-51.9952524807346,B,0
No,250.70392824792555,114.19213855248391,129.55784483813812,-2.0003172169216628,C,1
Yes,-18.54130701660867,24.515129243916647,222.7072465171169,-125.31761719130938,C,1
Physical,-40.98118176162339,-117.73888767806599,-219.7101535120073,-71.21107680195178,A,1
No,45.16478056610055,50.97019255845421,236.56612627136764,-17.26972563909299,A,1
Physical,49.64429593592341,118.8693337577266,78.70513390456117,94.48834849671805,A,0
Physical,95.16344020344208,28.57030069471511,62.52890981630013,10.481205624273416,A,1
Yes,-21.18218929694772,3.9529004803613663,34.45264578410084,-64.43881719727715,A,1
None,76.69635350517379,-8.286526155806396,1.5947559493393535,-30.63546349260217,B,1
None,-104.50817424075458,-237.75176488386757,175.32947446426735,146.44819926393743,A,0
Mental,0.6164978419897028,-73.92612762279315,-48.79982405793491,-41.76052753286263,B,0
Physical,-20.5454012184859,-1.2048193847362243,-49.928000587768004,-41.220422668767945,A,0
No,66.66513174574892,61.85622835128353,-196.12309923854534,-198.35655288534616,B,1
Mental,-101.8870355314339,151.93020399725938,87.56512135864017,-137.7592575390241,D,0
Mental,52.10606768634555,36.88618606860113,22.711605002441868,-41.46333140619256,D,1
Both,-90.38194877049311,229.35401426037268,-174.80080698151136,-153.336889479399,C,0
None,-17.54751094991902,60.38652906080384,-36.13736061190597,-42.82323622942308,A,1
Both,-119.56964488359007,-68.64461709504472,-16.59209216909102,-134.2426988867768,D,1
Physical,178.5445030445936,-86.15030842049102,176.97481703964655,176.5405840233451,A,1
Both,-41.75698208365436,-1.7095916150247576,49.627377950447645,138.12162141372875,B,0
None,-22.70519448335749,-166.51128481411445,80.13481065248078,-59.988289743029895,D,1
Both,-74.58944257408102,109.33498476033606,-147.222943555857,5.923820317658541,C,1
None,52.664621623700384,-142.3906456113773,-20.185722666166615,-173.71017877042573,A,1
Mental,179.05462072749455,-40.40578093675389,53.82601736675965,11.44633044101059,C,1
None,99.79101614046014,69.1683475960787,26.764276910720298,136.33294838249083,A,0
None,-11.968527513094141,-28.820781469180556,-59.423717916510945,-77.97407666253801,B,1
No,-154.8420869022204,-107.95206881032794,-35.06613417348888,23.139930846887076,C,0
None,235.728710654474,128.13506856272662,133.50582796121952,-1.6594186587432387,C,0
Both,-181.6886058863701,-73.14783552198786,-55.316578854807574,68.03778526872249,D,1
Physical,-96.12886706640664,144.45147398557856,90.68715890255568,-97.32920714614173,E,0
Yes,-110.52738192463426,-160.60022336331423,273.2207259766939,15.097335904012057,C,0
Physical,-107.56830302462261,-28.36577075611843,-12.537727772945367,-12.612961800501502,E,0
None,83.62015267063613,-132.41099644888024,-23.01841481051497,90.58557857539151,C,0
Mental,-179.60228979440234,30.58429871999813,-84.89059005882002,-5.523349661303573,E,0
No,111.71219340449635,-27.79701428462349,25.58135432935758,1.8303873566770126,B,0
Both,-85.34781313740572,202.22746232596148,95.11955664894906,304.1214413002433,B,1
Physical,50.983289595471646,-34.70555524589001,-87.96436879577395,211.47761781307955,B,1
None,116.8924966514506,45.399920513928684,54.595647893182964,-60.4005351538476,E,1
Physical,-23.521979542386585,-23.77497465798156,-80.26536682354968,-109.05951559657052,E,1
Mental,112.62003959271114,-60.84864945382405,77.95052981437993,36.766506336426026,C,0
Yes,-2.0456275965992994,160.78780017153125,77.32386355100674,223.2379203045129,E,0
No,40.40432467429455,63.23821654004762,36.264954853384786,-157.004275830021,A,1
Physical,-63.53874077497892,-161.45217647531624,67.686841175278,32.88287497339674,C,1
None,-112.62476120288554,121.5424447786321,-321.5987614747307,74.36026347938636,A,1
Both,86.64883051811584,-86.51345238379857,141.837438098774,-34.921416407222495,A,0
Physical,-187.79511250506218,-98.46814874059446,2.7532373800206242,230.72492743700332,B,0
Physical,115.59113108978889,-21.491662692249296,-17.64415140383105,74.9340223538438,B,1
None,6.428142635844934,231.67706708951812,-20.324171785943296,-66.8174960255043,C,1
No,87.00297673470722,40.26151495841634,14.427530342263614,-61.88518250689859,D,1
Mental,-129.55627042128398,162.380472518613,43.16493613496316,-78.68829578247995,C,0
Physical,-6.101718774390398,-169.22930892378062,61.438792043671874,50.99492173385006,A,0
No,-33.23457331930694,-103.89403785614266,74.73714989809017,2.1660199623674528,E,0
Both,-52.07348895812933,-86.50116323001917,35.43958505858066,30.24256268821662,E,1
Yes,-35.266995651587116,-11.539932846346241,129.00024272990808,133.18918946327076,D,1
None,154.55282271286072,80.33028137374541,-77.53023737390549,156.0322625512453,E,0
None,-66.5201273586375,106.8982643051851,-105.85589932309054,52.4851311628769,B,0
Both,100.9285914640384,-106.50116537099224,-176.88945252817953,158.05748786948314,C,1
Physical,-127.50355672718354,-37.26413989493093,98.54649625423988,72.06351092124362,E,1
No,-102.87062294702535,-29.78385415834201,-10.734234684133385,161.94941089434835,C,1
Physical,131.52932484096848,1.8164268695704755,33.59068255207775,123.07609985212744,A,1
Mental,185.4869143600479,-22.662735417133174,-117.04029945420089,-32.63933181177832,A,1
Mental,151.6807118155861,-25.325748190187657,-90.02318672675577,131.14005979217302,B,1
No,-80.86537808419332,-110.96916254360396,-53.03111960251671,-40.83080085584372,E,1
Mental,-51.48364180970505,-25.019350047795925,-134.4762276970289,23.434821642983948,D,1
No,-139.1339250633012,-95.32206267857623,-101.28770818952324,51.70211352490275,C,1
No,-13.035708519990802,-3.477158657579456,-99.77212069561318,141.24622149919384,B,1
Yes,5.621418577940974,-107.01856458582333,35.8382137353103,39.08247543405396,B,0
None,-155.9048384247117,-51.40709378943767,-89.74234547079217,-130.77799253350216,B,1
Mental,32.26263527276023,14.942079722161727,128.96372403872144,-93.55083160126625,E,0
None,-31.054418661433925,108.97004993349628,-137.62175228843745,77.05992702974386,D,1
No,-2.752470044210684,141.52841551778977,71.36048354536058,49.79254996868043,B,1
Both,-26.40455667439942,99.40024103544201,-103.75246471824624,11.970064482841227,B,1
None,55.04159295257642,-71.66929643511956,-1.7511246672091418,15.450798058493351,C,1
Yes,164.87555061153728,21.655419853117696,135.1311716496855,-146.6502287631589,B,1
Mental,12.291294966498405,113.45281545406148,-195.49165644075424,-11.666870210329668,C,0
No,85.4370832406096,150.21104194403813,113.24884247855071,43.625777615998864,A,0
No,-69.50494037707091,-58.10012279257436,-12.163256368049193,3.1876100859174223,B,0
Both,138.8428027976165,64.26119260744028,-14.233507919379432,-48.5452087504602,D,1
No,-166.18844498259386,-47.79340149222255,-83.57882249869971,115.28513298721626,A,1
Yes,105.39444706738902,3.5633776885754074,10.976026255534267,70.82701189163801,E,1
Physical,98.53607197160244,173.32207168991823,-14.89675891383693,3.176643968235461,C,1
None,23.581253909553716,185.19535730385525,-155.7037166635324,-121.79862750275565,E,0
Yes,-42.943519463836154,-132.32883719579084,-195.67603806914943,88.03863262879439,C,1
Mental,-48.82950459879139,-156.89386026355672,11.417691022751047,-121.30917919410406,B,0
Both,-136.95955899864862,28.508125940317257,109.81024165111076,194.16104313233888,C,1
None,81.72672265585675,70.59601871318182,213.2331619897935,94.81981104686577,D,1
Physical,101.6030565385132,100.44513039574096,-78.0437221153212,-89.2470819320032,C,1
Mental,58.207083389549105,17.22628547748159,59.91326127300216,-116.0189808689425,D,1
None,-4.183638712437002,18.798448888660904,113.58656747955756,195.96713801610875,B,0
Physical,15.028032279334006,94.30842267217128,14.538104250160016,49.456136945302354,A,0
None,73.16509327672246,-29.97509279465657,-48.25737401958807,-16.956808831097216,C,0
No,-224.21876560202253,173.62672671489705,-75.78553020738497,92.59018924307784,E,0
No,-141.10910186714665,-61.93584324634317,-169.43563959434272,5.885971880164497,D,1
Yes,-97.94771702230439,-22.367877663320762,78.90664998016211,-3.6622694243030276,D,0
No,84.21636674712147,32.35565889457126,107.78221278762159,158.63204684253782,A,1
No,25.77177779885101,23.645954656401162,41.624129155186814,-110.99812646038905,A,1
None,34.01708515104589,149.14287588392835,72.56766520089113,10.725323961787556,E,1
No,50.29183944127445,-22.18954524981446,-26.25146321596391,58.82022402224051,D,1
Mental,-112.13569361896442,-3.010324438195567,50.98283469334689,73.27429994145008,D,1
Yes,156.3568023550538,-155.2863053562558,163.76142742366594,-124.7588271268759,D,0
Physical,-163.45326617825515,93.73120612466455,51.91769520719459,-22.083105601188844,E,1
No,64.96566951997454,-41.14194575179466,36.65616980333738,108.14715516623419,C,0
No,-62.68246480212299,211.0352867373182,134.91530721568674,-101.57284918356224,E,0
No,-25.486685915711238,-69.00483674163262,40.48469279176197,-41.624265975384894,C,1
Yes,-70.95344633305008,-60.47089033769917,-108.76681815811142,58.47846621087651,E,1
Mental,-70.30736229766764,-79.4677211834201,21.17544951156606,143.6878011229987,E,1
Yes,-26.426458448934486,79.12635672658634,-73.50897826640934,-140.0783672748937,D,1
No,-88.433792175822,-142.0037413089404,15.920369903402115,151.82006271597507,D,0
Yes,-143.60574001560977,46.58713406890466,2.4625333327581838,-34.67369767237567,E,1
Yes,-85.15527178734635,-48.26463943764454,16.25682093404247,-59.343846533115816,E,1
Physical,-115.06821148356919,-98.01463693516497,-86.72193643970422,-80.67360599825561,C,0
None,13.90130535400435,43.761060368616995,19.053904315185434,-42.92546204949822,C,0
Yes,78.75490598391933,-84.98505271668549,2.649023584381314,-264.5899512165008,A,1
No,-146.25549696774078,-68.27059686772351,-23.898184029900516,-55.01233532573991,B,1
Both,158.71083157758127,15.810121014716714,37.984978124698344,37.47274210997705,C,1
No,0.8713448326663648,-228.92166479943566,-129.65327952421134,-25.84578565983832,E,0
Physical,-104.89557514139986,-30.38242857000216,162.2530981840287,90.82870902428313,B,1
None,16.026319465796014,5.871298841545296,-57.29583405783115,75.85201641435302,D,0
None,115.81601092462674,-99.99244062610025,52.36215257759594,-32.86276328684887,D,0
No,-1.2198418378866531,-24.971533196265653,-205.02500220854864,-17.709545254449136,D,1
No,242.55566104889988,14.0275824444357,-102.72363624781077,70.92604849275617,E,0
None,124.94298931892243,137.22941180476894,-4.95289901440055,-121.32527107652429,B,0
None,-75.43718348284722,269.3605470137953,11.552265585443482,78.04717309665874,E,1
Mental,115.18186826944283,18.020178181843562,60.7007621508571,83.4638285273737,C,0
Both,97.7678340157748,36.131045694106966,-73.69801131136899,-58.87884448745343,C,0
