disability,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Mental,India,209.32413666138078,D,C,60.45448097631824,-138.64365264358315,28.912580960970637,C,C,C,1
None,Brazil,-173.35892659130968,C,A,55.8927152943894,13.934341613277587,-47.20082460445022,D,B,D,1
Mental,Germany,-127.09720076738304,C,D,201.05385025254628,-11.073327425626553,93.7876961578,A,C,B,1
Physical,China,75.22185523848529,E,C,-217.19781581284977,-103.30795663543013,-32.76661950706004,D,D,E,0
Both,Germany,-181.7412904915334,C,E,60.2266816348,140.49367714164129,154.68854960999167,B,D,D,0
Yes,Germany,-24.50690309920032,B,D,9.571737239586318,86.28657965743814,-151.0559225012051,D,E,E,1
Yes,China,62.85095074609188,C,B,-15.796852113766544,-194.95508581103954,-80.50092166671715,B,D,B,0
Physical,China,124.04141717509812,E,E,-30.91955327551271,16.813079083063617,38.11751160988352,E,C,E,1
Physical,Mexico,-49.760726313116244,A,B,-1.0945730238014895,-16.00914305040955,-96.30525889832538,B,E,E,1
Yes,UK,30.517632976443455,A,A,155.8254587849152,8.220254698354717,-69.94514435412563,A,E,B,1
Mental,Germany,-34.95321932097796,B,C,-104.85547950051317,85.46162903312468,95.87627320265142,E,D,C,1
None,UK,-116.51365662330613,E,D,73.15406626733868,87.34060076729838,47.83154576843363,A,B,C,1
No,India,23.8348691740687,C,E,-1.8523142320984403,36.786022794998495,-56.27402464551968,A,D,D,0
Both,Germany,-125.1084657903689,D,B,40.469504525821236,87.14960882698993,-7.6211216096113645,B,C,E,1
Physical,Brazil,-48.17317154448052,B,A,-1.5895442937492201,12.528137436853006,38.01392332536882,E,C,E,1
None,US,-228.383242995858,E,B,3.7038887907641156,-163.00922842382352,32.70770446344688,E,C,B,0
Physical,China,-25.242399559653617,C,C,-27.83642883174607,-25.714752519833173,-94.44813571623908,E,C,E,1
Both,Mexico,60.60627331760242,D,A,23.95474663236053,53.15810761111419,148.24348472152042,E,E,B,0
None,Other,-54.70983785424616,D,E,78.32171510805959,-25.33410745390845,155.9149988669841,D,B,D,1
Both,Mexico,9.29092293937766,C,C,-3.986524121100426,112.72484489330468,-196.619735704804,D,E,E,0
Both,UK,-101.31384114032637,A,E,-101.08727944976738,-36.807314866223386,90.6695228533001,E,B,A,1
Physical,China,-74.37072620265911,A,B,-108.76634332781339,53.228542326519566,69.5865394667523,A,E,B,0
Both,UK,-12.513817453779637,B,E,-182.2809993727434,-21.966529043089135,-29.35208654077288,E,B,E,1
Physical,Brazil,169.14789442473085,E,E,93.24960210538524,130.12386210816618,28.224268184742012,E,D,D,1
Yes,India,102.8747015497071,C,C,-69.01910293941562,-24.911784284808647,-47.32778482354986,B,E,D,1
Yes,UK,92.12362468659164,C,E,153.33630501809048,92.40060450259409,-129.23152593633097,B,D,E,0
Physical,Other,47.91239495108369,A,D,-1.990997551878496,-115.2300680946205,-59.29278805561135,B,E,B,0
No,Mexico,-55.74620303428836,C,B,-94.91160815297344,-36.740256896218135,1.0436313035456817,E,A,B,0
No,US,29.58845323447672,C,C,21.300663463268798,69.79753773904773,-130.9906633353645,D,D,E,0
None,India,64.75638157674048,E,B,153.2507184679288,48.63958359774999,145.947473431642,D,B,D,0
None,Mexico,-174.47613071921157,D,E,-263.9503604085317,35.95823461459779,-148.62289013893448,D,A,A,1
Physical,Brazil,145.10841537405844,E,A,32.9884250676864,56.03297880427027,-59.35261520873745,C,A,C,0
Physical,Germany,26.082150266021387,D,C,-62.03245323133898,-69.69026618600037,-139.0375429412624,B,A,C,1
No,Brazil,-236.9413990420106,A,C,-109.3692690572509,-176.18638778630128,273.8785086013192,D,C,E,0
Yes,Germany,-55.77407524169783,C,C,-3.3008294725781955,-6.528367595830613,-155.60664627521746,C,B,A,1
None,US,188.2382049704695,D,B,83.94821344449683,-73.80626824802067,-72.17539396329394,C,C,E,1
No,Mexico,120.3032775609652,B,D,-62.85396035652682,-131.77469193081015,-125.5799147544171,D,C,E,1
Both,Brazil,-23.645399097430836,A,E,98.31366868459827,-42.33330990897895,-74.3209310791026,C,B,E,0
None,US,39.15966843214332,C,B,-234.38543016368928,138.03772995613812,-35.53825618856827,D,E,B,1
Yes,China,196.92384360882963,E,B,2.171722280584024,83.43827854931064,-68.98498604798351,C,D,A,0
None,Mexico,93.85229723570924,C,E,13.749389513828742,92.88280274827979,-7.042239690889129,E,E,D,0
Both,Brazil,80.48206808228339,C,C,235.4696340223371,83.18084630118544,85.27081170745393,C,D,B,0
Physical,Germany,-45.45550875573324,B,A,-27.685575819798864,-63.04994279764231,4.546589153326327,A,B,C,0
Both,Mexico,104.25297270121095,D,D,-116.05625233645567,-133.77034381859778,63.149134699178454,C,A,D,0
None,US,74.25136320395416,C,B,4.464135757847934,59.72328045019183,7.23976829542849,B,C,A,1
Yes,India,148.67526503961096,A,E,-109.37669935191153,-187.89816533129815,3.4911686658174763,A,A,E,1
Yes,US,260.3373415349958,B,E,115.14731079233358,-72.37738411684305,71.7015497625993,E,C,B,1
None,China,-51.44296157586334,C,D,-111.82641684518127,165.326811874416,25.94704533318798,A,A,B,1
None,China,-60.08741952150049,E,D,39.710481259193266,126.7417677470855,-39.93389181614703,C,A,C,0
Both,India,130.85894977213093,D,A,-183.37875016460313,62.53865521093939,42.79125692923997,E,B,C,1
No,Mexico,-71.18764598286847,E,C,233.03606446909478,-209.7100565401309,105.53333377604991,D,A,B,0
No,China,-39.08223343179974,E,D,273.6541479704866,227.07181166897814,113.93344968356402,E,E,D,1
Mental,Other,-47.153670875825085,A,B,-148.509379845539,-12.820151821812928,180.83385842502935,D,D,B,1
Yes,US,-13.842279002851496,C,E,95.80264925698,-27.815375324474584,-100.80349457331278,D,B,B,1
Mental,UK,-14.883350597897913,B,C,30.11008851090199,-40.92341359941099,-174.6995327625857,B,D,A,0
Yes,Germany,139.23682930575777,C,A,-6.295385789194537,-57.40373956563197,-71.88084838551244,D,D,C,1
Yes,Mexico,-75.33418811053593,E,D,57.316789860377504,115.05379208665443,-134.22480534003577,A,C,D,1
Both,UK,-48.84851740913158,B,B,-162.2329132839647,27.3509618820687,-18.952356386778273,D,C,E,1
Physical,Brazil,38.52813882745166,A,C,22.08765047272879,116.32376305281906,124.09149231851934,B,A,A,1
No,UK,190.56216938050915,A,B,-38.2982717314999,52.29137658700843,139.83869353429955,D,B,A,0
None,UK,20.937737028364054,E,B,33.35811665829328,-61.88296617900049,4.778861172774166,B,A,B,1
Both,China,-109.73712113703415,C,B,86.40317877873683,-139.11935477668283,-267.1004106680618,B,B,A,1
Yes,Brazil,-16.371954087784513,C,C,200.81637725968858,213.54027371790187,-138.26079976012585,C,C,D,0
Yes,US,116.337106562307,E,D,51.21377946688652,74.4141738364721,102.89365490217949,C,B,B,0
Mental,Other,-143.5620941364216,C,A,131.9576657936602,-176.93563660169428,27.960893570809407,A,C,B,0
Mental,Other,-85.36012285094533,D,A,-176.03319174339723,-76.47058160895564,43.7089457324862,B,E,E,0
Both,Other,93.25262721659425,D,C,204.96979895499007,18.511876473333974,-43.18408300344978,A,A,A,1
Mental,Mexico,25.844067277914295,B,D,-89.07496525664563,23.781693001230916,-93.29171195753432,D,B,C,1
No,Germany,-38.51837412672038,E,E,110.27211184058172,68.47283344494964,-115.8852074781579,A,A,E,0
Mental,Brazil,-114.7685650103264,A,D,48.0743184885169,75.70525647908816,-169.17541664158426,A,A,B,1
Physical,China,55.449925196519686,D,D,116.00753369715657,-249.46944561982488,33.15927117527549,D,D,A,1
None,Mexico,-47.457343284973334,E,C,-163.9179095990327,-72.02979655553247,-97.57991662123142,E,A,D,1
No,China,-182.7421683320202,C,E,89.63575950071223,-5.1524507702091515,217.11494328484812,A,D,C,0
Yes,Other,-151.00804014282997,A,C,44.76783460867144,-63.266124677702116,65.91570141164048,C,E,A,0
Yes,UK,275.257816404384,D,A,-0.9756766435303146,-7.059845518644369,26.552159861928004,A,E,B,0
Yes,Other,-141.13800845953457,D,D,-18.20004775326729,-166.2058557061108,30.52088990497638,C,C,D,1
Physical,Germany,45.824706826467825,B,D,78.09525832627739,32.712616125691994,-43.83851135947438,E,A,D,0
Both,China,-33.73468616105374,B,D,102.40517202700931,-28.393043489248104,20.12401996157988,B,A,C,1
Mental,India,-104.97342103490699,D,A,64.9148501464205,53.76769579637847,-51.153004634511575,D,E,C,0
Both,Brazil,26.310132913874085,D,E,79.31637686416288,147.4400424278594,-27.669896008755284,B,D,D,1
None,China,147.45614635308254,C,A,-2.6091771441837985,12.956222220295132,69.71040538572856,E,A,D,0
Physical,Brazil,32.75806420198899,D,A,-133.37516094630072,-65.72516976920633,34.42437263964976,B,C,A,0
Physical,China,-39.266992517270516,E,A,70.50942248084634,-134.6030496622976,-345.90518633218664,A,D,C,1
Mental,Brazil,-32.9920781465043,B,D,-79.69879820644566,-196.28903653045754,53.862987383433904,D,B,B,1
Yes,Other,76.15496496756172,A,A,-59.07126472840222,121.18893054141525,-30.10478505782167,D,B,A,1
No,India,-304.4525488088704,B,D,-93.31811714293306,10.410943311921244,91.32574510343848,E,C,A,0
Mental,Other,104.94704450696995,B,E,-50.055410369258524,5.932027857835231,-3.2207264559184363,D,E,C,0
Both,India,-219.36685051351387,C,E,153.35935334436246,206.58723905078648,69.46543288784264,D,C,E,1
Mental,Brazil,-88.58923024613756,D,C,100.97401653516714,-88.03713108829176,98.03498811522331,D,B,D,0
Physical,China,-135.67538189542893,B,C,-82.45199251547265,-74.96033474282207,148.09258339834724,C,D,E,0
Mental,China,89.25333149658148,A,E,118.48169819996961,67.34377092474205,26.199671172737947,B,D,A,0
Yes,China,61.39271567719828,C,E,-86.32694769654498,-197.06633025693608,48.490453853592044,D,D,A,0
No,Germany,91.58848708905407,E,D,-9.151554971388205,226.98617861005852,-92.91932247868986,A,E,A,1
Physical,US,22.40265306843097,A,D,-70.25801741865031,10.146999201337561,79.91569494795804,E,E,E,1
Yes,US,-158.8783636242015,C,B,156.3882882027838,94.59475666978544,-286.64133536921213,A,D,B,1
Both,China,64.48704166323651,C,B,59.97942569319683,63.39494695585947,209.33909618294896,B,C,C,1
None,Brazil,-1.8426851797707227,B,B,-23.086458114831554,7.728370711564474,-64.19921623170384,A,A,D,1
None,Other,-116.52692567748662,E,E,-66.80568534264654,107.683127658344,-81.71412858655135,D,E,A,0
No,Germany,-114.70326801417079,B,D,2.7570117241050465,-31.23443464750756,217.59057209582556,B,D,B,1
None,Mexico,-69.81682802678125,A,E,-16.315271708888705,27.120534384397903,-95.60904825125255,D,C,C,0
Both,India,-81.09941645635857,B,E,-90.27563128781225,-88.27096937061589,156.37597758493308,D,C,A,1
No,US,-57.21535392264884,C,D,-178.0421856235967,35.108363308782806,-119.6729206970859,A,E,D,0
No,Other,125.11232547956806,A,B,20.549443069847666,-13.593611587428391,32.23440830700216,D,A,E,0
None,Other,91.71531636104558,E,E,30.653616036083335,-125.55749678326715,-128.89459150089516,D,E,B,1
No,UK,44.65105053215804,E,D,155.44317410345704,72.20781978283897,223.48307472066273,D,E,B,1
Mental,Germany,-105.43722982105359,A,C,6.239490746447411,-64.80539297663933,-69.50650791084921,E,B,E,1
Yes,China,69.18947715109813,A,E,24.945174928464787,-65.5340098974663,41.40831996710405,D,B,A,0
No,UK,-30.847900692393292,C,A,18.174484841435863,-201.78051830335133,-190.693583795213,B,B,B,0
Physical,US,109.90029685451408,B,D,-167.95625673446614,-40.507848442133536,70.68392311135732,A,C,C,1
Mental,Mexico,100.3397289267407,E,D,19.832036555662942,-36.373294227131446,12.053949250317626,B,E,C,0
None,Mexico,-70.55059225285815,D,B,-151.71673563767283,71.57082807111541,30.475842752754286,D,D,C,1
Both,Mexico,-123.06417537898011,D,E,10.828308871914558,-99.27517773515262,147.60512837996754,E,B,C,0
Yes,India,-86.67609573550254,D,D,56.22668589722708,-131.67484120550833,80.62091498527849,D,B,A,1
None,US,-70.38220728533913,E,E,14.472203454003404,-65.06307193019474,-86.22737223765583,B,B,E,1
Both,Germany,89.31721530496365,E,B,15.708892270944947,-71.57967104515475,-82.11522169432345,A,C,C,1
Both,Mexico,-49.28968615569996,E,A,155.42758887848944,4.366666600034446,61.952453925518526,B,A,A,1
No,China,-95.67475791797602,D,E,-56.09439827776811,-7.480394518002253,-198.88689283753396,A,B,E,0
Yes,China,-83.35582670049604,B,C,-75.61772775067038,98.57871304468469,65.65926616862647,A,C,A,1
Yes,Mexico,14.357373123734144,A,E,56.60017219600575,24.47348634843468,-91.20852001791651,A,B,E,0
No,Other,37.3623709316063,B,B,-19.215969220680883,-143.95162332361653,-24.00589314956686,B,B,E,1
Yes,US,-61.93119427380832,E,A,-23.46845186498442,-181.97110553918498,83.49458539584317,D,E,A,0
No,UK,4.292646331423877,C,A,114.27966192127039,83.65702687902085,-287.370795042615,D,D,D,0
Mental,US,-67.59752399623844,E,A,111.9806100019535,61.430739438976104,-18.03561600984029,C,C,B,1
Physical,UK,-92.12502723796757,B,C,-93.74391806170547,-142.35233693340214,135.30291668984808,E,D,D,0
Both,Germany,2.499751113304058,B,E,-30.093558781754265,50.752349285763366,41.08807588383564,C,D,B,1
Both,UK,-60.39313945655873,E,E,-74.89953043754227,89.24690286691957,-90.12482901083432,D,C,A,0
Physical,Brazil,-61.757475667522066,D,B,43.276839287383936,-58.18873493158814,41.93714438262619,A,A,D,1
Mental,Brazil,-110.12185060017492,B,C,-14.519489007820976,-137.61873816688387,-41.19449705729378,D,C,C,0
Physical,China,-93.79016136774575,B,C,-49.749158542268454,-4.2134652253321105,49.369488682304784,E,E,B,1
No,Germany,57.07946046168249,D,D,-69.27485713777398,-31.889661718717772,-8.203586337439786,E,E,E,1
Yes,UK,257.4529173374827,D,C,21.27416038698816,-30.560547130145416,94.73494349537384,D,D,C,1
Both,Mexico,-103.75454333965246,B,C,123.00033424329774,117.78530894561908,-38.2428762273033,B,D,E,0
No,Germany,-136.4825159740869,D,A,49.92735233940846,-148.76635211341102,26.56061348777479,A,A,A,1
None,Brazil,79.07151667552095,E,D,-29.98796912564338,200.94132513918078,-148.47712247816176,B,C,C,0
Yes,Brazil,-146.05352589946733,C,C,-53.41940414383981,-23.56914719639944,2.3880097621538274,A,D,D,1
Both,India,-120.86544123690099,D,C,-47.21328601417769,159.48724152504352,17.16656881853575,D,C,D,0
Mental,Brazil,-91.56283042442969,E,E,-76.47854206210641,43.62962414861752,93.95088554521112,D,E,D,1
Both,Mexico,94.68536729167634,D,C,69.4569395276607,-89.07949920904505,43.91283358851163,B,C,C,0
Yes,Brazil,-7.346880218233158,C,E,51.837055345627256,-95.23405932145519,-9.678394848105452,A,B,B,1
Yes,China,29.85517135837777,E,B,-0.21825171172192495,-4.893792202728721,16.93734784675781,E,A,D,1
Physical,Mexico,-45.42662834432845,E,C,132.13803511788888,-180.54194988042417,63.36430825398535,A,A,A,0
Yes,Germany,4.841408143351344,B,E,164.53317233505555,-14.526633611992724,208.62154526726871,B,A,D,0
Yes,Brazil,-56.50471662154627,E,E,25.965919371264533,-3.3751824391524092,236.80719009187038,D,B,A,0
Both,Germany,-99.58365041627535,B,C,64.685876841838,46.42335920816083,-155.45975292335555,E,E,D,1
None,Mexico,35.44787084412327,A,C,-76.30104912768813,143.11087765363695,-51.9680719371451,C,E,E,1
None,Germany,-99.8732405876708,D,E,-35.013554892705855,-103.04980209165522,-203.92750260675876,B,E,D,0
Yes,China,24.688720711344196,C,A,-86.38498622265259,-43.57997285169958,101.47177376115424,C,A,B,1
Physical,Brazil,99.65581191477918,D,E,-43.99217220113691,-6.960978645793459,-86.36464325427718,E,C,C,0
Mental,Mexico,-67.42793390803003,B,A,-75.91252621111107,-50.95543314055592,258.11780067759327,A,B,A,1
No,UK,-161.27677916705773,B,D,101.03747759151022,-14.543699927757272,-69.55941306617258,E,B,E,1
None,Germany,2.9839504197188544,D,B,94.34123828025417,171.57794921045132,20.523707800456407,D,E,E,0
Mental,India,-50.339852901980166,A,B,-40.371696837064555,32.20348076930325,13.7778766481538,B,A,C,1
No,US,10.8884402499181,C,C,165.4248655297015,-80.11845668205424,70.27682033338482,E,D,E,1
Physical,Other,104.67930604811515,B,A,66.8073659773282,-109.6097552868718,181.1161945650608,E,B,A,0
Yes,China,221.11097777812688,D,A,121.68978943794878,3.9460239805260464,-59.8340932392496,B,D,C,1
None,India,-131.10797859066932,E,B,109.70058899480057,-80.45991112858854,-70.92513092204555,E,E,E,0
Physical,Germany,30.06350348059587,C,A,-173.29819814154553,-43.64249311404257,-69.07496647711751,A,E,E,1
Yes,Other,-16.07949269381123,D,E,112.22378274746931,138.83947401574113,-103.2437588229057,A,D,E,1
Yes,India,29.515957108237444,D,D,-228.75033350109783,-66.9291106448189,89.23726568999639,D,C,D,0
Mental,Germany,4.299101725718776,C,A,147.22485384711118,-74.42099544466735,-44.735253860100535,E,E,A,1
Both,China,-97.19902855393761,C,D,28.213109652086306,59.358687724729684,-14.401389012574601,C,A,D,0
None,UK,-94.3670742817778,A,A,-41.236736256558444,-22.07351508807214,-77.93525132902603,E,D,A,1
Mental,US,93.59964521241572,C,A,189.64516761453743,15.152010506532948,31.11141254210904,A,C,D,0
None,Mexico,33.43165187907397,E,B,80.80065849228554,184.66925212191728,-77.61838847119216,D,D,B,0
Physical,UK,-175.49809027055812,E,A,68.81034656883627,-94.01214177313102,88.62651377901972,E,B,E,1
Yes,India,61.719257749034426,D,A,-40.07914248892311,2.0564552393315014,-103.62280092919927,A,E,C,1
No,Mexico,-46.49572330876101,C,B,67.21600101216276,0.7478850872758542,-103.93197327031814,A,D,D,0
Both,Germany,62.217047402224466,E,B,97.40124119041671,86.38821900441006,-69.2377213140104,E,A,A,0
Physical,Brazil,-68.99329727242535,E,E,-123.66741157296191,-155.64389728526032,-15.492378381714042,B,C,E,0
Yes,Brazil,-39.17816344793541,A,C,-100.27839710594388,-118.69749399198272,-8.380690851854352,A,A,C,1
Physical,China,54.83058418457528,C,A,-139.27003413076957,-30.835312897611832,4.159348065151389,C,B,C,1
Physical,China,-126.93415624938791,C,B,-64.03080065947205,52.88497214372669,-102.53944961954846,E,D,A,1
Yes,China,146.85563100935767,A,A,-187.93987543666725,-65.2044270614219,-87.01797268909755,D,E,D,0
None,Brazil,45.636110545287735,D,A,-128.2277371115197,31.420549097015122,167.93962069034998,A,E,B,1
Yes,Other,-7.27225244211487,E,B,42.03197702379342,-31.79122461774216,142.47260769778086,A,C,E,0
Yes,Germany,12.016200905383277,A,D,61.20014631111762,22.718327497646417,76.98823891496048,B,B,E,1
No,UK,-41.15809285717444,B,D,-132.43731511911835,-164.91639124489438,-4.643154571275976,B,E,B,1
Mental,US,-57.5858042007581,E,E,31.098195869054972,8.036975165180907,166.61161102228513,D,E,C,1
Both,Other,214.18456719690244,E,D,7.539495850083039,1.6905584543849252,122.73214986594621,C,B,C,1
No,Brazil,43.509658998029074,B,A,-76.66849829215936,73.78687739527116,-5.643399904732269,C,E,B,1
Physical,China,92.72151148366724,E,B,67.80485809178948,132.8930165425789,-21.765304920578703,C,E,D,0
Yes,UK,29.147030108822108,B,E,-142.52449755308777,115.89004376207474,9.138385652206145,C,A,B,1
None,Mexico,150.38416159969364,C,A,-146.71120295428744,-5.6022394629799175,-197.1112466653954,C,E,A,1
Both,Brazil,104.9858273562133,A,D,-43.605094162871644,-121.94743485801618,-144.00052318270923,A,B,C,1
None,US,-63.87302964971509,E,D,152.4459292693423,-80.47391178103479,-147.36902495564865,A,D,B,0
Mental,Germany,-43.69314967396055,E,B,49.87906206701131,147.16980553867342,60.25637830342476,B,B,A,1
Physical,India,61.426012777641446,B,A,9.574267186578354,-7.363623298056613,117.92646314848218,C,A,C,1
Yes,India,-16.641450994458655,C,A,-115.37192169840091,-78.81609128779593,12.553548493674619,B,B,B,0
Yes,India,-72.42440806040773,A,A,-69.82015557675483,0.7508514739346249,-99.54175591019778,E,A,E,0
Yes,US,-10.202236607261957,A,B,19.151482781500953,135.8881330558341,-2.4880211607597924,E,C,B,0
Physical,India,57.71635604285162,B,A,-145.78961811908871,-97.99281614639325,-75.81502121953888,E,B,D,0
