AgeGroup,genero,sexuality,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
18-25,Other,Heterosexual,Veteran,B,-167.42989394069022,B,-54.639929219830385,A,D,B,156.22200251720747,35.24627180443651,A,-200.62469586620784,E,1
36-50,F,Bisexual,Yes,A,-177.4157609539259,A,27.549491333313124,B,A,B,-61.02088364545448,17.68919408807728,E,-117.44746067369121,E,0
18-25,Non-binary,Homosexual,Non-Veteran,E,-3.8711652258767644,E,-80.44665232108147,D,D,E,48.671486243800594,51.050794735824866,B,-111.44247002376255,E,1
65+,Other,Other,Veteran,B,87.75329566992997,B,-24.76079685264486,A,C,E,5.870873284856396,107.20214859956265,E,-163.4725254526579,D,1
26-35,Other,Bisexual,Veteran,E,27.124608492107743,E,-74.61066578475372,E,E,D,-37.044822760059425,-106.7254730632724,E,-7.501023414197378,E,1
36-50,Male,Bisexual,Yes,D,70.3707740198301,E,7.109766553655657,D,B,E,-56.40208258838918,-25.349499946548033,A,41.42158298275351,C,0
18-25,Female,Homosexual,Veteran,B,274.3806451615827,D,32.1012924308766,E,E,B,52.109849205060456,198.70871064024246,D,11.891581240620303,E,0
51-65,Other,Bisexual,No,B,-105.35888224436476,E,-34.553422897204044,A,B,A,-72.6764859359248,125.43863775360016,D,35.35911280142688,B,1
18-25,F,Other,Non-Veteran,A,56.332550496872926,D,-15.066060941522313,E,E,B,94.10995980643449,27.048291987585284,A,-119.40500682787842,B,1
65+,Female,Other,Non-Veteran,D,-133.77888720653647,A,-170.4783926037193,B,C,B,167.83547255091824,23.74992534621075,E,50.93749946535907,A,1
65+,Non-binary,Homosexual,Yes,E,-16.80476985386093,E,20.988080720249542,E,A,D,225.0649857959087,-26.489171318915044,E,-19.53512225665967,D,1
36-50,M,Heterosexual,Yes,E,-19.818770802791082,E,186.4335190273721,B,E,A,4.52054247591179,195.9060011942169,A,156.34344671369195,C,1
18-25,Male,Homosexual,No,D,-20.627694328774435,A,-2.8357927931095412,E,B,D,-29.30796874523116,-2.1922807309147347,D,12.189450197977179,B,1
36-50,F,Heterosexual,Non-Veteran,D,-55.98415364914072,E,-8.927578188500359,D,C,B,-89.24920457715561,17.911168510227316,A,56.19847885090303,A,1
26-35,Other,Bisexual,No,C,26.04900725759186,A,-179.26829181357812,B,A,B,-84.82505272466236,-138.4348275845044,C,28.28907355969149,E,1
36-50,Non-binary,Homosexual,No,A,-109.90378753790205,A,-79.26644509040341,E,B,A,64.12135634340437,34.57285298494691,E,28.390255359757973,A,1
51-65,Male,Heterosexual,Yes,D,-45.18197425741647,E,286.3071984705045,E,B,C,-51.78254123827215,183.76009917937918,A,-125.88422270188815,B,1
36-50,Non-binary,Heterosexual,Non-Veteran,D,-209.0440268052971,D,-29.967106311728113,D,D,E,48.82671137120862,-14.727863016646781,A,12.34189351529929,E,1
51-65,F,Homosexual,No,B,13.353900823089477,E,19.810712250554023,C,A,E,138.97782541795516,-134.33890396687488,C,-137.17725624929815,B,0
18-25,Other,Heterosexual,No,D,-5.416181493603238,D,-149.69950385077,B,A,A,94.88572958819918,-5.620502377809951,B,-44.01303173297391,B,1
18-25,Other,Heterosexual,Veteran,A,51.74267982843909,C,-113.46785615717224,D,C,C,52.41636109520783,23.18270742012144,D,-155.84497758821064,B,0
18-25,M,Homosexual,Yes,C,-85.20141148101058,E,16.851619867975646,C,C,D,91.56559360360697,-106.05218949711887,A,-45.75764266253008,A,0
26-35,M,Heterosexual,Yes,D,-109.04132038356576,A,1.1089989480102793,B,A,E,-1.9154149822223263,74.23918146101953,C,-142.11199594820658,C,0
51-65,Other,Other,No,C,-3.4460706928088287,A,13.197664379295462,C,A,B,-63.83363809081758,-126.33385266198643,B,-143.53871348266424,C,0
18-25,F,Heterosexual,Veteran,E,52.752894635391186,B,-59.130009401459645,E,C,D,-56.57276194628182,-74.15533259402261,C,-171.61929670312125,E,0
51-65,Other,Homosexual,Yes,B,-94.5809686705626,A,-33.51410784607347,B,A,D,-83.39322212848202,-72.33059737809536,B,8.322887721177763,B,1
18-25,Other,Heterosexual,No,A,-164.5779736424266,A,-16.606230733659537,C,C,E,-64.81689208828497,71.68424664092173,E,103.81354572287174,E,1
65+,Non-binary,Homosexual,Veteran,E,77.79812025016668,C,-61.38895732187337,D,A,B,-22.466405873441786,-50.50320516092608,E,197.0618125944287,A,1
51-65,M,Homosexual,Yes,B,-169.42859377323924,D,50.57740546633306,D,C,B,0.9034533036822329,-6.07807735286511,B,-19.765268069372773,B,1
65+,M,Bisexual,Yes,A,-51.11494748312835,A,79.61466463014733,A,D,D,1.4005975322645607,-35.49507072029813,E,-13.927400307897141,C,1
36-50,F,Homosexual,Non-Veteran,E,-61.637077322051844,C,43.064668684659246,C,B,D,-118.48211856418402,44.93203364241244,D,71.48212467421897,B,1
18-25,Male,Bisexual,Veteran,B,142.43252039372433,A,-41.35571409235498,A,E,A,-35.274317195670505,20.826295381245963,E,9.216628465903455,B,1
51-65,M,Bisexual,Non-Veteran,C,-49.547161974766944,E,-115.26311672506706,B,D,A,-188.6798369568233,-115.20744211445304,C,191.59345389351435,E,0
65+,Other,Homosexual,Veteran,D,115.71222346883097,A,172.02940029406804,B,C,E,-11.993565354099484,17.863735626403816,E,-5.5414634130311216,E,0
18-25,Male,Other,Non-Veteran,E,77.11738803270359,D,41.53270379112157,A,D,A,-95.3702488093689,25.790494656748397,C,-166.07785869884148,E,1
18-25,Female,Bisexual,Non-Veteran,E,-166.26167172935345,D,222.48280314976992,B,A,A,-29.67170301658441,-119.7883478152198,A,-238.11073105868724,A,1
26-35,Non-binary,Homosexual,Non-Veteran,A,-145.00026321587407,A,40.276512668673995,C,B,C,-82.10796644888505,-17.51646935233829,B,-102.34834619214759,E,0
26-35,Non-binary,Other,No,E,43.68697510390471,A,-28.25339081686538,E,D,A,112.61278221550322,-65.51237096558906,A,149.33116709827883,C,0
65+,Non-binary,Other,Non-Veteran,A,-23.640909357857684,B,81.63859604042585,E,E,D,75.29030161180957,-103.83185169914411,B,-68.8671662900006,B,0
65+,Female,Bisexual,No,C,105.80458231228408,D,-29.785505187545397,B,C,B,-40.88307395619773,-34.24506285508148,E,-58.83074224164927,B,1
51-65,Non-binary,Other,Non-Veteran,E,-70.11026336824494,B,-73.20576794998533,C,B,E,183.24887089621728,-11.029667754227873,E,-64.84612450689085,C,0
36-50,Male,Heterosexual,No,C,42.76095141593343,E,108.8869530190614,B,C,D,145.28990183437858,82.93821730138131,E,-154.05525510706647,E,1
51-65,M,Bisexual,Non-Veteran,C,-107.74715795869592,B,-15.121671424011792,E,C,D,48.40484325769581,-71.86137620875257,C,-40.52311556170094,E,1
26-35,Male,Heterosexual,Yes,E,-187.58717737854303,E,-24.962478417427228,A,D,D,52.63657598365721,-113.07285673373883,C,-50.55145513670895,A,0
18-25,M,Bisexual,Yes,B,-19.378880268426148,A,-28.94467274719415,C,E,A,-7.4300011013953,-36.60730889533859,A,174.67421393995312,B,1
36-50,Female,Bisexual,Yes,A,31.08851332358189,E,-3.5663022566628997,A,C,E,-10.592986489038527,-10.007242998048635,E,222.33456408593165,B,1
51-65,Non-binary,Bisexual,Yes,A,55.34577899949773,A,-6.225066695153005,B,A,C,35.03338297358819,-1.7013986167447088,D,91.59741717261069,C,0
65+,M,Homosexual,Yes,D,265.5145589509068,E,-199.95722816372995,E,A,C,16.248304587900524,4.304200656387553,B,-110.80660059569229,C,0
26-35,Other,Homosexual,No,B,-27.141639297594878,B,92.53604800106515,E,B,C,68.06697093148335,157.8474698695738,C,-60.24786804869687,C,0
36-50,M,Other,Non-Veteran,C,4.137520609594098,A,69.00290620999724,C,B,A,95.68982370068895,46.59230812159556,B,90.31622383879603,E,0
65+,Male,Bisexual,Yes,E,-76.85477290313743,C,1.5726782814378826,E,D,B,48.89475440241975,109.96717252161223,B,170.3164666747308,A,1
36-50,Female,Bisexual,No,C,-138.3147227511161,D,-62.39051441666085,C,E,D,102.89638989398622,39.49395155565373,B,118.88778477442625,B,0
36-50,Female,Bisexual,Non-Veteran,E,-36.323325967231526,B,183.32657041527827,C,A,C,-108.62690959157663,32.041228836441206,C,48.27226713388229,E,1
18-25,Non-binary,Other,No,A,43.67849089803709,A,224.39792513150377,B,E,B,-142.14814075169565,-29.661083013648117,C,-45.509341688857255,A,0
51-65,Female,Homosexual,Non-Veteran,B,-54.235005283891844,E,1.465708872142382,E,B,B,51.271014473469464,10.891732872021457,E,-239.06919788531235,E,1
26-35,Female,Heterosexual,Veteran,A,115.13210467303374,C,62.75537273564036,A,B,D,-21.503675412468603,-133.71203750389085,C,164.77406803758768,E,0
51-65,M,Heterosexual,Veteran,C,-96.66943437649832,B,-88.9640336050526,C,C,C,89.85890208691289,7.814923032863391,A,44.56321492346236,C,0
51-65,Female,Bisexual,Veteran,E,34.78510145228972,E,223.02781860491424,E,A,B,-62.844156508278026,95.99795139511046,C,208.82122883358844,D,0
65+,Other,Heterosexual,No,B,58.45989605488745,A,2.9537954676600338,A,A,A,-175.40870149706714,164.02483827152656,A,33.400178914890624,D,1
18-25,Non-binary,Homosexual,Veteran,E,20.433505905025594,C,203.5982819293708,E,E,C,28.452587196185338,-28.5497904501879,A,161.1391552604079,B,0
26-35,M,Bisexual,Veteran,A,79.19204772749863,B,111.0731643618335,B,C,A,-95.78957232249626,37.578967459129444,E,-108.35303175433863,B,0
65+,Female,Homosexual,Non-Veteran,C,-76.48086156512576,E,156.07466746507038,D,D,B,72.19994873484501,146.23467396064945,D,-42.85646101768867,A,1
51-65,Male,Bisexual,Veteran,A,-61.86849257829179,E,-184.6779598956213,D,A,C,-102.29826268838511,-210.55216909430118,B,-239.06183063483763,C,0
26-35,Female,Other,Veteran,D,116.99058997089355,D,100.06559340846555,D,A,A,165.4662166629895,41.59758796059874,D,19.756809467315552,D,1
65+,Non-binary,Homosexual,Yes,B,-68.1501060494389,E,88.61970364463689,D,C,E,-5.611541447481796,4.61730461034027,C,-27.367734569345636,B,0
65+,M,Homosexual,No,E,25.893764260106327,D,-87.29202572180976,A,B,C,-57.71668011716454,-52.97578028136818,B,-19.3409135652321,B,0
65+,Other,Homosexual,Yes,B,-42.85361458767118,B,28.437389566642334,D,E,D,-54.335002171602994,180.446525787735,B,-100.3831211771133,B,1
65+,Male,Bisexual,Yes,C,-133.9219169787401,B,97.38762391202552,E,B,E,-150.54243623574212,-1.8163057104052094,A,45.08815004561726,A,0
51-65,Male,Homosexual,No,D,125.45740243281813,E,86.41477947605377,E,B,D,82.66474859650033,60.51360189733471,E,-51.44392186705051,A,0
18-25,M,Other,Yes,D,-11.256203103907499,C,-31.665232171303092,E,A,C,98.57590107521524,12.299505806617486,E,-112.56957367871117,A,1
51-65,Female,Bisexual,Yes,A,11.817952508245565,B,41.02519984069586,D,C,E,-13.631300919501804,-72.07164439279492,C,1.922132529980436,C,1
18-25,F,Heterosexual,Non-Veteran,D,-1.5341954971105651,A,17.343612359698934,D,D,A,2.7807824901258114,-27.975149297952857,A,140.57119774657852,D,0
36-50,Male,Heterosexual,No,A,-9.07311934366291,E,-106.30931252634683,B,C,E,28.99613637910681,105.6189601270908,C,67.16010341573447,E,1
51-65,Non-binary,Heterosexual,No,C,23.983038394894468,D,-34.14654412798741,D,B,B,-79.16338663237828,88.62819709683612,C,-66.9915017447981,E,1
36-50,M,Bisexual,Yes,A,-143.87700343825395,C,7.871828942703271,C,D,B,83.97765816504305,-66.13285562773835,C,95.2693474285172,D,1
36-50,Male,Homosexual,Non-Veteran,E,88.90331389966816,B,206.65845669626984,B,B,B,-151.23065089174165,37.31761248196484,B,86.09262253486683,C,0
26-35,Female,Homosexual,Yes,A,-26.407422889332256,C,201.28541083451097,C,E,B,273.9122272298913,-2.155669668734345,C,215.55361216463825,A,1
51-65,Non-binary,Heterosexual,Veteran,B,-51.65079192540139,A,-4.643469959968725,E,C,A,127.82053548275177,121.00186847106514,A,44.85834631353619,A,1
18-25,Female,Other,Veteran,E,130.44821680190555,E,-96.90887697208794,E,B,D,-72.72861924634478,23.350755910564292,E,-140.97153651042888,E,1
18-25,Male,Bisexual,Yes,C,25.621363354143927,B,7.39878347254708,D,E,D,74.3413498386311,148.75305469398594,B,65.0682880686662,C,0
26-35,M,Bisexual,Veteran,D,22.892354269482247,B,168.88400093575984,C,E,A,16.417550633288503,-92.1763862361678,D,-19.382429170838172,E,0
18-25,Other,Other,No,D,-94.12442603712651,B,-77.55309541109439,C,A,E,64.16639633131777,147.90882125151316,D,-48.139820822899814,D,0
65+,F,Other,Non-Veteran,C,-24.4803764857742,B,61.013339336338554,B,A,D,-163.47431163855447,15.855705055772725,D,129.39684434249955,C,1
26-35,Male,Bisexual,Veteran,A,20.51197804271073,A,25.844423430898523,A,B,B,47.223736308405876,-54.00382559616398,C,80.40279360548143,C,1
36-50,F,Other,Non-Veteran,E,-91.85162459806286,D,-119.53541191023614,E,E,C,-41.14248937598812,-31.91501473608902,A,140.17275947687696,E,1
26-35,Female,Other,No,E,21.021034821662237,B,94.87857047263509,B,D,A,80.46296137764517,124.57720035890748,C,84.4668004346621,B,0
18-25,Other,Homosexual,No,E,-72.87345608373023,A,42.400227765342976,C,E,A,157.32097754992137,86.71231951473996,E,8.140238999485298,C,1
36-50,Non-binary,Homosexual,Non-Veteran,D,-33.94583895004891,C,65.41564357181932,C,D,E,-41.38597936333021,-20.44791580716726,C,-65.80620587500447,D,1
51-65,Non-binary,Heterosexual,Veteran,B,-30.66647392128669,B,34.679750102485215,A,C,B,44.307646714760565,-105.93614245567721,C,-34.49738367642497,D,1
51-65,Female,Heterosexual,Veteran,A,8.19780529627593,E,-258.667508246919,A,D,D,24.223045475592166,-8.31255379738261,A,67.7368122837698,E,0
51-65,Female,Other,Yes,C,39.551867291824166,D,-66.2511797505758,A,D,D,67.45007327424504,-75.42974419583145,C,-28.699446680090844,D,1
18-25,M,Heterosexual,No,D,-89.67567302634399,E,123.60419223126522,B,C,C,-58.009567374978545,167.58308316959057,C,-30.699558986418303,D,1
18-25,Non-binary,Heterosexual,Veteran,B,97.7621537790144,E,-73.18728314349737,D,E,B,-22.994953156497953,13.554324740948044,E,42.86771655387017,A,0
51-65,M,Homosexual,Yes,A,17.654415905870206,B,71.34218857799584,A,E,E,79.91742316852587,121.21436539328425,B,105.58308496001479,A,0
36-50,Female,Heterosexual,Non-Veteran,C,-102.0887908449991,A,95.9670650866414,D,B,A,39.69916432380799,167.0474731632669,A,344.2466133473562,B,0
36-50,F,Bisexual,Non-Veteran,B,20.98076311104583,E,67.40361405313836,E,E,A,-89.74968143126098,85.64689526946991,A,40.3997999750416,E,0
36-50,Male,Heterosexual,No,C,-41.15757099419986,D,-33.39696567772643,A,E,A,-26.68501402994941,29.78420971940574,E,136.81541573224058,E,0
51-65,M,Other,Non-Veteran,D,-32.630079573079826,B,62.37415730137737,E,C,E,-43.31539468892521,16.748309351191917,A,18.559241170954433,E,1
36-50,Non-binary,Homosexual,Veteran,B,1.297375337545881,C,-48.67612062121785,D,E,D,182.0757858943663,-120.39527139677675,E,155.32296640624136,C,1
18-25,Female,Homosexual,Non-Veteran,A,160.56761439090158,C,216.0538618051696,B,B,C,-55.168527233301546,48.256860077989025,D,-180.61880709363925,C,1
51-65,Male,Homosexual,No,E,-35.18794762713034,D,-21.409879563664504,A,C,C,-58.259366491836005,119.56701302695481,A,-128.40138515514602,A,0
51-65,Non-binary,Heterosexual,Yes,B,130.7721056125389,E,-100.18923759753262,A,E,A,-225.6754480939216,23.984718238037477,C,-57.154534299830814,E,1
36-50,M,Other,Veteran,B,181.60033785055083,E,-157.48782014548678,B,D,C,-123.0933923760402,65.39586711696572,B,-26.822660584568748,A,0
26-35,Male,Heterosexual,Non-Veteran,A,40.233098230948,C,-22.164695220424548,D,E,E,-123.06042665179734,-6.631943252001235,C,119.51604120801733,A,1
26-35,Male,Bisexual,No,B,30.70262996025017,C,-60.89759953968649,C,D,A,-132.871123259135,121.50042299447561,E,139.87284572511007,D,0
18-25,F,Other,Veteran,A,-111.58406847047222,B,-1.8947938231380745,C,A,B,-161.50678953380475,65.39849185250414,B,16.15163663567097,A,1
51-65,F,Heterosexual,Veteran,B,25.842045097940396,E,117.33616972407985,C,D,B,62.200264209532584,-164.02198052774736,A,6.142038073379975,A,0
18-25,M,Heterosexual,Veteran,A,-75.60832762442688,C,-25.776965770065495,A,A,D,-56.69136720379574,-176.66733253532416,B,-87.7841353585695,C,0
36-50,Other,Bisexual,Yes,B,-61.46313329554688,D,-105.90135258245412,B,E,C,23.706843508108925,-84.91241114866965,D,167.84423052117435,B,0
65+,Other,Homosexual,No,C,-10.761216842932168,C,-44.48621917386541,D,E,B,34.22189939842517,150.87712817465135,A,-106.90491558495087,B,1
18-25,Other,Other,Non-Veteran,A,-18.981322305655464,E,-130.17259442756136,A,C,B,185.59724087127242,119.24509846677853,B,-176.93282941596718,C,1
26-35,Female,Other,Non-Veteran,E,54.98732773036599,B,-161.666710731105,D,B,B,73.6374501754622,-5.57638878571889,D,163.11156428089194,E,1
36-50,Other,Other,Yes,D,-116.57106921728236,A,101.76733977867984,C,B,C,86.57350360901769,103.95448977932136,A,-54.57017433384897,B,0
26-35,F,Bisexual,Veteran,A,-117.593501622993,D,153.45193144534818,E,E,A,181.1599113660803,35.3584756449035,B,-95.94901840674362,C,0
18-25,Male,Bisexual,Yes,D,-24.006913511307943,B,54.86098237207177,C,B,B,72.02021122990537,40.13605156717486,B,-98.54564476536363,C,0
18-25,Non-binary,Heterosexual,Non-Veteran,C,-60.8680713138157,C,-14.447711236998703,A,C,C,-17.13334639582344,29.827945539771605,A,-30.257488721520538,C,1
65+,M,Other,Veteran,B,48.532270603845,D,67.78425527769375,C,D,E,-9.723579289390454,174.90530108267822,D,-154.60290781774447,B,0
51-65,Female,Homosexual,No,D,7.5551213323420905,E,65.75919509032107,A,D,E,-59.32447234573227,-66.7582632588108,D,-196.14853757594764,A,1
51-65,F,Heterosexual,No,B,178.82356432027942,E,133.5189379582971,D,E,B,50.72022716261612,246.555301254149,A,189.74146057096345,D,0
51-65,Female,Bisexual,Yes,A,-81.8873226534528,B,-24.596041398727316,B,B,D,-2.7874594525807366,17.14098786320118,D,-53.39492583338371,C,1
18-25,Other,Other,Veteran,E,74.76528578600215,D,-59.35410131837271,A,D,A,-8.329884993744951,-183.7386894235026,E,-100.35601870286435,A,0
51-65,M,Heterosexual,Veteran,C,67.90087872450972,A,-92.96826340962897,C,D,D,98.98298331803397,80.45299462433904,C,159.09773873399297,A,0
36-50,Male,Bisexual,Veteran,D,88.95462461544315,A,-12.499085616375261,A,A,E,29.44734226092171,130.64057229854896,E,12.623455533307437,A,1
18-25,Male,Heterosexual,Non-Veteran,A,155.11503501372675,C,-149.91678947048314,E,E,C,38.30918897978384,149.45293150842645,A,14.745096872540486,B,0
26-35,F,Bisexual,Yes,B,-19.44987707798007,D,21.875873139619976,A,A,B,64.15723767310534,54.30839302474249,A,-179.81765120291203,E,0
18-25,Male,Other,No,C,7.423722717726235,C,111.17966741736645,C,D,E,-12.327720748025929,5.120435542491492,A,40.98146765920359,B,0
51-65,Non-binary,Heterosexual,No,D,-65.85165330845469,C,-82.66949905624095,B,D,A,-176.9770890760324,-134.29562846036782,B,66.8751024424328,E,1
26-35,Female,Other,Yes,E,55.55766613430207,C,27.91331180415449,B,C,D,11.80893551116585,28.797968042987748,E,-19.08655448763299,D,0
65+,Other,Homosexual,No,E,24.906947915891863,A,85.81944412245649,B,C,A,-221.97905827943396,46.10054789279302,D,-41.55601268934231,D,0
26-35,Female,Homosexual,Yes,A,80.68270134580413,E,-133.48034334663947,E,D,B,-39.37743884847609,-14.784111791812988,D,-130.1662918493408,D,0
36-50,M,Homosexual,Non-Veteran,C,-56.871535658554116,A,-46.03825491613397,D,E,D,12.458042865522323,141.24783033370863,B,-18.312924349541486,C,0
65+,Non-binary,Other,Veteran,E,-30.548721149965075,E,88.09084546987187,B,C,C,-68.6303048238606,109.15169294344176,E,37.842735324381685,D,1
36-50,F,Homosexual,Veteran,C,-52.45777983382308,E,-45.60606632287584,D,A,B,1.6987633376902238,-227.7951152288227,D,0.9719245805840021,B,0
51-65,Female,Heterosexual,Yes,B,191.80912406181272,A,105.66428071449072,A,B,B,24.162710152912442,62.53774949180767,C,-0.7304518802093903,D,1
51-65,Non-binary,Homosexual,Non-Veteran,D,87.27068990732775,C,-150.14181271266858,E,D,C,-16.046162676506846,-132.20839437423245,C,-62.9981753378025,E,0
36-50,M,Heterosexual,Yes,B,104.14296867740289,A,-5.514916312048772,C,C,E,127.31095405699311,27.11798485219637,C,-40.65472977609203,A,0
51-65,Non-binary,Homosexual,Yes,B,100.03695932665724,D,-90.35441918885797,B,C,B,-221.95925191635192,-68.26147926268445,E,33.22852537323876,B,1
36-50,Female,Bisexual,Veteran,E,118.8522101962992,C,-9.292651839008055,E,E,B,35.13516287007485,64.62473853894898,E,-74.54029015410802,B,0
36-50,Non-binary,Homosexual,Yes,C,-137.43554405616405,C,5.425818445868709,D,B,B,-215.56175579050515,63.38168496172993,C,68.9919609276964,D,1
51-65,M,Other,Veteran,A,80.27807559098909,E,-5.909644827024902,B,A,D,22.731534628097283,20.691912687561643,C,140.62995573997875,C,0
18-25,Non-binary,Heterosexual,No,E,-4.503187296638993,D,-136.369229915866,B,E,D,-12.532867240754388,-269.2872150300501,C,96.57652306474903,E,0
18-25,Non-binary,Heterosexual,Non-Veteran,E,-132.52449342366336,B,-0.9152437378509582,E,B,A,-72.64921577702917,140.00849253158904,B,23.78737303387679,D,1
18-25,M,Other,Yes,B,68.22813493678544,B,115.24525259707244,D,B,A,28.694011342252118,-77.92304364321213,B,87.897854291612,B,1
