country,disability,veteran,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Mexico,Mental,Non-Veteran,White,D,B,-140.23269854632252,B,-83.59890398987153,88.97275438602345,62.60161581515431,16.389070787927874,C,E,-27.030339403749664,D,81.38789445523966,E,D,A,C,1
Germany,No,No,White,C,C,-57.92502753695712,B,-160.27162909815175,105.75243489598442,90.61220933619009,-224.35841424163945,B,C,186.05633851785393,B,71.5778221380588,E,C,C,C,1
UK,None,No,Black,B,C,-49.23702971472853,D,76.59163961578236,-2.2308943723016834,-1.255470635230158,87.22395489393739,C,D,60.84491357182827,C,-23.0612221850541,C,B,E,B,0
China,Mental,No,White,B,B,-180.41265650671934,C,44.51402417951297,40.24115671118188,-210.7199136585986,21.47819340315545,D,E,132.2636804841179,C,-1.4457446098063305,A,D,A,E,0
China,Physical,Yes,White,B,D,143.33873178189532,D,-1.6205977304581454,-18.603353549397987,99.44964659530027,-172.3274003986628,C,B,-99.18387565275854,B,105.72849937760496,C,B,B,D,1
UK,Both,Non-Veteran,Black,C,B,49.45899365515475,A,-72.85073923185416,-174.20052354877274,-41.97663556501677,-78.01886747140607,C,E,-68.58703279035944,E,40.3756913896048,E,A,B,C,1
UK,Yes,Non-Veteran,Hispanic,B,C,81.32964579153672,B,9.19509015359632,144.66350335215384,-24.623493925369004,82.94593542764353,E,B,-9.818399031591293,C,81.29132842355234,A,E,D,E,1
UK,None,Veteran,Asian,A,E,-118.08314774548936,B,-97.91971093700006,24.859860317792926,-116.7596383420002,7.553075476306814,A,C,-10.089415596818473,D,-14.987349752537703,D,E,D,E,0
India,Mental,Non-Veteran,Other,E,E,-134.09917069200972,C,-112.91709078188916,137.15410341449368,-127.55496908269575,-39.59489706399894,D,C,-216.15321175551907,E,-173.06891837226544,A,C,D,A,1
UK,None,Veteran,Asian,E,D,251.4240044384878,C,195.56830612300396,80.0360968300653,66.12989911131761,-60.74874692959784,D,E,92.19229139747232,E,47.582616690571975,C,C,C,C,1
Mexico,None,Yes,Other,A,C,50.175723417435336,E,-11.88853794842992,-31.576257202003344,37.58231079302769,72.96972792494103,C,A,93.21238921770293,E,48.0614137126687,D,A,B,D,1
Brazil,Both,Yes,Black,E,B,139.18650030394573,E,70.06372861469357,124.03810951590198,45.02961637544167,-16.765497048627925,E,B,0.7509991490938607,A,37.30048599448127,D,A,C,A,0
Mexico,None,Yes,African American,A,A,-153.24565669349312,E,-107.3146095312524,8.935216943914206,-158.05920537966273,115.37499376534896,E,B,-112.55762652590695,B,-65.00505277017189,B,C,E,A,1
UK,Both,Non-Veteran,Hispanic,D,D,-46.820411100551475,D,25.451282167281835,69.3181978111847,35.29335611509151,-195.2127515079223,B,B,-164.38028425504777,D,-120.46037755622908,E,C,D,A,0
Brazil,Physical,No,African American,B,D,40.865099791961725,B,89.28036982561743,-290.13570357384924,105.90407039445469,-71.01560008308742,E,C,136.51154167032144,C,58.00604284072217,A,E,B,E,0
Brazil,No,Non-Veteran,Hispanic,B,C,-195.4915022337525,C,-216.60474018272487,1.2784216581415229,-28.522853106431477,117.17152415291537,A,B,66.71276159540479,E,-126.33442302573275,D,B,A,D,0
UK,Yes,Non-Veteran,Hispanic,B,C,4.668259687040931,D,29.649362230592537,-75.35430248511042,208.166562894486,8.293325662996072,D,D,135.02415759870667,E,80.78053814594556,D,E,C,D,0
Germany,Yes,Yes,Black,B,E,94.32277273779408,D,118.70042539028842,-44.868424288489045,-3.9006152804321736,72.06338978527648,C,B,57.801352776438605,A,50.44597453257011,E,E,E,C,0
Brazil,Yes,No,Asian,A,B,37.12211935817422,B,-140.28113194361376,70.26452735814415,20.738205679880302,194.69362284118188,D,B,70.15547504841358,E,-35.75516518602161,A,D,D,A,0
Brazil,Both,Veteran,Asian,D,A,67.53884176055539,C,177.32375801055105,-32.10591020349474,39.65475881269008,72.27939554230672,A,C,62.91629145336467,C,61.833384509317455,D,A,C,D,1
UK,Both,No,Hispanic,B,E,5.7787659552103205,C,184.3278559691315,101.38504175852555,-137.90263123317038,-71.8921439992297,B,C,59.359420116236535,E,61.65939234040475,E,B,C,A,1
China,No,Non-Veteran,Asian,C,E,-126.85712828793727,D,17.454731332841007,31.890480927676723,-112.14541156723028,49.377874305809826,A,B,-102.37902518836668,C,81.89830567084397,C,B,A,E,0
China,Mental,Veteran,White,E,E,50.34913762953417,B,140.36362925616737,151.5119404034065,182.24746191400166,-77.27334230129321,E,A,133.82182626065634,D,60.207866140094666,E,A,D,B,1
Brazil,None,No,Asian,A,D,-28.302227743161424,E,174.28736845319239,-42.90413062702643,-55.91681399067438,12.787084193270944,B,A,-43.99740230769437,D,142.45923023117624,C,B,C,E,1
UK,Yes,No,African American,A,E,99.44541235246326,C,65.59363980515596,72.07616612745768,-41.08305546436091,-36.056878868450475,B,A,31.11351358779903,C,7.983957536206919,B,E,E,C,0
Mexico,Yes,Veteran,Hispanic,E,C,215.4686708041982,A,192.48001979371466,28.650983777747214,-29.51818197425769,-22.969073378940845,C,C,-69.71727995793881,B,-102.87882835997321,D,A,A,C,1
Brazil,Mental,No,Black,B,E,-78.1256881546488,E,36.80390929063066,91.35523638171325,-100.91468038806974,191.7464995867196,D,B,-136.82138114283006,A,-75.63149863888819,B,C,C,A,0
Other,None,Non-Veteran,Asian,A,A,51.88373091908445,E,-164.3798876581434,21.41315398562217,128.80832614463895,-52.8696963619999,D,C,-281.284336503162,D,112.63795251845568,E,D,D,D,1
China,No,Yes,Hispanic,E,A,-67.07304615558624,E,143.39943662925256,3.4130290608381757,62.70205644471132,-9.187581560949342,E,E,43.827957290364076,E,-230.98208438437138,C,A,C,D,1
China,Mental,Veteran,Black,A,B,-63.21979998208926,E,-194.10650316997868,6.195655182939047,-89.79512461118784,-45.11914651182943,E,E,97.12891825057866,E,172.31098030270255,C,C,D,E,0
China,Both,Non-Veteran,White,D,C,155.46124667446185,C,-162.38846759832833,91.7121048723309,138.50037511544068,12.41478100654426,A,A,39.99105750886746,B,-112.58553828368936,B,A,B,B,1
India,Mental,Yes,Black,D,A,34.390982773952814,C,11.836253883655383,52.721295503529994,51.48679320501941,-106.00871861916532,A,C,-12.849270641599484,E,41.324438353688585,E,C,C,D,0
China,Mental,Non-Veteran,African American,A,A,-7.047283087283255,D,-16.069987290395204,-68.31352015756705,110.26352337184984,108.5370116656114,D,A,58.437304502905526,D,41.63417638132714,A,D,A,D,1
Other,Yes,Non-Veteran,African American,B,E,119.7619091876608,E,-27.70426319760521,33.66796924877932,-97.01807869749635,35.03544664253801,C,C,-133.2744864092771,A,-159.27433052222617,B,A,E,C,0
China,Mental,Yes,Asian,E,A,0.25351107237496673,D,-25.87726385946257,-151.72352510872727,-34.71491925282535,97.56208477660326,C,A,-103.71814546562084,B,173.04845336482563,A,B,C,A,0
India,No,Veteran,Hispanic,C,B,-23.94005861272903,D,-211.18643596473837,38.620193944426504,-2.218833419672687,78.57656564042634,E,B,-33.86950550454632,B,29.58858854759755,B,B,B,A,0
US,No,Veteran,Other,E,B,13.390845778690858,D,39.48501380928991,66.36719964631875,158.7704161649756,-18.124524270878613,B,C,74.91890481545951,E,-148.19696048616316,A,C,E,D,0
Other,No,Non-Veteran,Asian,B,A,120.55788963708538,B,141.08049255682639,-22.811074724080196,-159.9018614540454,-18.026582695989347,E,E,34.808406831669274,D,-26.17563156902676,D,B,E,D,1
Brazil,Both,Yes,Black,B,E,90.0322293453532,A,-59.94141336122551,-95.06018714871148,-69.60744317459124,44.85026701017777,D,B,20.367671582966345,A,-29.225448742301012,B,D,B,B,1
Mexico,None,No,Hispanic,C,D,-51.32864054362574,E,25.555411846599803,81.05592240748385,139.3925687100395,16.102592924343465,D,A,13.632199912364145,B,119.51415890995776,D,C,A,D,0
Germany,Mental,Yes,Black,B,B,162.98989208333012,C,-158.95781236145874,41.732433163020445,0.8895092632087934,24.461362205704823,A,A,20.475544231228447,A,-115.58552262725838,A,A,C,C,1
US,None,Non-Veteran,Black,E,B,-95.42639308817091,A,8.834903537819052,11.875001670308441,88.38172134081145,-232.5969937639791,D,E,162.37057567071446,D,-76.46176533047488,D,E,D,C,0
Mexico,None,No,Other,B,C,121.13576070956287,E,102.5172693849365,-11.191395433698185,25.083122872640274,19.23812785403699,E,D,-35.056162865002115,E,-305.0956926539016,A,D,C,A,0
India,No,Veteran,Black,D,B,118.28140817260395,C,-110.60394227857265,-18.359361506436382,14.382596073127585,120.81461859251877,E,D,-40.28678528184307,A,-119.66433743977656,A,A,E,E,0
Mexico,Mental,Yes,Hispanic,A,C,-24.082564750088657,A,-21.4495010415926,-29.160829112344693,103.40442727007633,107.76576663734043,D,A,-64.64552084473351,A,-135.835837809464,C,D,A,B,1
UK,Both,Veteran,Other,E,D,-2.6607959230199723,C,-241.0652689542138,51.70508357502731,111.12315063966238,-50.68155867303613,E,C,-8.984071406303745,C,-257.23014324745776,D,D,E,A,0
Brazil,Physical,Yes,Black,E,E,-28.1704940414114,A,72.22993394062833,13.145193439725228,-127.29116916423872,168.02394107474342,A,A,42.708922849693046,D,57.804438645619925,E,E,D,E,1
Other,Both,Non-Veteran,White,C,B,188.74770822784143,D,121.52393257159208,6.4555066556349265,109.55720542575034,-38.92706487570213,D,A,33.30627996704394,A,57.520325878833134,A,E,A,A,1
China,None,Veteran,Other,C,D,128.38835804596127,C,163.66703121639367,-57.778191428363726,-136.9406411907517,-51.754762318372784,B,A,-315.02997683737334,B,95.34293877850496,E,E,D,E,0
US,None,Veteran,Other,E,C,108.5768824488146,D,19.526123503639393,-149.09135604777845,-21.145751332242543,140.1262566020645,B,D,-93.17883235550678,B,-51.013936729524225,E,B,C,C,0
Germany,Mental,Non-Veteran,Hispanic,C,B,15.580612547770606,E,32.31022920055336,-108.09228020482746,-89.11461761006552,-42.80413877829961,D,C,185.5596741095136,E,25.650267282018135,E,A,D,D,0
UK,Yes,No,Hispanic,B,C,105.8420972082235,D,64.45934558491484,155.5178051937871,-106.087784875649,196.07246371605447,A,B,-140.41425345004873,A,12.504359103199375,C,B,A,B,0
US,Mental,Veteran,Other,B,C,-125.09745403890868,D,-58.49869552297417,32.56424598977627,3.2610450934379496,240.49636819447136,D,E,314.7771757106139,A,-155.120136640051,A,C,A,E,0
Brazil,Mental,Non-Veteran,Other,E,E,64.08226777585968,B,-46.978581619666066,-27.871078091835876,102.18553483398189,-125.16551192952763,B,B,-125.82113005038478,C,159.86586442246008,D,E,A,D,0
Mexico,No,Veteran,Hispanic,B,A,95.46533130803674,A,208.72336132880852,-125.32583706908682,101.49289508148465,-109.47244301419539,C,E,52.533755094280686,D,-18.999911818839788,B,B,C,B,0
India,None,Non-Veteran,African American,D,A,-47.2571991519332,A,-5.901435958062342,241.23811134329807,-66.81420733352702,-9.965334736422445,B,A,-18.3291585684577,C,115.521276303399,E,C,C,E,0
US,Physical,Veteran,African American,E,B,119.52243386697525,B,46.62475569905899,83.70460749495801,-69.68632331501423,116.61721094245168,E,A,56.01406668575603,A,-3.967822963047692,A,E,D,D,1
Germany,No,No,Asian,C,E,-0.9163021151540574,E,102.4921624496615,57.519065826654206,-92.2107309063178,93.3695777119422,D,C,143.01638008855738,D,-207.2595995207182,C,C,C,A,1
Mexico,None,No,Black,B,A,4.567761475223123,B,180.66855770113503,0.5678207604033089,126.2429515239187,33.86906906729517,E,D,24.823685282372253,A,9.074719347712822,A,D,C,C,0
India,None,Non-Veteran,Black,A,E,111.63789718197665,E,63.31421781409955,-157.5994205219069,-117.74270376523003,-58.13921633720774,C,D,37.142403690736906,C,-58.259469264974314,E,A,E,E,1
India,Both,Yes,Hispanic,C,A,-275.480234301035,E,118.79777250312048,97.26326717546799,-35.00577999167335,96.62265430048626,C,C,-15.366070103769957,E,-156.8009992052963,A,E,D,A,0
Brazil,No,Yes,Black,D,E,-16.84345076388701,E,-163.9077362290822,-146.87851026339357,106.38131611764892,-58.90484152870039,B,E,-168.53988047802338,B,9.994037682516556,A,A,A,D,0
US,Yes,Yes,White,C,D,23.649612993124418,B,195.45762802902541,-93.24986153306133,-51.49782826232532,-108.34771634999778,D,A,105.4966660679517,A,-103.00866228967749,A,C,B,C,0
Brazil,No,Veteran,Other,C,E,-167.46032719785566,B,58.90148299383438,129.95677819144888,113.22994322253257,22.947968798882368,A,A,-21.960673407855545,A,121.85962218916606,C,D,B,D,0
China,None,Yes,Other,A,B,122.78602486610417,D,-37.51616434906413,159.90271875239864,127.85083434031338,145.5253814610473,A,D,34.293048866330324,E,8.522170871391692,C,E,C,A,0
US,None,No,Other,D,D,57.106523025784895,E,-155.04376883175078,-97.81605547585808,85.20388301504248,-132.46391702754724,B,B,-59.229783546476256,A,-96.23606876571063,E,A,D,D,0
Other,Mental,No,Hispanic,C,D,94.41301893994704,C,-28.890339543385068,10.049287261234191,2.0620550094067838,-186.18017868595336,B,E,176.32809166575615,A,-85.90640788058539,A,E,C,E,1
UK,Yes,Veteran,Other,D,C,-94.77253531555596,D,-224.36996151374368,132.2623040520925,79.28549462373456,-3.498067677880952,A,D,167.32239907056686,A,-3.955339518446511,E,B,E,C,0
Germany,No,Yes,Hispanic,B,A,108.8521321098297,B,77.2032046532592,101.2705615636351,-38.30452362406788,-232.762742890234,E,E,-21.66408493842621,E,141.5752730598593,C,D,A,E,1
Brazil,Physical,Yes,African American,A,A,-130.56610240039896,D,85.26211958260767,33.49515764680405,-1.3410345410143505,202.84103367340583,D,B,-13.209182764855793,C,158.74765675180143,A,E,B,E,0
India,No,Yes,White,B,C,21.20962479792118,E,129.3108749706272,187.64995252183166,146.1348624341257,167.71109326329818,D,D,99.62185271966209,D,37.7768837488182,D,B,D,A,0
UK,Physical,Veteran,African American,B,A,-100.1461626009037,B,164.42463771523086,38.668293424193294,-82.73762538416,70.5528320949596,E,D,-21.479513380902905,D,-110.48130045735167,D,D,A,E,1
Brazil,Yes,No,White,C,E,44.00763921934955,E,33.01094119740127,47.72421535886641,-71.81515052429612,49.75140926050239,A,D,-14.099648658530834,D,-48.06731546934344,B,E,B,C,0
China,None,Yes,White,B,E,-63.35195003883835,D,-50.309344174559556,90.02564363209588,-32.49548604542944,89.14439566505861,D,E,-8.108383678336278,A,-83.00786686703525,B,E,D,D,0
Mexico,Mental,Non-Veteran,Hispanic,C,D,-23.81515026359315,D,52.86305402570647,-208.06862420569746,122.29116934346264,158.544298306102,A,D,34.05577865947219,C,-34.06872992625143,D,B,D,A,1
US,Both,Yes,African American,B,D,124.79435918916188,B,-15.558657733953485,-1.4981017824135254,-25.173056420434214,-39.338331642717215,D,A,177.7321573364105,D,-53.977625467765144,C,D,D,E,0
UK,None,Non-Veteran,Other,C,A,-113.93285636165783,E,56.22473827846019,-42.267569640488475,-12.618065984747584,-72.59538940380274,D,D,27.43796856315022,E,76.80864209665978,C,D,D,D,1
UK,No,Veteran,African American,A,E,-84.94717724834587,B,-54.66292971226443,118.53483916866945,-17.55982361121023,93.56830607060022,B,A,27.48356466802039,E,-40.85279130179238,B,D,A,A,0
US,Mental,No,Black,C,E,-96.54719499741049,C,-170.5083109301274,-33.09325693932511,103.3754096744552,-9.258231819425795,A,D,49.803269812879925,E,56.19507437980376,B,B,B,E,0
US,None,Veteran,White,B,C,27.854677429320034,B,-238.27723336986705,-71.53592383572463,41.419376535309546,259.9915805128399,A,D,0.5806239990137346,B,-224.02379294781585,E,E,D,A,0
Mexico,Both,Veteran,African American,D,A,29.31820988954778,A,73.9152377677164,-38.02469486001228,192.80759715836834,-120.89357365119815,C,C,82.21428289641196,E,84.18103523452606,C,D,E,B,1
India,None,Veteran,Black,B,A,4.932501736439941,D,-184.38427538899097,-243.04674858005782,-16.33751266826832,-46.12341439697195,E,A,-141.9711898039655,A,-57.1758436789102,B,A,D,B,0
Other,Physical,Veteran,Hispanic,A,D,-114.46840011706098,A,-10.285163080429964,61.249493748312304,-63.054678707006076,36.056140488743644,D,A,-59.80909534429373,D,-69.78218115504555,C,D,D,B,0
India,Mental,Yes,Other,C,E,-126.31730455457128,A,105.48046871331526,158.60909842776877,-217.61214483892516,-9.109319962717667,A,D,20.907322053183933,D,-151.49306971589985,D,A,B,D,1
Other,Physical,No,Black,C,D,110.85341336285492,D,56.10685569591758,-62.21446527088199,101.68834786735141,-132.8437126156952,D,C,52.92488421531656,C,79.6444831346215,E,E,A,A,1
Other,Yes,Non-Veteran,Asian,A,E,-148.97814101244182,D,141.75282993768198,31.323683034743592,126.53946362790656,82.27469931813401,C,E,28.527010859318736,B,-135.2875365261665,B,E,C,D,0
US,Both,No,Hispanic,C,D,67.85710085368626,D,36.161123153035724,-46.42197748087385,-28.605775415968065,-18.23911208919512,D,C,82.0606544712628,E,-3.5596277837760018,A,B,C,C,1
Other,Physical,No,African American,C,A,-108.17510011595306,D,110.34752308937243,-79.21842311041668,-180.26073356165776,-254.87888066445902,E,E,27.94525107227605,B,-87.84959976204382,B,D,A,A,1
UK,None,Non-Veteran,Other,B,D,-173.35964373307618,D,-8.405938995854818,14.06251353895818,18.57178526372208,7.744058927438302,D,E,-104.88295815266156,B,19.876393735625264,A,B,A,B,1
Germany,Mental,Yes,Other,B,A,-2.5860103466660087,D,-33.80709188579477,18.47520106795123,-150.94247297934896,55.441376584046374,B,B,159.02535266308854,A,-43.01730486917065,B,C,C,C,1
Brazil,Both,Veteran,White,B,D,-113.23970100044451,D,124.33341818314334,52.2850034403326,153.43039790972847,-45.26067931858716,E,D,72.71708411765613,E,90.3543325627938,D,E,B,B,0
India,Both,Non-Veteran,Asian,D,B,162.97804119551216,D,-70.51135351887555,84.58770576760556,-40.63492396940522,19.74239476869616,C,D,91.45078945191672,C,-64.83351603805646,C,A,C,C,1
UK,Yes,No,Other,A,D,38.3024599164958,B,9.583871672173508,39.799085063055976,-33.58728968676773,-114.934698405072,D,C,0.6370917028470989,E,-61.4470132970182,E,B,C,C,1
Brazil,Physical,Veteran,African American,C,A,38.08854976446144,B,-69.75387952377481,22.95481614200132,-33.8989605808657,236.03891586354325,D,D,30.98421712073459,C,28.16332630742677,C,D,B,C,1
Other,Physical,Veteran,White,D,B,-8.90290711850891,A,-69.76583539315706,109.68084268716562,108.44100300918996,-14.374375129364433,B,E,-143.26434923940454,D,90.2707802066975,A,D,D,D,0
India,Mental,Non-Veteran,Black,D,A,-77.40171188882712,D,92.43937507584675,-41.374417242758085,12.46164833266558,-41.48226550700186,B,D,23.445893952964678,D,29.79969991226243,C,D,B,B,1
Germany,Physical,No,African American,C,C,-18.874028660882043,C,21.543992008082256,108.99239050954654,34.62817639122618,-57.16755551437236,C,C,-43.889607941736124,B,-81.3013533326271,A,D,C,B,0
Germany,No,Non-Veteran,Other,C,E,-19.831478109006053,B,84.05671400718316,111.91049354411224,173.63842417093142,-10.438297735952636,B,C,-17.42106666323851,A,8.01296301295243,E,C,C,A,0
Germany,No,Veteran,Black,B,C,79.74917942024514,D,29.40173629407291,182.29458171102667,-21.417560228789856,-93.0673375000302,E,E,142.9881325418435,A,-49.71631929782777,C,C,E,B,1
US,Both,Veteran,Black,E,B,95.29937904738982,B,57.535942779493695,-74.02703162182047,-57.92084446236833,-132.9131200233928,A,C,-113.01418745499747,E,94.26230778515429,A,A,D,D,1
Other,Mental,Yes,Hispanic,C,C,-111.390407054804,A,197.63817145289903,13.47112666460481,-69.23360253717374,262.6142387777994,D,E,-64.40854939269195,A,118.53671909849895,A,E,B,C,0
US,Mental,Veteran,White,D,A,64.40032837607482,C,-100.30964791181344,60.15487941744263,-89.9053744207956,-1.8766914042593903,A,C,-8.067244621358144,E,-12.747623924429805,A,B,A,B,0
UK,None,Non-Veteran,Asian,A,B,-64.79691587737454,C,31.579854327269867,-124.38674274800678,-31.70420549969868,1.9130870940823295,D,C,109.80325700025276,D,65.59616756374233,C,E,C,D,0
India,Both,Yes,Hispanic,E,B,-152.4737726031718,C,106.74528224981461,-18.78104914201994,47.23630997375384,-99.97223678657262,C,C,-39.327180951699525,D,-23.293998170087654,B,B,D,C,0
Germany,Yes,Veteran,Asian,D,C,38.9285130172079,C,-55.909854526061494,2.977697448827672,73.14773640897121,34.14139053704575,C,A,-77.06848680661344,D,53.5883545640036,E,A,C,E,1
UK,Both,Veteran,African American,A,C,-76.94333256708657,E,180.5490575294283,-109.93355057815361,114.26391459951222,226.3870530684653,E,D,-32.22422732816599,C,-84.59685192224201,B,C,E,E,0
