RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
White,D,-1.7710223189106915,B,-119.85309030368776,-27.299775951598786,54.50866749713176,47.856060242641945,248.1796203112772,B,D,E,-22.39233249067259,1
African American,B,51.493061515648286,D,68.7073402907025,-160.0255126530673,21.591627019863036,22.376400114545774,73.2356489661792,E,A,C,38.85849375490779,0
White,E,8.256511359780465,D,-73.03561017732059,-63.782122656518425,-91.86216413471627,-115.99730589465682,66.76321476790753,C,A,A,231.3416068191862,0
Other,C,108.4005617897396,B,-97.70905604128498,52.252094042879534,113.47299919489433,62.76436503035484,66.71012824220824,D,D,E,17.590472002977407,1
Asian,C,13.236451260116166,D,-83.69802983435224,-102.0889291924923,97.13492773604273,15.851824124420185,-53.611115670033286,A,D,A,61.865337493117146,0
African American,B,29.67761454213494,B,-159.36445840781948,42.95717864577041,-46.69692105854789,64.67809884494254,152.44198375408266,C,E,D,-54.93586845416687,1
Other,D,116.67757546089506,E,8.340719694592234,-141.0210806397687,91.42079872768362,-97.93623717035767,-294.567357014314,E,D,E,23.736281311687062,0
African American,C,-105.03181438681641,D,-36.60368523744151,92.0221340355361,69.43287832253921,28.25818879408769,157.32108456999597,A,E,A,-39.79460057161109,1
White,D,46.12428571570341,D,-105.64756150343844,-34.73878737226051,49.270038609795314,-15.938052966449611,-80.33142184675366,C,D,E,-22.269615512708345,1
Asian,D,-138.49677899569264,E,-179.70218717316217,91.9994015913127,178.57612321164856,-32.837938839280866,114.61790542858611,E,D,C,187.78299644014407,1
Other,B,100.70836220895475,E,82.14039697016683,-146.5898417811927,-179.93539100108597,-6.663330454381003,40.8721828927532,E,C,B,-96.54937570319852,0
Hispanic,D,-163.54040296941406,A,-162.54666608488228,-15.291243764164776,-19.37957889448454,-122.9182841983763,-7.293007368397529,C,C,D,37.15034712144666,0
Other,D,-67.21011974079259,D,18.468074770128833,55.5518690576168,130.24204611264776,-123.04731137479227,92.97300138879805,A,C,E,149.19329056842562,0
Other,E,-10.275910731773344,C,-36.908692852383666,25.737010607177464,-34.18614942356205,-79.48760592504264,-28.252918527406134,B,E,C,45.39654685537721,0
Black,D,121.11415382610484,B,-6.507313340151357,110.80023507558008,-74.1316986766386,61.187298722509965,9.514643117568484,B,A,D,151.3390086679413,1
Hispanic,B,131.19790935513737,D,36.73725488034978,24.2522243868722,41.14179584876853,70.30892259895231,11.344682011478461,B,D,E,9.303474036555958,1
African American,C,-89.28028317715744,D,-37.93500105829579,178.04602491214763,-133.35764851558756,93.08451388087501,-135.4691710190154,A,C,B,-57.47494115105582,1
Other,A,84.96524634709569,E,-74.64869802328965,86.89347145424577,72.58155175614348,-38.442057634804755,-252.49034868184324,A,C,B,-17.018939247631643,0
Other,A,-14.913870903359715,D,-61.014058539757,-9.979233808284974,127.3932883206791,33.31813445589248,38.850314078366296,E,D,B,-21.037257122633346,0
White,D,-61.181042740190115,E,45.46372507686635,-103.01382275503002,-141.3814713350109,27.144825450604298,108.83075266239317,D,E,B,93.72444964844382,1
Hispanic,D,-150.9622145916187,E,-88.28807733776235,93.91309545355402,-116.95087968568183,-149.1855527279384,43.29948311414036,B,D,E,-128.19165982065724,1
Other,B,148.79701594271387,C,-82.67143743333023,-27.310273505311766,11.700274112736968,144.88949644047594,94.67606631413125,D,E,E,-21.015267497914476,1
Other,E,82.28004399162701,C,74.08787279017903,18.990868298003114,-36.74243169807171,51.6109300900669,-169.4728512234619,D,C,B,-96.68425467314998,0
White,D,13.424291593804647,E,-15.48445233639169,-27.74729386525396,-32.7679763266546,108.53763494513025,-34.13099303275807,A,B,B,-18.192632181489188,1
Other,A,74.8703352021243,E,29.01059898124792,52.508640993184116,132.74198199135608,83.14131713842986,18.020579712248892,D,D,B,1.8107594517680365,0
African American,D,-112.30426628085597,E,4.809158566454657,118.61583706824649,-14.503463132497737,95.78762052969917,-69.17771203519185,A,B,D,-55.70817582544174,0
Black,E,-79.86618592423352,E,-24.222444233951908,-38.21170668948802,-200.51352880162963,21.85620133030282,-69.2379581492931,B,A,C,13.070029634363218,1
White,E,12.595353425475878,C,111.44621290853931,131.08188478080672,-30.600422956140726,-149.49677873480164,141.36358490024335,B,C,C,-24.003898361346483,0
Black,C,14.463156200082189,D,-107.44757551852409,74.07325411716987,16.132562776832057,-125.26988786874811,-35.24859658873589,B,D,B,-150.47561283581624,0
Black,D,36.48330652020238,E,-36.756462856562536,-49.85250643660486,57.97861339700555,-57.43055988980977,62.44718391301771,C,B,B,85.13163167469592,1
White,C,-69.20338732571547,D,24.48956769449463,93.18818050853989,-144.3581839966824,51.72796629111506,139.21625410247108,B,E,D,-173.47865315629875,1
African American,B,-65.91908167602067,C,10.227747509240773,-115.3450488605545,121.91926790303249,-189.88931794311003,165.97847603005349,D,E,D,150.32462927580502,0
Hispanic,D,142.78647462552567,B,144.1693505922378,-11.133427597158981,28.693465293882703,-161.9388839772826,-11.61395461371406,B,D,B,-1.7080976380081123,0
Asian,D,62.369588902437336,E,-13.1533471554615,-58.45633031748433,-210.1396179175714,77.62322047534485,53.68139386638029,B,B,C,99.69923056173138,1
Asian,A,-144.2140207102909,B,-47.36251743203586,-76.50480048675064,-187.0211388250736,165.44696118626226,132.6671178978361,E,C,A,-7.1126952516406705,1
Other,B,-73.04799198569714,A,7.234342088390143,90.01003948735264,-92.27056707674627,10.479796712062344,-168.0876305408997,B,B,D,-139.46820004286357,0
Black,E,-4.115908084886011,D,1.0886529695784348,187.04363349079992,-66.36130773198315,94.1999117836539,-76.58305139214455,D,D,E,-70.41359841979761,0
African American,D,-114.63198836523722,A,5.22958924775806,-84.9366920743455,-40.615998987265975,-55.3376770449594,74.48776522940598,D,A,E,-114.85675993791197,1
Black,E,-83.12811395175463,C,24.594032623019874,117.59173413317421,160.4161836311761,-32.46108053782867,61.02918784474621,A,B,D,-150.12440769216866,0
White,D,141.08656278787208,B,66.6734016067862,-62.486649154061006,-119.92453350937384,-33.19938393328565,101.6801275050801,D,C,C,-107.04822428950665,1
Other,A,48.04363107613209,E,72.40586065699284,45.64705088736714,97.92450915371364,128.84541230423335,-33.88627960215377,D,D,C,-49.81667624195639,1
White,A,-8.395349329610232,B,17.714234582998756,36.66518730839135,-59.10666786511729,18.07402491235324,18.388404938776894,D,A,A,-75.00504056186385,1
Asian,D,-37.84036047659757,B,33.47200095363508,-129.8502722502677,130.33236684246398,-212.4856751523223,8.84857555224762,D,B,E,49.54348101522304,0
Hispanic,D,-46.793425040251755,B,-63.450273874024546,118.06684073728242,-168.8267450347592,76.77535680335993,-1.7200170398273806,A,D,A,182.7554856311393,0
African American,C,22.577903888243764,A,-15.174246945672193,87.08988381336106,20.32956837812379,-55.39960947962891,-12.834561321870108,B,B,E,-7.14522235055829,0
Hispanic,A,112.35008363077195,B,53.705436152202225,53.63462615199133,-6.402508206057689,-81.15715106479522,68.9115269824093,E,B,D,-98.29196314931046,1
Black,E,-31.49658972481701,A,-112.36740655326183,-103.17190601527564,-70.37780229725372,105.26831689214804,7.527566346333348,B,A,D,-57.12468352371578,0
Other,A,57.7228536936471,D,-150.58831280140777,209.50274090460982,126.08134550972517,-13.743138721128807,86.31685246593332,E,D,D,69.05706504970978,0
Asian,B,-92.47990549640934,E,269.55632463469385,145.3936133644382,10.880495626774668,42.58850958553542,-118.21134695058512,C,C,B,-11.855724035744787,1
Black,D,98.16075040574532,B,-63.8080006166442,-132.50779532030478,-19.87798398880811,30.833106760720113,119.57545326730825,A,A,A,-334.9400405847528,0
Asian,B,-13.001827420068219,C,-3.7296233346016687,47.25020595783681,-55.49856098467476,-30.78347952439071,143.8814106573861,E,B,A,-2.338730749052184,0
White,E,76.34224436964814,B,31.60494049306949,-71.54486296736566,60.456985982828414,-166.21621571439726,26.50909309598786,A,E,E,68.83208139855583,0
Other,B,71.60933845705918,D,-151.69727532349205,-58.353754852189155,-119.49118271923034,-137.93872415331606,334.8989715216466,B,B,A,162.7318008165917,0
Other,A,-86.12084868911394,C,-235.1939337772722,-77.91165963483752,-16.902903291202556,-125.2510345692509,-50.99900055629855,A,D,A,-153.19392576662833,0
African American,D,26.91007376715478,A,-43.36645988014171,-52.55264272017479,125.47410910182535,-62.4363777277992,47.611232275842106,A,D,D,34.33935003362367,0
Hispanic,A,26.465797112040573,A,211.89387788776858,32.321264056510884,47.74456766541741,-59.49666084729485,22.2312865970326,E,E,D,59.12507039784517,0
African American,E,-66.36626944182085,D,-87.23529100742546,-83.17558619425274,-128.32121095907456,-7.694498960861575,106.5581082025419,C,A,C,212.6601573400463,0
African American,D,41.19943810596455,E,-76.05174053678707,10.115791923944816,153.42393543787722,26.107605579432903,-155.2301414333046,B,D,C,99.11090728448386,1
Hispanic,E,-55.033631818758344,E,-33.654306657701255,-56.69869307329299,-147.08513139514798,154.4814341195171,-31.582547504532556,C,A,D,-41.35357318084873,0
Other,E,32.327192358122794,E,-64.18261595582123,-139.3319841660861,-98.89586871808449,-213.91226504323865,7.11717452378067,C,D,E,-46.21332422929966,0
African American,E,-78.55493098276516,B,-22.73016814074193,-76.89721917232684,-96.34838866623336,66.41217076313167,89.76787119016092,C,D,A,152.9064609663294,0
Hispanic,A,110.89106413462737,E,111.75801384185127,26.210583289910232,-26.310607493727687,-69.39970212702143,-67.51792345110813,E,B,E,-202.80192908143647,0
White,A,105.90949071749574,D,95.08397174053461,-93.92181131020911,-196.17841515514772,-110.81701521393512,-1.7576762994874036,A,C,D,122.15467156527909,0
Other,D,-102.03759817132236,C,-6.286764868849535,102.47253399254058,0.819170853138154,61.67408233439195,6.908561166549573,C,B,B,-148.36258037465942,1
Hispanic,E,-96.07952939056784,D,-29.471528215291297,-48.6244532961213,8.794359595812592,117.09861138713032,-75.28115460528042,A,E,D,-5.203873323331221,1
Other,D,161.8457444797861,A,93.67735869778814,-76.87919815801558,-27.395435292746896,102.65897760691306,59.86838481285972,B,B,D,-138.5949398822345,1
Black,A,96.01489507610874,A,12.532738161133365,104.21009422948653,-197.14736489931454,27.66141392622728,75.96678158708058,D,E,C,-15.621945005051794,1
Hispanic,E,222.11519704465422,C,240.74668940046345,125.8507969540236,-21.431587626808195,-77.62646480040479,-49.706556125491026,A,A,A,-163.75218517363516,0
Black,C,11.149987157725803,D,-47.194056848978235,-63.68493713235749,107.01329041060525,-60.89199637252356,-32.5458195912538,A,A,D,-122.72360043536857,1
African American,D,-63.92780024757767,E,134.6789449079128,-66.43423405204638,-41.70091432383807,122.80145998574967,42.44675748460913,A,E,C,-16.061027075442684,1
African American,B,-9.670955131324972,C,-27.148446082678163,21.235574017550547,49.66273371486996,-5.1050007304608656,-3.426024635208268,E,A,B,146.80891425262814,1
African American,A,-190.20662567497467,A,9.489936490410791,-48.31281432094662,55.87328038902706,93.6399403143706,-2.650587053696616,D,A,C,-67.97171762712743,1
African American,D,-143.3721868754895,B,-151.89910031942318,93.22548772224482,-57.464337852015156,-101.70149448874956,294.1020378758131,A,E,A,-35.57574725379362,1
Black,E,-197.8730997243094,E,116.52374898408691,126.4177223442436,28.290478606523727,198.54021381113364,-68.10187951284608,D,A,A,97.59102554053263,0
African American,D,23.865255233910204,E,-27.99542454445455,-48.52222150598419,69.26589695958457,-69.63331355113705,175.52573446164246,D,C,A,36.52834610741855,1
White,E,50.938025257690825,C,-87.63782521157971,-50.42801231533856,96.32245098560077,-52.69798559502574,-58.77861914237721,D,A,A,57.37497032210368,1
Other,C,-99.28554401503338,E,-59.2863507832058,-239.39602421694173,-59.16933299300413,-64.35412431357224,-137.9506491418629,E,D,E,-99.73194274148926,1
Hispanic,D,18.96714285525185,B,79.0516570687658,-124.86105963792127,-90.97631593143718,-39.979800531826776,23.292889122468928,A,B,A,-110.01816298803244,0
Asian,E,-2.8582103262315255,E,127.59085497790971,101.19519303472167,-62.1269468617924,-77.31989993868844,124.34615307192635,A,C,C,-119.36621524644625,0
Asian,A,-179.72156725852,E,-125.21726599061292,-82.99232171362186,-50.78156864824105,-5.3503694784300375,-92.32709844949795,E,C,E,-14.420884358318833,1
African American,B,84.17929724482597,D,-33.05103245683011,109.03976309034388,-47.42088075960661,-38.69474990805287,197.84652362078828,A,A,A,111.57332718009319,1
African American,D,190.89833692114212,C,-34.59765842587553,-17.763676758091172,-136.81314981735846,-136.16258280835456,46.57255634685462,C,B,E,45.60680579838041,0
Black,C,-77.82999717759729,D,102.70648790585435,-8.580598786031684,55.768917658614484,-187.28084601503068,201.71915812270046,C,D,E,-36.58939123028099,1
Other,C,217.76935607020346,B,182.20767568815495,39.94045390644416,38.05985536602005,-76.4079821697945,8.415110846679152,C,E,D,-55.15174849399701,1
Hispanic,C,-17.335361829291173,A,126.5195844701422,155.22745964090223,58.077040222422305,-54.47798399998579,-67.9874835614627,D,D,A,-76.21739928825517,0
White,A,-95.66883664254021,E,-83.64892720931879,42.4048194842777,-152.63812805570075,-74.76940241892981,-15.320962816461439,D,C,C,129.5646195941419,1
White,B,-13.591907209235934,B,-57.76414452941262,33.29294912675886,-124.68888634731756,83.41218770331116,52.677831537895706,D,D,C,81.94587450835596,0
Other,C,143.0500969482685,D,15.972909223467136,78.63203490378116,26.427371871600098,77.68542355167945,-43.940244056587986,A,C,A,-65.37190620374244,1
White,C,41.662752835698,E,53.57640183382929,39.22473078572559,41.07131641433875,72.2160453200744,-116.66486306012074,D,A,C,-105.87220390707701,1
African American,D,96.64045544451774,C,171.3979408449956,-136.68482385427612,-150.87248239835247,-35.94407846184004,-113.89022837991958,E,A,C,-149.5691060368752,1
White,B,-67.54214295912516,E,-60.750705762841385,-26.38314959026079,-59.99108462109126,-55.331198711944296,23.444210277301213,B,A,D,22.47819992232883,1
Other,C,-116.97415681614007,D,-166.92613404521717,-246.66436821391707,-92.33467585485447,13.720905508942707,-122.2645233934218,E,A,B,-16.44223975976121,1
White,B,171.02519568621148,E,-1.5501504964669126,-123.25851681500532,-16.323538756065542,154.96815574992354,20.927423593585388,D,D,D,-174.0189164893352,1
White,B,-54.3067338654323,B,55.882238574144125,8.110783532415896,6.745238553023755,120.203826052396,117.7579930423833,C,C,E,144.45204319426082,1
Black,E,-113.42768215144228,D,153.11014337297902,-114.54038038980501,-64.44058963952006,-43.776765662838855,51.85666983599235,E,D,A,220.23726863890124,0
Black,E,103.84676515924298,C,-48.845416948764715,163.711725576026,-131.73099863988404,86.73092803881643,268.379780823407,B,D,A,21.284490213707517,1
African American,C,-9.60930521560984,A,24.80641086202505,94.67102477263151,-248.49122722140197,103.37951931603568,-40.3414810199924,A,A,C,-72.50306494263229,1
White,B,51.4579979970365,B,13.87500657361187,-43.65541350165517,25.19343256111888,164.98563828976717,93.31741508090943,B,B,E,-109.62994652481999,1
Other,B,123.84260749736336,A,-18.84848355062359,-67.42905676105451,-122.44504478654959,-173.22277433205775,123.66900671235861,A,A,D,-86.87851839413646,1
Other,C,-1.1016064270545234,A,-34.14913277078029,-17.652373223077902,-2.181632983391699,15.941625548844932,39.87934203686481,A,B,D,-132.68952346448634,0
White,C,-166.07323122066657,B,-153.06572009402092,-61.946639121923994,-47.6701316554777,-25.0173249085109,32.04832443441047,C,B,A,-44.101790511897256,0
Black,A,99.6878917601083,B,-191.89225332713946,16.338224693318637,72.34680244421614,5.319744963632792,63.794666313608474,E,B,B,-93.12552293221138,1
Hispanic,C,-61.27622774393782,E,1.289767423780198,-13.104627292095289,20.993831674304893,-145.09559847914971,-68.12660998219997,A,A,A,14.998526251551356,1
African American,B,30.857537346029275,D,16.826171803513613,206.70694598425806,16.864274614878628,77.97163398459148,129.16922106042804,B,E,A,1.010969852302852,1
Black,C,76.92388881963889,C,83.06354952189153,-3.435223812546277,139.5023935857719,-156.0724336844791,-149.9526173029104,A,A,C,-21.674427749715058,0
African American,D,-31.833969008664116,D,-17.2726149790347,-26.74377696917396,-75.00813298086354,-48.64652309919723,-184.91765044615204,A,D,C,80.19213698133402,1
White,C,286.4243945180739,B,50.075533314397035,-51.411064111582135,-41.81012253040011,-22.301761947949174,-134.6289167093598,A,B,C,158.48893027655313,0
African American,B,108.04427452778897,A,-106.89504393471219,93.12649316357782,131.0163205653978,-34.469644766056675,-5.820172396677418,D,B,D,85.84307328188632,0
Hispanic,A,-67.14394038150913,E,-25.9600266594184,51.76671200725706,-240.65130738380586,19.657055016741946,-63.931450736387276,D,D,B,-104.3849841256552,0
Black,E,-178.74401729261174,E,-4.512495638609453,-92.93416306604246,-36.62983120644675,11.724360666724143,-201.67977863037652,E,E,E,83.71857758720054,0
White,B,81.5132547970415,C,73.53587484066063,-61.1396382942051,28.560938758654526,-160.22632630078402,-126.56044505144615,D,C,E,67.41266312217846,1
