AGE,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
40,Black,A,119.75500316221672,B,49.648706089823484,-53.66726521162553,E,25.823618285015886,C,C,-1.1538200064818895,E,-100.84290441906177,-98.03962162388875,A,A,C,D,A,A,1
55,Asian,A,-222.45281818988022,B,8.42497082873516,30.92375699459227,E,-244.15607495031372,B,E,30.404838274491418,D,-9.408815999751914,67.35965759323992,A,B,D,D,A,D,0
54,Hispanic,E,103.76704849045184,B,-122.28316507669643,111.6320111617823,E,124.54719629977234,E,A,47.922056867498156,E,-58.58157817844535,92.38621384201141,A,C,D,C,E,C,0
60,Other,B,-61.418423710958145,E,119.71331786171994,35.045686188766254,B,-67.22757982417254,C,C,-69.24158208634782,D,-146.56745013437003,50.15621671584661,B,B,B,B,C,D,1
57,African American,B,-106.2476274738424,E,92.25549632267649,-10.188783567962483,E,128.4969368622629,A,B,-29.428460955525367,A,-101.6310503340002,41.562437836480456,B,A,C,D,D,A,0
77,Black,B,-144.2543311211209,E,-196.4718615241147,5.3417162351242995,A,20.665344725352632,C,D,-1.5609201041575198,D,84.47709369899616,39.99787140356804,C,B,C,A,A,B,0
28,Black,D,44.27559581067335,B,171.75083394800922,-181.05050276211836,D,-100.39087999700216,E,E,121.49829781662412,E,-22.413035857568957,-115.22825722491683,E,D,A,B,D,C,0
71,Asian,B,26.048224663692178,E,-67.84768590724873,88.11912373270616,B,-70.60185110475645,E,E,6.178551053276617,B,-138.79723893023197,50.860062198377385,C,C,D,D,A,E,0
50,Asian,B,161.88938335853365,C,-7.1183762698378565,-78.75189158688994,C,1.821547491351488,E,A,46.15539882275015,A,80.89637063531939,70.02327187567667,E,E,D,A,C,A,0
25,Other,E,76.32868175406891,E,91.29731390180633,-172.92912217146096,C,-170.0253756165286,D,E,27.947902186624585,C,-74.84462952291284,-16.71150620363628,D,E,C,C,D,C,0
65,White,B,17.70784172030235,A,-12.99536572029996,-261.2252391196769,B,54.06019288761065,B,E,152.69983966362526,C,-5.452036752190557,-176.4859063069888,B,E,D,D,C,E,0
46,Asian,E,26.207083595892467,E,-207.09289258551723,-171.28754493398586,D,-154.27503702499104,D,B,-33.6379622805039,C,95.5878976572972,56.753512483239355,B,E,D,D,C,E,1
58,Black,D,101.11369840800404,C,85.93246169255814,49.494483387104594,A,202.4306257416724,B,A,86.12571222562289,A,141.2105067569113,-95.70079566705249,C,B,E,D,D,C,1
34,White,A,154.61793484913437,D,-16.34724853916592,-1.418167413164218,D,-83.07312458045652,E,B,-7.232268703912761,C,-49.006574367671604,8.552988445655176,E,A,B,B,C,C,1
64,Other,A,-85.89609433421826,E,108.87195201537862,-88.76278640323447,E,-18.316160968188417,B,A,7.743738921620451,C,-55.181658227115925,129.09926465981653,E,D,E,D,D,D,0
41,African American,D,27.533308106744325,B,-15.494886311924743,-99.89838714814255,A,140.49830946821734,D,B,30.796269908708997,D,-22.465124338009698,66.63265665688174,C,A,E,D,D,D,1
42,Asian,A,42.628907334934006,C,-100.68016109656648,236.41321943865293,E,17.62208555887883,D,E,-25.5173165969263,D,-36.96515164537064,117.31430508291866,B,C,D,D,D,D,1
29,Black,D,78.951863992174,E,84.25769837340144,51.025737448682264,D,-28.31120432666085,C,B,155.87762372752505,A,-12.678937247696808,-54.60413050092296,B,E,D,A,C,A,0
51,White,C,38.19997928574882,E,-199.15200708469087,-43.27290530335711,E,-8.126807761461492,A,D,-25.327838177964672,A,78.85955681863514,5.224367335605332,A,B,C,E,C,C,0
79,Other,C,96.84497269379494,E,168.9299562714472,-65.12306912268633,C,38.89187906556961,D,C,-92.80252437678865,A,-20.106384333826053,106.72032684791634,E,E,D,C,A,A,0
24,Hispanic,A,23.582789931794892,A,-75.38783956723658,53.749050978935855,C,165.7251036026541,D,D,6.163221179072406,C,21.773238309836433,4.8254144986787155,B,B,D,C,E,C,0
64,Black,B,151.76227234428885,B,34.72822864228491,77.2099240560939,D,154.2092435657504,B,D,28.298666878055563,E,-167.59771688213567,240.3190087247025,D,B,B,E,A,C,0
52,Other,D,77.48869830422164,C,227.85077072063143,68.27494185700155,E,15.220016476470983,D,A,92.20471482220178,C,-49.7151164687543,168.04048372324542,C,D,D,D,E,D,1
21,White,E,82.80933082962991,E,-50.299861220807195,121.62121539964106,D,-86.28167289842588,D,C,-47.016269799058,A,103.16528595755588,4.902394983736394,D,C,A,A,B,D,1
62,African American,D,5.635982869022642,D,23.564733054350224,-170.43344145200825,E,103.22436404349999,A,E,307.83509323150577,D,162.32843173284698,-7.96963190350605,E,D,C,C,A,C,0
44,African American,E,-97.2715227826306,A,140.27423482731086,-14.721951870794351,A,-220.5115829107836,B,B,-44.930077463621885,D,180.68719258283096,76.61183793965141,A,B,E,B,E,B,1
34,Hispanic,D,-141.13982494602251,B,158.90233525413706,5.309392912747706,C,-101.88641812823909,A,D,-20.996030380789364,D,-79.71817577681486,132.95161685326218,B,A,D,E,D,E,1
65,Black,C,-132.24982300377508,E,129.4640667892083,6.316408144611829,E,73.43280653320132,E,E,-17.509290432061956,D,-104.33205558486934,44.20326066439614,B,C,A,D,C,D,1
42,African American,E,-88.8419230808469,D,153.2877545402851,-187.8796969220117,A,-141.44153234597903,C,B,121.14810064106054,B,-44.90563405346609,-74.61112198761839,A,A,C,D,E,C,1
39,White,A,-76.52431725853239,B,72.6092476728298,-43.78727060113989,A,48.534856556773235,D,E,-24.86698689882816,E,72.37926282150791,-106.72528721192019,C,B,E,D,A,A,1
46,Other,A,-5.047258792382254,A,-61.92264334288971,-22.326523070579114,C,-71.75976771339822,C,C,50.96745668839105,B,43.72971376366851,-34.20635121397603,C,B,B,C,B,D,1
79,White,B,40.14152177480187,C,149.27229328762635,7.260656970669296,D,-103.79725355624308,A,A,25.483213265848747,E,-65.41960677332963,38.36977122323362,D,E,A,D,C,D,1
41,Hispanic,D,-118.42306606966923,A,223.13394690241353,119.64296829595607,D,-64.98253183069443,D,A,-225.77975531866036,A,-26.648007696534613,-19.093017180646797,D,C,A,D,B,D,1
75,White,B,-59.44390230541605,C,144.09500909361398,-76.54067811373201,A,-212.67794100120008,D,C,-77.23959913554282,E,-148.84500868466122,114.96642611047831,A,C,D,B,D,D,0
28,African American,A,-117.08788027658431,E,-106.86177312737763,-115.57775618072642,A,11.965679562592712,A,A,28.353833065629956,C,184.21280288244284,8.937954083343698,A,B,A,C,B,D,1
30,White,C,29.99873308399879,D,-64.99424296609105,-148.29051949876316,A,-43.85624394597941,E,E,-3.4786567894027933,D,-2.3888437392601145,-29.50700186727328,B,E,E,C,C,D,1
18,Other,D,123.76378783398255,E,37.78455750782402,60.23272123865296,E,-45.33190342042527,E,D,55.98291734592997,E,-154.34602955113522,220.2255745458003,A,B,D,E,C,E,0
42,Other,A,59.00262769821663,C,-5.867896551075312,248.8834231787876,A,-15.669243945502217,B,D,30.239082897530068,E,-59.859499318881205,89.05871406478315,B,B,E,B,D,C,1
77,Asian,D,-39.37263005119605,B,47.26526946257478,114.4596430788166,E,38.35158223838266,C,C,-33.33967817772382,C,-52.062873992239766,8.148299116142816,E,A,B,A,D,C,1
25,Other,E,-176.0432947965834,C,162.92122685784992,9.984617981625544,C,25.413902062896867,B,D,-44.195896943084875,A,-40.957401120663434,182.34577714678068,C,D,A,E,A,A,1
61,Hispanic,B,112.55269840808329,A,43.376773026480805,-47.70346880347676,E,148.8715902037134,B,D,-86.39955476597056,A,76.25527499926724,143.2119144426753,D,B,B,A,C,B,0
19,Hispanic,E,58.87216011107028,E,-93.25040629680018,63.058942806432086,C,-65.94763130707442,D,E,-18.230373871057363,D,25.67735819861568,88.37328608260516,C,C,B,D,B,B,0
46,African American,B,-65.91621172184425,A,-162.42831486778,47.75850017792361,A,-49.7342364106299,B,C,-4.659057940560082,C,-14.607360376706136,78.67413946065525,D,D,D,E,C,B,0
54,Asian,B,-126.37191943851916,B,255.27846411355495,157.43357411676192,B,-111.030427870313,E,B,-18.005474837893352,C,98.11396278459279,-7.149039159879536,D,D,A,D,C,D,1
65,African American,E,-312.3004478766572,B,109.73401917093986,158.12096863019684,A,-26.887378487582232,C,E,125.83621497799622,B,-142.63498303253556,-93.2627866296652,E,A,D,C,D,E,0
29,Hispanic,B,-230.3031403901386,A,138.5676727170262,73.38563635167517,B,-11.501842229155022,D,C,197.50860341423177,C,141.9530352425007,83.6623691077341,A,C,B,B,D,D,1
19,Hispanic,B,12.886823234758415,C,-15.215751794309654,-207.24947070453368,C,-99.25397231758963,A,A,46.56704018229012,D,-216.2987387765293,-116.1443104176539,B,A,A,A,B,B,1
79,African American,C,35.71951569742544,A,87.87548686896895,-0.16998740969103315,E,-88.62564110284355,E,B,99.40562261185056,E,-61.36029515052688,23.685950197140084,A,B,B,A,A,D,1
46,Asian,A,-47.28972828213911,A,-38.26309450864104,23.998241377879715,C,-102.84019631424532,C,B,-120.66542584294926,C,62.737301611570196,-94.69695033430118,C,C,C,C,E,B,0
21,Hispanic,C,50.09332569555159,C,54.366998706107296,142.2075736092181,C,-50.81609154962761,E,C,18.427041583929753,E,-82.97112534180562,-84.35954568467317,E,B,E,C,B,E,0
75,African American,E,26.78535431010718,A,42.70942590686085,38.401596956292295,A,-27.077583872055026,A,E,-38.122999089405155,D,-45.65209187096414,128.4677578968729,E,B,A,C,E,A,0
45,Hispanic,E,5.249338400086142,B,4.055709477822118,53.010796146839404,A,-156.36188300766483,E,A,89.61813486485231,D,100.1223592295375,-194.17678031810414,E,E,E,B,E,B,1
32,African American,C,30.804589845665898,A,4.24816766532161,-119.50273432714982,C,71.90855104474572,C,B,-4.72601081475191,B,52.05891567579947,-39.61661427578264,A,E,B,B,C,A,1
76,Other,A,132.27107190855594,A,110.173791012889,-55.09827350844262,E,2.56439409141137,B,B,20.151093110404343,E,-100.77893399808005,-66.64532265947287,D,C,B,A,A,C,1
41,Black,D,106.80606927364403,E,13.68314343451594,-71.67324231315733,E,-101.75668987810378,A,E,54.20717347505646,E,85.77936582202443,44.24149711184403,E,C,B,A,E,B,0
38,African American,B,-202.363840988605,C,23.053710187574573,23.93250706856178,A,6.70354724689099,A,D,-105.00999100862529,D,-17.521272318806542,-21.858841065585338,C,D,E,C,B,C,1
71,Asian,E,-33.93404206316139,A,-135.9217910374393,-19.867715824643053,B,-6.901767302580843,D,E,-16.279255617254723,A,42.53127967428567,3.4113765045901725,C,D,E,B,D,E,0
26,Asian,D,-221.02532633094586,B,-133.62791220460096,60.581322069558674,C,-126.66040479907628,A,D,-180.80133672705517,D,-85.56015953373567,-111.3170491921917,B,E,C,A,E,D,1
18,Black,E,-0.8885588665966991,B,167.1423434384262,75.96020756295901,B,-75.17224537736483,D,D,88.69361327640686,C,-139.34642188565084,39.90162271572041,E,E,E,B,B,A,0
62,Black,A,-28.23084910068822,A,47.67320986288575,-15.311938409891034,A,66.45895048959163,B,D,-145.554218318756,B,76.37844403591411,-34.530150240953915,D,B,B,B,B,B,0
66,Hispanic,C,-93.86340961964818,A,-64.37054948882572,21.40991934054516,D,135.97265883299897,A,B,-44.788590108621925,D,-42.796148666393954,-150.58157995726802,B,C,A,C,B,B,0
76,Black,C,29.734012653359216,B,-45.11708633078834,-55.09687319790949,A,-196.2455268022009,A,D,-21.115367082456313,D,-219.49440050574037,-155.94817244988732,D,D,D,C,D,E,0
28,African American,C,-79.72251520896853,D,-8.984889255762555,79.24041715243183,A,183.4002657571362,A,E,-8.956814494034145,A,191.95662414095366,193.75614296843216,B,A,E,E,D,B,1
35,White,B,-17.13381053404254,C,21.739537327266753,118.26340306089595,A,-119.45751665012988,A,B,-166.27576351114942,B,-32.778586808472795,63.6641872965658,E,C,E,B,B,A,1
66,White,B,-150.93094403833334,D,10.403715262287934,18.787778390603975,E,-47.60217250473537,C,B,-73.79443841119348,D,66.54259611752319,-86.68764257561988,A,B,C,B,B,C,1
29,Asian,C,-60.38728088657393,A,10.95600879007191,-89.8444033703123,C,134.72822212478067,E,B,-63.976406346504824,A,14.365902934796946,60.871676466909406,B,A,D,D,B,C,0
52,African American,E,96.27547327190926,D,-133.36479467909615,99.16541600648185,B,2.740176653164906,A,B,48.32295963342034,D,42.727488787771236,236.745177045717,A,B,A,C,D,E,1
65,Other,D,-20.613963142870098,C,-198.53350097891723,-145.356088488105,A,-32.08973240383549,C,B,0.2785456226627128,C,53.27586648100808,-39.0791120481785,D,A,A,D,B,B,1
33,Other,C,115.56821651245255,C,62.94613229544211,31.043296748666766,E,16.205178471224098,C,B,-56.6924780912119,C,-31.004974056296142,-124.54266502399334,D,A,B,C,E,C,1
27,African American,C,117.0182094935532,D,89.55058147154811,-61.217283274981845,B,63.217515984787994,C,C,-47.30047227662592,E,-124.4324044856393,-6.814275530682867,A,C,B,D,D,B,0
49,White,C,102.87898977555612,C,-0.19132550454097377,58.7966870985854,C,36.3974449209806,D,D,-52.41516596103207,C,-54.52023014057018,-57.71493241140128,D,B,C,A,E,C,0
72,Asian,B,9.404490391688995,B,87.08165627769773,-102.84710529609767,D,105.52662972580258,D,D,67.26459825987165,B,55.46624985462122,-74.52091626691171,D,B,D,B,D,D,1
27,White,C,22.363029420340478,C,-41.18732784416338,147.35602942029064,B,-138.98077654552404,A,E,72.96101249045883,A,72.68983942297221,108.86784493869361,B,E,C,E,A,D,1
44,Other,E,0.1562555272999169,D,38.28806281519473,-76.74659691257291,A,-68.62553351617687,E,C,63.6019423690348,E,-23.807651457159736,88.57605187769906,D,B,D,E,D,B,1
72,White,A,39.974149986626514,B,-18.8993581172524,258.59637549432904,B,53.48968699383353,E,B,38.18218419725463,A,-118.15728258153426,-4.13978382121852,D,E,D,B,E,D,0
24,Asian,A,-18.786221645817523,C,-52.792444352046054,149.08767804391906,E,145.88076877907872,B,D,-7.925319276884432,C,12.914151349746927,-66.15393536189897,B,A,C,A,E,B,0
49,Black,D,56.774285451867854,B,24.39752995115639,-129.9749995882052,D,54.9622111174391,B,C,-198.73950699888258,C,-93.59912756458544,159.62877222042565,A,E,B,C,B,E,1
35,African American,D,-51.486954361065926,C,115.45863054283217,-71.589038355082,D,-49.31866986703915,D,D,55.37274019020947,E,66.7638221028717,1.3923767947579158,C,C,B,B,D,D,0
38,Hispanic,A,71.24291614013597,E,167.5078599346704,150.2121663727982,C,72.27696114189918,A,B,-64.82398871678805,A,51.16895202879692,95.41702043427827,A,B,E,B,A,D,0
75,Black,B,-91.35048870667347,A,-63.00527214960354,140.2959399925355,D,115.67746997548139,D,E,136.522940568303,D,85.63835024752767,150.16927411956058,E,B,A,B,B,D,1
50,Other,A,-36.771679120237984,A,-82.22672893708346,-72.44611080673192,C,32.066823688961215,E,D,-128.32276327960952,A,-129.1169123336775,80.7859368807902,E,A,A,C,D,D,1
53,African American,A,-199.47209609521715,C,118.73858083614854,17.493265608966837,A,142.03708417028423,E,A,58.160590246427,E,71.89896087244874,91.74516988683102,D,E,D,D,E,A,0
45,Hispanic,C,-87.42185938918895,B,-105.4863424795953,96.35167543407735,C,86.86684293772853,A,B,90.06084365789103,B,-105.4403043252035,-125.61136396139949,D,C,D,E,A,B,1
78,African American,A,-2.528526447719937,D,129.48544865540927,-131.63889918499655,A,-88.7426456503399,A,A,48.37527571899867,D,12.040379484999603,23.589412701369078,B,B,C,A,C,A,0
42,Black,D,-194.44967267889825,A,-96.8292459618609,-38.06496582215727,E,193.62908561011145,B,D,-44.31387641475635,E,136.23034419471415,-7.347274241019029,B,E,B,D,C,E,1
77,White,A,-15.885198103656181,B,56.20818164152978,-48.7854292536481,C,-101.14051652812783,C,A,-29.37148546269606,E,25.698775982265552,102.70787229803456,C,E,A,A,A,D,1
52,Asian,D,-60.03872877310382,B,51.89929434945797,108.32823839220951,B,-73.21137161258252,D,C,-16.794939567932012,C,71.7239596257383,-120.2066352883089,C,B,D,B,C,C,1
22,Asian,B,149.0458927450468,D,-227.47797654097272,-128.77112395031696,C,38.371707804854644,B,C,-110.26226916952587,C,-67.75111145061791,39.05953265130245,A,A,D,A,C,B,1
62,Hispanic,A,-23.914432154188606,B,117.54403347175597,-60.84052337843923,E,89.96973949418594,C,B,72.12083042802288,C,-75.19676889534179,1.6999048676043576,C,B,D,B,B,D,1
74,African American,C,-60.81452659764043,B,-236.28899403872322,87.84578168367591,A,-47.809639620892746,C,A,177.97716275706742,D,-17.012212397024012,239.31425272390868,D,C,D,A,C,B,0
58,Hispanic,B,61.17779875311761,D,92.15271494555441,72.35670101769021,C,-225.0382532231931,C,B,106.66440330723125,B,-35.028219328690454,-103.30742857388779,D,A,D,C,C,E,1
55,Hispanic,B,-31.942696736864107,B,279.149171208948,54.35668516342624,D,-121.410493183209,D,A,58.57764944041285,A,-62.90695617471346,-191.04272284599298,A,E,A,D,C,C,0
50,Other,A,102.0277575431197,B,-101.87420185585343,33.91460276421129,D,-129.94077883076028,E,A,33.99022468851357,D,-16.92673336472658,92.22514197651981,A,C,C,D,B,C,0
25,Other,C,83.79728512557921,E,-109.92157381549654,-139.6243669886457,C,-2.022639250120122,C,C,5.797429699364402,B,69.15133418848158,81.24139430781223,D,B,B,B,B,E,0
33,Hispanic,E,166.93851831565786,D,-89.35654951571856,-108.77927509064003,A,-137.22257768926377,A,B,172.11793507740015,C,115.63930893781928,-44.962720475478115,B,A,D,E,B,C,0
31,Hispanic,C,65.13824501016713,A,84.39233003711955,133.22786032549737,D,-29.14269697263247,B,B,82.02606368184856,D,-105.4933617247612,-31.956324639108814,D,D,D,C,D,C,0
43,Black,E,-114.10001939384526,D,150.51423215413203,139.69466835103958,C,-54.582213664235766,E,D,-84.4918127782429,A,44.027977753707965,-9.542328915454993,A,B,D,B,E,A,1
27,African American,A,17.818577600393482,A,-130.20665628515175,110.1308731394742,E,113.23995593319776,D,D,168.34220611309036,D,65.14825885533608,15.098429574555844,C,E,B,A,C,D,0
53,Other,C,-160.00138571321745,C,-50.92572276780071,191.9773512365085,E,-49.77195634080111,D,C,-26.047069744466473,C,-98.58210908970997,51.169613335378436,A,C,C,C,B,E,0
24,Hispanic,D,-29.002647531661513,C,5.802941497274651,-34.68091054027783,C,108.31818124388981,D,B,-20.39693374168003,A,123.75352787343421,105.86172448076734,A,E,A,B,B,A,0
19,Hispanic,E,144.5531272712377,E,-29.52990028173726,-40.99556989339217,B,-24.544809109768735,C,A,-50.92903501256239,C,14.918620586810514,125.03731966600928,D,D,D,E,D,C,1
46,African American,A,97.79344616156149,C,20.790520182716048,92.05075321802111,D,6.871583238930687,A,E,-66.623304653334,E,-68.45387574256745,183.58653855617206,E,B,D,B,C,B,0
28,Black,A,-16.25838733862723,C,-84.3217417977113,45.87303836981281,D,-81.65512913471983,C,E,87.30331569909313,D,-11.478758636205226,-123.73765238964943,E,D,D,E,B,A,1
45,Asian,E,-156.86555867830268,C,-80.73682907279246,9.606918893909052,C,5.377321149581537,A,B,28.580042265431693,E,-3.0376839099574395,-11.897754048495745,A,C,B,A,E,A,0
63,White,C,-27.16117135538282,A,111.45579783171264,107.24909463426735,C,73.79603973284893,A,B,-23.998929908598132,D,-34.21613963801955,-51.44015333652493,A,A,A,B,B,A,1
41,White,C,-15.148274165730486,C,128.9157293246729,77.61243969804893,E,45.057011839058816,C,C,-52.87728952739273,D,9.954682443788677,-33.12000936979599,C,C,D,A,D,D,0
24,Hispanic,B,-82.41621878236923,D,32.677660586505816,145.3019140099721,D,-73.23248449761925,D,D,-133.25458876784245,B,54.15206062439475,77.25122701741584,D,A,E,D,B,A,0
66,Other,C,20.039192794642293,A,27.873242474378973,45.78339984173851,A,55.48615546616609,D,E,-128.42155934619873,A,-89.84014285082871,4.735764890070248,D,C,E,B,B,B,1
22,Hispanic,C,108.76819734523595,E,-119.07984133739922,27.820300751248695,C,-66.29161885393431,C,B,169.75784066110907,D,-30.720306115926547,144.8880708569726,C,E,D,A,D,B,0
21,African American,B,21.15700086137484,C,-8.729702865916298,-69.038715238189,C,-12.234385112779652,B,A,99.63789490627573,C,8.43746705754523,-105.84107466368602,E,E,A,E,C,E,0
20,Black,A,162.13187176648546,C,-3.385149739523372,-140.39435893706195,B,45.51537235083853,C,D,121.33116476872962,C,59.15913272760821,-164.4453358688967,A,E,C,C,A,B,1
30,White,E,-20.043731928891358,A,-17.129630666673897,-24.685635758390294,D,79.4122232183182,C,A,38.21561946469764,E,-154.47183611000338,-155.404712423398,C,D,B,A,E,B,0
68,Hispanic,D,-99.76253790988287,D,0.6076443304057694,-70.01344229678787,D,102.2301634637224,E,C,-28.524787014472725,B,59.500112221458544,-85.8673701579814,A,E,E,E,B,D,0
60,African American,A,84.99414707313781,C,61.016296663913586,118.12115177998015,E,-92.56860911458182,A,A,48.753222483801714,A,21.408996707039847,34.34886106689684,A,D,E,A,A,C,0
