ethnicity,orientation,SEX,anos,feature_0,feature_1,feature_2,feature_3,feature_4,target
Asian,Homosexual,Non-binary,58,197.39310230381753,E,B,-73.58833332394966,-126.24398462811585,0
African American,Other,Non-binary,87,82.13877557771374,A,E,-33.04364399787351,-18.799382762770524,1
White,Homosexual,Female,32,33.25257771486428,D,D,56.184512414569646,149.2499594009834,1
White,Homosexual,M,55,-8.681317449160996,B,D,37.10870621593459,18.948154053214786,1
White,Bisexual,Male,58,-22.138297624135596,D,D,-65.62983970656605,-48.87257403323942,1
Other,Other,Non-binary,69,32.75855843048238,E,A,-91.95684399354371,90.20656438519299,1
Hispanic,Homosexual,Male,73,23.217242380264207,E,E,114.12212071726779,-89.72979756357351,0
African American,Other,Female,73,23.754463883450473,D,A,167.33541044449328,-49.52759858972875,0
Asian,Bisexual,Female,94,-46.71800913044719,D,E,-89.79450136420972,-199.56000170514082,1
Black,Bisexual,Male,69,81.69868777134693,E,A,18.11342999619729,15.473293227239992,1
African American,Heterosexual,Non-binary,28,-49.88607109876397,E,D,-65.74453748543341,108.28407103309625,1
White,Bisexual,Other,53,199.59191674002275,E,E,-43.221205116729045,-126.24176819300604,1
White,Homosexual,Female,95,-91.30550645353573,D,B,-46.56711783120637,-110.68698245610729,1
Asian,Other,Other,90,-89.0697253899717,A,C,50.27779948917299,-53.603087458200974,0
Hispanic,Homosexual,M,32,-132.11649188381466,D,C,-123.10175790864145,-66.37073849248696,1
White,Bisexual,Other,34,52.38203777230659,C,B,-138.2676535706406,57.69017429284513,1
Asian,Homosexual,Non-binary,37,113.08472370935638,E,D,23.019676955534678,-88.63975269286014,0
White,Homosexual,Female,94,103.4039959997654,B,C,-83.1715715588631,-28.297103823288992,0
White,Other,Male,88,97.73421858377127,E,E,33.80771538968308,-7.206391749258488,1
Black,Homosexual,Other,47,154.94566140026268,E,A,125.36758146133127,-28.984048843504258,1
White,Other,Other,62,-64.25914351751311,E,E,-153.7818113266471,16.03908388532171,1
African American,Bisexual,F,81,12.428656825447897,A,A,1.7175093722869172,-33.16819543605683,0
Black,Heterosexual,F,94,-116.62762626872973,C,A,-1.474704683907244,176.91668395730574,0
White,Heterosexual,M,29,45.0300917455979,B,A,10.23756467923986,-18.53197953632348,1
Black,Heterosexual,F,64,-23.94862042890641,E,A,13.335250211086278,-106.34852119860862,1
Other,Heterosexual,F,87,21.89621190417984,E,C,-54.52812154389947,89.50172789036232,0
Asian,Bisexual,M,43,-66.99974956922644,C,E,-266.3139236821846,31.989910430329648,0
Other,Homosexual,Male,52,53.450215222680356,D,C,-149.39195683023948,92.71202447924234,0
Asian,Other,F,32,-144.22349724905655,E,A,-23.065242238665327,-163.8758493303508,1
Other,Bisexual,Female,18,16.56107304206278,C,E,25.781730687215642,69.28666553730352,1
White,Bisexual,F,23,25.388396088477165,E,A,-28.6147701431623,45.82692145326839,1
Hispanic,Homosexual,Female,46,-34.57156498212628,B,A,65.63916700843352,-114.94379332270006,1
Other,Homosexual,Male,88,-112.85637764216581,A,E,-73.75488428671963,-32.993792694460744,0
White,Homosexual,Male,21,55.59730364564535,C,C,-11.292189524135225,196.57431766012365,1
Other,Bisexual,Female,66,-102.16958412462947,A,B,27.738972160973645,-30.42792211735846,0
Black,Homosexual,M,93,-320.57574238880284,D,A,88.2945929244826,152.4741135936635,1
Black,Other,Male,20,165.171165782763,C,E,107.08662228537749,-12.794819038157978,0
African American,Other,Female,54,-28.04721250355719,B,A,88.373786452525,-85.3723315042549,0
White,Other,Female,37,13.474640788114826,B,B,-14.017740265083766,-17.369744628935035,1
Asian,Homosexual,Non-binary,29,-11.632573921003647,E,B,26.08010416942147,-76.43510971149138,1
White,Heterosexual,Non-binary,34,21.95096436611855,C,A,-5.815480681481114,-43.94369372148632,0
Hispanic,Heterosexual,Other,28,6.414210059587816,E,A,-14.023341799611366,46.20599710084121,0
African American,Heterosexual,Other,72,-244.78295007071353,B,A,-8.662017610312478,210.18955656739706,1
Asian,Other,M,34,-192.39843395697062,D,C,69.27196667361797,3.3084349541675877,1
White,Homosexual,Male,62,23.954662249321647,C,B,64.69314559080075,22.631591021318766,0
Asian,Other,Male,99,38.089524494493105,C,E,-6.1978739131752905,218.1457603239365,1
Other,Heterosexual,Female,92,82.28444728108346,A,B,-16.039471839202033,-62.97018158528235,0
Hispanic,Other,Male,50,-97.16628009994942,A,C,114.30329918071081,88.1995867193034,1
Asian,Heterosexual,F,47,-81.5591432915451,D,B,103.86507884222453,11.441575088482479,0
Other,Bisexual,Non-binary,31,-106.16039289707236,D,D,-58.52513173923879,67.12692538242364,1
Other,Bisexual,M,34,70.49504291708413,C,B,67.2039264725671,17.925735819518092,1
Black,Bisexual,F,63,-96.71935768573817,D,A,141.5257635061219,110.7997943549182,0
White,Homosexual,Female,47,2.058515227698315,D,C,-106.98278614669974,-78.43304110390456,0
Hispanic,Other,Female,20,42.273941134298695,D,B,-13.41833976784487,-117.27871129798405,1
Other,Bisexual,Male,52,-125.17966185654015,B,A,100.89276184737825,56.90050509012594,0
Black,Heterosexual,Female,98,-28.109168654763472,A,E,-34.473221727687466,6.214118067264551,1
Asian,Bisexual,M,80,-129.80313959961603,B,C,-148.33664398900893,-151.356671035082,1
Hispanic,Homosexual,Non-binary,78,-35.91499547125696,B,D,-185.2783477033788,-133.20033960731982,1
Other,Homosexual,Other,92,127.06882764123802,E,D,21.54225562160394,-134.91491935125433,0
Black,Heterosexual,F,41,166.62457198337327,B,D,69.74596237056454,-54.392591659652545,0
Other,Homosexual,M,20,82.72668492903041,C,A,-82.72050096243649,109.65994308440874,1
Other,Homosexual,Male,50,10.107768317790617,C,D,-45.11598253291089,101.2860831597746,1
Hispanic,Homosexual,Non-binary,68,-2.6255392990007635,A,C,86.40360868414497,63.14185750172109,1
African American,Bisexual,F,45,102.67647829640276,C,D,122.16083704167049,-43.97817400989129,1
Asian,Heterosexual,Male,29,55.7431348574991,A,A,-123.40826803101352,80.29345743572111,0
African American,Other,Other,87,-13.515182033377924,E,D,-14.61017056078037,-5.0070955973498545,0
White,Other,F,49,-15.358095631364568,A,C,69.83017817995363,109.47112056117592,1
Asian,Heterosexual,Non-binary,96,128.87816303964655,B,E,-224.29322098821797,42.547405095194094,0
Hispanic,Heterosexual,F,51,-5.016822293142327,C,D,11.221721004038914,41.06539895398002,1
Black,Bisexual,F,41,96.7745621983952,A,D,-96.80314810856319,107.41528354099688,1
Black,Heterosexual,F,94,-32.11081411926078,A,E,-153.54820154170721,-305.8987396581539,1
Black,Bisexual,Other,31,95.83965113530512,C,C,-59.711811756157154,47.44430412864202,0
Black,Homosexual,Female,96,-61.2673028552753,E,C,174.99054118456337,113.50379619999774,0
Asian,Heterosexual,M,66,96.20820174948888,E,A,-116.96705074791367,65.15628344124443,0
Asian,Homosexual,M,42,31.057230401273845,B,B,134.88117743992828,149.52351698514553,1
Black,Other,M,43,-92.23497376768614,D,A,6.46892981783167,95.37135419748714,1
Hispanic,Heterosexual,Other,60,-139.92752356034518,A,E,-39.20815877321041,179.8397468643991,0
White,Bisexual,Other,21,121.90468179400573,D,A,-127.75669455987611,96.65335127849445,1
Black,Heterosexual,M,37,142.75293573238724,D,E,-45.614143351752475,16.885004190166477,1
Hispanic,Heterosexual,Male,92,-8.065633723505757,D,C,-100.15603164354181,223.00496473614152,1
Black,Other,Male,54,-104.0367943665627,C,A,-89.15840977864877,-138.67177988146787,0
African American,Bisexual,F,60,138.8394260932409,C,C,46.80098219063311,-74.42462217116085,1
Hispanic,Heterosexual,Male,70,32.358148566472025,D,B,-87.69463992756886,-116.90757878511289,0
Other,Bisexual,M,35,73.08731714605553,E,E,-39.31060511328794,68.54138017894155,1
Other,Heterosexual,Female,95,212.17071800026187,C,E,-91.76894986613839,39.835863314280736,1
White,Homosexual,Other,88,-41.16923765936775,A,A,-52.554215632734945,252.87313932147794,1
Hispanic,Homosexual,F,45,-91.21819651539039,C,C,-55.84489611402862,-114.74197323424657,0
White,Bisexual,F,91,40.18063898249752,E,E,12.393757447762518,41.35129778077454,0
Black,Other,Male,19,6.975920556801195,B,A,-88.39954992677909,35.73691418888516,1
White,Bisexual,Other,67,-106.77044688366159,E,E,-98.56963312190472,-12.511851098359264,1
Black,Homosexual,Other,63,122.96588919345912,B,D,-190.48926001202167,55.02377273620716,1
Black,Bisexual,Male,44,88.05559670733776,D,C,-38.46617709226771,136.22787959886662,0
Other,Heterosexual,Non-binary,78,-122.98974336978772,A,D,49.49715026422851,-62.626767273664605,0
White,Bisexual,Other,82,77.08090176551032,C,C,-82.73176404472736,130.01536880888224,1
Other,Homosexual,Female,88,-41.850076936940376,C,D,-106.44741415395256,-228.70786115523876,0
Black,Other,Non-binary,29,-71.95176313778636,C,E,160.35797010002142,-115.6596709899731,1
Hispanic,Homosexual,Female,97,74.00850413223091,C,E,36.2222132835207,-2.185823759888348,0
White,Heterosexual,Female,24,-88.13474159291964,E,A,-112.53777283215105,139.05219517241633,0
Other,Homosexual,Female,32,52.17071519778925,A,C,-136.93898418630494,-62.38753699966277,0
Hispanic,Bisexual,F,46,-115.47208363815461,A,C,50.93346980335395,-182.18311249010873,1
Other,Other,Female,94,-195.5797204474924,B,D,87.9040806150417,-2.534360279318306,1
Hispanic,Other,Non-binary,34,65.16920093058106,B,D,-25.22567050917682,148.73916471923854,0
Asian,Other,Non-binary,59,236.74973009633598,C,A,43.583793621161824,161.11603555286834,0
White,Other,Male,75,71.15639886572447,C,D,-58.726304447675936,128.40802911227578,0
Black,Heterosexual,F,20,-124.80397071722584,D,D,-291.0573393127488,-23.706573467654607,1
Asian,Bisexual,M,90,-88.83752572608118,C,C,-69.5462270253995,-62.80758266813445,1
Asian,Heterosexual,Male,72,13.914029919146016,D,A,128.37275038415768,-38.10223939063716,1
Other,Other,F,32,19.42257881975473,B,A,-129.897785017588,-65.64734072437652,0
African American,Heterosexual,Other,44,-75.89646202210425,D,C,80.53960792743445,-105.48985377073272,1
Other,Heterosexual,Non-binary,44,0.9445958438671567,D,E,59.994593546539065,6.8569423649314025,1
Asian,Heterosexual,Male,56,-47.8106735467607,B,E,70.77309498783873,57.373094270883385,1
Other,Other,F,64,-41.57139612435342,E,B,-88.62841506691242,-140.75512617725997,1
White,Bisexual,Other,60,55.56966640206604,A,A,-149.44819962960145,50.518816399374664,1
Black,Homosexual,Male,71,35.9548503159749,D,E,128.29635695361958,-144.67354832110075,0
Hispanic,Homosexual,M,81,15.771822784253498,A,D,86.42853747025967,-45.41604457825416,1
African American,Homosexual,M,63,-4.15057611143461,A,A,-165.5268341988564,-195.83940558130055,1
Asian,Other,Non-binary,72,79.05192392275688,E,D,16.796620032716508,-29.703925202475563,0
White,Bisexual,F,77,-120.0246848038484,C,C,-133.94665403411494,143.81358344601801,1
Other,Heterosexual,Male,65,177.84185454631384,B,E,-142.8109004903139,87.51416678660216,0
Hispanic,Bisexual,Other,20,51.986922372991174,A,C,61.083366155319666,-210.23485916566366,0
Black,Homosexual,Non-binary,32,-23.26748533841307,C,A,-111.40656791845646,-173.40186769156364,0
Hispanic,Other,Male,34,-26.01322716400698,E,B,-108.72695201314751,57.027369485079824,1
African American,Heterosexual,M,46,54.51706529896815,A,E,197.10630017828677,-103.1157431798696,0
African American,Bisexual,Male,74,-71.27648524419303,D,E,-72.4399789577842,39.67056043691084,1
White,Heterosexual,Male,41,201.86240285264975,D,C,-64.75441364462372,-14.802438250212195,1
Other,Other,M,89,-21.827821378798006,E,A,-62.20091302012429,16.546664901701888,0
Black,Heterosexual,Male,77,5.1444289465749975,B,D,96.43284188310554,-57.028182558038964,1
African American,Heterosexual,F,34,-82.83975145318672,C,A,1.556251860462497,-43.545222455505524,0
Other,Homosexual,Female,34,-79.57319799513539,D,B,-62.66047146522501,206.82187111147275,1
African American,Homosexual,Male,75,39.35492306457868,D,C,-35.66825557116433,30.498229935675447,0
White,Heterosexual,Male,77,33.005067669940985,D,A,55.07060499273288,-56.37321728924479,0
Asian,Other,Non-binary,73,-114.90282513643113,E,C,-121.14537186344505,38.73892608075741,1
Asian,Bisexual,Non-binary,38,-156.21775332808255,B,E,1.5770834935438693,56.369747505089975,1
White,Other,F,88,-18.103886949751345,A,B,28.524755917071026,-20.712369873479997,1
Hispanic,Homosexual,F,84,-0.7662419896707982,E,D,66.28872577540382,-9.868933299155609,0
Hispanic,Bisexual,Female,77,-100.40578426872564,D,C,5.781315075695872,171.02446940420015,1
Other,Other,M,83,106.51013276291901,D,A,10.95174330600456,-98.11306533357794,1
Asian,Homosexual,F,92,-17.994630877690753,B,D,108.03999851630981,-0.2465192586876416,1
Black,Bisexual,M,50,-62.35100589868684,A,D,32.9151747494818,34.20721785885987,0
African American,Heterosexual,F,26,167.34045300394163,C,A,-24.73781523954612,-46.42772885256698,0
Hispanic,Other,F,87,-59.303041962377904,E,A,44.40794331077906,40.73396966468641,1
African American,Heterosexual,Male,19,18.763732330301256,A,E,-214.70057656119397,-89.06485477256753,0
Hispanic,Other,Non-binary,60,17.746265330444537,C,A,-100.59802957765169,6.032913013312436,1
Other,Other,F,24,-14.799344543902556,B,D,20.57255641886344,127.33944151161056,0
African American,Other,Female,18,71.88943666436822,A,D,150.8657797397737,-78.00903408088918,0
African American,Homosexual,Non-binary,61,0.325337267985836,E,A,97.88460435398413,142.11468408988392,0
Asian,Other,Other,27,58.36175595329032,E,D,82.55091682741278,64.97586853988841,1
Asian,Homosexual,F,20,157.6122783168508,B,A,89.0574234717133,50.01935052663479,1
African American,Heterosexual,Male,96,99.33049025014786,C,E,85.70948839775885,135.4934759312649,1
Black,Other,Male,85,-44.041154845670945,A,B,91.9187092456466,-173.64862581377872,1
African American,Homosexual,Other,21,178.89058453235563,A,E,-43.8369672287722,57.77397152467282,0
Asian,Other,Male,96,-144.23913570125907,D,A,244.86719815541665,-119.27344661401149,0
Hispanic,Homosexual,Male,60,-73.969350484642,E,C,36.25313996819831,144.23211932142289,0
Hispanic,Bisexual,Female,18,64.2276343017365,B,C,-44.983590169139575,-106.01752392754737,1
Asian,Bisexual,Non-binary,73,-114.8773537402136,A,E,7.522626774855068,119.02850378934527,1
African American,Bisexual,M,92,-107.80374677369342,E,A,-39.3323317562539,135.3366489132752,1
Black,Heterosexual,Other,27,-65.38260540671703,B,D,-232.04178009166498,37.944307047673846,1
Black,Heterosexual,Female,24,-150.29269384537523,B,B,30.587886297449735,90.26934057806942,0
White,Homosexual,Female,35,74.10540235158983,E,C,-20.39019667517159,40.29898632463411,0
Asian,Bisexual,Male,57,-145.66412941975076,C,D,-42.86964263379509,133.49479565966902,0
African American,Bisexual,Female,92,-38.85158795302704,C,E,48.11776739456046,38.767746576224695,1
Other,Other,M,79,50.81698385491706,D,C,-54.64441036284696,59.395170436124786,1
Asian,Homosexual,Male,33,-138.64920483246942,A,A,97.17102166750976,-2.7647008826599415,1
Hispanic,Homosexual,Non-binary,60,260.50625328590536,C,B,-104.7037488464047,46.59883707915235,1
Hispanic,Bisexual,F,63,36.49046452378285,D,C,-104.32417891390027,-53.63920903948131,1
White,Heterosexual,F,24,-165.5716660281163,D,E,33.09371574308523,-138.36284617858027,1
Asian,Heterosexual,Non-binary,34,-62.40933951881811,C,D,-17.07220872776731,-112.5193588990399,0
Other,Other,Non-binary,49,-71.81337515949772,A,E,61.5578689861096,-94.56273034772967,1
Black,Bisexual,F,18,-131.90283986669562,C,D,14.566536311703256,-111.98785859230624,1
African American,Bisexual,Female,77,-59.46560484672213,C,C,247.42073665076987,-51.52891728079818,1
Asian,Homosexual,Other,74,-22.815993242907034,B,A,49.147647625508895,-4.2435604607056785,0
White,Other,Female,20,24.963931187628287,C,D,-107.69596860126231,-56.49309648098759,0
Other,Homosexual,F,46,-71.96579154488559,D,B,-111.76142000036916,-73.42468695263669,1
Asian,Bisexual,Other,32,-110.95168774998557,A,C,-231.70659993671893,-173.3799908926692,1
Other,Heterosexual,Male,26,21.251599311267594,B,C,-32.36393021630109,86.8817313112334,0
Other,Homosexual,Other,93,-170.75638049391773,A,E,-258.6820362641373,-11.334214592488882,0
Other,Bisexual,Non-binary,47,-71.22514059487293,D,E,42.10234076009962,134.41355365158208,1
African American,Other,Male,89,-13.224570839051303,D,C,44.026137759804925,-5.858405248058741,1
Black,Homosexual,F,48,167.24636199848348,B,B,77.11488722013911,-70.9394931421777,1
Black,Homosexual,Male,48,101.48874244867388,E,B,-72.2114659768771,139.61132936004145,1
African American,Bisexual,M,37,-23.11189262965638,D,B,-225.25934118418937,346.5999564889661,1
African American,Bisexual,Female,49,54.523238392747984,E,E,67.15972792803775,103.18747252554815,0
Hispanic,Heterosexual,F,56,3.9019193181960814,C,D,251.32358474447383,151.558160753273,1
White,Heterosexual,M,25,-37.00157357370954,B,C,230.61271558046994,47.73199423267077,0
Hispanic,Other,Male,49,-190.2085390399025,E,B,-99.7850337996529,51.06540606279948,0
Asian,Heterosexual,Other,21,43.41797564582075,A,B,88.34169292186013,-267.8757618929951,1
Hispanic,Other,F,60,-201.93988174492236,B,C,34.118137988715795,22.713663978067046,0
African American,Bisexual,M,42,-14.82018907881722,D,D,-99.10750089637554,11.751842730978417,1
Hispanic,Homosexual,F,82,-62.6040652607586,E,C,-78.81088314966682,47.29231117092033,1
Black,Heterosexual,Non-binary,35,-162.79062307380735,B,C,51.82799817588547,-0.48963609623871507,1
Hispanic,Other,Non-binary,93,4.936869134017449,E,C,179.10351681797331,-120.17318044179717,0
African American,Homosexual,Female,18,-73.575786501848,B,B,63.46764076097205,-100.94305981304095,1
White,Bisexual,Other,73,1.5559585570362726,A,C,-44.48707586432342,-111.86368074514286,0
Asian,Heterosexual,Male,80,-51.6499989592562,D,E,-54.55565858984417,-21.651995581143073,1
African American,Heterosexual,Other,29,-224.96915791899858,D,C,12.323875919348717,120.5787394821621,1
Other,Heterosexual,Other,55,-207.04274168926952,E,C,184.58454837758535,90.60902020504862,0
Hispanic,Other,Other,86,-40.67108554215677,C,D,-68.02796108422059,156.42159368834672,1
Hispanic,Bisexual,Male,33,-94.60303802909749,B,D,-20.9278652226282,-15.498422660175812,1
White,Bisexual,Non-binary,77,-120.749650564612,E,C,58.52803646736638,86.57344404497489,0
