Veteran,married,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Veteran,Single,99,A,85.87208130251554,C,-14.075346420226339,-46.451515771277805,160.48009463471143,B,-108.70930627774673,-98.0684566624512,E,-5.525620653679794,114.46168709226414,-97.1513244434048,-4.110430044314012,C,-85.06011466864484,-56.69626017928429,-115.7748257685498,1
Veteran,Married,49,C,11.194029371105845,A,183.67957312844666,217.53632247748956,118.22090597382375,C,-79.34404363660424,99.30686028892701,E,92.00110786255294,134.23196589942935,93.15476235159782,-95.142465128477,C,-3.3244010558235315,-16.453075158645298,11.641430925155364,1
No,Single,34,D,69.23648463297381,A,51.302173344734925,-50.680316667550244,-56.33532863801324,D,-93.93520641924262,-116.81974501784529,C,23.58181232184,68.3202370551486,221.08201373734383,-60.26275873408038,A,38.43840984217152,-55.45515917227508,-104.86193467582103,1
Yes,Widowed,23,D,38.678820292897896,A,133.03688347811163,-68.36596600299484,-82.18441729578643,B,-171.99609549638143,-113.44668543591598,A,63.33536577013449,-151.5887978148439,54.63417283887595,47.460631682540274,C,-81.5439295163168,-134.74498687374214,46.4472735675687,0
Veteran,Widowed,91,D,-85.43151971132171,A,-77.47218589545788,33.282852740549515,7.8256812451608955,C,-67.99849459562628,-0.5937525322747363,E,151.54238314025508,109.67007321839424,-20.103906073330418,35.18409614929009,D,10.606497288219328,199.89876789391306,-69.5970449064,1
Yes,Single,35,D,-131.73382832934413,B,156.70954376789342,76.7941786793564,-39.35792269722979,D,22.878156261280754,-164.5558943731585,A,58.066165362253216,-1.3472845511223814,70.4950201835784,25.156974440238884,C,30.059708588653205,-123.36157118666968,185.27266027038158,1
Non-Veteran,Married,93,C,2.272006473803232,E,143.58806612200635,-54.537851128853596,64.60443237679851,A,-54.30966015170261,136.3330628964012,A,-169.98765984319283,97.39738714500356,-149.68195107424958,110.71526849458904,C,208.90217009272604,-93.72230130120374,-9.905564427029882,1
Non-Veteran,Married,37,A,-48.23591660506722,D,133.62246895235427,21.07245633090433,-77.09308143662649,D,56.56686933685944,0.7608701615159753,B,-1.8366444419163943,133.55070862149705,-204.98703889590982,-15.942227600588993,E,-72.11410451560857,11.450239159371442,-25.508219774997542,0
Yes,Divorced,31,E,89.3714087054961,A,9.664005093372277,-90.0238486079452,-160.2192627620878,D,-97.01071271729269,-9.916244466877282,C,-5.716858689078109,49.268309223305515,183.39488210317828,84.08683805366228,C,248.97381158657373,-55.087956700857376,-201.59015530199872,1
Non-Veteran,Single,31,E,10.064583250450482,B,25.097748510904893,-60.540346520904265,96.25705019903765,D,143.68930437666765,59.317350340650954,D,15.547769352870638,227.28468167725407,83.50888588206945,-11.208229279113526,B,-55.03735911823199,-87.1326130384233,-140.1292161748206,1
No,Divorced,50,E,-79.35551379434781,E,-11.356829986844234,53.31497052467039,75.80063161134099,A,-20.74115584614446,-34.32381474198378,B,99.52180844106415,8.592629126649214,-198.41390842344305,28.064242941304627,E,-51.30473787274277,146.78145707152592,-65.96285937066163,1
Yes,Widowed,98,C,-10.051777247721644,E,141.56789181131762,-123.97565463250118,9.095977151896841,B,24.981990085128587,-183.1289993665555,E,-7.7829784576604455,3.208205609511436,186.63677906574043,-8.721925050357111,C,25.140604763791885,-129.40102926340145,-92.0211826711603,0
Non-Veteran,Married,38,B,87.14259638052599,A,64.0427119276595,-105.70673864667735,3.112885234837832,A,-90.07630206482624,131.99871467292076,C,-151.19207170772694,67.28944794752438,27.933182439120852,93.41957835240866,B,-151.14377824959067,16.269027012290454,-37.02412659706256,0
Veteran,Single,47,E,-134.8964599312365,D,-156.07439361924787,-167.33701057826516,126.0069956558635,B,129.103598959717,8.655990282048935,E,27.168635706645215,60.30968153927684,9.172961412746913,-118.85603271302578,E,56.75697841928275,3.951787906205701,6.404978898059061,0
Veteran,Widowed,59,C,138.10064014085276,E,23.926503754857286,-45.81041272045177,49.42194794831048,D,149.98227732573412,-68.31553667996936,D,90.2609664915194,12.529771843610071,129.45965456318245,227.4482519777293,C,73.17681672038154,-31.855909245930096,85.99015351467713,1
Yes,Married,50,D,-54.95317994675288,B,-12.36923935756335,94.3540082397281,99.46904560265453,E,80.82043503531229,22.352609572913178,E,24.749572119469327,-20.982954051329948,-55.296012637913094,-106.67579183468057,D,-62.65479719843403,147.5364507752357,162.34278629864028,1
Non-Veteran,Divorced,19,D,22.842318681620807,E,65.10950439746847,-189.55508564549558,122.79319100144792,C,-7.731674268530337,-21.662121190038494,D,-212.70755193436472,-32.491837733914,-12.212086156336284,-3.884418549507344,C,59.40249368080749,-28.207439706123665,32.441884339835966,1
Veteran,Single,72,B,-82.00456592784356,B,172.74504681245685,-28.517777351435843,-65.60629765788791,B,14.655328413483412,-168.85349431700203,C,169.36977404295436,244.3062128592762,265.3751894081388,210.9354597182428,A,-249.14023126362213,-95.20732734772747,-47.48262707581618,1
Veteran,Widowed,69,B,-60.575657330724596,A,-76.66203186052041,-83.27282306267317,166.16019079091828,B,-23.247496184325225,136.91617741667406,D,-58.415206814239525,-30.36091157650726,49.72013618861052,-133.29844314076337,C,117.61115964725674,-13.382846757835448,157.18766357637648,0
Veteran,Divorced,91,C,-122.26874045375085,C,105.626171263667,-57.659979586705404,77.78926242070105,C,76.18833127529878,12.721701704400031,D,-9.596905548809298,147.9711776365305,-26.64032958630782,-11.771387574459009,E,22.697544489877867,-97.30910798508137,-99.71213905102346,0
Yes,Single,57,B,-19.37018755510592,B,53.25858001116516,-23.018712342169582,68.09705028148963,B,-65.96787471146935,36.29949055747132,E,-59.24900536839963,159.79389677380172,-114.51956745956748,19.97897426013537,E,94.51890109458742,45.739290221144614,97.63761123540198,1
Veteran,Single,23,A,-17.67354342529011,B,24.865002060015133,-75.57167614927216,-87.32054538364265,B,181.86008383788283,71.30181099760391,D,-147.37901600005324,-196.1354453144413,-63.74552289320765,18.8115836744881,B,-40.221019507442776,53.32661394393777,-59.8704516677961,0
No,Widowed,97,E,107.93588369458203,C,70.9635961802347,69.92101561872242,34.740269225266324,E,-132.78849322634875,-88.81153867929861,E,-93.56943906932341,-27.811920243444,-16.59010302459283,-22.0999983949929,D,106.7480357873571,36.22432621119742,-202.04156343655032,0
No,Divorced,35,D,80.53995617563572,A,94.3481586983151,-76.93131724235296,127.08082954429321,C,16.997994724258508,12.277306568514394,B,23.903088785674058,-52.53955434435843,-278.80994664478686,227.70620675773384,C,72.86799542650736,240.58098019089903,139.62719813295297,0
No,Widowed,24,D,139.3120230265673,C,-34.48444511996813,78.11066361918945,183.0065807205872,B,-39.30091681416864,108.62912084453338,A,-62.25687655626935,69.72058313083355,-77.27692310944818,-22.106570365088114,D,10.042685022310772,-62.7775687596697,-236.94657596538357,0
Yes,Single,95,B,55.50738317277188,C,15.439154080313047,76.13136701348162,-35.99167757077178,B,-72.37726067010065,-15.851783294429097,E,-69.658424459969,106.12709665157685,147.03712177600252,-12.20136709843746,B,182.415227017304,-76.34077265120418,-74.74209086494031,1
Non-Veteran,Divorced,51,B,-7.383316852194488,E,-50.65735893717407,25.343321764031995,215.5801438728373,E,-45.89725683487069,-90.11552145679244,B,-6.098933000976642,170.25745123792439,-30.55625682028194,212.83259048785393,E,45.92913064361011,47.1783141557939,-4.842034311325429,1
Non-Veteran,Single,97,E,12.005949245105905,B,-107.24764906902753,-121.73640546866405,-16.288319764539505,E,17.335117344420514,-81.23452934460138,B,-85.71791922552714,-96.94031658888113,-127.24256907582945,-72.28033139355941,E,-187.7953403706388,-151.34494935552064,64.00711485716674,1
Non-Veteran,Widowed,53,A,202.7063657290388,E,-18.330402013972645,-57.286972557428605,-74.09356088875566,D,67.07294204645459,-94.680890721463,D,-207.015601914831,-183.80418391400582,-13.768175210217215,-66.09580760769205,A,-193.5501615600087,-72.44081944947649,94.75105188276252,0
No,Married,18,C,29.809239871409442,C,202.32953622739512,91.06984793625229,-214.82459928750094,C,-154.51297072254536,22.88353435993964,A,-96.4552882177637,88.56588338047109,-84.12449707560651,141.81434868589616,C,-58.73477085227259,-115.2187485891856,80.4667574996553,0
Veteran,Single,85,B,120.1948386146138,C,100.91117198621762,23.95543496491028,-63.641312417552186,B,-23.23513657775985,-23.072612280679348,C,126.46175641924795,-102.01795073147164,44.709357590680305,-34.438439523371464,A,-12.946768638793383,6.034643839991697,-22.1567792150343,0
Veteran,Widowed,69,A,91.2350115085357,E,71.21544180543918,-165.8381247666635,-106.7602986290248,E,3.2459775226434417,120.28550631544128,B,7.409484458456713,-93.33897001818897,-131.84501864573565,-82.80500055076637,C,25.343487687882458,-152.3707568959844,-191.38412504625913,0
Veteran,Married,87,E,100.5350895557831,D,16.47071700475192,111.76607662286729,-229.73349971713444,A,-31.75325853196611,-2.1596240581107784,A,-59.34400804709276,-52.918427176042925,51.06715845910207,31.174557716198155,B,-189.49020675479878,-65.9541746330974,-93.78462709373946,0
Non-Veteran,Widowed,75,A,118.81024170919359,D,-38.94001484354269,41.94597272464787,-35.48482122166301,B,-77.078747414217,-270.2905972014274,D,-87.89698658572723,-11.852130680114268,35.74394571050702,86.94034436922162,C,66.65559313249506,-95.89538560352844,-53.45805122766107,1
Veteran,Single,99,C,45.76001032162257,D,40.83591679345265,15.534249297388172,121.04547591359854,E,-139.7559105290742,102.05104886930745,B,-80.65066746384072,-45.91994039445784,88.9649849476021,53.883491883524826,D,-53.806431151917685,80.29429273170851,-26.87725337671074,1
Yes,Married,79,B,45.12569676781685,A,-42.36726218803702,81.4185847143538,107.49812535906183,B,-113.61506256662422,-81.37400839397641,C,10.0788571456774,-10.986975154871208,-98.80377761068738,-2.4275674682121857,E,-168.32230016336126,114.93804807079924,105.50623518052085,1
Non-Veteran,Divorced,24,B,29.12452535261702,C,-249.28420358998585,88.21785206961522,73.67001663020584,A,23.251394837640945,9.18947868166579,C,141.81919881753794,-6.749747217990931,121.36936774199498,14.814390045313944,C,81.19092675211787,164.7717105912437,-181.88036801694355,0
Yes,Single,56,D,-121.07486641112237,E,39.57027260885958,-49.27352987309938,-162.89817898738693,D,-195.50060603538276,55.64883341717864,A,-16.053984386164284,-103.35587669769193,-101.39168235253197,-8.917619704186958,C,40.808250210151,-117.90127296909793,31.225819105373315,0
Non-Veteran,Divorced,28,B,105.4161601978674,E,132.37194916790273,-17.643433716201816,-68.10366785803754,E,196.04804488189686,-100.75587960424097,A,-35.45597667092872,104.21260863792048,-2.477062308659416,81.40382215840553,C,23.354753583398942,77.39047370772717,-30.12873001858281,1
Veteran,Married,22,A,30.76652633423242,D,112.81633088675096,-84.99031568418226,-135.4817048934185,D,136.227740464538,-108.32820044200058,E,49.89182497903871,-67.45223308980333,235.6353515637888,81.0802487104205,E,79.2287446201866,-133.34587836300344,18.98663227802179,0
No,Widowed,63,E,27.195362608161805,D,-30.08248525733989,276.9925131505305,86.10859141771812,B,-167.46556993357115,47.832278303914435,B,-2.0554634232721245,70.3668570959483,-94.37455720854732,140.0135593989189,B,126.38415684230779,106.72702555912565,150.04558406722873,0
Non-Veteran,Widowed,33,B,140.6089708055013,A,58.79071163869439,-9.770609460040223,-0.5739088679319447,B,115.52231934743153,-46.839479460036934,C,-96.3434514020002,-26.820160811247728,-70.79617576148243,23.494743549019905,E,135.3831491086654,1.3291783724256288,-169.6468654466379,1
Yes,Divorced,39,A,-109.99470673638882,A,-8.545382756193703,143.94922206361744,-35.49714126807998,D,43.74769006951589,122.82903138980168,B,10.600021848708927,53.54593910868493,-109.74713209043226,-19.297050233329358,C,215.6996781097932,-160.7639400204676,-24.849158596876357,1
Veteran,Single,44,B,81.63816988550275,A,-250.1892191982541,83.02342012607724,-26.993662742857467,B,47.93917252858752,-77.60176519987832,A,136.841973194926,14.337060230359496,152.32752707271706,209.73269803297785,B,31.446156714923028,6.480830438071067,-78.83420514164389,1
Non-Veteran,Widowed,28,C,-60.896960310049074,C,-146.27322851986298,-26.32126206201704,-130.32113378091512,D,-5.256269253426147,-105.99841907375902,D,-33.84247377565531,92.24590736391556,-139.79768978788624,71.43262064274334,A,-21.021663662937566,-4.604209259854293,-85.77964734134734,0
Yes,Married,22,C,-51.39800365759888,B,-52.38352744393109,-66.79179633716939,-118.61360270464178,B,-29.912937424837605,104.21901021925765,D,-98.26069807682853,-84.66731213775503,-213.1363096142417,47.937472900426414,C,115.41404798434513,103.76600606903223,-142.0616212843565,0
Veteran,Divorced,48,A,-52.74757296316467,C,-77.075926222214,-129.87237689217977,251.23339332528366,D,-66.19098261106873,-207.37944167919346,D,-82.52530940414738,-134.57350343019272,-23.11918570604342,76.27893414418155,C,-62.4866914518519,158.99540780376554,81.17639832810293,0
Yes,Widowed,20,C,6.4019666731278875,B,155.9862184328106,182.3157214449932,-15.308507617009603,A,1.2516762782244362,78.57530986880631,C,-10.020349592534751,34.244749372306686,-60.12407032693447,7.261203484662607,B,-25.33548324169616,18.803084464392718,0.6052820219868528,0
No,Single,60,D,48.36983324801022,E,90.49017503945142,-123.50034190924546,-193.3878477451496,A,116.10502657539901,-79.48021278350706,D,-232.64991371007474,-40.482142573417555,-60.18541401147372,-17.62094007964221,E,9.316151600818783,-50.10331176984961,-108.95571279021014,0
No,Married,66,A,11.53296342068357,C,86.55538315279954,92.47639630742171,-133.21514129147093,B,23.313094799340657,-46.87888517530298,C,-70.68822460410455,6.334937707767202,12.611323764773358,-100.46947358478113,E,-25.424178729512896,-81.01920601322425,-34.905212874581295,0
No,Widowed,85,C,21.230323768167658,A,0.7102267570500267,-39.16604390921028,-176.43654905773855,C,57.796051759769504,-56.00533664889633,B,-92.93571402806636,20.979976746490085,-41.38854889103461,118.16061273524119,B,18.876026717148207,30.302418349818,127.93804710049699,0
No,Widowed,70,E,-12.968387155591838,D,-15.831028594306273,211.59715076399172,76.83637387480238,C,-2.795945632223743,53.186883142598695,A,86.47479080793472,-30.148737988076068,-140.49050132695538,147.2740859377675,A,-15.19777317557194,115.85675895850294,-135.85767445236874,0
Non-Veteran,Widowed,92,C,23.788378594538738,C,-6.1043008062189275,121.08885792179574,25.18603605838291,C,114.03304683744975,81.3343973869729,B,8.574388131321346,85.61298140892195,78.78908401822255,-21.720554415697848,D,52.654631981814006,14.755286774706667,92.21919825074765,0
Non-Veteran,Single,68,D,-72.3146255690213,D,-212.34621947396624,-92.12222593191022,-22.063744702759642,A,23.441194945100893,51.34761607021463,B,31.12966142324238,50.76980394393799,44.947782277110115,32.34123207846309,C,189.50997924640788,11.468602856530163,2.585111193650246,0
Yes,Married,31,D,8.721987602755084,B,-78.09204198179168,86.53876244228928,203.5303887090964,E,62.64452851450408,-110.28311928375271,B,-93.56912006700091,90.92313433187095,199.0898523206351,120.8832972312653,C,-9.617687098178793,104.438276624038,206.55040371252852,1
Yes,Widowed,91,D,-168.89083136861473,D,8.158064759765757,33.084183956700656,-45.42836339453263,E,171.7615706384591,18.722787211015007,C,0.24927885727029836,66.12539037002814,-16.244839522774996,76.9147750376735,E,-26.39172630999485,-56.3888823999539,13.360714089023329,0
No,Divorced,40,C,-28.71616035009402,A,-7.65691075810485,-73.25430263396294,-71.32823689771816,A,-75.33480076023753,3.897416397647471,A,-31.399007821848095,-74.79185073290019,-118.31442205923925,132.60742914215282,E,-3.322235676394468,-130.63918456810032,-0.9318700575396055,0
No,Divorced,53,A,2.866322942471309,B,-213.87455841254757,130.84874383755442,-190.74962800264143,C,-77.47659244103049,46.67732963402003,E,65.42244018022969,-68.0050829844663,-75.55118706771096,52.12208160027198,B,106.1496740211612,-1.2878721372611384,-15.492619455955253,0
Yes,Single,91,C,24.915703647909343,A,69.16145250194867,-102.1318473956206,93.02223067137567,C,-74.96465714074375,-94.77671069369269,A,184.51945770933352,71.51668418747879,35.64982903162025,-43.213704658012084,B,141.8511759080312,240.2283933491254,46.52575301490817,0
Non-Veteran,Widowed,28,A,76.58169010060999,B,-274.6119537439308,-47.07455769455381,-98.13345095952614,B,-243.9733218450214,42.59769461435947,B,55.21581955659084,4.893389458862303,121.31576499309969,27.757578075525263,D,132.37905765868297,-7.8559400085415705,84.23227548833378,1
