marital_status,Disability,RACE,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Single,None,African American,Other,D,A,-90.47715099767078,E,-101.0569176586372,124.62773525345068,12.34405883640181,-61.450712382736924,65.19636167291168,E,E,0
Single,None,Black,India,D,D,271.3888007162233,D,42.983354778959146,-168.37195818490457,94.266358367768,-63.075753668969234,34.759909374635676,B,D,0
Single,Yes,Other,Mexico,A,B,29.999895513176654,C,-56.204296201204954,27.52968651501063,-47.47297773609165,38.03072509903281,-96.54482003982038,A,A,1
Married,None,Black,Mexico,A,E,10.241526233956309,E,270.4468392845424,103.23954264138501,2.674219675339929,-11.013904861661128,30.700532303245453,E,A,1
Divorced,Mental,Other,Mexico,A,A,81.05623435677906,E,-16.8180666894423,8.318240070909393,-34.94465177512809,-134.08761630975008,49.57483996606375,E,B,1
Married,Both,Black,Germany,A,C,-16.519498509595696,C,-12.356034319765644,-139.7132250001057,38.480763444453395,-5.746458614207936,248.03323297777666,C,D,0
Divorced,Mental,Hispanic,UK,A,A,-15.236139240502913,A,55.05875990960261,-43.955814500822825,-13.045528579606025,-43.74236323105509,22.014664311387268,A,B,0
Married,Mental,African American,Germany,A,D,-60.29452348980998,C,-84.7681048204841,110.04920019912193,-52.860132636302126,-113.0690341563186,-90.28588608350606,A,B,1
Married,Physical,African American,Brazil,E,C,-84.66150069565734,A,-12.408650621912019,-22.113740573821847,-40.74485275968069,39.180018917843604,-162.5140276074275,E,A,0
Divorced,No,Asian,UK,B,A,-55.95065039292459,E,-16.657026636561767,-6.497882799900426,31.025114024190625,50.39157821440313,-123.92852866625958,B,B,1
Single,Mental,African American,Brazil,D,C,48.10242816851715,E,-263.86561649859055,37.087596072419664,-100.5332662537503,21.371841873766854,83.73117238835567,E,D,0
Married,No,Other,Brazil,D,B,-173.8763889982878,E,200.2119432126428,-82.14488520277477,-38.2128361668083,-152.8221678172005,29.044306233252758,A,B,0
Single,Physical,Asian,China,C,C,28.740187294963455,E,-213.80657612024257,-45.10008297949814,92.16029024527343,101.00418823694895,-165.3849734007206,E,C,1
Single,Yes,African American,Other,C,D,-54.84612743848034,B,33.525984285514184,-8.79102102453705,62.34447582693333,61.004677857720644,-47.72143815850322,D,A,1
Single,Mental,Other,US,D,E,51.7758927069959,E,146.75214664112357,2.7578208360627796,237.87324068913463,-92.78354046388164,34.0898549869187,E,E,0
Widowed,Yes,Other,Brazil,C,A,56.87351345323081,A,-143.3945838251512,-124.86657579042293,-18.296779421826194,151.58873990729347,141.29357605542555,C,C,1
Widowed,Both,Other,Mexico,B,C,-20.518379592185255,D,-34.5497124522799,203.66216816373756,-262.0928298967285,-21.140300689867942,98.79231899474121,A,E,1
Single,No,White,UK,C,D,126.08403325954882,C,29.989924049467966,-243.28015547767475,8.594273656421825,62.583689759551355,-0.41073103932548927,B,C,1
Married,No,White,UK,E,D,106.05475738998477,C,3.2385539294682646,-51.38195850961803,-129.45930032230947,106.88234911102752,-41.06370301619361,E,B,1
Widowed,Physical,Asian,Germany,E,A,97.36545951940198,A,-244.65077124205771,41.746284285191166,-2.9834531600346366,8.247442376895227,118.65656527628619,E,D,1
Single,No,Hispanic,UK,C,E,-15.606430658536324,E,23.31229090055983,-11.63347138350829,35.076299373915546,-190.72765420472308,-51.400652586335106,C,A,1
Widowed,Mental,Other,UK,D,B,-89.1077096744888,D,-105.15118499277527,-71.01068717163055,-168.85550958128005,90.9867467338265,-53.107278176518044,A,D,0
Married,Yes,Hispanic,China,A,B,112.13691276648292,C,223.82948891879195,-194.96387549717522,-85.36346571049611,112.45577182748701,-73.17157912123182,E,D,1
Married,Mental,Hispanic,Mexico,E,B,2.098417946529356,E,-65.64176970292243,-149.2781867657487,-51.36078348441624,18.860117157075265,-54.67184357877352,B,A,1
Widowed,Mental,Black,Other,B,C,18.21006229166221,B,103.19944743017588,90.18676602560856,-192.04280352780077,104.76354119932152,-151.9826765255199,E,C,0
Widowed,Mental,White,US,D,C,95.56203159714158,A,-165.64493949937594,-28.206156612290567,-68.79300518498985,21.785214878445704,45.47917734281796,E,B,1
Married,Physical,White,Germany,C,C,-22.44133487913459,E,103.0915266406902,-104.8259230652564,-111.40096794902999,-176.49074287152274,24.388355260346668,C,C,0
Divorced,Mental,White,China,E,A,-235.60206966611824,B,-38.79024906998642,92.26870988270701,-189.54766105231812,68.75817720872107,-66.48571073494686,B,C,1
Divorced,Both,Hispanic,Brazil,C,E,-18.93777850992454,D,-26.79361799076323,-98.79691657602385,-17.88637580284074,190.23445720826925,80.7692021805972,E,B,0
Divorced,Yes,Hispanic,Mexico,B,C,-25.401043902063673,E,2.5752571551060695,0.22028458393510125,-49.796502242292654,-114.40826632674177,-85.6847740449795,D,D,0
Married,Physical,African American,UK,C,C,-310.5132463020796,E,6.051086598791515,3.638324394242403,102.21821819425298,78.55668888032062,26.783218841790816,B,A,1
Married,Yes,African American,China,D,A,49.712823016872,B,-78.75175003577382,-121.30673742404836,30.692741188705764,-52.41425560682509,162.2668124237492,E,D,0
Single,No,Asian,US,D,A,-29.205015880018486,C,37.67737338111706,-228.188306900944,66.50930434156875,-143.51932170979052,54.43976085025095,E,B,0
Single,Yes,White,Brazil,B,E,-10.715583510964287,E,-9.851146717063404,-24.42746674087356,-46.77421931167437,-69.85494748533928,82.75347203491734,D,B,1
Married,Physical,Black,Germany,C,D,27.503786044743066,A,135.60948484335262,-64.30132848967179,-142.21236456088,-74.6844444615631,46.80067305289641,B,A,1
Divorced,No,Asian,China,E,A,193.1342066870759,A,-160.6708200271572,136.022148401034,-79.43929070326124,-3.668064588426382,-73.71249930420637,B,A,0
Single,Physical,White,UK,C,A,-66.6759479978748,D,-37.84376442963943,61.22059039104914,-108.48280405364356,26.85715804492665,61.25212895934655,B,E,1
Single,No,Asian,India,B,E,76.27395854894912,B,-40.90710708406707,82.36788854592552,83.27671345470993,-27.6085761603381,91.86515824906179,A,C,0
Divorced,Physical,Other,India,C,A,-145.59006764321134,B,-53.02354235143174,-63.085821109286854,-9.315037454229538,-18.209573194793098,-24.571045014592414,D,D,0
Divorced,Mental,Black,India,E,E,-71.37631438712026,E,32.91204343870174,-1.0358903130371016,-71.63253805849084,10.14993913605217,-186.19362319235154,E,A,1
Married,No,White,Germany,B,B,-16.2650494801078,E,62.68701617008833,-104.22194546896968,140.859667394974,91.48717839484362,-81.0996749102197,C,C,0
Single,Mental,African American,Mexico,D,C,-57.38102431496897,C,44.44090079690736,51.56326516324597,97.59656224662912,-35.961721276021294,38.691017854012514,B,A,1
Married,Yes,Hispanic,China,A,D,-19.273182989986907,A,-31.297374149292377,67.52125133370319,-223.66316400640756,11.480005798180509,-190.20237361600564,E,D,1
Single,Mental,Other,Germany,D,D,-158.63094022806783,C,-93.46292446530774,-151.23283965038289,-104.98236828352465,-146.7281903864802,2.9975558253799406,E,D,1
Married,Both,Hispanic,UK,C,B,52.936622815622,C,-67.26500703472647,-192.5313992637973,-79.11470949376658,15.018311077996744,-160.31141182627354,D,C,0
Married,Physical,Other,Germany,C,B,-107.21202224219513,A,24.885457409242836,184.02829223607222,-137.35886941920793,91.12318338294337,-121.81466370630099,B,E,1
Divorced,No,African American,India,A,A,39.504015964605784,B,26.69552699162242,-207.79799610686558,-202.75971311818256,-26.3527243118613,-67.69519409360369,D,D,0
Divorced,Yes,Asian,US,C,C,-77.98621903903751,D,33.001994223260986,-113.42003127910982,-30.694007028594573,-51.93550011438529,37.06830121841963,C,D,1
Single,No,Black,US,B,B,-86.9574253941492,A,91.28898825704414,117.23370147261659,47.92307765827483,-37.6008844987248,8.293609240853957,B,E,1
Divorced,Physical,Hispanic,US,E,E,-28.212304281428203,C,-107.58882391579886,-97.43195036856063,113.0182038602442,2.476651626377267,-2.0002811291563387,D,E,0
Widowed,Physical,Hispanic,Germany,A,A,39.96531339875004,C,45.194584923864994,-0.29807504593806555,-145.4457234898408,59.63180484805962,53.168114387500886,D,B,1
Widowed,No,Hispanic,Other,D,A,-97.61233830741712,C,28.9329416705221,-136.38127055571454,-16.459321758951432,-56.060608492557996,-16.13245047266459,B,C,1
Single,Yes,Other,Other,B,C,123.30163488502643,B,-65.13949015814272,-99.599860113393,14.03214035784246,18.15359849180344,-115.1919877374256,A,A,0
Married,No,White,China,A,A,-94.56130215459152,C,-21.227796920172217,-39.2262653400973,-64.90780403209175,-64.3975276899184,-165.12955777892978,E,B,1
Widowed,Yes,Asian,UK,E,C,-0.936843611184535,B,74.61271095398047,84.83332708172117,-56.09988775769047,52.35632037343627,101.64934791935494,E,C,0
Divorced,Mental,Black,Brazil,A,C,-82.55575751576546,B,64.29213821653799,-86.79280430280586,59.19770034440742,112.58098563729139,-72.36669323102831,B,B,0
Widowed,None,Other,UK,D,C,186.87932885580113,C,36.46500481340448,23.11241195057769,-28.04003875519068,178.39770479978864,-1.732320889642621,B,E,1
Widowed,None,Hispanic,Germany,C,A,-38.23716263330311,A,-5.694895880045874,-40.33082728394785,-95.19526531499676,-101.57051173065929,-27.09282855642103,D,C,1
Divorced,None,Black,China,B,A,-66.27440676971375,E,-118.43173079712548,177.40544321954462,256.37994976370516,-125.27214727884729,21.471093851363328,D,A,0
Married,None,Black,India,A,C,-100.24495789087476,A,-104.08799503080213,-25.95372462550462,145.31280125207326,80.83467939464616,-144.4276028720808,C,D,1
Widowed,None,Black,US,E,E,147.5755131518374,B,-49.59068244295056,-74.73480642710119,26.00828996696144,-21.997059528587652,6.932804455594862,A,B,0
Single,None,Hispanic,Germany,E,A,-161.09109234643037,C,65.80142532155129,-272.2619092536769,-106.1129391769014,-126.44865404662784,80.84129406864771,E,E,0
Divorced,No,Hispanic,India,C,D,111.51214095961859,B,55.41841598313532,31.686716199186947,-38.40775598270333,172.3358345190478,155.36098525399322,D,B,1
Widowed,Physical,Hispanic,US,B,C,11.464126100024554,A,164.5984475821954,-95.03453264044272,43.87605691028966,11.780643109792312,30.123482100789538,C,D,1
Married,Mental,Other,Germany,B,A,76.69811856263,D,46.94134451470556,-191.5008661594628,53.90369135606916,-39.95766451459357,-39.522444601019416,E,C,1
Divorced,None,African American,Brazil,D,E,-42.35345679208981,C,-7.704694285976349,-58.606147121644526,56.04395388455541,-88.78391992229673,-39.18500273863991,C,E,1
Widowed,Yes,White,UK,A,B,-10.013996001168197,D,60.912344375214346,120.38211612122677,69.10164528132367,348.08368577139817,83.33621892978947,D,D,0
Widowed,Physical,Black,India,A,E,47.410480779504425,C,63.4445747602851,-0.21327159062823725,-41.18813930645116,125.10874902882898,-59.53317424200176,C,B,0
Married,Mental,Asian,Brazil,E,A,-141.96644240158264,D,-4.492172739596107,-92.96167637403596,161.47188848194534,-20.021027777667584,-84.21760455933779,B,D,0
Single,Yes,Other,India,A,A,31.542951127350193,E,-66.36944413447158,-84.16982116394098,-43.362530985710556,-124.00089764383304,-8.25258836829161,B,B,0
Married,Yes,Black,Other,A,A,34.182548240448675,A,79.70545765388968,229.01224677741513,96.65018946031881,-129.4353410468596,10.496715629458716,A,B,1
Single,Physical,Black,China,E,A,-146.81733065063895,C,-11.003124461464232,-1.9111679169613194,-28.487240457760286,-5.906825266038147,-33.86505872581287,D,A,1
Married,Yes,Hispanic,Other,D,E,172.18274101915586,E,-97.14264188593063,-92.84504149324081,95.41591760944631,22.595062951988663,47.62238063120564,B,E,0
Divorced,Both,African American,Other,D,E,112.28204825295323,C,-32.46714793132298,-70.85886814501134,19.553299020700273,12.717064295022206,-26.71234276745409,C,C,0
Divorced,Yes,Asian,China,D,A,66.51034967905322,E,91.15438975566532,13.697122126355655,-188.87489958530728,-72.68419605260989,-201.50268420093246,C,E,1
Divorced,Yes,African American,US,A,A,-121.65373037047287,E,53.675255224901306,110.17955272366305,43.266389143768066,-3.125472864036385,-15.462664678069846,E,E,1
Single,No,African American,Germany,D,D,47.16684749468881,C,34.43904980667534,-62.40294075485691,116.69507538243171,136.51439521694766,156.87373331726812,D,C,0
Divorced,No,White,Mexico,D,B,-2.2207571977473908,D,-81.47172505799685,-80.85692857844468,-100.15018977044501,-40.25829536471603,146.14062013584478,D,C,1
Widowed,None,African American,Other,C,D,28.817416976229932,B,-9.734807384201043,-68.9547025306962,7.879990526782958,-34.99733591364318,-124.55731040502411,D,E,0
Divorced,Yes,Hispanic,US,D,B,8.944364397246517,E,3.4931192212527544,-22.07417090239134,-34.03651930782311,13.546399213727147,17.07432672506936,C,B,1
Married,No,Other,Germany,D,D,-50.83131100930576,C,136.26577369795524,48.214819338603455,-117.41410605941323,-126.82832836567475,35.833293636444296,C,C,0
Divorced,None,Asian,Germany,A,B,-135.41212446554357,A,39.705021424459765,-70.09626301726077,-84.51519186238045,75.89601587643199,-95.83498040896545,D,B,0
Single,Physical,Asian,Germany,D,A,-75.33716409655395,A,-188.84552796963624,41.64072709511041,-20.567166684243155,-67.43706579446294,84.61954690892726,E,E,0
Married,No,Hispanic,China,E,C,41.1325253653925,D,223.25858043941486,-17.14874319214935,-294.9399350765977,-116.56546681893711,-251.7324938844073,B,B,1
Widowed,Yes,Hispanic,India,C,B,32.70328876759265,C,-191.72020769537994,228.65217606525144,80.33396838108018,-21.40904660474837,57.67387434805067,E,D,0
Widowed,Physical,Black,US,B,B,22.330186259916385,C,-25.309427070986896,67.45288625512723,-172.529629447848,-175.50696498372588,20.293557281482464,B,C,0
Married,Both,Other,Brazil,A,D,205.12835786438094,C,29.606565188359358,-141.40717964069057,-117.77878464529235,-50.56944898565513,-103.82842347899538,B,A,0
Married,Physical,Other,Other,A,A,252.81191543879996,A,161.09789059427524,-111.72285384850792,-136.03345602689907,60.80544229908518,-113.0996962447041,E,B,1
Married,No,Asian,India,B,D,-130.34694714998128,E,-228.70132156933926,-27.77798215844968,56.93365058668133,-50.34621552726601,-50.82682912870542,B,E,0
Single,No,Other,US,E,E,110.25663192071853,E,-33.01968390777989,-143.31239764647626,-72.80407553777118,-43.557690134351255,87.15866844408873,B,B,1
Single,Physical,African American,US,B,E,56.01995613783933,A,-122.40326458627813,-43.181462791086275,118.81703711936314,63.314239313353994,-162.46243206857244,A,A,1
Single,Both,White,US,E,C,156.2428327861338,B,-163.92879738205806,-91.98128534007192,-55.89122741439647,35.62412688992006,-22.36964539215146,C,B,0
Divorced,None,White,US,E,E,-6.628070079771368,C,-6.091648940809399,92.91145865514065,24.99536442052261,6.418039969039303,88.0078308549079,B,D,1
Single,None,Hispanic,Other,B,D,-3.315709598373439,B,-117.48910152689301,-67.30232375768418,-10.922281105421888,73.28155221954006,253.56638252841185,A,E,0
Divorced,Mental,Other,China,B,C,60.1933001543519,B,-0.11639709205825625,117.70762955898167,-93.7915830202077,129.65597207625348,-18.020613015141162,B,E,1
Married,Yes,Other,Other,B,B,67.89999846779746,E,-176.45388121325857,24.100706076869084,-106.96219738656343,96.79771913323495,131.79831091778118,E,C,1
Single,None,White,Mexico,C,C,-47.36321562316479,E,-84.40853394242964,-155.6358228082157,60.588255200875864,65.14014493654166,101.17686099140512,D,B,1
Divorced,No,White,Brazil,C,D,-0.7045367020898811,B,111.31271027011707,44.80511013401481,14.444296980154927,2.24569314658384,-45.1415297621117,B,D,1
Divorced,Yes,White,Germany,C,E,31.517084718152,B,-14.523833418955867,56.58222037713478,47.571499390239005,14.84694753771538,83.13185758228204,B,C,1
Widowed,Both,Other,UK,A,C,154.54347904717906,A,7.804828104048317,221.1782658754866,125.62895801742735,-27.814092987791877,38.84158647517285,A,C,1
Single,Both,Asian,UK,E,E,-18.729763504982632,D,-48.39736084887244,58.522339979858586,19.127186455402075,27.132192341025206,-36.16830126185801,A,B,0
Divorced,No,Hispanic,UK,C,D,-138.49621411779256,B,83.61860885850463,149.90749843483147,-6.237073989053016,-55.980503439758756,-134.4828526031378,C,D,1
Widowed,None,White,Brazil,A,C,156.71194542069463,B,28.485643725780623,-57.457954606757944,81.81514093949093,-140.1181357696283,9.666745790429308,E,E,1
Divorced,Physical,Hispanic,China,A,E,-5.710026934740058,B,44.58315021975736,-139.6214642239168,-177.86959672909154,-60.308607478343546,-66.80060216515533,C,D,1
Divorced,Both,Other,Germany,A,E,-125.67983683632534,B,-37.52091243231385,33.02879168931356,-9.774956205461013,-130.54258311236927,37.87540389242092,D,E,0
Divorced,No,Black,Mexico,A,B,-25.760027372180254,C,89.38896365636357,75.94024177148239,43.298465209125986,-21.762869662402185,-6.501520480329292,E,E,0
Married,Both,White,China,E,B,82.99773282750117,A,134.48596057320657,68.06109290661216,-18.72712124576184,100.208677511891,-122.59185513164141,A,E,1
Divorced,None,Asian,China,D,E,93.70107732603302,D,251.82760820147675,-89.90669683266917,109.0574666776287,81.04753717751822,-60.633988463914434,B,A,1
Married,Yes,White,Brazil,A,A,32.45599943974796,C,-60.83869379670244,93.71206999380895,-120.91426761161411,10.220640766061075,67.53595274858523,B,C,1
Single,Mental,African American,US,D,B,160.57814156772082,C,8.046561439583687,-150.5224876522304,27.295903393840103,75.06616040485093,-60.733872248924825,E,C,0
Single,No,Hispanic,India,A,A,104.6808583775195,C,-96.21012147825459,37.943551988825256,-61.174709528567526,182.7540340590039,195.6752445318076,B,E,1
Married,Physical,African American,India,E,E,-15.293706249464547,B,89.4299843388041,112.09905097703918,-20.445488057096973,-119.19980491149407,-41.5691660425553,E,B,0
Divorced,No,Asian,UK,E,A,-90.49383196077412,C,6.798744554673411,5.02762393885335,0.20900059784207592,-223.36621233755673,-18.637141127977003,C,E,0
Married,Mental,African American,Mexico,B,B,85.1065803339972,A,5.638627126608165,-134.77520003141152,-127.9317709168238,-94.98898527308164,56.19164656660206,A,B,0
