age_range,SEX,ethnicity,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
51-65,Male,Asian,No,E,C,C,2.669718393776922,C,0.9542228561842987,119.4136902070522,C,-103.01309941789083,-97.95355501047037,B,-55.081002927566935,E,1
26-35,Female,Asian,No,A,A,C,230.13237444756572,C,-116.80457651429386,2.1684280275851773,C,68.57903054726371,17.241481038377742,B,-40.28942222342559,B,1
51-65,Male,Other,Both,C,D,A,113.31886870712282,A,52.59475371927057,-60.731306269279564,E,-73.24909293199273,97.38147890332748,B,101.28501398954819,C,1
26-35,M,Asian,Yes,B,B,E,-19.358716860792583,D,-34.24069965649459,142.92594012067389,B,162.71705298745766,-35.84849776201479,C,86.69196429483667,C,0
18-25,Male,African American,Physical,D,C,C,4.0029277220879615,B,32.1358627069609,-214.56466284833593,D,206.76425951415447,-86.12200050807147,B,33.30950497325097,A,0
36-50,Male,Other,Yes,E,E,E,183.28357191978068,A,19.865274743373526,4.672441349530792,A,148.70296204450872,17.603557274184087,E,188.6556824043299,E,1
36-50,Female,African American,Both,B,A,D,-54.50145469887724,A,22.421410700147177,179.3120082113346,A,9.024911408161158,-128.5517337412841,E,92.74331401515832,B,1
36-50,Female,Hispanic,Mental,C,C,D,-180.7136816120575,B,185.57386402746576,57.064171085252426,A,-95.3122464434914,12.861309119230894,B,-21.949490399712005,C,1
36-50,Male,Other,Both,E,A,C,-66.36135046308846,B,-20.766482698786472,86.67662259706121,A,-130.10394776928266,-1.5363596332417078,E,-4.355397132251847,A,1
65+,F,White,None,C,B,A,67.31138683141374,E,69.84791596817084,12.856487257965915,D,-166.68931168634325,-95.72150020754303,A,-126.31605689551016,B,0
36-50,F,Asian,None,B,B,B,-37.915832537429154,E,59.448131803911764,7.910766718593693,D,12.127299977818952,-221.30695131366136,B,-65.90783359308158,A,1
51-65,Other,White,Yes,C,C,B,-37.43105569952498,D,-145.32166236890473,21.962428889122187,E,-34.1079442033571,-71.4883323361233,C,-23.9642220979922,E,1
51-65,Female,African American,Physical,B,C,C,-74.91857611607216,A,58.83968248233202,-26.27652722297637,E,-26.131672821630193,-17.344621870904874,A,325.7925874233253,C,0
51-65,Other,Asian,Mental,A,C,A,78.73313166621426,C,-112.39030947388211,-65.92901958918272,B,-16.01952006706602,-13.702385073207237,E,-112.79488692592832,B,0
18-25,Non-binary,Other,Physical,D,C,A,13.649044146594026,A,-34.539594762411085,-130.45100952321835,B,79.01823441455741,-75.66476810112135,D,120.84518256827262,E,1
36-50,M,White,Both,A,C,A,86.81676008868074,E,-45.828853276380514,-117.85231221030689,B,-40.53204826125459,-56.913966533064055,B,3.929239009482373,A,1
65+,Male,Black,Both,D,B,B,152.26723008670763,A,-151.54270885511255,30.620873104012453,B,184.9804667083111,80.85690254677306,E,-51.85657594591885,C,1
18-25,Non-binary,Asian,None,A,D,C,-97.93507375418717,C,66.11769694067608,-56.936931971274376,E,-69.85142600310039,43.19955754607298,D,94.09176572533009,E,1
18-25,Non-binary,Black,No,B,C,E,32.85230393064955,A,111.4295154986157,-105.1200822979853,D,14.556778535768258,23.80126951080265,B,13.696272041152884,D,0
26-35,M,Black,Yes,C,A,E,-125.87968598745847,B,-14.89153198625653,-91.8273702637808,A,71.59703195166361,80.76732699198719,E,116.32409351589214,A,1
51-65,Male,African American,Physical,A,A,D,-41.62203538646319,B,-261.01481407654336,-51.16925964487537,B,-76.2854510921103,-103.09372048245919,E,99.38691791244932,E,0
36-50,M,White,None,E,B,B,121.76144829618308,A,-2.2752672245866683,151.4741097023423,E,31.245693568678597,44.05508927662889,D,-114.62699479606569,E,0
51-65,Male,Hispanic,None,A,A,B,-96.3592123593001,E,100.71751783837612,-21.354838380693533,D,64.66087050785063,-92.93263295301097,B,-164.7860764189459,B,1
65+,Female,African American,No,A,D,A,66.52440377688993,A,99.0412938000209,10.91957755520641,E,-14.659005184692376,-27.43241150069532,D,17.263884881823035,C,0
26-35,M,White,Mental,E,D,C,-52.61618881257052,D,-84.96036945977646,147.61224470971683,C,-5.018245136962431,94.7515396967398,E,-21.678689850232686,B,0
18-25,Other,Black,Mental,C,A,A,-28.583748860444917,C,-39.15259265309449,-256.0581366552036,E,10.961275003541147,-37.036775724769136,A,-35.069219525130514,C,0
51-65,Male,Hispanic,Yes,D,C,A,-136.2358305556893,D,133.5861828574861,-35.20888759601614,D,222.41334907578576,-167.84631119953588,D,86.88271086621066,B,1
65+,M,Black,None,A,B,B,-174.11703261091614,E,-11.767542907006753,-110.036326365287,D,203.60959689813745,96.31181174299492,E,27.477692604273763,C,1
18-25,Male,White,Yes,A,E,D,6.314941070102549,D,121.91382353606662,46.97094141483352,E,98.9977174325956,-113.92197839378242,D,54.11880812319031,E,0
51-65,F,African American,Yes,E,D,A,194.62462635983962,B,-52.80887536359873,133.36877494889023,A,-56.08178364925249,-44.89250848088807,B,97.99794345685355,D,0
65+,Non-binary,African American,None,D,B,D,73.90281539404555,A,45.888160972389514,-35.74494561394461,A,-198.31126176808598,76.91753943258973,A,-281.6598722619129,C,0
18-25,M,Other,Yes,B,C,B,76.81729104295313,E,-78.36330905755553,-77.69191423948511,D,37.79170039521186,-10.827196999820504,C,-8.768576094755714,B,0
65+,Non-binary,African American,Mental,E,A,B,-131.80675893351648,E,-7.190835759568494,-245.96549197555584,A,-54.93071014053653,-11.58603783270319,A,116.04463855246982,C,1
26-35,M,Black,Physical,A,D,C,130.9025732823112,D,97.72523680863519,-169.60810018635118,B,-145.96625135539185,-74.15872435220386,C,109.61333499586917,B,0
65+,F,Hispanic,Physical,A,A,D,-53.687968989757366,B,97.21129804939801,14.27985494356713,C,55.44028468796359,-114.15125136290254,C,68.31499446257799,B,1
51-65,F,Other,Yes,E,C,E,-75.81212414523533,D,-28.715729913844264,2.860760112811147,C,-101.87458230128448,53.71291982856946,D,-89.04704886933767,A,1
36-50,M,Hispanic,Physical,A,D,C,142.82680546459346,E,56.06036694353278,-84.29387525241448,B,-9.873651559457278,-136.18296654531454,D,84.84282494263734,B,1
18-25,Female,Black,Mental,C,E,D,21.717832540303576,E,-43.14778195848642,55.004441668162166,D,44.296577144995055,198.68144965512587,D,38.84049685831205,D,0
51-65,Male,Asian,Physical,B,E,E,-99.73942903352236,C,119.45628315396783,-96.35022280081077,E,5.570862077544622,224.0607083553739,B,34.572010172554776,B,1
36-50,F,Other,Yes,E,E,E,-29.554804130545143,E,98.97656524664204,87.85395025314703,E,4.576855370736934,108.16613912527966,B,54.95860241935573,E,1
36-50,Female,Black,None,E,C,B,9.048527129118677,E,-38.05408471141262,78.34721352978025,E,123.08094823166601,-120.15875816471777,B,60.32887598034539,C,1
51-65,Other,African American,No,D,B,D,62.35940896536009,A,-121.15945553806004,-142.78655594902648,A,169.56714373551011,91.76941136819063,C,167.67454785331034,D,0
18-25,M,Black,No,E,B,C,-12.390989927393022,B,110.82934656282862,19.95594832710339,E,29.2181394242667,-13.933515003358949,D,9.223407454352918,E,1
18-25,Female,Black,Both,C,E,D,13.091916854732439,A,113.62391600990077,7.16180954708555,A,68.3863806419253,0.8363578090958541,B,-22.98167977394726,A,1
51-65,Male,Asian,Mental,C,A,D,175.62925697934747,A,7.076884155795081,85.443661213073,E,8.400733131585964,203.0991457823188,C,91.13477379944233,C,1
26-35,Male,African American,None,A,C,A,33.32579457385974,B,144.66835525487073,-34.33646905604482,D,37.37424176867319,136.93935588107135,A,-92.31026479299165,E,0
26-35,Female,White,Mental,E,B,D,-130.9683081600651,A,-225.29243655279356,57.22906638757706,B,124.0377625570068,195.40017298154842,B,92.36388519867377,E,0
51-65,F,Other,Physical,A,B,C,67.54388504267082,E,126.94893880430647,116.7494025004037,C,-36.526797798845294,-0.7585750814210955,A,-34.96786689035981,A,0
18-25,Non-binary,Hispanic,Both,B,D,D,63.594291706247134,A,128.9283397160546,-62.011632283815224,E,33.09708173496516,142.94030674169304,C,-94.8014046879893,C,0
18-25,F,African American,Mental,E,A,A,37.735207684860725,D,-206.78737136841923,193.3026118071214,B,-20.873966570275616,-16.541784681726757,E,13.673306675847874,E,0
26-35,Other,Hispanic,Both,A,E,E,78.93214799541958,E,-110.37414614125294,94.40876120875078,D,38.61138104574089,94.36521105545881,D,-2.141059596464365,E,1
51-65,Other,White,No,D,B,C,65.30837221390874,D,26.603134533302136,88.29086959002078,B,-15.658449360404484,-69.54029648248903,C,-18.57426155220903,B,1
36-50,M,African American,No,D,D,D,22.620751542351254,B,92.36938201323291,-61.578230731577875,C,65.91903618530276,-97.98387415017305,C,-48.698999393100756,B,0
26-35,Male,Hispanic,No,C,A,A,20.096690105930286,E,169.22136225188385,127.31117751545744,A,35.38615000644532,-188.2095140020338,E,-93.51864833782093,D,1
18-25,Male,African American,Mental,D,D,E,72.20142546987373,E,104.168536066736,-38.062555742208296,E,-95.86930284402288,7.460608035263891,B,-5.5231534011304415,E,0
36-50,Non-binary,White,Yes,C,D,D,-96.1216674651828,A,-130.0737322241733,68.66975811224016,E,47.01525606729463,-172.7168564134254,A,-48.68649633986741,E,0
65+,Other,Black,Physical,A,A,B,81.4695568131409,A,103.29345888984027,64.50582359623,D,-238.76402269419236,45.021318941595965,B,11.251809323435232,E,0
51-65,Female,Other,No,C,D,B,-137.10807562935832,A,9.874835372057502,-50.91201801222529,D,41.08837187915961,-51.346755507455256,D,142.2232147935873,A,0
18-25,Male,White,Mental,B,C,A,-9.122355314945533,B,101.5398138456322,23.079527147685056,B,68.73092517816899,80.38300109744287,E,23.59915191607935,E,0
26-35,M,Other,Mental,C,E,D,-15.885364095709617,C,-115.88579906319526,-171.28507442645144,E,-34.49426134375758,76.6221129622895,A,-61.61821945542659,C,1
65+,Female,Hispanic,No,B,D,B,169.5511854137958,B,-40.62791906143432,-26.496248987186753,E,-3.705508978312546,10.697706701084977,E,113.06406048190034,D,1
51-65,Other,Other,Physical,A,B,A,-131.63660194261402,B,-69.41836562468228,-26.44031385879153,D,113.65131346639718,82.21482068496742,B,3.5700902555273237,B,0
51-65,M,Black,Yes,D,B,E,-72.3430437266834,B,-151.98707025554987,36.5621983992371,A,107.57858444032426,116.3049366039123,B,78.33759214655632,B,0
51-65,Other,Asian,Mental,E,B,C,83.25160467537242,E,-33.77596943823173,94.56135097646725,B,33.33385862433762,162.09628941354535,B,15.027244181933222,D,1
18-25,M,Black,Both,A,B,B,-143.9033901735423,A,-44.77452963216669,-68.47904560026525,B,86.35105757070822,12.148455935416633,B,-67.60573086807197,D,1
51-65,Non-binary,African American,Both,B,B,B,-7.00592982325882,E,-102.06357114966116,35.830587579002355,B,66.40961281651731,220.93545942058307,A,17.380610637474085,C,0
36-50,Male,Asian,Physical,B,B,D,-33.701982752712205,C,-192.96146158323685,-87.15162607290276,C,-108.74130403132465,-119.54519770222016,C,-69.19662439445815,D,0
18-25,Other,African American,Mental,C,A,D,120.27651745139065,A,70.1547490449867,39.57068147474014,D,116.76019149585758,-56.58912881823481,A,-30.200012150731737,B,1
26-35,Male,Asian,Mental,D,B,D,-207.8884738125346,E,25.794976895040396,155.34281022450344,E,-190.55217622324835,-35.73690390439727,C,225.0072901943089,A,0
51-65,M,Asian,Yes,E,D,B,82.83603528268173,A,88.93194152736545,78.29518772146156,E,25.93124660995138,-28.92276528534414,E,-2.4840370304590818,D,0
51-65,M,Hispanic,Physical,E,E,E,59.454205762254276,B,-6.433104174183689,116.41657861795129,A,-14.122159702710604,79.28582880008472,E,10.218032061172606,E,0
18-25,Female,Asian,Physical,D,D,D,-23.91497131203786,E,99.3458515564356,-16.64932245343573,A,20.833614379575817,51.821603518465494,B,234.3254610644562,B,0
18-25,Other,White,Yes,D,E,E,-5.420280212624664,D,11.53040767833401,4.806255974414363,A,149.59451932149898,113.04112087097771,E,-246.04140478214046,B,0
51-65,Other,African American,Both,C,E,C,-123.84435261175764,B,29.62487913938651,-6.3363687127918125,B,-41.817282094147664,8.133277048401645,A,201.85393776386792,B,1
65+,Male,White,None,E,C,B,2.923521258483557,B,143.9970210928074,-80.26721069287399,D,-143.16027512972852,57.199918049163436,D,107.13997406559798,A,0
18-25,F,White,Physical,C,D,E,-192.56382163277118,B,207.6473990492184,23.578359154403923,D,115.62481049798822,12.320000227283652,A,62.175899422098844,E,0
26-35,Female,Other,Yes,D,E,E,148.81836669916498,B,100.97356382499274,212.91678308670012,E,-121.11388342832396,107.26692448734045,D,14.599581511164464,D,1
18-25,Male,African American,Yes,A,E,B,-11.257734941627472,C,-25.73524115799703,67.32322698253384,A,-101.68389274448188,-218.82539320688622,B,-106.23175369637237,C,1
51-65,F,Black,Mental,A,A,E,89.17631156944421,E,92.8001834249718,43.49512173455341,A,-1.958094890034693,67.60854017663985,B,-6.2100847221753686,E,1
26-35,Female,African American,Both,C,D,B,133.0649404623392,E,-172.08452462044053,-118.51492915426587,D,-32.12802426506356,-207.67592645755278,A,15.957737877041655,E,1
51-65,Non-binary,White,Physical,C,A,B,-15.42497654703308,E,201.38323520412214,99.26195335092328,D,-155.05905660272683,-19.959109008785468,E,-6.048668991006402,E,1
26-35,Non-binary,Asian,Yes,E,E,D,-136.0562283541634,A,22.421417451725112,40.93860490237948,B,2.892656050306035,-139.2058993549842,E,36.384125895382084,C,1
26-35,Female,Hispanic,None,D,B,D,-38.864626721220205,D,118.60510664764273,106.86551003369769,B,-133.07196484109429,-22.39938862178772,B,-99.46888379908432,E,1
26-35,Male,White,Mental,C,D,C,120.56669741690031,B,98.45001291333352,-88.24730386235066,E,49.86694643550986,26.098479021887783,D,53.89447901227681,D,0
26-35,F,Hispanic,None,E,C,D,-153.78812049153498,D,-86.24334399906598,-171.48432163422217,D,24.94284348208098,28.303150073775573,B,100.63847040704775,E,1
26-35,M,Other,None,E,C,D,167.27024587820577,C,-54.764067837126184,-69.0191382520558,C,-50.5094194093878,33.12542889302215,A,-30.044270095922325,C,1
18-25,Other,Hispanic,Mental,C,C,B,-194.28647258710828,B,-39.952590360211396,-281.7209871740901,E,167.5980813570583,-196.65418333582912,D,39.41362975200549,B,1
36-50,Male,White,Physical,D,C,B,181.4060078082747,C,60.75306086701504,-138.83541766289497,A,35.75174076661269,30.595443238268054,B,-245.02501781452702,B,0
26-35,Other,African American,Mental,A,C,D,126.19840600783067,C,97.05162841817608,-109.85174945464071,A,84.75226389748951,-176.96537985024318,C,-18.32231134475083,A,1
18-25,F,Hispanic,Physical,D,C,A,-70.88699401495688,E,-34.38000496277688,86.67040793386633,E,112.6930945981284,33.31578392499779,C,-89.06324949474711,C,1
18-25,Male,White,Physical,B,C,D,-48.92545957535307,A,111.40078956881716,-34.85944802754178,E,-50.29343537076486,48.596644560440375,E,24.267812837650325,B,1
51-65,Non-binary,Black,Physical,D,A,E,-42.15956180679355,D,-53.04857242659254,-54.442290426859586,C,-146.35237116513426,69.96469478470355,A,23.869186060635034,C,1
36-50,Male,White,Both,D,D,A,20.52098579357711,C,-54.657145205010735,-28.740211346130156,D,128.4974734380127,-88.82748833003018,E,-127.7317472049367,A,1
18-25,Female,Black,Mental,B,A,B,-29.972543804788433,D,-57.09779059921078,-178.05843839984814,D,-98.60660210880616,124.19843182703045,D,-25.95563383702632,A,0
18-25,Non-binary,Other,Yes,D,A,D,207.60751763491032,D,40.332359716624495,46.52637121844992,C,147.85433863471334,-12.764923270604625,B,152.04464671448352,E,0
36-50,Non-binary,African American,Physical,E,D,C,-114.45966614796586,A,25.860141608583305,41.63174017434835,C,-93.98798659260213,6.601315191315781,D,160.32103686269357,C,0
18-25,Non-binary,White,None,D,C,A,-15.372114107530635,D,-72.30320613591246,-76.13075876789024,B,-26.460899764813934,-178.54144272653818,A,-66.99121350546798,E,1
18-25,M,African American,Mental,B,B,A,108.7366151116595,D,139.41224963591065,80.58468320852425,A,-131.93361913289692,114.35975053223422,D,-163.95768126632652,B,0
36-50,Other,African American,Both,B,E,A,-87.94565314889083,B,5.814694826390814,345.7326640432777,C,111.73347041781108,-102.36701886133876,C,-84.38439379233031,D,1
26-35,F,Hispanic,Both,A,A,B,-94.11613003720801,D,-53.19307888151966,189.73081243109928,B,-117.29483574880564,-179.55527139479375,D,43.070922360825655,B,1
36-50,Non-binary,White,Mental,B,D,A,-111.37331771206642,C,-95.20316615357504,165.11055404913603,A,162.32640820321035,-65.87571340076371,D,85.37022548757925,E,0
51-65,F,Hispanic,Yes,A,C,C,109.11317252570522,C,-76.87928653488444,86.75147982698087,E,-138.79638769895269,-15.128329526683126,D,-120.89589843773878,C,1
65+,F,Hispanic,No,A,D,A,56.60730473010626,C,-56.30850623439396,65.48300964018114,A,115.79394180292486,20.365855657172236,B,47.73461781648172,A,1
51-65,M,Other,None,B,B,E,-25.127400594254024,E,-116.22305369807886,0.1450130469175703,D,105.60739572133035,-56.17493339440802,B,130.9471682223354,E,0
18-25,Male,Hispanic,Yes,D,A,D,127.46115496778047,D,11.372111620248118,-94.79431855574467,A,101.223742842949,18.30506808387774,D,113.55897466706033,C,0
51-65,Other,Hispanic,Yes,C,A,D,-28.93300442294865,B,-154.85483625700195,54.02306349160691,C,-39.77577325520832,-58.68390582058108,E,-28.11380575629576,E,0
36-50,Non-binary,Black,Mental,D,E,A,182.69168244914678,B,-35.10090699024947,29.53427133644393,C,-133.36755270098854,-91.77755033658694,B,-149.48178339034575,A,0
18-25,Male,Asian,Physical,A,D,A,-32.37195080259674,D,-96.24619790913218,-93.12608722332322,A,-29.256526878224275,-21.644757429104885,E,163.36444095452057,D,0
36-50,Female,White,None,C,D,D,-46.99883420587403,C,28.87471330872355,-133.2523953444861,C,-78.60181439133478,-13.220585661047728,B,-84.25843011673312,D,1
65+,M,Hispanic,No,C,D,E,63.71169396746558,E,133.6055634575982,-145.65320905762164,A,91.55789870488208,-25.13520296305244,E,110.49504884368008,B,0
36-50,Other,Other,Both,A,B,A,-182.2161135955395,C,182.4531786854387,101.45780659511856,B,102.41022127269126,-70.07563163812716,B,169.2793139009458,E,0
18-25,Non-binary,Hispanic,Physical,D,E,E,-70.57869560636135,B,-133.19691513964466,-13.34959835983089,A,-54.5341892146513,-39.58782270437287,A,43.1127425683637,B,1
65+,Male,Hispanic,Mental,E,D,A,-20.470514951868527,C,-21.891697325658743,-6.914583473163442,D,-18.02735186846232,-103.53761924930541,E,56.84804343326441,E,0
65+,Male,White,Physical,E,C,C,62.286405422085146,A,32.779007151335,6.813772651966668,B,-198.70568596938858,-48.6682219026318,B,-9.00881948187598,C,1
18-25,Non-binary,African American,Physical,D,D,A,18.660916619282546,B,66.05619394570644,-7.229070705729387,E,146.66004206000906,-64.47422207602669,A,-177.8100177402066,A,1
26-35,Other,Black,Physical,E,E,E,39.740949975483275,D,33.34888491353555,-4.441238388395471,B,0.2475151504190382,282.7443937105816,C,149.383094302566,E,0
51-65,Female,Black,Both,A,E,A,-109.09425683354573,E,48.374121941633646,-32.71220332958581,D,38.19574085432494,96.48738862987418,A,-169.97717279779795,A,1
26-35,M,Other,Mental,D,A,A,28.781388568860645,E,17.980194001742184,73.62983218092484,E,-39.98632593980729,-8.02316751883583,E,-7.7452362507572134,E,0
51-65,Other,African American,Mental,C,E,C,223.28861542671262,E,101.23931365666208,-118.39302812190253,D,-129.2786755758021,-79.4690508757838,B,27.96870321784829,A,1
36-50,Other,African American,Both,D,D,A,-34.292978332335025,A,19.091250126871977,11.058907551563141,C,220.83758465943748,-124.26511473490352,B,68.4981961697013,D,0
