Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Other,-48.235451793005026,E,C,A,-0.25518681071165533,-8.31637890778068,-38.48617516487017,A,D,C,-98.38203803372188,228.71428266656596,-48.779152993685415,1
Female,-13.407799518930721,C,A,C,65.29270175344459,60.222997337132846,-110.65095236271758,D,C,A,-0.8778505329407833,-121.43917449717523,145.10305835523988,1
Male,17.99131919286809,A,C,B,-33.3365833186504,-163.8296194472578,57.25281081920088,A,C,B,54.36334788999644,-17.779616792913913,-46.094892617747604,0
F,195.3291700021912,B,D,E,114.86158578963035,19.898508903358696,23.363845541545206,E,A,A,139.80556390620654,-18.94425787851644,-23.963990386374565,1
Other,-152.6557152197447,D,E,C,108.58181820228413,62.390738752236054,-108.43255514093597,A,A,C,-86.38401900039489,-29.563455387678932,-45.409387676040595,0
Male,-231.89007209031422,D,C,C,-174.33787028200547,-51.73241505590166,111.03967222294703,B,E,C,-40.58073696269802,-20.569101949924477,-107.72276536927426,0
Male,-57.065488134601196,B,A,A,-68.53513630417875,14.056711569761962,-43.7951035356019,B,A,C,-121.13279465507473,91.53648126345584,-52.89944995291971,1
Female,-108.07286755275534,E,B,C,50.28895440307597,8.15037332756015,-10.346379477793164,B,A,A,-102.0755239302132,-54.48170323732177,132.04797552106632,0
F,94.21199778026183,B,C,D,-95.71595236905101,-448.32617953607905,20.83031751509492,A,A,A,-105.84477904309328,239.04866166092114,41.34960866298867,1
Non-binary,69.25391596336142,E,D,D,-8.156678444082935,-165.47447923037026,-123.5614215649919,E,E,B,61.553317061395084,-35.180627380431645,-165.83196394010577,1
Female,125.39684344649953,E,D,C,132.27330004411303,28.77895606084695,35.76656110646245,E,C,E,-81.34071954438828,-113.33959354501326,92.73338573350264,1
F,25.232851313564357,E,B,D,54.734984421938805,-90.2924740508903,-42.23446512621608,C,A,E,-49.59548527731882,-137.40801938386025,140.69130901555238,1
M,43.30625245401003,E,A,D,12.137195560288621,-10.598406305470299,-0.7846998774673536,E,D,A,132.99246726434745,-8.010870246347043,-86.3691783183649,0
Non-binary,-42.02159433979433,C,B,A,46.51451018700769,-0.5578095631429154,23.983049523345905,A,D,B,122.72203700211584,36.41339054840919,-14.927506471978408,0
Other,92.61662326741917,D,C,B,118.57727062697701,47.17885901972006,-32.12658405014934,E,B,A,-114.98401619487682,-49.26448351368852,-2.5426944567012764,0
M,-32.18722042000812,A,E,A,-103.91310364699669,-226.00720495501463,-78.08432503482679,C,C,D,21.839357680693038,39.102614423137595,102.9269013319584,1
M,-76.68346416394894,D,B,B,50.23863105584161,-42.01732752198982,61.30311897540916,A,D,A,4.263629099618704,-31.020488776759255,-75.59666708522977,0
Female,-170.87775409400098,A,B,A,50.053010854904954,232.08117602113973,-191.2898635425681,A,B,B,-159.64186677765287,245.96785625627055,-328.9207178818402,0
F,-55.043593030249724,E,B,A,-73.95768835290073,-66.82421248022034,-135.4921139958152,A,B,A,71.43584509970266,67.98128363770064,-21.786140167536796,0
Non-binary,-178.87598489497,A,C,D,-13.201929053414135,-137.1319414718264,44.0150647186615,D,E,A,34.388655088986866,87.37685749094256,-96.16416262639041,0
F,71.85900535322932,D,D,A,-57.39274362398896,90.87465657893269,-195.25925144489233,A,D,C,38.90580774471707,75.98673300598333,30.561467350063893,0
F,-84.21044351626063,C,D,E,-24.811266107265276,-33.805453707930894,-61.55076867361971,B,D,E,-128.30017962976342,-10.857805195571245,75.29952175655816,1
Male,68.13865115866513,C,D,A,42.343885905175775,-87.33639873789984,17.806534677176657,D,E,C,33.98610586507318,-81.48984190924504,-110.6215057746733,0
M,-33.14293189621131,D,E,E,-86.16887880199066,-55.1267491969787,109.38667930249355,E,B,B,-59.8834818892105,-10.343203925461866,5.4983217765629835,0
Male,-41.58636781228908,C,E,A,46.7891135083428,67.65832500853976,43.49795956754583,A,C,C,114.77338944219673,1.225115210495215,66.39236819086769,1
Male,49.09092079055334,C,A,E,10.622221855616514,-99.52419541028074,-131.82502163357765,C,A,A,84.39848617169598,64.96653573187062,12.81566915931443,0
Non-binary,47.03054069736974,B,A,E,-33.669634812917366,42.794666297711714,22.84777664261216,C,D,E,-65.5450838759484,17.575241051685552,67.29499918954973,0
M,66.68165915024088,A,D,E,-200.61192938257565,-107.40279010146385,-81.83040818010504,D,C,B,56.94164972228924,1.6328492935529044,-109.27606362019245,1
M,-2.2728989000430726,D,C,E,11.12730803396287,-76.32743644283005,24.25563183469406,A,A,A,-231.38613378501844,29.504051676137678,-54.755765175110426,0
Non-binary,-64.81298542853658,C,A,C,-77.95504693513827,17.653945180607252,32.70555479256929,B,C,E,-46.27493299898358,14.250171533814804,119.70603605884043,0
Non-binary,-12.345158079574524,C,B,D,-59.16118694704142,72.91097047742593,-80.03122618812417,E,C,D,-41.95962275157386,-157.88227937673443,77.40859046568696,0
Other,100.87145907772526,C,E,E,21.440300310658138,-241.74590221949904,-33.96636853033632,E,D,A,-113.35073072854446,-152.97068750643814,3.29087071531779,1
F,-129.57809709813947,C,D,C,-157.54788332895643,-16.827771885562736,27.435197817411822,E,D,D,-73.62802077545909,-44.35225193803875,-162.6163100397149,0
Non-binary,95.21530322458526,A,A,B,-232.58642268516857,3.5759771329779046,-202.38702127391178,C,E,E,-30.62174779635966,9.004203183293315,-115.40726767627116,1
Female,-53.467326167567904,E,E,B,-49.037838686579285,92.32778276552466,176.37450401806413,E,E,A,164.82711695467063,-139.60225772402038,-34.58597118657059,1
Other,125.96425920156496,A,B,E,-62.70030967324869,-156.53484453684365,106.23577777409321,D,C,B,30.6690261993383,164.32644608178296,-4.863363976855513,0
F,-108.38794096763573,E,A,E,127.87778924393925,118.81591259454854,64.11515791018822,E,A,A,-182.60476564985478,-89.41331078809081,100.25713500422324,1
Other,-106.27041055113892,C,B,D,56.28768674556378,168.6511325348676,-63.30922603852007,E,E,A,-55.54498994529453,56.88853307349717,7.280616883325288,0
F,74.10800831388428,E,D,A,96.70348580671698,34.303502646262125,76.61254845165844,D,C,D,-75.24734750710712,105.07611043236768,31.3120037851652,0
Female,-13.128581378319554,B,A,A,102.84159948858718,-92.64042976742526,-159.96231440846574,D,A,B,-109.09325933270173,17.90063043815146,-60.797019430160425,1
F,52.0803146067696,B,D,B,-87.57789894406412,-46.816860143523535,-106.7340432447646,E,C,D,-120.75590922676227,-72.33738962009386,-38.06253004288786,1
Female,125.30724792678707,D,C,B,-36.61082112482081,-70.94305408038642,63.26005182439304,D,D,A,-81.80865287221064,-5.674975308080874,-124.5032654949374,0
M,88.46072841308204,E,E,A,-90.54608954170685,69.01936331750187,62.58053589938852,C,B,B,14.262671154046696,-26.079545970001806,-159.3873579653055,1
Other,-50.34219918285421,A,E,E,139.40217335443103,154.925429276935,-113.73829380696729,A,C,B,73.17576008169378,7.936719834837723,-92.87476706977994,0
Male,-132.2370525478286,E,E,E,52.78166923696398,33.11552844866242,13.47475473441496,E,D,A,-79.85406529214126,139.50580531115187,67.99738919057299,1
Male,9.115733166665251,A,D,C,-36.14149674994807,44.36381424486665,25.809753469644143,C,D,A,54.80870524765591,-14.449813673544357,-13.606345987824438,1
Non-binary,7.4627154802640385,D,B,A,-44.7038986835448,-162.8883697450648,-158.4313790220861,A,A,B,6.32157936348357,-23.865454821869513,106.18059507981796,0
Other,223.12806940229285,A,E,D,-19.25337464746327,-55.50647693864542,86.81410497245457,D,D,A,46.99491240168815,38.183976943513684,-90.74972205394283,1
Other,176.49586251944572,C,C,D,36.0190725957178,-79.46653555300342,-95.45480697136271,D,E,A,22.817855947436648,-36.30756836904027,-68.9889894049537,1
Non-binary,69.46132321464393,B,E,C,62.22119028963588,132.0572531614303,131.10273156904037,D,B,D,41.937823346273476,30.4422216748633,55.22517393206445,0
Non-binary,-181.89317529300732,A,D,C,8.14839544400684,0.27820635808871286,-87.31158043341811,D,C,E,-6.173179159310313,61.95775938627435,65.55534708946186,1
Non-binary,-45.338987877388995,A,D,E,-24.404098626249834,-83.85336973404324,-65.4557543554267,C,D,A,-70.6236214311922,80.27809115551312,-64.42636562163024,0
Non-binary,82.32894235634562,E,B,D,113.16148953910026,71.96817766723326,-87.47269530330138,B,E,D,94.98251413257955,-108.23483945239258,-126.06316222954861,0
Non-binary,-73.73195543514801,A,C,C,23.911967991716647,-31.647997285670964,-87.38764054281916,E,A,E,-41.00982858374809,88.29074480143993,-30.906861011972396,1
M,-170.7176158723353,A,B,B,-120.95726698061114,113.76799876246983,170.84373636690137,C,B,A,154.90504024457707,86.04069679455402,41.81940557137366,0
Female,166.9239409803485,B,E,A,-57.36293943918921,12.674253194513502,85.51475763834951,C,D,C,0.4310372719182302,115.23145529474903,163.6289911929033,1
Non-binary,40.65044066503683,B,E,C,140.9101265907078,-133.03982197282892,-278.1078339542228,C,C,D,-82.23847733427803,61.41312175705048,14.321397950491008,0
F,-56.10752271778977,A,E,B,-30.266393579533524,79.83836620352604,73.80441663021206,E,C,A,-56.42317453108113,-173.2780087081189,-49.41177447029363,1
F,-146.76618452195083,B,A,E,170.71223673875437,59.74039691568217,164.34496042114682,A,C,D,-82.47518461957952,14.246286145786828,-110.19449607181812,0
F,-62.87361550632703,B,A,C,-192.57746507063854,193.54876567575337,-32.97057214900869,D,B,D,-23.072517431723817,-86.34120626926473,281.0730058390417,0
Male,95.3099729631949,C,A,E,118.25332745106931,97.80522804573378,-119.51197055177349,A,C,C,-119.92221336492051,8.523711325648934,203.01859493052868,0
Non-binary,176.90464752492005,E,B,B,-51.760801314694305,44.82585682061918,72.89143958584023,D,E,D,51.3744768427585,-47.214957838863384,81.24846993187924,1
Non-binary,15.222443113916015,D,C,C,-57.69221721227772,207.90908354290423,-101.22162898376763,C,D,B,12.062894345005065,149.42588505432812,45.81133347976828,0
Other,-78.84160813670769,B,A,A,38.29596315009322,-229.12131608544266,-217.12890950827747,D,E,D,19.02717126689826,-259.73956919074976,-64.07230653344118,0
Non-binary,-91.33549398402843,D,A,E,68.51820774986138,-63.37592265917345,78.95518725485556,E,E,D,60.39865594056477,-51.60432786853668,49.52682229008411,1
Male,210.99051377539476,C,B,A,-68.09229065388249,-33.65663044939494,213.50387529544412,A,B,D,46.63381123539576,14.233938024803047,32.42209830637147,0
Female,-61.59078478820291,B,B,A,17.179015892534192,-96.68006398188619,-40.88648099381722,C,A,B,-227.6242832847479,32.935694800113026,-76.74580271386343,1
Non-binary,211.86792181138756,D,A,B,25.289073077656234,-7.7778021604034,-88.27756101976007,C,E,B,-127.30635481030986,7.456585507493537,2.273702613939511,1
F,71.79185633493105,A,B,B,-83.01372323458264,33.88912286078447,-32.791278598108455,E,D,E,46.535707196711805,17.707264458537374,40.89241529891062,1
Non-binary,-126.47476228365377,C,C,E,-137.54870526818453,-105.5401104412677,-53.37462817407999,A,D,C,-106.72903268023998,-80.72679159241773,-11.81294103863667,1
F,54.252374397232614,C,A,B,-84.90409748780667,46.9181780553246,-198.29357543855278,E,D,A,76.32526933567506,35.08277295968183,-114.68239647630536,0
Other,98.34065936609744,A,B,D,40.51377962191639,155.66648874124732,22.42674812950995,C,E,C,256.45315192044876,-31.85134106892315,18.591261107497424,0
F,-51.21020429571399,C,C,C,43.561925151688186,41.86742282072941,-17.993698835335742,C,D,E,-7.873077028971444,-53.551997076474514,-207.37648007718238,1
Female,-151.131042501392,E,B,C,109.09580334170977,-98.5321069222887,-69.37278435987281,E,E,B,-19.52351790376219,147.08256424563197,-75.51469247734406,0
M,37.077738074266385,E,D,D,-57.45880290848976,-121.43016675686273,-142.87626558570307,C,D,C,-183.72414211249935,-10.215098247997544,-19.631480122369837,1
Non-binary,91.37709860109616,B,E,E,-2.1250597857432267,-7.218546728717292,-140.55469253848713,A,D,A,217.1559984560914,-42.32919140487633,129.9157133918104,0
Non-binary,71.6513662459092,C,C,A,-69.76662810009347,226.46664794272814,40.082413476804575,B,A,A,-93.92769502996019,96.56854117249549,-98.67408834594828,0
Other,-145.83478276994254,D,D,A,-50.54004746070725,33.996191292995775,136.77878584963378,A,E,A,154.93282688585805,64.41390622304168,-4.054619011537943,1
Male,-252.90490516712006,B,A,A,143.99020797133855,-7.400686861764813,-204.97491289722282,B,A,D,65.59681760085599,-24.854827356608308,-192.98137351292831,1
Female,-7.865057715235165,E,D,E,-80.27796726687322,229.8298304858501,214.5606691382918,A,E,C,31.093758959430595,-123.45024052953445,-6.748144783455044,0
Other,-74.23496130406116,E,A,B,131.89075855454192,-33.480474854350824,130.83103397489998,B,B,B,-73.6714230484088,-59.85180503672024,-106.99738822455022,0
Other,19.611838800456923,A,A,E,4.8340228873617015,-162.92542800915209,-64.60017399711259,A,A,A,153.90396542208634,14.435316609215498,228.49983596450602,1
Other,132.14180090931313,D,A,A,2.8687723661224256,58.22856801838119,200.4346647991027,C,D,E,-55.56639065981459,10.778829374031694,-23.850208766501957,0
Non-binary,94.31000627436038,D,C,A,-121.91539112297653,-32.78285301383325,32.9484884769999,A,E,D,-98.93849074673702,-37.65729422539505,67.50467161867488,1
Non-binary,-10.940943019961571,B,D,C,-121.15749274411951,-62.57537654614177,198.37470514043662,B,D,A,-68.91006064197992,-202.29205606989882,38.760536649389756,0
F,-33.05870181224444,D,C,B,17.757141075356863,-29.026702866010858,-105.65185150782506,B,E,A,-46.733046481411066,-17.537446867020133,111.53743214571543,1
M,211.18176975995024,B,D,A,-49.19769415338866,-54.57646306637519,-29.142125737816315,B,A,A,5.621542091863717,62.84814561902382,118.19436401974086,1
Other,14.968037816095126,B,B,A,28.824081957240654,-64.99468060598966,-22.537111290744022,B,A,B,62.592209772194074,132.47502091279875,265.37926514763353,0
Non-binary,-97.37217666069212,D,E,A,114.0090920576574,16.508982419849396,-73.38449729527733,E,E,D,7.832025530261751,14.271967547378516,8.988195114262124,0
Other,18.721115926365346,A,A,B,-6.989809589075392,-83.47429057559701,-120.45297656325091,A,C,E,-155.76215703920926,-183.5321200503244,-50.003107192895335,1
Male,50.60047561028286,D,C,D,-1.2721475682384753,-48.96353155332146,107.45361343898155,A,C,B,8.503746402419978,-35.65165642564162,90.71839703722208,1
Non-binary,-95.04630947331,A,A,E,59.059364057067064,-5.672398692202608,-204.9388181710095,E,E,A,-27.394811942134247,-37.08697662852993,-44.221043969703516,0
Non-binary,20.987275138437145,C,D,A,-102.48201737862688,58.14981813900337,36.461737396119005,D,C,A,-112.88160840755728,-70.00514053465542,92.47058763678815,1
F,26.625172630065606,D,E,A,-123.39301104426835,59.342824160039775,-12.565828188072004,B,D,A,-32.900277510856945,35.26289862878356,114.86030264183805,0
Male,84.33922983998727,E,B,E,97.04164334593105,96.31197232615828,-49.61942587506362,E,C,B,-93.07332350514379,-114.39193752252781,64.73708322645665,1
Male,-143.43312289092393,D,C,E,-49.790338174092696,-68.15180577671227,242.1564913906286,C,E,D,6.806759133549971,-34.522277699862045,-3.440892792725023,1
F,4.782867741250341,B,E,D,132.2173413658869,7.113017224251118,-77.44806398181863,B,C,A,15.66704770739917,68.53714792121974,220.35637730549752,0
F,-13.346821974541784,C,A,E,3.2434421311590187,135.19734360063092,267.9773011777947,B,E,B,-39.22371892532275,-18.060952601884228,70.73526669785626,1
Other,1.420482720843831,E,A,C,-21.90906269629661,-73.72649470213359,-63.693352477977236,B,A,E,96.52362923712975,-23.401417461296255,-9.20415899926125,1
F,-145.57243078614638,C,C,A,-16.828177706521767,-44.51445179997805,32.74434244750592,B,B,A,-28.65828065255863,67.00301931103942,-64.5469774489317,1
M,47.25453650889702,D,D,D,87.9100370468482,117.92068910372755,-124.22277029359844,A,A,B,-40.379726013343706,51.45181222769332,-16.89392292196376,1
M,-194.66618175113572,C,A,D,-58.96152176712817,-86.92976622838724,137.2323546219844,D,C,E,64.3076699528298,197.3652097964552,-125.91318688391783,0
F,162.44811923886786,D,B,B,-133.73120768527627,-191.6715637646081,80.3148088663471,C,C,C,222.95266941430722,161.50854872010666,16.65314523404687,0
M,32.33849190254204,D,D,B,47.156027407952045,43.00709002586818,-15.875677533953874,B,A,E,29.58663540290567,69.18919939276802,168.0697471992918,1
M,-148.45533724033004,A,D,A,-87.72400752055005,58.37204708038514,-111.21578915799466,A,C,E,-100.09459548161672,-89.81708728091297,156.58139241490667,1
F,162.55163950278734,D,A,A,4.047884759379914,4.517395667014857,-71.07800665851929,C,D,C,23.370573192488113,38.431368622567874,96.84377142648107,0
Male,36.92832374892142,A,C,E,-31.806932175165603,78.91738324508604,110.56489185328351,A,B,A,-56.62475461608844,224.67826588255676,-168.0716909899012,1
M,134.0570111169323,B,C,A,-71.78385869873372,-174.780173442926,-193.92234943304734,C,A,C,165.09041838424653,-55.494807140051485,-149.70536734959643,1
Non-binary,-40.265566715715096,D,E,C,-75.71729138475733,-53.95778538476795,-71.84042893672256,B,E,C,124.98864998552328,-16.192736183169835,-43.355928454708625,0
Other,-32.06474445325974,B,A,B,13.797948807540939,-27.930033497474067,124.43915032245982,A,A,C,-89.72566021650206,214.10864212825328,80.38358976106153,1
Other,61.116016224628325,C,A,B,-41.64569704005231,19.655908438964058,102.93386107632489,A,D,C,-88.13285443603672,-67.62498118304725,-62.40645030748713,1
Female,-2.3552873513372172,C,E,D,126.06746574949621,-6.568105185908145,-76.3845962583473,E,A,E,304.95388125856135,228.95069310322188,-28.33494141628477,1
F,20.97733428694864,C,D,A,188.99304064397825,55.10033510260766,-93.68597119066983,B,A,D,-67.03400535264568,95.02650477463914,-72.75672559685408,0
Other,111.74425336323691,D,B,E,-4.378105621450492,39.909440972733215,-6.439584610578677,D,E,D,-19.335294334239737,79.09647673664404,141.4903407549344,0
M,-94.28814206804304,E,D,C,-190.47071188459356,-98.46506104409187,-8.898447134445417,C,A,D,161.39908928051526,36.044018789477,146.80358496879836,0
Non-binary,-38.57771527996849,D,C,A,-94.79337811936865,-86.67143742067557,91.31773336317568,E,B,A,65.25186773222987,61.70190095152863,-61.91972018759532,1
