faith,orientation,disabled,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Buddhist,Bisexual,None,Widowed,151.36724891671133,6.27369406124392,114.00881277422195,-117.29673257890178,B,E,-10.774863903942085,7.20668819076829,B,99.05564870648931,B,100.81358880361017,A,D,0
None,Homosexual,None,Married,-51.58766851985117,-32.75758512303294,-4.08952240851745,50.48043322731569,B,C,-124.4967583308563,-119.34738220785847,D,-27.25209261089738,D,37.72925523211384,A,E,0
Buddhist,Homosexual,Both,Single,-136.72644967092836,206.6770521774136,71.96003559145538,-91.60905061155458,A,B,9.262100999406362,79.14524638502176,E,-55.066725252125984,E,52.15255827026315,E,D,0
Other,Homosexual,Physical,Single,-3.619395490202515,136.25380305195353,-4.149560897535406,-126.56407250141044,A,A,-7.0167592053166015,-200.44869564820993,B,-21.045534131230202,A,39.850859285249086,A,E,0
Buddhist,Homosexual,Mental,Married,-40.07463434976897,-31.646815579949273,-115.04578173778768,93.45078188907618,D,D,40.335763961385275,66.53653786893938,C,-119.76823733893345,D,82.20925692829007,C,D,0
Muslim,Other,Both,Divorced,174.36522964626425,-134.76593267583976,-69.50708599327012,-93.47918867098377,B,A,115.99710326374402,-180.49993574861276,D,-66.89255803122991,B,-206.1947640401289,C,A,1
Hindu,Other,Physical,Single,-85.77854817070838,-8.126466348224374,-25.68292066537704,54.35515902202356,B,D,-50.66538999185428,151.75815679418832,B,23.758398542113166,B,-198.53889340390265,A,D,1
Muslim,Other,Both,Married,-116.39028019995044,14.136450165360765,78.96444082834574,178.01750279160734,D,D,-54.51361619828642,-35.76915723555083,B,55.85282218602201,A,-65.10921420818588,D,D,0
Other,Bisexual,None,Divorced,-177.17896317821695,-6.6052080966820945,-103.10849512469005,-32.015653756536665,B,A,105.71100456336595,4.641688450898419,A,23.691133207602117,B,215.09878242163455,A,C,1
Buddhist,Homosexual,Mental,Widowed,100.61406942078239,35.121637709962584,152.96156941601248,169.21217809301697,D,E,143.42243351780135,-88.61741129177403,D,-82.47318937630381,D,-95.90671586493313,E,D,1
Muslim,Homosexual,Both,Single,95.35627357084857,67.16133520344506,-5.071710082609391,56.54869235470549,D,C,34.57544975613645,130.4939050982414,B,-83.97408362269442,C,-128.52891793369616,E,A,1
Christian,Homosexual,Yes,Widowed,-92.60877394927903,-174.58177899799745,46.408728207275644,-68.94949182922218,C,D,-62.91232258987869,-129.54362424009517,C,115.54444560762856,A,-130.92207342764144,E,D,0
Hindu,Other,Both,Divorced,19.309464363675296,50.321849261664084,-48.89942668063767,59.628260457587004,D,D,-48.13879820760245,-128.3327700643965,C,-71.84675485514109,C,-166.6740269162937,D,A,1
Buddhist,Bisexual,None,Single,-46.76701286133682,-66.0532535611393,70.26208315021073,70.21555037302849,D,A,12.268413878185413,109.81915964724953,A,36.60315423454165,E,-33.081583547080925,E,B,0
Jewish,Bisexual,Physical,Widowed,35.1395983787185,-24.809756788458508,-1.3117598541683335,67.0194801066331,C,E,-105.3767728147138,66.64999663797738,D,-67.22626871094866,A,-1.4401144732605744,B,A,0
Christian,Other,No,Widowed,120.01259276650724,-8.767699460184446,7.8648946411938425,36.440662143926616,A,D,19.456804902422235,-110.53994428985531,D,-53.956535943579475,E,-80.19230398623776,A,E,0
Jewish,Homosexual,Both,Widowed,215.69164701639093,64.76280273951043,-14.3641143087249,1.8378081284765004,C,A,-218.03110729727337,-23.611637885689607,A,176.77044632154363,D,27.74611098713179,E,E,0
Other,Homosexual,Both,Single,-107.45867236371505,103.66062479904785,7.846961388351431,-10.351935150271622,C,C,-116.45592437265574,89.94682726046734,A,108.94373964147658,B,-113.83650960550484,E,B,1
Jewish,Bisexual,No,Single,14.478949098385641,44.82531849932166,-36.76611447181746,-239.94150226666395,B,E,30.991329724533585,81.51283783970666,C,99.62964620517882,B,-107.77301150601699,E,A,0
Muslim,Heterosexual,Mental,Divorced,-90.29876360858498,118.95416035982223,87.73108174738027,15.512425636811884,D,C,38.388818006362754,-104.7917339499072,E,-67.00359300603859,E,143.16343110955597,E,D,0
None,Bisexual,Physical,Divorced,-144.1302040162505,15.660831860734877,8.081532277539175,-40.215470987765876,D,C,-132.33894209668824,-125.93137073855817,B,10.815972278593453,E,-109.75085874322103,E,E,1
Hindu,Bisexual,Yes,Married,115.03587565907449,-18.735675257080185,-15.421087374566387,-81.29381288017052,D,E,115.69002176276253,234.2921585611233,D,34.30984296998503,C,-32.75593309738889,C,A,1
Muslim,Heterosexual,Both,Divorced,39.574526815986815,-67.76584952235636,61.40166711183679,-134.07359890884186,C,D,5.677404685044685,-125.25197228504044,D,-53.87920253890554,E,-44.28904822375663,E,D,1
Muslim,Heterosexual,Physical,Single,170.4848227648029,215.96507706300008,-148.71873181363267,138.92820030254978,C,B,56.95105838516409,-30.90143729841578,E,-5.713405238027649,D,24.068135984316477,D,B,1
None,Homosexual,Physical,Widowed,-219.35436051492974,-121.40348055406737,49.43874667119644,-83.78212581176162,D,C,100.36030174413429,-35.29560982761198,C,75.46598651511015,D,-157.41857469027494,D,A,0
Other,Heterosexual,Both,Married,-70.38055286967658,189.9386234649284,171.24081158834855,171.6706361764749,C,B,-88.26306953532136,139.30593924133203,D,78.3026442191356,D,152.8624029135728,B,C,1
Christian,Bisexual,None,Married,49.70865951967662,-2.654746699507069,-139.9542608179554,-34.372909044936435,E,A,-196.8386094370734,-30.739641154934432,C,-16.478535813600605,C,35.0212880540893,D,C,0
Jewish,Other,Both,Divorced,-136.3818890130966,24.342966241246774,-85.87587682104355,-133.52505946600633,D,B,68.66054983051552,-32.0687855848912,E,-35.50082625915342,E,77.3568362423149,A,C,0
Christian,Heterosexual,Both,Married,-162.5918380718061,-161.78838181574676,-62.25571630838031,37.38886975240644,E,E,105.24284546910727,-48.94947554458945,E,-39.029630706677146,D,177.2846380931374,D,A,0
None,Homosexual,Both,Married,59.55107450784729,10.681135686912848,38.66825117823468,-66.61235575497233,B,A,105.05518841351925,180.90386809778664,A,-0.5565035769443607,B,52.924879297822734,E,C,1
Other,Bisexual,None,Single,29.69215028885642,-62.12944649631395,-41.43088491349452,5.315943127271596,A,A,131.2163978998059,-125.11846807794458,B,-76.96603928257359,D,89.8585907863646,C,D,0
Christian,Homosexual,None,Married,69.97328899087015,-128.9639150589528,14.745506523195203,104.23266700822525,A,B,147.83095407462434,-54.39525541355587,E,-140.3873392682285,A,-123.35192183998109,B,A,1
Other,Heterosexual,Mental,Widowed,121.88900347128224,77.83302463615303,-16.038496684992364,65.00031032972102,E,C,-96.71151756287871,-72.50464734329474,D,-58.910825844552164,B,-15.102303530132444,B,B,1
Other,Homosexual,Physical,Divorced,-77.6581115456209,84.31332991511003,-89.69554640145235,156.02006357510263,E,D,-20.0671994457991,-93.2341928949188,E,-47.05791179822538,B,-85.03593302465563,A,B,1
Jewish,Bisexual,Both,Divorced,69.4709145327251,48.308674919456166,-31.04613041621411,211.17260062421673,A,E,-59.10058839880573,35.79542623101493,C,68.2673956873991,C,59.49536624113333,C,A,0
Jewish,Homosexual,Physical,Widowed,-66.89085417193576,-82.80907173330664,-26.330581764670054,2.923782061019101,C,B,-93.04637814601377,36.863884973808986,B,-114.41526145802439,D,-7.4457608401380355,D,A,1
Other,Heterosexual,None,Widowed,-172.42960506601383,82.39118350786828,-121.47730954148608,82.20937216124523,D,E,-49.53218611863209,55.593808501431255,E,-47.0859085745009,A,-63.72841901506925,C,D,0
Jewish,Homosexual,Mental,Divorced,-144.9894539216085,182.61979176653517,-36.98414167672382,-124.72822181550775,E,C,149.84716141697245,27.035209686134632,C,-241.20302641994508,C,-153.4920178267928,C,C,1
Jewish,Other,Mental,Divorced,-103.68005250703172,-7.805600587801849,84.43467126744235,-80.21145808277944,D,A,-89.7796526079384,27.58411848414627,D,-156.63338547209975,C,-62.528850175624484,D,C,1
Hindu,Other,Both,Divorced,-11.14504900141007,-30.347836861087192,-92.95475383220327,84.99109292418335,E,B,135.50113501137244,170.04089822341408,C,-78.53219243212995,A,-35.272375240920404,B,E,0
Other,Heterosexual,No,Married,-5.562791297612884,151.0949951104117,200.8359376120226,25.760797147383872,D,A,9.205302764036535,-156.38557374220724,B,80.20299679111353,B,41.15403501540899,A,E,0
Buddhist,Homosexual,Physical,Single,48.590270182190395,-156.79566113306055,142.97665350585072,-92.08391710280428,E,A,-109.19568288215753,51.06860496986471,A,53.74343831784646,D,-33.800320693356085,E,A,1
Buddhist,Bisexual,None,Married,-103.94379801694444,-60.89268412346185,46.12438923697648,69.70801967609398,B,B,-20.89786463276761,-120.0360774174857,B,-9.860216791295542,C,-76.57263216689377,E,B,1
Other,Bisexual,None,Divorced,-162.89353779544086,29.725021448967787,-131.71777089892032,157.41957900247706,A,E,-49.95164146801748,216.1362833837364,C,66.6224836000594,C,-35.84404110000568,D,A,0
Other,Heterosexual,None,Divorced,-10.667706982893822,-18.69190521776266,-79.21500571103994,202.16367128036333,A,C,-57.27337238020467,56.5692178369714,B,-91.52990358217576,A,46.11124189527319,E,B,0
Hindu,Homosexual,Yes,Married,-144.03820898060204,119.46949398514283,-109.98157768239618,-137.63511069085152,D,C,51.611698991746515,-183.05061029563197,E,-50.4161698296451,D,-59.951591668347845,A,C,1
Hindu,Heterosexual,None,Married,10.812047716351572,-49.51575733181559,101.16584877887267,-74.53134787398659,A,E,48.594119335080435,-60.47214092892489,A,-228.06702003525535,D,52.86300055432923,B,B,1
None,Heterosexual,None,Widowed,-5.865185054140349,16.688497551806762,-58.20674630272035,25.552542899030996,A,C,136.36301762871148,-32.79821735183721,E,81.56921430249612,D,103.98191539011441,A,D,1
Other,Heterosexual,Yes,Divorced,-100.95976327986351,112.27933580940261,-58.7871811410674,-88.68175439767732,C,B,89.92448117206575,35.91807333066146,B,-32.28032158913858,A,59.310018960973075,C,C,0
Other,Other,No,Divorced,-193.69188175939422,28.514999905833765,-23.71558865443296,-41.43573908283256,E,D,10.085020417856882,-29.016819040062124,B,30.998223622685995,A,-139.5821650852394,C,B,1
Hindu,Other,Physical,Divorced,108.33937673521335,-85.65298470481932,9.972234725376905,-21.333805003354765,E,C,95.52611363015544,-8.11391975876732,B,-3.6833015160292866,A,4.234877645719496,B,D,1
Jewish,Other,Yes,Divorced,46.6883812504592,-27.450619205119292,-99.20908821196915,35.41311503945613,D,D,130.4204357947048,46.19631731807902,D,86.82247126801177,E,76.03926036546153,E,D,1
Hindu,Bisexual,No,Divorced,113.87448081812184,117.81822840795813,70.49534576306559,76.95637926809627,B,C,-9.307567940741333,-59.50130805172946,C,181.11540792923552,E,-105.14245047038253,E,B,1
Hindu,Bisexual,Both,Single,68.42710697642154,-220.0857538454206,-23.588020384922896,-125.0705718009424,E,C,15.921000287546475,147.36515352542494,D,149.11580270867154,D,-16.278986583655833,B,C,1
Hindu,Other,Physical,Single,-22.192177615396577,141.06149020629974,15.266816015415808,91.94129977700831,A,E,-122.83467534833339,-109.91218278989541,C,-114.03004050864016,E,37.85714702444526,E,D,0
None,Homosexual,None,Single,-68.50996652664956,31.43584717193402,126.32649116009861,-139.3565733573737,E,D,-97.68397226892166,-105.96791218261006,D,36.91901218913221,A,-82.9475441723386,C,B,0
Christian,Heterosexual,Physical,Widowed,-120.52612253249941,25.43287835583229,-209.3581104550416,121.54080676873869,D,E,-6.397699206230417,175.5244728823224,A,-131.69663453275672,B,124.67019310714227,E,B,1
None,Other,Yes,Divorced,171.66653725362661,1.6842033673589354,-8.122767700802935,29.002254060049125,D,C,-168.3637616208551,-90.6149575664723,A,-137.0956693789275,A,-58.58374635671781,A,C,0
None,Heterosexual,Mental,Single,-132.83052455500098,33.82356379017095,65.61998194836819,114.59125770687353,E,E,-176.91472074587625,40.916601467339056,D,-80.54845316829726,A,49.797073296661246,A,A,0
Muslim,Other,No,Married,-103.82556231651992,-136.7571205689296,-45.00151971292611,-22.93591718258154,C,D,4.469826300452745,-116.88953579011267,D,-14.776216777562881,D,-4.2313141803922285,B,A,0
Muslim,Other,None,Divorced,241.30619759930772,-112.66664654339719,-40.82706764938602,5.080999543807913,A,C,-266.96088528884536,-114.50056331318443,D,-34.50552682146241,D,64.93455640028495,C,C,1
Christian,Other,Physical,Married,5.125255898407714,6.852506364685013,85.12236878130777,-35.498327111970646,C,D,-30.21803571930381,79.11185738011731,A,126.04055673863776,C,-122.51570528900221,E,B,0
Other,Bisexual,Mental,Single,189.43507274037782,80.32593418209707,-119.62208167232087,-79.23603924882649,E,E,-9.835261090450985,-42.53660669445982,E,-138.69760039412097,D,80.89657242498329,A,C,1
Other,Other,No,Divorced,36.18497328331345,-198.72707355963348,-87.86499547387643,70.4011999367762,C,D,-142.70765230699035,-57.484917932055936,A,18.39211351220707,E,128.94862648587633,B,C,0
Muslim,Heterosexual,Mental,Single,103.94794992186644,97.874330189194,55.397393117142144,53.738367089523855,E,D,99.75549543607893,149.19347975170194,E,74.65763682040811,A,-40.998105533013586,D,E,0
Buddhist,Bisexual,None,Widowed,5.546133863330936,-62.094613487005205,-247.35272062749877,66.5316057103113,D,D,-47.734027744576906,-124.5433968391201,A,-38.61045786837349,A,60.33477328702337,C,D,1
Christian,Other,None,Married,85.43586333692598,-190.23928759102836,-52.42832010523478,73.62239999354007,A,B,45.24771433445371,117.88073046103862,B,-171.89602499289535,E,23.46348692218566,C,C,0
Hindu,Other,Yes,Married,-32.53663034150879,-223.30339153234337,159.1660548726798,-171.4966162106774,C,E,-0.7049714964135333,-16.31865404296489,A,32.44889844236999,C,166.04136447620382,B,E,1
Hindu,Other,Physical,Married,33.48551733929467,-16.473852282838124,-64.34245187934134,-28.873850319720486,C,B,-13.102683987276656,-27.010069337941005,A,-109.59328837939091,C,73.22426449457457,A,E,0
Jewish,Homosexual,Both,Married,44.395320619741305,41.10547118749813,-15.75413055937052,39.47639359686844,B,A,-135.49942899204856,-2.0768742592801197,E,77.3470466512816,B,-29.25955215080433,B,A,0
Christian,Homosexual,Mental,Widowed,-86.27798831106895,107.45532580629984,68.93767001889204,-101.60812844265233,C,C,-56.157881116879814,27.437939618535168,D,-149.74010242680373,D,75.04686743983335,A,E,0
Buddhist,Homosexual,No,Married,-92.02867736729931,-64.3495689629128,19.950470853599644,-8.598649513069903,E,A,-38.082156422057835,110.39364824833258,D,-94.02759647296051,C,25.65320313018939,C,A,1
Hindu,Other,Yes,Divorced,-50.050205596091836,22.72554078395339,82.10882461816853,51.76558173474476,E,C,117.29177775271549,-156.6407490099363,E,-139.65186898195867,B,-79.28039618534733,D,C,0
Muslim,Heterosexual,None,Married,-99.87567685336943,79.13645977088989,2.0239518757603845,68.56232328060915,E,D,79.59545315844231,120.94361716875923,C,24.697369084968507,A,-224.19648163124683,C,B,0
Other,Other,Mental,Married,-67.13925718927875,100.09029538592347,-70.13523094862956,-17.471790052169613,A,C,-132.99064601236842,-166.424055921985,D,88.84779552545444,E,103.5810196987671,E,A,0
Muslim,Bisexual,Both,Single,36.04469608796995,-15.24413832525378,-26.190488305265365,101.38028053609169,D,E,170.8822954531689,107.83994803281675,A,80.6249223964502,D,140.6819736134952,B,B,0
Muslim,Other,Physical,Married,31.380975323875244,-59.71015469633706,-40.97895290889554,-1.5368660459357664,E,C,-59.57371262930086,203.87507121188503,D,66.2957899457557,C,-39.25238051073329,C,D,1
None,Heterosexual,Physical,Single,-41.66444338504151,-158.85732146693897,-94.47010824963301,-55.75816992221976,B,A,-110.01797453400597,233.8991345641229,A,56.897548904509264,B,2.441023050363229,A,D,1
Muslim,Bisexual,No,Divorced,-22.723090234077745,1.5218609382691932,-85.87414870047752,130.66789184852402,D,B,71.06549527188727,207.72520052819576,E,75.32426104869488,E,-182.6869988856408,A,A,1
Jewish,Other,Both,Divorced,-42.69664937107099,-1.9750970320992343,85.91651052523314,-223.04740997041552,A,C,156.01772762705056,-26.95993726328564,D,-19.59941775905776,E,96.25971458821614,B,D,0
Christian,Homosexual,Mental,Single,-141.2120999131575,-17.933148185084086,53.84158407189224,180.65420890754015,A,E,71.60820391601447,52.005847947697724,B,116.74319018093699,E,-66.67764650083863,D,C,0
Jewish,Bisexual,Yes,Married,166.3814426425197,59.44397633520836,48.28252339765126,-56.02885688856911,E,C,187.42558156616474,-152.81913536683194,B,-54.19643529215817,C,137.73445900849686,A,E,0
Hindu,Other,No,Single,49.097680847798514,50.713610540164076,31.43222701436777,-13.369341957851704,B,B,-24.46084817527939,104.13538692379791,B,45.207706010622566,A,120.87190352200889,C,B,1
None,Heterosexual,Both,Married,12.501488919593942,41.87140387445458,240.83774789766733,-10.945218465787052,C,D,-61.567090950445234,34.42835089679288,A,-24.97087571390209,B,-7.393379307093394,D,B,0
None,Heterosexual,No,Married,-71.06516671209688,-134.7612766140791,-9.896694626816476,248.64022329045275,E,B,55.17918572526855,0.5192421275508236,B,115.96712048251017,A,5.70102678343612,A,A,0
Christian,Heterosexual,No,Widowed,98.60812283835814,-130.0343988217958,43.280001729408255,43.83914190546814,A,C,30.22806885983609,-59.65065727876496,E,-41.73953655395699,B,100.38406912779918,C,D,0
Christian,Homosexual,Mental,Single,-12.837517898593193,-233.35948531655214,85.85337673060596,22.223918108966277,B,C,40.23965733496483,42.736269022653524,D,236.17451807042787,C,-139.43220664631158,D,E,0
Other,Homosexual,Yes,Divorced,-49.51972413175707,142.25347866491174,-46.91768882476411,-45.9137754437344,A,D,-47.98770810596217,-79.01609785727287,A,-19.85134944635916,C,140.46024369382928,C,C,1
Buddhist,Other,Yes,Single,-26.56037561423744,70.51508420559026,9.756679998867128,-80.547941379503,A,C,-23.495818359597077,-69.37163616665917,A,-50.97690486603877,C,297.06577268441066,C,B,0
Christian,Other,None,Single,-12.607760824242579,57.4346818456297,-120.1758877214208,103.54922557423566,A,D,36.164982946753696,78.71852125558937,C,31.927976595010314,D,72.96016642729911,B,B,1
Other,Other,No,Widowed,100.52792871937397,-76.2568270025879,-133.69204393184322,-171.35229701126212,C,C,25.07735794876142,75.09280481813889,A,-157.13754597504945,D,-3.707038500367401,C,E,0
