orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Heterosexual,26-35,A,65.86392316342817,310.24128326615465,E,E,E,A,A,-116.69986780679369,31.179580316379667,37.01951009940913,A,E,-74.66276167464466,0
Bisexual,36-50,E,31.98345702124541,8.65713040356136,E,A,E,A,C,-30.632774569180455,-101.0861558480268,147.69550294534304,C,C,1.899874792524197,1
Homosexual,18-25,B,-159.29384404280904,87.20186015398862,A,A,B,A,C,-64.25371583077008,-18.670523624989528,53.818610134600554,E,A,50.65860482556879,0
Other,51-65,D,-87.19021899300981,-36.13948606735049,E,A,C,B,B,-12.414702987609767,99.11138852871147,19.2902115245168,D,C,-21.973523715294185,1
Heterosexual,36-50,B,279.4661675009267,133.1030381284951,A,C,A,C,C,-171.17503604795894,115.93756739444932,-161.24925771317294,E,C,-72.67997418162307,0
Homosexual,26-35,B,-176.40826233639893,53.58515708161063,B,D,B,A,C,11.124018819808693,-209.1747818007427,-91.01719217143207,B,D,-35.42055162053506,0
Bisexual,26-35,E,64.32093846535501,27.05232768814757,C,B,D,A,D,-142.81465989348047,-114.65461102707049,-57.29542754364314,B,A,-21.68590182000824,0
Bisexual,65+,A,16.695854231838965,-121.0337075520038,E,C,B,C,D,1.2192382631222864,-260.27489970740004,63.928047434716476,E,C,6.4882297101754025,1
Heterosexual,36-50,B,56.00639047563565,149.12444548174153,B,B,C,E,E,53.225950457515495,120.19223497780014,70.61567250897072,A,A,-95.72499194013083,1
Other,26-35,C,45.363205647853746,105.47908883889346,C,E,B,C,B,24.894600968790336,-18.195160758743008,66.08839323652155,E,C,244.268583829364,0
Other,51-65,B,-113.15694240508908,-0.881528808088039,A,D,A,A,A,-61.63517256216856,227.87252401314385,-147.76326069190168,C,B,171.39668828250197,1
Bisexual,36-50,E,-76.98661513772042,5.334868258548955,B,B,D,C,D,-35.24748292478533,-82.92414077739643,-45.764133834231295,C,C,-38.786114955857,0
Homosexual,18-25,D,-15.699587632421188,124.64496765801904,E,B,C,B,B,14.770532934249891,69.22581491395619,-81.55241441300043,E,B,-12.288692475100026,1
Other,18-25,B,71.1311003491733,13.372279893041755,D,A,B,E,B,-127.47412193882724,-62.632763253524814,122.42324001085817,D,B,-49.958493578078276,0
Other,65+,C,229.18336429938594,-90.86139857450578,E,A,A,E,C,-8.670078095766891,60.30533949741237,-9.391072018506673,D,A,7.079623325176221,0
Homosexual,26-35,C,-69.28576327495163,-52.40380419572125,E,E,E,B,B,-108.25613138293942,154.87335211392934,73.17662734165006,D,C,-13.834497328333189,0
Heterosexual,26-35,B,-66.76742914506482,104.47476428370095,B,D,B,E,E,-1.7148052192550438,7.3218545452542205,-136.98552530973691,D,B,-17.713963134872266,1
Bisexual,36-50,D,26.16519150229723,-2.459993382482344,D,B,C,C,A,105.17419567000815,146.7172894340974,-203.24491818829435,B,A,52.892603820401106,0
Heterosexual,26-35,A,-64.52911768623531,1.0134881173954204,E,A,E,E,B,-30.062399647007343,-208.64508793545946,-9.961483071902538,B,A,51.552465502291135,1
Heterosexual,51-65,A,38.919415283185494,-27.71031902758454,A,A,C,D,D,109.0323327511088,-34.04076532593301,138.88146421547995,A,E,-148.51302367748104,0
Other,18-25,C,-72.96952735279226,-40.04084815976415,E,E,D,D,C,39.35346383718704,-48.72566599128032,-36.93706290407352,B,C,98.81589844342116,0
Homosexual,65+,E,-129.39103348159827,138.4302818797685,A,E,D,B,E,70.91598079256275,-169.72657126188392,-95.57888972017538,C,E,-183.66951154289984,1
Other,51-65,B,-53.00341304851568,-146.80739290621585,C,D,E,C,B,0.3377038928857451,-36.15204187255955,-76.91597599582278,E,E,-18.47162986717101,0
Homosexual,18-25,E,-103.83111676310628,-138.46148433005376,B,D,B,E,C,144.1630055958091,-78.49496636183318,-9.920729674094533,B,D,163.89410168800228,0
Heterosexual,26-35,D,49.77490652379049,110.64062854860926,B,B,B,C,C,-162.83787903132628,79.54103926033864,-49.17254402737401,B,D,-127.85707255176335,1
Other,26-35,B,96.85350604781326,220.15868875732673,A,D,C,E,E,47.37601679579166,132.03649317481464,-173.68590911246739,A,C,-30.536139994687428,0
Heterosexual,51-65,E,49.581320830588595,115.45502031035522,D,A,A,D,D,188.88202634840977,126.81786272398348,-16.757393276309124,C,A,10.499666943124916,0
Heterosexual,65+,A,-27.812433237230678,-3.2820020042569413,E,A,A,D,C,-178.90976835532518,41.75460126652012,-71.99460279399374,C,D,-148.11093786833098,1
Homosexual,65+,D,-0.6786147843327843,5.8458334563697125,E,A,E,A,A,-67.94601174944555,-70.91753113337371,-31.249777251216244,E,C,-8.082270533386827,1
Homosexual,65+,A,-17.467076988865756,-68.29893257020025,D,A,B,B,D,42.88609839233999,18.66925179354065,-0.8126053446495615,E,E,-39.72976240354748,1
Homosexual,18-25,D,25.933355041845672,-90.00190627119781,B,C,C,C,B,-8.726639345181843,114.68666892713645,-93.20499812835023,D,A,-18.333130327837196,1
Heterosexual,18-25,C,84.68693257050037,166.13618849736343,B,E,B,A,B,-161.67567864298155,-24.78420734963251,20.020628352657123,C,B,-55.92490334380543,1
Heterosexual,18-25,C,-75.50180420535727,61.45472862081487,B,B,C,C,E,-141.19304611733975,-61.8610542703658,-20.905206742531725,D,A,82.14635297998332,1
Bisexual,65+,A,18.934388429043146,72.34032990020638,B,A,D,D,D,-16.763693317050066,30.285814075004367,69.14975273704098,E,E,54.462792343919695,0
Homosexual,26-35,E,136.90444177166532,94.4638598504428,E,C,A,B,B,-20.148672884809454,54.09390382977176,-72.16469911213836,C,B,-136.9672625127202,1
Bisexual,36-50,A,-109.1814203143002,-102.71638167265975,A,E,E,B,A,-97.7680120184198,-56.871344139919145,8.466178352075234,D,D,183.8828599386326,0
Bisexual,26-35,B,31.075141862130533,-9.995825013508442,A,B,E,B,B,33.291186895316685,-5.799015628138586,85.74719430569647,B,E,-105.70721412333344,0
Other,26-35,B,85.0889635842241,89.81784622736481,C,C,B,D,E,116.22932766351335,-87.53565591649628,122.20918750375125,C,B,-13.263873306846701,1
Homosexual,18-25,D,69.52331867546167,57.481114250581335,B,B,C,B,B,90.45517130695976,-33.07639644331806,-96.0383188186386,A,B,113.83012784511995,0
Homosexual,36-50,E,5.752443852830047,-130.252343170955,D,C,C,C,C,20.740344740537807,-88.67690022846733,-33.92932977086114,B,B,26.822398367970386,0
Homosexual,65+,C,166.25309897469023,-49.811789336021214,E,B,D,D,C,58.66569060773379,37.44837601065682,3.9413920435549463,A,C,38.35231387488029,0
Homosexual,26-35,C,114.5798175382086,29.644559649779552,E,E,E,C,C,-155.78456920376468,90.55479528217599,-171.45842564383375,A,E,-53.8725521984884,1
Homosexual,51-65,E,118.00970911378685,-0.9403582966774994,A,A,D,A,D,33.57754963732017,48.67776692257399,-113.01762525801351,A,E,25.94313927589876,1
Other,36-50,A,137.2354402707339,12.26145522029408,C,E,C,C,A,13.198826954890471,-37.149698990696955,-101.76003712919976,D,B,50.45771233812293,0
Homosexual,51-65,D,81.60843947587789,146.14303118718766,D,D,B,D,A,-18.603686264549175,-45.40579345165207,-15.524813388913897,B,D,-12.877457338449966,1
Heterosexual,51-65,D,-54.53867117907637,114.29538865282625,C,A,E,D,E,50.49767194155351,-96.16951340955833,181.63524888605917,E,D,-73.17822492152705,1
Homosexual,18-25,D,52.12544202618382,28.35119781986064,A,E,D,C,C,-32.236264765431855,-175.63004374354063,58.30911221647419,C,C,-83.14074780526362,1
Other,26-35,D,154.51296183858813,-14.941903893799704,A,C,E,A,A,100.97743785749269,-13.130240175069513,60.98008692366602,D,E,157.74587006097883,1
Homosexual,51-65,D,-67.78658404648425,86.28327666202507,C,C,A,B,A,86.68152106583106,-45.044413675671976,-99.27862097736589,A,A,220.33122597253114,0
Heterosexual,65+,B,-84.63913471444582,-17.953996004524768,B,A,E,E,A,68.10037587192122,26.34894682796703,145.77265368126456,B,D,206.1437831166193,1
Other,65+,E,5.709413013763777,-54.093368861776746,C,A,D,C,E,-159.02561454931984,35.510349227939464,-79.41537445948637,E,A,88.22310063769785,1
Heterosexual,26-35,E,-63.598359185855,-68.92470527010734,A,D,E,B,B,-195.5649005033527,-68.39035958920597,-20.094923106035086,A,A,-32.1463528583559,0
Heterosexual,36-50,B,-75.96824343979527,114.77678353659732,D,D,D,D,D,-68.47126744608926,13.101591077662505,-37.936602327492785,D,D,35.07132994667619,0
Heterosexual,65+,E,-102.42023671653567,-50.88036752093995,E,A,E,A,D,-16.45923619587542,-128.4054521690772,100.29171399621765,D,D,-62.16208594795706,1
Heterosexual,65+,B,-20.616558008261855,-126.02177249175132,E,E,C,B,C,80.4830109541848,-59.67100073276798,96.33194054781825,B,A,32.465281097595685,0
Heterosexual,65+,E,15.646996966819781,-64.14490011806184,E,C,A,A,D,-176.59510574086482,-73.4181768204286,16.391206774870476,A,E,83.06156936860137,1
Heterosexual,65+,A,-107.3995273394844,-119.31480930293606,A,C,B,E,A,29.884119718783907,91.37271004064701,35.02601261580366,B,A,142.18359742961795,0
Other,18-25,E,0.7739168006874483,-44.94637305030681,E,E,D,D,C,35.03424871838883,-68.78110579495255,3.697092781648137,E,C,-25.37878554489848,0
Bisexual,36-50,B,-8.114517295268643,29.981267253305187,E,B,C,A,E,81.56317821048835,-48.056618810902805,26.65895448363347,D,E,-86.84996576118378,0
Heterosexual,36-50,C,112.2511740545408,60.604386371558846,B,B,E,D,D,-98.66912324254308,63.548233316254546,-34.48117797039297,A,C,-87.35014528173618,0
Homosexual,26-35,A,0.15643007075746795,-121.75060489932443,B,D,E,E,B,85.54318717907435,-9.802949316044709,154.42564595319124,A,C,141.3244440874192,0
Bisexual,51-65,E,-1.8939778997909638,29.445201423114746,A,E,D,C,C,-86.58528120891297,-43.931991489452095,-69.42183974909601,E,E,55.13123165855668,0
Other,36-50,A,63.837841279451936,116.16733040068519,E,B,C,C,B,91.95638987791222,-29.027138556742354,144.24677126646824,E,A,0.932473284050284,0
Other,26-35,A,128.25990882253473,-51.78382751174492,D,B,C,D,C,13.975727552669639,-131.4329409136748,38.01875502140653,D,E,-149.25404470336986,0
Other,51-65,B,2.3971026787731597,-9.521124037981057,A,E,E,C,D,-69.9088390047783,-11.416678958281448,-58.02386183814912,D,A,74.38531016315154,0
Other,65+,B,58.9042083334739,202.68130081425642,C,C,E,A,C,77.00894285877509,135.8024225480485,239.28994463581552,A,D,81.23696187511237,1
Homosexual,65+,B,-25.741494994443382,-267.7697025121805,D,E,C,A,A,-71.51092528006835,27.001113683278987,-85.23537982417628,C,B,-219.69736811499573,1
Other,51-65,C,31.76884616482164,-14.101088733881163,E,A,B,D,B,23.464833342267923,-116.9135977764143,-42.69466177071282,D,B,-23.851066030610976,0
Homosexual,51-65,E,-34.67648229422264,100.28011878911414,B,C,A,A,A,9.389630956578408,-57.34216298152397,257.3472529097701,B,E,-49.8912421804376,0
Heterosexual,36-50,E,20.4094832283187,-62.488910295411806,B,A,A,E,D,-85.41296552845478,-99.27409754094492,-45.66697727143899,D,C,192.59590639198518,1
Other,65+,D,-26.389906533320733,269.1611900914141,D,A,A,B,C,-52.85473815316176,38.39144579390247,29.334634307352776,B,B,-14.096512679694042,1
Homosexual,65+,B,-84.93064574191814,148.82166705719314,C,A,E,E,B,-33.59189304904003,74.6027751166371,-58.949769554338005,E,A,26.270183909246995,0
Bisexual,18-25,C,110.54061497374957,-83.84303251240918,B,D,D,A,A,10.989270560384435,141.22998112631706,-132.38144750544058,E,E,46.35027637077715,1
Heterosexual,51-65,A,-107.06752504353092,36.73080613609954,D,D,C,A,A,-146.75374430460937,-121.11690954236813,136.52104365136833,D,E,62.33191813736274,1
Homosexual,65+,B,-39.59649319731055,27.093390887663293,A,A,B,A,D,-161.89296399309902,-64.03467934179776,-3.6850158438498024,E,D,-226.70471011855767,0
Homosexual,51-65,E,48.3792230736424,-17.976918942837916,D,C,C,E,E,-124.07694708796065,-26.06640212769451,142.2433093746295,B,E,-44.22635803406978,1
Heterosexual,18-25,B,109.46128665341774,-103.98701445122059,B,E,E,A,C,68.52788355669756,4.430709841761322,131.90462233069113,E,D,-262.705983669806,1
Heterosexual,65+,A,5.99270587465964,-40.78073452666394,D,B,C,E,E,-10.858886099175935,112.44068074023876,106.43682349646548,E,C,41.011043350067155,0
Other,26-35,A,14.421974880586488,30.453640684161897,C,D,C,C,C,112.54853831391492,-27.0660929544414,137.63616613472064,A,B,207.43908447945287,0
Other,18-25,A,-35.79069952444807,-70.55090883398935,D,E,B,D,D,0.15124100181854927,-116.34313307182076,98.7556928355012,C,D,-40.20673978140751,1
Homosexual,51-65,C,-35.618348888435655,25.273488585386062,B,A,A,B,B,-84.99404370215603,38.089598601980136,-40.8608697178854,A,D,64.98980914865756,0
Homosexual,51-65,E,-170.48518222050376,-56.94800863594587,A,E,E,A,C,-119.02437885927755,98.98800787756156,-116.1728233895343,A,A,-145.93973294782992,0
Bisexual,18-25,D,74.46592906320215,10.32992859013274,E,E,A,A,E,-47.09117553475037,-163.84204580974924,23.730314592740186,C,A,-20.395820041074163,0
Bisexual,26-35,B,51.56238971783598,128.21464961211,E,C,A,A,A,-152.60889862631169,-8.027596321773139,100.01851180333357,D,D,87.93392520855237,1
Heterosexual,26-35,E,120.61182607270511,102.02671619514587,C,E,B,C,B,-32.93009659474656,-41.68325822905505,63.11658634508309,A,E,-78.33995680690458,0
Heterosexual,65+,E,-16.063857390804987,5.520595786226354,D,A,D,A,C,51.37863883336088,27.96177602961094,-57.461214574716635,D,B,29.153503125845816,0
Homosexual,51-65,E,-178.89200391356732,-104.7193611350165,E,E,E,C,D,-179.26172043404756,48.36407670344541,195.49198933087044,C,D,-140.572019837547,1
Homosexual,51-65,A,19.96606708998399,-102.36279171553385,E,E,B,B,C,-241.02696560608462,-51.53345434003732,-137.547005896483,C,C,-46.4660934553189,0
Homosexual,51-65,A,209.81935614892606,-21.63745886204075,D,C,E,A,B,94.78349526539228,-23.244560739104465,76.24423163812959,D,E,43.91420610646548,1
Heterosexual,65+,A,51.82162390776672,19.4942002173705,D,A,B,D,E,168.859299939774,51.297704509430666,-34.94234842833949,D,D,-33.739326899101926,1
Other,18-25,B,147.1915288919894,-129.71429330293617,B,A,B,D,C,-2.7546292756984463,-39.16399534599729,-104.22000124519057,D,A,172.65031748563453,0
Homosexual,65+,E,-10.990670353365948,-47.93904088440282,E,D,A,D,A,127.92806304509922,-56.864059946853274,66.36772959672973,A,E,94.98629631271926,0
Bisexual,36-50,E,-70.59637956080942,-61.73663731391732,B,C,D,A,C,88.01318439348826,-15.235497118102248,21.8877166454432,B,E,-40.79034785327249,0
Other,36-50,B,74.63652642198656,-10.875752755673792,E,C,D,E,E,114.96419992098541,52.70785289084002,18.004633630452016,E,E,-38.360472293117745,1
Bisexual,51-65,B,-121.56771668738295,-43.92326654437364,C,A,D,B,D,19.435338831730494,-101.16130969475383,-4.728751146564434,E,D,-113.41006268535747,1
Bisexual,51-65,B,15.384718549004411,-21.097594643313542,D,E,D,E,B,57.598544147204386,250.62868085666258,-134.0555629977221,D,A,28.11550811503092,1
Bisexual,18-25,A,-95.94328513278654,-33.06809264982641,A,B,A,D,C,13.992556948025491,-160.96439843154462,3.5071626187503147,B,E,182.52566995884615,1
Homosexual,51-65,D,38.784662062915324,-88.1730552098427,A,E,B,E,E,-82.4718830566694,173.55795539917787,-4.400958294673215,E,B,-157.51641670564533,1
Bisexual,18-25,E,-59.60492099178207,14.218603947543437,A,A,B,E,E,-217.8898220389959,54.677066041359446,312.28155396148895,E,B,-88.49190264755065,1
Heterosexual,18-25,C,-25.937127140877656,43.0750241561875,E,B,A,D,E,-164.04188102362332,179.16858972346353,8.297162878717174,D,B,-10.71261218707376,0
Other,26-35,E,12.351716689462524,-81.95193136805982,B,C,D,B,E,-59.65645361677353,-95.39355188719011,53.682869493665294,C,B,60.675904210496356,1
Bisexual,18-25,E,57.99086219094125,-30.512854050417072,C,C,C,E,E,140.1830428442387,47.656094091925624,80.92092872444697,A,D,-97.3854482543356,0
Other,18-25,B,-193.08460278587555,81.46351424000585,C,C,E,D,B,2.840260243697902,-31.8631483463008,149.45186935590093,D,E,59.918256258438575,1
Bisexual,65+,D,117.27046749806307,64.46839832495793,C,B,C,D,C,17.17276936525795,70.70900642993114,-216.25709734288043,E,C,92.82709358819035,0
Homosexual,51-65,D,86.72313190121959,-116.05589010588511,A,D,A,B,B,-158.0080312884701,0.29541892496416045,-8.093149355527348,C,D,179.45234609297452,0
Other,65+,D,-184.0421944925871,-93.77800357974071,D,B,E,A,E,207.16577943952612,-183.0590684457744,58.02291003668678,B,A,42.77349147188197,1
Heterosexual,51-65,A,-186.94662331356966,98.16184266385899,A,D,E,A,D,63.39685476126468,-108.14901753474729,-65.49898401152015,A,C,156.94332261267903,1
Bisexual,51-65,C,131.12636243955896,35.84630554939383,E,D,C,E,B,67.92492572607958,-61.30579946068544,43.66543263916838,C,A,-157.0947070981855,0
Other,18-25,E,-30.66934068496692,8.326530810929118,C,D,E,C,B,-66.17635919316855,-220.0778320791371,-50.54800661587109,B,D,21.54772023008047,1
Other,65+,B,127.34969424110349,37.77523187162702,B,B,B,C,C,9.325471607542909,65.62128986076236,-10.874657874323077,A,D,73.0464161691447,0
Heterosexual,36-50,D,46.58055825022237,41.598736321208705,C,D,C,A,E,-45.15017980818064,51.58138246731204,74.23954937205121,D,D,69.74267143983319,1
Heterosexual,51-65,E,27.855547630522594,-89.91566968741975,A,C,B,B,B,-38.074004960924825,-144.94319839769082,81.57197351851876,C,D,60.80607054438115,0
Heterosexual,26-35,E,-101.45560863063258,-66.45176036768764,E,D,E,E,B,-5.036804285162417,-109.43868601807756,-20.577162745803005,D,C,39.49494322838191,1
Homosexual,36-50,A,49.07800673037828,-141.01493147564895,D,D,E,D,E,56.97299942898003,-118.0965081776071,-11.700014922113223,E,C,40.96880127243453,1
Other,18-25,C,-122.12850780662438,-4.712714926103563,B,B,B,A,D,-54.577668991730846,-175.08316614365413,-3.4674246910272135,B,C,-174.9635351927969,1
Bisexual,26-35,B,86.22859097549427,-122.0278946028421,D,A,C,E,A,48.878275804546114,99.01423976418617,-87.47682725341087,B,C,-42.7278838461828,1
Homosexual,26-35,C,136.92736701733745,-171.70052782829498,A,C,D,D,A,-84.86114894417292,-27.525251008615708,126.16915770204031,D,A,-149.78720181364605,0
Heterosexual,36-50,D,114.52498001582099,-11.631796221173545,E,E,B,A,C,17.258219013347805,57.77007389648359,64.11038697581158,C,C,1.674317268873706,0
Bisexual,65+,C,-53.76342628414211,-164.0111502922667,D,D,A,C,B,48.01550023996631,33.95555943552717,-114.93509406970122,B,D,72.16083915034245,0
Other,26-35,C,-52.52354122391245,-34.89387090031465,E,C,D,A,B,104.2827018503228,23.682556593560722,-346.0880554489637,D,C,-35.41082690690601,1
Other,36-50,E,-27.14249863959679,-122.31407519220771,E,B,E,B,A,40.01434159290058,-1.5604420445718536,-117.50584071997243,D,C,-168.9761882199739,1
Bisexual,36-50,E,-35.997940366326645,-5.59084725664243,A,B,A,D,B,77.83336422164916,6.102460559991141,-112.80359943370289,D,A,50.49476645034204,0
Heterosexual,36-50,A,-103.23731670696613,108.36021869489238,E,A,E,A,C,41.41728984908734,165.16259075020577,-49.27079540963503,C,D,-11.491509822969405,0
Homosexual,18-25,D,150.54844612841742,167.88606663352155,B,D,C,A,B,-142.6498031401419,103.12115961215001,-27.338413253958727,A,D,48.72996899797382,1
Other,51-65,D,-190.3601160445088,-99.26085370202395,A,A,A,D,C,-147.08725280298452,-27.049105769019587,3.268467328763064,C,D,87.95416527280294,0
Heterosexual,36-50,A,32.29170290079938,16.660972016106776,A,C,C,A,A,-28.10630089080793,-41.20123619979292,-171.7601383202322,D,A,30.595900597558884,1
Heterosexual,51-65,B,-42.87169905177234,28.70429225318639,A,D,D,E,A,15.930793312482045,-43.332578965869025,138.44314378995617,C,E,-66.19371286604525,0
Other,65+,C,-168.5869966778501,-16.606910517949707,B,C,E,D,D,-84.83964813204004,-27.16464129265848,-92.07406114624554,D,E,-16.46955222769578,1
Other,18-25,B,-42.88863256448941,211.38981946135718,C,E,A,C,E,-10.626494079421924,-138.37542644503435,-121.15443164179023,A,B,57.38333918909942,0
Homosexual,26-35,D,-92.47995906843404,-46.62955144683768,C,A,D,B,B,-37.914953975028524,33.719137457556464,13.375547544833655,B,A,-14.549857094716648,1
