birth_year,age_range,Nationality,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
44,65+,Germany,M,C,-64.66139494092099,A,C,D,-100.20880407639893,E,B,98.4869242302136,B,-15.608795369873532,C,-42.8237380766077,-25.775813230226323,E,-108.10508023771573,A,59.552786320596574,0
64,36-50,India,Other,B,-35.97611742490216,B,D,D,-21.2337633695892,C,B,-62.59003782299941,B,48.73523116382282,E,-10.686351355734475,-136.56373757038708,A,-55.89771652251396,C,102.33813780093124,0
18,18-25,US,Male,A,-106.77105614821191,A,A,C,247.36311718744793,D,A,-73.98904697286524,D,-54.26914158139054,C,180.3945033688585,70.79206077769749,E,-89.59173949432096,B,-1.577017394946445,0
98,65+,Brazil,Other,C,-107.36822484124393,A,C,E,-10.744164954699935,B,B,40.10057484709826,E,-120.0187371768579,C,40.213385971121944,71.89279721440244,A,-73.87518511588526,E,-14.694040726339821,0
55,65+,Mexico,Female,A,27.646802135268217,A,C,C,-34.04487828136895,E,D,-88.63182803034348,E,22.074153646512425,E,66.86596578209321,113.17234359943869,A,45.69743638844965,B,-54.71768042193948,1
92,18-25,Germany,Other,C,119.66296110707017,D,E,B,-57.24379303147052,A,D,124.72838757825693,E,-124.45857172310507,B,-124.89337146283464,23.793026990007487,B,-148.79014079574634,A,211.16340060738517,1
28,65+,India,Other,E,-4.87562759756772,D,A,A,3.9542172572168286,C,E,-139.93950817036261,B,192.4767074021241,D,96.48887293979688,-58.780518808283375,B,-66.47194846037551,C,8.189222741208193,0
30,65+,China,M,E,135.78240459704972,B,B,D,-1.6047287129968728,D,B,116.20389669611622,A,105.15000245377666,E,-45.59793718451013,-28.812900045982857,D,20.656696246219447,C,54.45683783470143,1
40,36-50,Other,Non-binary,C,95.60854172620162,A,D,E,-112.40889256091329,C,D,-126.72979029289218,C,-72.25047925458307,C,-217.70632410507395,-60.122363330486436,A,-1.5685632949827362,E,-38.062993717753756,1
31,51-65,US,F,A,-72.02686145838645,B,E,A,-91.13840787153357,E,B,-38.744465393511916,B,213.3240174873968,E,-150.874755241717,-64.05018308488403,E,8.493166362151669,E,63.1464386320129,0
73,18-25,China,Other,E,-41.768196728798884,D,B,B,-148.40579293008838,C,D,-104.82764465517391,E,-51.04981120623495,C,-37.860945604473656,31.83424452519884,A,167.9901903875199,E,8.252702447469556,0
20,65+,Germany,F,E,-39.65578973771473,C,C,E,-75.71092566763177,E,C,-6.910320998014931,E,122.2027743730182,C,-150.1633261602768,78.50027134734184,B,-66.3120985590389,A,-55.70210358767652,0
79,18-25,UK,F,C,70.73878149227382,B,A,B,-6.722328676613051,A,D,-60.201706759351396,B,17.34978977619334,B,-56.73755403485973,47.84421359532045,C,149.46710219321625,A,63.75746972387826,1
91,36-50,Other,Female,A,49.47511568706442,B,A,D,142.11706569381937,C,E,20.023197293080607,A,-5.47124609883093,C,100.18802728222774,153.37984118307097,B,137.8894662486414,A,65.17981702338534,0
49,51-65,Other,Male,A,138.07222920612276,E,B,B,-34.51447723244401,C,A,-249.2613150387046,D,-214.39995327161125,B,-147.50170541567545,89.69578992471173,A,76.39163078756252,C,115.89196430963977,1
70,18-25,Other,M,B,-123.5833630916996,B,B,D,45.58619779068868,B,B,-21.659663338190438,D,84.74816088131382,E,56.56108607857144,36.51674933982393,A,-155.22442655074195,A,-264.362366213965,0
86,51-65,Germany,Non-binary,A,25.686708417260025,C,B,B,-41.48662019803038,A,C,30.501912329305554,A,-118.59743112509437,B,-3.5645935745579034,241.86364100834746,D,-109.72316181306915,E,44.6964482880903,1
22,65+,US,F,D,98.59837613716113,B,E,E,-66.54499906580791,B,D,117.28837576467814,D,0.22577524251746478,A,-152.10364384235572,80.69463807094206,E,-106.55696517200832,C,-58.86319973371208,1
46,65+,India,F,B,-224.7987908656936,C,D,C,82.91021104916932,A,C,51.344254477614825,E,-42.723216636048086,D,-27.241456510087573,125.54974325233385,D,173.38041511903901,B,-8.493272884020094,0
59,65+,India,M,E,105.68934401382901,A,B,D,91.27873710643541,A,C,66.91042683501948,C,140.33130451753365,D,-182.64220385146842,9.26713586605108,C,126.03038308878929,A,-216.32780680020377,0
53,26-35,Brazil,Non-binary,A,-164.3344915398689,B,B,C,142.43182203528227,D,A,-15.128299425525451,D,-52.230247065821885,B,8.105123605227451,-96.42797068721013,E,68.70803962333977,E,191.6605300227378,0
98,26-35,UK,M,A,-15.967564017235267,D,C,E,-5.014528108728211,B,D,-187.55073562099892,C,-135.77177735998404,A,101.29641562364912,-125.68113163246895,E,8.291963029514347,A,-78.80927369074027,0
48,65+,Other,F,E,236.65727610944796,D,B,B,-113.1117550519384,B,A,-75.48114037371451,D,-77.22310594665764,B,91.92132706191806,16.8911812197856,E,-112.1031827903088,E,97.23583122046291,0
90,26-35,US,M,E,-17.442166755577905,D,E,A,0.06051988012882623,D,D,-1.5600790851412534,C,96.1954352063496,B,36.1638185635077,-128.13032463985684,B,-225.68139333706344,D,145.88941512670908,0
76,26-35,US,M,D,-74.89581346414694,D,C,A,-63.61553808585548,D,C,104.83611572852007,A,-95.72133598305888,C,-109.32865347512784,-2.856945975103755,D,23.952752895702602,B,108.09686559041276,0
34,65+,US,F,D,-19.429716761989376,D,A,D,-102.44744372735657,C,C,-43.78664896247166,C,-99.87931267718437,B,69.95588637361611,90.7248131485508,D,-2.0926142215614107,D,-226.3126388042213,1
70,36-50,Brazil,F,D,-38.356593837009086,D,B,A,-221.32382205359158,A,E,-6.55275450458974,B,-51.63909001930108,B,-102.86539891098256,143.28728461525074,A,-62.10127015324457,A,27.645938335387022,1
81,51-65,Germany,Non-binary,C,-176.20399508135645,C,A,A,-195.81464639299074,C,C,-92.57029970915778,E,-48.783417327558205,E,-101.72389845202245,-15.39894755581761,E,-125.25377405735567,B,-107.49235879654945,1
54,65+,US,Non-binary,A,14.48428997457649,E,C,B,-117.9272693498088,C,C,135.6299571840674,D,38.16925848729976,E,12.49406605808482,-21.509207813775813,C,-55.87061106744393,C,-36.77887006579485,1
78,51-65,India,Non-binary,B,13.218363969453831,A,E,A,6.23036856446098,E,A,72.50658210832562,A,1.159873668737556,E,100.79657154183114,72.1173854190535,B,92.98964223689559,A,101.63965878592276,1
30,36-50,India,Other,C,-99.87841433580564,E,E,E,-186.41298603903243,E,B,-0.7175678738597931,C,176.72012484555418,C,51.22869829208278,-99.50904211806815,E,71.41788596095549,C,-5.495350263117901,1
95,36-50,Other,M,C,46.2952904637849,C,B,E,-10.576436904593193,A,D,-63.3971673074106,E,-1.0277346439212667,B,176.63095747420377,200.31327686220507,B,-92.15117923061764,E,47.74111651658757,0
82,18-25,Germany,F,D,35.22275516855361,C,E,D,23.453705730261294,E,E,-8.045848373637565,B,118.34715511874754,C,165.09436682946267,-6.8906604998498,B,65.754135267514,B,-28.1041260214121,0
29,65+,China,Non-binary,A,149.34790083395902,A,A,B,29.852958428549712,D,A,26.709191321536956,B,-91.7990923255054,A,40.000839649080646,-87.71736892469063,E,83.75786752871007,B,-152.29228464856334,0
76,18-25,US,F,D,-180.56651708009463,B,E,E,34.226722486028734,A,C,228.90318765965222,E,-116.06572393163574,A,-133.05631829622732,-68.62314262484375,C,-98.15512474729668,A,236.3645195123578,0
38,51-65,US,Female,A,-102.70186645329153,B,E,A,-86.09510071358962,C,D,-173.7884533510014,E,65.50411949178324,E,143.98761582195408,-4.545638289262792,C,-50.742048828894035,E,-60.81489368775649,1
97,65+,China,Non-binary,D,122.69978039586084,D,B,C,-93.29703316550506,A,D,26.577770605276267,A,-175.4509799351208,E,-77.00488311675612,-60.29484986136578,B,3.4147527114141605,A,98.47893987780712,0
43,18-25,Brazil,M,A,-111.86185910553219,B,E,D,31.70956976132099,E,C,-167.71742259350597,D,-9.3363827779779,A,-254.43077067366957,90.56247895998918,C,127.55401493291679,E,18.529143279574033,0
24,65+,India,Other,A,-54.05432990216554,E,A,E,82.9376211546769,E,E,-243.4092090396339,C,112.79749747115837,D,-11.829960748634583,153.1116774310331,E,225.88145659435037,C,-127.9943734492066,0
90,18-25,Other,Male,B,10.648321618040352,C,A,C,60.28157610434106,B,A,-133.52390784110628,B,114.54909822072385,D,-40.157601477890935,-130.2991290589676,E,-12.5744338446875,E,-45.369959953932934,0
74,36-50,Brazil,Female,C,-63.21238695317044,D,B,C,31.25443118932059,C,D,-96.00844685172811,D,60.40017837469107,A,-10.378867015408181,136.9320233495572,A,63.67005088259066,D,-69.05478425067508,1
48,36-50,Germany,Female,C,43.133695089119385,C,C,E,-19.54571683810158,C,E,146.56509868550827,D,-0.9875249611904238,C,34.78126837336967,-71.07011248404402,A,-192.84334561307546,D,28.814152667657154,1
64,65+,US,Female,C,-70.82364563567648,E,C,D,-94.87904823460742,E,B,124.77116248725324,E,82.72206360134152,D,38.242216827721535,-23.85301723150728,E,95.2387781571914,C,37.335524436492896,1
98,36-50,Mexico,M,A,-18.951340521999192,A,B,A,-145.42644191255178,A,E,-165.9335630725537,C,-66.0294683431782,A,123.48389010509663,41.741437369817234,E,-13.69612643384327,C,90.00838397114406,1
70,65+,China,F,E,32.46642655102768,C,C,C,-90.02639594958887,B,A,-27.923413112703944,B,28.888573680860517,A,62.812833152368405,-15.457253818979355,B,-63.59823046572421,B,63.53383932965539,1
21,18-25,Germany,Male,C,-156.0971788872328,E,D,D,67.63210536486956,A,B,7.908845197712646,A,-26.09328093792054,C,72.72918673445893,-60.09693904844393,D,-44.937659028095624,A,-27.70375443483391,1
88,65+,China,M,D,-13.249594947317497,D,D,D,-24.261583914539322,B,A,-55.77191687923582,E,5.703058228365178,E,-13.279816340378986,-98.39191686393671,D,-49.83979801862793,B,-130.54715671971513,0
62,51-65,China,M,E,-188.64627122938867,B,C,B,17.039394327319958,E,E,41.845880797412136,D,-11.140331366323318,E,74.6433812843011,-25.65319532118392,C,14.929462511293954,C,89.67036387527877,1
19,26-35,Germany,F,E,3.6530032844800364,D,E,B,-68.45655500454913,B,D,54.19088486499327,D,106.41869701731605,A,144.10837137786567,195.20367094245572,D,-28.604294499314364,C,26.662829466082428,0
69,18-25,Other,Other,A,-192.22723998640942,A,D,E,41.233376118227824,E,C,95.2620589157177,A,46.79596853126268,B,-4.259639649438071,-139.6786768352353,A,86.5644518026286,A,20.03423931193358,1
54,26-35,India,Male,C,187.11157590816597,D,C,A,0.9787697047131031,D,D,249.65690458301702,C,4.4193902192515875,C,-9.872136306269141,34.115740894408695,D,-19.383490975957205,C,-32.7645912070171,1
56,65+,UK,F,B,-65.75898387666437,C,D,B,-143.66087286885212,A,C,225.89009061707134,E,85.38595060882939,B,-15.548962683801653,83.67750498509099,B,-16.345832377894958,B,-141.18014007412046,0
72,51-65,Brazil,Male,B,-88.79688290791638,B,D,E,-30.275822373181292,B,B,-84.00704659406914,A,-46.48248787767357,D,55.68667974395517,61.04335421966907,B,82.84541881006744,C,-92.8701596234298,1
27,36-50,US,Other,D,-24.919641688241672,B,B,A,-44.403291650505565,A,E,53.00110052811105,E,90.52791497613686,A,74.68961774050989,-93.81728994127023,C,-212.76581519798788,B,-53.4915596323143,1
41,26-35,China,Male,D,42.19451868516157,A,B,A,-63.29462729202058,B,E,-41.13362125760716,B,165.6894980412757,E,39.07653371620897,-3.810480943846511,C,4.011251217131688,B,-2.740319124656811,1
97,36-50,Mexico,Non-binary,B,-145.6869659360627,E,D,D,55.999183598286436,E,A,2.3209744571042723,D,-86.74884028610387,C,-78.35762370401727,52.76075063108907,A,-135.65533391663033,D,-96.0365647885791,0
32,65+,India,F,A,-22.38017502151678,B,C,A,-17.156986523610687,E,D,117.13526210660848,B,109.77681002307955,B,-16.86480123451094,-40.08491187491611,A,66.77040942519106,A,161.48149673597388,1
19,18-25,Mexico,Non-binary,E,-26.683591587422335,C,D,B,-170.6026728274167,E,C,83.77310156522263,D,117.13134133969999,D,-102.636223810636,-268.3319453847187,C,-41.1690596207231,C,-17.560282369899767,0
58,18-25,China,Other,A,-159.87303629634496,E,D,C,-39.926712474784814,A,B,-12.153855600188896,C,-121.96132743777443,E,109.39677812793968,101.16141040854119,C,-206.4425902432343,A,-246.57276510535127,1
22,18-25,UK,Female,D,17.90743731343895,D,D,A,-132.36499761697783,D,A,-90.967596782795,C,-7.8596100145489025,C,-81.490733922417,17.012745111566794,D,-25.80749598147533,B,39.6862327520508,1
66,36-50,Brazil,Non-binary,B,-89.46939560032217,C,B,D,24.017577688401563,B,C,44.74647337018365,D,-6.244377837937868,B,61.154755751778644,-140.3187474609427,A,-33.06266758147241,C,115.45755776654427,1
60,65+,Other,Non-binary,B,-217.3287484438224,C,C,C,76.29489073873141,B,C,-1.6804643407448496,D,10.504402245521408,E,62.46687882694779,128.4357113869827,D,60.94899226628103,E,38.067635985235505,1
51,36-50,India,Female,D,51.94882471213017,A,B,B,102.374245933803,C,A,-131.41876353193774,C,-314.8245372656036,C,82.57944002877922,-171.55682749881205,C,-144.81592007642467,A,-35.64282278722231,0
88,65+,India,Female,B,9.43930068084063,E,A,B,-38.95913680968757,B,B,71.02575341672676,D,168.2241741199301,C,22.775480515558254,-107.8944843949937,D,-125.00265991448234,E,-81.32751859699313,1
70,65+,China,Other,B,32.31003852618041,C,D,B,-87.83253286035482,E,A,30.918406829257705,B,-120.16042107602523,E,-53.64119820679556,182.7364213727531,A,-69.06549227175248,A,77.21125645842064,1
94,18-25,Mexico,Non-binary,E,-53.7558711636222,E,A,B,-31.873382948296612,C,B,254.93906757754638,B,101.70483606873293,C,46.63739560388368,-55.27354805743704,B,-92.16638170036926,A,113.23264590017506,1
58,18-25,China,Other,D,-67.85278485922814,D,D,C,-54.738202497271125,A,D,86.45461843324256,D,39.91141617634382,E,-30.809024159300723,109.69956878945297,C,112.51560070125812,B,117.84403647019614,1
40,36-50,India,Non-binary,A,111.18279558590613,D,B,B,70.02326323912334,E,E,-41.19851965342567,B,-4.408158962958431,C,-175.81925354438627,128.34616951991055,E,100.06724235706356,D,-23.83105183757269,1
62,51-65,Other,Male,B,63.49624096714266,B,A,C,18.797002226223903,B,B,-71.27605479413516,D,3.9432793694651047,B,55.7163454513803,-143.8812926562541,A,-19.678434875620585,C,-38.96170588421196,1
51,26-35,Mexico,Non-binary,D,27.820848677615984,B,C,C,-118.91440943954082,E,C,-80.0684321774272,D,69.9617340616856,A,-91.05811787791723,188.51522378356822,C,-197.17893231334773,B,-67.76930632585508,1
47,51-65,UK,M,C,0.087146948473272,E,E,C,-71.82250161546703,C,C,31.221868302771128,E,80.95625449662013,C,85.11399455437424,82.40173737544579,E,73.67753032573276,B,-177.6725211387748,1
59,36-50,Brazil,Other,B,159.8859694973857,D,B,A,79.8576896150159,C,E,84.33807339919154,B,65.05318629558113,D,-128.60530938578285,179.80028712286028,C,69.48182133701255,B,-129.6252760666181,0
67,26-35,Brazil,Male,B,-64.92472087942238,D,D,B,-166.6782838836456,A,B,-132.4151441104053,C,1.8856071485657366,C,-53.87059679846384,-224.08393393127972,E,-122.40025284491504,A,33.17349419501433,1
74,51-65,UK,F,D,-120.3322217724976,C,C,C,-89.71487143779684,B,D,-40.615481661512256,B,57.08628664639011,A,-20.943718671780147,43.419665940009374,B,55.20547227167868,A,12.15312047868458,1
88,65+,India,Non-binary,B,83.58509392589953,B,A,C,122.77927338265151,A,D,82.71886200450636,B,-65.41573442558128,B,-62.39707618102419,-44.37596360664958,B,31.26206190204463,E,-252.10568212144523,0
91,18-25,Brazil,Non-binary,C,-109.99779381931059,B,D,A,-51.27856704755616,E,B,-104.35348118178645,A,-79.62314627926969,A,23.85306343341795,-16.983306750534823,B,9.840819267693202,C,-17.881855041789418,0
81,36-50,Brazil,F,A,75.80481481728235,A,C,C,-8.801859313081351,C,B,63.04032153735783,E,100.37643307561378,A,30.399566303641834,-55.146851458519585,B,106.09519663262694,D,47.07091423270777,1
96,18-25,China,Other,A,-35.912229749909265,C,D,C,-187.44521051036867,E,E,47.2409618520896,A,-96.23566261786914,E,301.2475570757522,-15.05906538819054,B,80.92159210015821,B,19.23254641308611,0
42,51-65,Germany,F,C,107.74331444428054,E,E,E,27.653388046136858,A,B,-121.65244336991212,A,-96.33958063521487,B,130.28587040588434,7.289359135199873,A,104.17785379151768,D,31.334868838787273,1
88,18-25,Other,Non-binary,D,74.20073635844844,C,B,D,-104.58932526923002,D,C,-13.909055924131808,D,53.852080899279855,A,-97.52480380514493,154.72484968118297,D,-130.25754975498677,C,118.97559617454618,1
77,18-25,Other,F,E,-45.200999842093395,D,C,D,-21.342307738400557,C,E,56.76146291460952,D,156.14654272723706,B,145.66880174919416,-17.83503389566905,B,-32.23562530513087,A,-103.65339767966188,0
90,26-35,India,Other,A,28.46621861442083,B,D,E,-236.38275139710072,C,E,-54.650351958064306,B,-207.27643529954713,D,56.97363410136058,-143.74319664693132,C,-224.95246709822982,B,-120.5602824391455,1
21,26-35,UK,Non-binary,A,-19.59968530318306,B,C,B,109.41363977266201,E,A,18.63282154732271,E,-45.75148717452832,C,93.39839580059268,-68.91790432335273,D,51.2522592892597,D,-7.876215291789197,1
82,65+,Germany,Female,B,151.98832792242436,C,A,D,-147.46754781995816,B,E,-129.27458857407555,A,-2.0966659202324243,A,6.8908578443470185,-36.93316754017771,B,-28.55611384339179,A,7.718688308268979,0
86,18-25,Germany,F,A,-93.63657045173505,C,B,C,-108.95374127109505,B,D,81.58282770086116,E,-0.33116868374061836,A,91.60509144802988,16.805001830027955,E,190.9513868657118,D,-4.281044364887422,0
47,36-50,Mexico,Female,E,214.1972841345796,D,E,D,-23.438622235828266,E,D,24.20419023361839,D,10.615657198676065,A,49.703479437180775,32.61586721165148,D,15.404197017142259,D,-61.98421831982015,1
67,18-25,US,F,D,0.5287385087902102,A,B,E,34.27095950277316,D,A,64.49506604168604,D,-167.00496101208208,A,131.15593683803877,89.0362285054985,C,-60.283844159329135,B,26.511780207685682,1
18,65+,Germany,Other,B,1.3118625477760595,A,D,C,-12.091808348063552,E,E,63.647369249580834,E,-143.1274970931335,D,-89.04414831678989,25.41284563899002,B,-24.736638924047906,E,24.829195101755065,1
96,51-65,Other,F,E,-104.84435598403914,B,E,B,-149.7809990038428,C,E,19.935161009008684,C,-24.641472343217096,A,22.10627995373542,129.05396467610086,E,-124.95828856914466,E,100.30716663677933,0
28,18-25,Germany,Female,B,49.06573976027415,E,D,D,-63.3284335528885,A,D,56.93762647130307,C,-55.72041059556903,C,141.0223280381017,221.44629164279067,C,-83.7491795931801,A,135.83480538695216,1
68,36-50,India,Non-binary,A,1.7633668500870219,C,C,A,31.610060453067955,E,C,110.73450403909769,A,30.369255209215517,A,2.106461354391224,17.227563132783672,D,112.61129379599544,A,-15.830578788966628,1
80,51-65,US,M,D,-68.67946555823984,E,C,C,0.8468905872291429,B,A,-45.3878457771376,D,67.99982431608153,C,80.8262670862063,-67.95720221824338,E,79.19565730062705,C,-9.998156072442352,0
23,36-50,Brazil,Other,B,18.897377843453064,D,E,D,-67.86214484306832,E,A,-135.00633778794108,C,108.28066732339899,C,155.28756323237877,122.99551266864239,C,-45.453885686496456,A,-78.58452636790813,0
80,36-50,Germany,Other,D,93.2359276156409,B,C,D,-68.38245558967523,B,A,-43.038851001869574,E,-129.49900649780253,A,-128.42010713105526,-27.161691630504357,C,-69.28788860055609,B,21.5643444167882,0
66,26-35,India,M,A,114.07186841931885,A,D,C,-34.87903970000633,A,C,18.82331120766517,D,-72.83283570397889,E,-28.69810460681905,106.33913173238048,E,114.35347042317463,B,61.80622091854039,1
65,65+,Germany,M,C,50.61584247887696,C,B,A,-71.61707922919788,B,E,-113.81684784209804,E,13.25112247166847,D,-105.51427553793569,-140.70637988990052,E,-15.37499094399723,B,-18.112386503842526,0
57,18-25,Brazil,M,B,80.39783042723414,B,B,B,44.1782857796559,B,A,-36.03278933102143,E,135.65207764954567,E,92.741295384179,-50.24616849584157,A,-114.40170841541686,C,14.113803480639126,1
65,51-65,Mexico,Male,A,146.41143721654447,D,A,E,-35.34847064543639,D,C,-122.1388742437634,D,-65.73954625629884,D,-82.56386349104469,113.52896895526439,B,98.38346085421747,E,110.88549139222633,1
83,65+,Brazil,M,A,-128.7152994186319,B,A,D,32.25955721513398,E,B,53.281711125202555,E,-26.85382898923674,E,-74.15293862518803,161.29985702588326,A,55.615493631317,B,-134.0878618865824,0
