genero,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
M,Divorced,74.11659009402415,E,-138.65076418660098,B,20.69893949765649,A,81.69730397277304,90.85202776891039,D,11.571867675246128,-54.003312013892625,A,0
Male,Single,-56.23204079133801,A,74.1844691400347,B,29.106471357250523,C,-94.65161679373941,-23.933390046230247,C,61.92516638220338,-189.31955366517587,D,0
F,Divorced,120.67042234065153,E,-38.305589533509874,D,-134.34306738663767,D,-32.95093649918851,42.49990812308264,B,65.38537254548274,-222.4935000539023,C,1
F,Divorced,148.47061489715853,A,104.57090097770532,C,-97.81967417287932,B,191.6305368818174,-0.9728101880970129,A,-13.982592601151357,-63.38402425238303,D,0
Female,Divorced,-65.70625168848062,E,-228.8155543126301,B,-248.60937569251357,A,30.171439868379235,24.25086382589633,A,-8.780935018382511,5.29623543303598,E,1
Female,Married,122.26238587779343,C,-34.49252004821092,A,65.03744904517853,D,-149.57057311426024,137.81541217881625,C,28.854558901686207,77.12738272499291,B,1
F,Widowed,56.77080014718536,E,-51.34116493268167,A,83.45479093773311,E,57.22088618919198,-57.59389222843695,C,-136.32016353976312,34.17469010065995,B,1
Other,Widowed,-22.414639272913497,B,-110.23371598517188,C,53.98055744132878,D,78.25073263170071,-12.297619898073444,C,155.5169773623404,-32.60808188271624,B,0
Other,Single,56.839540924179964,C,9.201715344502112,B,8.210311908682987,B,82.79941126664717,51.472438411565655,B,157.6858554811081,106.31371199399773,E,0
Other,Divorced,-44.7704755398942,C,55.15771127501464,D,64.72120217102078,C,136.32444335292573,-0.8615641893441427,C,145.29153809613246,77.54993277226289,A,0
F,Divorced,-150.92583517040072,A,-4.615113176388826,B,-146.73957992907205,A,82.93462558813202,5.229523223870129,D,31.151276394733074,-38.78456095941648,B,0
M,Single,38.22224827247478,A,34.66257434525135,B,11.634423842823187,C,129.25232567818261,-54.69297841250048,D,105.43728057316952,37.23451576825808,D,0
Female,Single,-119.09317952262315,C,-36.199702225974015,B,-94.12398263597595,A,24.3519058311706,-56.16355464319397,C,26.262063432408826,64.60415581982932,D,0
Female,Single,-30.072840943558965,B,10.515669631188572,C,118.28067588762588,E,74.8078880028488,14.203435928817601,C,24.39286865473887,244.68503665474705,A,1
M,Married,-119.2704829170244,D,46.622658920129986,D,-117.88810575303823,C,-111.33151317727578,-43.757048951317365,E,-127.00046961311678,-49.43762537354502,E,1
M,Single,-51.06635505010516,E,200.82527308502702,D,-251.38435299228,C,-153.14313414334902,-120.40886632381009,C,186.5795884621622,54.03580556441706,D,1
Non-binary,Single,-163.76375636553013,B,-8.89316105991569,A,68.99862603244546,B,79.74447717025556,111.99564440528465,B,71.22077139039563,303.4462498635923,B,0
F,Single,-196.38400064838555,A,79.45922727189647,E,-1.6304504181180064,B,-215.93048844704654,31.394846543485322,E,-138.96526081019223,-267.19470884510497,C,0
Non-binary,Single,-73.36617606530854,D,-58.40453837157228,E,155.96844102319415,B,14.39734848873174,12.566738505507647,E,-58.3786932124308,107.37475989895766,C,1
F,Divorced,-147.36048545093362,A,177.4218865238374,A,72.01021838023995,B,56.39289107841575,-65.82072088274035,E,-81.16041328221792,82.51598525866804,B,0
F,Divorced,33.47506711895268,B,-19.889786527813495,B,14.047820811601747,C,-8.436971307758022,83.364730608315,A,-82.26816936453497,158.20666427801498,D,1
Non-binary,Single,198.64278583706022,A,38.35849033476541,E,-61.76516312950324,D,-242.68459107543498,-130.00380937493793,A,150.61090056764084,55.87715649056778,B,0
Male,Single,73.34596727849801,D,-153.45624026288982,D,-81.95820016137718,A,-36.48680292775799,54.64018264076691,D,-61.81884950028642,-8.761489642968318,E,1
Female,Widowed,-33.088158359035965,A,-24.98796591246873,A,66.99599848096781,A,55.68369409381041,-156.14353635709318,C,-38.53763350908519,-140.1390768326312,E,1
F,Widowed,-44.452208486584546,A,-74.8664205310962,E,151.75549740573632,E,141.60634037197195,-71.37395890560828,D,-178.91620355530873,76.26058875608356,D,1
F,Married,-198.71322191834307,D,-27.840320122946366,A,-4.811965458592455,C,-81.27085215359597,102.29146075737748,D,-119.85963859788964,-80.63446055602984,D,1
Female,Single,41.84465537043035,B,15.794405048773905,E,-262.422730931229,C,136.68131193694958,7.366989004139449,E,-128.81997043924446,15.174387265296089,A,1
M,Married,-46.57381288394261,E,-41.804955567597055,C,15.667276792716775,A,106.97515783831422,35.93341911892408,D,45.871121367060006,-113.32845774152953,B,1
Female,Widowed,47.01651909171113,A,63.35666583128248,B,-265.4668988793765,D,7.29314491579654,92.39491156598389,D,-64.4422211913333,-75.48163892375933,B,1
Other,Divorced,106.45653458545408,D,42.60957687697646,A,-263.64923219444074,B,184.21125239921048,-90.65283308136043,B,59.36699139142038,15.680400014720187,B,0
Female,Divorced,29.921783592004136,B,100.06648806165856,B,-34.736793987504996,D,4.956866699357871,11.829041844254528,D,-56.13748661448471,123.11294217486486,E,1
M,Widowed,-105.3281752335685,D,-209.74642484488032,A,-90.18651363562657,B,188.39926719318692,121.78004987103715,A,77.85432298487825,48.9997761421879,C,0
Non-binary,Widowed,123.39303066067477,B,-69.43909241955663,B,0.6353773025852419,E,-97.64228039859807,-141.4551133521479,E,129.36213158185532,70.54434580642894,C,0
Non-binary,Married,-82.19592844930918,E,114.38794159454679,A,96.13871478179058,B,35.0646429439964,-118.29553129764079,C,91.05939467568966,-54.10948287094899,B,0
M,Divorced,-66.79837918480678,A,34.531344352322726,C,-33.94816734058213,C,36.92126153472139,-139.66580163529318,C,35.67227280293875,-109.6350236494081,C,1
F,Single,-87.62625808311627,E,-39.25775110347078,A,74.84014165771116,B,-175.77769405756743,-5.997412180162389,A,222.92142853637,149.6073942510052,D,1
Female,Divorced,-15.673005818737295,B,-126.7462569075997,D,35.888631590873594,A,83.80440267736073,-127.55047296982663,D,-27.777460084968475,89.18666387325197,D,1
Female,Married,14.691449049773237,A,-52.23918141085914,E,8.510217521291166,A,74.9112020804246,-62.94331409476885,E,187.07699268374313,136.75857312464603,C,0
Other,Widowed,-88.31915989713268,E,-197.08507785481234,A,14.4414796393057,B,114.31873433397348,78.47919231611797,B,205.20686057846632,-127.27624227252683,D,1
F,Single,-91.57248381789984,A,77.37128943417582,B,-12.009043926565141,E,18.25013724704214,178.37456252071334,D,18.57422846551474,-91.45616692409885,B,0
M,Married,12.16319521763703,D,-1.9588327565544246,C,-41.144198004462076,C,-91.0789408759952,38.12806909615983,B,-175.06363976608364,-87.17174605550593,C,1
Non-binary,Divorced,131.1683180497353,D,121.92660844820308,D,-169.63363145710392,D,-11.23164781428956,44.58767615454951,A,140.52177134756576,-24.43014412784872,D,1
Female,Divorced,-38.707643582621166,A,-93.10553082198211,C,-182.78977800654607,C,74.46657281894187,104.92507392577129,B,164.6488768844452,104.52856639588184,B,1
M,Widowed,-65.2997564348649,D,-49.68631134619326,C,-85.86912885094378,C,-67.73936514377348,77.0181310651387,D,26.727926379532256,18.867063172264498,D,1
Female,Single,36.03900150892426,E,62.56358099017404,E,-23.077239613573116,B,-65.40884900346917,106.62780195509308,D,49.76953463433145,-42.72143013780208,D,0
F,Married,-103.27678991988272,A,79.96393070055463,A,7.241908470305345,C,-66.79225036894768,93.88432199605727,B,-234.01922247733285,131.96987884782078,C,0
F,Married,59.38499113428086,B,151.78207429756364,C,74.33919573514716,D,-47.7391118229838,-13.131801122104417,E,-107.24593251023033,-104.10907037482886,C,1
Female,Divorced,-200.23335564205348,C,-73.91782963629801,D,148.20215877661406,B,54.931263252778884,-81.85323594585392,E,66.64155073186286,9.831890076427536,B,1
Male,Divorced,177.1538252759287,E,-111.68684132267843,A,109.41969865659142,C,167.96230238929567,-14.776608230310394,A,-157.82508939914607,-43.377919478263536,C,1
Non-binary,Divorced,-118.70653673865542,C,163.13403016320848,C,77.90810087705322,C,55.578297594130134,-169.83067573666654,E,3.5268514510155806,56.17722773996273,A,1
Male,Divorced,27.566444303126143,D,167.40384175222445,A,-221.57220818140124,A,122.16443776867632,-85.86896553649245,A,129.7299072480893,-78.66416124762578,E,0
Female,Divorced,161.9306754833007,D,-20.361709609127935,D,36.911122762925906,E,-2.4324012730631335,-182.40280203065333,B,-57.50676526823098,232.91591807458687,E,1
F,Divorced,19.947324973019438,C,113.68337260770606,C,-30.983346762186446,D,116.08205666245568,-109.5272441986636,E,-245.07328636837457,-200.11016524045223,E,0
Male,Single,40.87239717308124,E,-62.85781893453041,D,52.92666431800191,C,227.2046232686567,16.21609238845737,D,23.19847540516239,-40.00166122112464,E,1
Male,Widowed,-36.277491027516426,A,68.96106975304296,D,115.39635345094364,D,-61.965839628598715,24.742507058741612,D,-80.02703102524916,74.39697244026937,C,1
Female,Divorced,-113.8782193352414,C,18.89067312125466,E,-126.57335355411932,C,-98.74319889019199,100.2372461162966,A,-136.16775927049815,-140.73636396572894,E,0
Male,Divorced,-35.673886804744484,D,6.2759555295043805,A,3.9470467739890895,C,-72.53955465592581,41.17114683821815,B,-83.3708864395016,99.38675165275936,E,0
Non-binary,Divorced,40.05128928670814,A,-112.42161879463113,B,-88.55675589413924,E,28.588136631159276,-51.391919833907494,B,-73.26453412014402,81.38578196971471,C,0
Other,Married,79.75751449232908,D,48.59773773616512,C,-127.72608387549478,C,-128.08482884427866,-80.24319794799551,C,-106.61164582404187,-103.83529463258667,C,1
F,Married,-15.614519184701123,E,23.20652353777414,A,114.7102250175023,B,91.24161978791827,109.67675438411976,D,-11.819872663615211,-80.9872160190534,D,1
M,Widowed,23.920987155991703,D,-62.20572800897168,B,47.75341824158028,E,47.89735047669838,-46.8162333413018,B,173.18633738731916,13.20267149583735,A,1
Other,Divorced,-92.04827170992638,E,122.07949542191135,A,-31.9785848327549,C,-64.08643493185814,35.78598307739021,B,10.432400989265505,62.72655013166766,A,1
Non-binary,Single,12.042275091175243,A,12.659329053444571,E,-61.78783184414214,B,97.37384210941768,-167.79308293339412,D,10.041229503741038,-130.38647116519257,E,0
Female,Single,-118.45069089117297,D,-20.135712139284838,B,107.1106660644225,B,4.304978384588742,39.945891632093684,D,59.961217645852216,49.77282049084181,B,0
Non-binary,Widowed,52.53095855517705,E,78.80067121635147,A,2.0392137122056155,D,-26.40784778634285,39.238040836138275,E,-31.796386626404498,99.49857293700548,E,1
Other,Married,84.2945622507492,B,-14.316891376401092,E,18.509929063585215,B,-146.7742542183737,9.019144936484478,E,55.64827886195799,-41.1051046192798,E,1
Other,Single,-90.21038721010252,C,110.4203368321449,E,-25.143708304816855,E,-198.00726062169724,-24.390466980598877,D,-38.278183028635695,186.81339365745032,D,1
Other,Divorced,65.18571725333099,A,96.48322629744169,D,220.52353789065364,A,42.3665310502149,-103.30536949782972,A,-126.5747314287429,-110.01061368196257,D,0
M,Married,41.621389145379965,D,-118.22396796347363,C,-114.39853476226445,C,-148.3175929629187,61.109329912723574,C,-136.09015372658982,-34.41992335470518,B,0
F,Divorced,-1.5474067494672112,B,-77.01125139243953,A,127.55256721847718,D,-47.67175443740273,-175.98465768592465,B,-20.49084427039474,-78.81001108861528,D,1
F,Single,-93.87970722092172,D,39.46006774948332,D,-33.12272463795894,E,-297.6042345648851,-71.47566242967494,B,-119.89409432948071,100.83953684736167,A,1
Female,Married,-14.844558304377905,E,-24.518299694736726,A,-95.55885064018702,D,-125.22110036156174,-35.54505182087059,E,74.29618597054282,35.23226278556197,B,0
Non-binary,Divorced,-76.11705671228233,B,-101.97340524346559,D,-167.90099831606992,A,80.86614729642375,-26.70118589442858,E,-81.24563046588396,-145.54271361042993,D,1
F,Widowed,75.94802326156731,E,55.27099433831246,E,-137.64411929179934,A,-201.79711053723395,35.02362637656746,B,185.9002608670459,-131.03156107208636,D,1
Male,Single,30.925317974950044,B,-40.85575690629769,A,25.36104495609541,E,199.93118123549138,-20.438227838499525,E,90.57568313846164,38.95945225398965,C,1
M,Divorced,113.65475378602919,C,-173.40728209050354,D,-5.827685701248934,A,124.88285501745462,196.33335784804024,C,33.07320311319367,-142.92113780921744,E,0
Male,Divorced,39.11633422452477,C,50.644471123478155,E,12.863852532554063,E,-58.90967200824521,20.540130856945297,B,-84.4063280159666,-20.38032197988561,D,0
Non-binary,Single,76.50040159287357,D,68.48828092352687,E,-10.773124114090166,B,272.84900053994414,-185.63378882296092,C,45.170470091681246,40.78681943957867,E,1
M,Married,58.05215503188488,D,32.54208816021259,B,98.04441424019592,B,275.99473407641096,44.96742437008387,E,-208.86232445536876,38.162994072778,E,1
Non-binary,Single,-47.14225265165089,C,108.14491550021468,D,-82.01378484804668,E,-133.32570640132346,-43.10157816496078,B,-49.33996353678577,-68.79140962155647,A,1
Other,Divorced,35.56747940247091,C,-138.48104102192738,D,-4.700148545523622,B,66.98112803891128,75.210549478812,D,-140.1369756070911,-114.88637775234648,D,0
F,Single,20.172262509783632,A,190.23527700883182,E,22.021833896134037,B,60.61643739772977,-130.9761790277401,D,30.625115992695907,-4.969333494782532,C,1
M,Married,56.634530105341355,A,114.60353093889988,B,14.215802450342293,E,-126.79498464817091,133.9100435234546,C,113.38860779927612,168.36319529807614,B,0
Male,Widowed,137.27210507434893,E,-120.79771444715131,C,-43.787806756449946,D,29.08171679091319,66.9308290409426,B,47.33540806424943,-69.51443424104681,E,0
M,Single,-3.9701166243149726,A,107.536689698485,B,90.53114491794227,A,-126.0270659563383,199.70842498192803,E,10.098335274888342,-179.48168445643535,C,1
M,Divorced,25.71369148704874,B,-102.42745373544417,B,147.63441580338682,B,134.82733882095908,86.31766353083192,E,-32.40415604307817,12.623085317008783,E,0
Male,Widowed,22.088093907102124,C,-25.96099897103443,E,-208.86932245860547,E,19.39720745928839,24.655170902037995,B,14.232398197946585,-13.290038112509,B,1
F,Widowed,-124.92409789445877,A,36.98568891832883,E,-33.64178083970704,A,-67.68415497797015,33.887306499753834,E,-127.79097231157172,-189.99086151266772,E,0
Other,Single,214.04553543851702,D,48.79405140289589,A,21.90953499465317,B,135.52177953289893,185.30028834527866,D,23.887222298804605,115.6067325724701,B,1
Male,Single,-27.737321900023424,B,-148.8557643235512,A,-93.36409718889514,C,-76.1383041518831,49.7341944007075,D,39.20560926263036,-80.92051313027675,C,0
M,Widowed,-154.1617934491825,D,83.47797241318423,A,-46.73372425723569,C,-215.8472477066784,99.82705641381969,B,40.96482362950916,5.584608577252221,D,0
F,Widowed,-137.98749406649227,E,87.19135702956527,D,157.6127092560655,E,1.6457300180143808,4.263311229248357,A,-150.20752012286573,67.76034159297161,A,1
Other,Divorced,170.72874197965473,B,-68.68683344466538,B,-132.25691934634835,D,-161.55983871124027,-53.9672690009641,A,-50.83755455136574,-88.43759608955028,A,1
Male,Single,138.27881640022594,D,-77.5589989726234,A,-45.35643519867998,E,31.19637958460893,-174.4008534772803,B,-30.478562036286128,-39.59229103167776,E,0
F,Widowed,81.31978110613963,E,-44.967899763609886,A,83.15688298032646,B,-177.03486616655425,100.49331912858676,B,197.5740183451892,-55.79886651348157,E,0
Male,Widowed,-13.106447600561621,D,21.6123522530601,C,-44.115896412409214,D,-120.8208052149714,6.155067705200333,A,109.7139616045191,99.99495272160708,B,1
Other,Divorced,203.3782427260419,C,46.63110916891707,E,-118.22356036546884,D,10.012343909042752,-108.54091987914506,D,20.76082664571655,130.18405141358127,E,0
M,Single,-6.397631624621529,E,28.97974266625406,D,-123.07628756668167,B,50.93926202296405,143.61883979754052,C,87.51936382104644,74.38350419707919,E,0
Other,Single,-220.70501718719106,E,160.69497439713618,E,114.15727458546203,C,-93.9995423955996,-0.2935473574094134,B,46.208429134841126,-113.3503123341714,B,1
F,Married,-94.80920118697266,D,-40.469740887885784,C,40.66101047358398,E,76.47408905811719,-10.687617193197896,E,50.356241461885,87.10285939629193,E,1
F,Widowed,121.85315777346833,E,-44.715921746670126,E,-49.43609273946509,B,-49.29536009607807,83.1382801012773,D,-170.26544941681357,-3.7759209291081857,B,1
M,Married,-75.03545047574424,A,-60.80669868741913,E,25.41815694215855,D,-9.02185432137447,-69.97544846208037,B,-16.142477683234105,-0.12450463041248916,C,1
Other,Divorced,162.7936698727146,E,125.67571767157501,B,79.54360933071786,A,-102.14098427264457,-18.028667370995105,E,-2.386962349599205,-109.50132238709298,B,0
F,Widowed,-138.1779324903302,C,18.820868403462047,D,-44.555186890797785,B,-194.99773608335383,28.230398235370053,C,-6.767911172109793,19.623999446941813,A,0
M,Married,178.5462472516508,D,107.45102841579875,C,-171.51897922100684,B,43.72494146378365,153.98234510525086,C,-15.645664556594832,-85.06003561304132,E,0
Female,Widowed,-205.1226893360841,B,10.87625382883443,C,49.3277724125764,C,-189.6927607627242,43.792089024775784,A,87.79656375247717,140.43979515552368,C,1
Non-binary,Single,46.508614104815805,E,21.818530404960114,D,-204.8907155953686,E,-111.76792006068435,-64.34126194754111,B,157.8578573812932,-37.2245967507615,E,1
M,Married,10.537239352954812,B,5.8458709528074095,B,95.59947452526248,C,279.0624773750671,-44.19661511067153,E,20.319737047417608,100.50384443066902,D,0
F,Married,145.21985450632252,E,-0.601610736642843,D,-68.75488258197812,A,-98.49390799308964,100.09882966300832,A,20.67734297915169,72.98764944278959,A,0
M,Divorced,218.25058259346574,E,15.524938997363169,A,-10.038309214348464,A,-7.967781220564054,-94.83407090256225,A,17.68842960394207,344.9374866441619,C,0
