AGE,religion,genero,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
57,Other,F,Non-Veteran,E,21.72010568613548,B,-16.71808382317284,16.104861788727227,A,C,B,0
76,Other,M,Veteran,C,-13.296373496590633,B,38.34251026265007,-71.67917293589839,B,D,A,1
21,Hindu,Male,Non-Veteran,B,-53.98961744108305,C,101.1500280154376,76.33570829399777,E,A,B,0
49,Muslim,M,Veteran,B,0.21372515342938117,C,-68.54131133243804,-22.680457556876153,B,B,E,0
72,Christian,F,Non-Veteran,B,-69.05032787758462,A,-10.841451200874058,-8.389439495067673,C,A,E,0
49,Christian,Female,Veteran,C,62.45359050527603,B,63.46224314187746,38.62195286611112,D,A,B,0
57,Buddhist,Other,Yes,C,-3.264067311211858,D,157.06453290165004,-1.8318391822600435,C,E,B,1
89,Hindu,M,Veteran,A,-123.81102098498225,E,-105.15503642552827,36.277347449174236,C,A,A,0
21,Buddhist,M,Yes,A,-115.07008688316283,A,-9.2106644326505,150.86978871225026,B,C,B,1
51,None,Other,Yes,C,-38.27530300906453,C,-330.01043983336854,10.559948682446409,B,D,A,0
27,Hindu,F,Non-Veteran,D,192.02529199463297,B,-24.461481259693297,126.61405952378799,D,D,C,0
95,Muslim,F,Veteran,A,110.75930603030643,B,119.6988982250758,37.9688889090524,D,B,D,1
36,Other,F,Non-Veteran,D,84.30562968766696,C,73.33763978728804,220.332227092435,A,B,D,1
36,Other,Other,Veteran,C,-39.91251469487968,D,9.237795104906596,-105.17932938294084,C,D,A,0
71,Christian,Non-binary,Non-Veteran,D,61.53750123674838,E,-56.001533951783635,-38.41600869496213,C,B,E,0
18,Buddhist,Female,Non-Veteran,B,31.956462619521776,A,160.39426310378107,1.0086996871981009,B,C,B,1
37,None,F,Yes,E,-62.71994051617958,A,87.56782986262967,157.72850821045841,E,C,B,0
50,Other,Non-binary,Veteran,C,102.85065087486754,B,104.49849918692225,41.80615902326491,C,D,B,0
57,Hindu,Male,Veteran,C,15.146128153332505,E,32.69746377313194,-71.22507980295357,C,D,E,0
59,None,Other,Veteran,C,21.26108688998086,B,157.5843598228071,39.70061228024079,B,B,A,1
96,Buddhist,Non-binary,Yes,C,-98.8043097710477,A,17.938585023007793,92.7081115434171,B,E,C,0
33,Hindu,Male,Veteran,B,28.372854349487913,C,-38.77412688694981,55.87242054011553,E,C,B,0
96,Jewish,Female,Veteran,A,-104.35634925556343,A,9.653498436119554,-16.243535668954635,E,A,E,1
64,Muslim,Female,No,D,166.21799564211437,A,-61.504238071606046,-45.008012006931295,D,C,A,1
34,None,M,Yes,D,-112.72918355975263,E,16.683359857982737,-63.00463128567593,B,B,A,1
52,Buddhist,M,Veteran,E,130.3085468185587,C,83.99525673618568,151.85346304048412,D,B,D,0
74,Buddhist,Non-binary,No,A,107.21622699111069,C,41.295361605203844,-203.6992400271689,B,B,B,0
48,Christian,M,Non-Veteran,B,-99.4200099431279,A,3.1165085368455605,48.774373073864616,A,A,C,0
61,Other,Non-binary,Yes,E,-50.24102081955716,D,-80.47011189556248,27.826096864840995,C,C,D,0
21,None,Other,Yes,E,117.82944874181844,B,54.14263954366842,-125.37020764064921,A,D,D,1
97,Christian,Other,Yes,B,94.23090229576006,B,-16.410499531092697,77.57554187744826,E,E,C,0
68,Muslim,M,Yes,C,28.34110072825145,A,-44.733344485324004,103.16126009153285,C,B,A,0
24,Christian,M,Veteran,D,186.38265318628575,B,85.57740105089668,49.74725204446745,C,E,A,1
51,Hindu,F,Veteran,D,-22.586598964382887,B,-101.83007609050621,180.44525090385804,E,D,B,0
78,Christian,Non-binary,No,C,-211.67325449650684,D,63.853849414801225,-47.545391720137665,E,A,B,1
67,Jewish,Non-binary,Non-Veteran,A,15.38292772929816,D,41.32970249411118,66.16550992322941,B,E,E,0
44,None,F,Veteran,C,-86.58008124657005,E,45.351178931475715,15.105016168644367,B,E,A,0
85,Christian,F,No,E,-44.82981478998595,C,41.90831243979694,-31.457899398905713,D,C,D,1
79,Buddhist,F,Veteran,E,31.732635443235445,C,245.89877105759098,-58.11804289800999,B,E,B,0
92,Christian,Other,Veteran,C,-16.61326716691448,A,-74.01202964665525,121.91166238241176,D,B,D,1
43,Christian,Other,No,C,-4.159472882148373,D,52.14006717515821,112.93889266121455,A,B,E,1
76,Buddhist,Non-binary,Veteran,B,-136.15466338368196,B,13.989600029164958,286.32435155819377,C,E,D,1
52,Hindu,Other,Non-Veteran,C,-65.26886045987807,A,-29.135120989211988,-46.22994493156203,E,C,D,0
73,Buddhist,Non-binary,No,B,33.39467611764678,D,202.4657613943127,145.29929600699413,D,E,C,1
56,Other,M,Non-Veteran,A,196.71612651271437,B,139.48020015427255,61.90225527576489,E,C,A,1
28,None,F,Yes,B,-90.20832208685059,E,0.26327876135324674,54.8667780949367,A,B,D,1
22,Other,F,No,E,-10.805316587673328,E,-198.9617961333303,13.130551131034482,E,E,A,1
54,Hindu,F,No,D,45.90527808907911,B,-133.44787690372712,-79.595022571681,B,B,D,1
51,Buddhist,Other,No,E,-144.41830716144474,C,84.47160166408518,220.07267304275885,E,B,C,0
83,Other,Female,Non-Veteran,A,58.3088128076398,D,-56.61497213098527,100.28738326751578,C,D,B,0
63,Muslim,Non-binary,Yes,A,-81.22836973802983,D,15.070298622510428,-75.72261707406763,B,B,B,1
27,Buddhist,M,Yes,D,-21.603024079724843,C,67.28286080204231,-218.63123980927068,D,B,E,0
67,None,M,Yes,D,0.8861223125043185,B,70.58971258741722,-64.22153313432429,B,D,C,0
59,Jewish,Male,Yes,C,125.51869175091106,C,30.224813140391895,-11.480738983985784,B,E,C,0
53,Christian,Male,Yes,D,23.490048761273588,D,-155.74836942418764,-77.0772054884384,D,C,E,1
28,Hindu,Other,Non-Veteran,C,16.679656594168513,C,-57.00553020055361,86.41562754574704,B,B,B,1
85,Jewish,F,Non-Veteran,A,-4.910732884101637,A,-23.612326361956633,13.586977981555728,C,A,B,1
89,Other,Other,Yes,E,-135.57495877393418,A,-48.57619574667588,-48.543108459464804,A,E,A,1
93,Muslim,M,Yes,E,-80.445300196535,B,7.515267518365727,74.19589450820038,E,A,B,1
93,Jewish,M,Yes,B,-191.52652945306355,E,51.32584813487906,-93.35815675982458,A,A,E,0
35,Buddhist,Other,Veteran,A,-232.64010786696173,B,-42.42676155569117,-7.440407244394653,B,E,B,0
85,Buddhist,Other,Yes,E,21.592960250874757,D,49.28924094101437,187.1570212521933,B,E,D,0
24,Other,Non-binary,Veteran,E,114.19592248269454,A,-21.19787397159906,120.64149095594345,C,C,C,0
69,Christian,F,Non-Veteran,A,-71.14499558867584,B,-183.92670859482774,134.7932176701471,E,E,A,0
36,Hindu,M,Non-Veteran,E,-9.155295066983804,A,2.3898708096731927,18.532253331521908,B,C,B,1
30,None,Male,Yes,E,71.37254930499336,C,15.949300118257973,-115.05435254825751,C,B,C,1
56,Hindu,Other,Yes,A,186.42114912920206,D,-65.70832956021755,-8.113173855239564,E,C,C,0
33,Christian,Other,Veteran,C,35.881413824539294,E,159.9482504228822,-109.52377702423604,D,C,E,1
96,None,M,Veteran,A,16.473540607235236,B,-99.28420139623513,-18.918779917936725,B,E,E,0
88,Buddhist,Female,Yes,C,91.71131810098464,C,-8.930335827151712,-79.2749099858985,E,E,E,1
51,Muslim,F,Yes,B,-127.96905425865586,C,-69.3154413700779,95.66587301669162,E,A,D,1
84,Hindu,Male,Non-Veteran,D,55.49517934938578,D,-8.923533760326428,180.76247954628522,C,A,C,1
25,Jewish,Other,Yes,D,77.56692629529883,A,8.096488275310262,-1.5310019189134503,C,C,B,1
79,Other,Male,Yes,A,52.17615346162759,E,78.09737374603006,-90.07591255305131,C,C,C,1
38,Hindu,Male,Yes,D,59.97194968555179,C,46.723006014806394,22.49627721287726,E,B,D,1
74,Other,Female,No,C,38.01300309200425,C,65.96202099763093,-36.11228483008688,E,C,C,0
29,Buddhist,Non-binary,Yes,C,73.31989797093398,D,-129.77925376937725,6.785148183147259,A,D,A,1
99,Jewish,F,Veteran,B,101.01451718063392,E,70.81917034938672,-66.4109737671934,D,D,D,1
28,Buddhist,F,Non-Veteran,C,39.82088973600402,B,152.1724670950565,-185.0408071658398,A,E,C,1
65,Buddhist,Non-binary,Non-Veteran,A,-32.25160790372203,D,23.22172056578413,-119.66500866182737,C,D,E,0
66,Jewish,Other,Non-Veteran,A,-5.0185867164816225,E,-151.25872655951576,-213.8010580449946,E,A,C,1
68,None,Non-binary,Non-Veteran,A,32.83025406750253,A,32.23258551497249,172.9827319173934,E,E,B,0
98,None,Female,Non-Veteran,C,145.75766073418933,A,75.93695437513576,-23.054116170070223,A,D,A,0
48,None,Female,Veteran,C,13.711482954834967,D,33.324903317466415,24.382690259907257,D,B,B,0
84,Jewish,F,Veteran,B,-101.5441816680266,A,94.83730460708976,-1.3699936489115403,E,A,B,0
73,Jewish,Non-binary,Non-Veteran,D,-58.167243609698374,B,86.52596227692364,43.279545967607824,C,D,B,1
47,None,Other,Veteran,D,-6.038089329035176,E,-57.906731079988326,21.2159189607574,A,C,E,1
81,Other,F,No,C,-171.31976472188677,B,83.231691199768,58.75408885004237,A,C,E,0
81,Other,M,Veteran,A,-48.51712279588804,E,136.65135898656007,-22.572281463758987,E,B,B,0
42,Other,Female,Veteran,A,-88.9450407075819,B,191.00221076478584,-32.899152027638166,E,D,E,0
49,Muslim,Non-binary,Yes,D,-75.13585301902694,D,58.38042903410652,73.55504018391969,C,C,C,0
66,Christian,F,No,B,29.296251826805914,E,-76.63235743551193,-47.373639029051844,A,C,C,1
78,None,Male,Non-Veteran,C,41.51350916179077,E,-10.989253058816677,69.46143405918268,D,B,D,1
74,Buddhist,F,Yes,D,-92.21437408203104,C,-21.519085411199683,-177.39071597767827,E,A,D,1
47,Other,Female,Non-Veteran,D,0.5808744162535983,C,3.370937295985521,-142.59176513365136,C,A,E,0
52,None,Other,Yes,C,86.10832724638034,A,151.9126100877387,16.229340683645734,C,C,B,1
29,Christian,Male,Non-Veteran,D,-32.11208228492743,E,-69.85041414308932,-2.661165460721589,C,A,E,1
37,Muslim,F,Non-Veteran,E,102.48263098837349,E,-70.98369739163492,-87.76226732364111,C,D,D,1
77,Hindu,Other,No,B,-202.6744135149965,D,-11.839727271150311,-38.28959714265988,B,A,D,1
42,Buddhist,F,No,A,243.81119657003168,D,-168.48468676768675,-11.201909325103834,A,A,B,0
94,Buddhist,Male,Non-Veteran,A,-175.37950115219138,A,-9.082122801991558,-254.4307800237638,A,B,B,1
92,Christian,Non-binary,Veteran,C,63.637720645027784,C,65.98598811755411,-174.91473769254253,B,A,D,1
58,Muslim,Other,Yes,C,-9.975230181318123,D,74.66018276019548,162.27599943193755,C,B,A,1
39,Other,Female,Non-Veteran,D,2.4439771460656345,D,-64.44868584649558,62.517271750198546,E,B,B,1
65,Other,Male,Yes,B,-59.851512735104485,E,-54.82902904031148,108.38169109667386,B,A,D,0
26,Jewish,M,Non-Veteran,A,-109.32148657230032,B,61.09758216001608,28.809384414175295,A,A,C,0
68,Christian,Non-binary,Non-Veteran,C,-79.86031497771232,E,-107.64154062972568,-10.813050268424012,D,C,D,0
42,Muslim,Male,Veteran,B,-10.549325743016928,C,-56.791165837727064,110.09283396056941,A,C,D,1
70,None,F,Non-Veteran,C,146.65594192863625,E,-147.4489003509754,158.88700389391678,C,B,C,0
75,Christian,Male,Yes,E,-12.279955274773359,C,-15.79441055745332,95.35172026286048,D,C,C,0
98,Hindu,Other,No,D,-88.04615491705272,A,90.18604018016195,40.254226287462906,B,B,E,0
88,Other,F,No,B,89.37085697171575,E,100.99579096147669,72.02938316864976,B,C,E,0
40,Hindu,Male,Non-Veteran,E,13.13683760153919,C,59.06533388219476,-221.6331867199454,B,C,B,0
66,None,Male,Non-Veteran,C,11.371983907195155,D,142.79166352788607,8.60370517656245,C,D,A,0
45,Hindu,M,No,E,-203.53929786695866,E,-132.48338625148637,-168.07627132469858,D,C,B,0
44,Hindu,Male,Yes,E,-51.07062749893934,A,7.785953381587207,-149.89399149172743,C,A,C,1
70,Jewish,M,Non-Veteran,A,-77.56464773950204,D,107.52984930027247,88.95550942081464,C,C,E,0
27,Buddhist,M,Veteran,E,-140.4603245494242,A,53.52531519321969,99.29869581732561,D,D,A,0
49,Jewish,M,Yes,B,77.490923124503,A,145.9848785163263,-74.54770888089057,D,E,E,1
33,Other,Other,Veteran,D,-224.93951712446028,B,-250.44926591254102,3.380079832111248,B,A,A,1
56,Hindu,Other,Non-Veteran,A,-1.2267304337560139,E,78.99918655204081,-185.57288595661296,A,D,D,0
85,Buddhist,Female,Yes,B,-143.21716325468336,E,56.61492484102588,72.75283439736336,C,E,B,1
18,Buddhist,Other,No,E,-71.96439977804427,C,26.841836126720096,-98.63216774267539,A,B,E,0
88,Hindu,F,Veteran,D,251.26545803237258,C,98.40151429291997,-41.5304582528819,E,D,C,0
77,None,M,No,B,-152.80586176697085,A,-213.27260423693667,74.9108849709436,B,C,D,0
92,Other,Female,Non-Veteran,D,-151.3700684301351,D,23.028199399181588,-116.88581172702268,B,B,C,1
81,Jewish,Non-binary,Veteran,D,103.647270434466,C,-136.1676859726382,-54.062897019972745,C,E,D,1
91,Other,F,Non-Veteran,B,4.446271806707538,B,-36.0774614241241,-87.44869166152131,D,D,E,1
81,None,M,Yes,B,-10.776980913416885,A,-56.95988900776625,-90.98427675413716,A,E,C,1
55,None,F,No,A,67.8325811489374,E,-14.06093839151698,-80.33169278920269,B,B,E,0
52,Jewish,Non-binary,Non-Veteran,A,-37.62585624455315,B,174.1482904969829,193.07706424008828,A,E,E,0
47,Jewish,M,No,A,20.199288669862163,E,16.841063029810954,-8.009844621566323,A,A,B,0
23,Buddhist,Other,Veteran,A,3.4136040223253152,B,21.290439610719766,101.74575374630406,A,D,A,1
75,Christian,F,Yes,D,95.39378643736985,B,121.95416995575827,-17.197384963139267,A,D,C,0
61,Hindu,Other,Non-Veteran,C,-7.988258976499815,B,79.5232929789068,-66.11312132285444,C,E,B,1
67,Christian,Female,Yes,E,101.58328068741147,E,47.137391052938845,84.18016431128531,E,D,A,0
33,Buddhist,Non-binary,No,A,-101.01540016447052,A,-33.7922840873118,179.53575848597131,C,C,B,0
41,None,M,Non-Veteran,E,-128.41359751247953,C,32.296239677622,-54.90423911497587,C,C,B,1
65,Other,Male,Yes,A,-24.14617706913304,C,93.49361488222469,-2.1712959065112556,E,E,E,0
29,Jewish,F,Yes,B,150.53512262532877,A,-100.70809357660994,-73.51955522727168,B,D,E,0
71,Christian,M,No,E,-109.2908177989766,A,130.99900262467347,-95.93528358119634,C,B,D,1
62,Other,F,Veteran,A,-13.005165013560932,B,46.018883499726634,36.41993108749237,A,E,E,0
91,None,Other,Non-Veteran,A,17.432880492002027,D,-98.01982547936952,-90.21093051770882,D,D,B,1
92,None,Male,Veteran,A,-45.2742050126607,B,141.59324585623384,244.1742313543651,E,D,D,1
59,Jewish,Female,Veteran,E,-106.4130733018422,B,-153.57821576787268,-168.69007456396176,B,B,B,0
24,Other,Other,Veteran,B,-106.56091345274746,C,-39.554040524936404,-19.805266911565468,B,D,E,1
59,Other,M,Yes,D,-115.05849064725197,D,-27.6462990242635,175.3118091808812,C,E,B,1
50,None,M,Veteran,E,59.74104987110541,D,-102.40620065276764,-279.7203118480461,C,C,C,0
18,Muslim,F,No,A,-149.72593979932307,A,-8.963832187838532,-52.759402407469715,A,E,C,1
58,None,Male,No,D,89.93610013509904,D,25.27472098090371,-8.79707806959277,B,B,D,1
66,Other,Female,Veteran,A,-1.075526256463204,A,56.43964535142293,146.29178954842627,D,D,E,0
86,Christian,M,Yes,E,51.955228809811494,D,12.623705470693416,75.56213307531824,D,C,D,1
29,Christian,Male,Non-Veteran,A,39.427831128541015,D,-73.54783714608794,94.05719265087164,D,D,D,1
34,None,F,Non-Veteran,C,-126.3276992544065,D,74.90617299360082,13.471148919370776,B,A,C,1
44,Buddhist,Male,Non-Veteran,D,102.6365688291617,D,21.522632146278887,-101.21708890759702,D,C,D,0
61,Jewish,Other,No,D,79.811246383833,D,17.568806878751115,-0.38628661961160204,A,E,E,1
69,Muslim,Male,Non-Veteran,B,72.71779413853994,E,165.36754776230808,171.08085070871516,A,B,E,0
95,Christian,M,Veteran,A,-222.84864074366268,E,20.49585266959314,-0.543712587798391,C,B,A,0
21,None,Male,Non-Veteran,E,-136.84298956045836,D,6.142538950407484,13.173454934501352,D,A,A,0
18,Other,Other,Non-Veteran,B,134.21287863080335,D,98.40960303342298,112.97270267632793,A,E,E,0
26,Hindu,Female,Yes,B,83.89032205119025,A,-229.9704299166855,130.27643669311755,C,D,B,0
76,None,Non-binary,No,B,10.50727877661254,D,93.95854271095364,21.068955007414996,D,C,E,0
93,Hindu,Non-binary,Non-Veteran,A,49.78839017088297,E,3.612937116143705,-161.60008504370606,B,E,E,0
70,Buddhist,M,Veteran,E,57.80362805767727,C,46.078328780964355,26.678880703118065,B,E,E,0
82,None,F,Yes,A,-104.88376120109875,E,-56.151125994034956,20.946123601145132,B,E,A,1
69,None,Other,No,B,-74.51318643372232,E,-12.055066085679735,-189.47472212268283,B,C,C,1
30,Christian,Non-binary,Veteran,A,-120.69537630769756,C,-21.29088344919171,50.81335745430403,C,A,A,1
41,None,Non-binary,Yes,E,-38.00328066037474,C,128.18078914248113,-65.34169701394433,D,A,A,0
43,Buddhist,M,Veteran,A,-80.0009154540173,E,-93.41708239490039,-85.01181391011711,E,D,C,0
28,Other,M,Non-Veteran,A,-205.20432150484612,E,19.222725898979796,46.16157929476381,E,D,C,1
87,Jewish,Non-binary,Non-Veteran,E,155.38132522736285,C,8.511090802761514,-23.21447119583335,D,D,E,1
79,None,Non-binary,No,A,111.1414137120106,D,-117.94569233379788,298.55160765804436,C,B,E,1
96,Muslim,F,No,B,24.19646369258691,D,170.3637537511613,-130.32051198280055,C,B,D,0
44,Hindu,M,No,C,54.96242388368755,E,-67.39933790309057,23.0848702680805,D,D,E,0
68,None,F,Yes,A,69.88692856057467,A,-57.968620372019494,-10.244391254239869,C,A,B,0
22,Muslim,Other,Non-Veteran,B,183.776607482775,A,69.97725409813212,2.585738019264682,B,C,C,1
42,Christian,F,Yes,C,145.9741021441666,A,32.55617452255978,39.103107642373494,D,D,C,1
58,None,Male,Veteran,C,80.32359806659434,E,18.449729422510096,15.521143633377227,C,E,A,1
49,Buddhist,Male,Non-Veteran,C,-191.33142088812036,E,44.11970471302356,46.97855911241233,A,C,B,1
38,Christian,F,Yes,A,57.45652527923072,A,50.05062795121683,66.96047894887934,C,C,D,0
88,Christian,F,Yes,E,-115.44319511716029,E,9.629050425817674,75.06682564592303,D,A,A,0
50,Buddhist,Male,Non-Veteran,D,28.045800713010046,B,1.637917664839084,-293.14243462211607,B,E,E,0
71,Other,F,No,A,5.043699435794107,A,67.52958472989486,50.69432928489205,E,A,B,1
64,Jewish,Other,Yes,B,74.08371420397295,D,4.298851744343106,-7.30987172710477,C,C,A,0
38,Jewish,Other,Veteran,D,123.79557641678002,E,107.35339009127749,82.62780735716255,B,B,E,0
29,Muslim,Male,Veteran,D,-60.570937634515644,E,-50.062509683972934,27.35786260298532,E,C,A,0
20,Muslim,Other,Veteran,A,-64.1213458761552,E,-60.64218945108751,-310.9815341326206,A,D,A,0
92,Buddhist,Male,No,B,46.96956223119758,A,29.34640893513925,75.31822807598805,B,E,B,1
45,Muslim,Other,Non-Veteran,B,-87.55127270350111,B,-11.478507148993222,-105.530310355735,B,D,B,0
92,Hindu,F,Yes,A,41.04035614657367,D,53.99342196111915,-83.0609867809682,A,C,C,1
43,Other,Female,Non-Veteran,D,-120.32165692423271,D,99.21080368858668,27.169422026990663,D,A,D,1
81,Muslim,Non-binary,Non-Veteran,D,77.65034882420264,A,96.89564095812403,39.744359342904666,D,D,E,1
61,Buddhist,Male,Non-Veteran,A,-127.399595506745,C,49.73864299437747,-10.857961952848031,D,E,D,0
54,Christian,M,Veteran,E,10.708509135771394,C,-97.7523768607591,38.9819327006724,D,E,B,1
30,Buddhist,Female,No,E,-42.369275653738306,D,-113.57604425662056,40.498268248875625,B,A,A,0
46,None,F,Non-Veteran,C,102.06010585419709,C,63.960621846585205,13.811882715189084,E,E,E,1
70,None,Female,Non-Veteran,C,-40.01667262840499,D,199.54744008300202,78.45120270131419,E,A,C,1
27,None,M,Non-Veteran,C,-307.02180912608924,A,35.741069453109866,-189.31479907090417,A,E,C,1
66,Buddhist,Other,No,E,1.097601059371932,C,-13.504912455173926,-142.89116655964588,C,B,D,0
71,None,Other,No,C,51.35738556768591,E,69.33290700180467,-99.29767889693099,E,C,B,1
74,Other,Female,Non-Veteran,C,-41.62941672843583,A,80.75183569833845,-9.600001036133794,D,A,D,0
50,Jewish,Non-binary,Veteran,C,32.96485251682098,B,2.978354191768953,-82.773862699231,A,C,C,1
75,Jewish,Male,Yes,A,-179.21179897046213,B,164.0982656764269,26.185780725409213,E,E,C,1
63,None,Male,No,A,45.877522925053285,E,-149.10185432812983,49.39748988064906,E,E,A,1
93,Jewish,Female,Veteran,E,1.3272119469922161,D,-137.53331706094062,53.80547366300622,B,C,D,1
56,Christian,Female,Veteran,E,-106.39560230198279,B,19.58186400233395,67.31812718094314,D,D,C,1
48,None,Male,Veteran,B,11.799707415718949,B,180.8774441470518,25.066441704269703,C,D,E,1
56,Christian,Non-binary,Non-Veteran,B,-27.500102504646033,E,187.89549681358025,256.1799934544629,A,B,B,0
70,Other,M,Yes,B,-47.46144524032579,B,80.19817240677926,-192.32484595884205,A,C,A,1
43,None,Male,No,E,7.3585942132149045,B,81.49958826619566,140.4468296083121,D,A,C,1
22,Other,F,Non-Veteran,B,-8.90590101582217,B,-75.88438311754574,-90.8963651657147,A,B,B,0
80,Jewish,Male,No,D,71.93774542031568,A,-160.19205130016488,35.65440647118383,D,C,C,1
61,Christian,Male,No,D,149.838035029639,E,-138.61276182524333,-10.773966643843824,D,E,E,0
65,Other,Other,Yes,D,-29.228650785211425,A,-89.26857053869983,58.46051864235233,C,C,A,0
89,Other,F,Veteran,D,76.48572711185156,C,38.75259334021254,106.07635017793665,E,E,E,0
93,Buddhist,Other,Non-Veteran,B,-158.71951479494552,B,-138.43893939560004,40.59854818531915,D,A,B,1
86,Jewish,Female,Veteran,C,-93.44619848610365,A,36.2581132484976,106.87289147357997,C,E,C,0
51,Muslim,Other,Veteran,D,167.94886416865606,E,52.47467529395108,-155.08914631989543,D,C,B,1
45,Jewish,F,No,B,-44.28281991338464,B,-154.85960476000182,-34.17522582828368,D,C,A,0
65,Buddhist,Male,Non-Veteran,E,-56.295441385686054,D,23.16951450559427,113.59015227411045,E,B,A,0
33,Hindu,Female,Yes,D,-30.080647183444093,E,44.32724764536686,69.75449847648017,D,D,A,0
22,Other,Non-binary,Non-Veteran,A,138.70352875562486,E,-60.155285679003256,15.994742387906854,C,D,E,0
86,Other,Female,Yes,C,3.6423160730247552,C,-108.21085450177519,83.10310099456298,C,E,B,0
28,Other,Non-binary,Non-Veteran,E,-58.47670962991612,A,112.89866544817609,-3.566385874770586,B,C,B,0
38,None,F,No,E,-66.82348536786814,D,43.6192269762796,134.58905954547888,B,E,D,1
97,Jewish,F,Non-Veteran,E,-9.04639099432109,B,-24.72760254742927,37.1808617174212,E,E,A,0
