Gender,married,faith,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Male,Widowed,Jewish,Asian,B,D,B,-79.76020651335912,26.90833766568403,A,21.203902318620404,C,18.369395108235103,B,1
F,Widowed,Christian,Black,D,A,A,49.73438106584502,16.331454790682223,E,87.33642994824768,B,194.90948438381096,D,1
Female,Widowed,Jewish,Other,C,C,A,10.111740057203052,-245.37489851849418,E,-39.81726807926545,E,-145.4631400560722,C,1
M,Married,Christian,White,C,E,E,-67.8145978734612,198.8231295509115,C,83.22396311843818,D,-31.86871419731496,B,0
Female,Single,Jewish,Black,E,E,C,129.69246333240596,184.66570887257203,E,8.59962765362348,D,-53.36527462744959,C,0
Male,Divorced,Other,White,C,A,B,192.80172989450554,130.26042596434885,C,135.2208401769793,E,3.4611995143532375,B,1
Female,Divorced,Buddhist,Black,C,C,B,-44.65156408881354,132.71787628062765,D,118.22749637293927,E,-170.97460623040666,B,1
Non-binary,Single,Other,African American,D,A,C,74.11320824222082,105.98859443639803,D,87.14887979398155,E,173.23079701043153,E,0
Female,Divorced,Buddhist,Hispanic,B,D,B,175.25780061253596,42.36659239282276,B,-41.80613835566934,B,122.46648993257769,A,0
Other,Married,Muslim,Black,B,D,B,45.16224244947865,180.01122498573073,D,-85.86951340000833,B,187.42484234653824,C,0
Other,Widowed,None,Black,D,A,A,13.291124162326378,208.2926765335349,C,-80.5000568897303,E,-33.961444735698194,B,1
Male,Single,Jewish,White,C,D,D,-122.06015015057609,-7.907626049395668,C,100.50580950442868,A,17.99676866568018,E,0
Non-binary,Single,Muslim,African American,C,C,D,66.83029445750934,73.96595738765602,E,-60.59505317803276,A,131.88731301520556,D,1
Female,Widowed,Christian,Hispanic,B,D,B,30.710874695490233,25.632321576435523,E,85.84604254946852,E,34.60045524312149,D,1
M,Single,Christian,Hispanic,C,A,C,136.91172151811458,49.32152025298414,D,112.96465904954994,E,64.76934680991364,C,1
Male,Widowed,Other,White,E,C,D,52.52084889629599,152.71331081636936,D,8.619777923849403,C,-10.058867759688471,C,0
Female,Married,None,Hispanic,E,E,D,131.0640633941566,-190.0333522236594,C,132.18088796145372,A,18.748675117404336,D,1
Other,Married,Muslim,Black,C,C,A,57.695786911436606,-2.2687443083343326,A,123.77781945751967,A,239.60859163844424,A,0
Other,Widowed,Hindu,White,C,C,C,171.0748028762525,-8.271955529591425,D,-45.768297298926434,E,25.071637741160725,D,0
M,Divorced,Muslim,African American,E,B,A,83.72209642170276,-70.43811338383863,A,-6.210791640245992,D,252.32314266109648,B,1
Female,Divorced,Jewish,Other,E,D,A,-103.58488805108146,-43.74894810985566,D,90.1426321322256,E,-21.69182235459235,C,0
M,Widowed,Other,Other,D,B,E,-109.87486149659598,94.10454102873702,B,150.70897685074277,A,-12.9773599762733,E,0
Male,Divorced,Buddhist,African American,D,A,B,-81.25002773268749,-144.10998757387782,E,138.6367367683472,C,-9.701382878656553,B,0
Male,Single,Buddhist,African American,D,E,B,50.586427901372424,-4.476011999125484,E,31.42588651291171,B,7.205374210625538,A,0
Other,Married,Muslim,African American,B,E,B,-51.9319940852352,-38.66017780652226,B,-117.67209376427559,E,-3.8514775062051463,A,1
Non-binary,Widowed,None,Asian,A,B,E,-174.45945633285965,70.42577105525604,C,-9.1544928077111,D,70.98951449451071,B,0
F,Married,Other,Other,D,D,A,111.23008915793005,-11.790108250613903,B,-4.876521993092212,E,95.28024521522369,B,1
Non-binary,Widowed,Other,Asian,C,A,D,63.16164738994674,32.061412981631285,E,-74.90262786702095,B,28.346624220892153,C,0
Male,Single,Other,African American,A,B,D,-3.8910546702800453,-137.40562188202225,C,-2.1119599068760673,A,-130.80773531279743,B,0
F,Single,Muslim,African American,B,E,E,-67.53988504506843,-67.82847445943332,C,54.54436963137235,C,-31.100971205979196,E,1
Non-binary,Married,Buddhist,Hispanic,E,B,A,-26.976542996185426,-41.7579056036892,A,148.12353035378328,B,70.49074215081176,E,0
F,Married,Other,Hispanic,B,A,E,-90.45885962246246,-67.49555787981079,C,-58.35336130893695,D,-23.65747632443865,D,1
Female,Widowed,Christian,Other,D,D,E,-50.40751788658861,-25.97384525096258,B,-98.61873351590428,C,-148.43245579905192,E,0
Non-binary,Divorced,Hindu,Black,A,D,C,31.109520503965964,-1.7188581105602654,C,21.525469500528967,C,65.86418165738395,B,0
Female,Divorced,None,Other,D,B,A,-80.32404202903648,-17.15646969339716,D,106.3221142140078,B,-94.38700634206269,E,1
F,Widowed,Other,Black,D,B,A,-99.12133151259536,58.590724987135744,B,-37.027088626310416,B,-103.00656509226398,C,0
Other,Widowed,None,African American,B,B,A,-0.28376602040576293,-132.14066370716222,C,144.00925336092106,C,-11.525128731434386,A,0
Non-binary,Divorced,None,Other,E,B,C,122.01041718218282,-201.4655421684751,E,139.08167295172095,E,-161.9743587141221,A,1
F,Divorced,Other,White,C,C,E,-11.047417898477743,-27.54438812501721,D,45.59827873085897,C,-84.19010116263875,C,0
Non-binary,Divorced,Hindu,White,B,E,A,-4.105068417994085,54.6602751133807,D,-27.188694782714357,C,-11.691407914834679,C,0
Male,Married,None,African American,A,C,E,19.38096504205321,175.06885503371507,C,57.59442370712495,E,13.822616464448027,C,0
Female,Married,None,White,B,E,A,108.2354550239419,29.106701440271397,D,71.05594649488877,B,-29.14403858945035,E,0
Male,Single,Hindu,Hispanic,A,C,D,-28.085395852289587,-133.9004595157085,D,8.602281936442942,B,-166.15135480062054,C,0
F,Married,Hindu,Black,A,B,B,-17.707851079117003,23.281972733562565,B,6.807308986358521,E,11.757506843945642,B,1
Non-binary,Single,None,African American,C,D,A,23.157834165484452,45.5780720858887,E,-9.504943659468207,C,-10.47723829370134,C,0
Female,Widowed,Muslim,Asian,A,D,C,80.51119114234744,-94.95093850038,C,91.15208900740286,A,33.27368675561286,D,1
M,Married,Hindu,African American,A,D,A,26.35734494266533,-57.7459772239625,C,-105.53943126824446,C,134.62732443276246,D,1
Female,Divorced,None,African American,C,B,E,11.834011073159509,-57.74934168967387,E,-215.3848556073259,B,164.66148227097887,A,0
Female,Single,Buddhist,White,C,E,B,-58.025013335477794,199.09235277645453,E,53.901524131228825,D,182.46034744453482,C,1
Non-binary,Widowed,Muslim,Black,C,C,E,-32.88011020896636,-121.59104866973713,C,-207.92983621309182,E,-7.752573267349265,E,0
Other,Single,None,White,B,B,B,130.83060818429516,93.84897802577692,A,-54.77590762166812,E,27.596239583275207,C,0
M,Single,Muslim,Black,D,C,A,6.7644160255723325,-65.00101462988627,B,-118.1486785571425,D,0.21715462880462716,C,1
Other,Married,Hindu,Asian,B,A,B,184.81738182416566,147.9712439209352,A,-66.01891831130953,B,29.438065004766056,E,0
F,Married,Jewish,Asian,A,D,A,-90.11143224520461,-102.39009533877325,E,-50.13802865704168,D,-4.144782659807144,C,0
Non-binary,Single,Other,Hispanic,A,A,A,1.6731993231906717,-64.74032148131121,D,-52.7148451447799,B,61.45441003851382,B,0
Other,Divorced,None,Asian,D,A,E,124.36958254100361,-28.17885241828304,E,-64.25252476216397,C,-24.397088445451104,D,0
Male,Single,Buddhist,Other,D,D,A,-3.5373457464997218,190.04797600640794,D,35.55268942774739,A,143.91728703463227,B,1
Other,Single,Other,Asian,C,B,E,-65.66556418662314,-5.941331302017473,E,95.96872688769817,B,7.1489203126009775,D,0
F,Married,Buddhist,White,C,D,B,-179.4440779506166,-105.09935213645527,A,42.856101948748325,C,22.52193648854786,A,0
F,Single,Christian,Asian,C,A,C,59.0524175683657,-69.02034460486367,A,191.02004101957584,E,-57.47973737310562,B,1
M,Single,Jewish,Asian,A,E,A,-56.77719358147178,11.543244685747753,E,44.71382586150548,A,79.17704772865896,A,1
Other,Single,Christian,Asian,B,A,B,-81.65020799216627,-2.9487310045417523,B,13.83024729438834,E,21.972921583531654,C,1
F,Single,Jewish,Hispanic,C,D,D,-140.52660671297684,107.65862216508357,B,-160.23997702875613,C,121.72275641620323,C,1
Female,Married,Jewish,African American,A,C,E,-93.75089023495143,-46.65466105689325,A,-4.496434878765383,A,-4.362162742088302,C,0
Other,Divorced,Muslim,Black,A,C,E,0.7981741635687902,-94.86914662730058,B,-167.74295634247852,B,188.5894460179324,C,1
F,Single,Other,Black,C,A,A,34.705800357481586,-8.191258525609664,E,-14.794177651770458,C,-10.303823691019957,D,1
Male,Divorced,Buddhist,Other,D,C,D,-28.96538355766468,23.217539315604014,B,-35.47963273921425,A,145.4619173949473,C,1
F,Widowed,Other,Asian,D,C,C,23.90013584052515,51.55641219298882,D,-148.78274296841178,D,148.7140562776862,C,0
F,Widowed,None,Black,A,C,B,68.45500612645952,48.379682798872516,A,35.41614390530647,E,2.1494637015242337,A,1
Other,Married,None,White,E,C,B,6.685717852319681,-167.17936295925614,D,-65.69110394640374,C,47.29159862938898,B,1
Male,Married,Jewish,Hispanic,A,D,B,-71.38503704181667,45.66891491075805,A,-25.169632447924872,C,64.80441873908805,E,0
M,Widowed,None,Black,B,D,C,-6.49430504900584,96.84026095805736,A,-43.286208056946165,A,44.588820219305,A,1
Non-binary,Married,Christian,Asian,C,B,A,50.195787864822364,60.93368547996072,B,-177.1015491451602,D,-119.46354177439613,A,0
Other,Widowed,None,Hispanic,A,A,E,-125.15383517430753,112.56833295841969,D,174.2770850124077,A,60.342525087613474,E,1
Male,Single,Other,Asian,B,C,D,-30.176442910112183,-21.707223876233844,B,-66.91167963375804,A,-1.6183653848259625,D,0
Other,Married,Buddhist,Other,E,D,E,-155.7179402698679,-33.88143512839195,D,23.85626035945755,E,-36.82315945973899,D,0
Male,Married,Other,White,E,D,E,5.053742562081079,104.39270118218609,C,-177.39845958612437,B,17.960991220048093,D,1
Male,Widowed,None,Hispanic,A,B,A,-0.7762566878873376,73.8910141928233,D,202.271692911757,D,10.518822543510794,B,0
M,Widowed,Other,African American,D,B,E,-47.76444811857631,-65.7848001273144,C,-118.33684666720087,E,-85.86119742038062,B,1
M,Single,Jewish,Other,E,C,C,162.15442214179797,110.49472157048092,A,-7.78775673399182,B,-90.49611878407792,B,0
Other,Divorced,None,Other,B,D,A,-27.291085277550632,59.893180155625295,B,93.21493539413208,E,-15.795120992929032,B,1
Female,Single,Buddhist,Hispanic,D,D,E,-19.406465781369473,-143.63893995307757,A,-11.061833391174108,C,-38.90731380113215,D,1
Female,Single,Hindu,Other,A,A,A,-34.28633147386244,119.73651542792712,C,-57.594207315082826,D,82.32864367046749,D,0
M,Divorced,Hindu,White,B,D,D,74.46327515316638,-105.63285517487127,B,-195.925961462289,D,36.25994040655762,D,1
M,Married,Other,African American,D,D,C,-66.31459596983437,-34.557634212627775,B,-209.56091705146585,E,-46.16339769835568,A,1
Other,Single,Christian,Black,A,C,E,108.27250864716811,-203.51219846188377,A,-110.3216844586188,D,53.57578934669696,D,0
Female,Divorced,Hindu,White,D,A,C,27.250482292810513,52.339116268435916,C,114.6521517349492,B,-30.47209723069982,E,0
M,Divorced,Muslim,Asian,C,A,C,-5.7115703831812885,64.15730623792093,A,214.5875793950057,E,20.423705186525407,B,1
Female,Widowed,Hindu,Hispanic,E,A,D,-246.47990841554326,-19.547575654688917,E,42.9883481930702,A,-0.8941609842646467,D,1
M,Single,Muslim,Asian,B,C,E,58.763093062279204,6.84154277462892,A,-45.049664149124666,C,140.84453204891696,E,0
M,Widowed,Hindu,African American,A,A,C,-83.20192984863387,-173.44960861264235,D,-79.23979731598726,A,69.55453375255185,E,0
M,Single,Other,Black,C,A,B,174.76985938204916,-213.04970251001527,A,8.38973970245927,A,-32.11141174953606,B,0
M,Widowed,Hindu,Asian,C,D,C,-120.26247556318343,-70.62614907132152,C,-26.03114122128465,E,50.68689637720237,B,1
M,Single,Muslim,African American,B,D,D,173.5594823022572,0.9931698174010958,E,-59.32693815910016,E,78.70397791810268,B,0
Male,Married,Muslim,Hispanic,D,E,B,-51.71423367133128,51.42299119351112,D,-52.26333063283067,A,-7.871808443027526,C,0
F,Single,Jewish,Hispanic,A,C,B,220.2480310459212,36.49458933006542,A,-58.203358212763526,D,-122.81603459571568,E,0
Non-binary,Widowed,Jewish,Other,A,E,B,-4.74955209613628,54.1699093983379,C,113.38371261584157,D,-39.20316343626665,B,1
Female,Married,Christian,Asian,B,E,C,44.51131604777976,153.42327035889923,E,-106.05906259411952,C,-83.36199153000742,D,0
Male,Divorced,Jewish,Asian,C,D,D,232.95096663109967,16.120001786846895,B,149.99999905538414,A,99.31165196499386,A,0
Male,Widowed,Muslim,African American,D,C,E,123.95600297528495,-3.9869145722643466,A,118.16319126636263,A,112.06496089445208,B,0
Male,Single,Muslim,Asian,D,A,A,89.94546763576888,-113.96642767167747,B,-54.21597241402766,C,-0.44090905751285664,A,1
Other,Married,Muslim,Other,C,A,D,-164.79809847966857,-90.10284338279013,C,-89.34933401447,E,241.25825857316343,A,1
Male,Divorced,Muslim,White,E,B,A,7.951548496214357,-233.8771658431754,D,-113.5744359608897,D,171.3957899434124,A,1
Female,Married,Jewish,African American,A,B,C,104.91833615602908,-96.57419519750977,E,-154.45691014162787,C,2.99118101748371,D,0
M,Married,Other,Other,B,C,C,163.22621891041297,-8.500371075172888,B,113.76858835992843,C,139.1868470394125,D,0
Male,Married,Other,Other,A,C,E,-232.9831479326087,-13.224024629849982,A,-67.19413066429225,A,8.384390372866635,D,0
Male,Widowed,Muslim,African American,D,D,A,-147.88027386604966,196.70584045884377,E,-68.79973751363794,D,22.018370164963937,A,1
M,Divorced,Jewish,Black,B,A,C,153.3063406378997,-50.42675402620552,E,1.9745426579798937,E,-59.09350370161782,A,1
Male,Widowed,Muslim,African American,A,D,B,95.33634247984072,-10.267773851647709,B,-42.952298260753004,B,11.301262882567158,A,1
Male,Single,Buddhist,African American,D,A,C,55.38289176693674,26.886425111396644,D,62.81587769459996,A,-18.485388444918197,C,1
Male,Divorced,Hindu,Hispanic,C,A,E,92.97419619381067,-176.94057510278796,E,-167.37377939878166,B,-114.23378042934269,D,0
Non-binary,Married,None,African American,B,B,E,-222.71558410370602,193.88342006235354,B,6.9583112880070965,B,-70.55626129862985,B,1
Female,Divorced,Muslim,White,B,D,C,18.71694878171516,4.41847112718276,D,-8.867365659268955,C,-55.847282277115326,C,0
Non-binary,Single,Christian,Hispanic,D,B,C,154.1809350193578,-51.707610909182314,B,134.17001937745,A,-101.80459793100056,B,0
F,Divorced,Christian,Asian,B,D,A,-79.276090147894,114.28194108235449,E,-247.3321024777155,C,-113.8444603930466,E,1
Female,Single,Other,Asian,C,C,A,-33.554038500034565,-21.423620431150695,B,-31.355837289344855,C,-208.81786795840202,E,0
Non-binary,Married,Other,White,C,D,A,-176.46250008735453,119.68877082254188,E,75.71950860601167,E,150.326279158771,B,0
Male,Married,Jewish,White,B,D,B,-181.80531187769552,-34.67948725234375,C,149.70150727827672,E,104.83906734102666,B,1
Non-binary,Single,Christian,Black,D,C,C,89.00074480198268,47.83366553246802,E,-59.44150944295031,E,71.30343765566384,B,0
Female,Divorced,None,Asian,C,E,E,-106.35736495432081,50.47628798597966,B,149.9169812386595,C,46.90265796827583,D,0
Other,Widowed,Muslim,Other,C,A,C,5.653912699057993,-25.376733902365245,D,51.30073527569658,C,22.192840686892637,C,1
Female,Divorced,None,Black,D,D,C,-74.75671758875605,-9.208819929447069,E,26.76629111566774,A,-104.25510406246725,B,0
F,Divorced,Other,White,B,E,C,106.5232463757957,-179.87070142950924,D,-83.56664113615507,B,-44.232238364923475,C,1
Non-binary,Married,Other,Black,E,B,A,65.76340852412125,-78.2642576864451,B,155.9632082851433,C,60.42808067293872,A,0
Other,Divorced,Christian,Asian,A,C,B,-98.00208192715397,-13.853491851013947,C,24.17708042308079,E,-130.31414728020096,E,0
F,Widowed,Christian,African American,A,B,D,-0.8694033003189503,-75.9880153904572,D,-75.01610162373623,E,-145.42223989087967,C,1
M,Single,Muslim,African American,D,B,B,-78.87597336770578,-181.58194300758817,B,-0.9197688155881638,B,51.571300525944785,B,0
Non-binary,Married,Other,White,A,A,C,-87.30451646144574,58.168074525193404,C,33.02426461024579,C,85.93945915852198,E,0
M,Divorced,Buddhist,Black,E,B,C,79.97385445001882,216.754182076967,D,70.94249766092027,B,54.45610444767964,C,1
Male,Divorced,None,Hispanic,C,A,E,13.34798112662449,-15.38773383357553,E,-72.81057444023362,C,91.86188688506456,A,1
Female,Single,Muslim,Hispanic,D,C,D,99.43120151317625,4.363661696682323,B,9.52193749835902,C,-134.82917690274178,A,1
Other,Widowed,Buddhist,Other,C,D,A,65.84131116586214,60.45057380071819,B,-4.961656950002738,A,-168.12964521122348,D,0
Non-binary,Widowed,Hindu,White,C,C,A,-39.472272138458365,-252.90727300696977,B,-48.02658619440629,B,61.16741661135138,E,0
Other,Single,Hindu,Black,B,E,D,-19.083089707259273,74.63917851529897,D,79.71461259396294,D,140.8149781616938,E,1
Other,Divorced,Hindu,African American,E,A,B,117.29427189923322,11.990572961951756,A,-15.078850158412452,D,33.11505029203129,C,1
Other,Divorced,Muslim,African American,B,B,B,17.860850758695378,-124.46421863453601,E,-97.23871959018983,C,-59.57191631851536,A,0
Non-binary,Married,Christian,African American,C,E,E,-196.32664341696406,151.6351888779228,C,37.33436107415143,A,-36.96994033489753,D,0
Male,Divorced,Other,Black,D,D,B,78.9949496183103,-0.46998406792153735,C,-68.81829219414486,B,-26.512179304583828,D,1
Male,Married,Muslim,Black,B,A,D,-22.808443821974322,-48.037307126557415,B,12.441300346879066,B,-82.54174745910987,A,1
Non-binary,Widowed,Christian,White,E,A,B,74.37487793589544,74.39452803528602,E,-93.35316679759843,D,-85.91436931818056,A,1
F,Divorced,Buddhist,Hispanic,B,A,C,39.837159994408935,14.270007535052876,B,-44.35941746917999,A,-83.24609601781503,B,0
Male,Divorced,Jewish,Other,B,C,D,-102.74134780217497,-119.1375872995227,B,-31.35116887417622,B,-73.0316077412506,A,1
Non-binary,Single,Other,White,C,A,B,-52.41373157683755,9.221774289080068,B,-149.46751054070322,A,45.230881955856745,E,0
Female,Widowed,Muslim,African American,E,E,D,-262.2553969217218,-7.879845037206777,D,-177.96883344677528,A,126.72920511599895,D,0
Other,Divorced,None,Hispanic,B,E,B,-97.52775841835516,-133.30982461507205,D,43.01810273952769,D,-41.80045862609396,D,0
F,Single,Jewish,Hispanic,C,A,D,-14.911593857093248,-70.19723489390545,E,16.19850860138325,A,96.94865315243091,A,1
Male,Married,None,White,C,D,B,-45.55928487983371,-73.91488290835608,A,-31.100538175773128,A,118.0168431842763,B,0
F,Widowed,Other,White,B,D,B,-28.826985909937065,-77.68503304197901,B,293.5853759684159,C,-153.24290154828773,D,0
Male,Married,None,Other,C,A,B,61.630859356765185,-66.12228156793881,B,-144.44858949128644,C,-117.09239891289256,E,1
Other,Widowed,Muslim,African American,E,E,B,112.29226165036647,82.95510986979649,D,38.23360070374864,B,20.007399623685966,A,1
Female,Married,Hindu,Black,B,B,A,-52.12901617764382,25.120851122258152,B,79.54299337042147,E,33.02774589351239,B,0
Other,Married,Buddhist,Asian,E,E,C,97.34679669991209,-57.14080263389923,A,58.35896546811594,E,19.342111405840583,A,0
Female,Single,Muslim,Asian,C,E,B,-186.06148137913468,18.542506305507775,D,53.97693140489853,E,-79.99851045817573,C,1
Female,Widowed,Hindu,White,D,E,B,44.18677167228267,-60.52860778875395,B,-241.83289395898137,B,-163.34296447886138,B,0
Male,Widowed,Jewish,Other,E,B,A,89.74598381436992,-46.76439012251253,A,-82.7597695214073,E,51.67578743809137,E,1
Other,Married,None,Hispanic,A,A,D,77.80752035144569,15.880610264948873,E,52.99759719619732,B,-38.719983126934025,B,1
F,Divorced,Jewish,White,D,C,B,5.59750355669493,-61.45923626720282,E,11.480161771982688,C,44.60456147112786,D,1
Non-binary,Single,None,African American,C,D,C,-70.54985052813718,-102.096735248036,D,102.09504196472365,D,-59.64005502767621,B,0
Male,Married,Hindu,African American,C,C,A,-156.69828579342447,35.86738201848555,D,51.08806603760855,D,124.44938745050203,A,1
Male,Divorced,None,African American,C,D,E,-88.15297495975285,-129.3526913734321,C,-20.78189658002152,A,-213.37721236497757,E,0
