ethnicity,genero,civil_status,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Asian,F,Divorced,18-25,89.37438726428117,14.583294111423323,-73.38775151661099,117.17525170778916,-70.468075941686,-76.01725055938716,-88.11073173833272,26.48555997742774,1
Other,Other,Single,26-35,152.3779067498528,56.04452858534658,-22.56430421015855,-193.57910743029143,58.558492630964054,-83.05081802156738,76.24261990195255,-3.7108114302252706,1
Black,Female,Married,36-50,114.010266526734,68.41420732698728,-5.437037294266637,84.16660885923434,68.24866092589761,-58.68261974425688,-112.93454898269677,-13.890649678054132,1
White,F,Divorced,51-65,67.76555880956235,118.39044248148298,-8.97225161851027,2.7148451441259254,-165.76752859856498,72.8041858013755,97.77148572095953,137.27382919993926,0
Hispanic,F,Widowed,18-25,56.602623212410386,-71.89051035638184,-41.55671520895768,30.108131180240427,1.963168806373767,-57.38065354628207,22.530872417122737,-18.04725754813859,0
Black,F,Widowed,18-25,51.49661595969546,-18.570617989115547,32.55897838556997,58.91826100709315,114.25873110950184,6.233863993757953,51.91916360253666,75.68924396510141,0
Asian,Other,Married,36-50,-63.308233247468905,2.9457275518563817,-92.235518013749,32.950886451458125,-47.84353571089785,80.18419123739052,60.63191673413235,-182.12485149586107,1
Black,Non-binary,Widowed,36-50,-20.029568845288672,-20.985876248872607,182.70582264024728,20.516503373640674,115.39965626337631,-92.16198348848673,-32.814836598934065,-60.135173049458736,0
Asian,Male,Widowed,26-35,0.9281383051896585,-103.36392806410896,-71.1153646053448,-1.2494087300683843,-43.376087335579086,-101.34643572974349,-93.20577855243008,185.81954092203165,0
Black,Female,Married,36-50,-9.297473462931343,47.631749208041356,97.58425904432289,91.87274963499725,83.59959689450605,26.015883936890848,41.01728705168546,-75.15522541199745,0
Hispanic,F,Widowed,18-25,-88.87375962152296,-57.44778928984709,-31.434444994551903,-147.5040193104475,29.59813427702761,174.7477513257923,-57.03974114584566,44.46627554590775,0
Hispanic,Non-binary,Divorced,65+,15.372252690038602,-106.69390837586758,65.21585360086227,-56.9114193231208,110.5854312043816,-77.08185670640853,210.71194720486776,2.104322221344067,0
Asian,Female,Divorced,18-25,-126.56586597416737,44.617281329512,-90.90630159682766,-103.29952513227273,69.86735118762958,21.68949727837078,25.151582309698316,109.44375032362856,1
Black,M,Widowed,65+,24.095942125802058,201.03776970244942,-93.34443800873619,56.010737975939605,-98.67767481044817,118.46236772976219,-3.2583400083635956,137.0729826606764,1
Asian,Other,Single,18-25,-119.2965668557439,-91.38032237931286,102.65457289571201,-92.87240189248591,137.99768264361123,101.89574012641738,106.36797718642464,11.267049645839881,1
Black,Other,Widowed,51-65,143.91874879353438,49.966712513398654,-26.790433029384364,124.19136680244121,20.604714872483306,62.21695432629326,123.00937715894113,-17.979793549235545,1
White,M,Widowed,51-65,-87.49362783992392,93.90045486822895,26.503150062891944,88.56607634690727,92.28529602176306,-94.74851345161213,81.63777901431588,185.26205689158812,0
Hispanic,Male,Widowed,18-25,-128.86505078086608,-68.42623896882847,99.28024534807926,-30.22881129682704,-121.07424041153187,-6.560518621296578,-80.5960462330246,104.1489249511769,0
African American,M,Married,36-50,114.8718517241049,102.211252667875,-69.08213579774342,-147.92221767807015,159.9702334310487,36.35927708687134,-40.688219392660685,53.2194108861234,0
African American,Female,Single,65+,32.319567221685325,74.57215930775925,-20.447661696163852,231.74719064722845,1.2569709020992363,58.713485835170474,91.25635634231656,-190.15316371122276,0
Hispanic,Other,Widowed,36-50,7.508968148325653,101.19639416678132,-26.707521706362048,-14.279710674154014,-163.86417334891925,127.39124555179981,74.42324589769665,-83.67865628963678,1
White,M,Widowed,26-35,-73.44070238836447,135.78060302183778,5.270630725619079,-130.35377088840275,-93.06930645387534,-142.86567264443434,4.014130582403634,119.32911691877439,1
Asian,Non-binary,Widowed,18-25,79.29448678468813,66.95872499414992,-9.938206051693793,0.01893639388680831,12.898962126372277,68.50685817757996,-67.26778406304759,-114.08547021406939,1
Hispanic,Female,Single,18-25,127.84783839678538,33.29114764431315,58.737812039102046,-98.3767184887802,-21.201310832459917,-170.61875054873286,57.40327258862587,-90.91095032518298,1
Black,Female,Single,51-65,132.4741355469685,-16.67845498529261,-71.1115684016619,-35.38127341722324,-45.039180959108585,-105.19557801998182,-29.18942202105764,104.860219612673,0
African American,Male,Single,26-35,-72.40495607890945,-70.17194749115512,-44.28161891931968,-89.91609990982374,16.80595197339177,43.66647904301162,-13.240622813069544,141.31990443712974,1
African American,M,Divorced,18-25,-104.91197636528756,180.104873246681,-25.01740938868292,54.16881251851453,80.7688542060296,-115.31451017443224,260.9933003806094,95.48149238038567,0
White,M,Divorced,36-50,107.35356880708346,-105.29609990264075,37.268931951962756,24.444625892052823,-139.50949068188132,98.45987324477427,-125.55547409450159,15.020664559223453,1
African American,Male,Divorced,65+,18.332017138172358,10.538888132045429,32.908948353357054,125.62763333257661,44.68681682218934,-29.123825342912774,119.8593926908059,-2.953639234965129,1
Black,Other,Single,26-35,-98.92253009692367,64.91161071355272,38.090909972286305,148.8152886468439,-45.869373222628376,-27.68625370762652,1.3101162567362785,-135.62480785046696,1
Other,Female,Single,18-25,-47.46757598080854,-27.865985909922713,182.64464648263862,80.0877724037684,-94.19782704598215,54.16845509654329,-243.88585405830094,15.972874131905753,1
Black,F,Married,36-50,-159.88857191556235,-4.062780050508642,-55.832472062256365,-71.1446733426838,29.19908273031459,-90.6116712664618,-69.66237918036651,-134.72929490390334,1
Hispanic,Female,Divorced,36-50,-199.97865890349365,14.958404795302952,177.66215225197163,-163.26847664196657,61.708131124995525,148.62389380053227,-102.14260146599916,96.76797401269107,1
African American,M,Married,51-65,179.0751022607319,11.394020123652323,147.83241014900423,130.82317317394197,15.39545028521922,-124.11345697167224,47.9711249084046,41.32200055497881,1
Hispanic,Female,Married,26-35,29.88373213228058,-16.889006541474828,5.738805628294012,100.74945656661806,-50.09349908980114,170.96173401705943,19.793621566064378,-191.8012292596807,1
Black,Non-binary,Married,65+,140.46981079032716,-191.54990797633045,158.59450051710482,-163.31612978982696,-47.061136923337685,103.9354078868841,9.468339921298433,3.7213452134913805,1
Black,M,Single,36-50,-19.06271104106135,-24.23159364495106,130.71464626820244,132.7715306316061,222.0578763223883,-19.77944485162461,-66.69453920145227,-72.9349446659392,0
Black,Non-binary,Single,26-35,-64.94816576353337,-115.45764543538384,-95.32535761541644,97.48113842671849,-108.1329942429338,147.56362228642092,-54.206536899193004,100.50802206933011,0
White,Non-binary,Widowed,36-50,143.3556944728602,-41.15427139621892,61.09548576084221,-73.6517873085082,177.9799941151349,166.79100958082412,-139.54101704591056,24.127662737461495,1
Other,Other,Married,36-50,18.928592499503587,-10.57909732045185,-68.79522885173489,-36.31067002708219,14.055760714955817,186.52485998536258,-28.71197766976841,-77.99415880592124,0
Black,Male,Married,36-50,109.86206330337707,-4.444385192607519,118.45744236934324,5.412563837720081,-132.0550391290019,230.86953934662517,125.44140302772608,90.89099012825363,1
White,Male,Widowed,18-25,17.96244225300988,106.68640026640202,-167.0796921704555,-209.90287272227462,-28.658021736801697,116.72735283378029,-170.8540411236062,21.589124006405743,1
Hispanic,Other,Divorced,51-65,33.30073109738332,-32.38638596315132,-123.08874952948115,-15.519278586981669,122.86861786266721,-35.9909989597908,-115.03051758015124,224.89329048031544,1
Other,Non-binary,Widowed,18-25,-17.218141363191332,42.80909590388456,215.62138328377304,-43.0183810130044,50.911526131234034,-29.7844116091832,74.24493285936047,75.34444272323078,0
Hispanic,Female,Widowed,26-35,84.39141654109977,-146.22751493065763,-87.30101836589598,-4.808887552143426,161.38678054789665,-47.96652954381824,105.41061968666072,-114.29895007405075,1
African American,Other,Divorced,36-50,128.33177664609676,-59.947592250523606,-1.3934802302686016,-182.10033018922837,-2.631788804669416,-41.621897122696524,-72.04579786982148,111.28124366432,0
White,F,Single,51-65,-76.91006176736734,-91.58661663250479,-135.5213153589717,-131.98408030826835,-136.68489777652434,66.69343466056962,-89.09686691488338,-4.990838027007032,0
Asian,Male,Divorced,26-35,-69.01906643991515,76.60773609562689,-6.7254814494454305,-167.5715853972015,-5.522293216128761,62.10841984473665,-153.79131154981968,-203.78769599172307,0
Black,Non-binary,Single,65+,200.35124088649889,63.54330789941073,-153.00687258732927,-97.64774871276948,-146.0963310850634,-74.38364425969645,166.88968099775903,115.08098552810719,0
Hispanic,F,Divorced,65+,-38.06261406618216,-40.43866849332836,167.4986563508992,11.544832366512017,-5.260704101948406,-171.00999135350597,48.50208798042582,74.28281290380231,1
Other,F,Married,65+,274.9174569781158,-4.980830346937053,19.946105888342736,-103.08289755032219,133.4235657809641,36.521480835091644,85.48077048163086,109.94356047563048,1
Black,Other,Single,18-25,-198.48181250936875,6.1727651429200545,-135.6138932280978,32.814086623962915,-101.75182647843324,-98.68005681548084,-138.32330758746727,128.98044725396625,1
Black,Male,Widowed,18-25,-28.66876627912497,-247.39027801813398,62.097531738597056,-26.006541409216037,-31.839426407815953,-29.346390371879465,35.25059372831188,70.72776765955149,0
Hispanic,F,Single,18-25,176.35127633640556,152.47083182206055,70.63198686289599,-139.3825825712379,14.475008874611921,-96.48964886498874,-149.11472787028737,32.089058059572196,1
White,Male,Married,36-50,-113.86695666220525,-5.303580034797236,64.44209542467293,-86.78047646312702,28.884471435092795,-53.16702293900361,10.134502909565052,-11.74003852160944,1
Black,Other,Married,65+,-86.78826278886454,176.14837229729272,154.92099671780477,-16.606394686342846,-45.434050858119335,-76.17509178230603,45.624608107773525,-110.30506703665193,1
Hispanic,Male,Single,51-65,-22.54598949763429,-75.18129314958922,-32.6791821316877,-113.23668372317188,-105.05846942031438,5.908329889766012,30.444684330343897,76.54647634138685,0
Other,Male,Single,51-65,-158.69242247946508,56.464695193574535,-5.594108883879247,-131.29656874129893,-6.086642071069176,87.14087739261335,10.318096065364214,-14.802552948411343,1
Asian,Non-binary,Widowed,26-35,-48.75525708939873,-115.18474381429735,21.138109111602667,74.09566014215827,105.32140959059741,-68.79599282256954,168.78119129934498,73.32771036247912,1
Hispanic,F,Single,65+,-56.42645079556162,29.03846915433809,-0.3767860472729106,-166.3735662875462,-113.6672009643388,112.63208846149777,-107.897520616162,-179.90593499737136,0
African American,Male,Married,36-50,122.60504045056189,-89.50038728968444,-68.59733280963995,-44.2705273549674,70.88555858324976,68.47327690201982,-101.96620943189467,-112.11729071276682,0
African American,Other,Divorced,18-25,214.65119560887018,64.22944014023328,96.90708480877468,16.678747531697972,-41.01578124219817,96.79440365781358,0.9147875308618917,-88.58611094763769,0
Black,M,Single,51-65,-17.501255018472573,18.371847152299956,-241.72889219677654,-1.1796438315174826,28.00018765235314,234.73052867056577,57.78045227545277,-131.00221826442748,1
Hispanic,Female,Single,51-65,136.64383852584118,31.409599667599153,-183.46526389938097,-14.227641256235957,-0.9894026647608279,112.16164830174095,-15.443585580615741,108.58020941356111,0
Hispanic,F,Married,51-65,128.94398613941325,21.599158196539854,-111.79014092837963,-99.37969832954514,49.223647275111375,80.22156611447465,2.3603465386880917,137.77068638246058,1
Other,Male,Married,36-50,-27.154257722401898,176.32498263123958,36.320602384350074,-243.45229519775887,92.72193470096461,-218.55391450313726,-94.1232492329178,84.90398615367283,0
Black,Non-binary,Single,65+,10.132154218540169,-56.34475340763093,134.4386786870726,-30.804379062769126,124.69373712864918,-55.11869989839748,34.98004723149359,-144.25761828058899,0
Other,Other,Divorced,18-25,60.008614083363746,57.135385991816634,4.201007072349074,121.65568824064512,-4.488260770129685,12.528351922515519,-163.57881497410384,20.671078157003507,1
African American,Male,Widowed,65+,24.50801055657819,-94.38868008245636,-30.29707234026397,-10.060344933528075,-228.7219764612968,-88.45938944785514,-7.972205159563145,180.37529018320922,1
Other,Male,Married,36-50,15.431086955425338,109.1644766740125,-15.11497374967724,165.04711182202618,-8.157267275046634,123.7951915567105,-75.15098636184847,217.0098356934082,1
Other,Non-binary,Divorced,26-35,-190.75537565217252,32.81812315530159,-13.520283444484903,84.59252406509852,-6.554865153977385,49.09551473159702,-109.8138937583457,101.08754103448582,1
Asian,F,Married,18-25,13.257858464818458,104.12613260753862,20.37739184569004,-97.9208833612804,-72.75985834616975,56.83006408443107,-76.59085739350814,6.765312248589485,0
White,Other,Married,26-35,78.78228003786244,-204.91473760850351,-19.214397915043115,-71.10466169144203,-4.486846671988746,26.236653115437054,-42.63573838938586,71.75387891619732,0
Black,Male,Married,36-50,-2.6751822017820888,18.621198728675257,197.9843061406908,-65.2793119125739,21.356428958079558,56.65117086034576,-15.580530346865402,241.7708748120756,1
Black,Non-binary,Single,65+,-133.99805952653833,80.26016709272506,-0.7881769882726242,-108.10143454710335,-180.83909769035805,54.50077091893133,56.45199666561426,26.39583304817894,1
African American,Female,Married,26-35,45.64555202639905,-4.1587101067138565,88.3748314207846,18.387198079981932,-28.93851900015443,43.16998076505787,-120.726118152537,52.61014022732914,0
Hispanic,Female,Single,65+,323.2340903775886,89.18161792448971,19.152346171360744,-53.393139924350855,-105.88269967982231,-131.564062986167,103.91419560367206,-121.95559043006496,0
African American,F,Single,18-25,2.4071676962901942,-218.9344445808443,-57.45868846740429,35.49927228129859,5.375117563858643,201.65965830528899,18.910035002915112,-100.17052380280344,1
White,M,Married,18-25,10.082210916695846,-48.63535142100292,145.71199546466295,3.0509645989473895,107.69618205947175,-186.31234906559362,-19.707711450739815,50.30561926462271,0
White,Female,Married,36-50,20.466974266407362,51.426453719800904,68.63481375881986,-88.73003957964156,134.19417692443565,-54.81804010092861,-188.60852484887317,-62.44201736932179,1
Hispanic,F,Single,65+,107.69984248779132,-43.34681398971403,-102.44504517317151,-86.58306987379393,-11.829605465242453,11.175777157995327,-67.11515416349242,-98.94356737124758,0
Hispanic,M,Divorced,26-35,-137.37447864611485,-50.984759651583424,34.166447280705164,25.69772289669785,-275.06455334935606,112.1040568458808,-104.28415083735815,41.06748425731762,0
Other,M,Single,65+,-112.82275567515462,157.5524310051248,23.457036062979363,45.93235164474644,21.466745705391226,108.05184994098713,218.80295123813326,-48.893877216824315,0
Asian,Other,Married,36-50,80.35193544207054,-134.25341418396707,-39.670086289102294,226.35963012500255,87.19903042720354,37.63645408750741,154.57676052976495,217.44106393397206,0
Hispanic,Non-binary,Married,36-50,23.042204186952112,-89.05566106435352,30.898825538859192,315.3381556654806,199.09692417617362,-81.53662904301719,104.82950474796753,15.113930855813107,0
Hispanic,Non-binary,Married,18-25,38.35352614931327,-96.1088811207287,44.64137978093338,-10.223438485761129,-5.657398129388375,186.49528821320519,1.031793402811475,15.298286613959029,0
