religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Other,-105.25661522256794,D,-93.04403163855083,-189.19061761584112,-80.850461036801,-31.628352232588554,-177.49803957338472,-16.026791206749415,E,0
Christian,-92.85723487105665,D,-11.923036034892814,48.64028218850499,137.10119424310568,134.32959457983594,-178.20364003227496,3.6667171074403795,E,1
Christian,-105.84485829529888,B,96.54471951044073,-55.273454999042805,167.36340670321331,88.74515334139781,-108.67519020042099,3.1628508415492016,D,1
Muslim,-209.5066462216939,C,-37.45098350594933,-140.06715700452236,59.21576219127762,-62.22920486857334,-93.17571985733328,-4.157503553313732,B,0
Buddhist,63.562378915664155,B,20.30456586291694,126.22657910565505,42.39184941683068,54.99402130204706,-75.9037659666573,-59.778191336753096,A,1
Other,83.78165930861604,A,-80.21495572695395,-19.388351258296357,-39.383744955940855,95.693959378624,-121.53232183759263,-2.5116881692665816,A,0
Hindu,-2.068917761445974,A,147.72112045031741,67.92560934920019,68.83721160495911,-134.09171759085953,40.16412663205522,-94.0112060837578,E,0
Buddhist,-270.02290409760474,A,23.174410720206737,59.47324353877386,134.4477890563138,-129.71788789610642,128.39042329356886,-8.057064159462065,A,1
None,-55.754743301468224,E,18.88270769690638,30.316807541324852,-51.55368702465645,86.03744991362723,-64.42822808777605,-140.29104550593078,B,0
Muslim,80.5173549203547,D,-19.379086705945614,-44.56126483325293,10.559787000585805,-19.552041856893116,37.834973442523655,44.41708171410356,E,0
Buddhist,107.42940000654337,E,238.89639343392216,178.0800450505727,0.722075184777834,-14.743215048379568,-49.62901739501816,124.20144466157446,B,0
Jewish,52.39334050991615,D,-66.20215901717974,-64.35315113261146,49.22378049612458,30.935594521475274,-66.7549234722366,18.844340865001747,D,1
Jewish,-79.68637495732838,E,37.4907296295743,165.93364628512234,27.9385871374282,80.86136972095015,152.2045347538398,-171.7003524007265,B,0
None,-114.71523466455862,B,44.453210137151224,-62.989749741873204,-90.33566275542348,-59.57249929523242,2.7697453113032178,-208.43107091023754,C,0
None,-66.71631157713246,A,119.37862176978047,179.36246889642348,126.81256211108148,41.369701623343055,-35.06257551007722,9.881985976185879,E,0
Jewish,-44.90017129714863,A,234.9760764101696,22.44039914217043,-151.1968283233347,-11.078855102220741,-183.26693893849472,0.5166844826258387,A,0
Other,-11.173461535380756,D,135.84604571461114,114.24216186220664,-50.511886064149635,101.81784142070151,-159.2643156158077,75.59681516178193,B,1
Muslim,135.14743107020536,A,16.097914362891856,29.145575396788303,-21.38324587150282,-7.484225963474225,-33.28987091424545,-83.47511823901483,D,0
Hindu,26.244116472788104,D,-35.579858801867346,-85.46990154705131,224.92058444282125,-39.22309823808243,-139.78556494792957,180.65267572663112,E,1
Christian,-113.90166520989698,B,-74.18862461860495,53.76296897613698,-9.924413850954885,-56.95772196988439,-98.35824806379915,-12.05003242055995,D,0
Jewish,49.87453099616306,C,-32.26234471730572,58.61759119813292,34.01218406195492,47.21339919777587,-48.31577753911824,-43.07639611599618,C,1
Hindu,-69.6302760930597,A,0.9635863769014499,199.3717067936004,102.2206656540585,5.3335970960808075,-12.8559010827084,-161.7642684577194,C,1
None,81.89426878573633,A,-79.16990426241915,-5.026709940063482,-98.02006587026638,166.92141762200558,-107.4490868517964,57.71456689387486,D,1
Hindu,53.25900654627232,B,144.940999004098,88.5819927940258,-28.70133830390306,332.5282361810198,5.305171167827229,-37.63112324698222,E,0
Muslim,85.826890094846,E,139.0223945257542,58.73139539115226,-51.908175125295585,-144.09699302240912,-126.59444350230966,-48.90827716051495,A,0
Buddhist,18.218671614192527,C,43.5906396662328,-17.125729306102777,-16.92113084124389,-110.73067410206869,-74.07585513728611,13.445199004734937,E,0
None,87.60202685032232,D,-71.88602226599957,70.33852600761274,36.390170655788076,-21.09819114327279,30.513460049301244,125.51698097855153,D,1
Hindu,90.21141121388847,C,-101.63457985248982,55.91133436462604,62.457592554656735,136.679531898664,-25.668980270325452,-40.86044719940906,A,1
Buddhist,-91.13126195674103,A,-49.5520984367541,-135.30011983382187,-33.01801423263286,-102.78642448038636,110.40439263146354,-146.36248547972392,C,1
Jewish,-126.45767315334953,E,51.00842504269107,-61.051547151387844,-11.035849038181814,-35.730432159544925,204.27399470010022,39.14307613911879,E,1
Buddhist,-123.57925460494599,E,145.70677394656116,61.46287677449747,3.8558462957630955,-142.6301641495133,8.43743454543325,2.4525555757299626,C,0
Christian,200.69597694867957,A,34.88207573552216,-64.46178170454934,-20.67849886364734,-9.309505861635524,-131.95013572379943,-27.94023364710237,A,0
Buddhist,124.75709711551744,D,64.13422423503073,-212.6579169403863,0.6707667278972121,-20.545143117661205,-12.417013528706725,-64.33505743547776,D,1
Christian,-70.87675144709004,E,43.28065957153682,58.677568421042615,-132.51502861806276,-61.251928131276564,-228.07990742725144,-28.89080107878535,E,0
Christian,135.59856674116838,A,-93.70527531883586,239.4866395322645,26.53569372805941,117.80989339184403,-8.457562203119066,8.921501637284338,A,1
Muslim,-3.635736048614317,A,41.27066902136974,55.564644238554564,-76.23767114934566,144.43476552460416,35.47161751652541,127.8035429226577,B,0
Other,136.86515869121493,D,13.283400575930578,27.570123429769673,-74.77337184699063,-121.9098044665557,-3.610948126751104,0.9763919178291888,B,0
Jewish,-76.24451933836343,E,-42.43187994905907,139.81214484419968,77.54454482889993,-43.97453313889848,49.415717459779366,7.385877106840834,A,1
Jewish,-36.27518799574284,D,32.335649910736244,-162.64952578635294,118.50314554958965,125.15714044666015,-34.47217507560041,-205.65806906505713,C,0
Muslim,69.91281643168963,B,39.4237782062883,14.360600591397551,-6.544416918725841,118.45726812653889,-265.34440448593426,-141.6434728650088,D,1
Christian,-11.004277816128106,E,-165.65400525463383,-69.6650510337417,5.925244438422556,88.46714731268334,36.95171867127553,96.99178551251423,C,0
Muslim,-31.66104795749238,E,41.367214091137804,143.62330945521674,24.544234677279626,-106.79270370543357,-97.8778545049539,-126.01124043888477,E,1
Muslim,-87.65325734184326,E,67.41726216812688,-49.63357471877235,1.7072006519221379,17.65133880422785,-12.245508038313485,51.59329937796531,B,0
Muslim,18.04914971968792,D,-27.352891661526957,-1.7350408368165242,120.35563716203328,7.141737554237301,4.0941825264163745,-59.44328392055659,B,1
None,-177.9044584821683,D,-39.942396898385496,48.40760182614975,-146.36944568800007,-45.26677601619608,83.3760353815076,95.20870884086196,D,0
Hindu,-102.83164309095673,C,114.48000807173662,-148.97076581024123,15.303140825038112,35.365249745573465,67.15662846640257,-67.43829474980608,D,0
Buddhist,-115.09935220894853,D,179.04890210296318,-54.36259458450432,-102.61123414989046,127.34405754760682,68.80846461922474,-146.42959147871218,D,0
Buddhist,-22.299627226722425,C,-23.076316095910595,12.659074832996447,-19.452600177201813,-86.82423860502873,-89.4726804551482,-4.861858049676212,B,0
Christian,-17.35788214019274,D,-15.60856219011962,92.1328324281482,1.7207008710440272,-92.33451454617973,-54.28048829720503,65.73454165275862,B,1
None,51.99539632834793,D,136.90596194285595,103.41009706042232,4.886817899864212,7.506791632246299,-119.61160632586427,-90.2284789731701,B,1
Buddhist,9.670052570078377,C,-83.94996957914636,-177.6097954139442,-75.18548158229869,-1.104777846594923,109.0516867799153,-59.00655292549235,B,0
Other,108.75611799304914,E,72.92546346604718,53.959375046412624,156.8348436023027,-28.593214742271567,61.08565323040983,-21.41218168935481,A,0
Muslim,2.117224862255886,E,88.96620046478039,-45.09532942841785,113.82434304600766,-38.323705178244225,30.399822115177894,-55.60192933311252,A,1
Hindu,-126.1944158456208,C,-121.38692881940753,-74.19175891280668,11.237598018678362,98.72515834580375,-53.293956387597675,-10.278374031282747,B,1
Christian,9.82087574161615,C,-87.81419970925579,132.40815056919118,-35.24461834191524,100.589835114549,115.85613531064205,15.14204680924052,B,1
Jewish,60.30144402213331,E,-38.693421188920155,116.83619889082833,-36.1683929900281,167.22746561322026,-97.51808711071219,17.757037934655457,D,0
Buddhist,-71.69997257756768,D,50.160620748366526,166.9226095538985,38.06992011167213,-48.60038689380461,-163.65496250781587,-148.32506429785502,D,0
Hindu,126.96464689282092,A,-2.288651610872013,21.638379900870895,-47.63812878372464,159.75077444846016,-55.80961719380264,52.3607711754544,B,1
Muslim,106.73873181155061,C,-30.329009845766453,32.573176932468925,176.30180305565094,-143.47003712287247,191.58303811331228,-72.49274360923121,E,0
Other,91.57880887377294,D,97.76620120296124,-22.47432285343731,68.07346659025384,128.9644085332588,-65.14721906557317,-117.02851865718699,D,0
None,-41.60325881450413,B,-216.85938986681293,-190.74530688814784,1.2214855914353053,-58.64190842964202,-75.14311013541779,-95.87082190079661,A,1
Buddhist,-88.53024361525986,C,-48.919333603080275,204.04837758966892,116.44899157579884,18.71862341412391,-39.12826098707771,50.334253069416825,C,0
Other,-55.32797621995428,E,62.12835366493352,39.094040419707405,-35.48540982885635,160.31522575752257,-25.19396483241539,-38.8843858191594,C,1
Christian,31.918517950305652,D,88.16773460317998,-36.802580326191844,161.13666338187335,113.13133070401031,-69.73736626877385,-63.21948431096827,D,1
Muslim,-87.28137423720864,D,-77.36310705771558,145.09728132552848,71.94529509533048,61.93140652561164,-50.32504847467146,-33.46313106479597,B,0
Other,-97.06101588364156,E,-58.19039081558748,-15.053898710764777,61.5284670303353,-29.9365814329675,72.41546924134784,-0.47677440098807705,E,0
Other,112.31206158260892,A,123.78937864483805,23.001442906684062,-97.01172818046197,3.818722414155521,192.03805603416293,-78.48245655005223,B,0
Muslim,51.15605488309688,B,-45.328062876633,-118.64158086277625,-111.3646329822308,2.0870352466788873,46.62775080072754,66.0743295904744,B,1
Muslim,23.276533785221652,B,74.94437001952015,184.71632964363175,88.54086221494923,24.280767946675322,52.56766308001185,-6.483543665924383,C,1
Buddhist,-7.826977234434196,E,220.5350766316778,-62.17601702928387,-85.36613666650642,11.672417901866279,120.3579140836099,-38.69413893477993,A,0
Christian,22.652757856531398,E,30.49042179837708,-65.85788303177405,98.0775822314201,1.4266553707212621,4.7352836842320185,-101.434807652745,D,0
Muslim,72.15716664272036,E,0.6769700440457198,-53.57333707498786,-30.653869994949943,136.5143381537661,-68.08754814001287,-15.284893219739597,E,1
Muslim,52.830651805391845,B,120.18966548949714,-120.79948451436265,-66.13020605988771,-33.177488815877794,-120.97801291381232,-18.823813010133108,C,0
Other,172.1122343696688,D,76.79254705740645,23.72033024994541,-22.152257657757385,61.616892120922195,132.05210967666352,95.77206600754475,B,1
Jewish,-69.8748287257653,E,180.34306799769166,81.62770379744302,-45.330277393893596,42.30421919649811,-180.16090322544278,-122.04925350053361,D,1
Christian,69.34808675674063,A,73.0106040954954,-225.1722778797947,55.910094945930624,-99.20944246862251,-199.28388272649585,44.749872303849315,C,0
Muslim,-1.097870036432107,B,-18.626971559977545,-154.45603394830218,93.05953684109383,72.63903877805255,-73.09261731180236,-58.22687338110877,A,0
Jewish,210.43784570666233,A,65.42895029677699,68.47409531185214,46.87840219488299,42.5082546700281,148.62507487308818,52.586560360295145,C,0
Hindu,-67.79120543685573,D,73.73734804009857,162.74291831460758,-61.40905134275171,33.31614318018982,-33.287497210971964,-190.44502308267258,B,0
Buddhist,131.18787452314197,C,89.7474542863696,-15.19813288316884,78.42445453902602,-65.18247948754433,-7.484859914811458,1.991861761547017,A,0
Christian,138.95220251547937,E,-175.9124465562906,-52.949075700331335,-96.85667544448442,114.39006997210781,-59.09429395549949,-57.69805102104466,A,1
Other,14.756073006260962,B,71.48080000189498,-42.82171426514041,62.758661875305876,-3.718940018768934,40.13613664725171,195.2455788980652,E,0
Christian,0.06104321345551728,E,-128.29784558233249,36.02820461646709,-244.99829686135942,107.16331516028279,-53.6089071624651,74.37550056122876,D,0
Christian,-193.3634310817586,C,-94.84683647719986,119.23181426051188,65.60577822097436,-205.31978688872852,23.976333637405624,71.85150992895089,D,1
Other,-31.13109165032213,E,-163.82937103307415,13.161192418617176,28.359103448095784,-189.6129344701591,218.76914259798764,44.58521769415947,A,0
Muslim,46.289556991542455,B,-21.7109514830635,-19.598924995969565,161.3617412484323,64.44442504327272,-15.12234401075091,31.832096478902628,D,1
Hindu,141.7538156127066,D,-42.820443840123794,-315.28908396461907,1.8533193563522672,132.36256131282556,-13.138912170856612,172.51618926031458,D,0
Christian,123.5376197373592,B,-62.91581427791466,-121.13375849421035,-123.43956399905176,-10.373915225823907,-93.82727613034001,-21.12045608891599,A,0
Other,114.10285927439683,C,153.72205260743172,-71.52349424490129,54.81775096431162,-9.333036115402177,43.328073561732936,-80.2513674487826,E,1
Christian,91.07457559284965,A,-38.95907298118006,-134.53794003299174,-139.28081662129793,18.851862065098437,-44.40861609740106,-255.27174002870737,E,1
Buddhist,-82.09143607634633,E,141.69356715175823,20.140479780907015,-60.385687545873154,-141.3563721239735,28.7211900966463,-57.09881987138452,C,1
Christian,72.58704481830164,A,-145.85136409054235,-104.6504856303506,-147.49771463866898,-102.28021783577628,126.30055017698649,156.8687460970655,B,1
Hindu,-40.91996303638435,D,-52.1645931187582,-70.24109598411368,60.66692455353023,283.1878164297275,36.71306577213377,-58.9825736009095,C,1
None,21.8398582713467,E,-13.935214904862525,-90.68573143043085,77.89708501602392,120.66437083808825,-173.8880808680018,-123.94479611032634,A,0
Jewish,-53.756487365227045,D,129.36318318841847,2.6252935047901245,37.99195361039659,160.99339562554604,54.3951424141865,15.758590463483344,D,0
Hindu,81.58514115069472,B,101.0503812314802,10.09829842728681,-66.68565605190155,-52.86805851412547,-13.815675429357146,-44.008569328014886,C,1
Buddhist,-1.3894392598039087,C,-132.05899344192025,79.9835207960483,-23.343715860991132,189.51102680559885,57.47528077464415,119.9650126182598,B,1
Christian,112.83547338200535,D,27.034648948290354,-20.29180346878105,-24.587847137419995,-123.670129916875,-19.414900529828788,-111.84592095025047,D,1
Hindu,-83.23081869059884,E,30.445666494660685,132.0446766607886,-176.94725011888917,-286.1900558546485,-117.65612812244204,162.31137258883888,E,1
Hindu,23.084993230699315,B,-106.04605387668975,-253.2757791132225,72.89737248760694,25.83840589011724,-10.758495782519185,-37.30335618016851,D,1
Buddhist,-34.17275905242293,C,88.43849471405902,-15.535372516106488,57.53149458660317,132.5416447644037,252.10552794497895,-78.04293480711154,A,1
Jewish,-139.99008819078216,B,-28.8746141806403,-148.01116651959558,28.078310854466455,-28.580525207327156,-88.61661237065167,-19.29597224687446,E,0
Muslim,66.38414270187306,D,25.660864319579087,-64.04353970215062,-25.254327376729858,-115.69838425452876,-102.25471833587194,-139.40407767326423,E,1
Christian,135.7114848405628,A,-91.37878602482984,103.97018419982689,56.827418762400825,0.014046887330691258,-157.99517493620917,-27.175166250264944,D,1
None,58.13412830292498,A,102.67788599439025,-157.71775861824332,-162.18030149677276,67.54556387181141,65.15822557348149,102.89378172857437,E,0
Muslim,39.94585268627187,B,-21.771568920789246,-54.32055918813703,-177.29039775787717,-46.78919948151185,-134.40232109087515,43.190911338304595,C,1
Other,-161.3359312777848,D,-22.462842355546677,154.54816985772285,-267.3225977661423,15.015593152209906,116.96331905022564,-307.342500840367,A,1
Christian,-88.28102385677887,C,-113.60039082481703,-143.32173023210999,6.3461911314327075,-22.856631121593825,59.53187589282002,79.01164671012228,B,0
Muslim,-102.27061287247776,E,35.30718616011839,-31.464066742530157,129.95043550585186,112.01115545541549,-93.47194799360857,-217.29000534351036,C,0
Jewish,78.15998965966541,E,62.857073243123274,-32.00619476018362,4.2367824017662095,126.7169599859854,-113.2723804113005,60.81206085943568,A,0
Other,34.16164500196673,E,91.1938436717938,-97.66896441818263,204.243437884553,-142.05750964558297,-133.4668819676538,-50.59241828763904,C,0
