marital_status,AgeGroup,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Single,26-35,Both,-4.043511053116607,-13.512958121264123,-64.5113248919627,B,A,48.64268783828919,1
Divorced,51-65,Physical,-173.31031277701032,103.89023729023063,6.463643986486514,B,C,-31.823917672311282,0
Widowed,65+,Physical,38.091932725005876,9.900364556969578,103.6996255536228,B,D,-189.77862249059015,0
Single,36-50,Mental,-161.1324618251911,-107.45008115075984,-76.22457329422127,D,D,-85.7574983796317,0
Divorced,36-50,No,-21.014174476103655,-115.07583893930205,-115.71363660249561,A,C,28.67841062745036,0
Married,36-50,Both,45.05232027224831,39.764607484693194,-89.24521708394039,D,C,-8.647126561307607,1
Divorced,36-50,None,61.23161496595579,4.329638365154866,-47.45997459323226,E,E,-59.42190892726445,1
Single,51-65,Mental,-195.24842324140903,52.93437010428879,64.82192560549956,C,B,71.29960276325782,1
Divorced,18-25,Yes,-92.14335953206906,270.3673794346946,-39.28076600092401,E,B,-14.026536106737076,0
Married,26-35,Both,-47.51094844952155,277.45349185338625,16.92578530343067,A,C,-37.56097329619637,1
Married,18-25,None,-105.49544628418934,35.039611722347004,45.99337516068165,A,A,3.7494658012975397,0
Widowed,18-25,Mental,25.723737415407754,-157.54185239556756,18.20180824091579,E,B,-18.133530712633842,1
Widowed,26-35,No,19.369521329867613,-63.064460858354174,-29.61182454840867,C,D,-17.620793412103332,0
Divorced,18-25,Mental,11.112292025043743,28.219172859526648,-117.41390942650094,B,B,-93.79070662012745,0
Divorced,18-25,Yes,24.948124662931008,-253.31995768787783,35.79436157494207,C,D,-126.53116285312078,1
Married,65+,Both,-25.743950794358078,4.237499985127849,-65.39508145886653,B,D,-10.77653402186638,1
Widowed,26-35,Both,-56.34814088165634,49.29053759421459,-68.32792505041182,D,E,-3.04217303964774,0
Widowed,65+,None,155.4068929524846,-12.060038457091611,-26.60507149022499,E,A,-4.3839270326858655,1
Widowed,65+,Mental,70.63258032810748,59.60641576616216,-49.944075533534296,E,B,-257.0924583642835,0
Married,36-50,Both,-81.48826524799465,56.642790604330216,42.03543362046,C,C,36.15293180230582,1
Single,65+,Mental,12.699552819096581,-109.23202280135247,-9.600537888142112,E,B,184.1106382182812,0
Widowed,36-50,Both,43.54963581410215,-70.96867149257965,12.57783457536431,C,B,-34.52272847614931,1
Widowed,36-50,Physical,177.3700387830669,280.42238469349843,55.092781269647475,D,E,-159.562822925981,0
Divorced,26-35,Physical,-109.35876472154715,97.8029126016974,-31.092078894079815,C,C,-0.9437248455459111,1
Married,51-65,Yes,-77.82095678099313,-77.92176669731745,71.68162617035847,C,A,-33.7649344038435,1
Widowed,26-35,No,64.1083325327408,-99.24706561999919,202.05615300236195,E,C,94.41771452856351,0
Married,26-35,Mental,-65.59077550065484,-62.533238762005304,53.7200387763923,B,D,-306.47812596451166,1
Divorced,65+,Physical,-114.26858533432289,-98.2838586679561,-0.24532560367618808,A,C,104.78755801531396,1
Married,26-35,Yes,-168.63225065675925,149.4116509395417,-107.34726827215862,C,C,-157.0661746442941,1
Divorced,65+,Both,-90.03520289339794,91.67240095137065,-21.60134512895221,A,C,-68.86563333321274,0
Widowed,36-50,Physical,-111.40527507443439,14.304179898304673,-57.96742382242741,B,C,-25.285497723603783,0
Divorced,65+,No,22.2056912671517,30.772618414034064,130.95980175105052,A,E,-54.00709627970133,0
Widowed,18-25,Yes,124.95877702872009,-31.678427221643528,-9.057442083271475,C,B,-93.93733478383355,0
Single,26-35,No,19.415751746613044,46.22872343565778,-19.941064547509693,B,A,-150.29189873631177,1
Widowed,26-35,No,-19.25111783262277,9.060522945792853,-44.50406680352803,E,D,4.296384131759689,1
Divorced,26-35,Physical,-61.95963522532981,-51.05007796300613,104.12333027582275,E,D,53.06315427939813,1
Widowed,65+,Mental,-174.37295688655786,13.878580944858419,-71.71719130114423,A,C,30.199699896338185,1
Single,26-35,Physical,-15.740311581182167,11.455935480897404,-90.75043015147286,A,D,-7.405450145128301,1
Married,51-65,Yes,27.068189910836953,-33.294528560115,-110.78594547054772,B,C,29.662013895082218,1
Single,65+,Physical,40.29104238889016,18.39465786080788,-17.85534036341935,D,B,-51.408394189301156,1
Divorced,26-35,Physical,8.147367312372632,124.08863331361435,-74.46359784691893,E,A,-141.8880516058983,1
Single,26-35,None,112.44675856418542,36.234020147592574,-75.5742219694076,A,A,62.51259429742678,1
Married,26-35,Both,-14.885555115969343,-307.0463874316223,35.66581347559163,B,E,-151.27916737608317,0
Single,51-65,None,-84.42682743763629,16.374059210456146,-38.774951393930095,E,A,-119.75473745121963,0
Divorced,18-25,No,24.978633643255225,159.20559290345437,-101.16955270145172,E,E,-24.129293901226514,1
Single,51-65,Yes,-25.839123665848735,107.2714803567077,-91.59917268441016,C,C,-66.44360797536308,1
Married,51-65,Yes,228.58405136530274,-4.103060394491356,83.74744746714639,D,E,-128.31766195136825,0
Widowed,65+,None,-7.3686820788097105,-88.8255278189667,-30.855583576724666,E,E,-28.66257152047479,1
Single,65+,Mental,5.106861366536549,56.80841416075053,-44.33001901545567,D,C,-123.10438351064565,1
Married,18-25,No,-119.06294159924991,27.44990088832065,-47.621398724152755,D,B,177.5370807072502,1
Single,36-50,Both,177.50053757040482,95.16989089394555,-244.21500985128247,A,C,-48.130347539612764,1
Divorced,18-25,None,-72.10338705072249,74.24883658375575,-25.047398273079967,C,C,-11.92271138542748,1
Single,18-25,Mental,-1.9210209224876027,-90.29711723638016,-198.78400156911593,C,A,112.44308335253316,1
Single,51-65,None,-118.18733387905979,-143.10572186100703,125.14653059657579,C,A,-14.357586552496638,0
Married,26-35,None,157.67313747978997,42.19571126825066,-55.65915617725538,E,A,-14.150916880919079,1
Widowed,36-50,Mental,47.0953184815682,-5.337100832497335,-32.333527638698456,E,B,44.95023433554545,0
Single,51-65,Mental,41.093981735012505,-64.93111509316107,-12.358993599012377,C,C,-46.27639788641547,1
Married,26-35,None,85.1973011718339,-113.49813279765524,17.200199989342053,A,E,137.68798144029066,1
Married,18-25,Yes,-81.64502275256721,34.2518716356195,26.337635240474057,C,D,69.27050519420325,0
Divorced,36-50,Yes,-162.17024229033095,-85.43863945243385,19.07337969844371,B,A,-32.352528896935645,1
Single,18-25,Physical,36.44964718559929,13.519526088172732,-10.23538834030871,E,D,71.39150367076302,1
Single,65+,Yes,-78.32835523514908,22.45626904038971,-61.039172121629825,C,A,69.10436261487702,0
Widowed,18-25,Mental,115.49387829606654,115.72053690503856,8.328489737419122,E,E,-9.863256869760844,0
Widowed,65+,None,97.45038884941697,28.103909973173064,-229.5318126159976,A,E,-54.928103179825904,1
Widowed,26-35,Both,111.08094478680157,19.8074339420576,91.30744808843112,A,D,-0.28085549448705505,0
Married,26-35,Yes,-15.945399274004204,103.97304215451581,56.91826660878133,E,B,11.330590243487517,0
Widowed,18-25,Yes,38.05409132869722,41.22731543848436,-248.87869727759426,B,C,-171.8315959248602,1
Married,26-35,Yes,89.78808381363413,39.55520724620644,28.334538247212933,E,E,28.145902352406388,0
Married,36-50,Both,-5.623034694049657,38.96611260785951,-8.358568513443307,D,A,-151.3013259218399,0
Widowed,26-35,Yes,290.42221646789204,146.82057165399073,-83.63379912191267,A,E,-66.90360756131489,1
Widowed,65+,None,37.15438626575232,-61.838860532424434,-136.48801719340128,C,E,-70.28699399769324,0
Single,18-25,Physical,56.95849852612677,-59.69959662880875,-87.99685192335498,E,A,-71.37652869380217,0
Widowed,18-25,Mental,144.0720711133319,279.73379343210456,65.86652936666223,E,A,18.54384815039685,1
Single,18-25,Both,-75.37579348559454,-98.69401080494313,-8.435361673644024,D,C,-76.78875778446005,1
Divorced,36-50,Both,122.13155220202914,-21.915107236082918,70.49975153329177,A,A,-48.112383491181966,0
Divorced,18-25,Mental,3.750757611573859,-39.6723447834051,38.34053545752617,D,C,-90.11828942309941,0
Single,26-35,Both,-50.075700382473734,-168.90037028024983,-21.95087117569748,C,B,-20.851545289805802,0
Married,65+,Both,169.49256893117436,146.64849638492646,-10.58154879966937,C,C,-159.59790452494465,0
Widowed,36-50,Mental,6.899061991564725,84.36458217170897,-2.004506073542262,A,E,-55.64177367250815,1
Widowed,51-65,Mental,7.674934530316331,-57.702739145523765,179.12542912066897,E,A,3.917927617532403,1
Married,26-35,Mental,15.176385812135626,-4.071364199171297,126.08026139689991,C,E,53.31168104977788,0
Single,26-35,Both,38.96702658307573,-18.633080311267932,-56.00300084064672,B,D,42.88363153014103,1
Single,18-25,Both,-64.80031395587427,58.861112188888335,-26.93571823622687,B,E,-134.81677075794607,0
Divorced,26-35,Yes,3.517906922659342,-114.6871068411014,-53.33140990922002,A,B,173.3733975936817,0
Divorced,36-50,Physical,-31.935504851360303,43.54910864501506,110.38654610523844,C,E,-70.24234963505731,1
Single,26-35,Both,96.96069641535155,34.874751866237425,22.176933922780883,E,B,95.99227401570883,1
Divorced,26-35,Physical,-14.778210595295787,-55.06966353067857,-87.70461486905039,E,D,111.58193440677036,0
Single,18-25,No,-109.71554889823206,182.20884797677007,49.188849039988256,B,E,84.67994081667874,1
Divorced,51-65,Both,-22.263711934127016,46.47644781168565,88.89143608896978,D,A,-4.345196889074096,1
Single,51-65,Both,-120.37218630308601,110.83864462540205,-65.91893505351521,C,B,-92.45121410101841,0
Widowed,65+,Yes,171.90386224607573,-57.67596686718159,-122.52775647472447,B,E,118.5602405205626,0
Divorced,18-25,Both,23.461525093083903,-20.56210452409273,-58.31830408448576,D,D,96.30452136468773,1
Single,51-65,Physical,14.860908291920385,105.1830561146438,-198.3277968469122,C,B,175.26975853982017,1
Married,51-65,Mental,106.32359076669059,110.74991914158025,85.9341905916853,E,C,132.0611598977702,0
Married,65+,None,25.29132838025005,130.68761315402412,-55.31772464915874,C,B,-108.18347700297477,0
Married,18-25,Both,187.88186155787025,4.380919184849167,-6.5655769407260935,C,B,74.50678309757414,0
Widowed,36-50,Physical,-73.49735153071954,-61.902825114011584,137.08380320461276,B,C,29.171617240288782,0
Single,26-35,Physical,-119.81850331720602,-176.3948531324446,-188.08208675323644,D,E,-38.81297277797685,0
Married,26-35,Both,-8.312076172481108,28.14629406239503,171.04592494053946,B,B,-47.21457718173746,1
Single,65+,Both,-149.6895065338428,-98.00521488529742,20.2061641368965,C,B,-120.6560025368258,0
Divorced,26-35,Both,-21.640378015775934,-74.55695572560894,-105.80790519062529,E,D,91.58968213174948,0
Widowed,51-65,No,-14.414360620911221,118.37240871040049,-30.903808803348465,B,A,-15.455150888024166,1
Widowed,65+,None,9.247369498363225,22.03877364179293,-128.11302925585355,A,D,-42.4549237221725,1
Widowed,36-50,None,-48.064416156522086,-41.80223099436115,102.91901526849283,B,C,112.41022577804483,1
Single,26-35,Mental,-42.60792149881731,-71.4203002270578,-41.00395548037677,E,A,-92.075045518628,0
Married,65+,Both,-79.46836415603838,113.03659413159448,6.084232858708036,A,B,-15.898130319841774,0
Widowed,65+,No,16.752505591978053,50.721034689252406,-182.37247959915211,E,E,142.25087145769933,1
Single,18-25,Yes,242.81422404707996,87.24215477518203,42.079444867900264,C,A,197.08233944533876,0
Divorced,65+,No,-111.91528870976175,61.56053722236129,-21.434026706963326,B,B,77.93324774167587,0
Widowed,26-35,None,-170.97024194515814,-57.22911675790087,-115.33475762636559,C,A,4.1313390485608315,0
Divorced,51-65,Yes,158.94871369976988,154.75138720932003,104.28137853454922,D,A,-119.62752471707549,1
Married,18-25,None,-38.827223275090326,86.54547603930183,-46.200067471721404,D,D,-65.47394593896121,0
Widowed,51-65,Both,-125.47320613227998,144.7268667942572,-67.14425497785932,D,C,33.23002717491714,0
Married,18-25,Mental,-97.35811034110796,13.457512641556901,21.099526559290606,D,B,-162.82261243338604,0
Divorced,65+,No,53.003297343610726,28.815730945215446,118.00818397570542,A,A,-86.20739603088872,1
Single,36-50,Yes,-25.60676222568428,-69.37502929164442,-85.94946880978998,E,C,-156.30948660452825,0
Widowed,26-35,No,49.17168370890765,-7.893000388816189,176.3172346296662,E,A,163.9470366740266,1
Single,51-65,Both,80.58209215613752,80.35550331922438,92.08932704666225,B,E,27.9990128177979,1
Divorced,18-25,Physical,106.6102737186224,-200.80454359354775,-27.54778771488719,B,A,6.091041373918089,0
Widowed,36-50,Mental,-121.63956024713957,4.820258323052492,11.410307508932217,D,B,-132.50308782807986,1
Single,36-50,Both,16.704752751643934,79.76466330660298,-33.536691046958346,A,D,25.193072805955353,0
Widowed,18-25,None,26.05235756146651,149.77419526753982,-29.174205106740096,A,B,31.72489881879132,0
Divorced,36-50,Physical,63.18974691182944,-38.388137810451326,18.0501554942321,D,A,43.912316353858714,0
Widowed,18-25,Both,-16.654898299825305,33.201256342257516,-80.65259413442539,A,E,-17.315185521220332,0
Widowed,26-35,Both,-58.58990204882599,18.64891780838013,-121.24436114064565,D,D,49.7093606701606,1
Single,51-65,No,-69.31058742586661,-64.688332856953,65.56766864955675,E,D,-166.3837684746011,0
Widowed,65+,None,34.057349160375935,170.29593825741057,-12.546134711437935,D,D,59.16434957316663,1
Single,51-65,None,68.74379339302875,151.04739680381743,27.962460054169618,B,C,-178.24463585022352,1
Widowed,18-25,Mental,96.33060120278962,-17.972356141800706,-76.59754509899271,B,D,-133.0831153617195,0
Single,51-65,Yes,71.01006785508673,-131.48673864603379,-125.59384338026001,E,C,-218.29781825091524,1
Married,18-25,None,-10.662073933950762,47.27787501731135,-44.922097717234905,A,C,62.260022871930545,0
Single,65+,None,-103.54537112899358,38.83024719023809,100.24184110834436,B,B,-81.6883209554242,0
Divorced,65+,Physical,9.760187604095231,-2.2820351719748713,0.4915304947635279,B,B,-23.031640823057376,0
Divorced,51-65,None,75.1146070818746,68.63963083336569,-30.89255101577001,A,E,-177.78101033291645,1
Single,65+,None,67.44707698722985,40.13979158341621,-7.424518830650604,E,C,-108.10098464332202,0
Divorced,51-65,Mental,188.65602039337494,33.48663559677709,159.42615178523403,C,A,144.50405762900087,1
Married,26-35,None,63.98329442633345,-67.67139914961722,218.39227113627473,E,E,120.98579118082489,0
Divorced,51-65,Physical,-210.9983477511698,5.936515755460456,81.8174010937337,B,B,-32.21924279951607,0
Married,18-25,Mental,1.5117012916197192,87.62624138938394,-7.261077764194596,E,B,107.35296915609744,0
Married,26-35,None,-100.29588997719598,-6.216049942260234,122.45035390440403,D,E,2.735511996837875,0
Divorced,51-65,Physical,-45.88721305823682,-18.623137402683803,36.75512481474242,E,D,-20.14862352433151,0
Married,51-65,None,-155.46744620161834,-96.78751361673132,-107.47917961265895,A,C,-2.545008185150028,1
Married,26-35,No,121.7661041201729,-108.0020330031878,131.61582017243097,C,B,-127.91420865683163,1
Divorced,26-35,None,-109.57375437485766,79.55226076083872,70.47066913111965,E,B,-27.832172649088644,1
Divorced,18-25,Both,139.63735056327738,-142.96079595952042,134.8090091058159,C,A,94.85944196759293,0
Widowed,51-65,Physical,26.277239802993346,-105.14663170982502,49.55478616965264,D,A,-71.4958461683326,1
Divorced,65+,Physical,46.629486156207285,172.66680668947524,-168.9293864578603,D,C,4.714757358976439,1
Single,26-35,Both,75.19081826045328,124.16173044778543,-52.670004341298615,A,A,29.1530093807838,1
Divorced,26-35,None,-3.2150657388855746,-152.07265777061772,103.72203678721567,E,E,24.906881559834236,1
Single,36-50,Yes,108.2778827982634,205.95180807854163,74.77932708037733,E,C,-8.224138407482528,0
Married,36-50,Both,-291.90523954951993,76.87512983476337,85.99262696375098,B,A,2.2914942780399454,0
Widowed,51-65,None,-61.17426729675805,-148.75172790089144,191.92575012403066,B,C,-115.92437987530153,1
Single,36-50,Both,-210.83016705098962,-86.14192332575729,0.12240286017679337,A,E,-83.03607178562838,1
Single,65+,Both,26.869024249126927,16.297059080524175,79.15782912573106,B,E,52.32044158457113,1
Widowed,26-35,Physical,80.89474929621258,5.975247057730355,92.18329162472989,B,B,206.36357138909793,0
Single,65+,Both,-71.39027374354211,50.1564838905354,141.3890617541734,B,E,-155.9938790169617,1
Divorced,65+,Mental,-2.2654126041388993,-127.57149315632638,121.4830930400321,C,B,157.9585732622017,0
Divorced,51-65,None,47.35977538075432,0.31327786368498045,-5.045479799078606,D,C,-92.96058278167408,1
Single,51-65,Physical,-44.07495899953724,-109.34090963832024,31.321131192894857,E,E,-2.251651103617477,1
Divorced,26-35,None,102.73327645063087,10.335533403997804,-23.45173178693272,B,E,-146.64280191816968,1
Married,51-65,Both,44.580342275855905,-0.671321425894575,303.3385446877498,C,E,-21.22006907023491,1
Married,18-25,Physical,83.607959869996,-122.09144100720175,66.46462822479198,E,E,37.03107829836876,0
Divorced,18-25,Both,-85.67752164646218,-25.55690064037346,-8.665648946149348,D,B,-4.342927714243359,1
Widowed,18-25,Both,-95.056749899979,-70.79505107996059,69.41066795991071,C,A,-65.38093344991955,0
Single,18-25,No,22.303888943234742,143.87627225918013,-110.67588004943119,C,B,-11.789015499009778,0
Single,36-50,None,-47.099627976764914,-94.24764143778155,152.50847157529245,B,A,-165.90182808147725,0
Divorced,65+,Yes,138.16914668657444,44.47466976803442,105.70386660847512,A,C,-237.2773152478507,1
Married,51-65,Physical,-38.213940674681254,-68.32867520612204,-109.07347509844547,A,C,-62.96399654508339,1
Married,26-35,None,297.86736756312973,-39.00034362297928,-45.04455823754958,A,C,-71.24093193885317,0
Widowed,51-65,None,20.938262733167313,-107.0560764793764,-12.188890422875428,A,A,39.46038059667514,0
Single,26-35,Both,30.540163425974633,-52.026094331865046,-149.37502569270777,A,B,40.844232189089816,0
Divorced,18-25,Yes,39.41812137326522,-68.3309990966928,173.5295353346844,D,A,-24.301765899782236,0
Widowed,51-65,Physical,68.30126229024437,5.111944477014141,92.50628873747621,E,D,-122.98639433425443,0
Widowed,18-25,Physical,-11.915191624415353,7.449095452211223,52.94185923036243,C,C,54.85647290661985,1
