gender,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Male,None,80.46459809893769,A,-38.7059481105678,-51.94884267163522,-8.22449194550721,129.7751740560529,D,D,A,-48.064460546741365,D,0
F,Physical,-100.61362239615357,C,-15.210787119670051,79.86128234503025,-42.559939286424836,-155.22638853946026,E,B,B,-20.8402083962467,D,0
Non-binary,Yes,85.7054464929193,D,-186.6196128532767,-34.35762903527131,-54.232620749129026,-190.5382813833749,B,A,C,-136.1934531677191,C,1
Male,Physical,-86.53789264787916,D,-64.34788076897352,-24.215412629049407,-6.113929581879029,201.62367723524056,B,C,C,-192.53953836569565,A,0
Female,Yes,51.0928471533446,D,-182.24299530500033,-66.8948293759995,19.96281476352837,138.8852955462252,D,A,B,61.84477048102934,C,1
Other,Mental,-25.067384832604482,D,56.168156913519454,112.19396473007312,111.15840257152124,111.24793441863272,C,D,C,19.327581739173496,A,0
Female,No,1.8083262417622779,C,2.528252860982544,-155.98378153163338,7.002042317941555,-0.014673986204827192,A,A,D,-42.03863473764032,A,1
Female,None,50.65883410651234,A,105.89257486280505,-18.665306049926382,6.377858346737393,62.08847587435427,C,B,B,-36.615750637747865,B,1
F,Physical,18.109712057050732,C,-54.48682570286848,-123.98782550841196,-13.168973417899387,-56.36578198438911,B,A,C,3.2988823855994056,A,0
Male,None,-6.768050779922554,D,11.610698402613906,-138.89547302838054,67.46426432085926,28.713320300021465,B,A,D,-60.17974271671094,A,1
Other,None,7.177620301485427,D,-58.65995955223163,56.102453663677444,135.63523103672657,-69.0411179794236,D,B,B,39.9473696053784,E,1
Male,Mental,-91.34650221846248,A,158.8685134031224,-47.42294264151348,-45.933446697185715,80.16068648458791,C,B,A,18.48712637222011,C,0
M,Both,-93.4159163516687,E,-47.595750352892566,178.24231849599093,69.88005705830702,135.66350612130643,A,C,D,-8.092403419827814,E,1
Other,None,-19.177930747135044,D,-15.569053130833336,26.010628598399926,-81.43969755933114,-156.7798077296643,D,D,B,42.603202776465885,B,0
F,Yes,15.311181618928682,B,-34.55551113883622,-26.303692048655492,-41.34520676028471,41.91343417527381,E,A,E,-174.8046839583006,A,1
Female,None,113.56133103823385,A,85.91536764122615,-12.11687264890337,240.36369927524112,-76.89973953432319,A,D,E,-110.47421494965796,A,0
F,Mental,-159.58228323768262,B,-3.8602183193531605,-1.6078548574197504,-62.84832455679731,-41.33352313452423,D,A,E,-52.13113244749539,C,1
Other,Yes,-0.9653417428330474,C,4.420632587933101,151.90782459907456,145.6106253096828,18.003853797676996,A,E,D,-9.173203383552597,E,1
Non-binary,Both,32.476313044969636,D,-245.5330304135615,-177.64919332905862,202.3278885526514,62.976328025293704,E,C,D,-24.005009337492243,A,1
Non-binary,Mental,-27.749281722918283,E,-7.239091257743969,-118.51677134662802,116.47230512446913,94.04254990004691,B,D,A,-26.91100357607525,D,1
M,Mental,-16.71790473548269,D,-14.160267040220232,-139.53980297092878,-24.242733669545654,-36.05387429599004,B,B,A,14.399384078888946,A,1
Female,None,43.77737862379368,B,9.590611045706368,-4.045467602361116,196.2455395984215,237.43296103808356,E,A,C,-145.44220848166543,C,1
Non-binary,Mental,-18.521465295482315,B,-209.72398878842898,-58.535486380567704,-4.975875143189038,115.7181692564081,D,D,D,-59.19978332374334,B,0
Other,Physical,-131.87389690552797,A,79.87330434489697,-25.317443065678162,211.04267283606427,77.46007379348882,A,C,C,81.92388246198816,B,1
F,No,15.083434470028173,D,-95.42302072935492,-11.4889443124106,70.48656749969882,71.21521629826748,C,A,E,-135.49723233846828,E,1
Male,None,-129.21244480594763,E,-137.06955716684567,133.80498220480072,107.5762934440139,-36.752756891829016,D,D,E,23.422231807569688,B,0
Male,No,97.79435276446178,C,192.38346353104197,-70.43766902473743,-84.02639035407485,-72.72293263824525,D,B,D,27.280788779988235,E,0
Male,Both,8.452080486749164,E,-41.84862633184059,177.28743525715038,66.49151384144959,73.55222666622161,C,E,A,154.04586014065822,B,0
M,None,-66.45815129279154,E,31.343439987131756,38.6275948219776,-118.71751640923871,-104.48689068090715,C,E,D,-90.24921657058889,A,1
Female,Yes,-79.62230058422837,A,19.568895354221798,-13.865548496982052,73.23817873066957,-34.364971432234675,A,B,E,71.46514523628974,C,1
Male,Yes,-62.998174418600215,E,-41.78953148556819,27.73234361009725,-113.7777695782253,-81.93877688323637,A,C,B,-81.98470059820534,D,1
M,Yes,-33.79733143732045,A,84.64784569178353,32.85682949701941,103.22418411318604,-10.232830109675165,C,A,A,-31.489309158114313,D,1
F,Both,71.5181043651335,E,-78.58793662140327,-19.594171132018225,-36.10529144345023,-0.3254019437332623,D,D,E,-20.701285843253746,E,1
Male,No,-4.794000870448043,D,-12.35468429217567,-32.60740770508207,-177.6745784241264,-9.335129590650496,A,C,A,-83.2092115669697,B,1
Non-binary,None,26.575480236873396,D,-176.81904482621417,18.006890502678964,-39.81733604235923,156.3916955713883,E,E,E,119.17267230439505,A,0
Male,Mental,64.6120192774419,E,37.80986874011811,-135.1730390087045,-156.84979368893562,-327.053418620084,B,C,C,290.2615820009407,A,1
F,None,-34.804936774092646,A,-20.334074459180897,-2.3395460175547265,-147.89132390322942,-29.117844973693508,C,D,B,100.87181685255631,D,0
F,Physical,-85.685293867669,D,66.52330697970726,90.26611353519358,60.166262339462165,-58.7057537409135,B,C,B,-131.73535962714166,E,1
M,Both,134.335016656337,B,-23.572002324434674,107.42049374794524,-42.965489653188854,178.1617841932619,B,E,C,-8.194962543252563,A,0
Male,Both,-59.68204039094498,B,-117.61121625552103,-185.4916234896726,-9.814557234048223,-45.86395262426782,C,C,E,-15.138753896902518,B,0
F,No,137.71016214027128,E,15.660280979833685,-54.30431256153503,117.03288342633742,99.31814012313018,D,C,B,-47.65670393309954,D,1
Male,Physical,-10.119692283183008,B,61.29962543443853,-64.91805365446594,47.265189852940914,38.57937453567892,D,D,A,20.7507591078597,A,0
F,Mental,64.09275693465545,D,20.043584654894133,-71.60303438216162,-121.24313661067585,99.86013004509172,B,D,E,267.2910021852915,C,0
Non-binary,No,201.04923566173088,A,121.47584197588142,-158.95048334232175,101.11182698047416,-6.49994012614296,E,D,C,31.82695613861391,A,0
Other,Both,86.68843401429666,B,-40.15378303399876,22.35896072374995,-51.560350668539755,-228.50754448414622,D,C,A,-23.666973833152934,A,0
Non-binary,Mental,51.10850150436652,D,37.86722432864748,-72.75101693528664,126.3446420253563,123.11765079059268,B,A,B,-333.0417639125813,B,0
Other,Physical,-28.137230352440728,A,-17.67855124556817,4.832237383482162,84.28675066464639,191.57139211217043,B,B,C,-0.22122326082236274,B,1
Female,No,-77.28899972008585,C,-82.06691062302143,-51.99833030131013,-46.98357692895429,163.05058569525403,E,E,E,74.43060807658176,C,1
Other,No,-66.72937230113418,C,-60.58921211252755,-11.86489305489481,-102.13528376597864,-115.42423371564689,B,B,D,142.34372082891616,E,1
Male,None,-63.87587419205569,B,-66.19905619511918,-10.117717400862466,-37.38202451758819,155.09725472248033,C,C,E,-121.0838926851626,A,0
M,Physical,69.26165240963029,D,-21.71678246305407,161.34980620058553,-61.01290818856167,-94.3145449929894,C,A,C,-62.792317768445386,D,1
Non-binary,Physical,-105.23228531027272,B,113.59256319975874,-16.354369613441047,61.36709073417459,-94.3437634242965,C,D,C,-100.41089514559471,E,0
Non-binary,Yes,-52.312335927467416,C,-21.92018405062082,-99.94928895631253,11.9732807990448,120.41029163787502,A,D,A,72.14199798742222,A,1
F,Physical,-107.61171094052482,B,-45.36584167397948,42.23811326506776,-73.53836368385886,54.90205850323559,A,E,C,-99.56466729581253,A,0
Other,No,-0.015089066159778237,D,121.9752174111673,122.58516758404656,88.33021505826315,-47.506861727415654,D,B,E,45.09352059702245,A,0
Non-binary,None,50.83698719337322,D,-195.50803613764492,-31.26970588511999,-174.01731987795407,-3.50270575544147,B,A,A,-86.4089812248875,C,1
M,No,-115.02187018081536,B,35.761396938969106,-175.2950422595074,-39.652514656852325,-244.67475667925407,D,C,E,-21.849071591589425,E,0
Non-binary,Both,50.62887375960625,C,53.11178041676147,-182.00264286576024,-13.439630590221933,-5.020555684871301,C,A,E,-137.0367348236189,A,0
M,None,13.152845719068443,B,101.37914546999318,92.8362807156496,43.84229746277085,-100.6154582281319,D,D,C,43.39626866084255,A,1
Other,Mental,216.84943753013522,C,-205.5075847261281,-128.04535129539943,139.3937730306876,34.02882393972862,B,D,D,74.64124780051827,D,1
Other,Yes,-16.138914301006636,B,75.46035504420541,-11.87144786979985,-277.2680833837901,-0.9419374773152096,A,D,C,113.03110554281785,B,1
Non-binary,Physical,-19.409996203594424,E,-190.27846117140047,-3.1021603343087065,-152.32325764588893,-44.735984865992926,C,E,E,-76.88978345238968,C,1
Non-binary,Both,-186.19169579413295,E,0.015344462750784216,-41.85769373012578,-129.71055035345913,-31.935738378739455,A,A,C,156.111133758802,C,0
Female,Yes,55.41941220335719,E,-54.1630885975032,52.544323446140254,-128.5725708351556,65.51059187986009,C,C,D,-6.4934915740391395,D,1
Female,Both,-225.45464090338504,D,-60.40347583123066,61.076377583037875,65.33457934950206,-25.392238275159794,D,B,B,-192.95150757688478,E,1
M,Yes,51.73007354697007,A,-5.5120148395912105,91.09786534610373,-135.01322657624019,68.60472046012215,D,A,B,-44.24866055681462,E,1
M,Both,157.89958236078988,A,-17.26806839356207,-83.45169312028024,72.62520336742757,-67.34496736801819,E,B,B,22.991726147018635,B,0
M,Both,9.807438705000694,E,-73.95510411664137,21.74401623897464,-31.030164347818122,184.56426930474606,D,E,D,-29.957383639341188,C,1
Other,No,-75.0466916676266,A,-75.46046540134532,-4.36629507328113,-10.82580190799155,60.81660936446339,B,D,E,8.639890140543933,B,1
F,Mental,15.547402712815906,B,30.65524032590324,32.580681749216275,-68.8315161170028,177.1076359227308,E,D,A,-125.33170549516232,E,0
Non-binary,Yes,4.728303565440483,C,64.90635805316668,40.330292346217504,31.284104968708498,-54.911028775168056,A,C,D,84.57890998008835,D,1
M,Yes,78.56448332104036,D,23.7284419444257,43.04641873762205,-50.722369069017184,-246.52838186991605,E,C,B,249.19633399879723,C,0
M,Mental,102.50644374740334,B,163.15708378734715,-123.12865906427703,198.51550479057641,49.607341329988294,C,C,B,9.13745526341211,B,1
M,Yes,104.91145973100899,B,57.596930369004376,76.00328615412909,-20.520033454594238,91.39079678264164,A,B,A,-121.25493414041652,A,0
M,Yes,-103.32766997681946,B,-287.83730142258815,-78.16524123704578,223.67172486719008,-97.01231816722328,B,A,D,-38.11127475529468,E,1
Non-binary,Mental,43.93529432550736,E,-115.51982442441951,-40.65797086013715,-60.66513790774085,-57.06994164294766,D,A,C,4.634559743079134,C,0
M,Yes,66.94019273026373,E,154.650472808629,-105.54103323781499,-169.14312323172732,-9.153069595523702,C,B,C,3.6207424979495015,B,1
Female,Physical,-121.44787052941952,C,41.305471203238916,-37.5315554000032,50.187992505649014,-158.0359366196815,A,C,E,-39.343621150441805,C,0
F,Both,-101.27221692966837,B,-74.95570928168888,31.85006715461865,-91.27270618600957,-85.28074658904012,B,B,C,75.28519992472813,D,0
Other,Both,16.78384491658176,B,-55.048601420444655,-59.45572372344845,8.868226346485562,-5.780368614621649,B,A,A,-2.794092318552297,E,0
F,Yes,-26.590423802993058,B,-95.92854576486944,-24.883520949083863,-36.07805104422994,-106.63687837482792,E,B,B,130.50314655421394,D,1
Other,Yes,151.32233793439255,D,34.785343981361876,114.43390976442683,16.068888451593136,-4.552934196010748,D,E,E,56.01159918823338,B,1
Non-binary,Yes,42.16423479575596,D,117.60736855374923,39.04469929219248,-4.1271330611344546,-56.924419860489,A,A,C,139.44514100996267,B,0
Male,No,41.70395447609254,D,68.8665187696652,-72.41189955523878,152.8225511079918,75.94243396889405,E,B,E,-44.308795681850036,B,1
M,No,83.19226283434507,D,-234.38460242521094,172.2619321456385,-159.19508482920736,86.87430165118208,E,B,D,149.5619408642175,A,0
Male,Yes,-233.54939488536152,D,-60.45122354404072,-14.251493719367392,1.3038969401231082,-130.09356452725342,A,B,B,-249.49287172534,C,0
Non-binary,Yes,41.38294961149616,B,28.15871490522615,17.03704675937834,0.8606123541207094,-8.366702015311986,E,D,E,18.041025342783243,C,1
F,Mental,67.80549987394573,D,-132.16243250627963,114.80700443501195,185.32482556600783,43.22665018589406,D,B,D,-111.4435343770058,B,1
Other,No,37.49042180981753,E,-0.17705273076817812,-89.34492729379421,84.42611006880402,104.8323078924808,B,B,A,-44.22379276613933,E,1
Non-binary,No,-132.33906849267646,A,-167.58108596681083,-97.59161375200351,134.9544942915216,-83.55397859484593,D,D,C,-65.69406122726168,A,0
Other,Physical,-34.640592472145,E,-259.941993197245,82.27158175508382,-76.28646163337723,129.21564708200856,C,E,E,58.01004397778479,B,0
F,Yes,48.05635602348258,C,45.23326013118481,13.143093636071415,113.06610298892991,-104.83887459436359,B,B,D,-20.301803409433962,E,1
Male,None,-19.949283604550764,C,191.82127363379513,13.844078622084652,-145.9670685123804,-156.57595989050964,E,E,C,9.957280563064518,A,0
Other,Mental,-119.4840002034276,D,88.84042078904871,-66.64132605952233,-106.03427349331965,23.885343020634277,C,C,E,79.07220298140778,B,1
Male,No,-101.38163839037024,B,-153.76569693843402,65.11109596087758,-78.62841902023585,29.108649649783885,C,B,B,-86.59541649462528,D,0
M,Yes,59.111427697325546,E,-83.1023309189669,-114.21627866542818,-52.725922159830255,-106.15461534839186,C,E,C,-1.9383945751512415,E,0
Female,Mental,-137.87339323687783,E,7.966055798859578,-196.14396880214358,-32.74407406383566,175.73223496320168,D,A,E,92.96541059470842,D,0
Other,Both,-100.5483220391115,A,-73.54209484320992,-27.413055543353504,104.96281201039541,122.18728940423635,B,C,C,-8.06164822094687,D,1
M,None,5.353667971239647,D,23.629511776205135,206.2615679154723,-57.52015705567639,-75.38445119845578,A,B,B,-94.1963069018706,B,1
Female,None,10.596970528583084,A,-94.83351483704186,-42.506963422787095,-149.04043111024384,-39.640701739186035,B,E,E,-97.90051819802645,A,0
F,None,231.90079956702752,D,-26.060954924323937,-17.001554283327955,-63.123818375140026,-86.44730207532444,D,D,E,67.4363417001894,D,0
Non-binary,Mental,57.93036187336366,B,-60.16740034458855,-27.843973447919023,-55.48801794119619,-162.69485036058867,E,E,C,-29.064249571084176,B,1
Non-binary,No,46.624262642541446,E,-60.184007644095125,-174.11250293430493,136.4817389214799,-83.11951287017273,E,C,E,24.76206686042291,D,1
F,Mental,-5.915130803852186,A,-26.836230323154197,124.05371898465607,-26.837132147182974,110.93894942888083,D,E,C,-65.59371689937763,D,1
Other,Physical,-121.21059371767286,D,-70.54899688646069,-101.65190060251457,93.89646126628206,-19.187573554845315,D,A,A,-32.51376394370031,E,1
M,Yes,-50.56479977799479,A,-76.65709396322161,89.67048102157439,54.688819447980904,-93.12610732961501,C,E,B,-144.88254290302837,B,0
M,Both,22.57266427398918,A,-109.83751120981226,-41.90601418788929,-77.93721429566205,-62.87335071662174,B,D,C,-20.69723841258645,E,0
M,Mental,-305.04982349232495,D,-5.2300613592663625,7.647771431945909,-132.8772233089816,-39.80813215082905,E,D,C,94.4779889888876,D,0
M,Both,-92.16468696476893,C,39.15183924439808,25.623727930805817,14.579559203781823,-84.92692546239297,C,C,C,143.30807152826011,A,0
Other,None,95.65296739179435,B,97.74659664276174,-67.27615176897481,22.331755124691057,-74.1231093272145,C,A,C,-129.8963851833226,D,0
Male,Both,86.24550820763048,E,-71.41955582992713,-31.414671022074884,146.86951432131048,44.1945215467156,D,C,C,-81.627877102524,C,1
Other,Both,61.83572533407571,E,-163.76124549312186,54.144865799760765,204.00458333356246,-134.7893895589372,A,E,E,-207.1451364700156,E,1
F,No,-19.38129220677055,B,121.03517074091073,-146.13494010055223,-111.43673689946552,-139.7212545438836,A,C,C,118.21822079636746,D,0
F,Yes,-27.827273748591015,A,-61.26050299595648,-4.427146663800887,-52.1554302350312,28.17610851968027,A,A,D,-35.47960530128476,E,1
Male,Physical,-5.911849521851855,C,-119.2212674333718,156.8416310171462,-73.64203634139304,29.320723713496093,C,C,C,40.51662421725603,C,0
Female,Both,24.229724323833228,B,24.178631018913148,-59.43010489741807,78.07988135532061,43.22187720680118,A,C,A,51.667185534301176,A,0
Other,Yes,38.52613107124949,E,-34.09475591286723,-114.01651729456441,-12.601649473083858,-6.809534732084938,C,B,D,87.34776736209481,B,0
Non-binary,No,-152.4537455430773,C,-19.097416457184277,11.208342754003324,88.54733232230913,-67.69824566397405,D,B,B,-55.43029853579032,C,0
F,Both,-30.017970996480482,D,-187.9096774744478,25.70176620860855,-37.51311362844849,50.15541458985907,B,E,B,126.39933099955954,B,1
Other,Physical,118.70808286807856,E,-53.39470658679798,12.672878207235675,106.56170212979517,64.47276249040382,C,D,A,85.65922458328895,A,0
Non-binary,No,-59.30873037719473,D,120.45016257774152,90.74306096659036,-9.058235531152246,-1.7212250313427597,D,B,C,-68.9998191159385,A,1
Non-binary,No,126.79347411093227,D,-115.74066869712374,-31.172241886170205,-171.00878697699721,-44.7012011313427,E,E,D,-51.66983339709847,D,0
Female,Both,-103.22421557903789,E,102.97295615455877,-10.401024307752627,72.73360732435663,142.1639124014244,E,E,B,-244.74783076226524,D,0
F,No,78.60711738262904,A,-18.293159383884756,-13.697532066747822,154.3233874825269,-51.59349212640405,D,C,B,73.85765533967191,D,0
Male,None,-57.96113355700929,C,-269.34923839407105,133.83814626038142,28.899767466881976,67.61431357888016,B,A,D,35.196841447610055,C,0
F,None,41.11117319882837,D,10.512963141421599,-93.69609288598866,-157.2428741495519,263.7039988535214,A,B,D,-7.73736932770331,C,1
Non-binary,None,73.76226281323314,C,127.65325177225613,-43.023825115024025,23.937286622758933,-63.4020815776867,B,C,B,54.91610117516398,E,0
Non-binary,No,-69.1812069329176,B,17.381415014327356,-191.5465378692266,81.45638518709578,-17.32380780253438,C,C,C,-226.61000222963125,A,1
F,Yes,-90.86113991466654,A,164.87287519549625,41.15700817785838,76.30891367687757,128.20026631817868,D,A,D,71.08076625236855,A,1
Non-binary,No,-33.10319924869121,B,-149.6969027195554,51.74846045149369,-55.95543512284195,-171.11470712170973,B,B,C,85.28004453833834,D,1
