age_range,country,Race,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
65+,UK,Black,37,A,-79.96770000580685,B,C,A,2.8261036227731813,-11.352326895812594,E,44.12100643638375,C,-0.6614150450373951,1
18-25,UK,Asian,61,C,-102.13790422458953,E,A,B,12.640377623363069,4.86670931368123,E,-82.17240468987346,A,-42.272203485294376,0
26-35,Germany,Black,44,A,62.632401518274925,E,B,C,41.73027883218269,-48.448691973577546,C,-34.30224804000071,C,-13.967602201898433,0
36-50,China,Hispanic,51,E,-157.1528609718369,B,E,D,-77.28115903450671,-25.276293670281262,A,40.73781481361659,C,-19.87658004353195,1
26-35,Brazil,African American,54,E,-98.27787125934829,D,B,C,16.43047678655837,-39.87338479280187,A,-141.2981981821973,A,-43.47956277333066,1
36-50,UK,Asian,94,E,-118.32362942396908,A,B,D,-177.00759601662668,-83.02155307783902,C,-128.8478555563691,B,-19.728650367822766,0
26-35,Mexico,African American,58,E,64.92803488263023,E,E,B,-37.27171543663425,-102.98106620259642,C,-82.4037430969332,A,-158.05131467988363,0
18-25,Brazil,Black,57,E,-81.6001249060253,C,A,D,-54.45398963669743,292.4681947529163,E,-12.729501232247637,D,21.527706161862632,1
51-65,Mexico,Asian,21,C,-4.788364017885753,B,C,A,74.34599011980572,-198.65086033597552,C,-26.221186681749664,E,-115.80527970531168,0
18-25,UK,Hispanic,22,C,-21.746824923069408,B,C,A,225.89939493216988,74.70079960895924,B,29.583217551228834,B,11.937842280312099,0
26-35,UK,African American,47,D,165.53541379366155,A,C,D,129.5032662129768,37.93005766663384,B,-49.74186565997376,D,-190.65869548591093,0
18-25,China,Asian,50,A,74.80312172950272,C,A,C,4.742317215163833,174.5334298653035,D,48.29925792079939,D,-119.41126312812133,0
36-50,Other,African American,45,C,-39.04218541604289,D,A,B,-40.97581416941539,-74.96265648856925,A,78.19225541039437,D,-135.34235504230506,0
26-35,US,Black,35,C,-111.83914268354383,B,A,B,-143.63665204217926,39.83307103033954,E,-27.905425945233752,B,-187.88524719315024,1
18-25,Germany,Black,53,C,-24.975326692519747,A,A,D,-159.05373325360193,24.894363121838275,D,-21.524255219055654,E,18.008036493179628,1
18-25,Mexico,African American,89,C,-7.4415787547741665,B,D,E,124.52791481377005,175.11234921803688,B,-112.63771889202401,E,19.184004366861064,0
65+,Other,Other,83,C,-75.46106620064242,E,E,A,-71.50253820892604,128.2399707061676,B,-188.77346306912952,A,-30.17873705934194,1
65+,Brazil,African American,22,A,110.52458962022303,C,A,C,-89.59625194458789,48.7021096123043,E,-158.70454190845692,E,-90.7051272063893,1
18-25,US,Hispanic,33,B,46.255409103946896,C,E,B,-22.033128250410968,199.9637406814678,D,-9.78640695075735,C,-46.61593848246501,1
36-50,Germany,African American,63,C,-29.636619492048506,E,C,E,-96.72685296750151,24.897936037166808,D,-28.403367244457467,A,-105.1419380585308,0
51-65,US,Asian,22,B,78.83222595250082,D,E,C,-39.48203200266218,-1.960135179100693,E,38.309330176517435,E,-49.56368421507085,0
51-65,US,African American,98,C,-101.48402305895156,D,A,E,-159.22586038369087,-91.1838188034148,E,-74.61954920891027,A,50.65109547254379,0
18-25,Mexico,African American,85,B,29.538079311055775,B,E,D,-0.9567689104636574,-76.30420566467419,B,73.05239978076979,C,-188.0077663645056,0
65+,Germany,Other,47,C,132.38697604445036,B,B,D,21.452030509162984,17.087857417903102,D,12.276744294659721,E,-42.12330470075152,0
18-25,US,White,39,D,139.4175992893199,B,C,E,14.665547300875344,229.3750830172645,D,-135.31999876826538,E,0.19606555268407155,0
36-50,Mexico,Asian,20,B,85.6170689504959,D,D,B,81.74525500418403,276.1545631598806,B,-42.237951786834145,C,103.34415427510615,1
36-50,UK,Black,33,A,52.30976120030634,A,E,B,-137.3342109223805,-59.28109863086779,D,-95.94722292770197,C,-89.56439231916761,0
36-50,Other,Asian,42,C,1.7573058075220445,D,B,A,43.86506394697754,116.79299473326934,E,-13.97160336923619,B,14.208096395521425,1
18-25,Mexico,Other,78,D,-91.20461254459927,A,D,C,-210.4409974067369,11.006291909309947,E,-42.72736941047819,C,-21.064442090586947,1
36-50,UK,Black,64,B,-48.06202646267979,D,A,B,53.08903587218941,-112.3181804739877,B,-11.808417305526895,E,95.93485843012726,0
18-25,Germany,African American,71,D,-262.88875523903357,E,C,C,-14.287041746357534,191.42044496223812,A,-118.5939073351127,A,173.37080890655807,0
51-65,Germany,Other,97,B,92.18498499706351,E,B,C,-107.21212147240892,58.37468135857259,B,21.34834770583037,B,-145.41202596045156,0
51-65,Germany,African American,66,B,119.70375665724492,D,E,A,125.60959706386168,136.74548511457192,E,-81.2437353962871,E,38.21004444841638,1
26-35,Brazil,Black,46,D,-80.15092531479574,D,C,E,-60.06199382286164,-162.00080038939342,D,65.12576671410758,D,40.61513167333623,0
36-50,Germany,Hispanic,87,A,42.60741198120872,D,A,A,-59.515991082101635,-130.53489277376363,C,-63.645582163055614,A,82.3012270773382,0
26-35,US,White,91,A,25.300126522013837,D,A,C,-0.6058809846139073,-3.5459873357655756,A,73.9841660786167,D,-5.981492307590062,0
26-35,China,Hispanic,94,B,-34.092155508513386,C,C,A,18.908604953662465,-91.198653739862,B,234.44048321356385,B,-156.61079565975743,0
26-35,China,Black,18,B,-119.42435538456826,B,B,C,-64.81971795932104,131.9359327973315,B,171.82104890153735,A,-30.564446334430823,0
36-50,China,Hispanic,24,C,148.81664458209286,B,E,D,-160.89960366182194,-117.67968711992137,C,232.01228735838706,B,175.16387681023502,0
36-50,Germany,Other,94,A,-71.990311902967,C,C,C,62.83675637326667,86.26244582252693,E,-39.00528146943815,C,42.94649014045596,0
36-50,UK,African American,86,B,111.37975814931318,B,B,D,-27.171194147162375,115.72784171565182,C,44.86036169308561,C,76.69383759516981,0
65+,Germany,Hispanic,30,D,-59.65347235538967,A,D,E,-29.17325364343008,-19.95913540279761,C,117.50351687211177,D,5.079457407866868,1
18-25,Germany,Hispanic,69,B,-17.584368762157116,C,A,B,17.812319078406645,-17.826571261213747,D,13.902893745338554,C,22.693532397547404,1
26-35,Mexico,African American,71,E,-80.17982211821807,D,A,C,54.40841820325466,93.07549829068795,B,110.05871411882093,C,-111.83235822295572,1
18-25,Brazil,African American,43,D,-70.37195083706453,D,E,B,262.92581768433064,-40.4538672853623,A,103.58125273757987,E,131.58118395706117,1
18-25,Germany,Black,50,E,85.79568617231233,A,A,C,-73.66201711842496,-58.46604704032229,C,269.41524068122453,C,-49.790461229639135,0
18-25,Germany,African American,41,E,-103.62964181259792,E,B,D,-153.6235110835223,2.9593574818723605,E,75.2343613932194,B,-192.83914747404967,0
51-65,Other,Black,48,B,-8.159861635582786,C,B,D,144.33219319745578,-22.849433205757514,E,-56.33307696850247,C,20.644841557325634,1
18-25,Germany,Hispanic,21,B,-95.7184439394154,E,C,B,89.58039489470356,-120.1301428203083,D,29.901734212083703,C,-46.234617256855515,0
18-25,Mexico,Other,45,B,135.90801832005644,C,A,D,40.18120600356541,105.13884333300712,D,-136.4512954673246,B,-133.67310647755218,0
65+,UK,Asian,52,B,109.55789415650206,D,C,B,84.72687185572437,-67.71955508967893,D,-41.21340095313121,C,147.65864004476265,0
18-25,Other,Asian,51,C,-100.10534587879383,A,C,B,-25.642780410512167,87.46319054565207,A,-148.07323289908942,A,-229.8674877845006,1
51-65,India,White,67,D,-94.95093208309659,C,D,D,33.797421003055995,55.15359265842669,D,79.98328617351487,A,86.56118677567235,1
18-25,Germany,Hispanic,60,A,-40.46614445610904,B,E,B,-46.96364427448931,34.47859308489088,C,-94.04623065132236,B,-168.84130171024447,1
26-35,US,Hispanic,38,D,81.21622126568911,C,B,D,214.16910419510432,121.60773858373676,A,-43.99712005699661,A,-8.904518331012145,0
18-25,Germany,Asian,65,C,-104.9498059290752,E,D,D,-38.06626601875671,6.3083595539948885,D,8.818811461879351,D,167.43159397996422,0
26-35,UK,Black,56,C,-37.400810644525,D,D,B,71.25826364656665,-262.9045350723958,A,-120.2477838202942,C,-95.40543921862817,1
26-35,China,Other,60,C,-30.11436168999412,C,A,A,12.611530963875772,-57.50244768420835,B,90.87802250916944,A,-44.97870897493032,1
36-50,Germany,Black,92,A,-65.65416229449418,E,A,B,-38.590231268770005,58.754049950650355,D,110.58498907348782,A,231.59628321780147,1
26-35,Germany,Black,40,D,-35.265493248602496,C,E,A,175.9410575020319,-129.11606304977266,A,145.12823926011538,D,-72.30549632265232,1
51-65,Brazil,African American,21,A,-116.60570429680088,D,E,A,46.12522364154766,115.76473055522247,B,-31.911304852186102,C,123.96865338421365,0
65+,Brazil,Black,98,E,-166.71768411698775,A,D,B,-12.24114734390847,-93.07727290436097,A,-122.88426294606145,C,87.19021196558461,1
18-25,India,Black,53,E,-35.79737644189064,D,E,E,-68.92930277762098,168.29810916158667,C,34.444486692597536,E,115.72416057727717,0
18-25,Germany,Other,35,E,125.1101388556161,B,B,B,128.63891113170507,34.773592806813205,A,-178.00159772271616,C,-70.27153080211129,0
51-65,Brazil,Hispanic,77,C,-41.19666519297194,A,D,D,-51.596222758347324,109.06223591041575,D,-87.29133194836925,A,-9.087389227086272,0
51-65,US,Asian,94,A,6.357761070193978,B,B,A,219.08877907917582,54.118470471444425,C,105.91659956323298,E,-182.44649830037406,0
26-35,Germany,Hispanic,38,A,-179.19707108380882,B,B,E,-203.89791089851536,100.14583387530087,E,-51.32607897554718,B,181.03187015996355,0
36-50,China,White,21,E,-86.84976011063443,C,E,A,35.450411450089995,-103.06456243605777,A,-13.998774422802832,B,-51.48278005291637,0
65+,Other,Asian,78,A,203.0349607044246,C,D,A,186.51609623956017,14.178947035028427,A,26.162787230372718,D,10.073368793976924,0
18-25,US,Asian,42,C,101.90455680365585,A,C,D,89.1379826746584,-87.40887784604448,B,-62.275756527461276,B,4.2374036335308345,1
51-65,Other,Black,78,E,69.23322936642143,D,C,A,-7.688163500099303,-90.26767414991362,B,-188.5105079078439,A,99.19829082336776,1
26-35,China,White,22,B,-27.34199542829388,D,B,A,-66.71704797075233,-33.95338642323914,B,79.44802096828903,E,142.2072846792047,1
26-35,Other,Black,24,D,-195.65598002676546,C,E,A,-42.982386973485184,4.477159799084919,C,-48.9539388793649,A,-27.278240200101838,1
36-50,Other,Other,96,D,65.44037558649417,E,E,E,42.89220827682766,-93.71282459092737,D,164.47867336085875,E,16.15115981653984,1
18-25,India,White,54,A,71.34077137845662,C,E,E,-152.77891008371043,60.930908774945735,C,-18.330011120333133,D,2.865655367756696,1
26-35,US,Other,58,A,-50.69151198683575,D,A,B,103.2296277556792,-126.07782478767497,B,-178.37828333775047,C,-149.1094264218842,0
65+,India,White,49,A,30.510028806495715,D,B,E,222.06100043950826,-44.89891310548067,E,58.83218521360417,D,-127.6688969461477,0
36-50,US,Asian,80,C,-253.17090965104896,D,D,A,9.161240738002657,-36.85147614226563,D,-177.6695565588883,D,134.02739945481414,1
65+,India,Black,64,B,-5.664693596754917,C,E,C,-151.85988388342005,-47.08592342970026,A,157.55351602386966,B,80.62489774089534,1
51-65,India,Hispanic,62,D,-130.0116157470182,E,D,A,113.65219983510065,25.298676485122357,C,-120.62882147442772,E,119.04787875673574,0
65+,Brazil,Hispanic,61,D,201.81026398066598,A,B,B,-101.79711399620321,98.63440129807519,D,-19.096197983827633,E,-15.272633084537683,1
36-50,Germany,Asian,73,B,-253.05081490936107,E,B,A,-7.516779548497933,37.58320069091436,D,124.31483907088585,E,-113.59413398177969,1
18-25,UK,Asian,64,A,149.75929490731826,C,C,D,-86.26857818923071,39.412261033915726,D,-132.5229848583686,B,14.170351190416747,1
65+,Germany,Other,75,D,-18.744626678062193,B,A,E,-68.39608844063167,-88.4276674942239,B,-47.58215983272686,B,-132.70067725302098,0
36-50,UK,African American,99,A,-19.4412776770429,A,B,D,23.567827103788314,60.965531079057754,D,-23.63493161513908,A,16.93516567850006,1
18-25,China,Other,36,B,33.168499064669795,A,D,D,19.082687629240407,14.780031064190254,A,85.96625507511503,C,79.11142528200412,1
65+,Mexico,Other,47,C,215.9378123525977,D,C,B,36.40123825404892,14.318894857693278,D,80.64195624696401,C,56.11832354623929,0
18-25,India,African American,43,A,48.30017956582408,C,B,B,93.94049835282146,126.00095013216685,C,-18.311352840927054,D,-17.80193874742416,0
51-65,China,Asian,23,B,163.03483194190983,C,E,E,145.7429494063665,91.82312148792957,B,13.90078335226391,C,70.47539732044834,1
51-65,UK,Other,99,A,-37.40256448163069,B,C,A,32.40357987324497,45.22939264962957,A,-28.80116205883882,C,43.150648475706284,1
36-50,India,Other,64,A,-83.6787400832321,B,C,B,87.96541134494782,-46.22025363733947,C,64.549023482338,E,-183.35608806639604,0
18-25,UK,Asian,60,D,-57.178055748290156,D,A,E,-33.74526331895398,-78.44950371569041,D,13.52470404845027,D,216.10400241942202,1
26-35,China,Black,94,D,2.4182500569560355,D,E,D,11.615640455148451,74.58256089542328,C,-90.22086324663793,D,102.36384566448507,0
36-50,UK,White,29,D,-57.504869143660066,D,E,A,-7.939158236835091,101.7673339001546,E,79.02348821446641,B,66.17891223420122,0
26-35,US,White,39,C,52.3253873884393,D,A,C,-64.51715292524356,23.46061038196188,B,35.99410431590299,C,-6.850284993343683,0
36-50,Other,Hispanic,71,C,-72.67688489263726,A,E,C,85.91862013543908,71.99638067594705,A,-91.82461513870146,C,148.6358285830135,1
26-35,UK,African American,30,B,-38.165711928808506,C,B,E,-58.73404961747845,5.144348173491635,C,-63.34462859648852,C,-130.59966361795168,1
65+,Mexico,Other,18,D,-114.07169760118758,C,C,C,77.63834179963548,65.31687865500916,E,102.2314910128955,E,-55.77572230653769,1
26-35,Mexico,Hispanic,48,B,-15.487489364761714,C,D,B,-49.53536779141905,137.9008503953903,E,-11.502634576121967,C,-6.208562220801128,1
51-65,China,Black,87,E,-83.33713340842698,E,D,C,-145.54294562106412,28.093319690676054,B,-2.8256585455407914,A,36.15301334433841,0
65+,India,Other,46,D,38.79329569577098,A,D,B,53.882681605557906,2.1055098953085425,B,146.20066058873448,C,35.430204518614175,1
36-50,China,Hispanic,97,D,-148.8453916418611,C,B,E,-14.110698112459149,-4.692721475959219,B,-9.903130996868692,E,114.43840690867222,1
36-50,UK,Black,19,B,99.55653334852357,C,D,D,8.197320304668555,-16.298805093647182,B,15.804890092329513,B,135.5919200885831,0
51-65,Brazil,African American,81,B,-109.81190084677283,E,C,A,177.72566490673128,14.433982218018082,A,-99.07171351496623,B,-26.53860272466837,0
26-35,Germany,Hispanic,89,C,-126.86066681068975,C,A,D,139.5117058115984,80.02531290013883,D,89.92598648551919,D,-88.1725456443472,1
65+,India,African American,94,D,31.411180028778894,A,E,E,32.48922234682842,-15.574676709405066,C,121.72864952189319,B,-51.583064702446336,1
51-65,China,White,74,B,136.2045153424845,B,D,C,85.79125812872562,-36.47417355455047,E,-195.89503204723664,D,-103.77609186963493,0
26-35,India,Asian,48,C,-84.81369134173487,A,C,A,-126.0255723336958,117.28368329590137,E,-86.0986850623585,B,-30.64367666280883,1
65+,India,Other,85,D,28.993829332715435,E,C,D,21.29763073450779,-19.972427606889887,E,12.753011829127841,D,-64.29981638138894,0
36-50,India,White,74,D,24.67774785344889,B,C,D,-34.93070007530622,-126.7392085163684,A,-12.230403859500266,B,27.989114015530653,1
65+,China,White,72,D,-20.51160213143528,B,B,C,24.634031121084853,0.8526702093899573,A,34.78102683963271,D,-85.38463105480419,0
36-50,US,Asian,94,A,100.06111805361799,B,B,D,-155.6210059282387,-27.068509465685388,D,-36.24034809725001,B,42.474277412285325,1
65+,Mexico,White,73,C,-83.5502889162394,C,D,E,9.49479933702069,-89.3572738379087,D,-50.020457104566276,E,119.81050932420642,0
36-50,Mexico,African American,63,C,-30.490544761722084,E,B,B,71.1363765723146,-42.08542508347967,A,-115.19080812406442,D,-29.869024567284274,1
51-65,Mexico,Hispanic,66,D,-57.66619657509769,A,C,B,27.880133051062167,-29.15458457856401,B,150.60333027508045,B,-5.131219158140005,1
51-65,UK,Other,93,D,-23.842199047656447,D,D,D,35.40502449122484,179.0087373577006,B,-51.84348436042494,E,-8.449262424776457,1
51-65,Mexico,White,98,D,45.12562367320241,B,E,A,92.32993187255207,70.9465913711761,D,41.66861327699699,C,-22.29115881424836,0
51-65,US,Black,52,E,-238.35085364365764,E,E,C,-168.44905119552269,81.17769005764752,E,-16.29835981272988,A,-141.98619451299538,1
36-50,Brazil,African American,53,C,-211.28981311168786,B,A,A,-26.243507487460505,95.84717477927994,B,118.42313344421088,A,2.146074315144513,1
51-65,Brazil,Black,48,D,54.23903680989287,A,B,B,-65.67011298853174,81.74309571593366,A,12.222938568555616,A,3.404365226928014,0
65+,Mexico,African American,40,B,19.052559679217758,C,C,D,-41.60520015822662,-240.99437797222532,B,37.38689856672458,B,116.7473198582989,0
18-25,India,White,61,C,88.81534996988839,A,B,A,-3.6608148775361475,-74.86515946818801,B,133.15906811408155,C,-241.42664362357914,1
65+,US,Asian,25,C,27.35468477801244,B,B,D,-15.481135074659946,190.91908638583342,C,155.68233890102834,E,-46.69040187575597,1
18-25,Mexico,African American,57,E,-121.47225299133957,D,B,A,42.9353666242572,-214.49574914116494,A,-12.602751984184849,E,-65.42031205174831,0
51-65,Germany,White,52,A,0.18049484285165593,B,A,B,69.98989623386042,113.8408046042876,D,-49.0859382881137,E,-44.95545542500512,0
26-35,China,White,46,A,-78.20488530657927,A,E,B,58.669221903854954,16.92472292207115,D,64.18567248054057,A,8.591960604381953,0
51-65,Other,White,74,C,61.12878711253244,E,A,B,-29.691896620722915,53.563167741717,B,23.501963621726595,E,77.09853315520586,0
36-50,Mexico,Hispanic,24,D,-84.24690805274871,A,C,C,43.252620515506415,-0.5830470138347618,A,45.93023753720357,E,-14.48023590648107,0
18-25,Mexico,Black,37,C,105.48231234197345,C,E,C,-79.52888417757937,85.86011194873929,B,-211.95048896802945,A,-29.935934487943566,1
26-35,Mexico,Hispanic,31,D,153.61806584265585,A,B,A,125.341082807855,-73.37588887331016,B,-143.7590098929066,A,-145.40237744498415,0
36-50,Other,White,71,C,-148.79034741770465,B,D,C,34.99205485580769,3.576239095070885,A,58.593099476269664,D,5.241278963353782,0
65+,Germany,Black,70,A,36.81987642627779,B,E,E,95.90625524592741,-179.07641069371337,D,82.01547303258515,B,-110.98872185216473,0
26-35,Other,White,40,E,95.71366895087891,C,C,C,32.741032464438305,110.71493748854955,D,-37.26139858168909,D,-67.57430577211294,1
18-25,Other,Hispanic,32,D,42.19289280636795,B,A,D,142.40636939170892,43.24306315840207,A,-42.41957336155055,B,-187.5654606997511,1
36-50,Germany,Other,78,D,-150.74483046625917,A,A,D,45.18355884277504,-57.87139219407184,A,143.8104321489568,A,81.4989736747793,1
36-50,Mexico,Black,54,E,-41.764407509220604,A,C,A,-35.06130454870144,161.82464453208166,B,102.35860092759678,C,106.32441127816816,0
18-25,Other,African American,38,D,-44.82960097364433,A,B,B,-198.81031370037036,-2.9204424283681396,C,14.353953397295358,A,-48.50041330265722,0
65+,Germany,Asian,40,D,-40.68158702625242,C,C,A,97.78247704068495,102.35343518783957,B,53.76846064815736,C,-161.19397459921788,1
65+,India,Hispanic,78,B,-12.247169721635927,B,C,D,-64.89098203557758,40.87984807575765,E,-136.50540251275675,D,-95.12050044260778,0
65+,US,Other,77,B,135.42085090997932,D,B,A,-76.2879204152294,66.48091606555231,B,35.43116054823772,B,-180.0820425128833,0
65+,Brazil,Black,96,B,-33.99965490779121,A,A,E,5.420664776109099,-41.928604575972045,D,128.30552038393387,C,-20.53954631963455,1
18-25,Mexico,Asian,48,E,88.12278934647043,B,B,B,-28.83240871185405,74.34394920058331,C,15.161479741053247,D,151.7669895755646,0
