handicap,faith,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Physical,Muslim,Female,A,C,D,-1.1994900955231147,D,A,B,-57.853031336524666,D,D,C,-22.127334162335433,-47.83920330961074,-234.37837115980437,D,1
None,None,Other,E,B,A,212.74997915577293,B,C,A,-2.602160543091372,B,C,E,-84.08287724076825,-6.566817530002139,-45.10616881891063,A,1
Mental,Other,M,C,B,A,-248.2584011052079,B,D,E,-91.4132689828695,C,C,E,-0.2384504448054023,170.06456917303785,-113.35582198042009,D,1
Yes,Muslim,Male,A,C,D,69.5316795208752,B,A,A,17.122898670578472,A,B,E,165.84087265144734,-45.77678954578289,-44.73235778731674,A,1
Physical,Jewish,M,A,D,C,-43.287194974774664,A,B,C,-115.59379929122106,B,E,D,-61.98213350647729,69.04162379587689,-96.09947058417997,A,1
No,Buddhist,F,C,A,D,-83.02722483681512,D,A,E,120.03291544420425,C,E,A,-91.71393595425519,101.00811414575487,-45.13816792359303,B,0
None,Hindu,Female,E,D,B,107.49446099542905,D,C,C,-46.096634107050555,D,E,E,-28.172695075181487,79.7604208910187,44.07101418676001,E,1
No,Other,Non-binary,C,D,C,3.565554908475779,A,E,D,-40.92482833786566,B,B,C,190.94243706325076,-11.427384577593116,60.84620313432306,B,0
Physical,None,Male,B,A,A,-56.146975130513,D,E,C,49.021997646281264,E,E,A,44.88520098586663,-75.98459721860337,175.20381448482692,A,1
Mental,Buddhist,Male,A,E,C,17.49503205975395,E,D,E,-63.38703339140087,E,E,B,-55.286587532525154,-146.01934026255034,128.18168365545745,E,0
Physical,Christian,F,E,B,D,-83.32581862809708,A,D,C,8.983546111636084,B,C,C,134.154037622068,70.10458239905083,98.99829357167748,C,0
Mental,Buddhist,Other,D,B,E,174.39080003829494,E,D,C,89.34641003056508,C,B,B,101.07162543654702,113.31112529029666,45.758297504053544,D,0
Mental,Hindu,F,D,A,B,231.6472587393706,D,E,A,-230.4188205276321,B,A,E,42.619196247003316,159.38181613966842,-19.046460458977432,E,1
Mental,Hindu,Female,C,A,A,-85.16338356482622,B,B,E,152.88014464603052,B,E,D,-14.679589775807253,-13.513118785039694,7.745845447029416,D,0
Yes,Other,Female,C,A,A,-118.42293815897949,C,D,C,-19.28194262365237,A,B,D,141.11504072414266,-142.39650351085749,59.690358977031266,C,1
Mental,Hindu,Other,C,D,D,34.05634960472753,B,E,D,92.50104795418449,C,B,E,79.0706201931939,85.65826794189128,-87.35532989205723,D,0
Yes,Muslim,Male,E,D,E,99.0644362993655,E,E,A,21.630340954711293,D,E,B,-43.97763073213417,16.050029625654197,-113.16231263639045,A,1
None,Buddhist,M,C,C,B,-40.65710093858142,A,D,A,40.67957671778486,B,E,B,-69.49615491193951,-39.85904273097394,-125.51987901289414,D,1
No,Buddhist,Female,A,C,D,-156.42773252125588,A,D,B,-144.42405144512028,D,E,D,19.187124799790276,-93.88842892934528,-118.91713083662204,A,1
None,None,F,E,A,C,-74.57022405622449,C,D,C,-56.107021196096184,D,B,A,63.13988269117349,77.99748632059074,-98.4611915817641,E,1
Both,Buddhist,Male,B,D,B,-64.61262632503984,E,C,A,-78.10685130193396,D,A,A,22.568684943742692,102.70443857101328,15.386682601877535,E,0
Physical,Buddhist,Female,E,D,A,103.03734273218188,A,A,D,28.61032273491536,D,B,E,-58.13133425937592,46.7813568057406,17.04133910162904,E,1
Both,Muslim,F,A,C,A,16.88554896670584,E,C,E,-44.972420512198696,D,B,A,54.10186301981154,130.87581199196896,153.70941116267116,D,0
Yes,Hindu,F,A,C,B,-94.2375852078115,C,E,B,-12.19276210354143,A,C,B,116.13496961692313,51.22768799731475,-12.818445358098169,D,1
Yes,Hindu,Non-binary,D,C,D,-248.38350835504443,C,E,A,-88.50923051541386,E,E,D,-65.97744590090461,-6.475491182566022,-172.1291554693467,A,1
No,Other,Non-binary,A,B,A,-83.9349839025878,E,D,B,0.7405029188051239,E,B,A,-67.8621515656474,160.08096105492945,17.279705489782305,C,1
Both,Muslim,F,D,B,E,-123.24698943086125,B,D,B,0.708636942783219,C,C,A,-12.471965275568932,7.560212443063122,-256.8114675106619,D,0
None,Jewish,Female,B,E,B,-63.219599395708826,D,E,B,22.16793421973912,B,C,C,104.33113730609571,-152.54304367962453,-85.26211527868097,B,1
Both,Christian,Other,C,A,B,108.95954904502574,D,B,E,69.02549715462013,E,D,E,-108.93042223936031,-10.065219198617271,1.8757714849990046,B,1
Physical,None,M,E,A,C,-15.957560470552377,D,C,D,-107.562972542311,D,E,E,84.84960269485441,-1.0164247127848414,-47.10578034319497,E,1
None,Hindu,Male,B,B,B,-48.776085194924704,C,B,D,-53.21358279562022,A,D,C,80.0948664338975,10.2684409656388,54.16480991769264,C,1
Mental,Other,F,B,E,A,-119.12139677524726,A,B,D,-118.1289676773859,E,D,B,36.09648512097035,-84.21413217293156,149.9286165123865,A,0
None,None,M,C,E,A,-3.889151442891995,D,D,A,55.52445606314562,A,C,C,120.43844111921871,-9.112950733546826,-3.328704891872246,E,1
Both,Muslim,Male,E,D,C,88.74261892719329,C,A,C,-100.61452120517693,A,B,A,17.5039394912848,-30.8420757652438,-14.742144282502526,C,0
Both,Muslim,Male,E,D,A,23.51429392234531,D,A,D,-62.155997816644216,D,C,D,-56.844193288273104,-23.847584618445435,-57.037198094838146,E,0
No,Other,Female,B,C,A,136.8733676937011,E,C,E,-36.553589652706634,E,C,C,142.91299009036854,-14.321716934035313,54.67001885482568,D,1
No,Muslim,Other,C,A,D,81.20995508997761,B,D,A,-42.71169870828826,B,D,D,-153.8639218129142,-133.54608968141744,-138.85838556370925,C,1
Yes,Christian,Other,C,A,D,-79.73259000976188,D,D,A,39.94677172211937,A,D,B,60.11200274242784,78.75927101090431,41.09673123740865,C,0
Mental,Hindu,Non-binary,C,E,C,-23.58747405178213,E,D,D,11.053608634288398,E,A,A,-87.74219806622627,136.23613362530003,137.95152302129335,E,1
Mental,Christian,Female,B,E,C,8.138743773964773,D,C,A,-159.7384228258428,E,B,A,61.65619838139047,106.01470709592893,6.532587305040019,A,1
Physical,Other,Female,D,D,B,196.17128835341174,C,C,A,101.05836770123697,C,A,D,-23.803744158815118,40.72881736026465,183.7070791403462,C,0
Mental,Other,Female,B,C,A,-26.73542030402874,A,E,C,-19.678723598936063,B,E,B,-6.765559052371415,-36.398000938920624,-208.13055468574072,B,0
Both,Buddhist,Other,B,A,C,145.50312592695977,A,A,D,-29.50286293149402,E,C,B,51.18167270136518,50.34995200928945,101.05827700659671,E,0
Mental,Christian,Male,A,B,E,-113.89888182765127,D,D,D,-1.9504870305736606,D,D,C,19.764226094988384,129.21252050724016,-148.56453562259097,A,0
Both,Other,Male,D,B,A,-31.148738423765664,D,D,C,50.2082256233481,E,D,C,-29.00167619976087,-4.261929188023794,158.37550628607667,E,1
None,Buddhist,Male,D,A,D,8.792284940951363,B,E,D,-60.39830048748757,A,B,E,70.54222268950923,-199.10874393007097,19.596893912088344,E,0
Both,Jewish,F,D,B,B,205.49642932890833,D,D,A,1.3009097668676928,E,E,E,-103.6343079772809,-3.4122312182671957,94.16163655350195,C,0
None,Buddhist,F,C,D,D,64.46432466602812,C,E,B,57.59149967248778,E,C,C,42.20685183523291,-96.41237394174533,-61.20879495575316,A,0
None,Buddhist,Female,C,E,C,38.17163211778763,D,A,C,-97.17288562433303,C,E,E,-89.09891262322417,42.05827762907463,240.2225481341639,E,0
Mental,Christian,Male,D,B,C,-38.16881123365836,D,D,C,-60.971591219700585,D,C,B,4.114552640206618,74.96330704070262,99.55572595529902,B,1
No,Christian,M,B,D,E,-51.50805669301693,A,B,A,34.30826064310156,A,E,A,201.9769501969496,74.91614678997914,3.9887649374356857,B,1
Yes,Other,Non-binary,C,B,D,-45.25165467593461,A,C,B,46.1281577974921,A,D,C,-137.15134328228555,137.06447563594077,-21.94525901618555,D,1
Both,Christian,M,D,B,C,63.16332305796835,A,A,A,50.21697681380319,B,A,D,-261.92660619901125,-4.891294553989016,55.54895698198663,B,0
Physical,Muslim,Non-binary,A,E,C,-173.64329877956354,A,E,D,-46.39397139431317,D,C,E,148.9369973546871,-98.09230347846734,43.98614517667756,D,1
Physical,Jewish,Other,A,E,E,-40.46795090372146,D,C,A,244.50004422750666,C,C,E,98.45293508870675,211.79619505648947,59.94007253973733,E,0
None,Hindu,Male,C,B,B,-76.02365102935029,D,A,C,56.90061903797699,E,C,E,-8.085126399785477,-59.20307755919183,83.74490352312263,D,1
Mental,None,F,D,D,A,-60.167858929883636,C,C,D,-49.86281993596015,A,B,A,-21.401354053868612,-4.156220495744223,74.33916388839525,C,1
None,Buddhist,M,D,A,E,-55.40724659088831,A,E,D,45.59915638210685,D,C,B,49.61207961079355,95.18244752278574,-24.32946724839504,C,0
Both,Jewish,Other,B,E,C,74.953548785053,E,E,A,11.938355453407363,E,D,C,160.20517332437564,-6.420938634551502,1.081017430048919,B,0
Yes,Hindu,Male,D,A,D,67.68607637633326,D,D,E,-25.16045442397963,A,E,C,-49.392052158981045,-20.929350333291378,-85.64964322417572,E,0
Yes,Jewish,M,C,C,B,134.54843983674988,A,B,B,28.38317166698338,A,B,E,66.56956935970383,-7.6103129396004165,80.2260630423886,B,1
Both,Muslim,Female,C,B,C,29.181946795545855,E,A,D,-76.37862264059217,A,A,C,-142.84395733390193,79.50055981350339,113.3194194371277,A,1
Mental,Other,M,C,D,A,61.211981682784334,C,A,B,-125.86716821098265,A,A,E,-80.34332716112073,-120.80260746939058,-41.48224045867389,E,1
Mental,Buddhist,F,C,C,B,-104.9494121825052,D,C,A,130.4730229713791,E,B,B,-95.77963078065262,-90.77817067239931,201.9268452304763,E,1
Physical,Buddhist,Non-binary,C,E,C,105.87820871686738,B,E,B,43.904685439742266,D,C,C,-54.86356527718077,15.505589358024668,-7.099351433702575,D,0
Both,Other,F,A,E,E,20.865695693342044,C,B,D,188.7206026141759,D,B,C,22.28253315811065,-25.98903154722438,161.3735433913615,E,1
Both,Christian,F,B,C,D,8.410463862268552,D,A,C,-67.3575874044231,E,D,D,-53.80249860104678,5.680156402599498,49.05816005150524,E,1
No,Jewish,Male,A,A,A,86.2811886520064,E,E,D,46.96363018080476,E,C,E,-2.0993810606994514,-21.405321162427896,-160.9387387604638,C,0
No,Hindu,Other,B,B,E,-125.97979648420711,C,E,D,-63.68453991962411,D,C,A,-42.81788160928923,117.00425416448881,-164.27991210684982,E,1
Physical,Muslim,Male,B,A,E,-57.44356220691712,E,E,A,-26.258448294564396,E,C,E,188.23017284289182,-15.412865987542986,79.81251526504697,B,1
Mental,Buddhist,F,C,B,B,-17.818427379938473,C,B,D,-36.57178183668053,B,E,E,74.1108872446948,-204.3532359256955,-16.5514138729167,E,0
None,Buddhist,Male,A,A,D,-60.84202803742379,C,D,B,204.5603888332623,B,E,C,149.01471610510123,-88.61338888216748,-137.26298877933755,A,0
Both,Hindu,Non-binary,C,B,E,-92.88287586507987,D,B,B,-240.1074132955825,B,E,E,109.48915546765745,169.31304440377517,136.71301202895435,A,1
Mental,None,M,A,D,D,27.707099744938464,C,E,B,-101.18546458951356,D,C,C,41.89137009704742,-140.9842429470901,41.39235348200312,B,1
Physical,Muslim,M,D,D,E,87.86435668188426,E,E,D,6.219436160665299,C,A,C,108.69199047038897,-33.066121744676586,-4.405486760300336,D,1
Mental,Christian,F,C,B,D,93.41137394795918,B,E,C,50.50603580363805,A,D,C,201.27936365200702,215.01252905074188,-61.70066404855987,B,1
None,None,Other,C,C,E,-48.97319914110509,D,B,B,-31.83994508777308,E,A,D,103.16791956698785,170.71226766956093,-10.23047835491894,A,0
Physical,Jewish,M,B,C,B,-177.20503228138188,E,B,C,-38.67091385631907,E,E,B,-120.34632970068357,-27.049094247667682,-86.71897555041153,E,0
Mental,Christian,Female,E,E,C,-101.22044044357561,B,B,E,81.6588833633213,D,E,D,33.208497178856874,109.86153946826455,120.99459870411964,E,1
Physical,Jewish,Male,E,C,A,-181.83652002312013,A,A,E,115.59097197074996,B,D,B,154.6831732024197,40.72869231167395,111.31039309381288,E,0
None,Other,M,D,D,B,-75.01145544449015,C,C,E,-1.450131903687673,A,C,B,117.10791660171529,34.99501436243271,289.58268806551814,E,0
Both,Jewish,F,D,D,D,149.24797309640562,A,A,D,40.41767167881014,E,E,E,-177.99451462212903,195.72389057125457,73.5923716991703,A,1
Both,Jewish,Male,D,D,A,-38.19722160001728,B,D,C,6.374087589659613,C,B,B,26.557398142390117,33.66351266046316,-113.28639378603344,A,0
Mental,Christian,Male,B,E,D,85.81903632309654,B,E,B,-97.90108724031347,E,E,D,-186.97636941914882,-45.401873401189334,-138.06011215196176,B,0
No,Buddhist,Other,A,E,D,-82.83055353675704,C,D,D,31.377478161265515,C,E,B,-287.04569933449136,-103.62832670506003,-107.89967701619211,D,0
Both,Other,Other,D,C,E,-109.73530394917637,C,B,C,-14.054175707070405,C,C,B,84.66335984867645,211.07982398851482,-74.08031281744714,C,1
Mental,Jewish,F,A,D,C,210.3403090251947,C,C,A,55.27060390687984,B,C,B,-15.501845731801655,197.87343714008568,-27.442874811381206,E,1
No,Buddhist,F,A,A,D,59.6730618765272,E,C,A,-44.96221403187848,C,E,D,15.21041977516778,-94.96487196138733,-149.7074725895564,C,0
No,Jewish,Other,C,A,E,114.23160242956143,B,E,D,155.22646705915955,C,B,D,-23.749636490557947,34.95116697805942,-77.25060000536753,D,1
Yes,None,Non-binary,D,B,E,81.79354038243208,A,D,C,13.78667525252711,B,C,C,-170.79796476132256,88.64079378238155,0.6301494493889276,E,0
No,Other,Other,B,A,B,11.601774001953494,B,A,D,-113.18939764941236,A,D,D,202.25041127814643,-179.77994580986868,-4.360043445925986,C,1
Yes,Jewish,Female,E,A,C,-35.37102119986974,E,A,B,36.05361416715898,A,C,D,-89.79108500863144,-101.6275682727309,-130.41754252749882,B,0
Yes,Buddhist,F,A,B,B,112.79325740441149,A,C,A,64.72484323239523,A,B,D,67.44661071080512,57.302499632630045,53.403728601168375,A,1
Physical,Buddhist,Other,D,D,B,91.25496705056933,D,B,B,-9.328939261557313,B,A,B,-8.243999769689685,-145.2392789774071,112.9553945976955,C,1
None,Jewish,Male,C,D,E,-47.360643002619156,E,D,B,77.35132272121993,D,A,B,275.56085055865174,98.3110978677723,-41.06912464446347,B,0
Both,None,Non-binary,A,E,A,-162.57254639630605,A,C,E,-68.58985712509404,B,A,E,29.31806277964221,-41.72378401294092,-119.35182979650159,B,1
No,Hindu,M,E,E,C,-26.877924396935942,C,C,D,-9.449979701471731,C,E,B,22.715302616174395,66.06794389541032,-3.7673596445366586,C,0
Mental,Hindu,Male,B,C,D,30.718814934838324,D,E,E,-158.13312914817607,B,B,D,-148.39846755364456,94.82129025575374,-101.84726950646545,B,0
Both,Other,Female,B,B,B,0.46262946875951555,D,A,B,-154.02713058743478,E,D,A,107.50230146909163,-218.21460242478557,14.799985109352964,C,1
Both,Hindu,Female,A,B,D,71.0367131258627,B,C,C,151.96214134312464,C,E,D,70.06294112524898,-158.00414999725876,151.0263672257074,B,0
Yes,Buddhist,Male,C,B,D,21.73616422451215,D,D,E,46.37874609740879,C,B,A,-95.91064892228982,-102.78726934409468,-107.34486436650708,D,0
Physical,Buddhist,Non-binary,A,E,C,-61.55307558358758,C,B,B,23.87605564529718,C,E,E,-35.75940549749826,-91.793160376716,-135.4780771585616,D,1
Physical,Hindu,F,B,B,B,83.636106604355,E,C,D,122.53574219943906,B,B,A,180.12060626632135,88.0102599736949,175.21610205335355,A,1
No,Jewish,M,A,C,E,2.661515546407845,B,E,A,-54.12614362089816,C,D,B,85.24750927775645,61.51233631486307,-18.46006197320523,A,0
No,Other,F,B,D,D,-25.8132643958573,B,C,C,-108.26969455265274,B,C,E,19.930284367976007,-21.296795863624805,96.73245014875538,B,0
Yes,Muslim,Other,A,C,D,124.59666930217041,E,C,C,29.719391351117576,A,E,A,9.076811513635828,141.6325605604457,135.4572491002511,D,1
Mental,Buddhist,F,A,A,C,-174.43486203777928,C,A,C,116.39987195401808,E,A,D,-95.1621175955346,177.39329654644945,128.59140142618332,C,1
None,Muslim,Male,E,A,D,99.91915441593933,A,E,E,-109.63634138799392,A,B,A,93.11345424670228,-44.84438084842762,-53.32208866180409,A,0
Physical,Buddhist,Non-binary,A,B,A,-138.1137160531057,C,A,C,40.214093613912965,E,B,B,51.1253502555319,-98.45425157513091,46.43076153980173,A,0
None,None,F,C,B,B,26.9221444421612,C,D,B,94.57877722175894,C,B,E,70.55796396084698,-24.677565986013946,-46.423671460547766,C,1
Yes,Hindu,Male,E,D,A,-50.34656636092335,B,E,D,-111.49162392656396,D,B,B,127.78706013832766,151.3395827025688,7.76004377101178,C,0
Mental,Hindu,F,E,B,E,-40.83096507535676,C,B,E,50.03751262206701,B,D,E,71.38012141418393,184.3230068953865,-44.66220056722399,B,1
Mental,None,Female,B,B,A,-59.797512121142994,E,C,C,84.46430786998893,C,E,C,-109.78589184991571,165.97108309930312,167.22762568518016,E,0
Mental,Jewish,F,C,D,A,85.83426614236326,E,D,B,9.033547399930992,A,B,A,-32.42850813584908,13.264838498361492,103.04988149998704,E,1
None,Buddhist,F,A,D,D,-8.169142677705652,D,C,D,-69.23941776302223,C,E,E,10.944936478198555,28.18028914014811,3.289176002461021,E,0
Mental,Buddhist,Male,D,C,A,-114.6594872320208,D,E,B,-85.47855779056748,D,E,A,-4.905034045025784,-44.847476044750145,193.40308829765846,A,0
Mental,Hindu,Male,E,B,E,-100.77460606139135,D,E,B,2.3777505283602904,E,E,B,110.5407727292568,83.10443485515758,-77.01502370730601,D,1
No,Jewish,Male,C,C,B,-95.55250128879034,E,A,B,-73.9407048360756,C,B,B,-223.77831338573873,112.28264471566081,-25.333003365915264,B,0
Physical,Jewish,M,C,B,A,-70.271816075305,E,A,D,-109.77172721900155,A,E,D,-132.25836614506747,48.5945487028645,-26.5798214007097,A,1
Both,Muslim,Other,C,A,C,-98.94412755165499,E,E,C,-106.48470647467173,B,C,A,92.23544110363903,42.63390843972212,-141.35262918857657,D,1
Physical,Muslim,Female,C,E,B,-143.99750526409244,E,D,A,-22.941207691205047,D,C,A,173.8182059714351,-21.15578341031803,104.62538804693679,A,1
Both,Jewish,Male,E,D,B,43.59063183931999,B,E,C,184.27695446540352,C,C,C,7.888944595308914,27.30989644521048,5.990073412508849,A,0
None,Christian,M,C,A,D,141.7461034610269,B,C,C,83.04259712722427,E,C,A,-69.29875719889522,-73.730020650219,-21.113566307736942,E,0
No,None,F,C,A,B,156.34785234222852,C,B,E,47.89992245762739,D,D,B,195.9234627117051,40.940851039180664,144.21004798715057,A,1
Physical,Hindu,Male,B,A,A,-64.81587067068062,B,B,D,100.50076119812465,E,E,C,19.15478537395169,-29.395742659897174,73.50369579886976,B,0
Mental,Hindu,Male,B,C,C,126.06870518773113,D,C,A,-59.68003774387927,B,A,C,-27.248704803701912,-297.8900617857641,-42.88023829279653,C,1
Both,Hindu,F,A,C,A,58.849347613702626,D,A,A,94.92167877935633,E,C,A,-4.953045925211024,-56.47076190312789,8.210109628922021,D,1
None,Buddhist,Male,C,B,D,85.552805012186,E,D,A,-136.61817198948734,C,B,E,-58.88014965143361,112.94363007101703,252.21242275301185,B,1
Mental,Jewish,Male,A,A,C,-16.876109012230806,E,C,D,227.55911832510893,D,E,D,164.03317002546282,-61.36278470778409,-23.22686503962561,C,0
Both,None,M,D,A,D,-59.89170180890711,D,D,E,37.17553622193342,A,A,D,98.9818512071049,18.062609781813503,-21.952059388180725,B,1
Mental,Other,Other,C,A,A,-57.92881494374195,B,C,B,-22.65810724139317,E,B,E,76.65781575619606,82.06898643317466,157.71399904846578,A,1
Physical,Other,M,A,A,D,-75.9226426888896,B,D,E,46.29615331665641,A,A,A,5.496547967369156,-23.051971554109198,-9.761309305881099,E,1
Mental,None,Non-binary,D,B,C,-186.20503695663425,E,C,A,-98.82107049285209,C,D,E,-32.437060528357186,-58.05063557005511,-19.089875614377803,E,0
Both,Buddhist,Non-binary,E,B,B,32.41962979695296,E,E,E,-1.517461443422533,B,E,A,255.76864229940978,15.132792630086831,153.45034632090622,A,1
No,Other,Male,C,C,B,-46.49777252669121,C,E,B,0.40485787843405235,E,A,B,-25.056610858552165,-19.753015137004255,7.139501974303681,B,0
Physical,Hindu,Male,A,A,D,-57.34444601988011,A,E,E,88.09732113494002,D,C,A,-86.30464586944807,73.75147390567675,118.54408944198602,E,0
No,Jewish,Male,D,D,A,-45.817912024723014,C,C,D,-57.841578999504605,A,A,D,12.018947399939726,-21.00497197834458,205.96388504473643,B,1
Both,Other,Female,A,B,D,1.516625345021112,B,E,A,166.95947806528787,C,A,B,48.48412685615245,-164.81704514297547,98.93820961672058,D,0
Mental,Jewish,Male,C,D,A,-3.1571151308689642,B,C,A,126.17128063303957,C,A,E,133.89040453779918,-10.453449213874357,53.7461598358403,E,1
No,Christian,Female,C,B,B,118.02594263086756,B,C,E,155.22102287779947,C,A,B,40.95659534780246,129.75244628842603,151.50473862266617,B,0
Physical,Other,Male,E,B,A,16.73130884865685,E,B,D,119.83930221273854,B,C,D,23.778113063021472,90.11178128694719,8.257228516273427,B,1
Mental,None,Other,B,B,D,2.1331374296708945,E,E,B,19.245966058197983,C,B,A,-8.039316853133991,168.05861867039266,28.76037113134991,B,0
No,None,Male,D,B,D,18.322793379137433,A,D,D,32.465024742001134,E,D,C,-1.5379200008633556,162.72920719680644,250.4450665567232,E,1
Both,Jewish,F,A,E,A,-65.46662975800605,C,D,D,48.359803357261406,D,D,D,-70.01848380655805,-97.21581527358568,-102.05064083257271,A,1
Mental,Jewish,Other,E,C,C,-85.900349212369,D,B,D,-7.346786203577476,A,A,B,68.29948469070776,-87.81855762825069,113.40837637238867,B,0
Yes,Muslim,Other,C,E,B,-17.30244934354313,D,E,A,85.69477578554293,E,A,D,-182.32030041340377,110.79745311867994,-142.85599527178772,B,1
Both,None,Other,E,D,B,-108.37487012290434,B,E,D,65.01248248200568,C,C,A,21.773361296413572,37.110576730123455,-87.54986352147395,B,1
Yes,Christian,M,B,D,B,18.684507392373266,D,B,E,83.73353164349692,E,C,A,52.85027955337909,83.88229481960381,27.507031161902823,B,0
Mental,Other,Female,A,D,D,78.90815723313402,D,C,B,173.50644532442422,C,C,D,-97.64230440131138,112.36627613123903,192.5190205859566,E,0
No,Buddhist,M,A,E,B,-42.41907659874279,B,C,C,69.63333131146531,C,D,C,-11.834302365310263,-8.03875502192786,39.85439848249697,D,1
Mental,Buddhist,Other,B,B,D,117.01272214700997,C,B,C,-56.11867745074795,E,E,D,17.951070564067845,-80.52227278513993,93.43051379576404,C,0
