genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Male,-51.85876525166493,A,E,A,-71.63499491547839,-44.284556282105,-42.28569760199804,152.40172760745148,E,125.89525777809854,155.54971634427744,-125.84694398441627,1
Female,-118.98778767772103,E,E,C,158.92960815761154,-5.442264893198874,97.80804776010365,167.98058215596546,C,84.22983136694778,73.7588976047415,22.275020102581497,1
Non-binary,-28.62352175819453,B,A,A,45.37085671561527,-82.39264483171421,36.89556950148991,92.62337050110311,A,-12.823050136996422,-168.82157467752026,-87.29972397269324,1
Non-binary,-54.35568038866162,B,D,B,-20.28209931324623,21.35072115012905,-23.12069583627614,148.2163392742825,B,77.18430400325063,-24.12928229900474,-38.54037536908918,0
Female,-6.659118588722107,A,B,E,49.4311754388864,-54.212307300605,108.00856438329353,89.3286089540357,D,39.18867386194045,-1.2448382325650065,-120.10334821734749,1
M,-65.53931742786217,A,A,A,121.74184037351459,41.71917990083061,83.57745373768937,22.586361873747755,C,101.7338644258216,24.87129997154445,13.697164539617967,1
Non-binary,-124.68124407908847,A,B,E,-9.42185337720112,-72.4548014478412,-18.74186619557684,26.559584812886982,C,75.86911667833076,-3.160354349718131,22.46662808050975,1
Other,142.26663308318408,D,E,A,100.20203594825293,-136.106681322292,-57.80369644624454,217.0306013392378,C,-5.857867075320193,-176.92183800481496,64.50455252225422,0
M,185.77260596552875,B,D,C,-24.605073727050378,-12.909740124498153,-94.34493809664502,-1.8386818437164787,B,189.78232759015614,148.4084150693213,42.753033576581615,0
Male,126.49034142539399,B,A,D,80.01239440549932,-54.49590916335517,-91.61378833617019,-53.852416955627724,B,-52.751362156628055,-97.40160874622377,22.619329654225336,1
Non-binary,-117.4629606372218,B,A,E,2.150128799186971,98.88740760088116,164.49059717060257,27.19681270782917,D,41.16857146902781,76.4100306025768,-134.04722855146062,0
Non-binary,136.3058762261332,E,A,B,9.18041323614866,-5.035296166672049,-131.61034695129115,-109.71847703500097,A,-131.23170201084326,43.23082212895969,-50.16429711060408,1
F,-9.8126957085742,E,A,C,-4.572555231750389,-211.5586870356617,10.448583923358685,-33.274912115902985,D,-51.04399267554912,-152.01449468676964,131.91104375106332,0
F,12.926467948867195,E,A,C,-89.2194755114201,117.93744589202197,123.99562485398296,-142.55738775494652,D,-107.96601941916435,-90.52570826019226,69.63983915875393,0
M,88.28644901117401,B,D,E,-144.5084541573636,74.20371287411,17.113391899605357,-122.78473842000624,D,27.784132632659336,-128.74592738997057,-33.910880223515534,0
Non-binary,53.45256250790638,D,B,A,79.84204803014096,-39.576607214056786,25.459716253380087,-176.0912572932002,D,-53.543511213720066,106.3213501875752,-47.092853301167956,1
M,-147.57050032846152,D,E,E,-30.38752496537245,-131.41907033392286,-50.936931259442744,-21.388640851890287,B,-207.15246421824028,239.6491144175791,-157.81308582957521,1
Female,-114.65156580372124,D,B,C,35.78826794960126,-250.80374502637946,13.385422746009967,28.299425290232545,C,112.78348485429488,-7.784180527268431,-57.734286673441524,1
M,-38.12762639060543,C,A,A,166.45080204916195,-20.52754835622408,-32.40461040684444,-34.594382292869206,D,72.54873006360619,-15.045487602627997,-211.03991899012507,1
Male,119.8060890662853,E,E,D,50.649403410518104,36.026601430915974,122.48900443191847,-201.945748712212,A,-85.98276001270283,0.7809299212146619,25.62363908258427,1
Other,-55.88873636956653,B,E,E,88.44744363048406,-24.551168545294445,-66.63249282048776,-55.03024205864513,D,-4.59656646965001,88.75029218319924,-97.1555242583101,0
Other,78.07078085818972,C,B,D,-10.116848160536582,56.54613702189293,81.93760257042995,-116.52249046491843,B,-52.123800133626176,-37.354292141139204,11.28804843752641,1
Female,72.68834391895179,E,E,B,104.03294932050511,13.582763601250628,-1.9463426314102947,-196.45772512473926,C,-127.38572136687323,108.25746512255418,21.896074116617186,0
Female,14.189351520183418,A,D,D,272.24564642865647,16.88370588836548,20.20119930282244,-47.072141699023895,C,37.5072113169514,-75.98407506037019,9.535797543922374,0
Male,-8.187457555994158,A,E,E,34.601916604161126,-32.16705443030617,182.78281412472367,34.033245421114124,E,-5.6148371125848024,113.24090975057659,9.423233068486825,0
F,76.32637418258744,C,B,C,21.76531648325906,67.18164409367918,28.910854167196486,103.84828403531634,B,119.76778674276322,68.77286682306489,55.32817724077359,1
Other,44.77986683085419,B,B,A,-297.88499166715496,-3.0537235411385333,-56.411081176996106,-74.18567844387718,B,-127.42715610357398,91.99981267891243,-40.44031183664207,1
M,9.042390061700202,E,D,E,-27.130830347016595,-137.8603587254398,-46.92628295299044,-2.0558807889671216,B,-72.53180232292887,-45.117545721602895,-4.896754951672947,0
F,25.277061081999307,A,A,C,61.71977690634992,58.92866000759345,-60.330276204379665,209.85755857904374,D,199.89325392237131,-128.61664803959204,183.62907801699356,1
Non-binary,14.225452914972164,A,A,C,160.8923758651622,21.309290352092475,145.58381898287192,-36.08104418832948,B,-64.45231172201461,-169.29939175538914,-127.83250498970362,1
Female,45.21680460274392,C,A,A,36.31586041999491,57.68166516022929,-37.45473199432192,-39.095579565174596,B,236.39734212525653,-117.73636622507905,-41.420287285678974,0
Non-binary,-1.712724346592764,C,E,B,96.11216327632248,-179.70969027318878,1.3532597413558094,-158.4879811415092,C,8.611213175379968,-122.64298698326061,-147.0003490310815,1
Female,-40.758084216407475,E,E,D,196.11404013088304,-64.58269995678873,46.71221021263069,-38.29321336770707,B,-122.20274931445476,-92.95850991457013,162.23720393184882,1
F,-55.61626894979435,A,D,D,-207.69941039349274,-17.38536385265904,-2.7087023732072426,9.135093542891742,E,25.202395855695876,-225.79008096199388,51.34503029342174,1
M,-120.603023060536,E,E,C,121.5428259085865,164.19314402551865,51.80012200737667,-92.93453665834403,A,-10.983584781528666,-44.794197262242974,-57.022888449417565,0
Male,23.766834799282897,B,D,A,102.4405549132067,164.4735993164031,-16.081702715470644,-204.03613415064393,B,140.2223205380134,-24.7787247696638,-20.197294051843205,0
Non-binary,-32.0398260479571,A,B,A,112.03329025754982,-51.674763713672746,-55.67074301941503,-109.82185479942528,E,7.1833351486283,-7.42518150187448,-53.830922154932836,0
Non-binary,86.94810935679278,C,C,A,6.252295227338784,105.68613067001674,109.8355329876231,18.133829870916497,D,-148.55419823164436,78.03079044541447,-51.84832328394714,0
Other,114.46515931664392,A,D,E,24.24280702778473,117.79538116488624,-97.98638902658612,-88.48098606842785,A,10.789322131506793,-26.918023508203998,72.65486410485732,0
Male,58.40858892839296,E,E,B,-54.26261023722968,-90.75838590468007,-26.445938346766656,-59.58173300167394,D,2.608755115289401,-98.68103138336308,102.45530215868983,1
M,122.48270017314238,A,B,B,3.259125851319338,166.99505481819176,118.02595052315593,-70.73208475249034,A,201.87409019826973,-78.55188390292032,-37.54132143429311,0
Male,23.824389625532362,B,E,A,14.706003131723122,36.12652213848979,-57.68456864680436,12.532240571413928,D,-116.89161804050644,-33.8514128144969,-48.597104068273026,0
M,128.246877378894,D,E,A,-75.41428355650879,33.52475593317422,84.55745388870012,44.60833087141279,D,-68.15799207551674,-8.35590496434313,81.30647074138714,0
Other,-64.88028111923572,A,E,E,67.7723255662355,-77.47564698916729,-176.401514139804,112.83695975150383,C,-78.08750422783142,4.800672783364218,38.9988686934804,0
Female,-77.9768630420562,A,B,C,20.526590873285343,28.467011987017226,75.25686654072305,127.65194314028328,E,-179.41095550255744,-49.864487859497416,107.17352952863254,1
Male,18.022664010042032,A,A,A,89.18791664947615,51.99935080452924,116.85830270727027,88.56584801809059,B,126.63135580252846,27.45088355112067,-50.99636445392076,0
Female,30.819962666715423,D,E,E,-13.932781867132132,-68.185514533041,132.88782458196619,16.777348461322784,C,-0.08485241575856245,-56.42809106515233,-76.92648918349498,1
Male,-64.60419488654176,A,A,B,26.85033185366955,70.19213976574167,87.67033886821353,-99.32963857226625,D,82.22031467995082,-58.295024579689816,-53.0698825023708,1
Male,59.27657001225044,E,C,E,-113.0906351048776,54.65987435497739,37.55748262701755,110.28852703311223,C,-80.32276318412363,21.580083177356258,55.10130731266106,0
Other,-123.98148300357286,A,A,B,27.974023291325135,125.02466870212403,-118.41989023377802,57.566032187481596,E,-15.483664240116656,17.31478830711929,-15.427653480413559,0
Female,-79.48976475608987,C,D,E,-56.12183665049434,-15.401256320088757,43.474898845222725,-263.4517523578089,B,69.45127268420443,10.610534638743822,-22.27836622043773,1
F,47.95986807431898,A,E,C,-62.397402981134654,-106.70577204203502,-83.8398952269013,12.908116640360646,B,-72.2912894808006,40.1016467498988,30.244628230219107,0
Other,-159.57162435009477,E,A,A,-88.0341707215971,-23.24233662222816,-108.40053021564077,53.61130662008132,B,133.65653439452467,147.53716056580393,26.053616354312265,0
F,114.16833000685524,C,C,D,-85.71207205245067,-129.36445484663412,139.50722103598633,188.90730771281505,D,-53.19237189466784,-13.851399791839688,-24.483899005941705,0
F,-58.30541136480393,B,E,B,-0.7726832434760864,-77.59252863649415,-166.69520380075312,-107.78243064361557,B,81.64195112710058,-77.65557955257675,84.88694616579767,1
Female,56.575658847092235,D,D,A,-31.75988910221832,-40.819860088615165,-142.64561597970578,-23.668772370107714,A,-104.29314578972371,32.85285907943701,-161.37572625721847,1
Female,25.29998400650483,A,D,C,72.97134606924907,175.38802999824634,118.28970265946666,211.36725081746363,E,-222.38794792633078,-34.20425403149257,114.04609105009298,0
Other,25.786686218815312,D,E,B,-135.38236135770939,45.66845045233222,23.311668916366855,7.2915938238714,E,49.44030586657273,85.83945630101265,101.31965809408041,1
Female,29.72239332272759,B,A,C,-135.64446057411322,-143.3391883318767,-3.3573705912679888,-22.170497543175266,A,71.84387011435028,173.86674018789415,113.61164952940153,1
M,-35.375814658564614,D,E,A,76.33205259883911,49.10085210476392,120.76159462013798,-13.882873213068367,A,-96.6715560259076,-91.16205640193039,-2.3998409121198763,1
F,29.297911125041487,E,C,E,-143.9711760060729,117.14897275557622,93.00631451392927,-82.52074257084884,C,52.967173650177955,-49.62701117394515,-80.19762545352795,0
M,-120.38291384648927,D,A,B,72.95485645971009,33.80269720762905,-173.65859683385983,-38.89316353861573,D,13.797046006085111,87.51878058294254,0.17908452281722428,0
Other,-106.77507119250238,B,B,B,-56.08610009563466,206.77075618478136,-19.74464512521801,-103.04754513003252,B,36.79332086330342,52.28799170712598,251.61660563480353,0
F,132.84975898111057,C,A,A,-147.83023307559958,-76.10627176232386,23.26434409699673,-51.184175047435886,C,-1.7893281880887464,-59.58176012368417,17.85957371982593,0
F,185.0945054993478,E,E,B,-47.78563126629422,55.93467201498783,75.99243618423876,-117.37948673967165,E,-109.21216458797495,-35.022620894548204,-43.506133812116055,0
M,-60.615756485275796,E,C,E,148.7721109816329,-132.57446541177532,76.81701557396859,-111.93144428862247,D,105.86300353011782,-79.49181877572349,111.15944382263112,0
Male,90.21219289967436,E,A,D,-66.10960498265676,-27.216619859371438,126.35952104917614,41.18983131265611,C,15.129573764629962,120.57606163312977,-196.68563304126835,0
M,-167.38835185090494,B,A,D,-65.11909346903725,-12.074289650339063,52.417403320738856,-65.74350592078453,C,-28.43704546059768,120.08207245997433,-8.179348838066336,0
Other,34.44624340744289,C,B,C,-157.2195284566349,85.36191071315719,-130.41231287606232,131.85900284143577,B,-127.88822736340617,136.7631657498349,-66.08624749173484,0
M,34.427081744743035,B,A,D,-88.96690618715134,8.859782330786475,-77.75582765555089,38.3600945104012,E,-73.10089416257294,-170.0700992288895,39.121568288649044,1
Male,203.20823331027756,B,B,C,47.98956804829761,9.7224886327154,-34.12347528011007,11.66742326059676,D,-36.89361773811252,220.86255603099363,-55.32821022264363,0
Non-binary,-116.4452052642827,A,E,C,-57.53845207771354,-45.931248119074006,-151.63081311994745,50.880427788857,C,81.20570686223442,-59.08255884063268,9.738855040800507,1
Male,-30.743230342088058,E,E,B,77.7731009394886,-48.081566427244084,-34.41415356674836,-9.121536916432603,D,-192.38746572851667,-49.11594607181744,195.79704490308663,0
Female,26.735245828000213,B,C,B,-104.5191952749217,-44.496481205366365,131.1478152981121,-73.4363042578083,C,-147.0795272630847,-11.453897389092853,24.755936508858817,0
Male,99.34970479887888,E,B,B,-17.040994415164892,4.3991436092135245,223.27019237032468,-143.82995403052647,E,62.89118442174646,-56.00286447010886,181.40523474185903,1
F,-64.5036696103596,B,B,B,-214.40928713370369,67.3240723914573,-93.08480551236187,126.70002799555805,C,99.6608574404826,16.86587529349042,45.34771147389212,1
Non-binary,117.6322442174661,D,E,C,-97.55160975967269,62.50078427283252,22.41269031918072,-82.83485525656361,A,70.28532945443263,-95.69723186010702,-76.93364918216916,0
Male,45.95560775174917,D,B,A,-39.864068595835974,-41.8348632678079,104.90674090832006,55.86307215363027,C,-152.85456690397717,52.423164944249834,52.994021490713315,1
Non-binary,-25.825097241341723,A,D,C,69.82606196577869,79.94197910044963,41.85810931844266,-101.09591880344917,C,-26.72222615704426,-141.4369918276262,75.46917009235426,0
F,-27.647741151507915,B,C,E,65.89689206676647,60.543883735274825,-47.5565576273528,207.88734757459144,C,9.791016772473263,-21.618715933001013,-84.20396575102991,0
F,-179.08560702326326,C,B,A,77.76085108143565,44.62581962097557,7.151223276974229,79.94459203440971,E,-197.53024712698704,-16.14936676057378,-8.351152629017394,0
Female,119.50646276127368,E,B,C,-51.550640243576055,33.02304414446888,96.69703224462066,-128.21780522416486,A,-169.91896433425288,107.61121576396914,183.44094726138815,0
Other,183.95359476820167,D,B,B,29.984525501242448,-0.45860969125828727,60.819301742956256,-42.820465831712,E,-2.030702421548349,199.37352732830388,-59.041067327723006,0
Male,-41.92633252855676,D,C,C,-102.80251245075614,29.97571613146195,-139.69870177196833,-200.28623293042406,A,-28.109451452075838,37.81140819301119,130.7973004373075,0
Male,-269.1228237851485,B,C,C,-18.335009931021887,204.68019641702594,-35.45553915445827,131.4647924261472,E,122.7238040768623,-125.56925980216198,-64.74844736360996,0
M,58.54661316800844,E,E,B,-101.13467943831547,116.30817863751244,-148.91202732614923,-100.61369201062284,D,-25.750437249118107,-163.59028562872427,113.12277292440412,1
Other,54.927272135758706,B,C,C,-138.4648007568942,-138.08741120294354,-146.77243071486038,122.67952665372339,D,4.677243684303795,46.41039768341655,219.87374819512988,0
Non-binary,157.48906109130704,D,B,E,81.76865824301795,-70.04217188611861,-208.0570572767061,-59.630545132685974,B,17.058172024742184,16.051885239255334,-196.88179826768118,0
F,93.48345577557666,C,C,C,151.60408400651605,-35.72283589422254,-60.95042708340167,-75.98353766601251,C,48.71507204975214,-93.42253053693567,-122.99401852165377,1
Female,-112.76739770770237,B,A,C,-111.53643489901339,110.61366689613172,117.6055156150766,107.75462721615415,B,61.83101668392011,160.12526196901578,68.14351208737945,1
Female,-90.10239818765949,E,E,D,-21.74243219291621,-123.54917174122875,-47.848224980459335,-33.84882285767641,A,30.23905832304477,-29.470117716604747,-40.277728836899264,1
F,-75.93153523898916,D,E,A,-184.12247867088064,-136.69625245339475,-163.2604546334529,163.25398645609198,A,-108.50259957909417,188.5670462970509,85.30708294258716,0
Non-binary,-70.91501805243765,C,D,B,-64.98490315562496,23.40242008708123,-45.11209327648038,-225.44779603022627,E,29.807143347938414,-204.69376699148194,-8.123662761516073,1
M,-3.057360194455885,A,D,B,-19.262479360871897,-28.524349115874166,252.68113978616827,82.79161855206594,D,168.44663920291438,74.66625592417753,-99.27449617962003,0
M,145.7492425250842,B,A,A,99.69904999553812,-31.218970205901197,36.66538515366159,19.688107170400155,B,-63.694579769407035,-147.1109609461796,-34.34850667765241,0
M,137.59858684482194,B,E,E,47.12413855293611,-76.70023594763899,121.01113290482452,-4.827827240661405,A,41.61461223896439,-32.9274826764134,-47.47001405427586,1
Female,190.8257557112323,B,A,E,6.313430903131986,161.12837138705783,64.52714531567176,-49.7155081280311,C,-151.35786356635512,17.459133299350523,-43.69842895782633,1
Male,-12.445715089000688,D,B,C,-107.60659590596104,0.4525572492788291,138.30332927073206,-55.99649359947922,E,64.40837734982183,-75.51429722834364,-32.83308995447653,0
Other,70.45805648343068,D,B,A,170.17396449310064,-185.58033895614327,49.56739079861506,41.62942556093693,B,-72.7460804685195,106.93351943431675,-51.47548741187661,1
Other,80.50008771567431,A,D,E,-53.31439708476077,2.154301935178748,124.24847508666217,-84.46438804885284,C,-26.106643568585756,203.11582315635837,-35.086846022089034,0
