AgeGroup,civil_status,faith,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
65+,Single,None,None,54.90571538131076,91.35454865798542,D,A,44.725970657191404,A,-70.10560535775342,14.634948257000069,-83.40197634959088,40.31654591520153,D,C,8.002385219282633,D,-39.85559446816108,0
36-50,Widowed,Buddhist,None,17.91465547633872,-2.135596850773354,D,A,-17.533257705268827,B,-35.774310765233295,-0.2717003310487116,-143.39045829101065,94.66996968729909,D,D,-127.85066215833277,E,-54.29853847117451,0
51-65,Married,Hindu,No,76.3577042450235,188.93019344253864,B,A,-152.82374612436644,D,-147.6057288148963,37.86445470509064,36.48205690579677,-224.63907812329126,E,D,-73.17137559836108,E,-12.226646282416402,1
18-25,Married,Buddhist,Both,-13.438953897539454,-253.19181042673912,C,C,90.09395559031678,B,22.882023687716334,-87.6128951575248,103.08605615848008,-51.32379039031484,D,C,-11.075650344015047,C,-220.41414772084477,0
65+,Widowed,Christian,Yes,-19.693701232912733,-55.84645484378866,B,B,35.6155862939742,B,7.942078231680702,-195.09066161568572,-53.98663258802705,93.85732806678789,B,D,-62.009468913168874,A,-18.234760699258505,0
36-50,Widowed,Buddhist,Yes,137.98073563355103,92.48415028107547,A,A,-169.3590744055641,D,2.868562181913572,8.58301812478517,-24.204053522534856,98.09424723618085,E,A,49.46892501890456,E,-13.999969058251788,1
51-65,Divorced,Christian,Physical,-18.470314812689054,12.803501150886575,A,B,-33.75172013750912,D,-100.44762187235723,116.72601046200425,84.44262424287949,73.94414959787736,C,E,52.83083738670711,A,60.21305203121721,0
51-65,Married,Buddhist,No,-42.7405979774368,-84.14726818557668,A,C,18.481679683252743,C,-183.66611389403957,156.3948731655756,-189.9292872647339,-18.867722765019085,A,E,-106.39124965884548,E,199.23618382655079,0
65+,Single,Hindu,Mental,-114.51985010279533,37.10499774137388,C,B,162.39049123418297,B,-100.03096462020524,19.026351799865,19.714255464857594,151.2988969263595,A,D,34.46667940027614,A,-44.89832722923457,1
26-35,Divorced,Christian,Both,-168.56209396040754,162.9333204847781,D,E,-286.71155722449134,E,35.183423601886616,-23.50132881098452,-95.70600872145206,-115.46782548880792,D,E,-191.55077709022333,C,66.50161855986134,1
65+,Divorced,Buddhist,No,35.29242504990495,72.73908775157307,D,C,20.413453140528354,B,-29.569617501848498,-79.72628788366136,43.69274945574314,48.14854470875207,A,D,-15.397953306742524,E,2.258229678713655,1
26-35,Single,Other,Both,-76.4322441378022,20.468922363838754,D,B,79.76801508622688,D,-24.181232350355366,129.34919140560385,-84.77661219953178,-49.545393313537964,A,D,126.27924769618974,B,76.58442375693949,0
36-50,Married,Other,Yes,72.76424806910038,71.58197819758509,A,D,28.402893173718457,E,57.08874247433805,-162.0108025392979,-8.337997739902068,-54.61613069951399,A,B,124.8222516417174,B,90.88733016645291,1
51-65,Widowed,Christian,Mental,67.37533804654234,-65.84881843792803,C,A,188.30783176055954,C,128.4285293619464,75.95692666452726,-56.16066362851798,204.7179718658172,B,D,-130.6921280474809,C,-91.45203632182428,0
18-25,Single,Other,Both,-4.363959449802019,72.37617904100533,A,E,-75.55014274861779,D,65.80072211826392,21.242736140570116,13.071156427814905,38.20330451799137,C,E,-182.75712938473657,D,58.2995973223466,0
26-35,Married,None,Yes,93.66648092497061,-46.6193335753497,A,E,-20.203281174787545,B,39.80447098381618,-140.8723846133958,48.13369907345923,68.16622899065538,E,D,-133.61463624900134,D,143.25126257635446,0
51-65,Single,Other,Yes,-6.851278315314199,-17.285413540373586,C,C,159.02354582941211,A,-58.65762218667815,221.3462973647364,55.371712760978866,-101.67299222739405,A,C,-76.54913280224905,E,130.88442336145135,0
26-35,Divorced,Hindu,None,-67.1639036429122,15.199096670989423,C,B,83.18435532680827,C,-19.460941038293893,5.479158845352507,-60.978598035985776,-112.6876168421451,B,B,115.46628252428839,C,121.28005288858922,1
18-25,Married,Christian,None,100.68734734152261,71.74575508695206,E,A,51.628620415431406,E,20.283341876377882,-85.40896593373606,-81.9560240050833,137.220252206595,D,B,46.88590906348698,E,-77.07215618888408,0
65+,Married,Hindu,None,25.008959608632587,146.8824024225111,B,B,-53.120104639673485,A,-39.557293491604256,85.2540935747404,-6.287966081565393,115.13087951441092,B,D,-22.36782994627292,C,89.56463452874901,1
18-25,Widowed,Muslim,None,-27.480843507535756,-13.323664113373873,B,C,-88.77255472745374,C,5.367488044976242,48.84948620438516,274.5289601050922,-36.27621505253748,C,C,-118.22531844601197,E,9.567045962031418,0
18-25,Divorced,Jewish,None,-12.316779497057151,13.485390833381484,B,A,90.39137480587729,D,12.335574316614698,-152.78409091144732,57.15875984915103,-3.992927444953849,D,D,-159.1995217584756,D,-37.856091597677505,0
18-25,Single,Buddhist,No,-3.732579030270325,-131.32627480728829,D,E,-167.65177147726035,A,12.105201070779724,118.79834377352087,-79.81688756507577,-70.61238786443916,E,C,-3.752163836124557,D,-166.03129297466472,1
26-35,Widowed,Other,Physical,-9.554794579965895,114.97786941923277,B,E,70.89417742148937,B,23.88363334014932,11.03079644618333,-197.7486684748231,200.7880830189746,B,E,-102.16334420583819,A,2.7404558677215007,1
18-25,Divorced,Muslim,Both,41.428116472344314,-88.23165081940179,A,E,-268.89603054950794,D,-252.82096017997338,-58.188722634969444,-96.97275856172611,141.5676307649807,C,C,117.831353518395,C,-32.29712791310007,0
18-25,Widowed,Jewish,Yes,-54.268306281369064,72.02589060858939,B,A,-45.87886492714468,D,-119.92606549440174,-8.84581771122703,-35.04365198547454,69.65785195358983,B,E,47.02184951934955,B,-7.625389212315451,1
36-50,Widowed,None,None,151.19054583475096,-106.93830068074688,C,B,86.20393680868685,B,194.61181257737732,-2.4272277656183237,-74.3668917995548,-7.572292075654115,C,B,-1.651694533784405,C,10.22940731856919,0
51-65,Married,Muslim,Physical,-127.93934879775763,125.23408981822747,B,D,-100.52155670727,A,40.8081106601562,101.931371225845,-117.55585618059268,76.79679377108499,A,B,-78.70307154221646,A,-75.06570487599033,1
51-65,Married,None,Physical,-148.036323260095,63.4496192961458,E,E,157.88442327298677,A,-13.64551726805876,-38.54945270613128,104.99660985428292,-98.55952479047302,B,E,81.02343272252999,C,-107.26442213792342,0
26-35,Divorced,Jewish,Mental,-169.34752439316762,-127.84373104280003,B,E,7.9080447995488425,E,32.985757740759084,292.5428361371718,-141.92430327470035,-205.08960737121225,C,A,-26.051657228807557,B,-5.040463497355504,1
36-50,Single,Other,Mental,-131.73049440293198,-1.1217946868926374,D,C,189.5178114548213,A,-204.17791380149325,-136.21883611600273,-28.601478781885902,111.32850398743204,E,B,142.7474411170242,B,11.248315931364177,0
26-35,Divorced,Other,Yes,-19.422725000008757,51.84470221448992,C,C,39.309398375541996,E,114.49840864987478,131.96777563342158,-64.79494937071473,114.91282833330472,B,D,111.76384908592169,C,18.75960632349315,0
65+,Married,Buddhist,No,-72.06508914530265,75.12184216360268,C,A,139.18269215137718,B,204.18207216390775,187.0647146750845,-184.78425814934755,-23.581258777334437,D,B,-26.441721734536472,C,15.357279716534316,1
36-50,Widowed,Other,None,-5.051947635934363,59.90667465004872,A,A,-80.65292462524882,B,-1.6041300735781492,-0.6353703664371904,-90.2668406732036,12.995209031158202,A,D,-79.34799112544331,A,97.09164676027616,1
65+,Divorced,Jewish,Mental,-94.55291583542412,-7.610047996164184,E,E,-16.570852532549818,E,16.12667556438471,193.4193735471138,-63.005118779726196,-145.48119164516189,D,A,-48.29998439291921,B,-64.51768540435732,0
51-65,Divorced,Jewish,No,55.82497494907641,-69.81333607195216,A,B,130.63238328546527,C,-181.15917398726518,9.730267860353251,72.96840392475758,-78.3786915926745,E,A,103.57877296993017,A,-18.20240085701156,1
26-35,Single,None,Yes,-197.36160363873827,-96.16063170251364,C,C,-74.53107211805508,D,-24.789513115045935,-5.3520192918093334,-10.364211232424832,-53.7014291796564,D,C,74.3478453426094,E,120.74608061313603,0
18-25,Divorced,Buddhist,Both,76.36859969429676,57.73686356865543,E,E,106.78137265270841,E,-11.306145365013155,106.60404569194051,-109.83218925176183,139.07896975205574,D,B,-64.4145703323452,D,-45.97885484314617,1
36-50,Married,Jewish,Both,-145.6105566367409,-33.25363930234522,E,D,-57.49350623922253,D,53.91976016143444,-117.92299914367712,18.886992928486507,20.135163119451736,D,D,-89.0076953780701,E,37.71549590000391,1
51-65,Widowed,Other,Both,8.996013639827822,-19.585981412461322,B,D,12.45435628731624,C,37.803116260506044,78.88631032885202,110.25026976578725,-41.53059639637937,D,B,31.76269178005232,B,14.133218518133974,0
51-65,Widowed,Christian,Both,166.39867832795267,92.63290193834672,D,A,49.783773484171725,D,-33.98829829007597,-80.66563828027515,-92.62354323955356,82.8533410804692,C,A,-39.56359219220321,A,191.96233250850298,1
26-35,Divorced,Other,Yes,182.72712668567345,-82.05255035913095,C,B,-143.03335043445463,A,39.639986245907124,67.05188495507565,-182.60646252006748,111.89722718249358,A,E,-165.17733538363103,A,-48.9543278998345,1
26-35,Widowed,Hindu,Physical,209.76277533199627,47.11967728497849,B,A,1.5137835926670238,B,-24.03984030366798,51.5169927703922,-74.92571569562362,-128.0621174079381,E,D,-36.04276228447419,B,98.11414766006538,0
51-65,Married,Other,Both,-138.45109706544307,92.17624457445194,E,D,-9.82313670380902,C,-1.1260764911034482,-119.69065255355437,-57.42589322859322,67.19765954427143,E,B,-21.46490473676011,C,78.53176050633608,1
18-25,Widowed,Hindu,No,-29.272263139423288,21.84424948085428,D,C,-10.284543168447309,A,13.994954612769526,93.02424943621502,220.88769792633042,-77.71520775045963,E,A,75.68357398001,C,-55.12528282311361,0
26-35,Single,Jewish,Mental,187.0568724746138,-92.9507347644559,E,E,-134.76607015455212,B,-101.17981804127139,239.4342009099791,9.7550858430782,-53.529822345729414,E,E,-105.82600500825576,E,25.004629677067058,1
36-50,Widowed,None,Mental,68.85218382874704,110.74054610534488,B,C,-107.04186159840965,B,15.259078672147725,-165.50641363085887,15.463084772148836,118.7743040012902,B,D,108.18742351506263,B,124.77038255983372,0
51-65,Widowed,Other,Physical,60.255136154968895,153.88055863254425,D,A,-10.459048768310389,E,-22.703327511305048,-46.11727652341734,14.84150565960984,-112.47815656612958,E,E,-48.068144362376145,E,-48.96127318035266,1
18-25,Married,Other,None,75.14795015967782,313.40776737179914,E,C,-32.31255543714703,E,6.495200042068953,-159.08619682344792,227.73261208706424,88.00924780756552,B,D,-146.646435053911,A,187.98845283447275,0
65+,Married,Other,None,-63.744772853956135,52.19708996738896,E,C,-30.874248946192317,B,78.56932523543327,29.21200184069368,67.44161782294992,106.9792420826549,E,A,71.91146081133466,D,-17.517456331079355,1
18-25,Married,Jewish,Yes,28.09989540878599,-61.87352167074085,D,E,-42.30277950734811,A,51.26196593103673,103.54479080329662,4.681707015499868,-167.53935137651365,B,A,-7.273131302803691,C,-72.0071745968123,0
26-35,Widowed,Other,Both,-82.56398426588237,-2.4963657964868307,C,B,-70.52951087869317,E,-27.721795647432984,-191.34905590559373,-46.089847846547286,7.8061803360170625,D,E,-151.0802353249033,C,92.91758505867998,0
51-65,Widowed,None,Yes,-23.645375275848036,-164.1523066790671,D,C,-215.06230631121431,E,137.2367862551086,141.82373031218907,-138.24045684928768,-65.0335841782969,A,E,164.37374430101883,B,172.2129880077893,0
65+,Divorced,Muslim,Mental,159.27601845022093,46.38243595708109,C,B,2.478604640673339,A,-13.527271624007502,-3.313618095271246,59.29812853940899,155.18580220386426,C,E,-76.45540756095505,B,-106.44259502184208,0
18-25,Widowed,Muslim,Both,-189.01315580359048,-32.41333480592055,B,E,-27.812317676469466,D,217.91819259235567,-79.59355739492953,-163.30115220828102,-33.498678711094485,C,C,-0.06572024166625741,A,65.9038729982333,0
18-25,Married,Christian,No,101.46811884785205,34.71398509363798,A,A,-169.28325709312358,A,47.28180723980376,-1.446661694207986,91.84322920157443,2.9513997321460095,B,E,270.6633941105478,C,128.12218137383192,1
26-35,Divorced,None,Mental,228.07281171458794,-69.38058086855085,E,D,75.42546207338732,E,-57.78508678272011,-108.6379712376013,117.31911137435849,-114.00822438400984,B,E,22.780255522342745,D,-14.80529905696644,1
26-35,Widowed,Muslim,Yes,3.0321965129696253,23.566298048546503,E,B,88.08033445300875,E,169.07032869962876,-8.312766236068573,-116.13284484987368,-5.5816109291790355,E,A,-154.17419536869048,C,-41.1414119871253,0
51-65,Widowed,Hindu,Yes,152.08559032627053,81.24990490100674,E,A,36.6587889808104,D,-90.20351549701763,-89.16950151443802,91.07659857570201,-59.698469466762205,C,E,-1.2066799682437317,E,-31.268032835908592,1
26-35,Married,Muslim,None,-68.44698491181114,63.94080130055217,D,A,63.012259494145496,B,39.06360107076278,102.20300354710604,81.72578792842069,-13.764757409317207,D,C,102.42224065525332,A,289.8679001820334,1
36-50,Widowed,Buddhist,Mental,-91.48253046513796,81.91357281260363,E,C,37.98756174935574,A,19.2952361314429,-3.506354765497608,26.589689732801837,-70.25460522701302,C,A,65.39135130875742,D,-94.6956857708675,0
26-35,Divorced,Hindu,None,-13.711707947242049,130.87617282464282,B,C,-58.92331976912957,E,-101.35609554024978,106.84060175866708,18.37100506473669,-190.61167341888907,A,D,-37.25665854249143,D,34.14947014967734,1
65+,Widowed,Muslim,Mental,124.14455650897092,100.31130658981226,B,D,137.00049217457575,D,-268.2538531297639,35.42681752458922,148.62905242867183,181.50034108332343,C,E,6.867552548364725,A,16.570381336254698,1
36-50,Divorced,Buddhist,Both,21.844067846179765,50.872631040580416,B,B,-48.31347057822594,E,-6.975857460001454,-27.596886718862123,3.6674308569682803,150.01647421517646,D,B,179.7227336653466,D,-71.34729712291629,1
26-35,Widowed,Muslim,Physical,40.46326553520267,-116.53129101631411,E,C,137.15624551890735,C,-116.6000932347996,-50.144905006621634,23.639721837503533,55.72304324564441,E,D,-80.64599895010795,D,-236.21671877232296,0
36-50,Single,Muslim,Yes,23.69128544196962,-23.374655950848965,E,E,-150.1454231574892,B,-17.891621859604808,7.498659238326176,140.91025858729307,-26.915181727863946,D,C,36.11964281502066,E,-231.6323644556365,1
36-50,Widowed,Christian,Mental,-140.21097557783003,51.61947297885894,B,C,-34.35637008337666,B,164.77585061594772,15.283465983369757,-24.758192649263766,40.3660790444022,B,B,-59.010385637262075,A,-66.78176336185702,1
18-25,Married,Muslim,None,48.75574680214432,-9.158840580359602,A,B,59.153995953372316,C,113.23726773003604,-26.129856850842504,18.88576855238167,-72.00499447679917,E,D,35.60765878307488,D,-135.7628096149243,1
36-50,Single,None,Physical,-127.84847763142164,151.6899569709215,D,C,-76.60788338147675,C,-54.91847850975603,-22.034654191530663,-292.6954825799415,40.87331430388446,E,B,87.52283016460588,B,-138.8190619851945,0
65+,Divorced,Jewish,Mental,16.08487235249446,-146.317791217733,B,A,-18.54361567437018,C,-60.42103384934161,-82.66735531565442,46.293031708649515,-209.6605608869163,B,B,-40.97213687493911,B,-242.4426776570146,0
36-50,Divorced,Christian,Physical,-28.569565952815395,-59.46291174149789,B,C,84.68005309645076,C,10.130266550167622,0.35529745156406145,-74.18880614134879,72.54892452444834,D,E,-115.09194352681756,D,63.114603532049465,1
18-25,Divorced,Muslim,Physical,-172.9612312669343,-21.56031562319109,E,E,-36.47180941078553,D,74.32834124289714,-1.0446568409518497,97.13749497468898,-157.86751080317666,C,A,-30.330924220378876,C,-2.8844231712499018,1
65+,Married,Muslim,Both,-184.0557224579092,-39.38535125614276,E,C,-37.412991785884095,E,146.8551457977848,106.0241381944939,203.8859540527058,-4.5122192624360835,E,C,-61.12694595292214,B,-18.38599553406743,0
26-35,Married,Buddhist,Mental,-95.94111361947996,-109.31598964079055,E,C,0.48106149229057876,A,88.13399487763088,-149.0135782665842,-161.42893393890142,156.60201959177738,A,D,63.67257064672247,D,-149.04535936747925,0
36-50,Widowed,Hindu,Mental,-184.88006452749653,202.10789559932527,B,B,-76.82940940572568,D,-107.31750494108816,263.96655575731756,64.81011903560254,97.15946091442656,D,B,56.39897275662788,D,-85.33902662317855,1
65+,Divorced,None,No,33.226788393757545,-17.282122148194993,D,E,14.578172383264585,B,32.46159142999809,-59.36858769267243,43.26354411466949,-42.866681751867425,B,C,79.48865175948019,C,20.801669151537446,1
36-50,Single,None,No,67.06434546293146,-48.358998282410404,C,B,29.74191208000963,A,118.4638351792412,-78.52218795671362,-46.52303080243966,65.92348702868381,B,D,-178.44129188839838,A,214.65910374040052,1
36-50,Widowed,Muslim,Yes,-1.7577133521552768,-167.24414918225065,A,D,9.04043810566442,E,-22.7716902475432,-45.60563237212803,142.72938104108658,-112.0567963214045,B,E,-104.92861648081507,B,-124.61440181887417,1
18-25,Widowed,Muslim,Both,285.6586694082158,14.404387440557462,E,C,53.19239909499296,C,-124.62408610782167,-9.241270625446758,-57.12411336712022,194.16664378214915,B,B,121.73674103492264,E,64.70200278011808,0
18-25,Single,Other,Mental,-11.021443802934026,16.312353655509483,A,D,148.78549096457326,D,-100.77284977987429,-54.88992556659772,92.82503572885099,-73.6030245662056,E,A,158.34693234875274,E,-55.768528181816244,1
36-50,Widowed,Jewish,Physical,-106.58711152141626,54.20146042541156,E,A,172.15666525407062,A,-97.36701661028503,87.99176740525671,-26.965182337844634,45.223255773919504,A,A,-4.011452654972595,E,-1.304633076305406,0
51-65,Divorced,Other,Yes,-133.7825596598891,52.991452698989605,B,D,-57.0100059553599,B,91.90629999026568,44.9617269201748,-17.524880624992935,-3.2912294244087286,B,C,89.10261806328566,E,-87.20730755211383,0
26-35,Married,Other,Physical,-62.01192824169418,-119.03989000870068,B,E,-54.783979182215795,A,5.977463974766083,-39.87874491226528,-30.659073426931073,111.35262099658149,B,C,-121.30374736104916,B,-84.90016070781282,0
