military,genero,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Non-Veteran,Female,Both,74.59401185147658,D,-48.322950489204246,B,89.30648131679406,B,-131.43419557248103,C,21.3395366709236,159.96484966668865,86.27636075983403,B,82.69192304372868,C,63.3770123395731,44.54833680919694,68.41902116670231,E,-170.3757935443464,1
Non-Veteran,Other,Physical,42.92916114161284,A,-46.31485030016466,C,29.033718466679385,B,-139.76348456315685,A,-129.39695405762114,29.58012646821806,-68.56486632043016,D,40.43066380680435,C,30.42329264509254,8.452565007781583,-143.22191996916754,C,-46.87411004160397,1
Veteran,M,None,52.41671672984465,E,-28.15568724868794,A,15.985443829603433,A,74.86402253661501,A,64.8527314585222,-59.188253413895566,-103.71995162530526,D,-219.1296382278894,A,29.961865247140928,-42.02989066882316,16.87394539201929,A,49.028704075455124,0
No,Female,No,155.26705682038477,C,58.111347262591174,C,-58.44194851418467,A,126.65347861906815,A,14.76156113438734,7.936136615393638,93.19563979388339,B,-101.58521743869204,E,102.15082310982832,120.7063347825124,-76.45913586600282,B,-14.61916916358229,0
No,Male,No,-71.52071742553028,C,-12.1244565050897,E,127.83549526739932,C,176.36471980506235,D,-111.44380337113043,-202.60027566011468,81.53337541047429,A,-3.460261395218911,E,78.34997509847987,-28.977392561824367,-76.22119316311446,D,-11.37508764018749,0
No,Other,Mental,-146.14893407031062,B,-172.57145388076862,D,-103.67624407351856,D,65.13085592148327,A,64.93613829763382,299.1329660347801,57.881550184771115,E,-155.0651854995111,A,9.434454522903195,83.6111530869675,194.13360448259155,B,-38.06222191435777,1
Yes,F,None,189.92674366547752,A,107.01485591476508,A,71.80356110141882,B,-64.91164155888562,C,-106.13003385565922,137.25387654994253,15.298425634066945,D,-65.14135514572791,A,15.797293340562165,-17.43430162904644,-1.7892906316804162,E,57.86161357585343,1
Non-Veteran,Female,Yes,-112.9885574669103,A,145.50744643516566,B,158.1446279218541,B,37.88483104520887,B,60.62973347339654,-77.15236358083858,-39.372071842137565,A,23.054031482140413,A,-39.74022478478383,-123.13577487825972,50.40289866038563,C,-106.5121869130834,0
Non-Veteran,Female,None,-8.897405189023106,B,-77.08779878961874,C,-70.39770384085318,E,0.17761847959981736,E,-5.260458686252664,63.54276174745963,-33.27282784940517,B,-33.90708007022512,A,-235.44896083978185,-7.1497491295831095,171.25465997413428,D,49.01618120475917,0
Non-Veteran,Non-binary,No,-80.77880350388035,E,-222.25735899951312,A,156.04532378060384,D,30.549324866637622,D,-72.05096244356845,-141.19488653420694,-154.94426805908498,D,4.884832240706887,B,139.80837378477807,76.34798123205304,-71.57853713864463,D,-30.741519050993745,1
Yes,Female,Yes,178.5511561916097,D,-29.407623995814376,A,-120.43695860321594,E,-42.653168732484666,A,-0.9338184798188215,-42.388640350319335,-213.4724465835005,D,12.467017034696855,D,106.37620707805546,116.23506576268323,-2.5766644887490204,B,14.530779327494056,1
Yes,Female,Both,-111.47202161037914,C,39.51885769628729,C,19.385794394898152,A,-270.5502450873997,B,110.38818172907858,-116.49366710283289,91.97020073026881,B,232.38805481763256,E,81.00002931828276,-40.59448133430816,-147.95184603494027,A,-178.73475240862112,1
No,Non-binary,Yes,46.28143824119118,E,229.90608501977437,E,31.99815251023339,A,-48.09497725355903,D,129.18302917975933,160.62924409518948,95.61914600406652,B,38.034997690574826,E,29.560716521432063,63.079986934013924,50.36041538078422,D,98.14888601488732,0
Yes,Other,Mental,34.383926726005285,E,-25.15088214150452,E,-56.585531637418555,C,67.06904861685675,B,70.3398570433731,56.008807081833076,141.38093046784138,C,109.00116824282694,B,-77.57094317779347,152.57099374928202,-133.5741993672027,D,85.00269935100779,1
Non-Veteran,M,Both,7.095597264194581,C,-70.37305491051154,B,-58.214279647485846,B,-34.134837218820806,A,106.13772991531145,62.486647143583895,114.19070237002717,B,160.21087095283372,E,-27.612305578226398,88.42635087267054,81.65203785093111,A,62.109508135495695,0
Yes,Male,Yes,-99.1092907219733,E,-141.18893092090957,C,74.15568434345961,B,-196.87859396056913,C,204.66403213505,45.85388909380819,-4.491684459787255,C,-66.04219204013089,B,64.08574378429755,-73.79763215708746,22.77319882574985,B,-58.97316142003791,1
No,Non-binary,Mental,29.316345981600055,C,77.88205629220687,A,-27.997922437419266,A,-136.89537339248074,A,53.11342509675262,-29.38796971876838,73.604446957927,D,43.709874482184695,A,-25.903253566422286,-99.88571815415493,9.70313173140227,D,-191.00055855720058,1
No,F,Physical,-17.736040959565315,C,172.98840155585205,C,43.874334914472755,C,101.7648735091657,C,27.79504765253461,-145.4453891713394,109.57789954656492,D,17.906564002102233,D,85.0765080732323,72.48434340899682,193.79161951109077,B,153.60094504175942,1
Non-Veteran,Non-binary,Both,49.74945498391863,B,-200.25157069144024,B,66.98093750880591,C,97.47501031616248,E,218.12375276356573,32.68108587705865,-147.328322372745,C,109.22989986378376,D,140.8717059282458,87.7713500042415,-18.640706986957483,B,82.01376550087924,1
Yes,Female,No,56.44661902577279,A,-205.46242080231227,D,-42.47542939788656,A,250.057994698287,D,7.655385900483708,30.496786220270973,142.35847653930975,C,129.25294338541863,A,46.96295861717288,-54.477725050326576,197.67554125118824,B,17.813406406042375,1
Veteran,Other,Both,-6.864451386360596,C,-9.826437979887933,A,-71.20565802857969,D,-40.260111068797535,E,-110.06189972148321,1.3535240689690073,-83.74384151610569,C,42.738593422286804,B,16.99042045309575,25.823933137452045,-212.92774419957453,B,-35.54063042450501,1
Non-Veteran,M,No,20.241493771276033,C,-17.73037300089762,E,-81.84545873377716,B,-9.822474881098575,C,167.08978774416775,97.36354514502256,-42.0605062058984,C,98.53753854315408,A,41.1717681738177,-23.565262896965187,67.75198813309855,B,-24.94543670362562,0
Veteran,Female,None,46.48699319005221,C,61.68035497393769,E,124.24409030756338,A,70.38471426309853,C,-90.6518858819448,80.19781893982776,-72.61025637474181,B,-55.22956096037943,E,-176.6121089602492,-42.57908308708922,-56.61547377193593,C,36.500585197621156,1
Non-Veteran,Non-binary,Physical,72.09685019423986,C,89.63115318234512,E,3.9470427806617088,B,136.67144768888895,D,50.14230852968697,-75.26174706207249,-160.9404185534455,B,4.087351803217806,C,-32.349902951741115,138.0052770962491,31.227327319218606,A,0.9793300530905743,0
Yes,Male,Mental,-43.74549309400244,D,84.44318248085108,D,-102.56086086921046,D,128.1926986547178,E,55.7101038359938,70.36136428260686,-10.096339820206715,B,11.973186706736607,A,-127.18608106914031,151.29936282521527,-80.32723605768712,E,-84.57229237148746,0
Yes,M,Both,-7.521203212535689,C,-119.95120007707605,E,-166.74222568492056,E,28.079514728184645,C,-74.14866607087664,-102.34044645184706,42.11415771654979,D,-71.91327998527,D,-25.67904148769739,-83.15042621878422,114.36876830136622,B,-28.188884998813396,1
Non-Veteran,Non-binary,Physical,44.22242249263596,E,-185.72612766697995,A,-87.15653852892783,A,-71.37720195174984,E,-78.86107605890741,52.355382922915126,-4.220525609930373,B,103.67552972118952,C,4.579115553203705,-78.98072596517625,-89.80111435104135,A,-111.11418234884461,0
Veteran,M,No,-147.52572000041675,E,73.07566808745547,A,49.5838139837283,B,-114.76319722160262,B,44.042535637710536,-103.52939285840657,97.23774793334913,B,83.26202426373207,C,-5.977755674650408,-14.527013275466178,55.145447120563475,D,-156.4677674350343,1
Veteran,Male,Physical,-77.74148316700264,A,16.503705396749567,B,-114.92713773389353,E,-94.35871452068557,A,31.062022572799126,-47.59634257412621,-144.91181563842548,B,235.10739994974998,C,-52.9188986006134,66.63972490584584,12.319314030904788,C,-129.51387454534,1
Veteran,M,Yes,-277.8854910711314,A,36.342228334349116,C,101.79417203778863,B,86.39821974106032,D,130.03820475519214,-1.4667761744944154,122.1388219026871,C,102.2323903777987,D,-140.3932286355676,-95.8731105326469,50.38316602702068,D,5.501358096365299,0
Yes,Male,Mental,145.97253713035053,A,-1.7296182419724644,C,-58.65259268740677,B,110.48489200303013,E,103.62286500939672,76.53681167436581,-152.96740158261846,B,90.69159612418943,A,-173.84199059399356,-157.56143863410284,16.31725608865755,E,66.79821793932295,0
Non-Veteran,F,Mental,131.8516858499485,A,157.76293857698874,E,68.22817487262462,B,32.25639934487189,C,-17.702900130177245,-3.648996457597119,-55.203956710137646,E,-102.5289461499245,C,19.5558190901214,-33.82880953406899,14.222303974864431,D,-6.463578207713738,1
Non-Veteran,Other,Physical,-9.884177690508604,A,-148.29504730599453,C,-53.49000423272011,B,-70.13097086541839,A,29.81274809629635,54.172475536694286,-25.212967329947567,D,49.07899278502745,D,99.98475552648902,70.0376373549202,-220.825831522244,A,105.73577222325939,1
Veteran,F,No,-151.8725535743786,E,-0.23201526043952936,A,15.000989085921459,A,39.007812143821795,C,220.60066544517588,25.86337416662759,86.6992691418541,E,30.46959707804962,E,-106.28292400090425,117.69961595223826,149.5078315757378,D,-99.17424807122805,0
Non-Veteran,Non-binary,Yes,97.51720211967944,A,-37.76567385862635,A,-2.8272868290678588,A,153.67820737748303,A,-2.3377000093939,58.60274169370081,-187.90122856636333,A,196.7830748136622,E,-67.6835277291818,-189.98116527784944,-93.94942922579699,C,138.16546008420417,0
No,Other,Both,96.83684778346483,D,-46.281128697344364,B,87.32145148685117,A,99.15568290704414,E,34.89393765041135,-14.918784372801888,133.26981569177246,A,16.74701518244231,E,-10.553615285727734,-113.28917579191268,-18.839006235160152,E,166.72517038614635,0
Non-Veteran,Female,Mental,54.81911548808442,C,-27.509594132946187,A,299.03569406960145,D,19.42782452542868,B,46.78642440850981,5.0945005123781275,119.50017265106247,B,-15.051410973993667,A,-87.3113708890624,-115.98954958683451,141.00010269353677,E,3.6361462468787535,0
Yes,Male,None,128.34065299046688,C,-86.2214239397515,E,-27.950035526850993,A,-28.14050719305759,C,198.32557737427828,-102.35519268137449,142.17812044206065,D,56.47144130223089,D,-102.95290883766673,-16.276218053393336,53.75086810646088,A,-20.24635445516923,0
Veteran,M,Mental,35.86665977847645,B,10.206332052916583,E,-19.36359753778943,E,20.524961731768734,A,-39.4359040865959,-54.21585392947597,50.926461451760815,E,-65.06169619020604,B,185.26147267273282,-80.86146113173481,-22.820188739318496,B,63.176842491450635,1
No,Non-binary,Both,35.09049954233732,D,72.24437364697634,B,17.638612762353016,C,-96.24449341341864,E,-96.85422685807235,1.9849726329053932,8.027591434928274,C,194.44059355131424,B,94.33455767562997,59.32734158014104,152.3319113140331,B,-25.425110537646066,0
Yes,F,Both,37.99663901965765,E,105.2533922460019,D,93.73248413168393,C,2.7041376575571237,B,174.6719149071803,88.19850891960668,245.19835156150793,E,45.32687021151693,C,-39.82192731457982,-171.97285180140864,-39.219854807536045,B,-69.83706196780325,1
Yes,M,No,0.357595505080408,C,115.59696043781788,E,-87.82766672073785,A,-18.860887769842048,B,-132.84779015057032,-36.75207300278653,-91.0288991902619,E,-97.81284308751222,B,-68.43577992282563,64.76682510982258,120.27801074313085,E,-48.71328745333111,1
Veteran,Other,Yes,190.03188366933446,C,206.51243226038883,E,135.36886059996678,C,-10.956448508841028,C,65.0635714257471,-2.263350522733626,-21.63609946751314,B,-103.52249257750724,B,-7.323103034972863,94.71795919984979,-40.94232392040386,D,-47.88228250787907,0
Yes,F,Yes,-51.88359268940162,A,-28.57544618979364,E,63.360039586540886,A,-72.38692891827651,A,-111.93022412666858,171.7794486583495,-50.077247181954036,A,-34.82206362824578,C,109.27419249995214,-125.24857723655383,124.04837492364555,D,14.211600189085699,1
No,Other,Yes,102.31290391266197,E,16.17851044541263,A,19.38244709375189,A,-11.162948921783652,D,-138.53968445102382,-69.8275097303094,22.420947026562622,E,-88.04543144740053,C,101.41778900824221,-37.94315303100489,169.79808790694975,A,128.82506112032675,1
Veteran,F,None,-67.69781395116338,C,-18.35660034065518,D,-93.18356002129119,E,114.83985929273837,C,-45.91718104890523,118.35880750010304,-49.491055964568744,C,71.01407904644542,C,-78.79403758789903,-93.41015790498304,44.06899726950116,A,92.10762471612082,0
Yes,M,No,48.897821388235826,C,-128.44445322394176,B,-99.63345585823872,E,209.99305415673604,B,17.588885976034057,51.47069221134252,93.14603383675846,C,23.295414997967466,C,-47.215701258327286,21.712872299551066,82.69063603156735,B,61.55006949868097,1
Yes,Female,Physical,11.789056402208375,A,-74.13788008119737,E,-23.812623198381715,E,-10.109073230762721,D,-27.636883805389527,-200.8773403942977,21.682940802239123,A,85.81519953452118,B,-194.98317522026622,22.386734719861227,-9.3613857285457,D,45.18522742684143,0
Veteran,Female,Yes,16.894512003714233,A,13.988666010583872,E,51.24662280696563,E,3.6208439902997136,D,85.61803806401045,-241.84913120360503,-105.8421185335089,A,53.595818030326555,C,-143.3655368550386,-23.10224869330402,18.993531746328003,E,76.45428306147663,0
Veteran,F,None,-118.27867848318006,A,-131.91482014849757,D,147.1648890580735,B,64.40144230889237,C,23.937821452696305,111.97552508359216,105.63520965687034,D,-17.533829620736224,B,32.89471626684751,21.41199660373509,-64.3561402630829,B,78.45162124896812,0
No,F,Physical,-19.78073533478552,E,106.11753258686964,C,-27.41540351218224,B,52.56438389787378,C,31.865189990231478,-89.20075667045107,25.630754543319227,B,72.63066713682346,E,-51.750581447121256,-44.17375860165252,47.706748538800056,C,-62.490124673946056,1
Yes,Male,Yes,-62.81262062400088,A,143.83423098053058,D,75.83973633298054,C,43.5625742608215,C,-29.968268794992053,-108.85649131670351,2.224011319746366,A,137.3312609003821,B,-231.97396873847347,0.24819792372525526,-84.97087848761096,B,-130.70512417785542,1
Yes,M,None,-18.16915315697635,D,33.246443680250465,A,-112.38040030882426,D,191.99731931895136,D,-58.66340831849723,-67.81248328577755,65.04187690897297,E,-28.63708973515025,B,-126.48674302587833,-33.720199443237206,-85.33528550786417,D,-59.12517851539816,1
Veteran,Male,None,56.22025569274124,D,-22.23552245934579,C,110.21606849200742,B,-51.53722751074265,C,-158.3012553079121,32.04811955839863,-48.89010566664867,E,-118.4943506024703,B,-11.744995454636742,80.52978181197349,-58.345804676336655,C,124.79856667253033,0
Yes,F,No,-12.176088288226522,B,-77.03348281967564,D,30.629958415192366,A,51.33686091055297,B,-58.689889083297906,52.04919726360768,-66.44139398819851,A,95.47873427820073,E,85.06812955698506,-150.3516608463718,-42.774129116889654,E,4.858251145696972,0
Non-Veteran,Other,Physical,-141.15661513501,C,-10.541364719811929,C,-13.992630088016417,C,-185.7691446717791,C,73.32022330689378,152.38121801747445,177.19085278100758,B,-94.20903271529613,E,-1.1049941570783268,31.26215044364197,286.84686994932116,B,-28.461120937372385,0
Non-Veteran,Female,Mental,-68.40288043916335,E,-39.523222895805894,A,165.65851577349008,C,32.650099403053964,E,60.27851438912054,9.840974079415581,63.2707214933761,D,2.0241420346388708,E,-14.19140686235106,79.19182572255228,-123.48475314694286,C,-22.339531142459855,0
No,F,Yes,-35.544965563942256,D,130.03008461879259,A,-15.528467744569138,D,101.7384182076073,C,110.23959069707416,59.64028041349126,71.81413716977151,C,61.76294046267509,D,45.87952843636208,-96.10534620989769,-176.0106971638681,B,-107.41610791586318,0
Veteran,F,Both,-157.04056630710278,B,120.34647605480953,C,29.641803203192964,E,-47.26032038598626,B,-1.2755570521009079,-76.55337841302935,-135.04566593719537,C,-133.47431250568215,D,71.90424650004313,1.411568854453079,7.743408202214506,B,8.082889338852087,0
Veteran,M,Yes,-5.909542637363892,C,133.25511503979212,B,95.43619321998223,A,-111.13842878499788,C,10.774935579802156,29.707983891133445,-58.43802834009612,C,32.82890692232113,E,105.60118595089838,86.97099545719334,-18.6615767665172,A,-22.861557325257515,0
Veteran,Male,None,-147.50237221348343,E,67.0173679493866,B,99.22636679354252,C,-0.042289279076798775,C,183.99284177050325,20.69563807284917,94.49510411323546,B,-134.9566042411228,A,47.51539383319867,-29.824008485710586,-9.192807012215741,E,-139.58733983850834,1
Veteran,Other,Both,180.4654469247921,A,-44.91062276306018,A,-84.9160308212687,D,112.41817878968759,E,-69.30939836777944,34.52489145421113,80.65074599067194,D,-34.795015756447285,C,14.085180757185181,-35.12868848378538,13.01681747832637,D,-106.3714912408042,1
No,Female,No,-106.61163433185483,C,113.39204922468447,A,2.903635187115069,E,21.595281338525012,E,21.532070829693986,73.2491447885827,-54.18347412836749,D,-23.36609176080971,B,82.57964774773923,-45.70714910171546,-109.11016946773937,E,24.469212710806957,1
Non-Veteran,M,No,-142.27616207193734,B,-88.22223119701513,E,15.726414944119552,E,134.75189726090932,E,53.48641116681166,-233.74744801329336,-169.84461228047297,E,23.401458998155903,A,-53.01051440976994,260.7011202791151,-72.33002286617601,B,19.118913422181816,0
Veteran,F,No,-111.47722954370698,A,79.22721083600582,C,-47.887888321298014,A,53.94611357311515,D,-23.84615477608436,-123.14374730526889,13.188471544547184,A,-28.186546443875315,A,-14.242716537985894,40.91040595276738,-121.1821172498785,B,-231.37702121428836,1
Non-Veteran,Female,Physical,-46.97855164191883,E,-58.951309185472454,C,94.39323874529093,B,-22.899943697171743,A,13.297474335107246,2.658872624962809,81.7095691519986,D,-54.92482308174045,B,180.9576864506705,-41.25535653334877,-38.68689708886441,C,-154.3181814815238,1
Yes,Other,Yes,-3.413804414209061,B,139.57152235094827,A,13.047345310169034,D,-5.18686567816574,A,258.78565875403484,79.96287946969939,-60.019424099127505,B,-185.56040662019296,E,-141.07946197792648,-11.456330428994441,11.500755206032839,D,3.7385061907026973,0
