nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Germany,-5.437922454966388,164.4631120995266,B,A,47.18609352038723,1.8295184068039265,D,-29.241739756391322,A,C,E,0
US,-80.21993314345643,-193.8467615293678,A,C,-107.61976590609001,152.90292115806488,B,133.85968245942644,E,E,E,0
Mexico,-55.53967341189444,-25.885639830908136,E,C,53.90829656465347,13.899418180982181,A,18.306974457426307,D,E,A,1
Mexico,194.4524341810601,68.54107171619663,C,B,-28.198772122253352,-53.068407666152204,C,-120.70526679752174,C,B,D,0
US,25.017174960295357,-20.52510730680838,B,D,114.56886343907522,-80.4608282908444,B,56.84848613416672,A,B,B,1
India,16.807778247375197,-25.000963719992452,E,C,-28.609658848214764,-122.29674760170315,D,-72.78962927931502,D,B,E,0
US,-16.259805836097343,-83.39636106656621,E,C,-50.17936779937521,-24.841824853493268,C,40.859672727707554,A,D,E,0
US,68.14663542233181,7.2340771672292465,E,C,30.04633794557772,-17.80508605873714,B,-34.12251291545562,A,C,D,1
India,134.5520774878067,-7.9626027176139615,A,D,-95.74200486969977,57.1426240166383,B,-98.83737987974924,D,C,C,0
Other,-44.07391215885671,2.7630033669320677,C,C,-123.68339760262705,201.9775889574889,A,139.34077273105677,D,E,E,0
UK,31.621255479342636,-117.23205399980019,A,E,-23.1014898732279,4.064153708658017,A,72.97549163532521,C,E,E,1
China,-56.64424470088477,-20.859504880203723,A,B,47.287429500264615,73.77242243874595,D,-76.91893901988814,A,B,B,1
UK,-77.49382146106444,-44.59806126102509,E,E,-69.36658292730155,-105.68945863256769,C,29.952024610023305,E,D,D,0
US,-104.32425194525585,-28.166462718847146,D,C,73.86286734532159,-20.946389544587042,C,124.52711821320483,A,A,C,1
Germany,140.577778366528,53.94039838501231,C,E,-103.39312097179238,-39.857391852008824,A,-53.863494434958426,D,A,E,0
Mexico,-97.35735579241684,-272.2316000845462,E,E,-65.39918353955014,8.28388737575758,A,-49.56909721907961,C,C,D,1
Mexico,-136.73096584055696,-5.121250557808498,B,E,153.32174192595244,-63.73773997345321,B,110.63137715956846,A,C,C,0
US,-15.417273100965955,85.63540852290798,C,C,12.906662542553912,120.29394359098819,A,-136.2114384779919,B,E,B,1
Germany,44.5919272347544,-114.28678000170534,B,D,-166.70131429580343,29.62919748441849,D,-1.6271670418226227,A,A,A,1
Germany,164.7454869172502,126.45821056483604,A,D,-0.6355394828879484,-114.44413676261237,E,27.177377688366672,C,E,D,0
China,-4.726326081373399,82.92676535413925,A,C,48.944104312668046,5.4821204147482065,E,-97.21840434588191,C,A,B,1
Other,85.93860089266927,-114.08291591764427,E,A,2.346818734597852,21.50188923945759,D,34.25048924589455,A,E,A,1
India,-205.10894144915136,-42.09016584567351,E,A,62.71553839864799,49.18833147575077,B,92.38890942641466,C,E,B,0
Mexico,-8.356331160714939,37.58615640801323,A,E,7.64205706411019,-43.02110604167083,B,-231.69790658031934,A,C,E,1
Other,-114.2327315079562,-48.77783486108491,D,E,-16.76837845906837,49.12644175409968,C,134.26965714398412,D,B,E,0
China,-105.3540763409708,56.87428927338254,A,C,-35.88035289294417,45.39903258494489,D,-41.13184781853972,D,D,C,0
UK,-98.44470560170222,34.52114213481916,E,E,-33.38875283727725,145.6596980649881,C,-19.758060680270546,C,E,A,1
Brazil,-112.88098799801527,-92.79797992515157,C,C,7.408057118886906,-107.54747671027746,E,131.8681114040072,A,A,E,0
India,-25.791409550030973,-37.14211722713565,E,A,116.05048561561713,-256.6484285102302,E,89.9970540139427,A,A,C,0
Brazil,14.503258678022998,-98.60431420307205,C,E,131.55345626029776,109.95872219217857,C,44.79669475375523,B,E,B,0
Mexico,-262.7151851982596,-53.76904312055696,E,B,-139.40941993216836,-95.3079011620835,C,69.0062549570906,C,C,C,0
China,-75.32028732568085,82.92830992462783,C,A,110.94356635954871,23.47182170850413,A,-57.55072079739295,B,D,E,1
Germany,221.87762332043164,77.19347052899734,C,A,25.85578086132892,-110.19253484039804,C,-43.73916674171355,B,A,A,0
UK,-72.08486324103677,79.09049408530755,C,C,101.43587838008159,-294.08430531798444,D,-16.926022746795077,D,C,D,1
Mexico,-109.09959148312444,-28.82323572504119,A,C,32.09882470614499,156.04829404474614,C,25.43339857936194,A,C,B,1
US,91.31155705511603,-28.37204505602936,B,B,19.365886802581826,149.45035547543125,E,43.64387136977673,B,B,E,0
China,108.98552539344935,-107.37365147806422,C,A,-35.509511024623244,272.14520916168107,E,-36.781631099088436,D,C,C,0
China,111.8036992929538,0.9051645252176993,E,C,-90.78111170167166,-0.5035592991963924,D,112.80698726626277,B,E,C,1
China,82.91002895905883,-20.517325439022564,C,C,-176.65507052859599,1.1645147071556772,C,-102.37953219482885,B,C,A,0
Other,2.3326992783545575,125.55400476196563,D,C,-43.4252689841641,-70.21448451329567,D,-31.75236664254128,B,E,B,0
US,-86.73928589159425,49.82277761573954,A,C,-36.834398076222605,-7.089103420358935,E,-64.49897509652989,B,D,E,0
China,38.71584691988964,-218.43573774960205,C,B,59.99570144974506,81.1396181156711,B,175.1522215536201,B,B,C,1
Brazil,35.565225064826826,21.0336436842595,B,D,-32.612529440583224,186.27276416789985,E,-36.48053455764972,D,D,E,0
US,39.58700469927252,-127.59919315804275,B,D,33.259262092634344,52.014764768947984,E,-84.1574001428444,B,B,B,0
Brazil,-47.45344592868456,158.52002883514467,D,C,163.66825612434263,4.119661206679363,B,-149.26151798830892,A,D,C,0
US,41.818812473534535,-101.7960234387979,A,C,16.901193657185445,74.32860644037198,B,30.120773367711777,E,A,C,0
China,-40.809285804718535,-85.17589404526392,D,B,32.05826516586624,-218.93650587310054,B,-16.27815754202917,B,B,B,0
US,-17.67724916304407,86.04609386978936,D,D,-227.99413950414848,35.47970214791691,A,148.9695919308566,C,E,B,1
Germany,192.52461192043566,-79.71246907228868,B,C,69.18161748178895,-40.83964755678572,A,-146.12528947292003,C,C,B,0
US,67.73794023700592,-85.89032662592365,B,E,37.59441960145144,79.63859554775861,C,-54.111784377699166,C,E,A,1
Mexico,-16.68779057791569,-63.20781498727638,E,C,201.61147193510675,-157.23542805641083,C,-8.767818309208902,C,A,D,0
UK,-74.22840632362026,51.44727023429866,A,E,158.52058222198238,-83.39728738644374,D,54.42971182583523,D,E,C,1
Brazil,-23.58048338188651,-126.14222298715438,C,C,-85.97597660820988,-45.17849895641859,E,5.735682269396728,A,D,E,0
Germany,84.93525809245492,22.841430254206944,E,E,186.48083061035004,-59.52470824818832,E,-25.851740296868343,D,C,D,1
Other,-151.15962160035704,94.9541890855739,A,C,75.05902591264736,-3.1150017457492636,B,-123.86263081555089,B,B,A,0
Other,-102.40289136142276,-73.05295472734903,D,E,-45.07504829072979,-148.04961153912305,C,67.57367752740956,E,A,C,1
China,76.20012852390784,114.06327260174768,A,E,-66.26103409055482,32.29103697301452,B,-142.36507634609285,C,C,A,1
US,-30.565108414985627,-57.19922801595621,B,D,-97.89786811291707,185.8175138531406,B,-74.47327659848106,B,D,B,1
Brazil,20.62172068657225,-34.89561879362409,E,A,-83.84215240036426,-84.44723662916076,E,-158.00735829324256,A,B,C,1
UK,41.365109599346766,17.405489985411464,E,A,-84.81771923840726,38.52341200095134,E,6.2665516638562595,C,A,D,0
UK,52.00037407604554,96.18682533258045,B,B,7.016672974651364,103.76738432156587,C,-11.774159034963926,E,E,B,1
Germany,-50.26567183563366,-54.5936216270821,E,C,-32.34666285032874,45.94443989098828,D,25.617904385587227,D,C,A,0
Other,-71.58381805453476,-85.4539506025049,B,A,-39.23837959858953,-48.12404410922132,E,41.948245844564774,A,C,A,1
Other,5.58708411224937,27.132532950970873,C,D,40.36456831220305,-78.49204572143096,D,-168.90104178804194,A,A,D,1
Germany,-18.933966736548633,-72.15049797010984,A,D,52.88132136225766,3.6927169612668154,E,-200.71699240397467,D,E,A,0
Brazil,27.500591065484947,-114.49259866285426,C,D,-95.80996878354017,-69.84430950834586,A,-38.95093927916145,D,D,E,0
UK,24.56120407968215,18.375433150716113,C,B,136.30021765239468,-0.9509920803474441,A,-135.06761206678337,D,D,B,1
Other,-54.020278956055115,11.305558011093149,D,B,-18.75072826673831,-96.85762568587677,C,-60.176786717727595,C,A,A,0
India,7.716843815747916,113.27260777436805,E,A,21.65909306545798,167.80800647996693,B,-17.134849460121906,A,C,D,0
Mexico,-19.24941486929218,27.73150962735113,E,A,70.35094593439173,-110.955500353961,A,-103.57153550736268,C,E,D,0
Mexico,9.863912136321721,10.785356725981249,B,B,97.53798139562713,57.667181905922405,B,-0.4020908694351899,A,C,E,1
Brazil,17.42247376604425,-95.00441443700484,C,D,72.81732680233756,-21.007868983690937,A,-23.311073809102385,C,D,C,0
Mexico,75.07217293991405,-132.8901261165522,A,D,114.97177213019656,-17.114689660190425,B,-23.400927867325407,E,D,B,0
India,74.99338604117149,24.90618826349316,D,C,36.116092234069555,154.19081081682157,D,106.00455531079393,E,D,D,0
Mexico,-184.91675061485412,-20.109103892543015,E,A,-58.82499854061598,100.3826529800351,B,12.20914795360307,A,C,B,1
Brazil,-201.9529680983192,-35.172298988838676,B,C,-6.9063999878909215,4.261940738084653,D,20.15833082192443,B,C,B,0
China,-18.196616895416206,1.2801318710387026,C,B,70.62311090802297,-108.626100773266,E,-79.15588925750046,A,B,D,1
China,-99.41248789945111,37.02376789963189,E,D,196.89516735631915,-72.09056793105702,E,16.718630384293924,C,A,D,0
UK,27.212555264309646,-219.493013468868,C,B,163.7076651382544,0.2608046425874417,D,142.8250951734339,D,B,A,1
Brazil,68.7837286928935,-19.979003779027423,A,E,-61.6535873750096,-79.98904191493624,C,-38.068241804028744,C,C,A,1
US,-105.41695968686484,-93.38478356181606,E,C,-33.276300392798866,51.02476046111957,A,103.40924564637486,D,C,C,0
Germany,21.999683263414152,166.08516979809363,B,C,2.960662036983788,216.42607974575748,B,-31.5906508143565,A,E,B,0
UK,-77.44127088222311,-106.75902765650737,C,A,50.51891449663955,109.9749762668193,B,52.018227930559746,D,C,D,0
China,8.871058992751419,-62.26739143827332,C,B,-59.82234492059386,-72.10576517563452,A,-205.42463784355158,D,A,C,0
China,-31.097194915728732,8.33995047881126,B,A,-207.9720421873612,46.252410892373604,B,-51.73882706105621,D,D,E,0
Brazil,-21.93068413683538,-175.0794259707033,C,E,-85.8106503712795,-67.15523459484749,E,-94.01858587927941,B,B,E,1
Other,-42.9123510298916,1.183203045583912,C,D,194.56648270031232,146.7641621665862,D,-184.1847646912222,E,D,D,1
Germany,-24.056253269374466,-13.437900085544335,A,A,-31.43453070458216,-57.208998811616304,B,76.14323503746743,A,B,A,0
US,-94.55705749838584,-1.289898032922031,C,B,188.08270181200933,-103.1384685993166,D,-108.62078856652472,B,D,D,1
US,-91.35295656516207,-18.134325802190006,C,E,20.71413302067712,42.40058179711353,D,34.08818637771297,E,C,B,1
UK,6.912248358259582,-199.2482683306787,D,A,-45.54461696840661,37.03405279840107,A,-74.29629566671798,C,D,E,0
Germany,-41.63225577788865,-83.29775835162548,E,A,51.030072991693444,-13.81936617704691,B,98.94211162143642,A,A,C,0
India,-29.282478871201384,67.45866399504804,C,D,-99.20370316139498,177.05050860744186,B,-91.7382173902888,B,A,A,1
US,9.778517989129723,-231.4055032146892,E,B,-135.05442028138626,-51.109971872742754,C,-11.329119771845349,A,D,B,0
India,92.1103131452761,181.8914939147448,D,D,157.4605717125851,-174.3504999205448,E,70.27015288981029,A,B,B,1
Other,-19.304276337344728,-88.18073157650839,C,A,76.75184347243521,-129.4915413927367,C,51.06534828707677,D,B,A,0
China,15.033780696622534,-202.82974518176852,B,C,-133.6200950653064,-52.96572456477725,B,92.61045781712387,C,A,B,0
China,82.47316804082317,29.16494523969225,B,D,-118.14392682173755,-14.533910404465095,A,-96.48857250813417,D,D,E,1
Brazil,-17.305452007120692,-104.20049108280362,B,A,118.73209323025327,-46.551169465875375,B,-37.244339046507505,A,A,E,1
Brazil,111.45712000243184,108.57904391340705,A,E,-209.59968350013213,-49.422934199980325,C,53.25894309770563,E,A,D,1
Mexico,79.05502459219515,-37.61897723916957,B,B,-47.24856482895443,-15.023442595957714,E,-51.89289332482127,E,A,D,0
China,13.986452291049407,-176.18548280333354,A,E,81.02713008825344,6.529694531150826,B,-13.143573978122866,E,C,B,0
India,-152.82407843858746,134.7311060978693,A,D,-30.402249839574523,-13.556378213703354,E,7.138394651661334,B,B,A,0
Other,1.730394382959162,-37.31565006809326,A,B,-24.44123869443935,51.495614497673,D,134.71879259265936,E,C,B,0
India,72.18521051383124,0.7202256905338931,E,C,-145.26245712514566,113.74409072559794,D,58.51407688289751,B,A,C,1
Mexico,74.85171402148323,-36.03815210720305,B,B,-60.12133443362608,72.40191991707597,E,-0.6715246777715739,E,B,D,1
Brazil,27.06281193026701,-9.016328299871425,E,A,-4.557717232754397,-198.6541359232604,E,22.598490874719765,B,E,A,1
India,-15.503061031948487,46.90501121436987,C,C,-42.82075052668966,127.36498192795733,B,-40.08216962084051,B,B,E,0
US,69.3015910380785,28.837620336165166,C,B,32.218932904120585,45.327748559953875,C,-127.34862250120264,E,B,E,1
Brazil,-18.751121133012973,-78.7567948416564,E,B,-134.80090686307386,-105.00448322614258,C,-97.14084820515762,B,D,E,0
Germany,-6.419870070006521,-43.262308710576434,E,E,65.93651244193515,59.90661035357785,A,54.681833254111325,A,E,C,0
Other,-95.64968293284733,180.365349948008,A,E,0.7543333426385846,-5.954234917867642,E,-51.92109880756117,C,E,B,0
Brazil,13.773875743042177,124.93044544740137,E,A,-80.03581554500944,-32.763366138926095,D,-43.68023803127148,A,E,C,1
China,12.87641672917359,-75.06364291596812,A,D,-7.700719101685058,264.52140115130464,D,150.59215952874777,D,E,C,0
China,-110.14575960930257,125.63140441610359,B,A,201.85691344251896,139.03046072009587,A,-37.173884550442004,C,A,D,0
Germany,-174.9705070418754,-105.13723279783942,D,D,-146.16379987428863,-149.38290795717916,B,155.86135784802303,E,E,B,0
India,95.71625212862362,277.6781842903483,B,C,-219.80672828429798,123.02959028585157,C,-44.21112301124917,D,C,A,0
Mexico,117.96324612839202,38.76976835854095,A,C,17.386322572441305,-10.042586428252045,A,24.445029233843353,A,C,B,0
US,68.1310373264984,77.47748097815625,C,C,-199.85490145975362,11.237275488851003,D,156.46606966943116,D,D,D,0
UK,13.171143560476109,100.37961042356291,D,D,-35.05168162016303,-126.71966397711856,C,-22.917058717588816,E,D,A,0
China,38.25212824419039,47.80656099935794,C,E,13.317501478540283,87.18826342114689,D,11.057920616111852,C,D,B,0
UK,68.65967747283547,-41.2794512401201,C,C,68.8941513344579,40.746776905295086,A,194.2650647848377,E,C,B,1
Germany,-21.325254451595857,-127.97315843720298,D,C,243.63877268678203,-83.80961443319269,A,41.680107368322396,A,C,A,1
India,119.98841719888556,-85.06154443999286,C,A,-109.23233134138218,-88.05711985990071,A,30.134867431915264,C,D,C,0
China,-88.39128324604486,-55.29904010345156,D,B,-119.16793346253954,-175.38756186654476,A,50.10297843030407,B,D,C,0
India,-65.52429607121267,224.21608522301483,C,D,69.85575851934965,-53.364482834355975,C,-14.530154501167466,A,D,B,0
Other,159.22178680714413,2.419769580932705,D,A,48.80492489772224,9.666069608032576,C,-28.30547180874526,C,C,D,1
Germany,-70.06874038412005,9.569713267403142,A,B,284.55199287687896,168.14885788418158,D,-41.82234808614441,C,C,D,0
UK,-8.621536927383838,-59.738313962341735,E,D,23.02391365886668,13.160637499413355,A,147.84191388186844,B,D,A,1
Germany,-59.56406463222721,-23.63366060129988,A,E,-49.89926030406478,-171.15363052609098,E,106.9739844309457,D,C,A,1
US,-94.74598171148759,-24.31219933875953,D,C,72.4871100793516,-4.260862339640524,E,133.19638619695368,D,E,E,0
India,-59.74796539389294,-121.38397176220383,D,E,199.39115985070936,8.971853352876996,B,21.28373697360053,E,E,D,0
Other,181.16072135685425,-30.048436149413643,C,E,-50.921650151681504,-72.82026300863893,A,-116.70351282304141,A,E,B,0
Germany,163.14664846520307,95.01251428842298,C,A,49.65196126999844,33.96555648708475,B,52.42657341138478,C,D,C,1
Brazil,-143.09885634901747,-124.41953383486299,D,C,17.974873547479877,91.80396690359743,B,-124.14314678617144,E,A,B,1
Other,74.48326796100392,99.00828584416864,C,D,56.32813823263319,-153.72044546122922,A,20.38795234529412,A,B,C,1
Mexico,3.643580434741646,39.13133681430006,E,D,31.72688761215458,124.48922142117954,C,-75.14367838873581,B,A,B,1
Germany,-59.73610087845061,52.23487092885377,A,D,-81.87411758493757,130.6867099385452,E,-168.51336436661092,A,E,A,0
UK,-28.693395749670287,27.35106573199884,B,E,7.394812836594149,-73.07636747229978,E,87.35330181906038,A,B,C,1
India,-71.68741871753714,18.02980144351049,D,A,84.69354222690137,104.54365744334189,C,39.40552863803333,A,C,C,1
Other,127.8400353422908,155.56330093477243,E,D,13.391591369996622,-18.933780513357494,B,-12.141657053552253,A,D,A,1
India,96.11269715486995,-59.214270826043226,E,A,-43.65775857765989,-44.25723277568634,C,-96.85700280688775,B,B,B,0
China,47.728967299478555,103.92189140061241,B,D,109.89053758132872,43.03300724696902,E,94.9519467529226,E,A,C,0
Mexico,14.449018552041343,-109.55205529248246,A,B,-47.30855706750663,-71.8500961688078,C,-13.579966019580535,A,D,E,1
Other,-36.508720573025016,-22.941216119926175,E,C,-44.32009229947829,-15.599173773669536,B,36.68826656690322,C,B,E,1
UK,74.36901124807477,86.12071196366438,B,A,29.79356610254894,-210.7991782257832,C,-25.401219828237714,E,A,C,0
China,-11.706593993600107,-54.56366407911204,D,A,107.49594140273295,-8.447770783285627,E,139.95631117144305,E,E,D,0
US,35.513867222301585,34.4787977262118,A,C,-52.82176192000211,-65.54204569459756,C,-10.552197574232345,C,C,B,0
US,-6.2936026315206615,-44.37015704049138,E,B,127.4726257496259,99.45354029340633,C,143.79997585098212,E,A,A,1
Germany,20.370650361585383,-187.74559377164076,E,B,-132.4506877904537,68.45677214672597,E,-97.32039207800348,B,A,B,1
Brazil,165.5735896092814,60.260010379956164,D,C,116.30985164673828,70.94693178224547,D,27.226827235244365,B,B,D,0
China,17.936830877399757,-92.86884339376739,C,D,-12.374968062705117,-68.26373454295984,B,-45.99256489071723,B,C,E,0
Germany,42.07168942213082,-119.94811927209797,D,A,-12.339663247672938,-108.99068824097348,B,-6.476755373014114,D,B,D,1
Other,34.6625461936429,-12.984837013988768,A,A,226.95863194989806,127.9108845740056,A,172.68908817822862,A,E,E,1
Germany,166.01019926654536,39.540462339715354,B,C,0.2628414477543973,59.60756339356219,C,219.41751797688536,B,B,E,1
India,165.1351851505361,145.1390604474345,C,B,-27.869783436692153,-51.736880153384455,D,-45.009878691433805,C,C,C,0
US,83.18694106048588,141.25209542647767,C,A,-39.92145052521654,-30.691451453614604,C,-13.756892135750029,C,D,D,0
China,-211.86816251371837,-25.59115930634502,A,D,80.67071027844922,-53.32048384339164,A,219.6503200557648,E,D,B,1
Germany,116.0243375249512,69.47922562087444,D,E,-87.5309717529515,14.46104047779233,A,-9.775369299468965,B,D,E,0
Brazil,139.59285570911132,-35.14360524963636,D,C,1.165004727989266,0.7564217318875184,B,25.273966461775615,E,A,C,0
Brazil,-45.06956192252786,-2.0079283061013284,C,B,165.64341712915004,-76.16991615793702,B,-79.6989404297674,B,A,B,1
UK,33.54254947240419,23.718672253367252,B,A,43.61700127697749,-120.86540451566485,B,5.60070988646898,E,C,A,1
