ethnicity,Gender,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Asian,Female,Buddhist,-136.1072178303721,E,-7.717276950377348,E,A,B,-125.09060133509011,D,1
Asian,M,Buddhist,30.13694907133405,B,-52.02080554996639,C,A,A,-189.2956086451496,E,1
White,Other,Other,82.5116879235966,B,-7.210508079493646,D,E,A,-62.42426458233656,E,0
Other,Male,None,193.0499920830241,E,123.27098165379387,A,B,A,-8.625409841675246,A,0
Hispanic,Non-binary,Christian,-14.83733894360258,C,-127.91776601171716,B,C,A,129.52160673514126,B,1
Hispanic,Male,Christian,-108.71574242872725,B,185.0377662606597,D,D,D,30.53194323460135,E,1
Hispanic,M,None,90.43671943947881,B,13.257113627469897,E,A,B,37.86615212113376,E,1
Black,Other,Hindu,-44.77451789268379,A,-79.60937713767458,B,B,D,44.47988487625198,D,0
Black,Non-binary,Jewish,-83.16241719233732,E,126.83145649825853,E,D,D,78.31914227773821,B,0
Hispanic,M,Jewish,-36.84544668512512,C,80.26615453830142,A,A,B,134.7679289669451,E,0
Hispanic,Female,Other,-17.421432944244007,E,-6.44906762113619,A,E,E,9.263960479325384,B,0
Asian,Male,Buddhist,36.404608735730584,B,-5.115821804522107,B,A,D,-3.079015274790313,A,0
White,F,Muslim,87.67748710502805,D,-4.32463815789289,E,E,A,-16.24728729267935,E,0
Other,Female,Other,36.27799933443374,D,-81.50986689147285,E,B,C,176.4179856670645,D,0
Asian,M,Jewish,-57.90782711799106,E,-114.45995506967566,E,E,A,-27.669714972726183,E,1
Hispanic,F,Other,-143.13701314926223,B,-50.956208485202225,D,E,E,99.33334189667586,B,1
African American,M,Buddhist,-40.654691911752586,D,-116.13682273203933,A,B,B,-60.988878205270694,A,0
Black,M,Buddhist,96.50690018200847,A,-95.06125230991105,A,D,B,-174.1760533570854,E,0
Asian,Other,Jewish,-111.90154234145837,A,87.32799392302587,C,B,C,-77.5033266029556,A,1
White,Non-binary,Buddhist,-51.15840030532672,D,31.916262844754616,D,E,B,-45.55533017686493,B,1
Asian,Male,None,-215.91249067781192,B,99.78755036207735,D,B,B,-57.40873237301298,C,0
Black,Male,Jewish,129.2693438584543,D,152.68608629471015,D,C,D,-61.585182901706936,C,1
Other,M,Other,-148.88929580654556,B,130.88506213758785,B,D,E,-61.64615368910367,A,0
Black,M,Other,98.54688809734262,A,-6.94833106688475,E,D,B,38.83811121817848,D,0
African American,Male,Jewish,129.92921329095378,A,4.956659074134033,B,A,A,75.17323621460864,E,1
Other,Male,None,-36.54430896700081,A,81.44308205590261,B,A,B,-72.7788703109856,E,1
White,Non-binary,Christian,-77.8928380497579,E,-170.97285047157658,D,D,B,-150.64867528991368,D,0
Asian,Male,Jewish,-109.300163256133,A,-64.23057904097811,C,C,B,-109.39014172509725,C,0
Other,F,None,-83.8209509864521,A,36.85395069012912,E,D,E,-66.48870039327657,E,0
White,Male,Muslim,40.925517678409804,C,138.67029757661905,D,C,A,-68.03377650160859,E,1
White,Male,Jewish,-91.94290735344741,B,-23.77661276807524,A,A,A,142.14373829592745,D,1
Other,F,Hindu,-17.872645887103342,C,118.8737124152679,E,C,E,-224.34222654930247,A,1
White,M,Muslim,42.58578738549202,C,-152.73962264023177,B,C,D,200.76315244909821,D,0
White,Female,Other,-253.74386115162878,D,-151.16762095076083,B,A,A,8.087218952721381,A,0
Asian,M,Buddhist,24.888694654100494,C,197.00167771439658,D,B,E,30.737291995518635,D,0
Other,Male,None,-157.34819217917396,B,-152.43629320794807,B,C,D,68.67649255358546,D,0
African American,Female,Jewish,-91.4065272668831,C,85.82212157481037,C,A,C,297.188650988778,A,1
Asian,F,Jewish,20.407506729173043,E,-7.705429699352102,D,B,C,9.380883217286918,A,0
Asian,M,Other,33.258604628289014,D,-96.27205918610613,A,C,C,-4.424278952394588,A,1
Black,F,Muslim,-42.644395454315486,C,72.61208618377802,A,C,C,-38.23296972627221,E,1
Black,Male,Hindu,93.49743664552649,B,-191.78635454397462,A,A,C,-42.34610312327064,B,1
African American,Female,Jewish,2.4154247942114777,A,-141.95359688428456,B,C,E,-88.07587870669616,D,1
Other,Female,Hindu,-27.68516347683897,A,-8.945717811864673,E,A,E,-30.30207118897162,B,1
White,Male,Other,122.78691456996367,E,-54.8191954801591,D,A,E,-90.6472084651153,C,1
Asian,Female,None,-39.81774240480556,D,131.99653650169773,E,E,C,-74.04222476726345,C,0
Hispanic,F,Muslim,63.530333087656274,A,-144.23053092018782,E,E,A,85.88490845211894,A,0
Hispanic,Other,Christian,-44.46824408845578,B,91.6808529336256,E,C,A,-52.76338089093433,D,1
Asian,Female,Other,-12.217933370176576,B,151.27914680528468,A,A,C,-123.57098727067478,E,1
White,Non-binary,Jewish,-55.59394526164806,E,-21.794449672575418,B,C,C,212.33144213145013,E,1
Black,M,Jewish,131.88448521960586,C,-30.454876615854374,C,B,C,-63.052577060872075,D,0
White,Non-binary,Muslim,-7.775518504535609,D,249.98765772250752,A,C,B,87.7495006083885,A,0
Other,Other,None,171.40326704889077,A,-162.92856296628574,B,B,D,-50.87249635795599,E,1
Black,Female,None,-18.38808843387834,B,-28.91047497990971,D,C,D,38.40374416397405,B,1
Other,Female,Christian,117.03233985090566,E,179.26866998046359,B,B,E,-149.1845698929084,D,1
Other,Other,Hindu,38.27914939023033,B,-111.61001095249676,D,D,C,-16.64395216731253,D,1
Other,F,Muslim,80.5739124040862,C,-9.36950972031447,E,D,C,104.90349079144723,D,1
Other,M,Buddhist,276.3581247712691,B,-160.76660459604972,C,E,A,31.49798973795402,E,1
African American,Non-binary,Christian,-17.594431660451804,A,189.89557512959175,D,A,D,8.33284757008601,E,0
Hispanic,Male,Jewish,-135.40994631259997,E,48.94562122984457,B,D,E,-56.6507778367852,A,1
Hispanic,Non-binary,Hindu,-39.83477142542829,B,61.60977827827172,E,C,D,19.6562895884164,A,0
Other,M,Other,-135.74316052132724,D,29.98539308946545,E,C,A,-7.818846198257949,E,1
Hispanic,F,Other,143.666281120583,C,90.64443905562662,E,A,B,-230.32943988638118,D,1
African American,Other,Other,-94.80074861127626,E,59.493896808505575,A,A,A,-37.270512633591544,D,1
Black,Male,Muslim,-45.96845604164706,E,-28.61870973479529,D,A,C,-5.13110653602833,A,0
White,Non-binary,Other,159.1555243607119,B,-117.21205235524057,E,E,D,-77.07622510033872,A,0
Black,Non-binary,Other,-74.82332731771837,B,-194.36487701011848,A,D,C,80.04386485780448,C,0
Hispanic,Non-binary,None,-29.396470515584344,A,236.70919611824564,B,B,D,-170.24392967022374,E,1
White,Non-binary,None,-106.80238196728438,C,22.49442090088421,A,A,C,-11.365965345331205,C,0
Asian,Other,None,-20.721934328807276,B,23.188466439341354,A,B,A,-84.84326217794205,C,1
Hispanic,Non-binary,Christian,110.46339076291827,C,156.42224994267568,B,E,D,83.83224744457858,A,1
Black,Non-binary,Muslim,116.18515002042503,C,-84.69840287418988,D,B,E,-132.65097476107647,A,1
African American,Other,Muslim,-92.94699184209176,E,127.47250096628741,A,D,A,-154.93519712534516,A,0
African American,Other,Hindu,-34.183725697096705,B,-94.17080324901164,C,A,B,-101.59491540237539,A,1
White,Non-binary,None,-124.05083495537991,E,23.015413183262243,D,C,C,-157.35816364640053,E,0
Black,F,None,100.10336436407698,A,-8.97769860898764,E,C,E,65.23911749382938,A,1
Black,Other,Hindu,-79.94837829835777,E,-67.4504311527884,B,A,C,-116.19657364524447,E,1
White,Female,Muslim,-146.33070947703357,A,-93.1640961173816,C,B,C,202.86089271434466,E,1
Black,F,Christian,-21.538334384042244,A,-108.72883468081116,D,C,C,-94.07770541069405,A,0
Asian,Male,Muslim,1.947755177417843,C,-80.65900874257873,D,E,A,-109.56162123229376,A,1
Black,Male,None,22.02593796080599,A,76.63493369571786,B,E,C,44.81407973828871,D,1
White,M,Christian,23.5734080036226,E,-54.42206792221233,A,C,C,-43.90238677385634,D,1
Asian,Non-binary,Other,-43.76024980172847,B,15.528705090704426,E,A,E,238.1848805222074,B,0
White,Non-binary,Muslim,-26.569336857787167,D,1.58125344264763,E,B,E,27.316282828396577,B,0
Hispanic,Other,Buddhist,-125.5307375004941,D,-167.35223194573402,D,B,D,62.002393934513165,B,1
Other,M,None,-5.161121121032526,E,-141.9254383908972,A,D,A,-7.956653158810354,C,0
Black,M,Hindu,-58.377060803505834,C,39.5791565952056,D,C,B,-90.91276649567553,C,0
Black,Other,Hindu,156.02874453188315,A,-132.46450499648407,B,A,E,-22.327859319560915,D,1
Hispanic,Female,None,-11.825328411459559,B,-145.56355322031794,D,E,D,-90.60050493287575,A,0
White,Other,Hindu,-111.35633320691207,C,-100.38052349559261,B,D,B,-194.39611521956954,D,1
Hispanic,Male,Christian,-88.0678023364933,E,-18.35388047546956,A,D,E,72.33716807800944,B,1
Black,Other,Christian,165.60342896879843,A,-70.160904255606,B,D,E,-133.3931468272278,B,0
Hispanic,Female,Christian,61.604842701258164,B,-70.08920611984954,E,B,B,13.966432747750726,B,1
Other,Non-binary,Hindu,70.43753565617442,D,-131.1377946462284,C,D,D,72.66000446576477,D,1
Other,F,Other,-63.33617657847566,E,-66.73917312131589,C,B,C,-11.472688044419886,C,0
Other,Non-binary,Muslim,27.401544661972572,A,26.34364720610639,C,C,B,-117.08685247392907,E,1
African American,Male,Christian,-122.42689541023748,D,98.07111349881829,C,A,E,-44.282668058754155,E,1
Black,Other,Buddhist,-161.40180809987666,D,105.93385183001105,B,E,B,-49.731238166305936,E,0
African American,F,Muslim,76.74324936670935,D,22.202172816044865,A,B,A,-105.40877919210365,C,0
African American,Male,Other,105.30064082712289,D,170.04671252171832,A,B,C,3.0586775172815073,C,1
Black,Male,Christian,33.483775072149975,B,-12.736621528249989,A,D,E,132.14841462641905,A,1
African American,Female,Hindu,-171.36711568793825,B,-92.32174231972718,C,E,B,111.12280358815187,D,1
Other,Other,Hindu,-129.05529270547612,D,-113.50703548692067,E,A,A,-13.172373884599844,C,1
Black,Non-binary,Other,50.08922862123678,E,160.53796123944133,E,B,B,147.65286114782114,A,0
Asian,Male,None,-65.93650518610833,E,-69.95107685074505,D,E,B,-178.802279046394,C,1
African American,F,Muslim,8.155979681809644,D,-16.304836975863548,D,D,E,-255.50388868386972,E,0
Black,Non-binary,None,159.55054085669772,B,-163.64041973653497,E,A,E,28.634590124037366,A,0
Hispanic,F,Other,74.90478098680025,D,147.74467324413806,B,D,A,28.239993697536924,D,0
White,Female,Buddhist,-86.99474810683319,C,-0.27728500396741196,C,B,A,5.403129879927334,E,0
African American,M,Other,-3.641571131902394,C,117.91886567385275,A,D,B,24.44367317309807,A,0
African American,M,Muslim,106.25753676187766,E,-202.76189780107728,E,C,D,-53.05122268101194,D,1
Asian,Non-binary,Christian,-21.741290249345667,C,182.02654343004255,A,E,B,-145.76438165186812,C,1
Asian,F,Jewish,-99.87966911023503,A,67.27313951031137,B,D,D,-26.12405114563787,E,1
Hispanic,Female,None,35.12252071435237,B,1.3339126621944302,A,C,D,5.2664651954933,D,0
African American,Non-binary,Jewish,-30.926533177343867,D,-86.51204008100504,E,D,B,-64.03064434751855,B,0
Other,Male,None,30.231519473482894,B,35.5388299100466,E,E,D,94.21781076596659,E,0
Other,Other,Other,-145.25895427286332,D,95.48932930132193,C,C,E,-111.87955269082765,A,0
African American,Non-binary,None,-109.48438608712448,C,-34.5598276964469,C,E,E,-29.764068328941672,E,1
Other,Male,Buddhist,-36.35993673483233,D,39.13002948054197,C,C,D,101.0011818509494,C,1
Hispanic,M,Other,54.52726716961514,B,13.68013056585657,B,B,A,33.020902816105156,D,1
Other,Non-binary,Christian,157.1275867825398,E,32.02209165931069,B,A,C,96.59904391806884,A,0
Asian,Other,Christian,-100.8943722697905,B,187.04189045714813,B,B,C,-121.92267289481168,D,1
White,Female,Muslim,67.2949702348293,A,69.32565045454297,C,C,E,-15.339246448863497,D,0
Other,F,Hindu,94.57958831288639,D,-253.7283139833424,B,B,C,8.847386386776652,C,1
African American,M,Muslim,149.21122767197775,B,-57.18827489472065,B,B,C,13.752354797968843,C,0
African American,Female,Jewish,57.477488856790046,D,-90.5325453155681,B,D,C,-133.268734827347,D,1
Black,Female,Other,5.812335084041452,B,-1.520667574423678,E,D,D,14.40617029157327,E,1
African American,Non-binary,Other,53.374343175243524,B,-17.97161823836239,A,B,C,-27.768822187782554,D,1
Black,M,Hindu,75.6849541169621,C,-176.46922687500714,D,E,A,-24.14536261461275,D,1
Asian,Non-binary,Christian,-9.038733736900623,E,-20.596606125373246,A,C,E,40.21718277329634,A,0
White,Other,Other,-46.88655536566675,D,-120.77940231664455,C,D,C,187.64977196481615,E,1
Other,Male,Hindu,130.8597870310654,C,-30.90750996372904,A,A,D,149.35152861351958,A,0
Hispanic,M,Christian,71.47751141665843,E,27.540004602543323,E,C,B,-10.846217540936143,A,1
Black,F,Muslim,-14.413225800225934,C,-149.9172078597718,A,A,D,-26.202154730703235,A,0
White,Non-binary,Other,-3.163272062492935,B,-105.94559734187683,B,E,B,223.45702033711393,E,0
Other,Non-binary,Jewish,-3.521021174320956,C,-17.51195040587607,C,A,B,34.871459115861484,A,1
Other,Non-binary,None,-220.33631465409965,B,-86.61669114123806,A,A,D,141.3570975020443,B,1
Asian,Other,Muslim,-97.99393063484916,D,106.36957314943618,C,E,A,-199.42161486173677,E,1
Asian,Male,Other,81.5514017100875,A,8.195597329258803,E,C,B,16.434621893142783,A,1
Other,Other,Buddhist,-88.3515550290234,D,-96.05137570536483,B,E,C,-45.24771437433513,B,0
Black,Other,Hindu,78.47581391047288,E,10.75452599601723,A,B,C,80.93332256580686,C,0
White,F,Christian,169.43088644544554,C,104.34279546643688,D,E,E,-72.75998749713438,E,1
Hispanic,F,Muslim,84.04974335917365,D,-96.5142220491446,B,C,B,17.982121635752737,C,1
Asian,M,Other,-35.6768452908601,B,-254.09915786460812,B,E,C,-54.10670128065084,D,0
African American,Female,Other,7.434471473694941,C,-53.86707405917357,D,B,C,-62.75653078121592,D,1
White,Non-binary,Other,-156.8993779669678,C,-181.59713973895347,D,E,D,-18.128600251928113,C,0
African American,F,Hindu,-34.233992935222865,A,77.52654132389304,C,C,A,-222.39153156136672,C,1
African American,Non-binary,Buddhist,-170.33742326135356,C,-54.89608607776692,D,D,D,75.74110916689742,B,1
White,M,Muslim,-10.763362955746448,C,-15.499659600661095,E,B,E,24.996859697844073,A,1
Asian,M,Muslim,78.43093797016807,E,104.62432590549788,C,A,D,-35.351903404773935,C,1
African American,Other,None,-78.19878124321825,E,-149.84282278126676,E,A,E,9.298256740090213,C,1
Black,Other,Buddhist,-19.323822485825374,D,-132.45087262023753,D,A,E,2.374840013155446,B,1
Black,F,Hindu,16.94732994419056,B,119.66089243087785,D,A,E,144.51745016756377,C,0
Black,M,None,-104.71065242380119,C,-147.73317400454457,E,B,A,-65.66428221193097,C,1
White,M,Hindu,48.00590591273691,C,-65.54485358591234,E,E,D,-100.68363351474798,A,0
Asian,F,None,70.87950699800676,D,88.04010110299035,A,D,A,3.7453180145108136,D,1
Other,Non-binary,Buddhist,-25.412225195497495,E,111.90114167250881,B,E,B,-10.950194722850139,B,0
White,Non-binary,Muslim,-67.71187607347018,C,-0.025302884962959453,D,D,C,-115.30763944587325,A,0
White,Female,None,67.73652258606681,D,-2.8646970575829656,A,A,D,101.49169005306837,D,1
White,F,Jewish,-78.53764766896727,E,-36.23290752649354,B,A,D,-120.04758287518801,E,1
White,Male,Hindu,-6.484690921989689,A,8.819660349737575,C,E,E,-106.73766282208238,E,1
Black,Other,Buddhist,-178.56567348396942,C,53.530085729128004,C,D,C,17.866323728617477,A,1
Hispanic,Other,Hindu,-12.281828867137301,A,78.23970321626442,A,A,D,33.614306843275784,C,0
Hispanic,M,Muslim,-7.108304717084975,D,54.65718494909378,D,E,C,-13.248002078601598,D,1
Other,Male,Jewish,-52.62919077322391,A,-173.2134995564357,D,E,C,112.70239717369417,B,1
Other,Other,Hindu,115.11274473530099,B,3.4826333989381295,A,C,C,198.1277669803968,D,0
Hispanic,Male,Christian,131.61614854078292,D,-31.43224918625754,E,C,A,-145.40292332008204,C,1
White,Other,Muslim,-71.65597107086839,E,163.55891894125048,D,A,D,-72.48473314073777,D,0
White,Male,Other,11.05512662760657,A,-70.597051074865,C,D,C,75.78128832026852,A,0
African American,Male,None,43.38188218656441,A,52.79484663348914,C,A,B,-88.17441186625176,D,1
Asian,Male,Buddhist,78.35267648030832,B,124.20480412520303,B,B,D,-9.436107508132025,E,1
White,Other,Hindu,78.37143040437579,A,82.13154427441157,E,E,E,-54.48113400137478,E,0
Black,Non-binary,None,76.38340668541423,B,196.83068762008645,B,D,E,146.76881952391724,A,0
Black,Non-binary,Other,-59.315048411621696,C,28.5174029691945,E,E,E,61.93818474987074,A,1
Hispanic,Female,Muslim,-75.71030029891378,D,123.51736418530179,A,D,D,108.67713458355901,E,1
African American,F,Hindu,-12.375383964464245,A,-38.98303088219801,E,A,A,5.805719304034622,C,0
African American,Other,Muslim,63.49397804596401,B,-8.744926349377293,D,D,D,7.430149423493608,B,0
Other,M,Hindu,73.715038947867,E,23.699270162324275,D,A,B,-216.7891553490731,E,0
Other,Other,Jewish,66.85335055267167,D,30.695970767493353,C,A,E,76.4958668257977,A,0
Black,M,Buddhist,-22.818886120002567,D,36.233377010726194,D,C,A,-160.34140561783244,E,1
Hispanic,Other,Muslim,-139.86104488259386,D,-83.17006094288698,A,B,A,20.817799643702298,C,1
African American,Male,Buddhist,45.43847015775386,D,-139.259686202314,A,C,D,126.53582465937505,A,1
Other,M,None,-120.28344423470601,C,20.654397757261066,C,C,D,83.6948283531506,E,1
Other,Other,Jewish,6.341444264645103,E,-79.57808503248793,B,D,E,53.628713316133044,D,1
White,Male,None,-87.57379906599402,E,-35.05064198296023,D,A,A,-70.67189758643215,B,0
Asian,Other,Buddhist,-152.76250596731757,E,-58.51974810644576,B,E,E,-117.5388240964914,B,1
Black,Non-binary,Other,-143.16194527548728,C,22.471510371241063,B,C,C,-24.019967559200353,E,1
African American,Other,Buddhist,17.09008333000233,D,50.0034894183348,A,E,C,-47.7850921844947,D,0
Hispanic,Non-binary,Jewish,122.23742877479538,E,15.571707612553157,A,C,A,140.24426082232924,C,0
Black,Non-binary,Jewish,8.610650592243216,E,4.079404041069511,E,C,A,-25.292816682782405,D,1
African American,F,Muslim,161.60835327804466,A,53.12296492383333,D,A,C,-264.09644124962387,A,1
African American,Male,Other,-29.168454747524535,A,23.191239475805535,B,E,A,162.4233801272662,A,0
White,M,Buddhist,105.19902940710526,B,40.702525837439474,D,B,E,-67.3918355908003,B,0
Asian,Male,Muslim,-150.29586518133766,B,81.84387856781365,C,D,A,-124.89137611156008,D,0
Other,M,None,-90.25305785820726,A,-102.54357125016855,E,D,A,-23.79783248739626,D,1
Hispanic,Female,Jewish,-2.2399469152382423,D,154.7810295024206,C,D,B,-31.156832278389114,E,0
Other,Other,None,15.569611574157552,B,-12.208385555185423,D,D,D,201.22154601462836,A,0
Hispanic,Female,Muslim,-87.52819465379788,E,84.83172061226911,E,A,B,6.366420969788803,C,0
White,Male,Muslim,57.49340220741549,E,25.331936650715974,B,E,A,-256.68204532481707,B,0
Hispanic,Male,Muslim,-78.86496156544248,C,7.482573318243498,D,D,B,111.06604345765699,B,0
African American,M,None,-45.62387416325932,A,9.930161505267826,D,E,A,24.537665728250374,B,0
Hispanic,F,Buddhist,-125.97210658741398,D,-170.2617286373994,C,C,D,1.9866087095032408,D,0
White,Non-binary,Other,58.45491435184974,C,94.71774614021662,C,B,E,99.62227888076973,E,1
Other,M,Buddhist,-82.36689464520242,A,186.8674060237199,C,B,C,9.453865073338703,C,1
Hispanic,F,Christian,-65.492341052296,C,-51.417121794739764,A,A,B,13.607098259582864,A,0
Hispanic,F,Christian,126.957550163826,A,35.5178789676151,B,A,E,22.01506528377717,B,0
Black,Other,Christian,115.29207879327159,D,22.79873052346385,D,C,D,-74.76499441445607,C,1
Black,Non-binary,Christian,-205.32579967969994,D,-53.43529861570141,B,E,C,-78.5134252220079,E,0
Black,M,None,114.1222954109071,D,49.22337964921948,E,A,D,-105.16226058391523,C,0
Black,Female,Buddhist,27.22300041169871,C,197.10849378970173,B,B,B,113.4859965125178,C,1
Asian,Female,Jewish,-206.51966089279958,A,-58.40252199632461,C,B,A,94.95968688141191,E,1
Black,Other,Buddhist,28.420146827540364,C,41.595067559894005,E,B,E,19.014299575422925,E,0
White,Male,None,70.19960819035714,A,253.64208028636733,C,D,A,88.5841097815774,C,0
White,Male,Muslim,77.90256144618087,E,38.230170652871045,C,B,A,-19.269443198862138,D,1
Asian,Female,None,-116.26264285013082,A,225.9659600766508,B,B,B,-39.13574789126078,C,0
Black,Male,Buddhist,109.16382598013799,E,97.04351555792762,D,D,A,128.26896335661831,E,1
Asian,Other,Hindu,-127.42977103750772,D,-28.888720632261222,C,E,D,47.89415488130174,B,1
Other,Non-binary,Christian,21.278263692612413,E,18.7637670976736,E,E,A,-86.92941504171456,B,1
Hispanic,Non-binary,Jewish,18.98298656556383,A,-118.02019279969562,E,E,B,61.464589606394405,C,1
