disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Mental,E,36.49904484811326,147.47851735952568,61.51720439779602,C,-45.52293318164958,B,-211.49135688285727,C,E,9.591980118524216,-28.987765487825452,B,-215.67460101486256,B,199.2458019778736,0
Physical,D,115.00227578891742,229.38361228869374,114.3061686364509,A,143.9488670800622,D,48.756660250576026,E,D,-8.315388343584038,158.75894133764535,A,37.90242955447234,E,121.91711078982796,0
Yes,A,58.30749685391893,84.7557299275633,-121.26571664001584,A,-25.20858969338644,A,-148.37679747054187,C,E,-93.88120126613319,58.818190673190564,D,147.3184790606395,D,63.04171936341961,0
Physical,B,-99.2401472730494,65.80900804710545,-125.47284650480705,E,-168.92658209266344,D,-12.995749073460022,C,D,-6.895939330083284,25.479674926123387,E,8.977315658484173,E,-42.494019274714056,0
None,E,11.167575946090423,-104.10274414898457,122.23003231707337,A,-38.37853004337378,D,108.84457824242553,B,A,40.51439503557449,-199.23170970994147,D,-337.03508862952043,B,28.923772599455166,0
Both,C,-12.014908005309545,57.4293278663483,-34.598795697458236,A,51.65095251438092,E,96.7918075560471,B,B,-91.45750825183853,187.287286170998,E,-70.77886479515963,D,-182.8157109151452,0
None,C,-1.9754533842547617,60.79199588826697,-111.35465523887495,A,80.6812237996664,E,174.577533403237,B,C,-145.35732806139137,-67.4274010565064,D,-76.33763346619105,E,65.85410580564603,0
None,C,142.8822798921764,-181.67820236452908,136.7575948751251,E,105.06782144871376,B,78.8725375145993,C,A,-49.69831150407551,-78.43117187776049,A,227.72406434981195,A,-14.79371274597589,1
No,B,34.61866033752612,-59.95473283445209,-120.2577984011328,E,-73.4145603562142,E,-72.31646953368535,C,E,195.7068640357527,-126.97158465741796,B,-74.89637850647779,C,-7.866556481326242,0
None,A,-98.74697255825802,104.0636882643321,205.16045932797132,B,29.751347033831248,A,-371.32486570259596,A,D,-80.39212491567548,25.331116026267637,B,52.1645657900441,D,-22.63160831304074,1
None,C,-140.49311468242033,29.743297136491943,30.2137936548519,A,-10.243632409137,E,-78.58044488940673,E,B,-82.68242336240384,120.21242201276372,B,150.02645842577894,E,-29.28543918225835,0
No,C,-177.58016580889594,134.52293685749862,142.3793547088606,C,78.64697652274538,C,103.90785448000526,C,E,-28.772780064748616,-51.854106928747775,B,-164.1597484049785,E,-19.319026643119237,0
Both,B,84.94069955611721,-54.853474041117614,-83.3526097883308,E,-185.0825934022101,C,170.40392987444412,C,C,95.51316801489904,107.94879117211113,E,114.77290837277856,C,53.69174866886118,0
Yes,E,-85.63338264857177,126.775826473359,14.211673202686173,E,-43.339076897677394,B,23.855469320067183,B,E,-42.34452264485206,-181.04443554520907,B,-136.79788848270948,D,-200.5400179027356,0
Physical,C,60.16003567454694,87.03391302675023,45.99692752519545,C,-166.52761761200202,B,27.9500480243338,D,E,-38.94946650873541,-133.33432633610855,C,85.98944536572691,A,-24.372765623799353,1
Yes,A,44.56645508974703,-133.04276382841547,31.742061014201116,A,-47.4055822817401,B,16.472733714905164,E,B,-59.36600962693967,34.113194888064925,B,115.1189855620701,B,45.905273545242366,0
No,E,-92.91097421845852,38.245635299175056,-1.6188896509993027,E,-144.10961230544743,B,-44.407606481606635,E,C,58.879498520911945,-20.25775802426921,B,-83.83450011567982,E,124.58415048162415,0
Mental,B,-88.82771817475356,78.90167956103303,41.05990082896195,E,143.98463899235622,E,-12.358475180013704,E,D,48.18350933668069,52.17773405264082,A,64.45167550225318,E,-176.32725145134935,1
Yes,A,-18.751390518397905,-34.502613260712764,42.5716161884513,C,36.336654184186386,C,-1.3205043755183605,E,A,-106.40505080783653,-58.512497323412546,C,53.447224013783604,C,71.80806158213299,1
No,D,76.81706164745489,-54.89447669836288,0.7084276993402684,A,-82.86613127998152,B,-5.328206100918921,E,D,-35.801850918442426,-9.373811196636737,C,37.985902870150206,B,27.071341923397323,1
Yes,B,172.36051563541233,-62.07931631195781,-36.524672652354525,C,-167.31854563912455,C,-60.55334396739481,B,D,-8.996062889007057,-47.39497369639705,C,126.46149202407078,C,-37.68664120415939,1
None,E,-217.14556840058506,-33.00492161163985,1.6805176329112912,A,80.24692075879119,E,-79.48708900288062,A,E,39.40590503543372,118.23560398343345,D,213.22383051660273,A,-78.63138449511187,1
Mental,A,134.84354547918713,139.25695437642395,134.72048160979696,C,-15.482180053405717,C,43.96476658669454,C,C,32.912542791829765,-96.27629924031353,A,76.51041028686744,B,69.23935991285815,0
Both,C,-94.05187090163794,-10.356020124171268,-136.54449788102633,E,30.59269818921651,B,73.95474514780653,B,A,-112.0103145410801,-119.0347136098599,A,-64.12759170300346,B,-196.4692254844904,1
None,C,202.111701449524,100.93045210427391,69.25313023067386,E,11.12017760302192,D,-179.34275191954174,E,D,-45.98996476577345,57.05041331195591,C,-46.089384227708685,A,256.30138730748047,1
No,A,-12.79365372583094,8.519185382645684,-28.976024571200863,B,-88.2332149453361,D,-29.545018403663082,A,D,60.83835309168833,-151.89229565552867,B,157.67299404654003,C,-6.707065768256458,1
Yes,A,-79.73242016823005,11.768006562465455,-56.73581724152693,B,96.68915233024991,A,10.671380406363989,E,C,55.09210929013742,-28.90168993836269,C,34.87244550806081,D,115.50027320922725,0
Mental,C,-154.30672603022467,-114.44517392505898,-23.95800582969477,D,-16.54771782010965,E,-123.37046675056462,D,A,19.077882166755423,-32.98063415453737,C,81.1019009023386,E,136.3958605507218,0
Mental,E,2.6931522184855634,-53.06233749285223,16.70553333390607,A,123.03807588900632,C,99.31869052528548,B,A,54.09039685939898,48.19276987201256,C,45.48154825770522,A,24.465798612358196,1
Both,E,-69.40679869645304,-82.3841788292383,-130.89605918450843,D,24.550118817512885,C,112.92643574112758,B,D,38.93549558896572,-41.85009354520731,C,-50.86813819922922,E,29.66435023982627,1
None,E,-12.408173353695299,97.60110564996575,-91.40030691541506,D,12.553249381577134,C,-16.50113022600995,B,A,17.487020847849987,22.037235120754257,E,-58.63034349579815,E,71.08566182835574,0
Mental,E,-180.18110537080355,-81.11919806281188,-70.83527793615715,E,-199.59254622261298,B,-72.40621466119083,D,E,52.09541823335937,-11.20097226980898,C,-125.73811230522122,B,205.6749972051318,1
Yes,C,-26.708296827030164,-70.16963436506379,73.74843388914184,E,94.08086696033632,B,45.47841339405482,C,D,44.06724544326597,14.962560662099985,E,25.729685911202782,E,-134.501850910166,1
Physical,B,-42.28928125917154,100.98736841777571,-45.84146596603379,B,-34.02541414104965,B,2.2929859667178114,E,B,7.55962224165995,140.73173251116776,B,-75.55378026277958,B,188.19480649084835,0
Yes,E,139.2736088929123,-35.606799796180475,33.80226575772749,B,-170.58515988790347,C,-41.01449906070748,A,C,191.39270619617602,16.24225927506063,A,-39.93516845773256,D,-124.07197159695262,0
Both,C,-46.81957541711293,113.64314265974036,-40.81966361344303,D,-105.96589031148447,A,17.016986565005805,B,C,-26.08170159959177,135.80201464871175,A,167.19759684047443,B,-72.21274569895462,1
Physical,C,-41.97581939499519,18.722135332271385,86.34419917745831,D,-199.8451205509681,B,18.639155563630915,B,C,47.06028699569483,-156.10643535063608,C,12.445211463095141,C,-40.58785401048435,0
Mental,D,242.31606352679714,-34.947614594930954,-62.43821522831594,D,-94.50937908829836,A,-36.66100842568872,E,E,0.8179542958441073,51.56310918990672,A,15.21431941815042,D,-9.72864582162255,1
Mental,D,83.49945999453843,-37.71629467055288,-51.487615565162685,A,106.8442060697095,A,166.59038116484518,C,C,111.87981683501162,191.73674923063254,C,-76.46904238635004,D,-120.65202907425162,1
Physical,D,79.73634009178824,-146.01870644091383,76.03217314160388,C,25.117833196758454,A,27.102999135404517,C,D,38.40070504926543,54.57857155678898,B,45.29397250012766,A,157.32719935510877,0
Yes,E,9.554793925409854,82.87624202216018,-41.448319248017505,A,-6.317503403907211,B,136.52884752035013,E,B,90.08362811134289,-55.91490440085,C,36.93295933067803,C,-145.3809875124338,0
None,A,-303.92145525897837,-1.7483555687829566,-51.33393157397376,E,-14.289624214652319,D,-236.66842892296333,A,A,-15.253514706830561,38.414847540754984,C,-5.411182478557041,D,-31.284260607229008,0
No,B,-193.99114147250145,-58.09062873246225,-86.98475363626957,B,154.43126328108661,B,-17.431773243326813,C,B,-190.56773656845817,81.36188701406088,E,-72.26997373382214,B,-131.08056676372493,0
Yes,D,63.813895253356236,81.86176191972969,139.13750793767716,C,-126.59678187476983,C,-11.270104575437689,A,B,29.71963330873615,-60.28922836431412,C,258.4658012480063,B,19.035134714929402,1
Physical,A,-88.47532724728863,33.641081574071265,5.127250335959814,B,102.04738791699897,A,-190.14189628594028,C,D,62.255402446969796,-209.7052308462579,A,-38.18673719846306,C,-15.176028599639524,1
Physical,E,-72.28891972681441,-340.14361425469156,-83.07750442413634,D,95.87787254168015,E,48.85316087416632,E,D,26.32065376942254,61.02831675816882,D,120.75384631544833,E,-211.41230709046098,0
None,B,18.12399952915087,-75.00575557708675,124.2167000817033,E,-12.567355695549448,A,25.780535341545985,C,A,16.26040351568763,130.96363052852786,E,-96.17630545497349,C,-31.2801790298817,1
Both,A,-25.63224438798563,51.693332083583265,49.89071074754316,C,22.591729665465408,C,-6.117894101558198,D,D,-38.663232343879955,-82.86992575422923,A,108.56167308292545,C,-0.5588212987860739,1
None,C,-45.80988400519172,36.329964588795974,104.12763500443727,C,-2.8558989968374995,A,23.628547542421924,D,B,79.84246112770865,-6.64561302734557,C,5.02446342312918,A,-168.65657017577803,1
Mental,E,-19.28865199080696,-73.99411972386768,-118.97970609709394,B,-212.98756233392785,D,-74.29988287444826,E,C,-66.14906054939908,-32.34001073610817,E,-41.481626103352085,C,4.2332970484651975,0
No,C,43.57475802038289,-119.18341608083614,6.529148915759421,D,2.0943469420805076,D,115.43185595444767,E,B,-214.16292210179347,140.44414243802404,D,21.153875249633415,A,54.69470805671646,1
Mental,E,-125.05161833214493,-104.80305980022516,-256.22359452287884,C,82.93018474708765,B,-0.713030309777419,C,D,-113.028972031204,-112.15413598961379,B,-32.68660077933998,A,-89.07613560272742,1
None,E,-56.4536960035224,-110.26654648348766,84.83243668406153,D,144.01927654309716,A,-109.1889610129676,B,E,-34.16359898834237,-96.73921769122326,E,-21.546975879486478,E,-27.27143942351658,0
None,D,-97.10694123973859,-87.96376312087548,72.99082652926475,D,56.70363580997244,B,-186.88351278119234,D,C,48.211879312940525,-111.40360111503729,E,-54.871932507882136,A,-21.33406775802839,0
Mental,B,-11.915684920091211,-57.621840023114736,-84.4439857922067,E,29.786134515584894,A,-43.9543523772628,B,D,-74.69738118332866,-27.053746650246858,C,-93.45422535897589,C,69.63037910825344,1
None,A,194.55163918677735,34.6593924417511,-33.91553506241571,A,113.18929113865191,D,-72.58892868400763,D,C,-84.22879174002222,-117.35450831735683,D,-3.7619513323649865,E,182.83714032020703,0
None,C,-32.50296623176555,87.2750717593045,-24.726544281585806,A,-2.210740183665382,D,-84.23506384241139,E,C,-159.8582125938785,65.9392465627927,C,41.88673443567802,A,158.39347472908892,1
No,C,-77.43064677869349,-124.22934249780239,-48.116861497186925,C,-103.68409761179898,D,96.70757469809635,E,B,-50.22026680212436,-84.75155481859773,B,-19.011556036369086,D,32.3041435416996,0
Both,A,69.70314554237655,-14.86741965214832,39.57125460813301,E,28.084974803024515,E,214.5288469071474,D,D,-24.400882007379835,-0.20524814579867529,E,218.02151649156997,A,36.441764043748954,1
Both,C,77.79916722387702,8.100376582145561,210.09195246016725,E,124.18414404337138,A,-6.285905071316246,B,D,-28.15472946259115,23.10687984180251,D,30.208538341748298,E,27.011386186256352,0
Mental,A,-64.01324734828573,97.20125709230022,46.996417331786084,E,75.38582909628401,C,-51.264367037726736,C,B,-21.382784019829792,-128.3692875487131,A,132.51383033849896,B,-74.3618674416701,0
Mental,B,-10.211118574176988,119.86693276159208,-10.816472221684133,B,-165.51363785510068,A,-41.39877111481428,B,A,59.426406618992054,34.00588929493449,A,-148.53493339062533,E,97.47451922451292,0
Yes,E,-111.84038159382558,56.41198457931533,-0.5113542171886161,B,64.2064601285503,C,-28.148175198592106,C,C,226.60009945894063,83.65779123098169,E,-98.16293011044844,A,-49.497807377971256,0
Physical,B,23.694856050650547,-28.917433422959824,77.51280639769567,B,24.24390923059441,A,138.28863919592692,A,B,9.845906851679656,60.18479466853361,D,84.18653968810382,B,38.548584740611595,1
Yes,B,-49.51724688423473,113.99538155228377,135.9660010544263,C,97.68854309787103,C,-39.08485691921628,A,E,15.381725128097848,64.28722810166151,E,-5.715978727987692,B,-102.01778998743065,1
No,A,6.554099484036813,164.77081157467842,-150.81473555722653,D,-66.84340200855193,E,-162.26438737843273,D,E,-102.89143091327158,17.016886309856616,B,76.35533142537369,E,91.6682915806616,0
None,B,-41.01243588461419,57.693367930717834,-44.78440124395278,A,-167.065746087551,C,147.24859480668798,B,B,88.75765632053059,88.72666153059005,D,-111.13270416706568,A,114.40619668422183,0
Both,E,10.030684584317054,-165.14533210560003,-125.88983026892298,D,-67.6367207748645,B,47.84577563364768,D,B,-33.99275445161077,-150.106270809916,D,-83.37326037639423,C,-31.1829868803506,0
Both,C,278.26515569058625,75.56706653729162,52.79672057662685,E,110.79455858176811,D,-31.295560751411895,B,E,174.70919120265472,18.178916587379014,E,15.072231952667254,A,-275.21029996681546,0
Yes,D,-57.781622176544985,62.46706892980289,-174.73045708482792,B,14.106730804521717,D,56.16739233231501,C,C,140.2418792230447,-136.77870043057573,C,-74.53182827924063,D,132.47002998062317,0
No,E,-141.92073802101942,-20.415282122534997,17.666580030993895,D,87.68481413102835,D,83.06900401284776,D,E,-202.20447266717522,-52.33384639839461,D,-69.71456963154091,A,1.6023431551319123,1
None,B,15.675985367285522,-107.79085217542155,-42.378978022454476,A,143.53819564828714,E,165.2016261739303,A,A,25.478363596030167,143.25334229532027,B,22.657544536718262,D,120.25653902175716,1
Both,C,342.5519484574022,-11.454046241831929,-36.84931738857333,E,-134.76840129018854,E,-19.32492509155628,C,D,-33.12488978628836,26.733085907172978,E,34.29745718739116,C,-105.39722435193966,1
Both,D,-104.3292116726531,-163.11133360781704,12.283895264397966,E,56.61156474012251,C,-221.18707488084763,A,A,170.74649428920318,-90.74654227360385,C,6.9143468528870375,D,148.70007796398554,0
Yes,E,114.15792367802835,-15.762152265716841,74.86532931267597,B,-122.91637608962218,C,-87.12546969858961,D,C,16.680502649124666,93.77396201793569,B,-4.092124689415173,A,138.8525356549368,0
None,E,-63.56489501731143,-42.34115408070209,-81.38704041265584,C,14.236919361994001,D,-11.09729109649625,B,B,3.810802641873708,-101.93988454350544,C,-152.7657269980229,E,129.0705971305185,0
No,E,-99.39441365359086,-134.21736356078543,45.239133440056435,B,72.2906333459679,E,69.62744785483305,E,B,46.05059749444328,101.3450240234661,E,-16.245894051092446,C,29.994559547792903,1
Physical,A,155.92146029343346,-114.42019575185498,-71.91413376699695,E,-11.33815537877031,A,-92.0246331747419,D,B,56.959189527621355,13.068766582229562,D,94.91210198136419,E,71.03955730299151,0
Mental,E,-18.346898681962852,-120.90750756957279,-196.52537971617005,B,42.941955669323434,B,23.032680945478113,D,D,-154.17828865665857,-137.69595622277845,C,-62.67815524867406,B,-47.62042439502325,1
Physical,C,-47.690637465962524,-46.17163992532463,58.55489895531127,C,152.40106364400944,D,-38.15140759563499,D,D,141.62591589423712,-31.097386303933387,E,-208.41660871036277,E,62.363296500202445,0
Mental,E,-26.39616962768312,154.19946203570817,12.79940611775664,E,-19.36931801401454,D,-93.15182155954783,D,E,-74.69769059794545,19.256939541429823,C,-171.37849386310984,D,155.25522632636702,0
Physical,A,23.631600831820958,-6.523335979792148,-92.76800568899492,C,75.20939037220795,A,20.39787028497411,C,A,103.19578433437913,-31.87659284532305,B,-45.50485803371462,E,-122.76684661784591,1
No,B,-121.18011013069057,-20.172322739607484,188.17736452545708,C,-3.9852272336765644,B,-68.5441526685946,E,E,80.62208541726447,47.6839310639841,E,-45.01303625258197,B,17.889177122329844,1
Physical,D,-103.52731061602056,109.58996523497859,64.12327330223872,C,-45.13107473577446,D,47.469570331578694,E,E,-105.10065707558618,1.0683705671375017,A,-60.15637281953771,D,4.0860689429268735,1
Both,A,-129.44723834379764,96.11309812455929,116.87973508827771,B,-17.673124357330572,D,77.4435765734418,C,B,15.908154207415956,-150.70586127318995,C,119.45611006168252,B,27.499444142355074,1
Physical,C,57.42471845670655,132.09719612135632,170.15689940196492,B,-216.1586161495786,C,15.536903164413962,D,B,110.00731583800167,-8.050890093849441,B,-86.18746527514392,C,26.704107100932852,1
Yes,A,-130.07579923732533,-216.9355555340048,-49.30290264226551,D,-179.11543441052996,B,-64.41352997872187,B,A,-33.88571872331458,51.962664598010186,E,-54.17942729123227,B,-1.9903585438244917,1
Yes,C,38.82154175761624,-80.94139485927685,72.83872781725358,E,74.95291490579919,B,-108.26180742716419,C,B,30.92551680089729,-163.61337948097534,A,-21.381602664489417,B,-95.39698554124797,0
Yes,B,-51.08146723013716,145.26965791516278,109.73132408062239,E,-77.55015726673142,B,63.61023703769011,B,E,-32.51457708722657,139.9359729465483,A,-24.431532223080133,C,-78.72599757171744,0
Physical,C,0.298383302829171,-52.98713602194341,-170.33294591241471,E,27.658547585875386,E,13.75798764537976,E,A,31.414787622541184,-115.87754875073696,E,-236.62574822762144,D,69.6192160786602,1
No,B,-18.406834133912,16.725872846119785,-62.058788903574126,D,44.399160512824864,B,66.21492353526901,D,D,61.19226995165309,-76.25216405866327,D,-101.9820928496477,B,26.6660745243328,0
