Nationality,age_group,faith,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Other,18-25,None,Non-binary,D,33.58389142785059,96.49048303293677,C,-64.88902245408651,-135.89670982231397,E,0
Other,18-25,Muslim,Other,C,61.778538956100526,147.5480045892541,A,-129.84858997037284,-217.45449276079088,E,0
China,65+,Hindu,Non-binary,C,-113.77680511495245,-116.9571072880802,A,24.24413937014515,6.654312198359884,D,1
Mexico,36-50,None,F,D,116.02126735474671,-153.00729754157945,E,83.16383733078213,148.89097731130732,D,1
China,26-35,Buddhist,Female,E,-25.72764648881534,3.9913919369623887,C,162.88032933840086,102.81291350637525,D,0
Mexico,18-25,Other,F,B,45.09814295714122,-77.91645318981358,D,-22.258791367900752,-81.31990060144815,D,0
Brazil,36-50,None,M,D,82.74983661181278,-173.07100552623808,A,140.47746579105984,45.07758725647524,E,0
US,26-35,None,M,A,8.218795104852969,258.28502357711704,B,-78.8707827130702,-91.28655682287612,C,0
China,36-50,Buddhist,M,A,-86.49690260275997,11.360584915304281,D,170.74063270206673,-112.50576304137235,A,0
UK,26-35,Buddhist,Non-binary,D,116.52654591754195,-14.593105705256368,C,10.005314371028573,-308.00675441997754,A,1
Brazil,51-65,Other,Non-binary,E,-19.888920936526564,58.15307469198924,A,-30.550028059344747,-4.2800356077188155,C,0
Other,51-65,Muslim,Female,C,-155.57222034625627,47.23277420033931,C,73.17926724191847,-30.362650945462665,E,1
Mexico,26-35,Buddhist,Female,C,-91.192824793329,-36.87548641859215,E,-51.812166485328504,-32.58855900268514,B,1
Brazil,36-50,Muslim,F,E,34.289749683059775,25.769805779272563,D,-102.285863208024,4.045057301129852,E,0
China,36-50,Muslim,Other,E,-168.97195560915762,212.37495545639877,C,-31.11293509389126,-65.16667528635521,D,0
Germany,18-25,Hindu,Female,D,86.37376370200863,19.889142903374253,B,338.5858898167751,-128.56693913028766,C,0
China,36-50,Jewish,Female,A,32.95390321783838,40.04245721645994,E,-143.60072451435937,158.24304632540174,E,1
US,51-65,Muslim,M,C,-48.138029148412784,-32.90615497740953,A,0.2570105182610183,-91.57353811945802,A,0
Other,26-35,Buddhist,M,A,118.98177159369425,109.91026775893722,D,53.08446561535158,91.69598051689741,B,1
China,65+,Hindu,Female,E,-102.32852817349003,-8.830355516899758,E,61.21568911000356,-91.3808430644452,D,0
Mexico,18-25,Jewish,Non-binary,C,-126.42127023935232,66.19135047052467,E,70.4140071754345,-66.2582468863716,A,0
Mexico,18-25,Jewish,Other,D,-13.058644984737125,183.70635584659541,D,-153.3181688319316,-117.76824384657006,B,0
India,51-65,None,Other,A,53.65826778360394,-63.4785193915812,E,16.086702025945076,-46.796061595835184,E,0
Mexico,26-35,Hindu,Male,D,35.459819853546,203.86071915485698,A,237.6746378875777,27.18153018024975,A,1
Brazil,65+,None,Male,C,62.009104899647184,-57.206064835896285,E,-78.01898467317521,-13.538002346580106,A,0
Mexico,18-25,Hindu,Female,E,-6.842308964294033,-84.81970984736903,A,-102.08604038176856,8.891470937635656,C,1
India,51-65,Buddhist,Non-binary,B,109.57492112884357,1.2976829426728964,E,177.11356667268575,121.48010263482271,C,0
India,36-50,Jewish,Other,B,82.71901145790102,-95.28895454424405,A,88.73500564728172,148.84667782670823,B,0
India,26-35,Buddhist,Other,D,47.74514329630553,1.1141277323710155,B,-18.844993478104563,44.92503067317458,C,0
Germany,36-50,Jewish,F,E,65.56335375107375,-16.52312459660536,E,30.380052036079093,44.744175123437294,C,1
Mexico,65+,Jewish,Female,A,46.122654348765344,-41.54278072723196,E,45.73179155418434,-125.97912424581928,E,0
India,36-50,None,Other,C,18.696113122505732,-71.5764021527484,B,-2.1193015278709115,33.03194675962031,D,0
US,65+,Other,M,D,65.30009060854155,60.8131875417191,D,-87.63660461847057,18.09855422896833,D,1
China,51-65,Other,Female,E,-136.98882433763313,133.91827470467675,D,56.86918348256882,107.51163816154494,B,1
China,36-50,Jewish,Female,C,21.963536513889657,137.61168526089764,D,-98.94126800187597,-10.673036809193194,B,0
Mexico,18-25,Hindu,Male,D,-6.266642698457127,-25.508423590388794,A,17.741756771664367,23.90736283287341,B,1
Germany,36-50,Muslim,Male,B,-92.5319139410085,107.6905873905006,C,-35.0575758776188,164.52075823957003,E,0
Germany,65+,Jewish,Female,E,34.37232104318149,-102.3177984822681,C,-163.03661312140594,110.97374002149316,A,0
Other,36-50,Other,F,E,-266.69199630729497,121.35232096793128,E,-130.88008453729046,49.2385037518671,E,1
Other,51-65,Hindu,F,D,-81.65223221732013,24.27219608403762,E,50.596647835847186,147.5990771839871,B,0
US,26-35,Buddhist,Other,D,-71.2009087484566,30.121086013345668,D,14.168158073113094,106.62082419330603,D,1
China,36-50,Other,F,A,-28.842783033200035,5.0167334605967016,B,-85.38047785984595,-104.4021101390182,D,1
China,18-25,None,M,B,42.85057466661511,98.90955597138542,C,104.81393110508958,4.61355418642569,D,0
Germany,65+,Hindu,M,E,-42.48223402921067,-3.643559729542866,C,24.522616297762152,-61.72786935130241,C,0
India,26-35,Muslim,F,B,165.0163634370041,-82.47659316566319,E,-7.334596461109423,77.4985558059043,A,1
US,51-65,Buddhist,Non-binary,E,274.48897216216477,61.93196029644958,D,-79.38833736590337,19.370901026777837,B,1
China,51-65,Hindu,Non-binary,D,64.86023220499048,79.73389252940353,D,6.396454045920848,173.31683829109699,A,0
Germany,51-65,Other,F,D,20.277608560361283,21.292635849382464,E,-125.43182116280576,88.4430535349519,A,0
UK,26-35,Buddhist,Female,D,139.01539410076413,51.42659248025942,E,15.77480002302204,57.49312372781572,E,1
China,65+,Other,Female,A,37.56330832723594,111.91179304281394,E,126.8180998349943,-187.56555927457802,C,0
UK,36-50,Other,F,A,-204.0222439844692,178.4509060022514,A,2.2922227397465607,148.09669125264702,C,0
Other,36-50,None,Male,A,105.69822715216972,44.13926224962902,D,14.198974667543023,-8.905761919260442,C,1
India,26-35,None,Non-binary,A,11.250275352369291,88.9008204055263,E,-112.10253508384123,97.45814699250937,E,0
Brazil,26-35,None,Non-binary,D,-56.96187914176415,27.972346496502272,A,171.6390400666682,143.30759510617082,A,0
India,26-35,Jewish,F,E,125.33381219594733,42.589617107295545,E,-40.79230947479913,60.929917488491206,D,1
Mexico,36-50,Muslim,Non-binary,E,-217.83620525935677,135.33586312178312,A,-36.54401686528386,13.126990086660289,E,1
UK,65+,Muslim,Non-binary,A,-85.04776600056924,91.22782169441888,E,190.1446989321822,180.32412677180977,A,0
India,26-35,Hindu,Non-binary,E,-80.38144704022602,-43.72854592471512,E,-14.206991952904946,-21.106613528112746,D,0
UK,26-35,None,Male,B,2.805063702590554,-105.04881954520108,A,-2.398176152765334,-59.29091618287,C,1
India,51-65,Hindu,F,A,-88.42531914194548,160.42658371350797,A,-111.57952350886684,42.06674845135731,D,1
Other,51-65,None,Other,A,42.826365721637565,79.77675413034603,D,207.24106343354666,-99.50763416251732,B,0
China,36-50,Buddhist,M,B,150.7915011607214,7.5309998956142845,D,-162.12072174069516,161.81707709286866,A,1
China,51-65,Christian,Other,B,-48.68089881035315,124.59958139144136,B,1.6877770752052985,33.91082719127233,C,1
India,65+,Other,M,C,-66.12524456385299,123.6231184809425,B,-114.8054290658241,15.799262227901353,E,1
Germany,65+,Other,F,E,165.82850123783666,-205.1292134342636,D,83.81095535185865,-27.866298724777987,B,1
US,18-25,Jewish,F,E,-8.250533243954067,208.8787043493471,A,65.02486018652137,127.65710255584412,B,0
Brazil,26-35,Jewish,Non-binary,D,-47.9385790569408,-156.3365593772846,C,-125.4206139592934,-90.572849296053,E,1
Other,36-50,Christian,Non-binary,D,-56.04763374228674,-90.71855471197652,A,-183.3151807668541,113.52445190617408,E,1
US,36-50,None,Female,C,-150.5234009561307,-41.42581207123431,A,78.043113508965,117.69535537609168,A,1
US,18-25,Jewish,Female,B,13.486461931046719,-7.558956924557962,D,-123.77790382795285,70.43849733920484,B,1
Germany,36-50,None,F,E,-19.415417251075162,20.990989933722293,B,19.92773659787447,-34.23048340475622,C,0
India,51-65,Other,Other,C,61.001950030728395,164.84220054228595,C,57.46531533793571,20.782450145791582,B,1
Germany,36-50,Other,Non-binary,D,-90.48554910555188,165.69131380610426,A,-79.6864342760555,139.41350528303627,E,0
China,51-65,Buddhist,F,C,-11.827216355124097,-35.80632869843501,A,-51.34502316094171,-7.369632196904701,D,1
Germany,65+,Other,Female,B,-11.23545184506664,-108.6306244019416,D,45.94954132130797,7.622582557327003,A,1
US,36-50,Muslim,M,E,134.82491541140524,144.63519604883314,B,114.00251217617077,-146.39168385508486,A,1
India,26-35,None,Non-binary,E,272.98176232968575,66.3489218877465,A,46.525354306917,57.76668487787432,D,1
Brazil,51-65,None,Non-binary,A,60.86141343429243,-11.008416552234827,E,-48.639975386376754,83.65998490011464,B,1
Mexico,36-50,Hindu,Other,B,27.787948863915517,-56.546936974117635,A,-190.6299006236289,15.356576038217659,C,1
Mexico,36-50,Other,Male,A,-6.255854227376966,77.07319884811606,B,90.90280167169428,-58.227762117032626,A,1
Brazil,51-65,Jewish,Male,A,23.912272248873272,16.009756213635796,D,-135.40472688768048,-67.64783652130828,C,1
US,65+,Muslim,Male,E,111.99297022627464,198.4491551759047,A,78.62790829368822,52.623007328670234,B,1
Mexico,18-25,Christian,F,C,101.70461572152216,-142.46228522202108,D,122.01636127837729,-199.18526784298746,A,0
China,36-50,Hindu,Male,B,38.42168735450856,-76.99356299398649,C,-40.25028507187049,5.516126726790628,B,0
India,18-25,Other,Female,A,81.29224012037271,-74.99942754387551,A,-52.04888271853987,-43.28977222822786,B,0
India,36-50,Christian,F,A,133.43507740597127,-20.577930234220652,D,-37.73912234411131,-172.4200334919811,D,1
Brazil,65+,Other,Male,C,-147.52229359261014,-38.086645105404074,B,10.046824249490868,98.47798405162646,A,1
India,18-25,Christian,Other,B,155.42565332252445,-194.5377911222487,C,-68.75644202064964,248.55304485366693,C,0
Other,36-50,Muslim,Female,E,-5.422870237286478,-113.41458633143753,E,-89.93022664481578,-16.747002783432205,B,0
UK,18-25,Muslim,Non-binary,C,33.05154768179616,118.18171788199636,B,-67.61993233081539,117.0205914265231,C,1
Germany,65+,Buddhist,M,D,63.193281628413544,-82.43448529318238,D,-215.47860411891656,-9.750567697556784,C,1
India,26-35,Buddhist,Non-binary,E,-152.20006474384144,-242.4542780375242,C,206.70238954433748,-199.6089913784197,E,1
Mexico,51-65,Jewish,M,A,-46.44137356223431,165.9555103418595,C,85.05407348520662,8.934523612883572,C,1
UK,18-25,Other,F,E,-36.342852227167874,-127.3168423080346,A,52.144336749146746,27.429891013533897,C,0
India,26-35,None,Female,E,67.47099473911544,15.817857248820403,B,13.05483754348785,30.148249304402004,B,0
China,18-25,Other,Male,B,213.57606683443225,-121.1934111075233,B,3.74206895021661,-100.26748892590065,B,1
Mexico,18-25,Muslim,Non-binary,B,-26.579773203636776,20.30798091736042,C,-10.71429785421081,-115.72527389965445,B,0
Other,26-35,None,Other,D,-149.09477633903867,146.74640099850225,A,102.36182700503713,113.85926257717813,E,1
Brazil,18-25,None,Other,A,-92.199365279069,-25.976066007664688,D,-147.30822619627367,-234.99449796966644,C,0
US,18-25,Hindu,Male,D,122.83849096144203,197.4851685234829,E,202.9452594622771,-14.808938983332636,D,1
Brazil,65+,None,Male,D,56.40105393585851,197.7278189779897,A,29.182025151743957,-99.31451436115134,C,0
China,26-35,Jewish,F,D,-10.595899747533418,1.9375815272604138,D,-119.15275743959855,-8.649356097766288,E,0
Germany,51-65,Other,F,D,-72.16337039604954,25.868191189495377,E,-115.91434632756426,-208.17295389859615,A,1
India,51-65,Muslim,Male,A,20.83367166794978,73.12768796577454,A,103.77338855706132,-35.26590439580566,D,0
India,36-50,Muslim,Female,C,-59.51910039409205,171.44222697296593,B,-143.00765591200533,-279.10908150057196,C,1
US,18-25,Hindu,Male,B,-147.9892627636521,5.614389177602403,E,50.87921784061,132.20858698706274,C,0
Mexico,65+,Hindu,Male,C,-45.685573703246455,-13.833474698284476,C,-60.7981267372496,-54.40578596178112,B,0
Germany,36-50,Other,Male,A,176.83179337298893,-88.46476195428463,D,66.21143516153099,-104.80078256773075,D,1
China,36-50,Buddhist,Other,B,-80.19934340572664,-31.986503841710988,B,82.35133960388691,-70.75730941063436,D,0
Brazil,18-25,Jewish,Male,D,127.54515277605071,-72.3830009124479,E,106.6677217512235,1.2171183749644379,C,0
Brazil,18-25,None,F,C,-139.79771758209415,86.89772493087537,D,13.77595903629662,114.8083712014307,A,1
India,65+,Other,Other,C,13.311330943882913,-0.9649932247090901,E,-153.13235776640653,6.735525331216796,C,0
US,26-35,Other,F,C,-81.67496530077895,-56.18647623820161,B,52.3196849769816,-67.32102305893065,A,0
Germany,18-25,None,M,A,126.42983411074378,-89.07282497360406,D,-28.991573200393233,24.010093270395284,C,0
US,51-65,Hindu,Male,B,-113.82475732497473,-35.84181231593874,C,97.44701608642356,88.16176270606633,C,1
Brazil,51-65,Muslim,Female,B,61.17916212544383,104.7596511351152,C,-48.73666484244736,38.03434504633431,A,0
Mexico,26-35,Buddhist,Non-binary,B,19.655200008501254,97.85854950148737,A,-144.41580000915107,-34.57619070846579,A,0
US,65+,Muslim,Other,D,85.7521215946976,-144.61445927539378,B,-71.65952814658357,39.201232619725815,A,1
US,51-65,Christian,Female,E,-93.1163631632806,65.0917437454001,C,33.55362986019658,-63.32911632298924,E,0
Mexico,51-65,Christian,Male,A,11.971386235177677,-12.259562326754317,B,-175.4994593743198,59.686585063041434,E,0
India,51-65,Buddhist,Male,D,-183.9767573153839,-56.975167372517646,E,42.13740662511232,43.07539268378441,C,0
Brazil,18-25,Other,Male,E,-55.36087227638035,135.73062473392332,E,237.38416286458536,24.643114500781355,B,1
China,18-25,Hindu,Male,C,46.04396631009344,-121.46013194403213,E,33.36349126375248,24.127579679392923,A,0
China,26-35,Hindu,Other,E,-163.71578326802404,88.88213382123803,A,72.00268050743357,-152.30882271532295,E,0
Other,65+,Other,Male,D,38.24936396344338,-49.659996684114226,A,-298.0645086792079,-45.05159229161121,C,1
Brazil,51-65,Hindu,Male,C,127.16563107099586,-14.374327731138777,D,38.13170659600238,-44.98178451832959,D,1
India,65+,Buddhist,Other,E,-34.44302876273249,-71.98781206790935,D,163.4109507969196,-81.41295591212516,B,1
Germany,36-50,Buddhist,F,E,-41.54837535626142,22.026267180987112,D,-154.12637276653004,-40.05619424427122,C,0
US,65+,Hindu,Male,A,199.67624728492294,-175.36418610063492,C,44.304024113005894,-167.7743441002469,A,0
China,36-50,None,Non-binary,E,37.44533772951916,106.31903709801473,B,-44.395214993833605,-126.09241186058084,A,0
Germany,36-50,Buddhist,Male,B,5.446582127496903,-23.55132468534355,D,-185.71357377512695,-185.9297223574461,D,0
Germany,65+,Hindu,Non-binary,E,-158.4488125726795,122.48501392550959,B,-179.851894463502,92.80078767317795,D,0
China,51-65,Muslim,Male,B,33.956219976931386,-111.23304406843768,A,-92.6595032273625,-129.75976329723898,B,0
US,51-65,Christian,Non-binary,C,36.11907438927676,73.42173569523695,C,116.64317363584995,52.98218502879389,A,1
Germany,18-25,Jewish,Other,E,20.286487675719655,-129.34674183379246,D,62.54028093454659,21.78153944594811,B,0
Other,18-25,Christian,F,B,112.76880572673664,17.626766966813374,A,-81.00568198809238,-88.29052493701441,C,0
Other,36-50,Other,Male,C,-22.22374845466604,1.4901616580897492,C,-25.892899733370488,-108.17467927872914,A,1
Germany,65+,Jewish,Non-binary,B,198.45736904295364,-75.35542392207915,C,110.78749178956382,132.00874301468116,D,0
India,51-65,Other,F,C,-94.45212265738886,79.59505887967633,B,-12.551311657950507,-43.37412681475878,C,1
Mexico,65+,Other,Female,E,-99.29809980126151,130.51020468338697,B,185.80775593647712,118.1526157740642,D,1
Germany,18-25,Buddhist,Female,A,-8.552873625883528,26.492776749821306,E,-15.116039387047497,125.87815038176365,A,0
Brazil,18-25,None,Male,A,199.94437426769852,-209.25599172956328,A,-112.8654523447191,33.31243978704464,E,1
Brazil,36-50,Christian,M,D,-252.6323853696913,-33.85551501979124,C,-58.76314382829834,146.85245111123984,B,0
Brazil,36-50,Jewish,Other,E,38.914855791223815,-241.27871760809384,B,45.27691232430823,54.071779619475926,D,0
Germany,65+,Christian,Other,A,108.32750821041819,180.82222857716616,C,-175.31544394759752,-2.585912208745439,A,0
Germany,36-50,Other,Other,E,-86.29743610905071,9.616062528532222,C,-73.84335182275275,-65.60692792369426,A,0
India,51-65,Buddhist,F,B,-21.09481388355757,234.1815154361652,C,98.94440012196058,-177.39713622130918,E,1
UK,26-35,Muslim,Non-binary,D,-96.34059578226525,130.12443396607546,A,135.03067001585967,6.061153776789464,C,0
US,36-50,Hindu,Other,D,80.27727874492682,70.67666445347494,E,-56.165096531318056,-160.29380781676693,A,1
US,26-35,None,F,E,66.11183080527098,16.265424755578582,E,148.2764665208279,-7.851333591472287,E,1
Other,36-50,Other,M,C,175.99444713389852,-33.840883191097426,B,-156.84911146884377,51.87480805013319,A,1
Mexico,26-35,Muslim,Female,D,-5.545522196147277,-4.383597131249795,E,-45.69674634509526,-39.951634887888595,A,0
Other,18-25,Other,Female,C,121.11763097573782,-14.039230862565887,D,36.636583023850136,25.018024310933683,A,1
Mexico,65+,None,Non-binary,E,-129.50417175246184,-30.148847216028006,B,73.30568888521398,100.01324989186261,C,0
Brazil,65+,Muslim,M,A,-205.63909313799743,115.3352542633231,E,29.746011251496686,24.003831631051646,E,0
Other,36-50,Buddhist,F,A,138.88096948296555,76.06505490247693,D,64.34730080101949,113.04128286093199,D,1
UK,18-25,Jewish,Other,E,-10.384120439609166,-18.070614252919324,C,-12.74048503907933,-229.7887286528871,D,1
Mexico,26-35,Muslim,Male,E,82.65137224342513,-137.1287910841376,A,13.671807441736005,-114.77985107488591,A,1
India,65+,Muslim,M,D,101.18297915421468,-2.846909886649701,E,-133.3105015352909,-135.40128569858194,B,1
Germany,65+,None,Female,A,-180.51691576583292,-92.12150071927898,A,-78.35610692617088,42.51962156712536,B,1
Germany,26-35,Muslim,M,B,39.78910732776747,147.07356225926208,B,-43.129771500626504,-76.03207083594882,A,1
US,18-25,Hindu,F,A,-13.480365732579152,183.02376009318226,D,118.47262559765592,-1.066357837583006,A,0
Germany,36-50,Other,Male,B,184.7144134125931,-165.3851653245763,C,-233.7987926253444,-4.602654509833411,E,1
Brazil,18-25,Muslim,Other,A,-71.52364321735666,87.29252701483199,D,52.68398909657906,122.04114267805754,A,0
Mexico,65+,Buddhist,Male,C,-32.31847028074913,-47.6579234178536,B,-91.99975073378994,121.16081977352154,D,1
Brazil,36-50,Buddhist,Male,D,-38.20012545346751,36.19756389278567,B,91.90066064544781,-145.2302037384461,B,1
Mexico,65+,None,M,C,-38.44673503426657,-73.27067060398116,A,24.189211508555122,-125.00693355732864,D,1
India,26-35,None,Male,D,61.81680880971802,70.56366195865952,B,-78.89479192599613,-116.93529028951208,B,1
US,26-35,Jewish,Non-binary,D,133.35400110591064,-126.58739066902451,A,17.046941963658703,-20.040813859337725,E,1
US,51-65,None,Male,C,97.75988236283318,-19.684141017275323,D,-37.047035554084395,-84.69790469589469,B,1
UK,26-35,Hindu,Female,A,-54.50443492325174,181.06295743215162,C,-242.88771523883588,-46.48377801231247,A,0
UK,65+,None,Male,B,-158.79255686542447,60.89448300239485,B,-38.38972295192633,-96.86853659420063,C,1
China,36-50,Jewish,Non-binary,E,-178.0860242451761,32.41857518846918,C,80.49177369972153,80.80495813439747,C,1
