Disability,birth_year,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Physical,67,Heterosexual,36.41353140580385,D,-63.57986484124368,110.53575885843874,132.62990565433805,-208.45531362803987,B,B,D,B,C,21.635734374929594,-44.80417409652374,-251.8174714111692,-255.99184678839993,-56.51497217744187,C,42.7112681774888,0
Both,56,Homosexual,-73.20165491453201,A,103.29425647423818,59.631732129731084,44.1740106035866,-68.95880278937388,E,D,B,A,A,-60.11098631412808,102.59856387719522,-44.56850712595883,7.1346958003652965,-88.23976449968767,A,-60.17869989447446,0
No,59,Heterosexual,202.26040759264063,E,-107.80894301489658,-111.77608413688233,-174.06918999818953,-32.09346188396379,A,C,D,B,D,18.535860723394116,221.13625524502268,59.57246345024283,11.217221456191313,97.5781322411658,A,13.982598521688772,1
None,22,Homosexual,-144.12555256090974,E,-128.6828238039381,11.059529800201847,143.83753548741242,-258.0409729131354,C,E,B,B,E,-86.28930373021753,-32.75152764239427,182.39370558670458,60.634520315186144,-27.304330205282888,E,-129.44871166783355,0
Yes,81,Homosexual,-102.89959736999536,E,-61.48187299752126,141.31058631919845,-21.425130853200653,39.7505352723211,A,D,C,C,B,-92.12890644053074,138.94238916038128,-47.16264167171227,69.0365948809707,-104.85870995060766,D,97.9003016804619,0
No,33,Other,84.40652235875937,C,-68.54908463837988,-72.07339885986825,100.23406891415176,16.720534361938366,A,E,C,B,A,-51.03220408325432,-143.70717665708486,-98.83325218627736,-51.67015008488692,122.61441357145382,B,-12.47439833968113,1
Physical,29,Homosexual,-90.74408898036727,B,63.31501033316423,75.18729203572033,-68.73748927770934,-21.506001543959783,A,B,B,B,C,91.42937108004442,-49.226741196063436,-59.753535398173206,18.243996331487512,-165.52004496260452,D,-80.8983909050687,0
Both,52,Other,-80.20177229169725,C,21.892976342289668,-50.05453049315144,69.78165161417103,147.92045288271947,E,A,C,E,D,24.888255162055025,47.70491031315814,-151.21673767255044,83.8641339744021,-40.87056210689079,D,74.89834784583937,1
Mental,59,Other,-105.49663663041795,B,-20.02004551135678,14.235804764457596,16.015650250666774,23.672469423280337,A,D,B,B,A,-57.996576986061065,43.07644469254139,-84.79918827494978,24.673855961418223,22.819081578077846,A,-43.170196804658794,1
Physical,31,Bisexual,-17.33291352200584,B,12.756869137105115,57.69803853358864,-102.4418650099697,-64.38217343058142,C,E,B,B,C,116.7509051642148,-48.62002487232156,-161.66114589435264,68.63554086383064,133.5100729738195,C,29.175653491367775,0
None,36,Bisexual,1.8400145186592627,E,-32.50056835996514,75.54659049505813,85.36255154329785,-84.00839385118671,C,B,E,A,D,-37.113373766252316,155.6257563212635,114.83744340601633,-112.19460117112989,78.16154557596225,E,-168.435247711581,0
Mental,61,Other,-114.97530699853786,C,-5.474141293501536,-40.44922732938694,-15.060397020549274,-35.42767555460242,E,E,E,D,D,-13.390280275742617,77.1484429480118,30.29520141030243,19.301183743760067,-32.94710175752884,B,114.58762232258117,1
No,66,Heterosexual,-168.65665129860164,D,-56.61496341663077,55.12146510916771,50.85065015114698,44.33783360872383,C,E,D,B,A,47.406925921558646,58.68044180136357,193.5553265577825,62.91640491708576,-26.89063805977736,E,83.10107949949222,1
None,26,Homosexual,64.99024325792759,A,43.17609383191737,15.653776619389115,-14.450513672581994,-47.08416649690239,B,A,A,C,B,-55.061385057367204,-78.12383693205354,4.120206775661357,133.66442629030865,1.4605612588263013,E,54.25822916330094,1
Yes,57,Other,-117.44180534561967,C,166.05365096113545,50.41908187036817,128.7253340687998,30.07656137586126,E,D,D,D,C,-125.28360778515916,-48.859188116431824,61.32148114613947,77.29503928148799,8.210176635648821,D,8.236291217346,1
None,65,Heterosexual,14.37993775513683,D,145.6757453419629,-42.64721372942177,46.10042668647687,-73.06143560951287,D,B,B,C,E,-138.2539824738076,156.60991761287525,-174.18096393931398,14.09890780356468,12.501534304542785,C,160.0329338577312,1
None,69,Homosexual,-182.18564886635642,C,-108.22376121063625,-51.909264253247414,-58.66785723647998,-97.74817420766182,A,C,B,B,E,-243.30841174793645,-46.45663836151877,11.545185489587833,-69.90034983903631,7.260447409171141,B,-70.55542749130049,1
No,34,Other,-57.767194675960724,E,55.393638895013986,43.910067870394485,106.36790096472173,119.5379120279221,A,D,C,C,D,190.11171086241973,23.738639516424133,-41.342189219037536,6.313471461185251,94.44413295371645,C,2.660579515451378,0
Physical,36,Other,5.720671103336731,D,-30.989077776382317,-134.88656767065376,85.05707320956265,-50.34773094287552,E,B,C,A,B,-29.922175531424923,46.00929184814851,-73.42660990210615,-51.09679896890403,-23.137653602502873,C,16.29426521284094,0
None,70,Heterosexual,41.49790464963899,D,42.08247989733526,-67.67446703908574,34.6318807287473,-120.09018476296627,E,D,A,C,A,-302.15366331465015,17.545796954775245,26.209846614253113,94.43549071195689,61.20738623442797,A,-29.451122132742903,0
Mental,21,Other,54.706231680688354,A,-293.50997433164594,-52.58807964631366,-12.180435845628335,-11.344331148595451,D,E,A,A,B,109.63886393282634,-35.01123291940748,271.6607425920964,-182.17190784803267,21.165895258714922,D,-31.874969655893754,1
Both,52,Homosexual,73.0660094833231,E,93.45587210211967,-20.449677809744692,-77.29209335159453,92.74664453936924,E,E,E,E,B,-220.13764546843439,13.934222449270816,15.379885519771417,105.71238046709355,7.769191741846717,A,0.391527638579495,0
No,22,Heterosexual,83.69724896035892,B,85.31226494299192,9.357250761503273,24.07190488188166,-47.67575532405501,A,A,A,A,D,204.1563309705408,37.04384219792033,-101.11833242863943,79.5995676509935,93.15452320440231,E,66.12314695798962,1
Both,46,Heterosexual,88.21430139254345,D,4.746371089566362,-23.813676271866964,132.2425394333509,68.35561550114791,D,A,D,E,A,104.78508244128435,68.61698124852268,-65.58829671678133,-66.95763056899465,-53.59917305945513,D,-107.60335141159838,0
Both,74,Heterosexual,-7.048804990034182,D,208.96489577805758,38.57201074856764,-251.3068080434413,6.556009219396512,A,B,D,B,D,28.11165516358316,-49.43743910702639,96.02743787483429,-97.165033297501,-28.59219504278321,B,-62.82120640443672,0
Yes,36,Other,20.959401705119106,A,129.39254249529336,110.30450227094732,1.6078884048852007,-157.5999171326551,A,A,A,E,A,123.48492262460253,-93.45599039698405,133.7404029701567,85.06194582406484,-114.23946951708761,C,-64.04010856910867,0
Mental,52,Bisexual,66.35809139358827,B,2.360490126877132,-41.58866501921505,-73.69569831453742,2.970292133476946,E,E,D,B,A,-90.89633952278656,187.12607523123677,165.76101917402323,82.43670101905604,29.316230128160797,E,-89.2624989808733,0
Both,81,Other,20.898675321561214,B,-250.1115682670213,-47.149319980962424,-120.31944869347969,77.51719496563777,D,E,A,A,B,231.43782532362945,-29.58673480561757,202.62829175154243,-10.38502446191705,-77.37888782557386,C,133.3872231875915,1
Physical,42,Homosexual,45.721022231035555,B,43.50734485191338,-31.512845170312776,113.21876050950799,86.0614921628086,B,C,D,C,B,-226.72646337924388,-37.928765758645504,-264.19970992325193,-95.79276020709118,-156.3487088191372,A,26.265402528571247,0
Physical,25,Other,21.53201369356534,B,-43.9906659405417,56.19410669754246,-42.01943605206109,18.804824692018443,C,E,B,D,D,81.83177701115576,106.41197212326139,35.83389290124032,166.92607928186425,51.855497402566165,B,-18.972808120291017,0
Both,75,Heterosexual,-222.9161523892146,C,43.610774163078204,21.3060472944897,-188.6699811147308,-69.50478981613585,A,A,B,A,E,-31.79740495771972,41.248822944395776,-13.893177745306232,16.37402204574216,57.133337478175925,D,-68.6739885228353,0
Mental,58,Homosexual,166.21396837708735,C,-115.62392744146766,258.6275406768765,-60.88287499104679,-114.06682604483451,C,C,A,C,C,122.44935617470536,-122.17913797602759,29.972649655934852,122.78907307414977,-196.44518329495114,C,230.0239210839529,0
Both,31,Bisexual,75.42770389627796,C,11.255421873797488,147.02387494651532,-94.51355348019445,-79.90724599792007,E,B,B,C,A,-96.19728384346581,-63.22113609808092,3.3275352124603996,-65.6195591082047,-7.183935350929466,D,-198.2512297769804,0
No,97,Heterosexual,-14.090080436721248,C,-117.34118801942112,33.49650118231569,-99.99711544715052,130.1385008990372,E,B,A,C,D,18.585464413461292,27.665551306321273,-81.91815650105997,-4.125270867909385,-119.08503825207728,C,34.88073948251327,0
None,66,Bisexual,14.086506639766974,E,84.43644728029518,-32.87940246304647,-80.5725803248071,-58.56968982575893,C,C,D,A,A,126.28411217388762,36.29037812185484,8.914674609575336,-229.74878129236907,-75.07555709705626,B,109.11685688613501,0
Yes,46,Heterosexual,39.619344734840546,D,245.95040717001154,49.361773532080875,42.06582589592211,-104.59473621168678,C,A,E,A,D,-43.282848135360545,-105.15653877775183,-61.07433008148221,-52.23497900587335,34.44665879761642,B,59.04656621126554,1
Both,48,Heterosexual,-85.49442719095563,D,-63.00324023619328,-46.8236419918071,98.813190845904,26.05934827258785,E,C,C,E,C,96.34016407064699,-114.98840618394219,-10.354824217457947,3.4920642171906993,21.95212717959826,B,54.54643041676137,1
Yes,32,Heterosexual,-32.902050554687136,D,-31.185372423250264,-2.0493501355953874,6.166541489506514,-64.26299182433904,A,A,D,A,E,225.7644313506877,166.10198806975615,165.6426260237626,23.66403563647113,67.97942420878358,D,132.2277913665759,0
Mental,48,Homosexual,-128.5787321249886,A,-1.0041929696454746,-37.809397062572856,141.35703944048979,53.493970255201674,D,D,B,A,A,-40.572650254163264,-101.28044553179605,85.54410919393973,-89.4823101473678,-7.8794770403708245,C,-91.51709211877443,0
Physical,40,Bisexual,-190.29401831760936,D,-201.58134648230708,-9.619592678012681,47.43301239335781,92.24183192776137,E,D,E,B,D,43.981890065752474,19.566542234486008,-152.67803604210127,1.3309912256489878,49.88341595525495,D,81.19043201013191,1
Yes,70,Bisexual,-48.48136638089517,E,17.007271207056565,-65.44474019879011,-87.60874273902417,48.347190578429576,E,C,D,D,C,175.91459822094959,-128.44340192134936,10.13056861016461,234.54114730112644,25.829776506917117,E,121.2623100587248,0
Yes,21,Bisexual,135.75441318008708,E,135.42483372623997,63.030273409142836,10.435252573372894,123.1198564548668,C,B,E,C,C,-10.040165783860104,-6.737919590288439,4.64371067924158,-189.19449399822633,-56.23642764276029,D,-19.577943718869232,0
None,65,Heterosexual,50.67538304989932,B,-24.338417301864556,-180.98010832401474,7.717690013206761,29.420974050859737,A,C,C,A,C,-19.463398731093527,-147.46241666765246,87.87768910104539,212.33213583233135,-0.31065327110482166,D,-198.20639669140337,0
Both,61,Homosexual,32.391726341501595,C,107.53113837180177,-59.986282585654905,200.78371910415268,-76.41646057504609,C,D,C,C,A,-145.06994113380446,45.03066362305031,137.04823240964117,-118.64747601958969,113.17578327407149,B,-24.621603701917792,0
No,97,Heterosexual,2.060051602213816,C,28.270899210363567,-5.519205269622299,131.8362030162944,-43.49002614421265,B,E,A,B,C,205.42128577018025,73.65340489055863,64.55849787294794,-158.92312475008248,-80.54266046638567,C,75.98543359918523,0
Mental,40,Bisexual,29.23607145041857,B,-162.9551278260658,53.82549435183663,175.93624607019274,130.33943213465648,C,E,A,C,D,137.082467833424,-194.40969586009876,-97.54949797874968,-52.182483089724855,87.02279992029811,A,12.827255793123458,0
Physical,92,Bisexual,-69.50977927558834,B,-75.72737274340399,69.13468629090431,23.72349202505643,14.029779386833024,A,C,A,C,D,103.76901858675372,12.355437181925325,-71.02948593465639,-3.223103760046294,-88.57178679033674,A,37.295379544513594,1
No,66,Other,132.42828296054608,D,54.936993390797994,152.49345439149343,-55.98596771941291,-159.68369963507533,B,C,D,A,B,-0.9824591262451469,-62.46234710403085,-107.16772692803593,62.00568002536724,-85.68469150728963,B,110.94829872299373,0
Both,34,Homosexual,77.71487888820215,E,84.44679541979328,-64.6321262258704,-41.99093793375929,57.24041544663406,A,B,E,A,D,28.01187219057908,44.6695171621753,155.15139389968883,-81.19194408013763,7.483375588127621,D,-83.7687097916811,1
Both,49,Heterosexual,-66.33245819370048,A,80.89005902191785,16.658855666577608,46.72647211708354,-93.67955761704698,C,E,B,B,B,77.15802020986287,177.74976554432686,18.79605713322234,-63.47824788833064,-74.80145822697042,B,22.310488982752208,0
Both,88,Homosexual,28.38275351302375,C,-30.01840368813783,-45.198663972181905,2.336015890119345,63.02168251046227,B,A,A,B,E,-123.23695660448584,130.7730818018372,116.460973382995,4.40813283776677,248.57070547770502,D,-82.35610473631012,0
No,92,Other,50.74986068590713,B,141.54846109781815,-52.41854836829195,-60.57527069964069,61.162832255825236,A,A,D,A,D,115.50055912401054,87.53040420111276,-46.721497473494075,-9.003679805693396,288.51596241561987,E,-57.721419920094505,0
Yes,42,Heterosexual,16.686834953106377,E,-151.5652051507993,26.453707752980378,37.302301112589944,147.16540616622777,E,C,B,B,C,46.13548450662731,-83.74992073817837,56.70852905112268,86.41371785108475,-114.42395555800759,C,-9.318400769168854,0
No,48,Bisexual,-73.68686620386485,D,25.50398989561269,79.07435239472117,-45.51584461547756,180.1133925414266,B,A,C,C,C,-73.53414819282253,288.6526722650316,-118.76612724914435,37.44951309617366,-34.81886777155951,D,-1.9674097794527223,0
Physical,27,Homosexual,100.22638049400972,D,-89.74115052443649,183.10033541565025,-50.78406379180153,175.50175147727512,A,C,B,B,C,14.870993742858419,-18.0473610467655,-136.70669969211497,-11.299396254065648,-51.50462635305221,D,103.23158805385661,0
Physical,86,Bisexual,164.89662988017176,E,66.11821499172082,-125.64782086889052,12.14564763395897,-52.352838691476364,D,B,D,C,C,72.40227185899133,-2.7308604174656144,22.30985876315967,-206.90361995776442,98.51733614277677,E,21.79816936525085,1
Mental,61,Heterosexual,-141.2716296112303,E,-103.22162796590327,131.43291327020086,55.29201929593033,92.1504346769986,B,B,E,A,B,120.497106235265,29.62580750677986,-33.83666259179925,-35.320884955728566,25.70457167875408,D,-215.41947527951572,1
Yes,81,Heterosexual,50.77329005322606,B,-59.50531647632557,-273.4896597702524,150.57985558670808,77.49966575965479,D,D,B,B,C,-43.54716658579937,-33.825124931941176,-57.29441951036043,42.025158073650466,98.27220111492045,B,4.054552343094824,0
No,39,Bisexual,-99.74449621834786,D,232.85473115358494,195.68303146399316,-44.98776244581275,32.691683182821976,E,D,E,B,B,-79.26535827631729,108.66943328769396,-9.26378351583079,-195.52059156178836,4.892017051939932,E,-141.5820998492807,1
No,31,Bisexual,-82.50812677625983,D,-182.96502545857814,-90.19883820173905,-188.5820991674959,-58.48366201317652,A,D,C,C,A,-254.04234828845262,1.3804532684023343,-19.70386655875494,-68.05778183363344,-94.52146741190643,D,-148.94300611346202,1
None,79,Other,-38.60374666115612,E,134.88232887736916,19.40930567637078,-277.82874611087783,-92.05711006578737,E,C,A,B,E,41.34346352282776,-75.14303898043482,75.73367383824952,18.543180118207356,-133.10488692007033,E,43.75131950362991,0
None,66,Homosexual,-46.39246426258695,D,-55.59820175745679,47.393993350274584,6.2289098461099615,-158.9055974891402,D,E,E,D,A,-22.768138876267244,-86.16029173256935,-48.1719237168997,113.38979552133969,-138.5714989627815,A,144.9509579303047,0
Physical,34,Bisexual,148.87695163038657,E,87.62603844936086,-116.28033341560892,44.592393806282224,-53.47643930508118,E,D,C,B,C,-61.97916053985269,21.86578785263894,-66.76000738253973,56.405381510386576,15.061783686799721,A,62.42339382446135,1
No,21,Bisexual,-59.85166497474799,E,-37.742395734886244,12.58703908936305,-68.21049572426226,-21.595914304501875,A,B,D,B,D,132.14558983009437,-5.93063959529129,28.270677483254303,-120.23492932766335,-7.850714306075986,C,-36.79903033785608,1
Yes,72,Other,47.82164453943129,D,76.70226099894886,-172.61080553775884,4.257610350031309,70.93730594914724,E,A,E,E,B,-104.84468170495427,78.79033374935304,-31.68664790132205,-65.5556785955223,133.5489526395576,D,13.319602379089085,1
No,91,Bisexual,-148.914456839352,D,43.27052353474044,155.96262645418315,-3.706839358851087,-104.25934719745842,C,A,A,D,A,107.08380186317565,-80.57793392155378,-126.54862717908597,-78.5651732681353,28.778093462353826,B,58.7350370083571,0
Yes,25,Bisexual,48.04813215307876,B,-50.461010172362194,62.27428876924998,41.91974032559796,12.95274113715681,B,A,E,A,D,-187.31276396714986,-26.986656961207633,154.84021266290296,250.0184096591432,-62.57053341235535,D,9.829406168156611,0
Physical,79,Homosexual,118.34255262222486,B,43.70400675787665,70.71233253570945,36.992294630054325,-16.992179597277264,A,C,B,C,C,15.74672294458414,152.477231213837,109.2467576834402,143.66519858828931,167.2871794606407,E,-100.02056841383936,1
Yes,36,Homosexual,-38.36995862695362,E,-43.93078484621993,-57.12493025279451,-101.32826642096093,37.877414418688424,C,E,B,B,C,-72.4941730500731,119.46154137308255,142.23069222521693,79.94180206236695,-99.05433230926069,D,-60.56198024238141,1
None,53,Heterosexual,158.3303548616192,C,-109.6568641501122,0.00133187180845528,-18.7328120228632,-84.47223584596912,B,A,D,B,C,-99.08378974675482,-6.140870665422355,-24.061339268738486,6.720657683058868,30.72299415034862,D,-32.71372782339901,0
None,77,Heterosexual,-128.02051359622712,B,28.870614469685403,-142.05805891504227,9.935432636062645,154.87207506865192,E,E,A,B,E,12.640300910891794,57.21485564187364,109.052105774667,-98.33215016723756,10.967097463166105,E,49.78238153497242,1
