genero,AGE,sexuality,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Male,50,Homosexual,Mental,-113.89402789023076,B,C,-80.74258457739725,-240.1570403841589,C,106.75559190493225,A,E,-55.56653599102671,B,0
Other,92,Other,Both,150.2706791333991,E,A,19.858474219104842,114.04562742921394,B,145.9607203100186,D,B,47.88024294320305,E,0
Non-binary,37,Other,Yes,28.092978785805258,B,D,34.205475411189404,85.08503016559709,C,-155.1441644908354,B,B,-61.57912295995606,E,1
Non-binary,66,Heterosexual,Mental,-62.54685997505508,E,D,-8.40489105359036,-116.43696655913422,E,-216.37176068019522,C,D,21.475919669923417,D,1
Other,46,Homosexual,Yes,105.03899516142458,B,C,-16.927763546337836,63.74488021229217,B,-43.59696305594996,E,D,8.896370156858575,A,0
F,65,Other,Yes,56.82984353886662,A,D,-40.76658187332303,-115.43497998528571,D,-16.750334573891486,A,C,27.123335885139028,A,1
M,95,Bisexual,Both,-141.26996744127032,A,C,-226.85382935918938,-179.64094449063688,B,84.87111648370342,D,C,-182.05370064245847,C,0
F,49,Other,No,-21.589125944299163,E,A,22.509915253966714,-44.93734851248458,C,8.810260344197388,C,C,3.847862645872862,C,1
Male,20,Other,Mental,108.75857490600605,E,D,-24.382641820174022,-130.7784554194121,B,14.168959896640498,B,D,-160.37227751043602,B,0
M,97,Bisexual,Both,82.92428965890724,D,A,-5.141942651472836,23.49904324954066,D,-104.32880427038205,E,D,24.463274927458837,C,0
Male,84,Other,Mental,-42.846550653587286,B,E,6.322687882786992,22.775497799225555,E,39.069826087118834,A,B,202.55486374290092,D,0
M,49,Homosexual,Mental,-64.76272500751665,A,A,48.30879110930368,139.10840558475664,B,157.2540681117465,A,C,-73.13462779904287,D,0
M,28,Homosexual,Physical,41.53325582648307,A,E,-80.63683877159309,-72.605150437872,A,145.3055567781453,E,A,17.769903432650448,E,1
Other,55,Homosexual,Both,-36.833026306624596,E,A,11.937338269355704,40.472394512236995,C,-169.07982699297824,C,D,-136.99026270140604,C,0
Non-binary,87,Other,Both,-109.02515581880314,C,A,73.68854487732067,124.43744450478292,A,-33.90906725306834,B,B,149.29794294706,A,0
F,61,Heterosexual,Physical,-85.30690768939978,C,A,-28.077416011942173,-27.29033369643622,E,52.24373726404976,D,B,-218.8520662593414,E,0
Female,36,Homosexual,No,-65.66143318441603,B,E,-68.4933021532953,225.41913265469708,B,141.52604674185895,E,D,136.07684296542104,B,0
Male,56,Bisexual,No,34.50533845574054,E,D,87.76053652182756,23.268537741463945,B,-1.4076938526601237,E,D,-88.07345168689638,E,0
Female,57,Heterosexual,None,12.147342647899503,B,C,-84.94152159461453,150.03102031244848,D,-25.563440097971046,D,B,151.32395876207468,C,1
Male,71,Heterosexual,Yes,52.480084172137886,A,C,49.12843265165102,-118.81666959096651,C,-46.82589049851977,A,E,164.7435175709519,D,0
M,63,Homosexual,Mental,71.4710498453062,D,E,-6.977798734792081,7.228595506400033,B,-53.03619453503491,E,A,51.05906478400849,B,0
Non-binary,62,Heterosexual,Both,28.51837813331613,C,E,-31.58360803513043,-184.30658857065058,A,-129.8424405825097,D,D,22.234036048686526,B,1
Other,42,Other,Both,8.045935436432798,E,B,-61.04700050094848,-12.2943769241409,B,111.73085668731528,A,B,75.73425232936289,D,0
F,69,Homosexual,None,88.28869687682747,E,B,-142.34076355691823,50.789435514680115,D,136.03278819817658,B,D,-18.07026206085646,A,0
Other,53,Heterosexual,Mental,-157.73357841578223,B,D,35.13395702576459,-87.83086412585995,B,6.724655867920079,C,E,20.088521303435734,E,1
Other,46,Other,Mental,94.33672728411719,A,E,26.611252733512263,105.45236082082343,D,-52.35089176515794,D,C,-6.943642401530606,C,1
F,62,Homosexual,Both,127.7668940739618,D,B,-8.528970167517375,183.2581134324533,B,90.16888558070097,E,B,91.60732986013028,B,0
Non-binary,33,Bisexual,Both,-168.7285381197107,A,E,-36.26230057621736,9.4768136082499,A,154.21990824842123,D,E,5.195030552045102,D,0
Female,77,Homosexual,None,-41.53866320440391,B,D,208.46847767393874,32.6551080179553,A,-50.54447554332832,A,C,-2.7754607891402747,D,0
Male,81,Bisexual,Both,161.61755061509325,E,A,34.938509402228746,-142.17860986672707,E,98.1250331163497,E,E,-84.39305144968705,B,1
Non-binary,39,Heterosexual,None,42.6117778472278,A,A,-86.79786818267134,7.788622882542367,D,-93.65804679670553,C,E,57.52633764750791,D,0
Male,99,Homosexual,Physical,-53.70959167358264,B,E,7.68897813228847,96.7378149790765,C,-111.46850811150533,E,B,46.37371196499518,D,1
M,26,Homosexual,Physical,54.849305223106015,A,C,-46.25823650046399,-207.99378665624303,C,-55.50140261129165,C,C,46.20889090481605,D,1
Male,75,Heterosexual,No,-37.37419258330974,A,A,-43.222357668613384,43.706747904506734,A,150.0993963065966,D,B,16.308112090102174,B,1
F,39,Other,Yes,1.131593331534745,C,B,136.54992593337133,-114.40521659591805,A,-117.99579688140962,E,E,54.6962723883089,D,1
F,71,Homosexual,Yes,-61.82392345820523,C,A,141.29008863183148,-33.22487322464828,C,94.06841862613744,D,D,-97.6833956392465,D,0
F,61,Homosexual,Physical,-35.52294616321527,C,E,-7.754594838786696,42.283151872023645,B,-62.03607993744789,C,C,109.61289474838955,C,0
Male,41,Bisexual,Yes,-129.46329074049413,B,B,-36.70125365338139,44.72542458217062,E,-44.81573398946015,C,C,-41.53949309484587,A,1
Male,29,Other,Mental,-77.06541598688543,E,A,150.1430539407162,-235.746148238868,B,-44.58407837105735,D,C,104.87010076029952,E,1
Other,42,Bisexual,Both,-24.409896429455966,A,D,12.952464446147784,-350.56333265286366,E,31.666288755470575,C,B,117.83784379154638,E,0
F,70,Homosexual,Yes,-55.69092860177997,D,B,20.14475104948209,-176.79538854890788,C,-25.32913877540541,D,C,55.87206612441026,B,0
F,42,Bisexual,None,57.195340120949886,A,E,-75.5299580750317,10.841869196244918,E,132.83241961787974,A,A,-44.162490215211314,D,1
Other,96,Homosexual,No,112.12805464908817,B,E,-122.66084480867327,-87.11144872894607,E,-68.86577375670089,C,E,-91.85667722112792,C,1
Male,98,Other,None,49.840695705495236,A,E,95.44706182962192,-31.547110391857263,D,-11.21949751165676,B,E,-134.54489044398846,B,1
Non-binary,89,Other,Both,170.7388345276139,A,A,-226.53540955658858,50.30393669814494,E,116.66858170132342,E,D,-51.11327113239238,C,0
Other,35,Other,Both,139.53781763218132,C,C,-106.62873078745811,74.99519427372731,C,-56.98848983527102,C,E,189.40343178671844,B,1
F,90,Homosexual,Yes,31.88087864253637,E,C,-136.1808527126237,-149.8399655795294,E,7.421452491447902,E,C,-48.773206526831146,D,0
Male,87,Homosexual,None,93.5317120658131,C,A,-48.6969343730263,139.41680225334514,B,59.61009523853819,D,A,72.5658551001376,B,0
Male,22,Heterosexual,No,48.500304269235734,D,B,-45.44833607715103,129.59990256391728,E,-24.32726508707938,D,D,2.018946367653162,C,0
M,50,Other,Mental,-167.07506714689043,E,C,13.341496679305392,58.63356283996002,D,167.41733473301278,D,A,-77.85930241982236,A,1
Male,88,Bisexual,Both,-4.176085057143199,D,A,121.14035775256393,-79.29565974175298,A,-105.9094770937387,C,B,-145.55918566153173,E,0
Female,86,Bisexual,No,-46.71623234743445,A,A,-116.32782533406979,-3.8586740922886213,B,-79.02800005045343,B,C,-16.16568267735832,A,1
Female,26,Bisexual,No,-43.471871669279125,A,C,135.52804962173673,21.01497666540933,E,91.73923970856032,A,C,18.713926624895645,C,0
Other,75,Heterosexual,No,-113.55463913624506,E,A,-85.37824813506585,-22.837548635087916,E,26.662475206402142,C,C,95.42023003779194,B,0
Female,34,Heterosexual,None,78.27372241328644,A,D,-77.04004878625602,-55.310731456774576,D,64.50085341527995,E,E,73.3614840569521,E,0
Non-binary,56,Heterosexual,Both,-145.35628109741774,E,B,-57.89329837871268,6.176978752657101,D,-127.88856315274909,B,E,-137.87973164695592,E,1
M,80,Heterosexual,Physical,-58.10471642191166,E,D,66.48777481904526,87.33003403803735,A,-110.14125649713249,A,A,62.42903829333234,A,0
F,78,Homosexual,Mental,-87.19022880906037,A,E,-67.0522696098272,-23.53886138516894,C,-52.80633273907679,C,E,-63.229539488230124,A,0
Other,71,Heterosexual,Physical,-35.419072295244796,B,E,-28.650746064922338,48.14772308880344,B,-125.19478418407593,D,C,2.6391181322622344,C,1
M,66,Homosexual,Both,136.7903759060501,E,D,75.87619181856141,31.491001829187717,A,50.627051263073916,B,A,-8.610978766795037,D,0
Non-binary,25,Homosexual,Physical,30.41769574573165,A,A,171.19530631304278,61.39205021692451,A,142.13528667755693,D,E,-13.460114806728408,A,1
Non-binary,65,Bisexual,None,212.2440916247765,B,D,70.67029621714781,13.232939269604918,A,164.97914505484707,E,A,148.47335868148522,D,0
Non-binary,21,Bisexual,Physical,49.124120500718135,D,D,249.23023102175952,-57.99858842496335,E,-64.96029471616016,A,E,71.32737106581497,E,1
M,63,Heterosexual,Physical,35.54963997072881,E,B,212.23665672941806,20.811252481417785,D,-9.932566566616254,C,D,88.4393128436956,C,1
Non-binary,32,Bisexual,Mental,-33.90673037349648,C,A,32.845712014407354,-137.64528511135128,D,-90.85272998086373,D,D,-62.28464516963219,A,0
Other,54,Homosexual,Mental,-53.30648373734416,B,E,-12.361734128818203,-26.37638303499525,E,-4.882667880572165,C,E,136.87096579295525,C,0
F,89,Homosexual,Mental,99.7259513795693,A,A,144.94150758604982,17.332898647399066,B,-69.49141800571938,A,B,-254.05153871314576,E,1
Other,44,Homosexual,Yes,38.57157946212297,B,C,119.93253630904354,-45.03577679992543,C,-98.40312882013671,A,C,125.67112088676551,A,0
F,24,Homosexual,No,-154.854869648979,E,C,2.267258162012522,91.5017836125403,B,80.37313830858575,A,C,24.726529445709243,D,1
Non-binary,47,Bisexual,None,-22.697104455899908,B,B,33.25489440147623,-196.81939288785838,B,-75.7313238373772,E,B,-41.714108566930676,A,0
F,51,Bisexual,No,80.67382040575343,B,C,-24.074161238023652,-38.3866224988404,D,-36.84321191578073,E,E,-136.01408683692833,A,0
Male,37,Homosexual,Yes,-75.76825637108611,D,E,-8.21645887326979,85.66048931221775,E,31.69648622983129,B,A,-38.4952020192517,E,0
Female,40,Heterosexual,Both,20.731713080348307,C,B,137.86362012681096,177.40782112258537,E,64.60401546541611,C,B,-42.12278730847933,A,0
Non-binary,35,Other,No,-38.40352801689087,B,C,8.070955491011018,-75.98487361033358,B,41.94405531651002,E,C,-12.06948084547746,D,0
Non-binary,85,Other,Both,96.31278268958214,E,B,34.897753157268994,-137.0002481917369,E,-47.10004161705441,D,E,-40.06322012930572,D,1
Non-binary,36,Heterosexual,Yes,-65.5689438900316,D,A,76.2745807200736,137.26292964320487,A,-62.70349871614281,E,D,80.14085910734546,E,1
Female,27,Heterosexual,No,-64.88740810421277,B,C,-2.8590137975993595,4.547439472091947,C,-42.7162036285693,A,B,39.42497044596778,E,1
Non-binary,21,Bisexual,Yes,3.672818387131982,E,E,2.535173175136937,-20.849286435384624,D,45.51482651309477,C,E,99.37824520421967,C,0
Other,61,Homosexual,Yes,33.20207583106416,B,E,-27.702347410978096,11.342136877618852,C,-220.15729433939617,D,D,-19.03093923631576,C,1
Other,92,Other,Physical,1.3402791940671999,C,E,-112.08007972800947,5.8093140759407245,D,-100.13619204840838,D,D,-163.44692430345623,B,1
F,36,Other,Mental,-13.921498431603968,A,E,239.85954709902893,158.42046609392554,E,89.97715410297432,B,C,-174.87278584324372,B,0
Female,94,Homosexual,Physical,68.85967204241344,C,C,156.99234005274732,-49.444153772668216,D,346.75787275518945,C,C,-40.93202841695959,E,1
Other,97,Homosexual,Physical,-28.507438225887903,E,C,138.10396220081805,83.40654906031111,A,-50.07941088174317,E,E,66.64813413841895,C,1
M,39,Homosexual,Yes,-37.6474800413132,D,A,-137.70780302213055,-75.45740279499407,B,-157.98253185920407,C,B,-51.37216648885887,A,0
M,97,Bisexual,Both,-58.35113856944306,B,C,-83.54829365827172,104.82242267435582,E,-11.62363129574991,E,C,-50.56212780458985,D,0
M,92,Homosexual,Physical,-26.833132795805508,C,C,10.004114423633213,24.901578077329255,D,76.88070831828612,B,E,-54.59235360634885,B,1
Male,50,Other,Both,-18.47116343805779,A,D,-146.30097756109132,-74.08251883526708,B,-40.69275697965502,C,D,-20.324054719724053,E,1
Non-binary,68,Heterosexual,None,-102.35269344715121,C,A,-18.865472009758886,1.082943485837793,C,125.07320076190864,B,D,104.25205307056868,A,1
Male,93,Bisexual,Physical,117.46322146385693,A,B,-80.22891461558376,-160.95756049457975,C,-4.635799691601775,A,A,-76.32681288272445,A,0
Female,68,Heterosexual,None,125.97782925451011,A,B,104.25706166239088,14.90207103566738,E,-138.2873689510096,A,B,-18.642754058436378,E,0
Other,31,Homosexual,Yes,-152.74060485516677,A,C,81.66823642369759,-56.847531472912394,A,-209.53127406789469,E,C,-159.71333752182056,B,0
Other,37,Other,Mental,-10.705910463094467,D,A,-86.6888271545638,-51.679780413014164,B,104.58656174901458,D,C,-19.432502040433842,A,1
Female,73,Other,None,-77.9519428067091,E,D,-64.03198637582686,96.66999289879962,D,-13.39358032316979,B,B,29.4510372253674,D,0
Male,26,Other,Mental,-139.26934595711356,A,A,-37.34040726859819,-29.22909488856891,B,87.72729794191764,D,E,-21.111015485031047,A,0
Female,74,Heterosexual,None,-59.89665341446274,D,C,-2.379821798072774,101.44283050787915,E,134.00805222594875,B,C,126.6843057700792,B,1
Male,37,Homosexual,Both,115.09325285360316,A,B,-146.76837972792836,70.46370686904135,E,-68.07435209349894,A,B,126.75694143422402,C,1
M,37,Homosexual,Both,-35.18026416531047,C,E,-10.289919290464182,241.73309360758844,B,-11.987354006912232,E,C,63.754506032621286,A,1
Non-binary,78,Homosexual,Physical,-67.64164438999916,E,D,32.957103646617846,80.81467460851735,B,-91.74825432948516,E,D,4.329851255182936,C,0
Female,44,Other,No,83.41910337314775,E,B,153.62661645963522,10.913399625602452,C,-56.136256390668514,B,E,47.40020407532885,A,1
F,51,Bisexual,Yes,105.39528136794675,B,C,30.21112628083758,107.01506734067215,E,11.906025797562778,C,E,-183.7594443595516,E,1
F,72,Heterosexual,Yes,-7.071651363185269,C,C,2.2661229343661424,-5.4819857591412235,B,-43.90798037728758,B,E,29.042634035758454,A,1
M,26,Other,Yes,-95.52877965692339,C,A,92.93899687636222,-47.62590676551232,C,-9.352184758614838,B,C,216.4275169035298,C,0
Male,88,Homosexual,Yes,-97.73824540376691,A,A,117.61758436807091,36.69041430748031,E,-131.81929258542365,A,E,152.5925367842403,C,1
Other,25,Homosexual,Yes,-126.7609116467361,A,D,138.09725400621573,4.26854683052241,D,100.37210771976837,A,E,-74.60987789190227,B,1
F,59,Homosexual,Both,-71.93664802911674,C,B,13.31484308620545,-21.900604048510303,C,109.21639656427611,E,C,58.379032174527765,C,0
Female,78,Homosexual,Mental,162.71638710128107,D,D,141.19486785747728,7.7237894124479745,E,32.423109683419185,A,E,161.38533386808717,E,1
Other,20,Heterosexual,No,-50.414764724405146,B,B,-19.837372278066482,21.172884622131583,B,-70.93196114997176,A,C,38.73601072880845,E,1
Other,19,Other,Mental,-38.816611876698616,A,D,-80.31289726834282,196.31058978775306,B,70.47398489155162,D,E,51.96315681568361,D,1
Female,62,Bisexual,Physical,44.168071934466276,E,D,-88.91532543014654,-77.46057761403394,A,27.464693095120047,C,A,124.50411110842437,A,0
Other,39,Other,Mental,-51.41350410377802,D,C,116.13567895283892,264.2995174660372,B,-18.22047891065166,B,B,-17.84532588416141,C,1
F,91,Heterosexual,Both,7.467266797805082,C,C,76.77147552808806,111.78791526969731,E,56.15048495083131,B,A,-2.911513792522441,C,1
Non-binary,21,Bisexual,Yes,69.0971882494022,A,B,-69.72794463151489,53.949756103795465,D,8.575619863461993,B,D,-153.90775497099162,C,1
Non-binary,93,Other,No,-17.404882265298124,A,E,-5.557216888402337,-165.208609240019,E,1.153947840139512,E,A,-7.7165077797858235,A,1
Male,24,Bisexual,Yes,80.9361715825999,B,E,68.92148038533233,-99.40330942462123,E,93.43172007898809,D,C,-38.7694207370107,E,1
M,47,Other,Physical,-41.61973404907148,A,D,8.804296981776352,-47.18649746039922,C,172.01470215549944,E,C,-12.86142976957104,D,1
M,51,Heterosexual,Mental,42.82273154254265,A,C,-248.12542498893953,-80.61452837198178,D,-75.4030011590969,B,E,-161.41076022121678,B,0
F,24,Bisexual,Mental,-66.39687394701836,E,B,174.97213341524977,-59.403497538858666,C,-33.43459223400063,E,C,-50.45770245088951,B,0
Female,47,Heterosexual,Physical,103.53322047825671,B,C,-89.4134039046768,29.808933437562494,A,-194.2907431551806,D,B,-155.41076079800692,E,0
F,34,Heterosexual,Yes,-126.49859316512986,E,D,37.05707408885771,9.778539659337925,C,126.75795746910367,D,B,168.11855422639997,C,1
Male,68,Other,Physical,104.23892811987359,C,A,-68.0725959309559,-130.01142749179326,D,-12.49161030206271,C,E,-10.456042082769681,D,0
Female,31,Bisexual,Both,80.06028722353106,B,D,-150.7799072989921,16.36381853437216,C,106.79860663264198,C,B,-68.25317706282543,E,1
M,97,Homosexual,Mental,-35.38429440387618,B,C,-150.748801227269,9.826662355350118,B,65.56824561329547,D,E,-135.21643437565982,B,1
Other,50,Bisexual,No,-31.143772043296895,D,D,182.34490378812754,-12.119037703155682,D,-67.89491764424541,C,D,-83.39674639068157,A,0
F,75,Homosexual,Physical,-251.78418470875243,D,D,179.26371542998515,-69.12021334581092,A,95.18931264987567,D,C,-217.0476323324423,E,1
M,19,Bisexual,None,-61.02184467633342,B,E,87.88835213675513,9.573792238621774,A,36.14709256239214,D,B,27.477109981806986,D,0
Female,79,Other,No,84.97498578665403,E,C,-193.23660854869613,-41.898417218332845,D,-96.33272751023661,A,A,-66.30417953621138,D,0
Male,84,Bisexual,Yes,-102.16471541974148,A,B,-138.06181053880346,331.5958974100738,D,129.74795915759464,B,A,28.631865805841716,B,1
Male,27,Homosexual,Physical,-28.846064339177612,D,D,-4.796964377731402,-110.36044367444147,B,-98.18127451672555,C,A,-178.3305062925063,E,0
Other,23,Other,Yes,-127.77975608020174,D,A,-57.02012555468846,-72.40777326893244,B,-17.062628476866,A,D,66.78057666188153,A,0
Other,55,Other,Yes,-183.3383616929938,C,B,-40.46541079357932,14.472437631590134,A,17.73896668761062,A,A,40.55743744529984,A,1
Male,61,Bisexual,Mental,-113.90821239131388,D,D,137.43756767728496,-173.87468233620245,B,-42.66001939457262,A,E,-33.693136040141795,C,1
Non-binary,34,Other,Both,-28.530975755889514,A,D,182.47953845665836,-78.16953143615038,A,61.88994047974564,C,A,-58.816587854658096,B,0
F,93,Heterosexual,Yes,-87.25733192906479,C,E,148.65084722426818,-135.07325761354096,B,201.89005053911168,A,B,-214.88052041609058,E,1
Other,50,Bisexual,No,-158.39819576073862,E,A,197.15694444978234,100.87628011851835,E,199.94692011158395,C,E,-75.7394442428399,E,1
Non-binary,23,Other,Both,171.98643601842758,E,B,-69.82545377516868,208.73733118515904,C,-319.8769626901361,E,B,64.969484103189,C,0
Other,87,Other,Both,1.2560826943350856,A,A,-107.63314079082467,149.2085802858372,D,18.64611298263275,B,A,-171.3697801593829,D,1
F,89,Bisexual,None,-125.03573176985174,E,D,-14.029643093279098,-15.743896553169032,E,-15.87605687494863,E,C,57.39998382333192,B,1
Female,64,Other,Mental,28.21813399443266,B,E,-31.48647942059575,107.05796081143295,E,-213.16270379279572,C,B,-102.5115032673811,B,0
F,79,Other,No,40.372080819739445,B,A,-40.37198368018884,54.49980375110379,D,-136.1873933257653,B,A,18.752259883179825,D,0
Other,45,Other,Both,19.034623914092087,A,B,-3.627072199100382,-114.60715807634581,D,54.73889695298676,D,D,66.0048044407661,C,0
Non-binary,70,Homosexual,No,42.34738781448823,A,B,1.7295848846982493,53.40882888370781,E,-101.12727842515665,E,B,-132.06082699603846,B,0
M,60,Bisexual,Physical,-152.8359924977966,E,A,-61.92089759661371,-179.99615646634373,A,51.284927773560106,A,A,52.49679395096128,C,1
Other,59,Heterosexual,Physical,97.85749664010403,D,A,124.35135574888155,-29.693880701846957,B,-33.845858686569954,C,D,78.67808764880228,A,0
M,94,Heterosexual,Both,-168.41516671076806,D,B,-27.46091140507197,124.5744413784347,B,319.04217045791177,B,B,-148.74080522520154,A,0
