age_group,birth_year,sex,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
65+,34,Male,Asian,-134.99955771670002,D,B,A,D,D,-106.32636770510375,-42.05901105925217,E,17.71928433961908,0.8786970369839803,0
65+,53,F,Hispanic,-53.31598496343409,C,A,B,C,B,-96.19016058147444,-19.872743463941926,E,-132.55376375889162,68.52709343580045,0
36-50,65,Female,Black,-53.99074340763057,C,A,A,A,C,32.9226182181446,129.69214990067272,D,-29.570654297279674,-62.3589441653291,1
36-50,51,M,Black,92.90647350337365,B,C,A,C,E,23.61798014862499,3.198963862148184,D,20.02071857576381,70.63390994750898,0
36-50,90,Male,Other,42.97650352250004,D,C,D,A,A,-101.61457949900993,37.2843843922612,C,-80.34157873982126,110.19818898015595,1
51-65,69,F,Black,-145.7745327881123,B,E,D,D,B,18.237949376123197,40.78506256308063,C,134.1161327094326,-4.386354139282622,1
65+,25,Non-binary,African American,-24.072540367731275,C,A,B,A,E,-109.30223010464219,163.20160700307193,E,-86.51592512001022,64.1557315216523,0
36-50,96,M,African American,19.362319001422737,D,B,D,A,E,-18.552184522263737,85.82855853481033,A,-118.21397227496719,-144.03066237977535,1
65+,73,Female,Asian,-104.53311159405413,B,C,B,E,D,9.262579495321901,64.01933054147023,A,39.87134739691308,-89.48537299969898,0
18-25,46,Non-binary,African American,27.181627393791132,B,E,E,D,D,-40.93821666850992,-75.65406858667643,C,35.25541956359411,-155.97315495949198,1
36-50,97,F,White,-78.93553674075821,B,A,C,D,D,70.04150432765337,115.7685696282398,B,17.122234901374213,-122.38146024207785,0
36-50,62,F,Hispanic,-18.3739387121338,E,C,D,A,D,121.55578852306819,96.38333509879088,A,-117.38897767467058,-30.122003888352594,0
18-25,70,F,Other,-15.368301065958173,C,B,D,B,A,-95.10643664232373,-86.39195706709094,D,250.5513623168545,-99.42313082457555,1
51-65,80,Other,Black,184.91696898132213,E,C,D,B,C,-26.68378720028578,-199.77236207956025,C,-79.4574740546403,-56.73656138100666,1
51-65,34,Non-binary,Other,192.7587684869226,A,E,E,D,B,-37.17436350399966,58.73864758890637,B,-25.486737793221653,-33.599194477494784,0
65+,91,Female,Asian,24.438460367069677,D,A,C,C,D,80.91470681062285,113.32591413392252,C,-173.84868657525237,-8.539042911455368,0
18-25,18,Female,African American,149.4087683031809,D,B,D,A,B,-121.9024752307041,163.87412370259696,E,6.014341948735598,-244.2808569622375,0
26-35,98,Non-binary,Other,70.15871795518596,D,C,B,C,E,80.69696915753664,-76.97820219560995,E,-157.74936747180658,131.18515343195122,0
51-65,88,F,White,-152.47741883628575,E,E,E,A,E,-92.07226586301557,62.72103996064774,E,74.85642468369211,-79.56221216283261,0
65+,53,F,African American,226.5988525858917,C,A,A,A,B,50.6131024458389,-53.06253333414327,A,-10.690246957826295,81.729583236862,0
26-35,27,Other,Hispanic,135.6613988279961,E,C,D,C,B,-87.42453307666264,-70.3571050342346,A,116.96679208122389,-103.7052432032973,1
26-35,18,Female,Asian,80.54806975695163,B,B,B,A,E,-24.064358257163136,34.69680669612303,B,-39.624381400258464,-25.759919652781594,0
36-50,36,Female,Other,21.28269717114105,B,D,B,A,A,82.1586155834043,-176.80229866957606,E,-12.905253807609848,54.846621346306726,0
26-35,64,Female,Hispanic,-118.9128360992601,C,D,E,D,C,97.85168090138744,182.51286956567398,E,-96.57203837036286,26.165108101985595,0
26-35,75,Male,Black,32.60902499807787,C,D,D,D,B,-77.78332310055947,53.05006929789382,A,147.27551443010063,-167.6627361747281,1
65+,95,Male,Hispanic,-26.023908000461727,D,C,A,B,C,-234.4197072989629,-1.0937281088052495,C,22.306140944140374,-128.28675224318036,0
18-25,76,Female,Asian,75.8230114898675,D,A,E,C,D,-22.611142321431814,17.967181449616653,E,-36.1053916739231,83.45209441232842,0
26-35,58,Female,Hispanic,-79.64592488291791,C,E,A,C,E,-110.96807072958536,227.30962607180888,C,5.455739821860718,-11.422683362782543,0
36-50,75,M,Hispanic,176.24135212915954,D,A,B,A,E,-17.37563775790659,39.86835609418957,E,43.89964485067554,68.32748684727508,1
51-65,71,Male,Black,-169.4621772181546,E,E,B,E,E,96.77176039920428,-29.787293325552493,B,-22.444699066427926,-159.1204733879236,1
65+,54,Female,White,84.69467345507799,D,C,C,D,D,81.91480267015669,43.69282499659028,C,-11.398403688848518,65.22648596463888,1
18-25,33,Male,Other,120.87853086133103,E,D,A,B,A,124.85863803711057,-40.70674474481005,D,-41.577203808971866,14.660111071995557,0
36-50,36,Other,Other,59.284619000079786,C,E,C,D,B,143.91580642345622,15.63332530267758,B,13.656564576766538,-67.55547692402058,1
36-50,25,Non-binary,White,-16.78815177687704,C,D,A,E,D,-27.321918056211842,-85.99572561572865,A,198.64902870102242,53.190516794932016,0
51-65,42,Non-binary,White,78.99321508833475,E,C,D,E,C,-91.53315157026563,111.65355159407125,C,33.184792331202935,88.91669609095136,0
18-25,61,F,Black,-16.95106736998746,D,B,C,B,B,-18.523078587481436,67.07450835699788,E,-106.78185049373701,-84.30269166296782,0
26-35,93,Other,Other,-60.77098532088326,C,D,D,C,D,56.15313943065728,-109.94517076970445,E,-36.68194021800188,-6.64056966912443,0
18-25,43,M,African American,25.642208984536317,C,D,B,D,D,-101.27530125072053,-210.32039742672248,A,24.638818103862743,-79.37305374894088,1
51-65,95,Other,Other,64.45022084478468,E,D,E,B,D,8.02624847047954,-41.939505330950425,C,28.69631319468055,-149.26592997415833,1
65+,73,F,Asian,-30.255560078363054,D,D,D,B,B,-58.348740568014264,40.10376019499887,C,-143.64239748096938,-122.13177219167859,0
36-50,57,Non-binary,Other,-51.87781840143908,D,E,A,B,C,38.98441853341264,94.88558117720596,D,-17.481614037045535,15.066576971856474,0
65+,62,Male,White,-82.49363201221128,A,B,C,C,E,1.395995801591685,-189.07072855703024,B,115.40777676690328,181.35554502500833,0
65+,86,Non-binary,African American,-33.731974364439196,E,E,C,C,C,66.46182880473042,206.5600993228922,C,81.65384691131959,-66.4445934305168,0
18-25,58,Other,Other,9.90520867792185,D,D,D,E,C,-106.52357465666789,16.318632976897764,A,-84.88098278950604,-178.6103890417018,1
51-65,72,F,Asian,145.68076917549266,B,C,A,B,D,-34.75632391287753,-33.12339531741532,C,75.584919104048,-52.72576918280206,0
36-50,31,M,African American,-28.019939403313426,D,B,D,E,D,119.90915875995665,-165.46598899220186,B,4.688970104432144,-32.7681497716247,1
26-35,80,Other,White,-68.05288000526964,A,B,D,D,B,98.01275038607861,-31.956534307853268,E,29.638438191041416,3.8517789771750666,1
18-25,63,Female,African American,354.8713633005895,C,D,B,E,C,6.8955290559417755,145.7033815024396,B,-225.91266523812487,-187.8098156845317,0
18-25,91,Other,Asian,-57.8433305335963,B,C,C,E,E,-154.00563836611641,66.69692180372874,E,-167.7104534394748,-22.795214714241244,0
18-25,69,F,White,-79.20416542624503,C,D,C,D,D,-3.396373017523424,111.38934219417732,A,112.23890467852895,46.710055189059304,1
26-35,21,F,Black,-19.03603628322316,D,B,A,B,E,-51.210312847655906,-26.8173381288828,D,-24.86600867268868,-113.27583027860442,1
65+,40,Other,Other,19.95810751889834,A,E,D,A,D,12.259513346030584,-90.00406684696124,D,-47.99181498885809,-124.02810793306824,0
65+,27,Male,Hispanic,-131.05630163751306,A,D,D,E,E,118.84189670302318,-124.17855901669415,B,190.48273995815674,81.58168739298776,1
51-65,60,Male,White,65.01038256044161,D,B,D,D,A,-117.67344978415028,42.17109264916892,A,145.45761581263977,113.04055968383825,1
65+,43,M,White,18.20922647118943,C,B,B,B,C,108.03804843353933,40.51026613390209,B,48.75347858002817,186.81333848628674,1
18-25,44,M,Asian,122.7662175042322,A,E,B,D,A,-40.14212669309348,-5.238886280418761,D,63.87217356143529,79.6681846346404,0
51-65,55,Female,African American,157.72346520420382,A,C,A,C,B,-34.57446388451806,146.7460019228571,A,50.748258103231066,59.446553664929105,0
18-25,55,M,Other,124.38348912237167,B,C,B,D,E,-27.14724344294494,107.57146939053813,C,-36.03243538551488,-7.890441122264689,0
51-65,45,Other,Asian,-109.31068270276864,E,A,A,C,D,22.766986480007574,101.9298172019196,C,278.82395560783124,30.329703485985487,0
65+,27,M,Black,-173.18973706206262,E,B,D,C,B,70.85633823532037,50.63854410254237,E,0.49815661637908637,-89.41630540734035,0
18-25,96,Non-binary,White,16.569634025200237,C,A,C,C,B,-66.61101911806185,65.91962847529224,E,63.865206452042656,248.70969721320552,0
36-50,89,M,Other,45.84521142667267,B,C,C,B,D,28.456939028630906,-24.08119499451977,D,-103.55647141468532,-96.87668454188227,1
65+,65,Female,Hispanic,120.04129390471859,D,B,B,A,A,158.1407317314818,25.152591296438782,B,-65.53166694234314,171.19380929214626,0
51-65,81,Non-binary,Asian,-223.11852552742937,B,E,D,C,E,2.8731129771847868,-63.11531326752715,D,-24.19999217622738,52.784763243648214,0
51-65,40,Non-binary,African American,-238.99602061671325,D,D,C,B,A,5.081741465972002,7.072469571961274,E,21.11452866794017,-237.19320981252582,0
65+,94,Male,White,63.12537836766059,D,B,E,C,B,71.32987584345578,61.07443144336382,A,-51.490159352811546,-62.05779291733066,1
36-50,72,Female,Asian,-165.74673789529263,A,D,D,C,A,114.76395135665878,2.8677242259390647,B,-230.1875330906951,137.2981696148525,0
51-65,76,M,Asian,-110.12123593022214,B,B,D,A,C,45.73925090114246,-143.54339316583858,C,-118.88577748015712,-50.438063963396075,0
51-65,20,Female,Hispanic,-19.828329162762905,C,E,E,B,C,77.01586223365202,-50.599119384614454,D,78.137098030402,-57.209194644710614,0
18-25,24,Other,African American,-287.3991782742181,A,E,E,A,E,67.2932805741105,-56.73208034441093,B,46.65956367943263,57.80539561779317,0
36-50,18,M,Hispanic,-47.435767725163444,B,E,D,D,D,-5.849527915743303,0.21116737021063003,A,-66.53712773792994,-44.66122541256418,1
36-50,62,M,African American,-48.59631639356153,E,C,B,B,C,-158.38450493919677,109.75178092371473,B,96.58818341638703,-69.47066708612,1
36-50,64,Non-binary,Asian,190.62821245682227,D,D,D,A,B,-96.8513264260214,37.58052095719398,A,58.53504442464489,-131.9909605499729,0
65+,82,M,Asian,-43.405793961157016,D,C,E,E,E,72.49186344309113,4.720259235088229,E,-77.39450616224089,4.553507737444946,1
36-50,57,F,Hispanic,96.96529740309258,B,D,E,E,D,15.447342191284582,-82.17391048232602,E,-28.6165581054093,169.80647188962615,1
36-50,38,Male,Hispanic,-98.10508073524159,D,D,A,B,D,-148.20390246025116,-136.8717332462176,B,-56.0766071753255,-130.88695217454568,1
65+,52,Female,White,39.01408546999388,A,A,B,D,A,-96.42576922374506,0.5506297801290381,D,-26.011146331216338,-27.161550160595276,0
51-65,59,F,Black,-116.24834669626354,A,A,E,C,C,-173.85909453604563,-12.8820799060653,A,-104.31916646838097,85.1693967302511,1
51-65,86,Male,Hispanic,99.41510954334845,C,E,C,D,E,40.3637936569639,-150.93456342510297,A,62.55837545898191,-13.448316247240385,1
65+,46,Male,White,-209.70259631760578,C,C,B,C,D,-129.47066447011716,-98.71619214029582,E,-175.8466917713098,-46.005820708710324,1
18-25,49,Female,Black,-70.72148041184519,A,E,C,C,B,158.2842980364636,-55.398399549650456,E,-12.945923345882873,142.1172282231933,0
26-35,32,Other,African American,111.66742384993331,E,B,D,B,B,-108.98434643245547,116.66367334409347,B,38.24076826507154,-35.17343531282185,0
36-50,25,Female,Hispanic,-3.783943794783534,C,A,D,D,D,167.3302928161265,-83.43463760482325,B,-75.81295867524295,192.9739955434861,0
51-65,98,Non-binary,Hispanic,82.1351364819451,C,D,C,E,E,13.820607166670534,-54.124141643577694,E,177.16619401283464,-33.05576968899771,1
36-50,21,Non-binary,Other,-90.79420260684606,D,E,E,B,E,26.981501849412666,75.35894968465242,E,-28.206748753579298,-26.991901635629524,1
65+,58,F,Asian,-74.51434497039108,D,E,A,C,E,23.128635430903476,-155.21602262498155,E,50.608642433157854,15.751202488917043,1
51-65,64,Female,Hispanic,-141.14505850472545,C,E,E,C,D,15.911901821043916,-54.728703594814895,C,-52.38875045168609,85.47503273326512,0
18-25,64,Non-binary,White,116.07946779732158,D,E,A,B,C,126.44146696318086,-27.852340301613204,B,151.35268597739577,-227.80600963546837,1
36-50,97,Female,Hispanic,-36.28861110671859,D,D,B,D,B,-70.42530404205314,-42.74364626399264,A,3.1983294159939906,-48.06710087810342,1
18-25,71,Other,Black,71.07321127249229,C,B,C,D,B,3.6723733606558016,-57.51675387750572,D,-147.35797561458156,67.30832212788957,0
36-50,84,Male,White,52.63447281404282,E,D,A,D,C,53.10044544880815,-27.926863487213488,D,-159.41872404394084,-8.454010102859895,1
65+,66,Male,Hispanic,17.72705940214935,C,D,E,E,C,-57.23067400517433,-33.012686766903464,A,211.20192605186242,74.37497782015696,0
65+,44,Non-binary,Hispanic,-45.07464584029833,C,A,B,B,C,-191.35405274550956,-67.36156288523068,E,-1.0109992193022843,-132.30688307950905,0
36-50,44,Male,White,-182.34522322473532,A,A,B,A,C,-61.53194674276431,131.2679184973669,C,34.84329608850248,-98.13355201850732,0
51-65,51,M,African American,78.03476138180072,A,E,A,E,C,-79.28784589718873,31.200664832268792,A,107.49405183169316,-9.13593205795954,0
36-50,35,Other,White,70.55600645033343,E,C,B,B,D,-119.96724186388717,-75.90633788248833,D,-37.63128822090504,-29.262540988748974,0
36-50,57,Male,Hispanic,173.7492524038569,C,A,D,B,B,-26.27111052893148,-216.09045463219974,E,14.437710521217486,-162.85605850539324,0
36-50,88,Other,White,-8.19797493601359,D,B,E,B,B,4.155140869865805,-135.33592234524966,B,34.14939044284655,-65.56479663354722,0
36-50,23,Non-binary,Black,-57.63539895829511,E,D,E,A,B,-68.82527985420691,-135.7560302067779,B,3.2736262405688255,79.13310231828478,1
36-50,21,Non-binary,Asian,190.79778220327466,C,C,C,B,A,-141.9364064287951,-53.970270777687986,B,80.41878799691976,42.39831822960781,1
36-50,99,F,African American,211.53248330678736,C,C,E,B,E,-135.71286343056448,-91.34786225280233,B,97.34179218329442,-64.44404949745775,1
65+,83,Female,White,-131.51464167706803,A,C,C,E,D,79.80888851856123,75.69529708961663,E,42.77861943546022,104.52965630633449,1
65+,19,Male,African American,-38.08530929877486,E,C,E,C,C,164.23900920350619,-47.50300974435165,B,-55.835445476519716,-7.3338964223888885,1
26-35,66,Other,Other,-106.52002332739572,D,E,A,C,D,-102.597059440301,-115.73586341921664,D,-173.99698652244948,-212.88648129822607,0
36-50,29,F,Other,140.37750542558794,D,D,D,B,E,92.81454798831766,-295.3444200018795,E,-171.57255160387902,123.15778286539631,0
36-50,79,F,Hispanic,-24.550960318688755,C,E,D,C,E,-87.57207804174753,72.43923328704173,B,76.49608265103129,-17.486296921175686,1
18-25,78,Other,Other,6.493512142406583,C,D,E,E,D,-4.0487958560294555,31.59144993627141,C,6.080589350789563,-54.338525140872285,1
26-35,87,F,Asian,-26.76672763567016,A,D,E,A,D,-18.423277085414764,47.299015816811604,C,131.69633620426637,69.19366953834017,0
36-50,30,Non-binary,Black,56.600325396464655,A,C,E,C,D,55.62174116435236,-74.58158184737246,D,-95.4858947348177,155.26117363489493,1
65+,19,Other,African American,23.01030685350626,E,D,A,C,D,27.80624943107871,66.91486323350291,A,78.15006644984457,-6.5107437077234085,0
51-65,38,Female,Other,-216.59219423310918,D,B,E,D,E,33.543883184569395,40.97627263981553,B,27.617817068790217,-51.065887899041684,0
18-25,66,Other,Hispanic,135.3034724944688,D,B,B,D,A,-63.589063850351124,-35.194561747345666,E,-11.157151523800318,5.55145380251751,1
18-25,42,Male,Black,-138.46423172656554,B,C,B,D,C,137.84934698036153,-79.04275049624877,A,92.66826671862295,-7.066281141149043,0
36-50,20,F,White,-83.55580555027471,E,C,E,A,D,-116.04641200645409,-149.95420250764627,E,106.31601051720956,-19.38649388874521,0
51-65,37,Male,African American,-77.26139767035662,D,B,D,D,B,-46.58728398013706,-42.56601706088563,D,38.04618210802871,3.9166594006045377,0
18-25,79,F,African American,-0.2581818963935783,B,E,E,A,D,238.56505152672693,-30.773386167459922,E,-127.99671633216056,-113.05423837601832,1
65+,69,M,White,195.7694340434595,A,A,A,D,B,137.3843341682089,132.604289030785,D,-32.706211170464194,-105.57939352514884,1
36-50,28,Other,White,-90.00826043907385,C,C,E,C,C,-249.3534443365867,104.55511493040343,C,-94.69894610116712,5.645972110749486,1
18-25,23,Non-binary,African American,-120.07842617832031,D,C,B,D,D,127.3866277929261,141.75237150999772,D,-57.351980663442916,-140.72716858724255,1
18-25,85,Non-binary,Asian,218.42253502106453,A,A,A,E,D,-40.19572763853338,-35.61701376255545,C,-32.49331126743148,154.77577657956573,1
36-50,40,Female,Black,-33.679940435481946,E,D,E,B,C,83.06374968134831,-149.09064657901882,C,57.14438916961245,35.69813606852533,1
18-25,86,Other,Asian,10.291333369222214,D,C,E,E,E,22.412026940897512,68.27830286677268,E,-111.33225390258123,19.467169055022467,0
65+,18,M,Black,-183.96056735999818,B,B,C,C,A,-70.34937747288947,9.69582466845457,D,-296.93276360266225,-93.01248231306337,1
65+,36,F,Black,102.23172345122258,A,B,E,D,C,87.89563626033876,78.16777658039094,D,0.020464220955839888,36.05395748703205,0
26-35,72,Non-binary,Asian,-121.3261949166848,E,C,E,E,D,28.102042974407524,-46.30037336282558,B,9.360656184780607,20.36184960281328,1
36-50,93,M,African American,-22.262747195332068,E,A,D,A,E,76.34244434783488,-154.64513890505077,E,77.46524116376577,-17.53423730530074,0
36-50,89,Non-binary,Black,163.2005792869607,C,C,D,C,C,-51.38053810480743,-168.05053148246694,B,22.068916528529638,49.74170984681306,1
18-25,58,F,Asian,128.98155116584272,D,A,B,D,B,33.70136849848458,51.636165734552065,A,-79.08502563966607,22.97517272265898,1
26-35,36,Male,Black,38.19367042101668,B,A,C,B,C,-158.32138874412257,58.31547855103152,D,63.12883474461454,-42.03996648047825,1
65+,57,Other,Asian,-57.05278940074654,D,C,E,E,A,-8.858425346163212,110.9670840349359,D,37.067201336187374,-5.749097173279445,0
65+,70,Other,Black,-153.9253198295764,A,A,B,C,C,5.979427743077678,68.12357933720511,D,39.78808289946058,110.85605088437434,0
36-50,67,Non-binary,White,167.94600300280172,A,E,C,A,E,52.28732157777311,66.17823316330636,E,-143.50073182440875,13.474136331555703,0
26-35,33,Other,Black,25.984089253282683,E,A,D,E,C,-125.67339554243493,104.75790577079891,C,143.1406596012782,81.93594090897227,1
26-35,44,Male,Other,94.3482405400028,A,E,D,A,B,-75.46415096799156,17.533700753000943,E,107.37083741493099,-67.91680321696083,1
26-35,61,F,Black,23.969792268616004,B,E,C,A,B,93.57110860901021,-115.04743221245846,A,152.64917932903919,170.95230984650348,0
18-25,99,Female,Hispanic,-113.25316136697032,A,A,E,B,C,63.01174183309921,-102.38913352264419,D,83.88359346000715,128.672000306084,1
51-65,34,Male,Asian,-126.4593203489643,C,E,C,A,A,-75.12228980542174,1.8444307073421742,D,-109.58615623043389,154.85601220304815,1
65+,82,Other,Hispanic,-17.857822081397032,E,A,B,D,C,45.58241122678786,-88.78378337447793,A,10.9265163104091,-70.07309963651525,1
51-65,41,F,White,-44.58245274287515,E,D,A,C,B,32.1931882850005,107.93098620403454,C,-179.07787605496864,1.1424621438806044,0
36-50,80,Non-binary,White,-97.22881823814376,B,C,C,D,B,-4.216438093294336,-24.26447814957798,C,102.89286828686144,-61.11320537032556,0
65+,38,Non-binary,Black,-23.952310953623485,E,E,D,E,B,-30.910131220923976,-1.886249252332898,E,-48.90809320909499,-66.5244353792837,0
26-35,64,Male,Asian,-27.299636737396238,E,D,C,A,E,67.89789504141982,143.72164953909922,A,124.96020813190354,-65.0646163365167,0
