military,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Yes,Homosexual,A,-78.5677172710218,B,D,-83.77871915843576,-58.613857415824825,C,C,9.020777444333884,-24.38085483614163,1
Veteran,Other,C,-24.39084155067512,C,E,144.20460337833447,72.55491101249602,A,C,121.97957156926525,12.645719885725704,0
Yes,Homosexual,B,-80.5261153718821,B,C,-17.498260310879726,-45.039513481049696,D,B,-29.664482583022288,-38.31396994977154,0
No,Other,B,164.03559919473582,A,A,44.8830046026469,-0.40930393425695427,A,B,83.31714673665199,141.5210950480978,0
No,Bisexual,C,-73.44146642281852,A,E,35.967946449564636,-91.96201006256587,A,E,8.243479909404087,-63.359899046092806,1
No,Heterosexual,D,-136.68302936887528,B,D,159.52647121146683,-106.52597997606577,B,C,-0.41026040256661644,151.8083936104796,1
Non-Veteran,Bisexual,B,59.2392415745717,C,A,-4.240183590985346,-106.98290452007093,E,A,-29.39073710390957,-38.12044934448509,1
Veteran,Homosexual,A,-35.64232078581954,E,A,84.07186672730782,30.964457266087926,E,B,219.48877318221056,-211.44461947579885,0
Veteran,Heterosexual,B,-10.796994498106873,C,E,18.45737181745556,29.65939427072186,B,B,33.82959639114637,-21.378918591185347,1
Veteran,Bisexual,B,75.19483068861726,C,E,68.8785966932436,-11.750774115158684,B,A,157.66302228863682,-37.90169805123206,0
Non-Veteran,Heterosexual,E,86.11517585023624,C,A,48.78817007699065,-31.698064064318288,D,A,95.78733100468347,79.32871923824723,0
Yes,Other,C,-9.42561471159438,C,C,-140.43819135841017,42.02715850599491,C,E,-72.51851728568992,91.64418161065538,0
Veteran,Heterosexual,D,23.61726508092031,D,D,75.05878306673532,63.82654556403212,B,E,2.8344472657064537,-70.6779993296489,1
Yes,Homosexual,C,-7.511611785007755,E,B,-145.42891571665766,-37.53821129570473,A,B,-52.06900967236422,-183.04300833301136,1
Veteran,Other,B,156.38255493289813,B,E,-96.77745124641827,-232.17203308633438,B,C,1.9925034594537956,-234.2783433963667,0
Non-Veteran,Bisexual,B,-52.013144561355006,A,A,49.0379807149723,-88.41378107066235,B,D,210.80666282212502,-104.60481185881052,0
Yes,Homosexual,E,-118.10805566141252,C,D,4.570856915897107,-47.69027748625398,A,B,206.93984086766503,-74.41729702357736,0
No,Heterosexual,B,-111.70647647268967,C,C,0.8074100831565425,-10.525565438604483,C,B,32.21829240506055,-20.913173573611466,1
No,Other,B,137.12827008372034,A,E,19.17368697198459,64.79228618004726,C,B,-23.16478241423619,-163.1107053381778,0
Non-Veteran,Other,B,-67.67646676670925,A,B,82.218337009262,204.031682387282,C,D,127.34959052253755,-105.83011664982358,1
Yes,Heterosexual,E,203.9471692849264,B,C,191.54466918389417,-145.86140778836625,B,E,52.29352946903474,9.349860687941876,1
Non-Veteran,Bisexual,E,-49.666447556123686,A,A,12.158828888925592,-98.02161809103269,C,B,-75.1160179600664,226.89346646005876,1
No,Bisexual,C,29.658161045339142,B,C,77.61458686623278,-97.25052960333299,D,B,-33.23832791834538,71.169320148179,1
Veteran,Other,B,18.786875814484052,B,C,-26.550610840101147,-96.21518096477013,D,C,-40.5554768694856,34.15683997148343,0
No,Bisexual,D,48.95501240818511,C,D,11.999333507303565,-119.99311922870672,A,A,67.74335073910956,27.027226167215456,1
Veteran,Bisexual,D,-88.6029887873367,C,B,-19.547771657081135,-149.77180086255305,A,B,-99.86755548277668,72.4239250271205,0
Non-Veteran,Bisexual,E,106.940220235706,C,C,125.9788332610021,118.34329760961617,B,A,-12.088461443886036,117.30907948522162,0
Veteran,Heterosexual,B,99.61936281565619,A,A,138.44335666580668,-14.389120993705715,B,A,173.6131519792233,83.94956436796429,1
No,Heterosexual,C,89.82440401513428,A,D,-68.12163955786697,71.71738339967338,B,E,49.44622153407218,113.37847971742721,0
No,Heterosexual,E,-22.895245415266164,B,B,182.34090813120702,11.019904567208629,A,D,69.71834173795372,12.587701467528293,1
No,Other,B,71.51994187948473,A,C,-23.911232943162446,-94.72163893088599,D,D,-37.58765473037799,14.672637228935443,1
Yes,Heterosexual,B,127.81703275063433,B,A,187.5921832092004,45.71466231786814,D,C,48.42144183277494,65.78891843395101,1
Yes,Heterosexual,D,223.047648653765,E,E,-44.218476723033234,85.11597333060203,C,B,43.81646763501093,101.10762757567284,1
Non-Veteran,Homosexual,A,-152.41184401800604,D,B,19.8510658242627,46.49564238377199,C,C,33.85302639120867,5.70837460245703,1
Non-Veteran,Bisexual,C,-205.03025799180162,D,E,44.61145750116667,-139.5977511958735,D,E,-24.825631491857788,-23.763558523375938,1
Non-Veteran,Other,B,129.09182109443935,E,E,-45.564045141961145,-49.96698203031682,B,C,-82.53318471880121,143.09977188896295,0
Veteran,Homosexual,D,27.98180259259933,A,B,66.16462143591171,-63.610082920008026,E,C,58.430845692587965,115.24810569079649,0
Veteran,Other,C,105.98932613150089,D,A,-57.09389949543863,-128.23371051157113,E,D,44.546132231770144,-172.1102556686372,0
Veteran,Other,E,44.76883639437333,B,D,116.2837281395344,-139.09413710816648,D,A,-235.93615685149305,-27.974377955644414,1
Veteran,Heterosexual,A,-219.69379245195643,D,C,-115.19572563747671,-14.124210149225929,E,A,129.53379733732214,223.58962652755383,0
Veteran,Homosexual,D,-5.951884283963314,A,B,-77.44590456485156,193.08152736939792,B,A,23.829889076943083,-113.35370349239531,0
Veteran,Homosexual,B,90.60718804281866,D,B,21.823706088693196,126.94059620681935,B,E,-33.43770127713776,-32.61353219476193,0
Veteran,Heterosexual,C,-157.98701101963943,B,C,99.37210765183272,22.06985324320909,C,E,77.06258186764168,85.53029140157594,1
Yes,Homosexual,A,-22.1334030101599,D,A,-4.491949590906665,-114.75146718660889,D,D,-0.988763718395535,28.763605105217156,1
Non-Veteran,Heterosexual,D,14.545281167600871,B,C,-22.159707390938276,-121.22519613385123,D,C,-34.191436284852614,44.79006601163068,1
Veteran,Heterosexual,C,-166.2028453825285,A,A,-127.46543283760745,47.87268642438755,E,D,76.77027878529404,-101.25483690765478,0
Yes,Heterosexual,C,68.78347269404689,C,D,-152.33027867103826,-229.39460490156767,C,A,-100.53690153000434,-18.616095804027022,1
Non-Veteran,Heterosexual,A,77.7781817999466,A,E,-25.3231947740001,-166.6122090630425,D,B,-283.9073820295697,68.42134138082777,0
Veteran,Homosexual,C,179.35797457634055,A,E,140.61093950263827,-87.7079291436848,B,B,-89.28844895195562,-31.520062278040268,1
Veteran,Homosexual,D,-11.390647658972794,B,B,152.53772377505052,-141.36454960519848,C,B,-107.14898389953262,13.511249504518819,0
Yes,Homosexual,E,41.34473961178208,B,C,98.65342223457876,-33.170190013935745,E,B,287.4624058326599,-38.716433322691046,0
Yes,Homosexual,C,-57.200144226531144,C,C,145.18742534993072,-4.036987330455862,A,A,67.85266788738835,-59.56205533584155,0
No,Bisexual,A,7.566363565960802,D,A,-90.39076967691757,58.02233479721542,C,B,4.666937222403918,-7.998403956706049,1
Yes,Homosexual,B,-160.30351224490755,C,D,-21.519193365711228,12.172987004963174,E,B,-1.4546730800299845,134.2551882397503,0
Non-Veteran,Bisexual,A,-91.00729826072181,B,E,121.66472736848584,-46.67121871184727,D,D,-31.278047175615015,15.585102787223823,1
Veteran,Heterosexual,A,17.03525021072167,D,B,-49.726015252289834,120.13814955434579,D,B,-13.908133175934184,107.68696772339355,1
Yes,Heterosexual,B,103.7800828689921,A,C,130.00552630661747,53.37624058845937,A,C,-94.77171873541968,116.25125688532611,0
Veteran,Other,B,239.47924454631516,D,B,-267.1054160234304,191.0314040888715,B,A,-169.75389767522026,-98.82083127805646,1
Veteran,Heterosexual,D,30.195218578013534,A,D,6.766858365267507,-13.798051088015523,A,C,90.22900013958383,-111.13204586007026,0
Non-Veteran,Heterosexual,C,-34.20536628872373,B,A,-56.99736346232227,-62.865387123760584,D,C,59.359132845743815,50.8198497093598,0
No,Other,B,19.332682137609687,E,C,-113.58804792558932,21.953465997338682,C,C,-130.15510734108926,31.866662221971747,0
Veteran,Heterosexual,B,14.929220361653433,D,C,57.762127876074246,142.81456379114823,D,D,11.320529597769134,96.8018902958453,1
Veteran,Heterosexual,B,-7.814563751268354,D,A,-107.88679888917763,-120.98289806665797,A,A,-71.59117137543454,91.25369467816088,1
Yes,Other,C,-41.27528694456276,E,B,-140.7156425559234,-138.25177501325848,C,C,53.28644365445141,-99.71584685798199,1
Veteran,Other,D,-31.571334341511154,E,D,61.492995050379605,-24.204744884152877,C,B,28.557281344750322,-128.76878030321691,1
Yes,Homosexual,C,205.89500085372126,D,E,231.95402257163292,-74.13962569838128,C,B,-40.59521493198277,-45.34855049282501,1
Yes,Heterosexual,E,-174.75833394699868,C,B,121.74972182224786,122.24135270790933,B,E,108.89878820856647,-61.99041234566079,1
Yes,Bisexual,E,104.03876188256818,E,A,-154.86700642506568,92.72177318459731,D,D,163.19845803446026,-43.04405658579951,0
Non-Veteran,Bisexual,A,-199.55995016553,A,C,173.21780266952328,76.04898489396525,E,E,-16.342585105218337,108.24425411593866,1
Veteran,Homosexual,B,23.282738315228872,D,A,-53.201313712048744,15.294062797101324,D,C,30.218991103747587,169.39241651658799,0
No,Bisexual,A,-106.09747428277203,D,C,63.98039387723976,208.19133708986604,B,B,84.85892653189518,124.91387365493605,1
Non-Veteran,Other,D,251.42320554853708,C,A,18.09294636533509,40.506440187966625,C,D,24.67135129253019,209.64710063668056,1
Non-Veteran,Homosexual,C,92.67873968504317,A,A,-121.7563985848481,-3.8852562087711493,A,B,-20.29551271868145,-13.0261500287912,1
Veteran,Heterosexual,A,119.35663605909157,E,E,-15.978696074073486,-59.12330920643441,E,D,49.078127828577976,-171.76010083062593,0
Yes,Heterosexual,D,-61.415990723427896,D,C,-152.38585415817602,66.06287329058766,B,A,-154.16247986805715,-51.938432165737105,1
No,Bisexual,E,-1.6313905927670902,A,C,113.88163399163422,21.135220776715606,E,E,-15.233262393785873,151.45187032611386,0
Yes,Other,D,52.460732218645404,C,E,65.77043262186767,32.06475305464224,D,C,62.77227982377552,89.66172879335522,0
No,Other,C,66.66145317774365,D,C,-156.38630419912658,205.08388742937447,B,B,-5.359674050829794,-13.211278006508506,1
Veteran,Bisexual,D,60.273836212332036,A,A,-158.68971531062735,60.53548621836161,E,B,-23.9227073659135,92.77766513677558,1
Non-Veteran,Bisexual,E,36.942688056727995,A,A,-0.6172575756848377,-120.05779739012534,C,C,11.135918441160229,105.2964635325336,0
Non-Veteran,Heterosexual,D,128.99790824676919,B,A,119.23453055357484,-61.95153947870132,E,E,234.88867599257003,-72.55992523226246,0
No,Heterosexual,E,-2.441132219421515,C,D,-84.26952529629449,-102.6895817404498,B,B,-129.04936072299674,197.17931358486558,1
No,Bisexual,B,-207.32104674714634,C,E,200.37780786437796,36.22359096747827,C,D,130.3080619083722,33.41924248071899,1
Yes,Homosexual,C,-131.7721609603182,B,C,117.52561794425462,31.24602301500771,E,E,137.46848979019381,105.83426949268345,0
No,Homosexual,B,10.341865881658212,C,E,-43.160977101135956,-26.079734314766018,C,A,85.14892502622823,-31.95318677290156,1
Yes,Homosexual,B,-54.70945493324193,A,C,21.88525757767798,-101.90337599045019,B,D,-52.01589942932069,5.47894757408962,0
Non-Veteran,Bisexual,B,-37.732754589674194,A,C,98.63310768915305,22.95347281326195,C,C,11.049357192804393,-108.57694901503376,1
Veteran,Heterosexual,C,45.9297174009553,B,D,-145.29262053040733,159.91120932637313,A,A,-199.90205697864224,214.73352059086315,0
No,Bisexual,E,-93.64807805120462,D,A,80.7241141354992,26.036119280239394,A,D,50.08330726818295,-39.05670464626114,0
Veteran,Other,C,-54.810394107283585,C,E,71.79996545927658,-47.222953938951946,B,C,-93.26831502672232,145.5679223517529,0
Veteran,Homosexual,A,154.05342570107433,B,E,-125.70548425374591,-72.95640862446544,A,A,-237.01179090096116,-98.24623774591046,0
Yes,Heterosexual,A,91.2654015401049,C,D,37.652296411587166,86.55277275823539,A,E,115.60461835023055,-88.84373643960089,0
Yes,Heterosexual,E,-319.4351415409062,C,B,109.67504094051237,103.58437223519998,B,C,4.505458578169119,90.50236729735154,0
Non-Veteran,Bisexual,A,101.79635491882031,A,C,-13.274928894466024,-75.00711321897668,D,C,68.21736211907012,13.120444099713504,1
Non-Veteran,Other,A,126.80617627451912,A,E,97.84186375774058,56.33315580778632,C,B,88.28293956774591,-61.987956496818086,1
Veteran,Heterosexual,B,-151.85155356631833,D,A,42.85470053689334,-25.780966487458993,B,A,19.74432971056616,-40.643533275075924,0
Non-Veteran,Homosexual,D,-147.72239912541693,E,D,-50.24358038279281,37.3718395898116,D,C,-117.41236026923043,-73.74608573770814,0
Non-Veteran,Other,C,-16.65789954553711,D,E,22.3566932458165,-37.24886961654592,B,C,44.3328984559356,192.61428559919153,1
Veteran,Heterosexual,A,111.4022517554341,B,D,-80.70763772356348,-111.44128691190596,B,C,-31.01612900452086,53.77470739786185,0
Yes,Heterosexual,C,-59.24322139061671,C,E,-7.288711580480947,-118.23833466118612,B,A,120.75051111187113,-119.65110484277068,1
Non-Veteran,Homosexual,B,-104.47205006948657,C,A,-85.98612256516492,193.26448051912752,B,C,-73.17334988926922,-46.313880779486844,0
Yes,Bisexual,D,-138.34945591980977,C,D,118.51067217222177,-9.205163946289844,D,C,26.236060255680847,20.34694728561188,1
Non-Veteran,Heterosexual,B,13.753781110622363,D,B,57.27171569931485,-10.835942699989378,D,A,-210.29501176195078,117.45456459933654,1
Yes,Heterosexual,D,-26.60914682812525,C,E,-125.29423205974138,-149.86632191997552,E,B,-90.45049404569116,39.220831848600334,1
No,Other,A,88.89275767857512,C,D,35.93809775392366,-49.859743588949875,D,C,-131.43412048534734,-99.81012822344044,0
Non-Veteran,Heterosexual,A,-82.37859368893201,D,B,-83.32900312182406,128.0175179361271,B,A,44.156818094219055,161.28910686953623,0
Veteran,Heterosexual,D,73.52923543452111,A,E,83.6824843753597,134.07290146607633,E,D,56.14852906771629,62.42728951302079,0
Veteran,Other,C,103.83335628587255,B,B,-37.39512929307616,-32.963650985051245,E,A,-68.81089341262523,-186.59895626861592,0
No,Homosexual,E,-34.387236121147204,B,E,-174.23315611283837,-62.759080972664485,E,D,17.577616566154575,-29.867330323041124,1
Yes,Bisexual,A,-29.302193977519725,E,B,16.505455368460925,-62.875557535279555,E,B,-46.99681132328509,31.372432309803195,1
Yes,Homosexual,D,137.95316178735843,A,E,-37.250814159868646,233.11631685791787,D,A,132.3567161084599,-28.872060259913585,0
Yes,Other,A,18.55473170488667,D,E,3.04891712235366,-70.20747313633014,D,A,9.547931143837568,83.97519217730913,1
Non-Veteran,Other,A,36.641605014247205,E,E,-148.74187645134626,132.3408687090494,B,B,-70.67670197201357,-96.27494164645113,1
Non-Veteran,Other,D,65.22818632820452,A,B,-98.69699267439982,80.49155014761915,E,B,-49.29220069380942,152.64492754642885,1
No,Other,A,-133.833724642185,C,E,-59.81772925891361,-139.86049276430674,B,B,-35.407806668347796,-182.50547447804163,0
Veteran,Bisexual,C,-86.2753530505806,B,B,-207.14099698449243,134.74574562682758,B,C,-41.46476642390294,-2.265715809067932,1
Veteran,Bisexual,B,85.38308391055247,B,D,-98.893284557236,-116.91886305340076,C,A,-8.177344114763981,-152.99447463286887,0
No,Bisexual,D,4.889120943768163,B,E,36.36277571434392,-73.58492175119507,B,D,-25.36509347406056,-132.69902989201555,0
Non-Veteran,Other,D,306.57999174970206,E,C,-15.442440450511539,-62.16669353889442,A,A,-29.169067317439314,6.450813624379731,1
Veteran,Bisexual,B,-83.19388599387177,E,B,-57.10948872416874,171.91308289676132,B,B,18.01158548703722,-22.06561277567537,0
Veteran,Homosexual,C,-120.96954969246471,E,E,-17.25262999428205,-49.40490568429903,D,C,141.17631218478726,160.73313876275725,0
No,Other,D,17.86881231416557,A,D,-8.07292879330261,-116.45274131236553,A,D,-134.85150474166863,37.41165944516479,1
Veteran,Homosexual,E,-11.339237206230768,E,A,96.55413329212075,69.36060115664613,C,B,-94.382443817069,-17.18205257802171,1
No,Bisexual,C,183.3972608159205,A,D,7.179873131136515,102.29913330973817,C,C,-55.25167300462226,-34.35534495677558,1
Yes,Homosexual,E,-61.18079133664474,E,E,201.3717187945018,98.9793417001154,C,D,111.425352065394,115.31475277086072,0
Yes,Other,C,36.75158379360363,E,D,121.55122176544512,141.24353084481945,B,C,-27.74759294557719,107.36615199682389,1
Veteran,Other,E,-159.6158156744351,B,A,29.094766974289914,55.93256186515762,C,D,-39.786520334298615,-46.85888585180236,1
No,Other,D,37.23518040873184,D,A,160.85423245740176,108.12446015250812,B,A,32.911971858874125,-89.50223106482204,0
No,Bisexual,E,-67.55980595507975,C,C,20.577212573600235,4.197903329397748,A,D,126.08553191038503,71.7478207925898,1
Yes,Other,C,65.97147751588827,C,B,-204.84482419493668,33.817426206420905,C,C,161.7234469937274,26.15636061053864,0
Yes,Heterosexual,A,-122.23485210874368,D,C,-231.02068156671893,-10.661528051182094,A,B,-56.10696498443972,51.19438953077089,1
Veteran,Other,D,64.54192118603409,B,A,-7.3653103938429805,13.086769140147092,C,B,-141.30636641148092,-73.41818385949233,1
Yes,Other,C,-5.860435120362268,C,E,-130.10121219926663,-70.09495270833276,A,B,107.18620526621696,-108.22183975344556,1
Veteran,Heterosexual,B,-233.83565896409658,B,C,-121.96941842737647,-42.84617745729444,A,B,108.2459004782855,107.84217578297553,0
Veteran,Heterosexual,E,30.2948170092106,A,E,36.39499158416148,-85.55440270958124,D,B,-191.2370676038328,33.213181344028285,0
Veteran,Bisexual,D,-138.77991765099148,A,E,-49.010992180958404,-94.00761785013056,B,A,-60.15777491511688,8.289143951705622,0
Non-Veteran,Heterosexual,E,-41.70612530687606,A,D,-60.97541268147884,-90.53589854203345,E,E,54.566528425200076,-43.63092779711851,1
Yes,Other,D,-34.08424860181785,E,B,-66.20652462468738,-194.01382150752949,D,B,-15.423004765564874,-37.14336500609704,0
Non-Veteran,Bisexual,D,-8.261463044736036,C,E,61.707004542942414,-16.598067280441786,A,C,61.67868461016424,-33.29316020682819,0
No,Heterosexual,B,91.46035500109397,C,B,145.88577819329316,75.59453548837747,C,D,0.028848317243652083,-112.92174524454961,0
Non-Veteran,Bisexual,C,85.60758557793528,B,B,-121.18479149158962,61.90960071172766,C,A,-61.917128492197094,-116.59743775618732,1
Yes,Bisexual,B,-24.560667579612712,A,C,-108.65247367800318,105.60970035258086,B,D,74.33815035770293,149.04301591989187,0
Non-Veteran,Bisexual,E,254.96179938144468,C,D,-38.483707225564594,-136.04722078146506,A,B,-3.336171866107493,-44.4009237017423,0
No,Other,B,-36.830721074888366,A,D,-65.23077908147106,-104.58666565956256,B,E,22.13065778856046,-3.4553638176956274,1
Yes,Heterosexual,E,74.84913212197608,A,E,-240.24749804326638,-190.25129703027372,A,A,-51.630941281616735,-7.8400403844645865,1
Non-Veteran,Homosexual,D,-78.49714515089077,D,B,-10.692150030867039,-95.65233387456728,B,A,16.46201983593286,-18.743104427709103,1
Non-Veteran,Homosexual,E,-52.87834571590001,A,E,-115.49179674464752,149.31328280162472,D,C,-55.011284958571984,37.86046825173122,1
Non-Veteran,Homosexual,D,-31.630473034568535,B,C,64.97016864751508,-12.73500924876419,A,C,38.437543119877745,21.059221425380226,1
Non-Veteran,Homosexual,E,98.56888507863808,E,B,-63.61581939089929,53.4646366819349,C,C,149.68597591681416,203.236292249812,1
Yes,Other,E,142.70279986677727,D,C,133.58798978919762,-66.5535102371016,D,C,11.666947585683241,53.33107862357719,0
Non-Veteran,Heterosexual,B,127.73277804012717,E,D,28.274505170410574,49.77638217509338,E,C,-149.6416008688538,86.737469648506,0
Veteran,Heterosexual,C,174.28726303027574,C,E,-26.070524752700276,72.47889714387156,E,B,64.28470471752478,153.49692898005262,0
