disabled,sexual_orientation,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
None,Bisexual,Widowed,E,6.12279485664641,E,63.32673296642408,B,C,-111.07914801538404,29.38271450347768,B,44.562173232894146,B,E,D,E,-116.13818583557428,-105.52466558136253,C,1
No,Other,Divorced,C,6.669358565406163,C,-75.33706612050804,A,C,74.74001992836634,-57.81056845152961,B,121.09018412860873,D,C,A,D,15.945692651142188,-106.56581042001447,C,0
Yes,Homosexual,Divorced,A,-10.608940033773083,E,73.49242894614054,C,D,-14.299532381624495,-185.63867398440308,A,41.685865425484785,C,A,E,B,-78.39719025837313,65.30851513605258,C,0
No,Heterosexual,Married,D,4.552368089349196,B,-6.259381092260077,E,B,-72.49595302068398,-8.051497660474116,E,-43.28216471699926,C,E,B,D,-97.54408404266972,47.91855884620625,E,0
No,Other,Widowed,E,88.93205410514156,C,128.18092371617274,B,D,-3.432798459611006,-5.988265459534059,E,-120.63573460920065,D,E,D,A,-216.29120367270164,114.50042729360901,B,0
None,Bisexual,Married,D,-46.879985821314,A,52.928358415011225,C,D,-77.8702470861077,-197.4745238803249,D,-27.98427691285803,B,E,D,D,-47.770647672332636,97.66454170745483,A,0
Mental,Bisexual,Married,C,-23.411098559530227,E,54.73678983925093,B,D,-46.76163608469145,83.05623947944302,D,176.08540713499912,B,D,C,E,41.981697041893376,1.9568143553888078,E,1
Both,Bisexual,Widowed,C,57.09845106585738,C,170.08355554273672,D,A,-83.2627136595607,-48.58029724745782,B,58.83443427116776,E,B,A,E,79.13597702749668,-91.02235456704109,A,0
Both,Homosexual,Widowed,E,40.600226916459356,B,36.427236869650294,B,B,185.21842617620402,14.953702483495748,E,20.724533021722984,D,E,A,E,0.30483030831459973,-88.2538897345878,D,0
Yes,Bisexual,Married,E,-89.70294507400193,B,-52.47835105077788,A,A,75.33646105828252,-68.31418579468456,C,69.2626700656929,B,A,C,A,-29.940051692740944,-54.074656969770906,E,1
Yes,Other,Divorced,A,-27.53320613565457,E,134.46154633538515,C,A,194.00716837080043,-146.4211778693518,D,40.476060463332004,E,D,A,A,28.55503277583442,21.52513483092198,C,0
Both,Homosexual,Divorced,B,-15.116535789401533,B,28.718107928118304,E,B,64.33420557119744,19.55996558862716,C,-14.201698515151612,C,C,D,D,-52.02365878668391,103.12525784907092,E,0
Mental,Bisexual,Divorced,B,20.557786214928388,D,20.55622335748116,A,A,-32.30693549278579,-19.36882107207495,A,-70.41806443146754,C,B,C,E,1.852402709750224,19.270279900262892,A,1
Physical,Other,Widowed,B,29.194773768126637,E,111.73898782340534,D,E,-220.86570332832514,-17.868779715188012,B,72.02442873045125,E,E,D,B,-14.179730208462852,-16.0639818460596,B,1
Mental,Bisexual,Divorced,C,15.434418801433342,A,-119.5063204766368,B,D,92.66211008000185,-38.165721164177455,E,-3.7506470988446887,B,D,B,D,10.240666320517091,-119.08510778794871,A,0
Both,Bisexual,Married,D,2.4069233400986394,A,64.41204849808577,D,C,141.1334484454472,153.15213009598236,E,-43.10593903187344,C,D,C,C,-266.825994063738,110.76503022020046,B,1
Both,Other,Married,D,-155.3731207107879,C,188.6889773808472,B,E,61.71490470351575,8.567567048413235,A,-170.22795584173392,B,C,D,E,21.650953149386986,-10.47879080136381,E,1
Yes,Other,Widowed,A,-27.387211090754516,A,68.82326228840157,B,A,106.33209033990627,-67.84376518415,C,-26.757231574439615,D,E,E,A,28.61451099007478,-7.760959252302705,D,0
No,Heterosexual,Divorced,D,80.52843492895926,C,35.501225637875415,A,E,237.35549411315054,-24.470795265134342,E,62.562894400613224,B,D,B,D,-65.10150540140755,-86.22126389353593,E,1
Physical,Heterosexual,Widowed,C,119.83347956008801,A,57.026896347400424,E,D,48.888026297364604,-113.06568403195789,E,12.810760948642507,E,E,D,D,31.734625460868777,3.2300106314518175,E,1
Physical,Homosexual,Divorced,E,178.246208154079,C,-218.6256971617342,D,A,125.38522135641088,7.093165530827457,A,115.77297543658611,B,B,B,E,55.8899935528549,-177.28646331719008,C,1
Both,Other,Single,D,98.86706512335624,C,-68.57928088939603,B,A,-50.619274418307256,-116.06999865392362,C,0.7043687511760951,D,C,A,B,6.078948666542398,-52.6389834950283,A,1
None,Homosexual,Widowed,A,197.8731516417802,D,92.04308941197873,B,C,37.17023800950197,103.00684038701658,D,105.64248297097542,D,E,C,B,29.380067790979176,-37.290043718544005,B,1
None,Other,Married,D,-45.8708753040611,C,57.89620563599927,E,D,-37.39594315252733,-0.4106130478314014,A,-125.73509568112019,D,B,B,B,14.403641128167347,85.30932567208903,C,1
Mental,Heterosexual,Divorced,C,-12.90385085883458,C,92.23765730353024,C,B,214.55952257725636,-57.27208431590599,C,41.41441337743123,E,C,C,A,-78.09673826533547,58.03579650156953,D,0
Mental,Bisexual,Married,D,-105.22046836866448,E,103.92088800419465,D,D,137.92360153806803,-83.4651555337373,E,48.060279760532765,D,D,E,E,-24.535973537282864,-39.00810605583537,B,1
Mental,Homosexual,Widowed,B,186.03571289054943,C,-0.0698713114818914,E,A,60.184352158581525,-96.27907589480947,E,-177.16977555137046,B,C,B,D,-101.73475178371115,288.0932979659088,B,0
Both,Bisexual,Married,E,67.32115723944678,C,-227.3142419399513,A,A,93.52443472718596,-57.83667430000358,D,-53.21295239643753,E,C,E,E,-152.893771527333,-5.954613790281483,D,0
Mental,Homosexual,Single,C,53.837344097886785,E,-121.56681300844146,A,A,11.625006824115474,34.21662733584081,A,-88.51898001355207,A,B,A,E,37.00904585018235,37.089355606078485,E,1
Both,Heterosexual,Single,E,88.41073690881194,A,49.06796255460571,A,B,-65.493814413969,52.6097138056584,E,78.65333046204987,D,E,E,B,208.92980973768235,16.39160315363359,C,0
Mental,Bisexual,Single,C,71.70162178076154,B,-60.873402187912376,C,E,3.3588874790784993,90.97390639198585,E,-49.80316668388943,C,B,C,E,118.72730561275233,-120.65837594315536,C,1
Mental,Other,Divorced,B,63.24519900563072,C,78.2183964344512,B,B,-282.913271477036,-88.78238312552953,E,-32.961995309474354,C,C,D,C,-16.375446183539484,62.17876693042803,A,0
No,Bisexual,Single,E,-25.1774498347426,E,-1.794910202600605,A,D,-26.61937245563209,93.46687084694712,A,-49.30598625772993,A,B,A,E,94.80845916134042,67.08183837595948,C,0
Yes,Homosexual,Married,A,-92.59096641442532,D,114.97620771336511,E,A,-49.76728192906643,2.3913351465718597,E,-246.36732416564828,D,E,A,A,-64.78065161301078,-96.04441122705738,C,0
Mental,Heterosexual,Divorced,C,-7.238249531224156,C,122.65099236132883,B,D,103.14586408462641,-19.31516915565976,C,-179.12687130198887,D,D,B,C,55.870091266704705,-27.606960948775445,E,0
Mental,Bisexual,Married,D,76.42753648195858,A,25.123220756279814,D,B,37.60238849167842,19.63993329564869,A,-140.54373652908174,E,C,D,D,8.097275107164663,115.52788103931191,A,0
None,Bisexual,Divorced,B,-114.05913955605742,B,5.507477589081318,E,C,38.3804919013056,-70.34135471686717,E,136.7212200156723,D,C,D,D,-93.05422081485034,220.6110947625591,E,0
No,Bisexual,Widowed,C,61.581942079982,C,128.31508598280482,C,D,159.99811815950952,66.51505174417943,E,55.34070086051691,D,B,D,E,-82.798140452862,-137.37323164697412,E,1
No,Bisexual,Single,D,-56.64474734661981,B,-45.07567166012417,E,D,-67.90346297011983,243.81105648946405,B,-57.906567476446824,E,B,A,B,-37.73798584922001,181.6717913182906,D,0
Physical,Homosexual,Married,B,20.7216289353612,E,-190.3071018606844,A,E,62.50316104240419,51.89334127585526,B,-35.12592174763339,C,E,C,D,143.87134467469184,-0.6275828608535555,C,0
Yes,Homosexual,Single,E,-121.68326750609143,B,-35.07985295728089,D,E,20.58026546769099,-126.00824326970539,A,1.1295874859915502,B,D,A,D,-48.38213947413071,-127.47810530593253,D,0
None,Heterosexual,Married,A,-58.649617704452496,A,-135.8323847204726,B,E,136.68085856297841,179.85579441895317,A,-131.66657868797654,E,B,A,C,-80.82323218752407,-103.02443059670445,D,1
None,Heterosexual,Divorced,D,-118.12266488755807,C,3.9758092769772215,D,B,-38.40425213840609,114.75944135176029,C,191.18422232208604,C,D,B,C,-121.30901398219336,-141.49440109219458,E,1
Mental,Other,Divorced,B,-153.3054896925224,E,-27.11207584309976,E,A,-29.936289289016127,22.5495269227421,B,-105.41517265432338,A,E,B,B,-197.91073560385314,131.39140224155196,C,0
Physical,Bisexual,Married,A,-56.46620888478312,A,-77.47283221692078,C,D,116.91387831202995,-30.137589391790954,B,-93.93227998121215,D,E,C,E,-1.2602746893555368,172.37299995275228,B,0
No,Other,Married,D,-87.7992921227032,D,80.5930698756349,D,A,12.849132016361914,-148.9222236262571,D,66.722619441365,D,C,C,E,-59.78544901591854,-188.75175293931483,E,0
Physical,Homosexual,Divorced,B,53.34090996115183,E,-40.23027604187182,D,E,-43.95828029705384,158.86485108106748,E,-30.693013570304238,D,A,C,D,-48.33498192408059,-150.91080856298916,D,0
Both,Heterosexual,Single,A,-55.643579595823944,E,105.69372592957006,A,A,69.98085851755111,-139.7351038689388,B,-45.166483523756995,C,B,A,C,146.20959771114735,-54.387929148761614,A,0
Both,Other,Married,B,-82.2305134004398,B,293.49881104347935,D,A,68.94419890270058,71.386568961369,C,116.18301092023609,B,E,D,A,127.7296834740613,50.15192821433227,D,0
No,Bisexual,Single,E,-41.813712405883415,B,133.03787344259456,E,E,41.24992958113832,52.072921110837235,C,33.31921199357994,A,C,D,C,42.84112258853358,10.21927625334052,D,1
Yes,Bisexual,Divorced,B,-66.21169704163802,B,-60.85950843035366,C,C,-66.54958679928727,79.32046797356178,D,190.72100889895196,A,A,D,D,10.70624969355199,183.32449373412146,B,1
No,Other,Single,A,-183.9436341221747,B,-60.749480072261505,B,A,40.41956116924744,17.230871771767404,A,48.0262945338704,B,C,D,D,-217.2066104890355,-57.50658369848267,A,1
Both,Bisexual,Married,D,132.49063975829046,D,54.45788496460818,C,E,-98.56466130325099,-175.38528068023572,B,136.07618825057608,A,E,D,C,-84.51122569629109,-5.319660209848612,C,1
No,Homosexual,Divorced,C,-118.10486740667614,E,-72.01708152185824,D,D,-40.87795165045227,1.3518010328084316,D,-15.21290393284529,C,C,E,A,14.088347278327964,-75.33850288982359,E,0
Yes,Bisexual,Single,E,-25.67405248304161,C,-29.728385005376268,D,B,-158.58109118971865,-44.29637466711689,D,-62.28034173546215,A,D,A,E,50.55016283313735,177.51739047936115,A,0
Mental,Bisexual,Widowed,B,-78.5840180880619,A,54.23923367060139,A,C,31.3227797888083,39.91402544289026,D,-134.91435356024476,E,A,B,C,-152.16131560759706,-104.85466429557373,E,0
Yes,Heterosexual,Divorced,C,67.93556166243815,E,-71.09096543575743,A,A,-189.68891557431,188.5035660049841,D,-46.984045086896984,D,E,C,E,-51.45627279711904,41.423419458353756,E,1
None,Other,Married,B,96.75464994479889,B,10.10877684715146,A,D,-72.59836107500568,-211.7410072236119,A,-79.52121411002625,A,A,E,D,-16.93078015472723,-41.99978524973661,B,0
None,Bisexual,Single,A,113.60400682782799,E,36.470534853957076,C,D,-27.90249386289712,-77.66041693933788,A,-149.74385956582873,E,A,E,C,-75.81163930991679,-124.71085606166672,D,1
Both,Heterosexual,Single,A,247.3360477387657,D,-38.178426448623235,B,A,-42.873295193514025,-34.43925330520924,D,27.354518489634234,D,B,E,C,179.40418664242114,-23.55061664918561,C,0
None,Other,Single,B,58.84370265081292,B,-21.105397422476468,B,C,-68.11796239167562,75.24847338189106,E,-126.71624950210145,D,B,B,D,181.72100970785348,74.01108140951183,C,1
None,Heterosexual,Single,D,-34.97008805747215,E,-69.03468826873362,C,B,23.250115626418914,-71.37831775621694,B,-81.28047951616391,A,C,C,B,-7.097072808178511,-49.5408477022311,B,0
Physical,Heterosexual,Divorced,D,17.448115515392683,A,-109.35973867956119,A,B,-89.92542116284272,-80.63342013883114,C,-114.81996496907476,E,E,C,D,121.85006978434807,69.9547004942448,D,1
None,Heterosexual,Single,D,-142.38566335329685,D,-135.73562075932247,B,B,120.03261217988626,65.3256404482685,D,-9.75989739036159,B,C,E,B,5.746048356108576,-11.072002601091215,D,0
Mental,Other,Single,C,108.37874458655494,D,106.12370092124124,A,D,-113.57591893591707,-63.96942623980655,C,-99.16812154271514,B,E,A,E,3.0928726771691126,118.39524718189733,E,1
No,Heterosexual,Widowed,A,56.246460194794224,C,-166.57524684871186,B,B,66.48043173624436,138.87100458160694,C,-189.90477451506754,E,A,A,E,38.295733889385346,-116.72405817895451,B,0
Physical,Homosexual,Married,B,0.36458122736696474,A,-95.28782634098596,D,E,43.27142591033022,-155.56318818187128,A,-121.70895384765019,B,C,E,C,-107.91113518104123,-178.0772954671873,C,0
Yes,Heterosexual,Divorced,B,149.382154957134,A,-64.69037769782379,D,C,-36.57489023898914,-20.192057217284823,D,-199.96157291294693,E,E,C,C,-35.39409700798524,-35.73853047484309,C,1
Physical,Heterosexual,Widowed,A,9.576260106930508,A,61.10450936392521,B,A,-41.34733124774261,-4.243424181253913,B,-80.99647836493725,C,E,E,C,85.84958583229698,-115.82600704753581,E,1
Yes,Heterosexual,Single,A,-47.67494869617291,E,-6.724662907378585,C,A,102.75364825635552,63.308689946566886,B,35.22371309548332,C,E,D,E,107.27619520450334,33.621306044581495,A,1
None,Bisexual,Married,E,-0.047487675981341106,A,-171.90815450660241,D,E,26.027122095589846,15.280961390421977,B,-170.5713747752019,A,E,D,C,-15.909076863153485,-82.16639248852971,E,0
Physical,Homosexual,Widowed,B,-27.22421387857442,C,-198.07911483046715,B,E,86.95522816580366,110.38433516691228,D,-137.3388754934548,B,E,C,D,183.346185545801,100.53818903030178,B,1
No,Heterosexual,Divorced,A,-138.36167084957714,E,15.59924333965067,B,A,-94.69838489576779,30.342524856433766,D,-145.98970684586777,D,B,C,C,-10.878255000530606,-42.499805975896074,C,0
None,Bisexual,Married,E,-12.961986942945419,A,-53.67693483164957,B,C,-37.87298496778932,101.5358468950399,E,-22.618613092961155,B,C,A,D,-43.68606934577036,10.990002577169458,A,1
Mental,Other,Widowed,B,-13.534465987466962,C,167.69939029652653,A,E,32.23793534565975,-147.60902766975423,D,134.77832116496157,D,D,C,D,-87.07250921691093,71.85915874400801,E,1
Mental,Bisexual,Divorced,A,80.54929197297062,A,2.0071380530872487,D,A,99.52353739756013,10.258026711009508,B,102.52838616271478,C,E,C,E,-182.96275858708384,81.96546042898729,A,0
Mental,Homosexual,Single,C,33.66885420534576,E,-187.46182787738334,C,C,81.19610975764567,-18.54140657937294,A,-110.07651704404147,D,B,C,B,86.27259917759702,-66.74268481836556,B,1
No,Heterosexual,Widowed,A,-32.67793948518389,B,-0.1258476767580131,B,D,139.66522066199047,-36.94313185295142,E,-4.377045208880811,A,A,D,C,36.338834765704334,33.46756829209719,A,0
Physical,Homosexual,Married,A,-5.38045255518628,B,61.43059007342503,C,C,159.63849008104341,122.5638158955618,D,13.763989984808052,E,C,E,C,197.404158342384,11.332185475376969,C,1
Physical,Heterosexual,Married,B,-46.41107499194708,B,-95.56186150502019,B,B,-39.38239783126091,-119.12416564113431,C,93.52103845522815,B,D,E,B,-64.09525774898192,-85.10886991449203,E,1
Physical,Heterosexual,Widowed,E,30.28744161835082,C,27.309874217208225,D,B,-142.51116746101462,-79.06192432905024,B,-3.3535471388308666,B,E,A,E,107.01996838918701,133.6672036495862,D,0
Yes,Bisexual,Married,E,51.27418911948195,B,-110.76784634749959,C,C,26.30394663404001,39.37520675611449,A,72.18184297033324,B,E,C,E,83.78093100877867,64.31590844408946,D,0
None,Bisexual,Divorced,D,-4.442344589863689,C,-155.5667648622464,E,C,33.65968677314824,-75.28622686800325,A,64.68327204989,E,B,B,D,-21.06762662091555,143.8179710465242,A,1
Physical,Other,Married,D,-67.96937645638982,E,-36.68184734332892,D,E,5.878336516250479,24.759150363237087,E,-127.5402735189093,A,A,B,B,133.36585156837234,-177.92390107498076,C,0
Mental,Heterosexual,Widowed,D,26.930902158632218,C,16.438259380266654,B,B,22.045361297016964,25.68641729499566,A,33.084311512940346,A,D,D,E,-96.61773359876929,45.54054308180116,C,1
None,Bisexual,Widowed,C,22.72727825879421,A,-73.30309096864302,C,A,-61.96125393331173,71.50339056789178,B,-49.72768680320138,C,E,E,E,-43.73522818316992,-116.21775613224142,C,1
No,Homosexual,Widowed,D,29.16104022290451,C,-96.7690867411487,C,A,12.982800418114108,-84.51981143699015,E,-71.5725535083578,A,D,A,C,-183.55165008811656,-44.48556922772526,D,1
Both,Homosexual,Single,C,-118.59134212814497,C,171.29453937212696,C,A,-205.07218178223408,100.43928829373914,C,70.6054393767475,E,E,A,C,67.62097891489012,-100.8280179402966,A,0
No,Other,Divorced,B,-152.95209436595076,C,-79.43621718218137,C,D,65.61529926793818,-39.95899541984432,C,-86.42280150671421,D,B,B,D,31.351532675386395,157.90048695843453,A,1
None,Heterosexual,Widowed,C,-24.249557672021275,C,-24.270047523051876,C,C,-79.33823760377268,-27.894383477055534,E,-58.37867153380918,E,C,D,C,40.717324812047224,-37.654366255536964,A,0
None,Homosexual,Widowed,B,65.82054980415796,E,-88.65747527564888,D,C,42.09327502859157,11.960410845724251,C,-24.70730123210666,B,A,D,B,176.98164068909765,-25.977934153385057,A,0
Both,Heterosexual,Divorced,C,18.0942834488905,D,-154.11442035222615,B,D,-74.3398999412926,82.7210412540963,D,-138.92172169498627,E,B,C,B,20.711683494722553,76.64729385681886,C,0
Yes,Bisexual,Married,C,17.795921364392704,E,-111.78048605810069,D,C,-63.47213849243259,-66.92030506059125,C,0.20213480277279147,B,B,D,C,-122.27478648703529,-161.93427507910755,C,0
None,Homosexual,Married,E,-67.48443952165943,C,247.49382066232428,D,D,-141.37910793305932,162.41244875945318,C,50.86322980274818,A,E,E,B,-43.672640725764374,52.748924186888004,C,1
None,Other,Divorced,A,22.50288438321848,B,-84.38055760184896,C,C,-29.16086529580555,79.70546888753601,B,-147.228609692149,D,D,A,A,26.164956451286496,163.84473299329002,E,0
Physical,Heterosexual,Single,D,-139.51680420640128,A,14.349788867397928,C,A,72.00176583033429,75.64533835787395,D,6.40792066392462,D,E,D,D,-53.70038109326954,19.343796710746748,D,0
Mental,Heterosexual,Single,E,101.76731084562253,C,-123.17067118779175,D,A,-79.57941749935691,125.32720857384729,B,41.241830254507484,A,D,C,A,-57.40423487389997,6.508800697935813,C,0
No,Bisexual,Widowed,D,138.2519088783108,A,71.87131019654024,E,C,-113.60219932536042,156.7303721813486,E,-28.10059234418852,A,E,C,D,-192.33331610711014,114.01338471361586,A,1
No,Other,Married,E,-33.37457990505452,B,-34.066957429145276,C,C,165.86707282957144,-28.973063781956043,A,17.373087834164853,E,E,A,A,-204.46680951769002,-42.27984491047364,B,0
Yes,Heterosexual,Divorced,E,-124.43360081018481,E,83.47113182601136,C,A,82.39811397110243,0.066087446190607,C,-1.3096919210446503,B,D,C,E,-25.928971431494357,-24.046777067182347,B,0
Yes,Other,Divorced,C,93.50443263881193,C,-60.02559633796529,E,A,-12.909564255501598,-42.752346651884366,A,127.54066156427213,C,C,E,E,135.3808080169584,-45.993560452784855,E,1
Yes,Homosexual,Married,C,-154.11022397029848,E,-70.13184035810627,B,D,-54.2383430885983,36.791603971623466,D,12.663502952196676,D,E,C,C,54.72012999965508,17.628890876196216,D,1
None,Homosexual,Divorced,B,-57.61067885628418,B,-161.23286628558657,A,D,-22.111975944090158,-29.365259241972296,B,139.45471808516402,D,E,E,A,1.440191693067799,65.38413874630056,B,1
None,Other,Married,B,16.686128976590116,E,-10.705451585683253,B,D,-194.67065750582117,71.81431666681823,C,-60.109285128700904,B,E,A,E,19.021667725686434,-178.2494160493535,E,0
Both,Heterosexual,Married,E,-116.52547087118224,E,22.283828320525238,B,A,-51.59012275272179,183.42298758290985,A,120.30573495997542,C,A,A,E,-150.7965954570409,145.27780119697795,A,1
Both,Homosexual,Single,A,-38.0509831000565,E,37.38806671311322,C,C,5.743878184725652,-28.32502175284487,A,-72.83661480711892,B,B,C,B,-23.49037118480301,-67.21086151361385,B,1
Mental,Bisexual,Single,E,10.738606239552732,B,15.74698795474859,C,D,96.53484068556068,51.28345520453357,E,-107.52140850012944,E,A,D,B,5.441196601888102,-171.12501923574993,E,0
