faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Hindu,A,91.01912208011356,C,-8.233093346302397,-53.98849413468621,D,B,79.34816237975156,-234.1037819440897,E,1
None,E,-83.23467072475547,D,93.86590936742378,16.349463316087125,A,A,168.39305962327796,51.919924294160055,B,0
Muslim,E,-39.709019525116204,E,136.19973366705977,149.677528777977,D,B,-231.69320562358163,14.661403052301262,B,1
None,B,-45.70958673984413,A,-8.809482649063426,40.23115865288051,E,A,75.00305444125702,-78.67850682569933,C,0
Christian,B,-37.227900477609225,A,-86.43605815802164,-141.65369101989535,D,B,11.394435668877287,-181.48346426460392,A,0
Jewish,C,-53.717046470415816,E,-14.316870566744466,-113.12607155080319,B,E,46.133523498984815,-20.05201640071599,B,0
None,E,109.23274869440644,E,15.174071052697084,-18.374246136876067,D,C,72.16877616299358,-31.184978389581925,E,1
Buddhist,D,-40.96564417526778,A,32.58025900236233,-3.6031959210516358,A,E,-81.20240483476854,-72.6410001786474,C,0
Hindu,B,51.96815870808745,C,-139.95782927915886,92.44510707607041,C,B,-24.021910785128764,-40.69413120978654,D,1
Christian,E,-45.43223281671666,B,55.242638137211905,59.26846491452874,B,D,-131.57092487813685,104.19708312932879,D,0
Christian,D,68.43314502405796,C,32.29019520682062,-54.80633914793683,D,E,-22.76313932914916,-7.162831946508905,B,0
Hindu,C,-44.63385737907559,A,-65.16679600174852,26.90596781131,C,E,184.89583641193516,44.4875030059425,D,0
Muslim,A,-36.7769396996348,B,45.90006437406727,-139.35590186681569,E,D,45.15924480741309,104.38591694735386,E,0
Other,E,-43.87278176053916,B,-26.559453262716925,72.44499506580112,E,A,-5.4385791996549155,-52.19947519073208,B,0
Other,E,91.57891167302236,B,41.09437113042405,-62.54182570428848,D,B,51.15334351976751,94.86473776503735,B,1
Christian,B,28.178803048958535,A,-2.1427615909996653,193.25469790425305,C,E,-187.96908312251261,-102.9021982377127,D,0
Other,C,-15.21096823108935,C,59.22497683240302,176.2070149007365,C,C,-143.68100126755178,-41.33134038241016,E,0
Christian,C,134.72740417582293,A,-34.514248484391956,74.16362732997997,B,B,-140.11428560485274,55.62630547922388,D,0
Christian,E,-91.66248443482381,E,-35.349257044404645,-95.93706205720544,C,E,-215.6684086262758,102.07522544743179,C,1
Christian,A,-177.32545505349407,B,-116.22283830664976,-134.5045948640597,C,C,-140.01546094031406,169.61443055315652,C,0
None,E,2.751286997267698,E,-224.19215403509466,-111.6276949378114,D,A,-176.1827878617642,19.101048262931933,C,1
None,B,82.30087675525988,E,84.16441120029066,166.17543439258193,A,A,-13.907112776515465,-14.112266976501573,D,1
Buddhist,A,29.961675246615492,E,53.33982060252359,-101.7560892589863,A,C,134.26439312139573,119.06003753249881,C,1
Buddhist,D,15.689583802328663,B,14.494338993370976,13.31918397685514,E,E,84.19788553719256,-138.4307231128958,E,1
None,C,-51.53263921651617,D,124.63701328337156,-89.28763312951664,D,D,-60.00802234620707,30.359975010657813,C,0
Muslim,E,-14.305687452641944,B,-22.411150077295414,-31.478240310975135,D,C,-101.42075233115966,278.8814027165723,D,0
Muslim,C,-13.942464671555987,C,-29.20891217376676,-51.216441707862394,C,E,56.665387081008554,27.65651626287261,E,0
Other,E,54.80348960587992,C,-24.908699973491714,125.71541971555389,B,C,-155.58485413030266,33.509707386394844,E,0
Buddhist,E,-198.1455625795227,E,-73.7604939136982,95.73974753668837,D,A,72.2880480039526,40.88853257149403,D,0
None,E,-18.16960257346366,B,-24.15294527548303,9.452911774468507,E,B,-77.86818766442134,-135.65372068966659,A,0
Muslim,E,-174.43151538705416,D,197.20574667436247,-85.57859880265012,C,B,137.2426291839755,13.882319631371773,C,0
Buddhist,E,-65.52810717237705,C,-56.512493562067135,14.184490693703447,B,C,-243.18997891729657,53.95147925268433,A,1
Other,C,79.43077419415174,C,72.3164721932799,-66.11702278961762,B,A,29.714015488375228,39.59371212425678,D,1
Christian,E,-79.86224439106,D,149.9040571809369,190.66110724922427,A,E,43.194361508651696,-62.23363059336624,A,1
Other,C,-58.106850962544854,B,180.55138704722904,25.8321010061084,B,E,256.41046571776945,-50.99339754776439,B,0
Jewish,A,-3.988367813571246,A,-81.98081113724841,-118.12514754160381,C,D,-52.86318949847959,48.61240767665584,D,1
Other,E,-129.14639259615114,B,72.66192100979106,-61.58853429377933,C,C,-193.1160516078658,-17.336095412029096,D,0
Jewish,E,57.62081981026782,C,-60.136095996692084,87.62583970788761,D,A,66.36100324290484,37.00118339130307,C,0
Buddhist,A,25.92249285115144,B,122.8241209428087,117.16300667778438,C,A,11.7900810531914,-31.03352677899553,C,0
Hindu,A,32.10299879123604,C,31.73423754105929,33.6432553577875,E,C,-33.21600878357254,49.177422824893426,E,0
None,D,39.02256316069474,A,-31.41183467817556,-102.01379697378827,B,A,281.5654359788991,35.18910071977281,C,1
Hindu,E,-121.28470727584633,C,125.75457301246473,-31.398736006390305,D,C,39.18360821037925,15.718825972263021,B,0
Christian,C,85.3872572286232,C,73.50354077971471,29.81482832135411,A,C,59.534202124168665,-87.82877952689512,D,0
None,E,140.66054861066414,E,-130.4734664692019,131.31092062560265,D,B,57.592292859209884,-38.241159181258254,A,1
Buddhist,E,-45.98861173337646,D,-2.356436723781337,3.5420483049070985,A,A,-29.302977618762817,-161.52008737742756,A,0
Muslim,E,-23.85008994599093,E,-65.22659615949566,-35.063347367920116,E,E,16.943846985943438,-126.80242868863671,B,0
Christian,D,36.672091766531445,E,-67.40643662074176,39.49252756589187,D,E,58.15289206173182,81.01549438106079,D,1
Christian,E,37.74973263664015,B,-88.68705466824224,-36.984245668132324,A,B,-62.04436674382664,130.81676331856437,D,0
Jewish,D,-37.043254358840564,C,39.52380245524229,-15.112469012821702,D,D,-90.06154179882331,17.593843355833137,C,1
Muslim,D,67.34676292951349,D,-198.3563722642342,-157.05160793709084,C,E,37.92725412999713,53.81548492874201,B,1
Other,E,-97.6990753008605,B,32.50449294006518,-61.86633677908161,A,C,103.6018964017089,-106.15188683021117,B,0
Hindu,B,10.66681179658369,C,94.47648574433627,-52.996617199608586,A,B,-10.234769161568607,-19.228900940867792,B,0
None,B,-22.94632499385713,E,65.33187404604531,19.86378528612151,B,D,-68.48160992852516,121.49779061479349,A,1
Jewish,D,-40.44613348998588,A,194.64630647614896,72.13340029484405,B,D,110.69124557247207,-72.01809141833702,E,1
Buddhist,A,125.28472331735907,E,-4.91928341383763,187.8772407395753,C,B,184.2635538893923,111.82979746999382,D,0
Hindu,B,-149.56143855104247,C,23.27378384676114,47.90901195282661,D,E,-44.99618222555528,-70.80822314919985,A,1
Jewish,B,-120.7513536321903,D,118.3274873994353,26.41613918632703,C,D,-55.335370345598115,32.32560478018582,C,1
Buddhist,B,-78.20235380328096,C,74.80923204316063,-207.38873142222616,A,B,30.860486353539297,-86.84212267202331,E,1
Other,E,112.04055565865525,C,-91.79171882789447,-81.56126748789795,B,D,108.50612047302066,106.84304123174542,B,1
Buddhist,A,-61.859899865172764,B,-119.17599247772301,-28.551194826086153,E,B,103.9793420232191,-71.69691066573188,C,1
Christian,A,-15.079679940058256,B,-76.19587645157506,26.603095842681217,E,C,-159.60598895607737,-170.8447282595868,E,0
Christian,C,-54.829189359855334,C,42.47241149102082,41.16226523308038,B,C,207.51572958052748,5.09405263428901,A,1
Hindu,A,85.52510082868146,B,199.3557218328558,-150.20025307670142,D,A,84.39544711487655,-28.121483229259702,D,0
Christian,C,-97.17550306062077,E,104.66251626688698,30.508977662261465,B,D,43.491894749435204,-60.967408155803305,E,1
None,B,70.42482710897256,A,116.77408409239088,-33.80323244982424,C,E,-41.35581793180378,3.0280506097451316,A,0
Hindu,A,-24.709246676885105,B,-94.35178693438822,49.7427458411009,B,B,40.06028581345179,221.68594142489337,C,0
None,C,111.34550586109026,B,-155.94352786716757,61.960319418913855,A,E,146.7884287856229,-17.478762181343807,B,0
Other,C,-116.15957866765298,D,0.8812356873465264,93.45114461766718,B,B,-22.473403605434388,-155.53892365850484,A,1
Jewish,A,2.906878115699424,C,49.366753674472754,46.2948125988326,B,E,15.021688654170712,34.68831553702758,D,1
Muslim,C,36.72510066654916,B,-60.930992247288366,-260.8823705926321,E,A,43.52602105563829,-1.239663037572166,A,1
Muslim,C,-217.85358584899402,D,3.445267111518138,-160.8221281756949,B,E,118.90568040542126,-116.81053779372834,A,0
Jewish,C,155.90125237876808,B,0.4533181686423904,333.31254784014396,A,B,46.990601921214925,-7.782692180711111,E,0
Muslim,A,-64.1002903905849,C,-50.41435583897509,29.955004046857468,D,E,132.82798923633482,51.81435653746996,B,1
Buddhist,E,-8.367368147467431,C,-70.13851545560631,135.9753400087084,D,C,57.85016557645566,209.74994141039753,C,1
Muslim,E,-212.81148280976555,D,54.132517786740806,32.096299094198905,D,B,-84.85607244474218,-99.58674334777332,D,0
Muslim,B,110.45208278381678,A,-83.52086460324298,-17.063710364486777,D,C,133.18172265555106,-21.052189818423635,D,1
Christian,E,103.74727733926288,A,42.828182398375105,83.32298967163499,A,B,-3.6941753922207305,5.771779074708413,E,1
Christian,E,-19.50171882809439,C,20.870543157654243,49.21529016500949,C,A,-93.08136534046263,135.4491866479105,B,1
Buddhist,C,-284.68884561592375,B,64.56433533094027,75.49402005699145,C,E,-54.30534829610218,-123.76207960278829,D,1
Buddhist,E,-56.67427095624655,C,-35.705323323842485,175.70618653590364,A,D,20.252425572780904,-81.33644552639964,E,1
Jewish,B,-92.07530605244881,D,-170.16641138771584,83.9717231565567,A,A,-85.70189464314323,-76.2610176253159,C,0
Jewish,B,-66.29070693056448,D,-110.69057509082552,-69.70043073146465,E,D,40.87264004800857,-113.41641052682736,D,1
Other,B,116.72021810896396,B,-41.64366374141149,-0.9052994685281057,B,D,-54.27219035222175,59.27947705122377,A,0
Other,C,113.82901240088698,E,7.599029197075581,-170.94832398916657,D,E,-16.954389626782433,142.1572494434333,C,1
Muslim,D,-4.130088932432593,C,-65.53101296915742,161.74000040661358,A,B,-4.637006642951694,-2.8133639199837877,D,0
Christian,E,101.73280948021564,C,-211.68635408428074,75.65006998926468,B,E,11.362711541281895,-19.51455466255483,B,1
Jewish,A,24.235667093348955,D,15.107615362804022,-23.856075268065304,C,E,96.04835224875835,-188.94814526573015,D,1
Jewish,C,-79.84066223675038,E,111.58907711018765,-74.80908146431472,B,E,-124.62215231362204,-100.51903435209147,A,0
Jewish,E,31.421955496706182,A,45.41283786896256,-74.01310354468654,D,E,146.66791579800952,134.58888068190757,D,1
Other,E,-101.29646539366523,C,-141.40650111329438,-54.88589897258724,A,E,55.971091673631214,-194.79649208940407,D,1
Hindu,A,193.2330907654511,A,6.096110223134355,-33.13214784070319,E,A,145.96891736196946,-168.30590767190324,C,0
Muslim,C,-12.369931900278141,B,-53.26477996168021,60.01343632592273,E,A,41.30421770105349,-151.5606276494282,D,1
Other,D,-77.45862984118158,D,-95.63223389392458,130.8824003470318,D,D,-144.09092981890592,-18.705599633576313,D,0
Christian,C,37.54079221179595,A,-81.18518520597173,23.082017167661544,B,C,5.406584750404649,72.77457148142436,D,0
Buddhist,C,64.93414645061443,D,119.44865271052487,-39.73923742626023,B,E,-79.41580636218482,-34.27288795305986,D,1
Other,C,-115.38518193275308,A,-57.808939137381174,36.77185319963714,D,C,-83.57287018975383,162.82491536997446,D,0
None,A,193.06634782336255,D,129.131746552102,98.72204443144224,E,D,-11.673324382708966,-24.78718507573748,B,0
Muslim,A,-38.70846915353871,E,-117.49987348992778,-92.75211286465492,D,D,119.34895723365248,-5.723637255672489,D,1
None,D,157.5344577674622,A,55.44115939185158,32.329185488986916,E,D,-97.0416971327814,-33.713018628278114,D,0
Hindu,B,154.99656088796922,E,30.40839796657923,143.56348147417606,A,D,-130.2431435060533,210.59366988188876,B,1
Muslim,D,46.88647601508259,B,-106.27778096694485,-22.359409068133658,A,B,-37.522584486911406,-40.13467564392846,E,0
Christian,E,-104.87283017467365,B,-104.00611369761428,-96.77515891025244,D,D,61.49301930546572,-113.99152973463764,B,1
Muslim,E,-86.88058473380083,B,-45.94410057443593,35.95609108534701,D,E,-219.41733268838396,89.12390890082528,C,1
Jewish,E,-101.46555479033618,A,-104.56085294389787,202.61328708791,E,A,79.52415091814225,-96.53628101214208,C,1
Jewish,C,172.84228857785914,C,161.79375685868035,36.87744006367394,B,B,34.33692481488462,-68.26092302606475,E,0
None,D,197.36828805538084,E,267.1977904125375,233.91216590466897,C,A,-41.48749498582715,-100.6808178865265,B,1
Buddhist,C,-19.269188711207423,E,31.416518474198163,110.2405323209934,A,B,-26.903600723055565,-34.05492594097103,A,0
Other,A,-2.619569897299597,D,41.437250244850084,109.19986401786079,B,C,9.474209379272096,-95.75559738007176,C,1
Christian,A,121.18537680746095,D,53.12729456983708,26.3505402148284,E,A,-10.015213800490494,126.92056520976345,C,0
Jewish,D,19.94019152238894,C,-123.26544219289042,-67.73208606533197,A,D,2.9022848490059068,47.6714020941297,C,0
Other,D,-19.596046980971625,A,54.72966764504756,-8.249324803015925,A,C,-167.52331550609318,-62.90720218864065,A,1
Other,A,104.39329370184684,E,-83.42474624903647,104.55676674431167,C,D,-136.68163734731806,-130.33976626711706,B,1
Other,A,-71.38618337550294,C,-134.76689447616246,-24.312214472011853,B,E,95.85318155315336,4.672193330239265,C,1
Other,C,-47.60821822838787,D,-8.568464449160114,1.6594828767716174,A,E,178.74971212109023,120.36831943311404,C,1
Muslim,E,-21.79502933857548,D,-52.37891674636953,8.190024793741282,E,E,-32.44433698905743,-183.771378259704,A,1
Christian,B,-40.46231788325543,A,-129.41144926562384,95.73737462455945,C,C,-57.6357644457946,102.16630761598347,D,0
Christian,E,-103.72477169273735,D,-29.998533962896328,-220.44378429165792,D,D,119.55583080749315,-107.36643624022093,A,1
Buddhist,D,35.043297958228706,C,-51.774671097471504,70.52693926739693,C,A,221.63575665368893,-166.01030077626112,C,1
Jewish,A,-113.1912980986548,A,31.709344287797187,-211.83036785817285,A,C,10.162776847727779,-41.72575909900664,B,1
Hindu,A,152.9453056653949,D,-29.79100775677434,-95.47036283980064,A,A,-218.24540353848784,151.8723291912584,C,0
Hindu,D,71.00755720756268,C,-107.9785314376513,-88.69632457352621,B,A,-58.94812486008735,74.67302288701568,D,0
Christian,B,-31.09996677499766,B,-54.652863280067024,-3.1448720312504403,C,E,165.84236601089523,37.30765972487133,D,0
None,D,26.97377141166179,D,-161.4965134579987,59.01930731734658,A,B,61.500046375439155,-40.842433994132676,C,0
Other,B,-7.589829448206138,D,-23.295367221113494,123.27068878572649,A,A,-13.460912273916795,-119.84003371424019,E,0
None,A,-96.40370541309629,A,63.22977949396146,116.6975973074291,A,D,0.06861482574811312,-25.902274936855335,E,0
Muslim,C,137.99065707261548,A,-137.72880537007075,148.74233958418807,C,B,35.199247763654576,-76.98155277907924,A,0
None,B,52.923380461206804,C,79.57625589926141,17.681702593737153,C,D,200.82319203366086,-110.83552554711258,D,1
Hindu,B,-18.424831683348646,B,-55.0037856214343,52.56689939471945,A,A,-109.41978161414778,-87.04010342033774,C,1
Jewish,B,79.4519464376467,E,-2.2476974698551344,102.08010272125246,E,E,-132.8363431336016,-7.8149306231498326,C,0
Jewish,B,-8.065595498764853,E,-49.753983278224666,39.62916136298773,C,A,70.28653202190425,-70.56079725297806,D,1
Hindu,D,-0.2821082820495011,A,140.34728603235112,-203.11073912360692,D,C,129.18575264969783,21.69072893779791,D,0
Hindu,D,12.637619844956314,C,90.06201032150078,165.53571466564392,A,D,55.85942880063634,-81.47368034217047,E,1
Jewish,A,-235.60807229284592,A,15.946848619501147,-68.41965453033899,B,A,-34.85037923237189,159.23178631854177,C,1
Hindu,C,213.2621907857265,E,11.380998819598837,-29.5256495302414,E,C,-26.164191739647393,59.03645551448682,B,0
Hindu,A,-33.10664146492706,D,-38.54717340434037,44.24505400582947,C,B,-205.28984077644515,33.1383319627653,A,0
Other,B,27.096766524367922,E,-71.34210759528244,-176.3754855477316,B,A,-13.406475319170744,-122.44236606878253,D,1
Jewish,C,292.86655499851,E,113.05384458882102,-5.5855019799712275,E,B,136.6557062800886,22.023385532837995,E,0
Hindu,E,-70.96104133538769,A,74.9374842198574,-127.30589334199665,C,E,94.10128506964902,103.01094473720991,D,1
Muslim,E,92.89042161523732,B,119.24523108676735,-95.40211127204685,B,E,-123.52587985432987,-38.26464433489819,E,0
Other,A,170.55917417023713,E,-2.3614565490526447,-84.66235441277361,C,C,49.18120279020411,149.80660422295222,C,1
Jewish,B,133.66548246356186,A,95.10566947136905,86.32824235073284,A,E,73.94901225951274,-178.52660278686193,B,0
Hindu,B,55.56454033643629,C,-66.10995802317726,35.121017549192864,D,C,-65.01777606403695,-155.27339770506245,A,0
Hindu,B,-138.2685853342816,E,-151.0641999029595,-7.116520432601728,D,B,-27.698178174014576,152.53949106592628,B,1
Christian,B,67.7019619533642,E,-81.37085560982091,154.52904461135424,D,C,148.21547253043997,-9.505668112221622,D,1
Christian,B,45.16202821442154,E,-57.22157696660486,31.816416064537123,D,B,-40.14293701786852,83.24420481644327,D,0
Muslim,D,-3.905157181690096,E,-68.71750389469639,-65.66759210841198,B,A,-83.34613409153864,-46.593280012380376,B,0
Muslim,E,-84.37724268700276,B,-37.15007134452257,-91.00462769679142,E,D,-62.87874848129144,52.40333692415903,A,0
Muslim,B,61.994006560314865,B,-44.05775469300898,54.34335174770338,B,C,-261.7294609793996,18.3626360094171,D,0
Hindu,C,4.6903172409342275,E,-72.60319258728526,41.32526414188238,E,A,-211.55695625943437,-2.044194763062961,B,1
None,A,54.56250487422162,D,54.94699287435443,-87.7767832727736,C,A,82.96865500706157,27.14090382430772,B,1
Jewish,B,38.9844410141408,B,-141.29804650685648,176.28288899568278,E,E,31.875772821923164,87.9104258206104,C,0
Jewish,B,25.262424407801664,C,-23.199404105708094,-22.38330498927475,A,E,112.53346306642938,181.67723370287706,E,0
Christian,B,-146.0291742175369,B,48.065262950806115,-193.7340639431081,B,C,-36.17702395832677,-186.38875035047093,D,0
Jewish,E,-6.8292354963452535,B,-144.53058110927847,123.51678050683041,C,E,5.964052038522338,12.344636552785191,E,0
Muslim,D,29.47947543191698,E,-63.87511389738978,-142.6612476616272,A,E,115.44820255420734,-41.39009440171921,C,0
Jewish,C,177.29003055777156,B,-66.88688505064864,-36.925619966757445,A,A,128.79315040135697,185.39077088117293,C,0
Other,E,105.47745923033156,B,-132.93197906595924,30.214450617486538,E,B,-63.22196370819538,30.907996316491726,C,0
Other,B,57.24788927273743,D,-65.74906636156491,124.0130489105044,B,E,-163.40107505223105,-51.51942478711726,E,1
Muslim,C,55.72516877989554,B,42.84659765126269,172.79321407249273,D,C,-49.25601295898947,151.14488961113173,D,1
Hindu,E,-163.48107149819623,D,108.19821295040337,-78.95910332823914,C,C,26.708319412216724,40.87700108007313,A,0
