married,sexuality,Age,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Single,Bisexual,41,Mental,43.44185410725181,D,A,-2.7923994163404755,D,23.350378380409907,-186.3956516257455,-102.39820232209863,C,1
Widowed,Other,38,Yes,-69.31552392272907,C,C,16.977934684855185,D,-53.67869038111708,-37.84951019360941,77.41271230461962,E,1
Widowed,Other,27,Both,119.47702275738004,B,E,17.346050883544333,E,-50.95867092427046,-135.2202262906676,-73.35232328224109,E,1
Married,Bisexual,63,Physical,197.9607266816254,C,D,-156.45603945251045,C,78.1976019663022,102.97362844180486,-22.697913755656682,D,0
Divorced,Homosexual,64,Both,-36.128949618315055,D,B,-226.88010445259556,E,27.7578475384429,-55.4560542417028,-0.33162748038456125,A,0
Single,Homosexual,31,Mental,51.95635543957382,D,A,92.42780715254622,B,-24.30964183993755,133.23315603959702,4.31729821426783,E,1
Married,Bisexual,32,Both,-46.798235816291786,B,E,31.07642842409109,B,10.012253586126338,-3.390641834566823,172.6628760158556,E,1
Single,Other,48,None,-144.3551716591385,E,E,45.68914819125588,B,-97.35330387854034,-42.06140060769986,-11.335142507118825,E,1
Married,Heterosexual,62,Yes,136.70386646226302,E,E,-67.75035984975841,D,-15.369408704532834,44.95643436792396,-50.68602382190295,B,1
Married,Heterosexual,44,No,3.9804482443869103,A,D,15.037611671243361,D,-176.1702800005905,-21.74022307723516,-80.9406335661837,B,0
Single,Heterosexual,22,No,-113.43423925371737,D,C,169.5134317004224,D,-94.36357007899001,-6.576944185403631,51.11743165614059,D,1
Married,Heterosexual,59,Physical,-63.97311710632343,B,C,-42.1456666831296,A,-176.28964816059886,116.6257675704385,207.36649610641297,B,1
Divorced,Other,30,None,67.4016441161284,C,A,-66.07209126154216,B,-22.218359166500548,34.01117846371304,77.1670376858877,A,0
Married,Other,31,Yes,62.180774292609954,D,D,236.93420372919118,B,100.09911118523067,17.621083581925394,63.78740667549205,C,0
Divorced,Other,73,Yes,2.3304936834506758,E,D,-54.5274016665535,A,69.77397511611886,93.1431584072037,-64.91508586928558,A,1
Widowed,Homosexual,34,Yes,-93.78182324780359,C,C,0.960084369409143,C,-242.8527101591249,-111.71298520584583,-25.627697121142184,A,1
Widowed,Homosexual,44,Mental,-68.66623788623349,C,D,124.35318934721751,D,58.19271984619346,-23.639399745882535,-53.8055877331937,C,1
Married,Homosexual,29,Mental,42.99142255902453,A,B,-54.991974334725334,B,17.706446776384006,40.91667477762913,-123.66590528001969,A,1
Divorced,Other,48,No,10.7792004385005,E,D,32.19768461756651,C,-149.11837407300436,-38.195726699243195,-4.606621178789703,D,1
Divorced,Other,31,No,26.975686886552825,B,E,-108.19064915655284,E,-16.4824030156117,-8.396054296167357,-133.3494325501524,D,0
Single,Other,35,Both,-12.947039906018048,B,D,166.11216634536353,B,-59.38713794463225,-23.048396420114972,77.83474919121929,B,1
Single,Bisexual,67,No,-71.63486301037891,D,B,-108.08449078010263,D,-40.8805662214393,-23.972606327075333,-155.85893396355007,C,1
Single,Other,52,None,134.56462985063692,E,A,-34.974022258514935,E,-79.64871000506027,90.9456880430383,143.2064094287549,B,1
Divorced,Heterosexual,76,Mental,-12.956610282330496,C,D,-63.502318123793124,A,-16.04415240621938,80.18109868908655,-117.47800485144305,D,1
Divorced,Other,42,None,-3.7154128971222944,E,C,-34.73118094536962,A,9.905600712883121,82.45556557451043,57.76834314826231,E,0
Single,Bisexual,20,No,104.35168847653962,A,C,-37.433124899340356,A,-64.02873181587654,137.56523595984328,183.15171254554318,C,0
Divorced,Other,72,Both,62.71817890613616,B,A,40.48822536808828,B,-67.99120356375717,228.79910719388644,65.93286021359732,A,1
Widowed,Heterosexual,58,Both,282.6627370883537,A,B,2.7053761659329787,A,-43.18705126734843,-34.85246288620022,-7.573312353236392,A,1
Married,Bisexual,59,Mental,40.1843541924884,B,D,83.7307169316929,B,46.86024696795263,-166.78962596115744,86.89487153286758,C,1
Married,Homosexual,41,No,-170.8586239340849,B,D,44.50997424277651,D,-125.77351886040464,65.3607539704577,-102.77218997551421,A,1
Married,Heterosexual,26,Both,88.13615658886701,B,E,34.50498233744316,C,190.35775199446536,148.3695483447279,-60.466612510025676,D,1
Widowed,Homosexual,39,Both,59.14898332948564,A,E,-25.940584893571085,C,35.35385427593539,-56.19884026263813,26.443195535460013,E,1
Widowed,Other,42,Mental,-0.24070637217642088,B,D,19.15067665407608,A,219.57179481200782,105.5113154017163,-31.45689260255282,E,0
Single,Bisexual,46,Mental,-21.424752169203597,B,D,149.32624792692948,D,-181.3577860621454,72.6716175180538,9.606660024962501,B,1
Divorced,Homosexual,75,No,-147.57538259224205,E,C,170.71151074254627,D,-55.65660793754949,-10.960606164903826,22.827498165953507,C,1
Married,Other,18,Mental,-32.35182610029915,E,D,130.95134091473906,B,-92.31945594328596,-89.8075668179042,-10.8233335194404,A,0
Married,Heterosexual,26,Yes,73.076839914575,B,A,-77.66173515691675,E,-17.267585945295178,68.75899192015396,130.415940972109,D,0
Divorced,Heterosexual,59,Mental,-67.98923983422648,A,B,20.795819997691666,E,16.845688500436506,-127.00971235257607,104.8647425870156,D,0
Single,Heterosexual,33,Physical,-110.8902821908324,E,B,158.60990895706314,C,-11.116033316269604,-5.182308901535583,-69.40951737636965,D,1
Divorced,Homosexual,28,None,58.1978880723354,C,A,109.03127973200115,E,-193.97676464716028,-1.8912108928260336,7.377861416255868,E,0
Divorced,Other,37,Both,62.08531424917236,A,B,-81.69707720480697,E,17.45883106619829,-125.37172851810907,-5.608271314305928,A,1
Married,Bisexual,19,No,-33.149855096863334,D,C,-65.72538844141724,A,94.47483420394948,63.96322657105959,66.18632267219473,C,1
Married,Homosexual,47,Both,291.91991989427237,A,C,50.523936325253835,D,35.207273797326785,-0.2644860662405734,82.34592279011875,E,0
Single,Heterosexual,70,Both,-4.119717626770758,A,E,56.66859393649284,A,36.932774835043794,-62.81333105840311,-60.92620009628362,D,0
Single,Bisexual,61,No,-82.66511219259411,D,E,-90.1563822362324,E,16.24996224529993,109.10951913404503,-30.171719858522795,A,0
Single,Homosexual,66,Both,26.587914669897767,B,E,5.705222303220502,A,120.53440231288617,-91.74909368406928,-138.92951044518344,E,0
Married,Bisexual,71,Yes,-188.8262862923991,E,E,57.87413830894723,E,-119.31602855479973,-50.91459938781169,118.436385743707,C,1
Married,Heterosexual,49,Yes,116.76288139677497,C,C,12.950296221730676,B,14.93695764464593,-173.99921724668164,-21.899983978493392,B,1
Married,Heterosexual,73,Mental,184.60530359602342,A,B,158.54585439824595,E,-32.835105987215144,-38.41652595064672,-3.65634312826007,B,0
Widowed,Other,26,Yes,-72.20973962729585,A,C,-35.19052289742426,E,1.5930362996884173,-77.88618095050333,136.60336835159643,E,1
Divorced,Homosexual,66,Yes,262.2938792228522,C,C,-60.727102607403914,A,-177.95976509262718,62.13020280225923,140.8207272995046,B,0
Divorced,Other,44,None,-51.2584191967775,D,D,41.30337912112145,D,65.08750783933104,-31.482880278081748,21.406749583337,C,0
Single,Bisexual,62,No,154.44328264179558,A,E,-3.0444581335649143,E,59.0995853963271,28.45824240805869,-37.91732363220147,B,1
Widowed,Homosexual,30,Mental,-26.597227895491613,D,C,-170.37675746376397,E,-72.83860848207617,-121.8094237735464,96.89847168452376,E,1
Single,Bisexual,22,Both,-90.83361826189629,B,A,36.74204216870869,D,-14.748750025410578,-74.07263950473421,99.10999942375955,E,0
Married,Heterosexual,69,Mental,-105.38711700452961,E,A,-145.00952211415506,A,-99.20361332757223,-85.36268763141744,59.174002995060384,B,0
Married,Homosexual,20,None,165.9377167857532,C,B,9.155346577707274,C,107.54071830343901,52.45987097047637,45.37802803557453,B,0
Married,Other,18,None,-20.008361048160992,C,C,279.9550155361795,A,1.1543460560809662,127.70525595524728,-6.8319903990261635,E,0
Widowed,Other,47,Both,55.00634777888699,A,B,57.48156784580748,A,-107.19076714578715,195.6379171651808,87.27369893350054,D,1
Divorced,Homosexual,28,Yes,-43.88410798462762,B,C,-186.21620085188817,E,-109.53657443356279,171.3645193152413,-12.621938223406154,A,1
Single,Bisexual,19,Mental,-104.18107746697478,D,A,69.02431036880647,D,172.305388111889,-201.24263876441086,43.34247626030991,B,1
Married,Homosexual,52,No,-2.525340983281511,C,B,-1.9965477599404025,D,-9.47717083082766,33.35731821564998,-47.84234473231407,C,1
Married,Other,59,Physical,71.26799770963565,E,E,-28.543563033319703,B,62.16224721128839,-17.753831496784013,44.91175577450698,C,0
Widowed,Bisexual,22,Yes,4.36717550817574,E,A,82.73992953911132,E,-101.6648675588959,19.469802215846567,83.25561880696777,C,1
Widowed,Other,19,Both,112.48766195672847,E,E,-282.58193485469377,A,-15.690785534438303,-35.70817534047672,74.95264434120388,E,1
Married,Bisexual,68,Yes,-131.23343649544086,A,E,83.74918711768363,A,-9.260795430746429,68.4015361272625,64.43070999492588,C,0
Married,Bisexual,63,No,32.15617489827118,A,E,-32.70980565392932,D,-85.44289959937298,-95.24184781924447,-125.87512608018052,D,0
Single,Other,26,Physical,6.279621046879049,A,B,193.31074145392896,E,-137.55707055010944,-129.00290530237638,-38.62673355622583,B,0
Widowed,Other,39,Both,114.03756488752211,E,A,-87.17174707987766,D,-113.68218426390024,-33.29539773697082,51.14140081214876,D,1
Married,Homosexual,42,Physical,21.800845810225976,E,C,224.49041560137127,E,-42.006104875361295,-56.94904177914973,169.09500482666738,B,0
Single,Heterosexual,45,None,13.724892181133628,B,A,-60.14422934199876,A,-10.558544730958515,89.6721865700841,33.79944929926017,B,0
Widowed,Heterosexual,34,Physical,-89.40079548931324,C,B,-105.67515362083644,D,-105.75983404498864,-105.84924541230048,120.30248340981406,A,0
Divorced,Heterosexual,44,Physical,103.79642499755019,D,E,27.817833656899328,B,-24.53447768374209,119.29488919124908,-148.46881058264552,C,0
Single,Heterosexual,70,No,-172.9262293510579,D,E,-33.367616108966466,C,-35.04296068148649,-78.1013832613046,-68.7280987130328,B,0
Married,Heterosexual,57,Yes,-138.29101225150126,E,D,102.70892748648535,D,-258.97794330139254,-73.25528839627894,-138.16845549846448,B,1
Divorced,Homosexual,21,No,70.98875121846154,B,C,-5.72261637001677,B,146.26303610711318,-82.21657821922227,198.27030138164127,A,1
Divorced,Homosexual,51,No,226.1402146886985,E,E,-23.793939362188247,C,-218.05594049747205,85.58057309231157,-152.9541336257739,A,0
Widowed,Bisexual,54,Mental,-27.219756068500946,E,D,-28.20561603639605,D,121.68872923680225,-121.91086820743233,98.24536506270252,D,1
Divorced,Bisexual,77,Mental,-19.564181125974013,D,C,138.23472298295826,A,-41.44398738424666,15.426143764129307,13.551229451078086,C,0
Widowed,Bisexual,42,None,31.81620220440844,D,B,62.08358650397382,A,-108.6180109919113,-36.36574444412696,132.96313464900618,C,0
Single,Heterosexual,71,None,8.890968305706458,A,E,92.97732062384618,A,-116.27171695528322,-9.321113391914789,-58.38508292714143,A,0
Single,Heterosexual,33,Mental,-58.655803658271346,C,A,-59.466462720573666,E,28.406613246025874,-158.45395532346197,-107.0641129762552,B,0
Single,Homosexual,22,Physical,181.5156724308794,A,D,106.4063673994666,C,132.5639692852614,150.6707593214999,121.4914619085292,E,0
Widowed,Bisexual,59,Mental,-81.31544977487842,A,B,20.662339857424193,C,244.88418478075178,49.864584154169755,34.032118020241775,C,1
Widowed,Other,57,Mental,6.990556468530802,E,A,-186.15142967267644,A,-110.38469312358976,43.39080837646587,53.642540194222896,D,0
Single,Homosexual,51,No,40.85216698489463,C,E,2.631530164045484,E,10.526504256769838,116.36471840495642,3.9814808055548725,C,1
Widowed,Bisexual,76,No,-46.922077908226754,C,B,-108.46452120011658,D,-147.96018597794597,308.30289363060984,4.36180104906512,E,1
Divorced,Heterosexual,37,Mental,-202.00596482333773,A,A,89.78708960308036,B,134.76512455392026,-14.063452692137812,-19.71794708190049,D,0
Divorced,Heterosexual,48,Mental,43.368781290996026,D,A,40.958810855221024,B,7.425876173666178,71.77807830108301,-226.8073134458603,E,0
Widowed,Heterosexual,44,Yes,82.04427702300495,D,E,6.588977720315353,B,-47.09604843953861,61.305795642881975,79.18095790595355,A,0
Married,Other,42,Mental,-39.388782722391106,C,E,-26.96369355004985,A,34.9432118981641,-22.696019214257674,44.36730066026857,A,1
Widowed,Bisexual,23,Yes,109.64118717077646,E,E,12.989398823282826,B,-49.45900553959198,131.2895831365559,110.08802320996985,A,0
Widowed,Bisexual,32,None,56.22553401465502,E,E,-46.1713855856323,A,-87.8262780402776,40.89579839773562,91.36555280756055,D,0
Single,Other,52,Mental,-2.840070649042975,B,D,-13.911325727833255,A,-58.24581835749301,-68.40628118059739,-92.87862816038023,E,0
Widowed,Bisexual,26,Yes,165.58487841458705,E,A,-64.91838969210633,E,195.9456515509928,147.56168643932455,-38.59803893382365,C,0
Divorced,Homosexual,27,No,-31.474941663980253,B,B,-82.0991209823379,D,18.423617590889,-176.70971077427154,45.10998485429896,D,1
Divorced,Bisexual,77,None,38.3287146244343,C,D,113.53127549546949,C,123.51240249583921,126.27640328687461,5.045618229511399,E,1
Widowed,Bisexual,67,No,-193.71174737917323,D,E,-148.3283029879983,A,105.67231310521308,112.40446480689015,24.065443101510077,C,1
Divorced,Other,67,Both,-36.198254341581425,A,D,28.386405287973037,B,-132.9327727041961,-10.37818832112858,100.68654884029043,D,0
Widowed,Homosexual,54,No,-10.562877733094716,C,E,156.4059000961632,E,-124.58209505762218,-75.76688409508395,-100.94815771380642,B,0
Married,Bisexual,18,Yes,280.32662828644345,E,E,-6.2814895979815235,A,-60.80493644463895,89.62344128554285,-26.720776500093045,B,1
Divorced,Homosexual,54,No,86.18983343582462,D,D,-94.47559293021233,D,-19.54769115139577,48.00104717712866,44.51040879914165,A,1
Married,Bisexual,79,Yes,-15.338641880199571,E,C,-154.65105733044584,B,-36.86823157250609,-61.085715366942765,46.3259416118567,D,0
Widowed,Homosexual,62,Both,-106.99258438236971,E,A,-93.13702949360714,E,179.87759988635688,35.07070468104085,33.19218787272252,B,1
Married,Heterosexual,19,No,-81.25165559408276,A,A,192.61311887061257,A,109.3296884280681,24.253737425861825,38.148861987215696,C,1
Widowed,Bisexual,75,None,84.73878339267957,D,D,108.44812431396234,D,91.6947207608502,94.74877260924453,74.98251270567165,A,1
Single,Bisexual,30,No,-11.71472117728842,C,C,-104.81950807179936,B,34.88689594013174,3.969789195765202,58.70447026856,C,1
Married,Bisexual,68,Yes,-38.850157755694354,D,D,33.73754232172811,E,7.415092297654039,9.970920421182203,158.22819796535873,A,1
Single,Homosexual,29,Both,43.46714902456541,B,A,-52.682586797683975,A,95.86929796245775,148.88789114571873,95.47230688804339,A,1
Single,Heterosexual,60,Both,-46.61165471902705,C,B,-9.219094097406169,D,-89.31933788633984,-94.85898797024585,105.9939557710391,E,0
Married,Homosexual,50,None,54.98861063948923,C,A,-63.07862180472655,B,56.94814884230273,-64.77967598199768,-242.75329438054993,B,1
Widowed,Heterosexual,41,Both,47.098284249451375,D,A,93.41984872659982,B,-137.60400033494108,-98.6305414237268,93.14318345080261,C,1
Married,Other,68,Physical,44.71705739393026,D,B,57.44560346949328,B,-72.19061289678459,-4.71524500852281,-32.07654564468487,C,0
Widowed,Heterosexual,66,Physical,46.64905491722503,E,D,11.38487483916307,A,239.5213448073263,70.31856305979302,-62.75304017895957,E,0
Divorced,Homosexual,50,None,34.99169409351769,E,C,20.56157112514396,B,-149.51438900191764,-0.3132503445786382,-31.807961707551907,D,0
Widowed,Bisexual,31,Physical,137.40300082870795,D,B,127.64821564145963,D,130.86387217844702,174.02470094519293,-34.00281752638129,B,0
Widowed,Bisexual,55,None,-92.73441666184115,E,E,-170.69259987583732,E,55.600387136268814,174.12426886238282,-25.93224340220574,E,1
Divorced,Heterosexual,57,Mental,42.31735525271732,D,E,-117.23088326737152,C,30.802218962990075,63.789180648520926,-173.3597281402075,E,1
Widowed,Bisexual,60,No,14.95647530429594,B,C,231.2897937435817,E,71.36744999753674,-85.25454106286155,0.8885565744826697,B,1
Widowed,Bisexual,56,Yes,100.41542027071102,B,A,84.83125055643856,B,212.11937750820815,-37.6018111103882,-1.7372808082576046,E,1
Married,Other,37,Mental,-88.8795017491123,C,A,10.275458323261637,D,-69.6667894939301,-17.417106503815873,2.636944781021508,D,1
Single,Other,36,No,-95.26320010766597,D,A,36.72206028857483,D,-165.88504237418283,-73.9705818416872,28.15649424156421,B,0
Single,Other,67,No,93.79039820648171,B,E,-56.95562041081762,B,-22.590260601709076,90.95851377216509,-23.9881533626867,B,1
Divorced,Heterosexual,65,No,139.7763975609568,A,B,55.76867503231365,A,53.77973377515652,-83.1222071316832,-85.77926540856396,D,1
Married,Homosexual,21,None,61.14753895607565,C,E,-227.38294857546387,C,87.14235983747976,151.08295585433387,43.23333338496596,E,0
Widowed,Bisexual,57,Both,-1.2163913271995583,E,E,12.985243749454444,C,27.847252094328788,71.04877246397689,-3.0670234061254233,C,1
Widowed,Heterosexual,64,Mental,153.49352278745354,B,D,9.664977438779118,C,-87.89316068088392,-48.114026041969524,-145.67986728719438,A,0
Divorced,Bisexual,54,Physical,1.7228776794016691,C,D,24.700819370325338,A,-38.445563085229004,-213.39240149625965,-74.19514827567231,B,0
Divorced,Bisexual,20,Physical,2.256759476042947,D,B,-120.30609592662435,C,-72.56186738078108,180.64542729193005,-67.63613767654097,D,1
Divorced,Homosexual,18,Mental,-54.47164725854945,A,B,245.015179314669,D,99.76621376580222,125.18810347420501,208.99897146883464,A,1
Divorced,Other,78,Yes,182.43201392354578,A,B,114.61115857331785,E,-72.56219517313663,-73.32302373282322,73.6245234085523,C,1
Widowed,Homosexual,21,Mental,-36.66038799996671,B,E,-160.98280048588364,A,-133.76649461000426,66.92805001503257,-32.209898063736226,B,0
Married,Heterosexual,43,Both,-5.7319808443324645,B,E,68.85116068952415,E,24.269363740597722,-124.23034582193515,16.799121971756797,A,0
Divorced,Heterosexual,49,Yes,-86.39244944155135,A,E,57.08389831964191,B,163.23743686420497,38.73121269313478,224.5920989438901,C,1
Single,Bisexual,35,Yes,86.03147814016661,A,E,-26.07231115723248,A,142.91296141410993,-120.89695696412073,-61.22389924338903,E,0
Widowed,Bisexual,47,Mental,19.472984587365143,A,C,40.399987763934114,E,-133.29202576709042,-5.538541741691171,54.697056859798195,A,1
Married,Homosexual,58,No,-70.6022085460133,C,B,185.35504264560188,C,59.15767504937283,11.850022245878385,-42.12050456769799,A,0
Single,Heterosexual,55,Physical,-15.214855497258892,B,A,-40.377782390728385,E,15.00531761389216,115.98378827171409,145.17971350304035,A,0
Widowed,Heterosexual,55,Physical,47.389781235247945,A,C,62.81288759361557,B,68.70248745978631,40.22869939512886,110.24664797126242,D,0
